,ALCOI FP Equity_DX_SI_QTY,ALCOI FP Equity_DX_SHORT_INTEREST_VALUE,ALCOI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCOI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCOI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCOI FP Equity_DX_SI_MV,ALCOI FP Equity_DX_DSS,ALCOI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCOI FP Equity_DX_SUPPLY_SI_QTY,ALCOI FP Equity_DX_BROKER_SI_QTY,ALCOI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCOI FP Equity_DX_BROKER_SI_MV_NEW_x,ALCOI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCOI FP Equity_DX_BROKER_SI_MV_INC_x,ALCOI FP Equity_DX_BROKER_SI_QTY_ADD,ALCOI FP Equity_DX_BROKER_SI_QTY_NEW,ALCOI FP Equity_DX_SUPPLY_SI_MV_DEC,ALCOI FP Equity_DX_BROKER_SI_QTY_INC,ALCOI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCOI FP Equity_DX_BROKER_SI_MV_NEW_y,ALCOI FP Equity_DX_BROKER_SI_MV_INC_y,ALCOI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCOI FP Equity_DX_BROKER_SI_MV_ADD,ALCOI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCOI FP Equity_DX_BROKER_SI_QTY_DEC,ALCOI FP Equity_DX_SUPPLY_SI_MV,ALCOI FP Equity_DX_BROKER_SI_MV_DEC,ALCOI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCOI FP Equity_DX_UTILIZATION_QUANTITY,ALCOI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCOI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCOI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCOI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCOI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCOI FP Equity_DX_BROKER_SI_CON_RATIO,ALCOI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCOI FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-10-09,1924.0,16238.56,0.07,9.05,0.07,0.02,0.0,16238.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.91,0.5033,54.09,0.0
2019-10-10,1924.0,16161.6,0.07,9.26,0.07,0.02,0.0,16161.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.67,0.5037,54.33,0.0
2019-10-11,1924.0,16392.48,0.07,10.16,0.07,0.02,0.0,16392.48,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.14,0.503,53.86,0.0
2019-10-14,1924.0,16546.4,0.07,8.83,0.07,0.02,0.0,16546.4,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.02,0.5032,53.98,0.0
2019-10-15,1924.0,16546.4,0.07,10.37,0.07,0.02,0.0,16546.4,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-10-16,1924.0,16700.32,0.07,10.08,0.07,0.02,0.0,16700.32,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.02,0.5032,53.98,0.0
2019-10-17,1924.0,17277.52,0.07,10.49,0.07,0.02,0.0,17277.52,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.63,0.5023,53.37,0.0
2019-10-18,1924.0,18470.4,0.07,10.02,0.07,0.02,0.0,18470.4,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.45,0.5013,52.55,0.0
2019-10-21,1924.0,18701.28,0.07,7.46,0.07,0.02,0.0,18701.28,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.1,0.503,53.9,0.0
2019-10-22,1924.0,19009.12,0.07,7.14,0.07,0.02,0.0,19009.12,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.2,0.5029,53.8,0.0
2019-10-23,1924.0,19009.12,0.07,6.77,0.07,0.02,0.0,19009.12,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-10-24,1924.0,19124.56,0.07,6.93,0.07,0.02,0.0,19124.56,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.94,0.5033,54.06,0.0
2019-10-25,1924.0,18278.0,0.07,6.76,0.07,0.02,0.0,18278.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.67,0.5057,55.33,0.0
2019-10-28,1924.0,17893.2,0.07,6.91,0.07,0.02,0.0,17893.2,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.26,0.5045,54.74,0.0
2019-10-29,1924.0,19009.12,0.07,5.88,0.07,0.02,0.0,19009.12,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.3,0.5015,52.7,0.0
2019-10-30,1924.0,21933.6,0.07,5.78,0.07,0.02,0.0,21933.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.36,0.5001,50.64,0.0
2019-10-31,1924.0,22607.0,0.07,1.98,0.07,0.02,0.0,22607.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.54,0.5024,53.46,0.0
2019-11-01,1924.0,22607.0,0.07,1.89,0.07,0.02,0.0,22607.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-11-04,1924.0,24146.2,0.07,1.66,0.07,0.02,0.0,24146.2,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.43,0.5013,52.57,0.0
2019-11-05,1924.0,25396.8,0.07,1.45,0.07,0.02,0.0,25396.8,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.05,0.5017,52.95,0.0
2019-11-06,1924.0,24915.8,0.07,1.31,0.07,0.03,0.0,24915.8,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.32,0.5044,54.68,0.0
2019-11-07,1924.0,24915.8,0.07,1.27,0.07,0.02,0.0,24915.8,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-11-08,1924.0,24723.4,0.07,1.23,0.07,0.02,0.0,24723.4,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.6,0.5039,54.4,0.0
2019-11-11,1924.0,25012.0,0.07,1.24,0.07,0.02,0.0,25012.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.08,0.5031,53.92,0.0
2019-11-12,1924.0,24723.4,0.07,1.22,0.07,0.02,0.0,24723.4,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.504,54.5,0.0
2019-11-13,1924.0,24915.8,0.07,1.14,0.07,0.02,0.0,24915.8,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.98,0.5032,54.02,0.0
2019-11-14,1924.0,24915.8,0.07,1.14,0.07,0.02,0.0,24915.8,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-11-15,1924.0,24627.2,0.07,1.13,0.07,0.02,0.0,24627.2,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.504,54.5,0.0
2019-11-18,1924.0,24627.2,0.07,1.1,0.07,0.02,0.0,24627.2,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-11-19,1924.0,23376.6,0.07,1.06,0.07,0.02,0.0,23376.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.5061,55.5,0.0
2019-11-20,1924.0,23665.2,0.07,1.04,0.07,0.02,0.0,23665.2,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.09,0.5031,53.91,0.0
2019-11-21,1924.0,23857.6,0.07,0.98,0.07,0.02,0.0,23857.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.99,0.5032,54.01,0.0
2019-11-22,1924.0,23857.6,0.07,0.96,0.07,0.02,0.0,23857.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-11-25,1924.0,23857.6,0.07,0.97,0.07,0.02,0.0,23857.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-11-26,1924.0,23280.4,0.07,0.96,0.07,0.02,0.0,23280.4,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.18,0.5046,54.82,0.0
2019-11-27,1924.0,22607.0,0.07,0.93,0.07,0.02,0.0,22607.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.06,0.5049,54.94,0.0
2019-11-28,1924.0,23953.8,0.07,0.87,0.07,0.02,0.0,23953.8,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.23,0.5015,52.77,0.0
2019-11-29,1924.0,24050.0,0.07,0.87,0.07,0.02,0.0,24050.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.89,0.5034,54.11,0.0
2019-12-02,1924.0,24338.6,0.07,0.89,0.07,0.02,0.0,24338.6,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.09,0.5031,53.91,0.0
2019-12-03,1924.0,24050.0,0.07,0.88,0.07,0.02,0.0,24050.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.49,0.5041,54.51,0.0
2019-12-04,1924.0,23569.0,0.07,0.89,0.07,0.02,0.0,23569.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.29,0.5044,54.71,0.0
2019-12-05,1924.0,23569.0,0.07,0.85,0.07,0.02,0.0,23569.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5035,54.21,0.0
2019-12-06,1924.0,23761.4,0.07,0.85,0.07,0.02,0.0,23761.4,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.99,0.5032,54.01,0.0
2019-12-09,1924.0,24050.0,0.07,0.85,0.07,0.02,0.0,24050.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.09,0.5031,53.91,0.0
2019-12-10,1924.0,23953.8,0.07,0.87,0.07,0.02,0.0,23953.8,0.0,1924.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.69,0.5037,54.31,0.0
2019-12-11,1906.0,23634.4,0.07,0.86,0.07,0.02,0.0,23634.4,0.0,1906.0,0.0,,,,,,,,,,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.12,0.503,53.88,0.0
2019-12-12,1906.0,24587.4,0.07,1.2,0.07,0.02,0.0,24587.4,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.21,0.5016,52.79,0.0
2019-12-13,1906.0,25540.4,0.07,0.99,0.07,0.03,0.0,25540.4,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.17,0.5016,52.83,0.0
2019-12-16,1906.0,26302.8,0.07,0.94,0.07,0.03,0.0,26302.8,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.95,0.5019,53.05,0.0
2019-12-17,1906.0,25731.0,0.07,1.01,0.07,0.03,0.0,25731.0,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.68,0.5037,54.32,0.0
2019-12-18,1906.0,26493.4,0.07,1.09,0.07,0.03,0.0,26493.4,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.95,0.5019,53.05,0.0
2019-12-19,1906.0,26493.4,0.07,1.06,0.07,0.03,0.0,26493.4,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.22,0.5029,53.78,0.0
2019-12-20,1906.0,26207.5,0.07,1.08,0.07,0.03,0.0,26207.5,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.95,0.5033,54.05,0.0
2019-12-23,1906.0,26112.2,0.07,1.08,0.07,0.03,0.0,26112.2,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.13,0.503,53.87,0.0
2019-12-24,1906.0,26112.2,0.07,1.1,0.07,0.03,0.0,26112.2,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.22,0.5029,53.78,0.0
2019-12-25,1906.0,26112.2,0.07,1.1,0.07,0.03,0.0,26112.2,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.22,0.5029,53.78,0.0
2019-12-26,1906.0,26112.2,0.07,1.1,0.07,0.03,0.0,26112.2,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.22,0.5029,53.78,0.0
2019-12-27,1906.0,26302.8,0.07,1.1,0.07,0.03,0.0,26302.8,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.4,0.5026,53.6,0.0
2019-12-30,1906.0,26207.5,0.07,1.06,0.07,0.03,0.0,26207.5,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.13,0.503,53.87,0.0
2019-12-31,1906.0,26493.4,0.07,1.05,0.07,0.03,0.0,26493.4,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.49,0.5025,53.51,0.0
2020-01-01,1906.0,26493.4,0.07,1.06,0.07,0.03,0.0,26493.4,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.49,0.5025,53.51,0.0
2020-01-02,1906.0,26207.5,0.07,1.06,0.07,0.03,0.0,26207.5,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.95,0.5033,54.05,0.0
2020-01-03,1906.0,26398.1,0.07,1.1,0.07,0.03,0.0,26398.1,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.4,0.5026,53.6,0.0
2020-01-06,1906.0,26398.1,0.07,1.12,0.07,0.03,0.0,26398.1,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.22,0.5029,53.78,0.0
2020-01-07,1906.0,25921.6,0.07,1.2,0.07,0.03,0.0,25921.6,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.77,0.5036,54.23,0.0
2020-01-08,1906.0,26207.5,0.07,1.19,0.07,0.03,0.0,26207.5,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.5025,53.5,0.0
2020-01-09,1906.0,25921.6,0.07,1.2,0.07,0.03,0.0,25921.6,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.95,0.5033,54.05,0.0
2020-01-10,1906.0,25731.0,0.07,1.16,0.07,0.03,0.0,25731.0,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.04,0.5031,53.96,0.0
2020-01-13,1906.0,26207.5,0.07,1.21,0.07,0.03,0.0,26207.5,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.68,0.5022,53.32,0.0
2020-01-14,1906.0,26493.4,0.07,1.3,0.07,0.03,0.0,26493.4,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.49,0.5025,53.51,0.0
2020-01-15,1906.0,26398.1,0.07,1.28,0.07,0.03,0.0,26398.1,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.13,0.503,53.87,0.0
2020-01-16,1906.0,26398.1,0.07,1.29,0.07,0.03,0.0,26398.1,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.22,0.5029,53.78,0.0
2020-01-17,1906.0,26302.8,0.07,1.29,0.07,0.03,0.0,26302.8,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.13,0.503,53.87,0.0
2020-01-20,1906.0,26112.2,0.07,1.28,0.07,0.03,0.0,26112.2,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.04,0.5031,53.96,0.0
2020-01-21,1906.0,25921.6,0.07,1.33,0.07,0.03,0.0,25921.6,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.04,0.5031,53.96,0.0
2020-01-22,1906.0,26112.2,0.07,1.3,0.07,0.03,0.0,26112.2,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.4,0.5026,53.6,0.0
2020-01-23,1906.0,26302.8,0.07,1.31,0.07,0.03,0.0,26302.8,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.4,0.5026,53.6,0.0
2020-01-24,1906.0,26302.8,0.07,1.27,0.07,0.03,0.0,26302.8,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.22,0.5029,53.78,0.0
2020-01-27,1906.0,26207.5,0.07,1.27,0.07,0.03,0.0,26207.5,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.13,0.503,53.87,0.0
2020-01-28,1906.0,27351.1,0.07,1.24,0.07,0.03,0.0,27351.1,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.29,0.5015,52.71,0.0
2020-01-29,1906.0,26874.6,0.07,1.37,0.07,0.03,0.0,26874.6,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.5036,54.21,0.0
2020-01-30,1906.0,26207.5,0.07,1.3,0.07,0.03,0.0,26207.5,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.6,0.5039,54.4,0.0
2020-01-31,1906.0,26302.8,0.07,1.31,0.07,0.03,0.0,26302.8,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.31,0.5027,53.69,0.0
2020-02-03,1906.0,24778.0,0.07,1.26,0.07,0.03,0.0,24778.0,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.74,0.5055,55.26,0.0
2020-02-04,1906.0,25159.2,0.07,1.26,0.07,0.03,0.0,25159.2,0.0,1906.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.5023,53.4,0.0
2020-02-05,1883.0,24196.55,0.07,1.24,0.07,0.02,0.0,24196.55,0.0,1883.0,0.0,,,,,,,,,,,,,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.12,0.503,53.88,0.0
2020-02-06,1883.0,24855.6,0.07,1.22,0.07,0.02,0.0,24855.6,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.46,0.5013,52.54,0.0
2020-02-07,1883.0,24855.6,0.07,1.2,0.07,0.02,0.0,24855.6,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.79,0.5021,53.21,0.0
2020-02-10,1883.0,24761.45,0.07,1.29,0.07,0.02,0.0,24761.45,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.69,0.5022,53.31,0.0
2020-02-11,1883.0,24761.45,0.07,1.36,0.07,0.02,0.0,24761.45,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.79,0.5021,53.21,0.0
2020-02-12,1883.0,24479.0,0.07,1.39,0.07,0.02,0.0,24479.0,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.5024,53.5,0.0
2020-02-13,1883.0,24855.6,0.07,1.41,0.07,0.02,0.0,24855.6,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.17,0.5016,52.83,0.0
2020-02-14,1883.0,24855.6,0.07,1.41,0.07,0.02,0.0,24855.6,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.79,0.5021,53.21,0.0
2020-02-17,1883.0,24761.45,0.07,1.4,0.07,0.02,0.0,24761.45,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.69,0.5022,53.31,0.0
2020-02-18,1883.0,24761.45,0.07,1.25,0.07,0.02,0.0,24761.45,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.79,0.5021,53.21,0.0
2020-02-19,1883.0,24761.45,0.07,1.29,0.07,0.02,0.0,24761.45,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.79,0.5021,53.21,0.0
2020-02-20,1883.0,25608.8,0.07,1.26,0.07,0.03,0.0,25608.8,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.63,0.5011,52.37,0.0
2020-02-21,1883.0,25797.1,0.07,1.3,0.07,0.03,0.0,25797.1,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.97,0.5018,53.03,0.0
2020-02-24,1883.0,24573.15,0.07,1.32,0.07,0.03,0.0,24573.15,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.58,0.5039,54.42,0.0
2020-02-25,1883.0,24855.6,0.07,1.32,0.07,0.02,0.0,24855.6,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.07,0.5017,52.93,0.0
2020-02-26,1883.0,23443.35,0.07,1.32,0.07,0.02,0.0,23443.35,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.33,0.5044,54.67,0.0
2020-02-27,1883.0,24290.7,0.07,1.27,0.07,0.02,0.0,24290.7,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.67,0.5011,52.33,0.0
2020-02-28,1883.0,23537.5,0.07,1.26,0.07,0.02,0.0,23537.5,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.5032,54.0,0.0
2020-03-02,1883.0,21936.95,0.07,1.15,0.07,0.02,0.0,21936.95,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.04,0.5049,54.96,0.0
2020-03-03,1883.0,21936.95,0.07,1.14,0.07,0.02,0.0,21936.95,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.79,0.5021,53.21,0.0
2020-03-04,1883.0,23537.5,0.07,1.16,0.07,0.02,0.0,23537.5,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.54,0.5004,51.46,0.0
2020-03-05,1883.0,23443.35,0.07,1.15,0.07,0.02,0.0,23443.35,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.72,0.5022,53.28,0.0
2020-03-06,1883.0,22501.85,0.07,1.18,0.07,0.02,0.0,22501.85,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.77,0.5036,54.23,0.0
2020-03-09,1883.0,18924.15,0.07,1.16,0.07,0.02,0.0,18924.15,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.51,0.5112,57.49,0.0
2020-03-10,1883.0,18792.34,0.07,1.17,0.07,0.02,0.0,18792.34,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.61,0.5023,53.39,0.0
2020-03-11,1883.0,18340.42,0.07,1.35,0.07,0.02,0.0,18340.42,0.0,1883.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.18,0.5029,53.82,0.0
