,BLUE FP Equity_DX_SI_QTY,BLUE FP Equity_DX_SHORT_INTEREST_VALUE,BLUE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BLUE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BLUE FP Equity_DX_SI_MV,BLUE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BLUE FP Equity_DX_SUPPLY_SI_QTY,BLUE FP Equity_DX_BROKER_SI_QTY,BLUE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BLUE FP Equity_DX_BROKER_SI_MV_NEW_x,BLUE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BLUE FP Equity_DX_SUPPLY_SI_QTY_INC_x,BLUE FP Equity_DX_BROKER_SI_MV_INC_x,BLUE FP Equity_DX_SUPPLY_SI_MV_NEW,BLUE FP Equity_DX_BROKER_SI_QTY_ADD,BLUE FP Equity_DX_BROKER_SI_QTY_NEW,BLUE FP Equity_DX_SUPPLY_SI_MV_DEC,BLUE FP Equity_DX_BROKER_SI_QTY_INC,BLUE FP Equity_DX_SUPPLY_SI_QTY_DEC,BLUE FP Equity_DX_BROKER_SI_MV_NEW_y,BLUE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BLUE FP Equity_DX_BROKER_SI_MV_INC_y,BLUE FP Equity_DX_SUPPLY_SI_QTY_INC_y,BLUE FP Equity_DX_BROKER_SI_MV_ADD,BLUE FP Equity_DX_SUPPLY_SI_QTY_ADD,BLUE FP Equity_DX_BROKER_SI_QTY_DEC,BLUE FP Equity_DX_SUPPLY_SI_MV,BLUE FP Equity_DX_BROKER_SI_MV_DEC,BLUE FP Equity_DX_SUPPLY_SI_MV_RMV,BLUE FP Equity_DX_BROKER_SI_MV_RMV,BLUE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BLUE FP Equity_DX_UTILIZATION_QUANTITY,BLUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BLUE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BLUE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BLUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BLUE FP Equity_DX_ACTIVE_UTILIZATION_MV,BLUE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BLUE FP Equity_DX_BROKER_SI_CON_RATIO,BLUE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BLUE FP Equity_DX_DEMAND_SUPPLY_RATIO,BLUE FP Equity_PX_LAST
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,662867.82,,0.66,0.0,,0.0,,0.0,12.9277
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,660637.36,,0.66,0.0,,0.0,,0.0,12.8842
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,656950.68,,0.66,0.0,,0.0,,0.0,12.8123
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,663754.88,,0.65,0.0,,0.0,,0.0,12.945
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,666595.51,,0.66,0.0,,0.0,,0.0,13.0004
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,677219.69,,0.66,0.0,,0.0,,0.0,13.2076
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,678363.12,,0.67,0.0,,0.0,,0.0,13.2299
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,668754.19,,0.67,0.0,,0.0,,0.0,13.0425
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,664411.19,,0.67,0.0,,0.0,,0.0,12.9578
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,666533.98,,0.66,0.0,,0.0,,0.0,12.9992
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,677117.14,,0.66,0.0,,0.0,,0.0,13.2056
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,674599.54,,0.67,0.0,,0.0,,0.0,13.1565
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,675768.61,,0.67,0.0,,0.0,,0.0,13.1793
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51275.0,688248.94,,0.67,0.0,,0.0,,0.0,13.4227
2023-11-15,68000.0,913756.8,30.64,0.53,0.91,456878.4,34000.0,34000.0,456878.4,,,,,,34000.0,,,,,,,,,0.46,34000.0,,0.46,,,,100.0,66.31,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3262,13.4376
2023-11-16,34000.0,453815.0,15.76,0.26,0.46,453815.0,0.0,34000.0,0.0,,,,,,,,0.46,,34000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6631,13.3475
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,34000.0,0.0,0.46,,,0.0,0.0,51275.0,686372.28,,0.68,0.0,,0.0,,0.0,13.3861
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,79690.0,1071352.36,,1.06,0.0,,0.0,,0.0,13.444
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,211275.0,2840127.57,,2.83,0.0,,0.0,,0.0,13.4428
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,211275.0,2865058.02,,2.84,0.0,,0.0,,0.0,13.5608
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,211275.0,2867867.98,,2.86,0.0,,0.0,,0.0,13.5741
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,211275.0,2881474.09,,2.86,0.0,,0.0,,0.0,13.6385
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,211275.0,2891044.85,,2.88,0.0,,0.0,,0.0,13.6838
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,211275.0,2870213.13,,2.87,0.0,,0.0,,0.0,13.5852
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,211275.0,2859987.42,,2.87,0.0,,0.0,,0.0,13.5368
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,211275.0,2889967.34,,2.86,0.0,,0.0,,0.0,13.6787
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,176275.0,2440968.06,,2.41,0.0,,0.0,,0.0,13.8475
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,176275.0,2441320.61,,2.44,0.0,,0.0,,0.0,13.8495
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,176275.0,2449640.79,,2.44,0.0,,0.0,,0.0,13.8967
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,176275.0,2458278.27,,2.44,0.0,,0.0,,0.0,13.9457
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,176275.0,2438218.17,,2.45,0.0,,0.0,,0.0,13.8319
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,176275.0,2449570.28,,2.44,0.0,,0.0,,0.0,13.8963
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,176275.0,2459036.25,,2.45,0.0,,0.0,,0.0,13.95
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142275.0,1977892.82,,1.98,0.0,,0.0,,0.0,13.9019
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142275.0,1977010.72,,1.99,0.0,,0.0,,0.0,13.8957
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142275.0,2012963.61,,1.97,0.0,,0.0,,0.0,14.1484
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142275.0,2033024.39,,2.01,0.0,,0.0,,0.0,14.2894
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142275.0,2041219.43,,2.03,0.0,,0.0,,0.0,14.347
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2057820.25,,2.04,0.0,,0.0,,0.0,14.4586
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2062090.0,,2.05,0.0,,0.0,,0.0,14.4886
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2069647.45,,2.06,0.0,,0.0,,0.0,14.5417
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2083196.79,,2.06,0.0,,0.0,,0.0,14.6369
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2083196.79,,2.06,0.0,,0.0,,0.0,
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2083196.79,,2.08,0.0,,0.0,,0.0,
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2080990.76,,2.08,0.0,,0.0,,0.0,14.6214
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2073376.37,,2.07,0.0,,0.0,,0.0,14.5679
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2081958.57,,2.07,0.0,,0.0,,0.0,14.6282
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2081958.57,,2.06,0.0,,0.0,,0.0,
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2083054.47,,2.08,0.0,,0.0,,0.0,14.6359
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2104559.78,,2.08,0.0,,0.0,,0.0,14.787
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2094696.65,,2.1,0.0,,0.0,,0.0,14.7177
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2091807.46,,2.09,0.0,,0.0,,0.0,14.6974
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2084563.11,,2.09,0.0,,0.0,,0.0,14.6465
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2091181.23,,2.09,0.0,,0.0,,0.0,14.693
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2074045.3,,2.09,0.0,,0.0,,0.0,14.5726
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2063499.01,,2.1,0.0,,0.0,,0.0,14.4985
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2080008.71,,2.1,0.0,,0.0,,0.0,14.6145
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2098269.01,,2.09,0.0,,0.0,,0.0,14.7428
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2085715.95,,2.09,0.0,,0.0,,0.0,14.6546
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2064794.17,,2.1,0.0,,0.0,,0.0,14.5076
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2082043.96,,2.11,0.0,,0.0,,0.0,14.6288
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142325.0,2076222.87,,2.1,0.0,,0.0,,0.0,14.5879
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,109325.0,1608356.6,,1.59,0.0,,0.0,,0.0,14.7117
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,109325.0,1608356.6,,1.61,0.0,,0.0,,0.0,14.7117
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,109325.0,1613407.42,,1.6,0.0,,0.0,,0.0,14.7579
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,109325.0,1612521.89,,1.61,0.0,,0.0,,0.0,14.7498
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,109325.0,1627849.25,,1.61,0.0,,0.0,,0.0,14.89
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1118613.91,,1.12,0.0,,0.0,,0.0,14.8505
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1121551.59,,1.12,0.0,,0.0,,0.0,14.8895
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1126056.02,,1.11,0.0,,0.0,,0.0,14.9493
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1119743.79,,1.12,0.0,,0.0,,0.0,14.8655
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1118772.1,,1.12,0.0,,0.0,,0.0,14.8526
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1114576.49,,1.12,0.0,,0.0,,0.0,14.7969
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1126078.62,,1.11,0.0,,0.0,,0.0,14.9496
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1133113.98,,1.12,0.0,,0.0,,0.0,15.043
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1125589.01,,1.13,0.0,,0.0,,0.0,14.9431
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1113906.1,,1.12,0.0,,0.0,,0.0,14.788
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1128406.16,,1.11,0.0,,0.0,,0.0,14.9805
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1121506.39,,1.12,0.0,,0.0,,0.0,14.8889
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1132082.02,,1.12,0.0,,0.0,,0.0,15.0293
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1141806.48,,1.13,0.0,,0.0,,0.0,15.1584
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1149572.49,,1.14,0.0,,0.0,,0.0,15.2615
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1149067.81,,1.15,0.0,,0.0,,0.0,15.2548
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75325.0,1142122.85,,1.14,0.0,,0.0,,0.0,15.1626
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1147907.71,,1.14,0.0,,0.0,,0.0,15.2303
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1159499.62,,1.14,0.0,,0.0,,0.0,15.3841
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1155798.95,,1.16,0.0,,0.0,,0.0,15.335
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1152196.26,,1.15,0.0,,0.0,,0.0,15.2872
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1147681.6,,1.15,0.0,,0.0,,0.0,15.2273
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1147561.01,,1.14,0.0,,0.0,,0.0,15.2257
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1157306.35,,1.14,0.0,,0.0,,0.0,15.355
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1162341.07,,1.15,0.0,,0.0,,0.0,15.4218
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1157170.68,,1.16,0.0,,0.0,,0.0,15.3532
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1156929.5,,1.15,0.0,,0.0,,0.0,15.35
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1163042.01,,1.15,0.0,,0.0,,0.0,15.4311
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1167714.95,,1.16,0.0,,0.0,,0.0,15.4931
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1169222.35,,1.16,0.0,,0.0,,0.0,15.5131
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1171423.15,,1.16,0.0,,0.0,,0.0,15.5423
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1165687.49,,1.17,0.0,,0.0,,0.0,15.4662
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1172832.57,,1.16,0.0,,0.0,,0.0,15.561
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1166780.36,,1.17,0.0,,0.0,,0.0,15.4807
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1162861.12,,1.16,0.0,,0.0,,0.0,15.4287
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1166712.53,,1.16,0.0,,0.0,,0.0,15.4798
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1158678.08,,1.16,0.0,,0.0,,0.0,15.3732
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1172907.94,,1.16,0.0,,0.0,,0.0,15.562
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1181846.82,,1.17,0.0,,0.0,,0.0,15.6806
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1180588.14,,1.18,0.0,,0.0,,0.0,15.6639
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1172704.44,,1.18,0.0,,0.0,,0.0,15.5593
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1173880.21,,1.17,0.0,,0.0,,0.0,15.5749
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1177965.27,,1.17,0.0,,0.0,,0.0,15.6291
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1180897.16,,1.17,0.0,,0.0,,0.0,15.668
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75050.0,1175883.4,,1.17,0.0,,0.0,,0.0,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75050.0,1175883.4,,1.17,0.0,,0.0,,0.0,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1164496.65,,1.18,0.0,,0.0,,0.0,15.4504
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75370.0,1172161.78,,1.16,0.0,,0.0,,0.0,15.5521
