,ALINS FP Equity_DX_SI_QTY,ALINS FP Equity_DX_SHORT_INTEREST_VALUE,ALINS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALINS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALINS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALINS FP Equity_DX_SI_MV,ALINS FP Equity_DX_DSS,ALINS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALINS FP Equity_DX_SUPPLY_SI_QTY,ALINS FP Equity_DX_BROKER_SI_QTY,ALINS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALINS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALINS FP Equity_DX_BROKER_SI_MV_INC_x,ALINS FP Equity_DX_BROKER_SI_QTY_ADD,ALINS FP Equity_DX_SUPPLY_SI_MV_DEC,ALINS FP Equity_DX_BROKER_SI_QTY_INC,ALINS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALINS FP Equity_DX_BROKER_SI_MV_INC_y,ALINS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALINS FP Equity_DX_BROKER_SI_MV_ADD,ALINS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALINS FP Equity_DX_BROKER_SI_QTY_DEC,ALINS FP Equity_DX_SUPPLY_SI_MV,ALINS FP Equity_DX_BROKER_SI_MV_DEC,ALINS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALINS FP Equity_DX_UTILIZATION_QUANTITY,ALINS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALINS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALINS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALINS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALINS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALINS FP Equity_DX_BROKER_SI_CON_RATIO,ALINS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALINS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALINS FP Equity_PX_LAST
2021-07-16,302276.0,191945.26,1.56,1.34,1.54,0.19,2.0,190040.26,3000.0,299276.0,1905.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.11,0.7034,82.92,50.3793,0.635
2021-07-19,302276.0,193305.5,1.56,1.32,1.54,0.19,2.0,191387.0,3000.0,299276.0,1918.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.13,0.7024,82.85,50.3793,0.6395
2021-07-20,302276.0,197386.23,1.56,1.29,1.54,0.19,2.0,195427.23,3000.0,299276.0,1959.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.06,0.7023,82.85,50.3793,0.653
2021-07-21,302276.0,196177.12,1.56,1.24,1.54,0.2,2.0,194230.12,3000.0,299276.0,1947.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,10.92,0.7062,83.11,50.3793,0.649
2021-07-22,302276.0,198897.61,1.56,1.26,1.54,0.19,2.0,196923.61,3000.0,299276.0,1974.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,10.93,0.7046,83.0,50.3793,0.658
2021-07-23,302276.0,204036.3,1.56,1.24,1.54,0.2,2.0,202011.3,3000.0,299276.0,2025.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,12.25,0.6863,81.71,50.3793,0.675
2021-07-26,299380.0,204326.85,1.55,1.2,1.52,0.2,2.0,202279.35,3000.0,296380.0,2047.5,,,,,,,,,,,2896.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,12.12,0.6881,81.84,49.8967,0.6825
2021-07-27,299380.0,206123.13,1.55,1.2,1.52,0.21,2.0,204057.63,3000.0,296380.0,2065.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,12.02,0.6896,81.95,49.8967,0.6885
2021-07-28,299380.0,203428.71,1.55,1.1,1.52,0.21,2.0,201390.21,3000.0,296380.0,2038.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,11.94,0.6921,82.12,49.8967,0.6795
2021-07-29,299380.0,197590.8,1.55,1.1,1.52,0.2,2.0,195610.8,3000.0,296380.0,1980.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,12.08,0.6915,82.06,49.8967,0.66
2021-07-30,192247.0,124864.43,0.99,0.7,0.98,0.13,1.0,122915.93,3000.0,189247.0,1948.5,,,,,,,,,,,107133.0,0.0,0.08,100.0,50.0,0.0,0.0,0.0,100.0,19.19,0.5586,71.65,32.0412,0.6495
2021-08-02,192247.0,125537.29,0.99,0.7,0.98,0.12,1.0,123578.29,3000.0,189247.0,1959.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,17.25,0.575,73.22,32.0412,0.653
2021-08-03,192247.0,126979.14,0.99,0.7,0.98,0.13,1.0,124997.64,3000.0,189247.0,1981.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,19.31,0.5553,71.36,32.0412,0.6605
2021-08-04,192247.0,131496.95,0.99,0.7,0.98,0.13,1.0,129444.95,3000.0,189247.0,2052.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,19.11,0.555,71.38,32.0412,0.684
2021-08-05,192247.0,125537.29,0.99,0.78,0.98,0.13,1.0,123578.29,3000.0,189247.0,1959.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,18.73,0.5655,72.27,32.0412,0.653
2021-08-06,192247.0,125921.79,0.99,0.73,0.98,0.13,1.0,123956.79,3000.0,189247.0,1965.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,19.33,0.5558,71.41,32.0412,0.655
2021-08-09,192247.0,126883.02,0.99,0.77,0.98,0.13,1.0,124903.02,3000.0,189247.0,1980.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,19.27,0.5559,71.42,32.0412,0.66
2021-08-10,192247.0,124960.55,0.99,0.79,0.98,0.13,1.0,123010.55,3000.0,189247.0,1950.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,19.19,0.5586,71.65,32.0412,0.65
2021-08-11,192247.0,124576.06,0.99,0.89,0.98,0.13,1.0,122632.06,3000.0,189247.0,1944.0,,,,,,,,,,,,0.0,,100.0,52.63,0.0,0.0,0.0,100.0,19.39,0.5557,71.39,33.7275,0.648
2021-08-12,192247.0,124191.56,0.99,0.94,0.98,0.12,1.0,122253.56,3000.0,189247.0,1938.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,17.3,0.5753,73.24,32.0412,0.646
2021-08-13,180241.0,118508.46,0.93,0.98,0.92,0.12,1.0,116535.96,3000.0,177241.0,1972.5,,,,,,,,,,,12006.0,0.0,0.01,100.0,50.0,0.0,0.0,0.0,100.0,18.49,0.6455,78.11,30.0402,0.6575
2021-08-16,180241.0,116165.32,0.93,0.96,0.92,0.12,1.0,114231.82,3000.0,177241.0,1933.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,20.5,0.6244,76.25,30.0402,0.6445
2021-08-17,180241.0,113822.19,0.93,0.95,0.92,0.11,1.0,111927.69,3000.0,177241.0,1894.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,18.55,0.6457,78.12,30.0402,0.6315
2021-08-18,180241.0,116255.45,0.93,0.96,0.92,0.11,1.0,114320.45,3000.0,177241.0,1935.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,18.81,0.6417,77.79,30.0402,0.645
2021-08-19,180241.0,115624.6,0.93,0.97,0.92,0.11,1.0,113700.1,3000.0,177241.0,1924.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,18.53,0.6456,78.11,30.0402,0.6415
2021-08-20,180241.0,117156.65,0.93,0.97,0.92,0.11,1.0,115206.65,3000.0,177241.0,1950.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,18.59,0.6444,78.02,30.0402,0.65
2021-08-23,179841.0,115098.24,0.93,0.96,0.91,0.12,1.0,113178.24,3000.0,176841.0,1920.0,,,,,,,,,,,400.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,20.71,0.622,76.03,29.9735,0.64
2021-08-24,179841.0,109703.01,0.93,0.92,0.91,0.11,1.0,107873.01,3000.0,176841.0,1830.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,18.69,0.6447,78.02,29.9735,0.61
2021-08-25,179841.0,108803.81,0.93,0.85,0.91,0.11,1.0,106988.81,3000.0,176841.0,1815.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,19.36,0.6363,77.31,29.9735,0.605
2021-08-26,170441.0,104139.45,0.88,0.78,0.87,0.1,1.0,102306.45,3000.0,167441.0,1833.0,,,,,,,,,,,9400.0,0.0,0.01,100.0,50.0,0.0,0.0,0.0,100.0,20.55,0.6197,75.91,28.4068,0.611
2021-08-27,169941.0,104683.66,0.55,0.78,0.54,0.1,1.0,102835.66,3000.0,166941.0,1848.0,,,,,,,,,,,500.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,20.46,0.6205,75.99,28.3235,0.616
2021-08-30,169941.0,104428.74,0.55,0.79,0.54,0.1,1.0,102585.24,3000.0,166941.0,1843.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,20.47,0.6203,75.97,28.3235,0.6145
2021-08-31,169741.0,103542.01,0.55,0.79,0.54,0.1,1.0,101712.01,3000.0,166741.0,1830.0,,,,,,,,,,,200.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,20.29,0.6227,76.18,28.2902,0.61
2021-09-01,165841.0,104479.83,0.54,0.8,0.53,0.1,1.0,102589.83,3000.0,162841.0,1890.0,,,,,,,,,,,3900.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,20.86,0.6142,75.46,27.6402,0.63
2021-09-02,192341.0,127810.59,0.62,0.91,0.61,0.12,1.0,125817.09,29500.0,189341.0,19602.75,26500.0,0.02,,,26500.0,,0.02,26500.0,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,17.61,0.6585,79.14,3.26,0.6645
2021-09-03,160037.0,105384.36,0.52,0.7,0.51,0.11,1.0,103408.86,29500.0,157037.0,19425.75,,,,,,,,,,,32304.0,0.02,0.02,100.0,50.0,0.0,0.0,0.0,100.0,22.74,0.5943,73.57,2.7125,0.6585
2021-09-06,67459.0,43274.95,0.22,0.29,0.22,0.05,1.0,41350.45,3000.0,64459.0,1924.5,,,,0.02,,26500.0,,,,,92578.0,0.0,0.06,100.0,5.08,0.0,0.0,0.0,100.0,38.1,0.4374,53.39,1.1434,0.6415
2021-09-07,40959.0,25578.9,0.13,0.18,0.13,0.02,0.0,23705.4,3000.0,37959.0,1873.5,,,,,,,,,,,26500.0,0.0,0.02,100.0,50.0,0.0,0.0,0.0,100.0,15.23,0.7418,84.77,6.8265,0.6245
2021-09-08,40959.0,24841.63,0.13,0.19,0.13,0.02,0.0,23022.13,3000.0,37959.0,1819.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.89,0.7465,85.11,6.8265,0.6065
2021-09-09,40959.0,25640.33,0.13,0.19,0.13,0.02,0.0,23762.33,3000.0,37959.0,1878.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.94,0.7459,85.06,6.8265,0.626
2021-09-10,40959.0,25701.77,0.13,0.19,0.13,0.02,0.0,23819.27,3000.0,37959.0,1882.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.13,0.7433,84.87,6.8265,0.6275
2021-09-13,40959.0,24964.51,0.13,0.19,0.13,0.02,0.0,23136.01,3000.0,37959.0,1828.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.95,0.7457,85.05,6.8265,0.6095
2021-09-14,40959.0,25496.98,0.13,0.19,0.13,0.02,0.0,23629.48,3000.0,37959.0,1867.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.93,0.746,85.07,6.8265,0.6225
2021-09-15,40959.0,24862.11,0.13,0.19,0.13,0.02,0.0,23041.11,3000.0,37959.0,1821.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.88,0.7466,85.12,6.8265,0.607
2021-09-16,40959.0,25722.25,0.13,0.19,0.13,0.02,0.0,23838.25,3000.0,37959.0,1884.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.96,0.7456,85.04,6.8265,0.628
2021-09-17,40959.0,25251.22,0.13,0.23,0.13,0.02,0.0,23401.72,3000.0,37959.0,1849.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.03,0.7446,84.97,6.8265,0.6165
2021-09-20,40959.0,24022.45,0.13,0.23,0.13,0.02,0.0,22262.95,3000.0,37959.0,1759.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.62,0.7504,85.38,6.8265,0.5865
2021-09-21,40959.0,24206.77,0.13,0.22,0.13,0.02,0.0,22433.77,3000.0,37959.0,1773.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.39,0.7536,85.61,6.8265,0.591
2021-09-22,40959.0,23305.67,0.13,0.22,0.13,0.02,0.0,21598.67,3000.0,37959.0,1707.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.2,0.7563,85.8,6.8265,0.569
2021-09-23,40959.0,23694.78,0.13,0.21,0.13,0.02,0.0,21959.28,3000.0,37959.0,1735.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.1,0.7577,85.9,6.8265,0.5785
2021-09-24,40959.0,24042.93,0.13,0.21,0.13,0.02,0.0,22281.93,3000.0,37959.0,1761.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.28,0.7552,85.72,6.8265,0.587
2021-09-27,40959.0,23879.1,0.13,0.22,0.13,0.02,0.0,22130.1,3000.0,37959.0,1749.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.31,0.7547,85.69,6.8265,0.583
2021-09-28,40959.0,24452.52,0.13,0.22,0.13,0.02,0.0,22661.52,3000.0,37959.0,1791.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.42,0.7531,85.58,6.8265,0.597
2021-09-29,40959.0,24063.41,0.13,0.22,0.13,0.02,0.0,22300.91,3000.0,37959.0,1762.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.45,0.7528,85.55,6.8265,0.5875
2021-09-30,40959.0,24329.65,0.13,0.23,0.13,0.02,0.0,22547.65,3000.0,37959.0,1782.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.43,0.753,85.57,6.8265,0.594
2021-10-01,40959.0,23039.44,0.13,0.23,0.13,0.02,0.0,21351.94,3000.0,37959.0,1687.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.16,0.7568,85.84,6.8265,0.5625
2021-10-04,40959.0,22466.01,0.13,0.22,0.13,0.02,0.0,20820.51,3000.0,37959.0,1645.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,13.72,0.7632,86.28,6.8265,0.5485
2021-10-05,40959.0,22547.93,0.13,0.23,0.13,0.02,0.0,20896.43,3000.0,37959.0,1651.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.74,0.7347,84.26,6.8265,0.5505
2021-10-06,40959.0,22363.61,0.13,0.25,0.13,0.02,0.0,20725.61,3000.0,37959.0,1638.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,13.58,0.7653,86.42,6.8265,0.546
2021-10-07,40959.0,22056.42,0.13,0.25,0.13,0.02,0.0,20440.92,3000.0,37959.0,1615.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.57,0.7371,84.43,6.8265,0.5385
2021-10-08,40959.0,22076.9,0.13,0.25,0.13,0.02,0.0,20459.9,3000.0,37959.0,1617.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.5,0.7381,84.5,6.8265,0.539
2021-10-11,40959.0,22056.42,0.13,0.25,0.13,0.02,0.0,20440.92,3000.0,37959.0,1615.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.5,0.7381,84.5,6.8265,0.5385
2021-10-12,40959.0,22097.38,0.13,0.26,0.13,0.02,0.0,20478.88,3000.0,37959.0,1618.5,,,,0.0,,3000.0,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.5,0.738,84.5,6.8265,0.5395
2021-10-13,40959.0,23305.67,0.13,0.26,0.13,0.02,0.0,21598.67,3000.0,37959.0,1707.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.88,0.7329,84.12,6.8265,0.569
2021-10-14,40959.0,23162.31,0.13,0.25,0.13,0.02,0.0,21465.81,3000.0,37959.0,1696.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,13.97,0.7597,86.03,6.8265,0.5655
2021-10-15,40959.0,23469.51,0.13,0.29,0.13,0.02,0.0,21750.51,3000.0,37959.0,1719.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.01,0.759,85.99,6.8265,0.573
2021-10-18,40959.0,22486.49,0.13,0.3,0.13,0.02,0.0,20839.49,3000.0,37959.0,1647.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,13.83,0.7617,86.17,6.8265,0.549
2021-10-19,40959.0,23346.63,0.13,0.3,0.13,0.02,0.0,21636.63,3000.0,37959.0,1710.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.98,0.7314,84.02,6.8265,0.57
2021-10-20,40959.0,23694.78,0.13,0.31,0.13,0.02,0.0,21959.28,3000.0,37959.0,1735.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.11,0.7576,85.89,6.8265,0.5785
2021-10-21,40959.0,23121.36,0.13,0.31,0.13,0.02,0.0,21427.86,3000.0,37959.0,1693.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.04,0.7586,85.96,6.8265,0.5645
2021-10-22,40959.0,23162.31,0.13,0.32,0.13,0.02,0.0,21465.81,3000.0,37959.0,1696.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,13.92,0.7603,86.08,6.8265,0.5655
2021-10-25,40959.0,24001.97,0.13,0.32,0.13,0.02,0.0,22243.97,3000.0,37959.0,1758.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,13.55,0.7658,86.45,6.8265,0.586
2021-10-26,32959.0,19116.22,0.11,0.25,0.11,0.02,0.0,17376.22,3000.0,29959.0,1740.0,,,,,,,,,,,8000.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,17.75,0.708,82.25,5.4932,0.58
2021-10-27,32959.0,19050.3,0.11,0.25,0.11,0.02,0.0,17316.3,3000.0,29959.0,1734.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,17.66,0.7091,82.34,5.4932,0.578
2021-10-28,32959.0,19116.22,0.11,0.25,0.11,0.02,0.0,17376.22,3000.0,29959.0,1740.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,17.68,0.709,82.32,5.4932,0.58
2021-10-29,32359.0,18703.5,0.1,0.25,0.1,0.02,0.0,17142.9,2700.0,29659.0,1560.6,,,,0.0,,300.0,,,,,300.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,16.17,0.7289,83.83,5.9924,0.578
2021-11-01,32359.0,18444.63,0.1,0.25,0.1,0.02,0.0,16905.63,2700.0,29659.0,1539.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,16.07,0.7302,83.93,5.9924,0.57
2021-11-02,32359.0,18315.19,0.1,0.28,0.1,0.02,0.0,16786.99,2700.0,29659.0,1528.2,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.94,0.732,84.06,5.9924,0.566
2021-11-03,32359.0,18056.32,0.1,0.28,0.1,0.02,0.0,16549.72,2700.0,29659.0,1506.6,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.81,0.7338,84.19,5.9924,0.558
2021-11-04,32359.0,17490.04,0.1,0.31,0.1,0.02,0.0,16030.69,2700.0,29659.0,1459.35,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.52,0.7378,84.48,5.9924,0.5405
2021-11-05,32359.0,17619.48,0.1,0.31,0.1,0.02,0.0,16149.33,2700.0,29659.0,1470.15,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,17.69,0.7087,82.31,5.9924,0.5445
2021-11-08,32359.0,17959.25,0.1,0.31,0.1,0.02,0.0,16460.75,2700.0,29659.0,1498.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,17.88,0.7063,82.12,5.9924,0.555
2021-11-09,32359.0,18218.12,0.1,0.31,0.1,0.02,0.0,16698.02,2700.0,29659.0,1520.1,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.76,0.7345,84.24,5.9924,0.563
2021-11-10,32359.0,18347.55,0.1,0.3,0.1,0.02,0.0,16816.65,2700.0,29659.0,1530.9,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.87,0.7329,84.13,5.9924,0.567
2021-11-11,32359.0,17829.81,0.1,0.3,0.1,0.02,0.0,16342.11,2700.0,29659.0,1487.7,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.73,0.7349,84.27,5.9924,0.551
2021-11-12,32359.0,18218.12,0.1,0.3,0.1,0.02,0.0,16698.02,2700.0,29659.0,1520.1,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.72,0.7351,84.28,5.9924,0.563
2021-11-15,32359.0,18072.5,0.1,0.32,0.1,0.02,0.0,16564.55,2700.0,29659.0,1507.95,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.78,0.7342,84.22,5.9924,0.5585
2021-11-16,32359.0,18007.78,0.1,0.32,0.1,0.02,0.0,16505.23,2700.0,29659.0,1502.55,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.71,0.7352,84.29,5.9924,0.5565
2021-11-17,32359.0,19415.4,0.1,0.33,0.1,0.02,0.0,17795.4,2700.0,29659.0,1620.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,16.21,0.7284,83.79,5.9924,0.6
2021-11-18,32359.0,20224.38,0.1,0.33,0.1,0.02,0.0,18536.88,2700.0,29659.0,1687.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,16.93,0.7188,83.07,5.9924,0.625
2021-11-19,32359.0,21195.15,0.1,0.22,0.1,0.02,0.0,19426.65,2700.0,29659.0,1768.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,17.49,0.7114,82.51,5.9924,0.655
2021-11-22,32359.0,21162.79,0.1,0.19,0.1,0.02,0.0,19396.99,2700.0,29659.0,1765.8,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.79,0.7341,84.21,5.9924,0.654
2021-11-23,32359.0,20709.76,0.1,0.18,0.1,0.02,0.0,18981.76,2700.0,29659.0,1728.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,15.64,0.7361,84.36,5.9924,0.64
2021-11-24,32359.0,20224.38,0.1,0.18,0.1,0.02,0.0,18536.88,2700.0,29659.0,1687.5,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,17.29,0.714,82.71,5.9924,0.625
2021-11-25,36759.0,22386.23,0.12,0.21,0.12,0.02,0.0,20741.93,7100.0,34059.0,4323.9,4400.0,,4400.0,,,,,4400.0,0.0,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,14.84,0.565,72.61,2.5887,0.609
2021-11-26,78059.0,51362.82,0.25,0.45,0.25,0.05,1.0,49586.22,8400.0,75359.0,5527.2,1300.0,0.02,,,41300.0,,0.02,1300.0,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,34.25,0.4648,58.5,4.6464,0.658
2021-11-29,78059.0,50894.47,0.25,0.42,0.25,0.05,1.0,49134.07,8400.0,75359.0,5476.8,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,35.77,0.4633,57.52,4.6464,0.652
2021-11-30,78059.0,49957.76,0.25,0.41,0.25,0.05,1.0,48229.76,8400.0,75359.0,5376.0,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,36.11,0.4621,57.21,4.6464,0.64
2021-12-01,78059.0,50426.11,0.25,0.42,0.25,0.05,1.0,48681.91,8400.0,75359.0,5426.4,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,33.35,0.471,59.56,4.6464,0.646
2021-12-02,82691.0,52426.09,0.27,0.44,0.26,0.05,1.0,50714.29,8400.0,79991.0,5325.6,,,4800.0,,,,,,0.0,,168.0,0.01,0.0,100.0,50.0,0.0,0.0,0.0,100.0,31.39,0.4258,56.56,4.9221,0.634
2021-12-03,82131.0,49032.21,0.26,0.44,0.26,0.05,1.0,47420.31,8400.0,79431.0,5014.8,,,,,,,,,,,560.0,0.01,0.0,100.0,50.0,0.0,0.0,0.0,100.0,31.82,0.42,55.77,4.8888,0.597
2021-12-06,77731.0,44850.79,0.25,0.4,0.25,0.05,1.0,43292.89,4000.0,75031.0,2308.0,,,,0.0,,4400.0,,,,,4400.0,0.0,0.0,100.0,85.11,0.0,0.0,0.0,100.0,34.75,0.4028,52.32,16.5385,0.577
2021-12-07,77731.0,45783.56,0.25,0.4,0.25,0.05,1.0,44193.26,4000.0,75031.0,2356.0,,,,,,,,,,,,0.0,,100.0,50.0,0.0,0.0,0.0,100.0,35.54,0.3996,51.46,9.7164,0.589
2021-12-08,77008.0,46050.78,0.25,0.39,0.25,0.05,1.0,44436.18,4000.0,74308.0,2392.0,,,,,,,,,,,723.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,35.61,0.3975,51.18,9.626,0.598
2021-12-09,76671.0,46692.64,0.25,0.39,0.24,0.05,1.0,45048.34,4000.0,73971.0,2436.0,,,,,,,,,,,337.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,35.18,0.398,51.51,9.5839,0.609
2021-12-10,76275.0,46298.93,0.25,0.39,0.24,0.05,1.0,44660.03,4000.0,73575.0,2428.0,,,,,,,,,,,396.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0,35.12,0.3975,51.49,9.5344,0.607
