,ALTRI FP Equity_DX_SI_QTY,ALTRI FP Equity_DX_SHORT_INTEREST_VALUE,ALTRI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTRI FP Equity_DX_SI_MV,ALTRI FP Equity_DX_DSS,ALTRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTRI FP Equity_DX_SUPPLY_SI_QTY,ALTRI FP Equity_DX_BROKER_SI_QTY,ALTRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTRI FP Equity_DX_BROKER_SI_QTY_ADD,ALTRI FP Equity_DX_SUPPLY_SI_MV_DEC,ALTRI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTRI FP Equity_DX_BROKER_SI_MV_ADD,ALTRI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTRI FP Equity_DX_SUPPLY_SI_MV,ALTRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTRI FP Equity_DX_UTILIZATION_QUANTITY,ALTRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTRI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTRI FP Equity_DX_BROKER_SI_CON_RATIO,ALTRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-07-05,500.0,5550.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5550.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-06,500.0,5500.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-07,500.0,5700.0,0.07,0.17,0.01,0.01,0.0,0.0,500.0,0.0,5700.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-08,500.0,5700.0,0.07,0.16,0.01,0.01,0.0,0.0,500.0,0.0,5700.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-09,500.0,5700.0,0.07,0.16,0.01,0.01,0.0,0.0,500.0,0.0,5700.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-12,500.0,5750.0,0.07,0.16,0.01,0.01,0.0,0.0,500.0,0.0,5750.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-13,500.0,5850.0,0.07,0.16,0.01,0.01,0.0,0.0,500.0,0.0,5850.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-14,500.0,5705.0,0.07,0.16,0.01,0.01,0.0,0.0,500.0,0.0,5705.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-15,500.0,5705.0,0.07,0.18,0.01,0.01,0.0,0.0,500.0,0.0,5705.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-16,500.0,5705.0,0.07,0.18,0.01,0.01,0.0,0.0,500.0,0.0,5705.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-19,500.0,5705.0,0.07,0.19,0.01,0.01,0.0,0.0,500.0,0.0,5705.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-20,500.0,6150.0,0.07,1.17,0.01,0.01,0.0,0.0,500.0,0.0,6150.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-21,500.0,6480.0,0.07,0.4,0.01,0.01,0.0,0.0,500.0,0.0,6480.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-22,500.0,6500.0,0.07,0.35,0.01,0.01,0.0,0.0,500.0,0.0,6500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-23,500.0,6500.0,0.07,0.35,0.01,0.01,0.0,0.0,500.0,0.0,6500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-26,500.0,6510.0,0.07,0.33,0.01,0.01,0.0,0.0,500.0,0.0,6510.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-27,500.0,6500.0,0.07,0.33,0.01,0.01,0.0,0.0,500.0,0.0,6500.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-28,500.0,6745.0,0.07,0.33,0.01,0.01,0.0,0.0,500.0,0.0,6745.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-29,500.0,6745.0,0.07,0.33,0.01,0.01,0.0,0.0,500.0,0.0,6745.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-07-30,500.0,6745.0,0.07,0.33,0.01,0.01,0.0,0.0,500.0,0.0,6745.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-08-02,500.0,6700.0,0.07,0.33,0.01,0.01,0.0,0.0,500.0,0.0,6700.0,,,,,,0.01,100.0,12.6,0.0,0.0,0.0,100.0,1.0,100.0,0.126
2010-08-03,500.0,6995.0,0.07,0.32,0.01,0.01,0.0,0.0,500.0,0.0,6995.0,,,,,,0.01,100.0,15.59,0.0,0.0,0.0,100.0,1.0,100.0,0.1559
2013-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,63733.0,0.0,0.0,0.0,,0.0
2013-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,63920.45,0.0,0.0,0.0,,0.0
2013-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64145.39,0.0,0.0,0.0,,0.0
2013-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64407.82,0.0,0.0,0.0,,0.0
2013-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64407.82,0.0,0.0,0.0,,0.0
2013-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64407.82,0.0,0.0,0.0,,0.0
2013-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64407.82,0.0,0.0,0.0,,0.0
2013-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64332.84,0.0,0.0,0.0,,0.0
2013-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64332.84,0.0,0.0,0.0,,0.0
2013-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64332.84,0.0,0.0,0.0,,0.0
2013-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64332.84,0.0,0.0,0.0,,0.0
2013-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64332.84,0.0,0.0,0.0,,0.0
2013-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64370.33,0.0,0.0,0.0,,0.0
2013-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64370.33,0.0,0.0,0.0,,0.0
2013-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64482.8,0.0,0.0,0.0,,0.0
2013-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64820.21,0.0,0.0,0.0,,0.0
2013-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64445.31,0.06,0.0,0.0,,0.0
2013-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64332.84,0.06,0.0,0.0,,0.0
2013-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64332.84,0.06,0.0,0.0,,0.0
2013-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64482.8,0.06,0.0,0.0,,0.0
2013-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,64482.8,0.06,0.0,0.0,,0.0
2013-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,65982.4,0.06,0.0,0.0,,0.0
2013-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67519.49,0.07,0.0,0.0,,0.0
2013-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,69319.01,0.07,0.0,0.0,,0.0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,69356.5,0.07,0.0,0.0,,0.0
2013-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67519.49,0.07,0.0,0.0,,0.0
2013-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67444.51,0.07,0.0,0.0,,0.0
2013-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67444.51,0.07,0.0,0.0,,0.0
2013-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67444.51,0.07,0.0,0.0,,0.0
2013-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,70106.3,0.07,0.0,0.0,,0.0
2013-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67444.51,0.07,0.0,0.0,,0.0
2013-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67519.49,0.07,0.0,0.0,,0.0
2013-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,65607.5,0.07,0.0,0.0,,0.0
2013-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67744.43,0.07,0.0,0.0,,0.0
2013-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67744.43,0.07,0.0,0.0,,0.0
2013-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67107.1,0.07,0.0,0.0,,0.0
2013-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,72355.7,0.07,0.0,0.0,,0.0
2013-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,70481.2,0.07,0.0,0.0,,0.0
2013-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,70481.2,0.07,0.0,0.0,,0.0
2013-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,69356.5,0.07,0.0,0.0,,0.0
2013-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,70856.1,0.07,0.0,0.0,,0.0
2013-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,70818.61,0.07,0.0,0.0,,0.0
2013-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,68569.21,0.07,0.0,0.0,,0.0
2013-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,68569.21,0.07,0.0,0.0,,0.0
2013-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,68569.21,0.07,0.0,0.0,,0.0
2013-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,68231.8,0.07,0.0,0.0,,0.0
2013-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,68231.8,0.07,0.0,0.0,,0.0
2013-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,68981.6,0.07,0.0,0.0,,0.0
2013-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,68981.6,0.07,0.0,0.0,,0.0
2013-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67856.9,0.07,0.0,0.0,,0.0
2013-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,67856.9,0.07,0.0,0.0,,0.0
2013-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,68081.84,0.07,0.0,0.0,,0.0
2013-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3749.0,68081.84,0.07,0.0,0.0,,0.0
2013-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,56936.55,0.06,0.0,0.0,,0.0
2013-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,56936.55,0.06,0.0,0.0,,0.0
2013-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,56936.55,0.06,0.0,0.0,,0.0
2013-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,56716.96,0.06,0.0,0.0,,0.0
2013-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,56685.59,0.06,0.0,0.0,,0.0
2013-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,56779.7,0.06,0.0,0.0,,0.0
2013-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,57093.4,0.06,0.0,0.0,,0.0
2013-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,57093.4,0.06,0.0,0.0,,0.0
2013-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,57093.4,0.06,0.0,0.0,,0.0
2013-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,59603.0,0.06,0.0,0.0,,0.0
2013-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,59603.0,0.06,0.0,0.0,,0.0
2013-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,59603.0,0.06,0.0,0.0,,0.0
2013-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,61171.5,0.06,0.0,0.0,,0.0
2013-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62112.6,0.06,0.0,0.0,,0.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62081.23,0.06,0.0,0.0,,0.0
2013-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62112.6,0.06,0.0,0.0,,0.0
2013-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62426.3,0.06,0.0,0.0,,0.0
2013-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,63053.7,0.06,0.0,0.0,,0.0
2013-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,64622.2,0.06,0.0,0.0,,0.0
2013-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,64590.83,0.06,0.0,0.0,,0.0
2013-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,64622.2,0.06,0.0,0.0,,0.0
2013-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,63398.77,0.06,0.0,0.0,,0.0
2013-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,63053.7,0.06,0.0,0.0,,0.0
2013-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,63053.7,0.06,0.0,0.0,,0.0
2013-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,61234.24,0.06,0.0,0.0,,0.0
2013-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,61171.5,0.06,0.0,0.0,,0.0
2013-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,63053.7,0.06,0.0,0.0,,0.0
2013-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,63053.7,0.06,0.0,0.0,,0.0
2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,63367.4,0.06,0.0,0.0,,0.0
2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,64120.28,0.06,0.0,0.0,,0.0
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62112.6,0.06,0.0,0.0,,0.0
2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,63994.8,0.06,0.0,0.0,,0.0
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62740.0,0.06,0.0,0.0,,0.0
2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62740.0,0.06,0.0,0.0,,0.0
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62740.0,0.06,0.0,0.0,,0.0
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62740.0,0.06,0.0,0.0,,0.0
2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62112.6,0.06,0.0,0.0,,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62112.6,0.06,0.0,0.0,,0.0
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,63837.95,0.06,0.0,0.0,,0.0
2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,62740.0,0.06,0.0,0.0,,0.0
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,63963.43,0.06,0.0,0.0,,0.0
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,65186.86,0.06,0.0,0.0,,0.0
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,65155.49,0.07,0.0,0.0,,0.0
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,65845.63,0.06,0.0,0.0,,0.0
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,67445.5,0.07,0.0,0.0,,0.0
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3137.0,66504.4,0.07,0.0,0.0,,0.0
2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2466.0,52649.1,0.05,0.0,0.0,,0.0
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2466.0,53019.0,0.05,0.0,0.0,,0.0
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2466.0,52649.1,0.05,0.0,0.0,,0.0
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2466.0,52723.08,0.05,0.0,0.0,,0.0
2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2466.0,53906.76,0.05,0.0,0.0,,0.0
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2466.0,51786.0,0.05,0.0,0.0,,0.0
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2466.0,51662.7,0.05,0.0,0.0,,0.0
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2466.0,51243.48,0.05,0.0,0.0,,0.0
