,CAT31 FP Equity_DX_SI_QTY,CAT31 FP Equity_DX_SHORT_INTEREST_VALUE,CAT31 FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CAT31 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CAT31 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CAT31 FP Equity_DX_SI_MV,CAT31 FP Equity_DX_DSS,CAT31 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CAT31 FP Equity_DX_SUPPLY_SI_QTY,CAT31 FP Equity_DX_BROKER_SI_QTY,CAT31 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CAT31 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CAT31 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CAT31 FP Equity_DX_BROKER_SI_MV_INC_x,CAT31 FP Equity_DX_SUPPLY_SI_MV_NEW,CAT31 FP Equity_DX_BROKER_SI_QTY_ADD,CAT31 FP Equity_DX_SUPPLY_SI_MV_DEC,CAT31 FP Equity_DX_BROKER_SI_QTY_INC,CAT31 FP Equity_DX_SUPPLY_SI_QTY_DEC,CAT31 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CAT31 FP Equity_DX_BROKER_SI_MV_INC_y,CAT31 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CAT31 FP Equity_DX_BROKER_SI_MV_ADD,CAT31 FP Equity_DX_SUPPLY_SI_QTY_ADD,CAT31 FP Equity_DX_BROKER_SI_QTY_DEC,CAT31 FP Equity_DX_SUPPLY_SI_MV,CAT31 FP Equity_DX_BROKER_SI_MV_DEC,CAT31 FP Equity_DX_SUPPLY_SI_MV_RMV,CAT31 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CAT31 FP Equity_DX_UTILIZATION_QUANTITY,CAT31 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CAT31 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CAT31 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CAT31 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CAT31 FP Equity_DX_ACTIVE_UTILIZATION_MV,CAT31 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CAT31 FP Equity_DX_BROKER_SI_CON_RATIO,CAT31 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CAT31 FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-11-16,45.0,3959.1,0.0,0.17,0.0,0.0,0.0,351.92,45.0,4.0,3959.1,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-11-17,45.0,3920.4,0.0,0.16,0.0,0.0,0.0,348.48,45.0,4.0,3920.4,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-11-18,45.0,3915.0,0.0,0.16,0.0,0.0,0.0,348.0,45.0,4.0,3915.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-11-19,45.0,3914.55,0.0,0.17,0.0,0.0,0.0,347.96,45.0,4.0,3914.55,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-11-22,45.0,3836.7,0.0,0.16,0.0,0.0,0.0,341.04,45.0,4.0,3836.7,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-11-23,45.0,3838.5,0.0,0.16,0.0,0.0,0.0,341.2,45.0,4.0,3838.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-11-24,45.0,3802.05,0.0,0.16,0.0,0.0,0.0,337.96,45.0,4.0,3802.05,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-11-25,45.0,3744.45,0.0,0.15,0.0,0.0,0.0,332.84,45.0,4.0,3744.45,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-11-26,45.0,3645.0,0.0,0.15,0.0,0.0,0.0,324.0,45.0,4.0,3645.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.95,0.837,91.05,0.0199
2021-11-29,45.0,3712.5,0.0,0.14,0.0,0.0,0.0,330.0,45.0,4.0,3712.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-11-30,45.0,3681.0,0.0,0.13,0.0,0.0,0.0,327.2,45.0,4.0,3681.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-01,45.0,3638.25,0.0,0.14,0.0,0.0,0.0,323.4,45.0,4.0,3638.25,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-02,45.0,3689.55,0.0,0.13,0.0,0.0,0.0,327.96,45.0,4.0,3689.55,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-03,45.0,3667.5,0.0,0.13,0.0,0.0,0.0,326.0,45.0,4.0,3667.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-06,45.0,3667.05,0.0,0.13,0.0,0.0,0.0,325.96,45.0,4.0,3667.05,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-07,45.0,3689.55,0.0,0.13,0.0,0.0,0.0,327.96,45.0,4.0,3689.55,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-08,45.0,3595.5,0.0,0.13,0.0,0.0,0.0,319.6,45.0,4.0,3595.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-09,45.0,3667.05,0.0,0.12,0.0,0.0,0.0,325.96,45.0,4.0,3667.05,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-10,45.0,3577.5,0.0,0.12,0.0,0.0,0.0,318.0,45.0,4.0,3577.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,9.04,0.8356,90.96,0.0199
2021-12-13,45.0,3667.05,0.0,0.11,0.0,0.0,0.0,325.96,45.0,4.0,3667.05,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-14,45.0,3667.05,0.0,0.11,0.0,0.0,0.0,325.96,45.0,4.0,3667.05,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-15,45.0,3622.05,0.0,0.12,0.0,0.0,0.0,321.96,45.0,4.0,3622.05,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-16,45.0,3577.05,0.0,0.12,0.0,0.0,0.0,317.96,45.0,4.0,3577.05,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-17,45.0,3554.55,0.0,0.12,0.0,0.0,0.0,315.96,45.0,4.0,3554.55,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-20,45.0,3438.45,0.0,0.12,0.0,0.0,0.0,305.64,45.0,4.0,3438.45,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-21,45.0,3563.55,0.0,0.11,0.0,0.0,0.0,316.76,45.0,4.0,3563.55,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-22,45.0,3645.0,0.0,0.12,0.0,0.0,0.0,324.0,45.0,4.0,3645.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-23,45.0,3600.0,0.0,0.11,0.0,0.0,0.0,320.0,45.0,4.0,3600.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-24,45.0,3690.0,0.0,0.11,0.0,0.0,0.0,328.0,45.0,4.0,3690.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-27,45.0,3645.0,0.0,0.11,0.0,0.0,0.0,324.0,45.0,4.0,3645.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-28,45.0,3636.0,0.0,0.11,0.0,0.0,0.0,323.2,45.0,4.0,3636.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-29,45.0,3644.1,0.0,0.11,0.0,0.0,0.0,323.92,45.0,4.0,3644.1,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-30,45.0,3644.1,0.0,0.11,0.0,0.0,0.0,323.92,45.0,4.0,3644.1,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2021-12-31,45.0,3645.0,0.0,0.11,0.0,0.0,0.0,324.0,45.0,4.0,3645.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-03,45.0,3654.0,0.0,0.11,0.0,0.0,0.0,324.8,45.0,4.0,3654.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-04,45.0,3735.0,0.0,0.11,0.0,0.0,0.0,332.0,45.0,4.0,3735.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-05,45.0,3735.45,0.0,0.11,0.0,0.0,0.0,332.04,45.0,4.0,3735.45,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-06,45.0,3868.65,0.0,0.11,0.0,0.0,0.0,343.88,45.0,4.0,3868.65,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-07,45.0,3915.45,0.0,0.11,0.0,0.0,0.0,348.04,45.0,4.0,3915.45,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-10,45.0,3979.35,0.0,0.12,0.0,0.0,0.0,353.72,45.0,4.0,3979.35,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.99,0.8364,91.01,0.0199
2022-01-11,45.0,3960.0,0.0,0.11,0.0,0.0,0.0,352.0,45.0,4.0,3960.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.92,0.8375,91.08,0.0199
2022-01-12,45.0,3960.45,0.0,0.11,0.0,0.0,0.0,352.04,45.0,4.0,3960.45,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-13,45.0,4022.55,0.0,0.12,0.0,0.0,0.0,357.56,45.0,4.0,4022.55,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-14,45.0,3996.0,0.0,0.11,0.0,0.0,0.0,355.2,45.0,4.0,3996.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-17,45.0,3987.0,0.0,0.11,0.0,0.0,0.0,354.4,45.0,4.0,3987.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-18,45.0,3960.45,0.0,0.11,0.0,0.0,0.0,352.04,45.0,4.0,3960.45,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-19,45.0,4043.25,0.0,0.11,0.0,0.0,0.0,359.4,45.0,4.0,4043.25,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-20,45.0,3964.95,0.0,0.12,0.0,0.0,0.0,352.44,45.0,4.0,3964.95,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-21,45.0,3960.0,0.0,0.12,0.0,0.0,0.0,352.0,45.0,4.0,3960.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-24,45.0,3870.0,0.0,0.13,0.0,0.0,0.0,344.0,45.0,4.0,3870.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-25,45.0,3865.5,0.0,0.12,0.0,0.0,0.0,343.6,45.0,4.0,3865.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-26,45.0,3802.5,0.0,0.12,0.0,0.0,0.0,338.0,45.0,4.0,3802.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-27,45.0,3807.0,0.0,0.12,0.0,0.0,0.0,338.4,45.0,4.0,3807.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-28,45.0,3825.0,0.0,0.13,0.0,0.0,0.0,340.0,45.0,4.0,3825.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-01-31,45.0,3831.75,0.0,0.13,0.0,0.0,0.0,340.6,45.0,4.0,3831.75,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-01,45.0,3847.5,0.0,0.15,0.0,0.0,0.0,342.0,45.0,4.0,3847.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-02,45.0,3870.0,0.0,0.15,0.0,0.0,0.0,344.0,45.0,4.0,3870.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-03,45.0,3937.5,0.0,0.16,0.0,0.0,0.0,350.0,45.0,4.0,3937.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-04,45.0,3865.95,0.0,0.16,0.0,0.0,0.0,343.64,45.0,4.0,3865.95,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-07,45.0,3865.95,0.0,0.16,0.0,0.0,0.0,343.64,45.0,4.0,3865.95,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-08,45.0,3847.5,0.0,0.16,0.0,0.0,0.0,342.0,45.0,4.0,3847.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-09,45.0,3838.5,0.0,0.15,0.0,0.0,0.0,341.2,45.0,4.0,3838.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-10,45.0,3891.15,0.0,0.16,0.0,0.0,0.0,345.88,45.0,4.0,3891.15,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-11,45.0,3861.0,0.0,0.16,0.0,0.0,0.0,343.2,45.0,4.0,3861.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-14,45.0,3838.5,0.0,0.16,0.0,0.0,0.0,341.2,45.0,4.0,3838.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-15,45.0,3891.15,0.0,0.16,0.0,0.0,0.0,345.88,45.0,4.0,3891.15,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-16,45.0,3890.25,0.0,0.17,0.0,0.0,0.0,345.8,45.0,4.0,3890.25,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-17,45.0,3888.9,0.0,0.17,0.0,0.0,0.0,345.68,45.0,4.0,3888.9,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-18,45.0,3825.0,0.0,0.18,0.0,0.0,0.0,340.0,45.0,4.0,3825.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-21,45.0,3784.95,0.0,0.19,0.0,0.0,0.0,336.44,45.0,4.0,3784.95,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-22,45.0,3782.25,0.0,0.19,0.0,0.0,0.0,336.2,45.0,4.0,3782.25,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-23,45.0,3627.0,0.0,0.19,0.0,0.0,0.0,322.4,45.0,4.0,3627.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-24,45.0,3577.5,0.0,0.18,0.0,0.0,0.0,318.0,45.0,4.0,3577.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-25,45.0,3577.05,0.0,0.16,0.0,0.0,0.0,317.96,45.0,4.0,3577.05,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-02-28,45.0,3487.5,0.0,0.15,0.0,0.0,0.0,310.0,45.0,4.0,3487.5,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-03-01,45.0,3419.55,0.0,0.15,0.0,0.0,0.0,303.96,45.0,4.0,3419.55,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-03-02,45.0,3555.0,0.0,0.14,0.0,0.0,0.0,316.0,45.0,4.0,3555.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-03-03,45.0,3509.55,0.0,0.14,0.0,0.0,0.0,311.96,45.0,4.0,3509.55,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-03-04,45.0,3376.35,0.0,0.13,0.0,0.0,0.0,300.12,45.0,4.0,3376.35,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-03-07,45.0,3150.0,0.0,0.14,0.0,0.0,0.0,280.0,45.0,4.0,3150.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,8.89,0.838,91.11,0.0199
2022-03-08,4.0,287.88,0.0,0.01,0.0,0.0,0.0,287.88,4.0,4.0,287.88,,,,,,0.0,,41.0,,,,,,,0.0,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2022-03-09,4.0,290.04,0.0,0.01,0.0,0.0,0.0,290.04,4.0,4.0,290.04,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2022-03-10,4.0,292.0,0.0,0.01,0.0,0.0,0.0,292.0,4.0,4.0,292.0,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2022-03-11,4.0,300.0,0.0,0.01,0.0,0.0,0.0,300.0,4.0,4.0,300.0,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2022-03-14,4.0,303.36,0.0,0.01,0.0,0.0,0.0,303.36,4.0,4.0,303.36,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0018
2022-03-15,4.0,296.0,0.0,0.01,0.0,0.0,0.0,296.0,4.0,4.0,296.0,,,,,,,,,,,,,,,0.0,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2022-03-16,4.0,301.96,0.0,0.01,0.0,0.0,0.0,301.96,4.0,4.0,301.96,,,,,,,,,,,,,,,0.0,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2022-03-17,4.0,298.0,0.0,0.01,0.0,0.0,0.0,298.0,4.0,4.0,298.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0011
2022-03-18,4.0,306.0,0.0,0.01,0.0,0.0,0.0,306.0,4.0,4.0,306.0,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0011
2022-03-21,4.0,311.2,0.0,0.01,0.0,0.0,0.0,311.2,4.0,4.0,311.2,,,,,,,,,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0011
2022-03-22,200.0,15598.0,0.01,0.49,0.01,0.02,0.0,7799.0,100.0,100.0,7799.0,,,0.01,,,0.0,96.0,4.0,,0.01,,,100.0,,0.01,,,100.0,2.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0549
2022-03-23,200.0,15594.0,0.01,0.49,0.01,0.02,0.0,7797.0,100.0,100.0,7797.0,,,,,,,,,,,,,,,0.01,,,100.0,2.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0549
2022-03-24,200.0,15202.0,0.01,0.49,0.01,0.02,0.0,7601.0,100.0,100.0,7601.0,,,,,,,,,,,,,,,0.01,,,100.0,2.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0549
2022-03-25,200.0,15200.0,0.01,0.48,0.01,0.02,0.0,7600.0,100.0,100.0,7600.0,,,,,,,,,,,,,,,0.01,,,100.0,2.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0549
2022-03-28,200.0,15558.0,0.01,0.49,0.01,0.02,0.0,7779.0,100.0,100.0,7779.0,,,,,,,,,,,,,,,0.01,,,100.0,2.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0549
2022-03-29,200.0,15580.0,0.01,0.47,0.01,0.02,0.0,7790.0,100.0,100.0,7790.0,,,,,,,,,,,,,,,0.01,,,100.0,2.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0549
2022-03-30,200.0,15600.0,0.01,0.47,0.01,0.02,0.0,7800.0,100.0,100.0,7800.0,,,,,,,,,,,,,,,0.01,,,100.0,2.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0549
2022-03-31,200.0,15408.0,0.01,0.45,0.01,0.02,0.0,7704.0,100.0,100.0,7704.0,,,,,,,,,,,,,,,0.01,,,100.0,2.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0549
2022-04-01,200.0,15482.0,0.01,0.45,0.01,0.02,0.0,7741.0,100.0,100.0,7741.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-04,200.0,15638.0,0.01,0.45,0.01,0.02,0.0,7819.0,100.0,100.0,7819.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-05,200.0,15680.0,0.01,0.44,0.01,0.02,0.0,7840.0,100.0,100.0,7840.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-06,200.0,15560.0,0.01,0.44,0.01,0.02,0.0,7780.0,100.0,100.0,7780.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-07,200.0,15300.0,0.01,0.44,0.01,0.02,0.0,7650.0,100.0,100.0,7650.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-08,200.0,15440.0,0.01,0.48,0.01,0.02,0.0,7720.0,100.0,100.0,7720.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-11,200.0,15496.0,0.01,0.5,0.01,0.02,0.0,7748.0,100.0,100.0,7748.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-12,200.0,15680.0,0.01,0.48,0.01,0.02,0.0,7840.0,100.0,100.0,7840.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-13,200.0,15400.0,0.01,0.51,0.01,0.02,0.0,7700.0,100.0,100.0,7700.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-14,200.0,15280.0,0.01,0.52,0.01,0.02,0.0,7640.0,100.0,100.0,7640.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-15,200.0,14474.0,0.01,0.51,0.01,0.02,0.0,7237.0,100.0,100.0,7237.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-18,200.0,14474.0,0.01,0.51,0.01,0.02,0.0,7237.0,100.0,100.0,7237.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
2022-04-19,200.0,14440.0,0.01,0.51,0.01,0.02,0.0,7220.0,100.0,100.0,7220.0,,,,,,,,,,,,,,,0.01,,,100.0,6.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1289
