,MLCFM FP Equity_DX_SI_QTY,MLCFM FP Equity_DX_SHORT_INTEREST_VALUE,MLCFM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLCFM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLCFM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLCFM FP Equity_DX_SI_MV,MLCFM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLCFM FP Equity_DX_SUPPLY_SI_QTY,MLCFM FP Equity_DX_BROKER_SI_QTY,MLCFM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLCFM FP Equity_DX_SUPPLY_SI_MV,MLCFM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLCFM FP Equity_DX_UTILIZATION_QUANTITY,MLCFM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLCFM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLCFM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLCFM FP Equity_DX_ACTIVE_UTILIZATION_MV,MLCFM FP Equity_DX_BROKER_SI_CON_RATIO,MLCFM FP Equity_DX_DEMAND_SUPPLY_RATIO,MLCFM FP Equity_PX_LAST
2013-08-30,,,,,,,,,,,,,,,,,,,,798.06
2013-10-01,,,,,,,,,,,,,,,,,,,,829.99
2013-10-02,,,,,,,,,,,,,,,,,,,,815.01
2013-10-03,,,,,,,,,,,,,,,,,,,,829.0
2013-10-07,,,,,,,,,,,,,,,,,,,,790.0
2013-10-08,,,,,,,,,,,,,,,,,,,,800.0
2013-10-09,,,,,,,,,,,,,,,,,,,,800.0
2013-10-10,,,,,,,,,,,,,,,,,,,,800.0
2013-10-11,,,,,,,,,,,,,,,,,,,,800.0
2013-10-16,,,,,,,,,,,,,,,,,,,,800.0
2013-10-17,,,,,,,,,,,,,,,,,,,,800.0
2013-10-18,,,,,,,,,,,,,,,,,,,,800.0
2013-10-22,,,,,,,,,,,,,,,,,,,,800.0
2013-10-23,,,,,,,,,,,,,,,,,,,,820.0
2013-11-06,,,,,,,,,,,,,,,,,,,,849.9
2013-11-19,,,,,,,,,,,,,,,,,,,,800.0
2013-11-29,,,,,,,,,,,,,,,,,,,,800.0
2013-12-02,,,,,,,,,,,,,,,,,,,,780.0
2013-12-09,,,,,,,,,,,,,,,,,,,,815.0
2013-12-12,,,,,,,,,,,,,,,,,,,,820.0
2013-12-16,,,,,,,,,,,,,,,,,,,,820.0
2013-12-19,,,,,,,,,,,,,,,,,,,,825.0
2013-12-23,,,,,,,,,,,,,,,,,,,,825.0
2014-01-10,,,,,,,,,,,,,,,,,,,,850.0
2014-01-23,,,,,,,,,,,,,,,,,,,,825.0
2014-01-31,,,,,,,,,,,,,,,,,,,,825.0
2014-02-19,,,,,,,,,,,,,,,,,,,,820.0
2014-02-20,,,,,,,,,,,,,,,,,,,,825.01
2014-02-26,,,,,,,,,,,,,,,,,,,,825.0
2014-02-27,,,,,,,,,,,,,,,,,,,,825.0
2014-02-28,,,,,,,,,,,,,,,,,,,,830.0
2014-03-05,,,,,,,,,,,,,,,,,,,,859.0
2014-03-11,,,,,,,,,,,,,,,,,,,,859.0
2014-03-17,,,,,,,,,,,,,,,,,,,,860.0
2014-03-18,,,,,,,,,,,,,,,,,,,,850.0
2014-03-27,,,,,,,,,,,,,,,,,,,,880.0
2014-04-07,,,,,,,,,,,,,,,,,,,,900.0
2014-04-22,,,,,,,,,,,,,,,,,,,,850.0
2014-04-24,,,,,,,,,,,,,,,,,,,,850.0
2014-05-02,,,,,,,,,,,,,,,,,,,,988.8
2014-05-13,,,,,,,,,,,,,,,,,,,,985.0
2014-05-26,,,,,,,,,,,,,,,,,,,,876.0
2014-05-28,,,,,,,,,,,,,,,,,,,,850.0
2014-06-06,,,,,,,,,,,,,,,,,,,,879.99
2014-06-16,,,,,,,,,,,,,,,,,,,,850.0
2014-06-17,,,,,,,,,,,,,,,,,,,,880.0
2014-06-23,,,,,,,,,,,,,,,,,,,,850.01
2014-06-27,,,,,,,,,,,,,,,,,,,,850.01
2014-07-03,,,,,,,,,,,,,,,,,,,,880.0
2014-07-18,,,,,,,,,,,,,,,,,,,,880.0
2014-07-22,,,,,,,,,,,,,,,,,,,,880.0
2014-07-23,,,,,,,,,,,,,,,,,,,,880.0
2014-08-07,,,,,,,,,,,,,,,,,,,,851.01
2014-08-14,,,,,,,,,,,,,,,,,,,,850.01
2014-08-15,,,,,,,,,,,,,,,,,,,,899.0
2014-08-26,,,,,,,,,,,,,,,,,,,,899.0
2014-09-08,,,,,,,,,,,,,,,,,,,,890.0
2014-09-09,,,,,,,,,,,,,,,,,,,,939.0
2014-09-18,,,,,,,,,,,,,,,,,,,,861.0
2014-10-15,,,,,,,,,,,,,,,,,,,,860.0
2014-10-17,,,,,,,,,,,,,,,,,,,,861.01
2014-10-29,,,,,,,,,,,,,,,,,,,,928.9
2014-11-05,,,,,,,,,,,,,,,,,,,,990.0
2014-11-06,,,,,,,,,,,,,,,,,,,,989.99
2014-11-07,,,,,,,,,,,,,,,,,,,,1088.9
2014-11-12,,,,,,,,,,,,,,,,,,,,1079.99
2014-11-17,,,,,,,,,,,,,,,,,,,,1079.99
2014-11-25,,,,,,,,,,,,,,,,,,,,882.1
2014-12-02,,,,,,,,,,,,,,,,,,,,925.0
2014-12-03,,,,,,,,,,,,,,,,,,,,930.01
2014-12-09,,,,,,,,,,,,,,,,,,,,930.02
2014-12-16,,,,,,,,,,,,,,,,,,,,930.03
2014-12-24,,,,,,,,,,,,,,,,,,,,930.0
2014-12-29,,,,,,,,,,,,,,,,,,,,929.99
2014-12-30,,,,,,,,,,,,,,,,,,,,925.0
2015-01-02,,,,,,,,,,,,,,,,,,,,930.0
2015-01-07,,,,,,,,,,,,,,,,,,,,930.0
2015-01-16,,,,,,,,,,,,,,,,,,,,899.0
2015-01-19,,,,,,,,,,,,,,,,,,,,875.0
2015-01-20,,,,,,,,,,,,,,,,,,,,860.0
2015-01-21,,,,,,,,,,,,,,,,,,,,860.0
2015-01-26,,,,,,,,,,,,,,,,,,,,924.0
2015-01-28,,,,,,,,,,,,,,,,,,,,925.0
2015-02-03,,,,,,,,,,,,,,,,,,,,920.0
2015-02-04,,,,,,,,,,,,,,,,,,,,936.41
2015-02-06,,,,,,,,,,,,,,,,,,,,946.41
2015-02-19,,,,,,,,,,,,,,,,,,,,946.41
2015-02-24,,,,,,,,,,,,,,,,,,,,935.0
2015-03-02,,,,,,,,,,,,,,,,,,,,940.0
2015-03-05,,,,,,,,,,,,,,,,,,,,950.0
2015-03-06,,,,,,,,,,,,,,,,,,,,1000.0
2015-03-24,,,,,,,,,,,,,,,,,,,,1000.0
2015-03-25,,,,,,,,,,,,,,,,,,,,1000.0
2015-04-07,,,,,,,,,,,,,,,,,,,,940.1
2015-04-13,,,,,,,,,,,,,,,,,,,,895.0
2015-04-17,,,,,,,,,,,,,,,,,,,,892.0
2015-04-21,,,,,,,,,,,,,,,,,,,,950.0
2015-04-28,,,,,,,,,,,,,,,,,,,,940.0
2015-05-04,,,,,,,,,,,,,,,,,,,,940.0
2015-05-11,,,,,,,,,,,,,,,,,,,,940.0
2015-05-22,,,,,,,,,,,,,,,,,,,,980.0
2015-05-25,,,,,,,,,,,,,,,,,,,,980.0
2015-05-26,,,,,,,,,,,,,,,,,,,,980.0
2015-05-27,,,,,,,,,,,,,,,,,,,,980.0
2015-05-28,,,,,,,,,,,,,,,,,,,,980.0
2015-06-02,,,,,,,,,,,,,,,,,,,,920.51
2015-06-12,,,,,,,,,,,,,,,,,,,,950.0
2015-06-19,,,,,,,,,,,,,,,,,,,,949.98
2015-07-01,,,,,,,,,,,,,,,,,,,,950.0
2015-07-17,,,,,,,,,,,,,,,,,,,,935.0
2015-07-29,,,,,,,,,,,,,,,,,,,,940.0
2015-07-30,,,,,,,,,,,,,,,,,,,,921.0
2015-07-31,,,,,,,,,,,,,,,,,,,,1011.0
2015-08-03,,,,,,,,,,,,,,,,,,,,1011.0
2015-08-04,,,,,,,,,,,,,,,,,,,,1011.89
2015-08-05,,,,,,,,,,,,,,,,,,,,1040.0
2015-08-06,,,,,,,,,,,,,,,,,,,,1012.0
2015-08-10,,,,,,,,,,,,,,,,,,,,1224.52
2015-08-14,,,,,,,,,,,,,,,,,,,,990.0
2015-08-17,,,,,,,,,,,,,,,,,,,,990.0
2015-08-18,,,,,,,,,,,,,,,,,,,,990.0
2015-08-19,,,,,,,,,,,,,,,,,,,,964.99
2015-08-20,,,,,,,,,,,,,,,,,,,,929.0
2015-08-24,,,,,,,,,,,,,,,,,,,,980.0
2015-09-04,,,,,,,,,,,,,,,,,,,,910.0
2015-09-08,,,,,,,,,,,,,,,,,,,,920.01
2015-09-09,,,,,,,,,,,,,,,,,,,,910.0
2015-09-18,,,,,,,,,,,,,,,,,,,,900.0
2015-09-23,,,,,,,,,,,,,,,,,,,,900.0
2015-09-24,,,,,,,,,,,,,,,,,,,,900.0
2015-09-25,,,,,,,,,,,,,,,,,,,,900.0
2015-09-28,,,,,,,,,,,,,,,,,,,,900.0
2015-10-01,,,,,,,,,,,,,,,,,,,,900.0
2015-10-13,,,,,,,,,,,,,,,,,,,,910.0
2015-10-23,,,,,,,,,,,,,,,,,,,,900.0
2015-11-04,,,,,,,,,,,,,,,,,,,,945.0
2015-11-05,,,,,,,,,,,,,,,,,,,,945.0
2015-11-06,,,,,,,,,,,,,,,,,,,,915.0
2015-11-10,,,,,,,,,,,,,,,,,,,,944.0
2015-11-11,,,,,,,,,,,,,,,,,,,,943.99
2015-11-12,,,,,,,,,,,,,,,,,,,,943.5
2015-11-17,,,,,,,,,,,,,,,,,,,,915.0
2015-11-24,,,,,,,,,,,,,,,,,,,,915.0
2015-11-25,,,,,,,,,,,,,,,,,,,,900.1
2015-11-27,,,,,,,,,,,,,,,,,,,,902.01
2015-11-30,,,,,,,,,,,,,,,,,,,,920.0
2015-12-01,,,,,,,,,,,,,,,,,,,,920.0
2015-12-03,,,,,,,,,,,,,,,,,,,,920.0
2015-12-14,,,,,,,,,,,,,,,,,,,,930.0
2015-12-15,,,,,,,,,,,,,,,,,,,,930.0
2015-12-30,,,,,,,,,,,,,,,,,,,,970.0
2016-01-18,,,,,,,,,,,,,,,,,,,,970.0
2016-01-26,,,,,,,,,,,,,,,,,,,,920.0
2016-01-27,,,,,,,,,,,,,,,,,,,,919.0
2016-01-28,,,,,,,,,,,,,,,,,,,,969.0
2016-02-01,,,,,,,,,,,,,,,,,,,,925.01
2016-02-10,,,,,,,,,,,,,,,,,,,,950.0
2016-02-11,,,,,,,,,,,,,,,,,,,,950.0
2016-02-16,,,,,,,,,,,,,,,,,,,,950.0
2016-02-29,,,,,,,,,,,,,,,,,,,,931.0
2016-03-08,,,,,,,,,,,,,,,,,,,,932.0
2016-03-21,,,,,,,,,,,,,,,,,,,,932.0
2016-03-22,,,,,,,,,,,,,,,,,,,,930.0
2016-04-04,,,,,,,,,,,,,,,,,,,,920.0
2016-04-05,,,,,,,,,,,,,,,,,,,,930.0
2016-04-07,,,,,,,,,,,,,,,,,,,,930.0
2016-04-13,,,,,,,,,,,,,,,,,,,,930.0
2016-04-14,,,,,,,,,,,,,,,,,,,,921.01
2016-04-15,,,,,,,,,,,,,,,,,,,,930.0
2016-04-19,,,,,,,,,,,,,,,,,,,,930.0
2016-04-22,,,,,,,,,,,,,,,,,,,,930.0
2016-04-25,,,,,,,,,,,,,,,,,,,,930.0
2016-04-27,,,,,,,,,,,,,,,,,,,,930.0
2016-05-06,,,,,,,,,,,,,,,,,,,,900.0
2016-05-09,,,,,,,,,,,,,,,,,,,,900.0
2016-05-10,,,,,,,,,,,,,,,,,,,,950.0
2016-05-25,,,,,,,,,,,,,,,,,,,,900.0
2016-05-31,,,,,,,,,,,,,,,,,,,,950.0
2016-06-02,,,,,,,,,,,,,,,,,,,,900.02
2016-06-08,,,,,,,,,,,,,,,,,,,,900.02
2016-06-09,,,,,,,,,,,,,,,,,,,,900.1
2016-06-14,,,,,,,,,,,,,,,,,,,,900.1
2016-06-16,,,,,,,,,,,,,,,,,,,,905.01
2016-06-30,,,,,,,,,,,,,,,,,,,,935.0
2016-07-06,,,,,,,,,,,,,,,,,,,,904.0
2016-07-08,,,,,,,,,,,,,,,,,,,,904.0
2016-07-13,,,,,,,,,,,,,,,,,,,,905.0
2016-07-15,,,,,,,,,,,,,,,,,,,,905.0
2016-07-20,,,,,,,,,,,,,,,,,,,,905.0
2016-08-10,,,,,,,,,,,,,,,,,,,,910.0
2016-08-17,,,,,,,,,,,,,,,,,,,,910.0
2016-08-29,,,,,,,,,,,,,,,,,,,,900.0
2016-08-30,,,,,,,,,,,,,,,,,,,,890.01
2016-09-05,,,,,,,,,,,,,,,,,,,,949.0
2016-09-26,,,,,,,,,,,,,,,,,,,,939.94
2016-09-29,,,,,,,,,,,,,,,,,,,,939.94
2016-11-01,,,,,,,,,,,,,,,,,,,,940.0
2016-11-02,,,,,,,,,,,,,,,,,,,,850.0
2016-11-15,,,,,,,,,,,,,,,,,,,,945.0
2016-11-16,,,,,,,,,,,,,,,,,,,,900.02
2016-11-22,,,,,,,,,,,,,,,,,,,,969.0
2016-11-25,,,,,,,,,,,,,,,,,,,,970.0
2016-11-28,,,,,,,,,,,,,,,,,,,,970.0
2016-11-30,,,,,,,,,,,,,,,,,,,,945.0
2016-12-05,,,,,,,,,,,,,,,,,,,,960.0
2016-12-09,,,,,,,,,,,,,,,,,,,,945.0
2016-12-12,,,,,,,,,,,,,,,,,,,,895.0
2016-12-16,,,,,,,,,,,,,,,,,,,,945.0
2016-12-19,,,,,,,,,,,,,,,,,,,,945.0
2016-12-20,,,,,,,,,,,,,,,,,,,,900.0
2016-12-28,,,,,,,,,,,,,,,,,,,,944.98
2016-12-30,,,,,,,,,,,,,,,,,,,,944.97
2017-01-24,,,,,,,,,,,,,,,,,,,,920.01
2017-02-27,,,,,,,,,,,,,,,,,,,,910.01
2017-03-01,,,,,,,,,,,,,,,,,,,,944.0
2017-03-03,,,,,,,,,,,,,,,,,,,,944.0
2017-03-07,,,,,,,,,,,,,,,,,,,,944.0
2017-03-08,,,,,,,,,,,,,,,,,,,,970.0
2017-03-14,,,,,,,,,,,,,,,,,,,,970.0
2017-03-16,,,,,,,,,,,,,,,,,,,,970.0
2017-03-21,,,,,,,,,,,,,,,,,,,,960.0
2017-03-29,,,,,,,,,,,,,,,,,,,,960.0
2017-03-30,,,,,,,,,,,,,,,,,,,,969.9
2017-04-10,,,,,,,,,,,,,,,,,,,,979.99
2017-04-12,,,,,,,,,,,,,,,,,,,,980.0
2017-04-24,,,,,,,,,,,,,,,,,,,,980.0
2017-05-05,,,,,,,,,,,,,,,,,,,,994.0
2017-05-11,,,,,,,,,,,,,,,,,,,,1000.0
2017-05-16,,,,,,,,,,,,,,,,,,,,1000.0
2017-05-22,,,,,,,,,,,,,,,,,,,,1089.0
2017-06-09,,,,,,,,,,,,,,,,,,,,1000.01
2017-06-14,,,,,,,,,,,,,,,,,,,,1050.0
2017-06-19,,,,,,,,,,,,,,,,,,,,1137.4
2017-06-20,,,,,,,,,,,,,,,,,,,,1142.9
2017-06-21,,,,,,,,,,,,,,,,,,,,1150.0
2017-06-28,,,,,,,,,,,,,,,,,,,,1150.0
2017-07-20,,,,,,,,,,,,,,,,,,,,1100.0
2017-07-24,,,,,,,,,,,,,,,,,,,,1100.0
2017-07-31,,,,,,,,,,,,,,,,,,,,1010.01
2017-08-07,,,,,,,,,,,,,,,,,,,,1189.99
2017-08-10,,,,,,,,,,,,,,,,,,,,1169.99
2017-08-16,,,,,,,,,,,,,,,,,,,,1148.99
2017-08-21,,,,,,,,,,,,,,,,,,,,1149.0
2017-08-31,,,,,,,,,,,,,,,,,,,,1100.0
2017-09-12,,,,,,,,,,,,,,,,,,,,1070.0
2017-09-13,,,,,,,,,,,,,,,,,,,,1021.6
2017-09-22,,,,,,,,,,,,,,,,,,,,1036.01
2017-10-05,,,,,,,,,,,,,,,,,,,,1034.05
2017-10-19,,,,,,,,,,,,,,,,,,,,1030.0
2017-10-20,,,,,,,,,,,,,,,,,,,,1030.01
2017-10-23,,,,,,,,,,,,,,,,,,,,1098.0
2017-10-25,,,,,,,,,,,,,,,,,,,,1110.0
2017-10-26,,,,,,,,,,,,,,,,,,,,1112.0
2017-11-08,,,,,,,,,,,,,,,,,,,,1112.0
2017-11-09,,,,,,,,,,,,,,,,,,,,1110.0
2017-11-10,,,,,,,,,,,,,,,,,,,,1112.0
2017-11-13,,,,,,,,,,,,,,,,,,,,1036.37
2017-11-14,,,,,,,,,,,,,,,,,,,,1000.0
2017-11-20,,,,,,,,,,,,,,,,,,,,1050.0
2017-11-22,,,,,,,,,,,,,,,,,,,,999.0
2017-11-27,,,,,,,,,,,,,,,,,,,,1049.0
2017-11-29,,,,,,,,,,,,,,,,,,,,1051.98
2017-12-05,,,,,,,,,,,,,,,,,,,,1098.0
2017-12-07,,,,,,,,,,,,,,,,,,,,1049.99
2017-12-08,,,,,,,,,,,,,,,,,,,,1049.99
2017-12-11,,,,,,,,,,,,,,,,,,,,1050.0
2017-12-19,,,,,,,,,,,,,,,,,,,,1000.11
2017-12-21,,,,,,,,,,,,,,,,,,,,1049.95
2017-12-28,,,,,,,,,,,,,,,,,,,,1089.0
2018-01-05,,,,,,,,,,,,,,,,,,,,1030.0
2018-01-10,,,,,,,,,,,,,,,,,,,,1100.0
2018-01-11,,,,,,,,,,,,,,,,,,,,1120.0
2018-01-12,,,,,,,,,,,,,,,,,,,,1100.0
2018-01-15,,,,,,,,,,,,,,,,,,,,1100.0
2018-01-23,,,,,,,,,,,,,,,,,,,,1100.0
2018-01-26,,,,,,,,,,,,,,,,,,,,1100.0
2018-02-06,,,,,,,,,,,,,,,,,,,,1080.0
2018-02-08,,,,,,,,,,,,,,,,,,,,1050.0
2018-02-09,,,,,,,,,,,,,,,,,,,,1040.0
2018-02-16,,,,,,,,,,,,,,,,,,,,1020.0
2018-02-19,,,,,,,,,,,,,,,,,,,,1020.0
2018-02-20,,,,,,,,,,,,,,,,,,,,1040.0
2018-02-23,,,,,,,,,,,,,,,,,,,,1040.0
2018-03-08,,,,,,,,,,,,,,,,,,,,1050.0
2018-03-09,,,,,,,,,,,,,,,,,,,,1010.0
2018-03-12,,,,,,,,,,,,,,,,,,,,1030.0
2018-03-27,,,,,,,,,,,,,,,,,,,,1030.0
2018-03-29,,,,,,,,,,,,,,,,,,,,1030.0
2018-04-06,,,,,,,,,,,,,,,,,,,,1020.0
2018-04-11,,,,,,,,,,,,,,,,,,,,1000.0
2018-05-09,,,,,,,,,,,,,,,,,,,,1000.0
2018-05-28,,,,,,,,,,,,,,,,,,,,1000.0
2018-05-30,,,,,,,,,,,,,,,,,,,,1000.0
2018-06-05,,,,,,,,,,,,,,,,,,,,1050.0
2018-06-12,,,,,,,,,,,,,,,,,,,,1040.0
2018-06-15,,,,,,,,,,,,,,,,,,,,1050.0
2018-06-26,,,,,,,,,,,,,,,,,,,,1010.0
2018-06-27,,,,,,,,,,,,,,,,,,,,1000.0
2018-06-28,,,,,,,,,,,,,,,,,,,,950.0
2018-07-02,,,,,,,,,,,,,,,,,,,,930.0
2018-07-03,,,,,,,,,,,,,,,,,,,,935.0
2018-07-04,,,,,,,,,,,,,,,,,,,,930.0
2018-07-18,,,,,,,,,,,,,,,,,,,,945.0
2018-07-31,,,,,,,,,,,,,,,,,,,,945.0
2018-08-22,,,,,,,,,,,,,,,,,,,,955.0
2018-09-10,,,,,,,,,,,,,,,,,,,,955.0
2018-09-21,,,,,,,,,,,,,,,,,,,,955.0
2018-10-10,,,,,,,,,,,,,,,,,,,,930.0
2018-10-23,,,,,,,,,,,,,,,,,,,,930.0
2018-10-24,,,,,,,,,,,,,,,,,,,,930.0
2018-10-30,,,,,,,,,,,,,,,,,,,,930.0
2018-11-15,,,,,,,,,,,,,,,,,,,,950.0
2018-11-19,,,,,,,,,,,,,,,,,,,,950.0
2018-11-21,,,,,,,,,,,,,,,,,,,,950.0
2018-12-04,,,,,,,,,,,,,,,,,,,,1000.0
2018-12-10,,,,,,,,,,,,,,,,,,,,930.0
2018-12-11,,,,,,,,,,,,,,,,,,,,995.0
2018-12-18,,,,,,,,,,,,,,,,,,,,995.0
2018-12-27,,,,,,,,,,,,,,,,,,,,980.0
2018-12-28,,,,,,,,,,,,,,,,,,,,1000.0
2018-12-31,,,,,,,,,,,,,,,,,,,,1000.0
2019-01-02,,,,,,,,,,,,,,,,,,,,1100.0
2019-01-14,,,,,,,,,,,,,,,,,,,,1000.0
2019-01-15,,,,,,,,,,,,,,,,,,,,965.0
2019-02-07,,,,,,,,,,,,,,,,,,,,1000.0
2019-02-08,,,,,,,,,,,,,,,,,,,,1020.0
2019-02-19,,,,,,,,,,,,,,,,,,,,945.0
2019-02-27,,,,,,,,,,,,,,,,,,,,955.0
2019-02-28,,,,,,,,,,,,,,,,,,,,955.0
2019-03-26,,,,,,,,,,,,,,,,,,,,990.0
2019-03-29,,,,,,,,,,,,,,,,,,,,1080.0
2019-04-29,,,,,,,,,,,,,,,,,,,,985.0
2019-05-03,,,,,,,,,,,,,,,,,,,,985.0
2019-05-06,,,,,,,,,,,,,,,,,,,,985.0
2019-06-04,,,,,,,,,,,,,,,,,,,,985.0
2019-06-11,,,,,,,,,,,,,,,,,,,,985.0
2019-06-13,,,,,,,,,,,,,,,,,,,,1000.0
2019-06-14,,,,,,,,,,,,,,,,,,,,1000.0
2019-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,985.0,0.0,0.0,0.0,0.0,985.0
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,985.0,0.0,0.0,0.0,0.0,
2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,985.0,0.0,0.0,0.0,0.0,
2019-07-15,,,,,,,,,,,,,,,,,,,,940.0
2019-07-17,,,,,,,,,,,,,,,,,,,,985.0
2019-07-29,,,,,,,,,,,,,,,,,,,,1000.0
2019-07-30,,,,,,,,,,,,,,,,,,,,1000.0
2019-08-30,,,,,,,,,,,,,,,,,,,,940.0
2019-09-02,,,,,,,,,,,,,,,,,,,,940.0
2019-09-04,,,,,,,,,,,,,,,,,,,,900.0
2019-09-05,,,,,,,,,,,,,,,,,,,,905.0
2019-09-09,,,,,,,,,,,,,,,,,,,,940.0
2019-09-26,,,,,,,,,,,,,,,,,,,,900.0
2019-10-01,,,,,,,,,,,,,,,,,,,,900.0
2019-10-08,,,,,,,,,,,,,,,,,,,,850.0
2019-10-09,,,,,,,,,,,,,,,,,,,,900.0
2019-10-16,,,,,,,,,,,,,,,,,,,,880.0
2019-10-23,,,,,,,,,,,,,,,,,,,,735.0
2019-10-24,,,,,,,,,,,,,,,,,,,,785.0
2019-11-01,,,,,,,,,,,,,,,,,,,,785.0
2019-11-20,,,,,,,,,,,,,,,,,,,,785.0
2019-11-27,,,,,,,,,,,,,,,,,,,,815.0
2019-11-29,,,,,,,,,,,,,,,,,,,,800.0
2019-12-02,,,,,,,,,,,,,,,,,,,,830.0
2019-12-03,,,,,,,,,,,,,,,,,,,,860.0
2019-12-05,,,,,,,,,,,,,,,,,,,,885.0
2019-12-11,,,,,,,,,,,,,,,,,,,,830.0
2019-12-20,,,,,,,,,,,,,,,,,,,,840.0
2019-12-27,,,,,,,,,,,,,,,,,,,,830.0
2020-01-13,,,,,,,,,,,,,,,,,,,,830.0
2020-01-20,,,,,,,,,,,,,,,,,,,,820.0
2020-01-22,,,,,,,,,,,,,,,,,,,,820.0
2020-01-23,,,,,,,,,,,,,,,,,,,,830.0
2020-02-10,,,,,,,,,,,,,,,,,,,,830.0
2020-02-11,,,,,,,,,,,,,,,,,,,,830.0
2020-02-12,,,,,,,,,,,,,,,,,,,,850.0
2020-02-13,,,,,,,,,,,,,,,,,,,,900.0
2020-02-17,,,,,,,,,,,,,,,,,,,,885.0
2020-02-25,,,,,,,,,,,,,,,,,,,,900.0
2020-02-26,,,,,,,,,,,,,,,,,,,,810.0
2020-02-27,,,,,,,,,,,,,,,,,,,,810.0
2020-02-28,,,,,,,,,,,,,,,,,,,,805.0
2020-03-02,,,,,,,,,,,,,,,,,,,,805.0
2020-03-06,,,,,,,,,,,,,,,,,,,,800.0
2020-03-12,,,,,,,,,,,,,,,,,,,,720.0
2020-03-16,,,,,,,,,,,,,,,,,,,,720.0
2020-03-17,,,,,,,,,,,,,,,,,,,,720.0
2020-03-20,,,,,,,,,,,,,,,,,,,,900.0
2020-03-23,,,,,,,,,,,,,,,,,,,,755.0
2020-03-31,,,,,,,,,,,,,,,,,,,,760.0
2020-04-06,,,,,,,,,,,,,,,,,,,,760.0
2020-04-17,,,,,,,,,,,,,,,,,,,,900.0
2020-05-04,,,,,,,,,,,,,,,,,,,,890.0
2020-05-28,,,,,,,,,,,,,,,,,,,,890.0
2020-06-05,,,,,,,,,,,,,,,,,,,,890.0
2020-06-08,,,,,,,,,,,,,,,,,,,,890.0
2020-06-19,,,,,,,,,,,,,,,,,,,,915.0
2020-06-24,,,,,,,,,,,,,,,,,,,,980.0
2020-07-03,,,,,,,,,,,,,,,,,,,,980.0
2020-07-20,,,,,,,,,,,,,,,,,,,,925.0
2020-07-27,,,,,,,,,,,,,,,,,,,,925.0
2020-07-31,,,,,,,,,,,,,,,,,,,,935.0
2020-08-04,,,,,,,,,,,,,,,,,,,,845.0
2020-08-05,,,,,,,,,,,,,,,,,,,,925.0
2020-08-10,,,,,,,,,,,,,,,,,,,,910.0
2020-08-17,,,,,,,,,,,,,,,,,,,,925.0
2020-08-25,,,,,,,,,,,,,,,,,,,,895.0
2020-08-26,,,,,,,,,,,,,,,,,,,,905.0
2020-08-27,,,,,,,,,,,,,,,,,,,,895.0
2020-08-31,,,,,,,,,,,,,,,,,,,,835.0
2020-09-18,,,,,,,,,,,,,,,,,,,,920.0
2020-09-21,,,,,,,,,,,,,,,,,,,,845.0
2020-09-24,,,,,,,,,,,,,,,,,,,,900.0
2020-10-08,,,,,,,,,,,,,,,,,,,,840.0
2020-10-09,,,,,,,,,,,,,,,,,,,,855.0
2020-10-12,,,,,,,,,,,,,,,,,,,,860.0
2020-10-13,,,,,,,,,,,,,,,,,,,,870.0
2020-10-14,,,,,,,,,,,,,,,,,,,,870.0
2020-10-22,,,,,,,,,,,,,,,,,,,,930.0
2020-10-23,,,,,,,,,,,,,,,,,,,,930.0
2020-10-26,,,,,,,,,,,,,,,,,,,,930.0
2020-10-28,,,,,,,,,,,,,,,,,,,,930.0
2020-11-04,,,,,,,,,,,,,,,,,,,,930.0
2020-11-06,,,,,,,,,,,,,,,,,,,,930.0
2020-11-10,,,,,,,,,,,,,,,,,,,,970.0
2020-11-11,,,,,,,,,,,,,,,,,,,,980.0
2020-11-27,,,,,,,,,,,,,,,,,,,,950.0
2020-12-08,,,,,,,,,,,,,,,,,,,,945.0
2020-12-15,,,,,,,,,,,,,,,,,,,,950.0
2020-12-18,,,,,,,,,,,,,,,,,,,,945.0
2020-12-29,,,,,,,,,,,,,,,,,,,,920.0
2020-12-30,,,,,,,,,,,,,,,,,,,,920.0
2020-12-31,,,,,,,,,,,,,,,,,,,,935.0
2021-01-25,,,,,,,,,,,,,,,,,,,,890.0
2021-01-26,,,,,,,,,,,,,,,,,,,,860.0
2021-01-27,,,,,,,,,,,,,,,,,,,,840.0
2021-01-28,,,,,,,,,,,,,,,,,,,,840.0
2021-01-29,,,,,,,,,,,,,,,,,,,,850.0
2021-02-05,,,,,,,,,,,,,,,,,,,,900.0
