,BNKE FP Equity_DX_SI_QTY,BNKE FP Equity_DX_SHORT_INTEREST_VALUE,BNKE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BNKE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BNKE FP Equity_DX_SI_MV,BNKE FP Equity_DX_DSS,BNKE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BNKE FP Equity_DX_SUPPLY_SI_QTY,BNKE FP Equity_DX_BROKER_SI_QTY,BNKE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BNKE FP Equity_DX_BROKER_SI_MV_NEW_x,BNKE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BNKE FP Equity_DX_SUPPLY_SI_QTY_INC_x,BNKE FP Equity_DX_BROKER_SI_MV_INC_x,BNKE FP Equity_DX_SUPPLY_SI_MV_NEW,BNKE FP Equity_DX_BROKER_SI_QTY_ADD,BNKE FP Equity_DX_BROKER_SI_QTY_NEW,BNKE FP Equity_DX_SUPPLY_SI_MV_DEC,BNKE FP Equity_DX_BROKER_SI_QTY_INC,BNKE FP Equity_DX_SUPPLY_SI_QTY_DEC,BNKE FP Equity_DX_BROKER_SI_MV_NEW_y,BNKE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BNKE FP Equity_DX_BROKER_SI_MV_INC_y,BNKE FP Equity_DX_SUPPLY_SI_QTY_INC_y,BNKE FP Equity_DX_BROKER_SI_MV_ADD,BNKE FP Equity_DX_SUPPLY_SI_QTY_ADD,BNKE FP Equity_DX_BROKER_SI_QTY_DEC,BNKE FP Equity_DX_SUPPLY_SI_MV,BNKE FP Equity_DX_BROKER_SI_MV_DEC,BNKE FP Equity_DX_SUPPLY_SI_MV_RMV,BNKE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BNKE FP Equity_DX_UTILIZATION_QUANTITY,BNKE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BNKE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BNKE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BNKE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BNKE FP Equity_DX_ACTIVE_UTILIZATION_MV,BNKE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BNKE FP Equity_DX_BROKER_SI_CON_RATIO,BNKE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BNKE FP Equity_DX_DEMAND_SUPPLY_RATIO,BNKE FP Equity_PX_LAST
2020-07-31,7000.0,387800.0,0.19,0.1,0.39,,387800.0,7000.0,7000.0,387800.0,,,,,,,,,,,,,,,,,,0.39,,,100.0,40.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4008,55.4
2020-08-03,7000.0,396949.0,0.18,0.1,0.39,,396949.0,7000.0,7000.0,396949.0,,,,,,,,,,,,,,,,,,0.39,,,100.0,40.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4008,56.707
2020-08-04,7000.0,407470.0,0.18,0.1,0.4,,407470.0,7000.0,7000.0,407470.0,,,,,,,,,,,,,,,,,,0.4,,,100.0,40.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4008,58.21
2020-08-05,7000.0,408562.0,0.19,0.1,0.41,,408562.0,7000.0,7000.0,408562.0,,,,,,,,,,,,,,,,,,0.41,,,100.0,40.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4008,58.366
2020-08-06,7000.0,405230.0,0.19,0.1,0.41,,405230.0,7000.0,7000.0,405230.0,,,,,,,,,,,,,,,,,,0.41,,,100.0,40.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4008,57.89
2020-08-07,7000.0,402934.0,0.2,0.1,0.4,,402934.0,7000.0,7000.0,402934.0,,,,,,,,,,,,,,,,,,0.41,,,100.0,40.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4008,57.562
2020-08-10,7000.0,411670.0,0.2,0.1,0.4,,411670.0,7000.0,7000.0,411670.0,,,,,,,,,,,,,,,,,,0.4,,,100.0,40.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4008,58.81
2020-08-11,7000.0,428190.0,0.2,0.1,0.4,,428190.0,0.0,7000.0,0.0,,,,,,,,0.4,,7000.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.1538,61.17
2020-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7000.0,0.0,0.4,,0.0,0.0,4067.0,249225.76,,0.16,0.0,,0.0,,0.0,61.28
2020-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4067.0,244874.07,,0.16,0.0,,0.0,,0.0,60.21
2020-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4067.0,243194.4,,0.15,0.0,,0.0,,0.0,59.797
2020-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4067.0,240278.36,,0.15,0.0,,0.0,,0.0,59.08
2020-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4067.0,237187.44,,0.15,0.0,,0.0,,0.0,58.32
2020-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4067.0,242332.2,,0.15,0.0,,0.0,,0.0,59.585
2020-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4147.0,241019.49,,0.16,0.0,,0.0,,0.0,58.119
2020-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3947.0,226644.63,,0.15,0.0,,0.0,,0.0,57.422
2020-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4147.0,244963.29,,0.16,0.0,,0.0,,0.0,59.07
2020-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4147.0,245295.05,,0.16,0.0,,0.0,,0.0,59.15
2020-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4147.0,247443.2,,0.16,0.0,,0.0,,0.0,59.668
2020-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4147.0,245037.94,,0.16,0.0,,0.0,,0.0,59.088
2020-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4147.0,251216.97,,0.16,0.0,,0.0,,0.0,60.578
2020-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3947.0,231436.29,,0.15,0.0,,0.0,,0.0,58.636
2020-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3947.0,229833.81,,0.15,0.0,,0.0,,0.0,58.23
2020-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3967.0,228142.17,,0.15,0.0,,0.0,,0.0,57.51
2020-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3967.0,229094.25,,0.14,0.0,,0.0,,0.0,57.75
2020-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3967.0,235758.81,,0.14,0.0,,0.0,,0.0,59.43
2020-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3967.0,236215.02,,0.15,0.0,,0.0,,0.0,59.545
2020-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4167.0,242061.03,,0.16,0.0,,0.0,,0.0,58.09
2020-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3467.0,204466.33,,0.12,0.0,,0.0,,0.0,58.975
2020-09-10,6700.0,396305.0,0.27,0.09,0.39,,396305.0,0.0,6700.0,0.0,,,,,,6700.0,,,,,,,,,0.39,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.49,0.9706,98.51,1.9325,59.15
2020-09-11,6800.0,394685.6,0.39,0.1,0.4,,388881.4,6700.0,6700.0,388881.4,,,,,,,,,,,,,,,,6700.0,,0.4,,,100.0,40.69,0.0,0.0,,0.0,100.0,2.94,0.9429,97.06,0.4129,58.042
2020-09-14,6800.0,398344.0,0.41,0.1,0.4,,392486.0,6700.0,6700.0,392486.0,,,,,,,,,,,,,,,,,,0.39,,,100.0,40.69,0.0,0.0,,0.0,100.0,2.91,0.9434,97.09,0.4129,58.58
2020-09-15,6800.0,392700.0,0.41,0.1,0.4,,386925.0,6700.0,6700.0,386925.0,,,,,,,,,,,,,,,,,,0.39,,,100.0,40.69,0.0,0.0,,0.0,100.0,2.94,0.9429,97.06,0.4129,57.75
2020-09-16,6800.0,391000.0,0.41,0.1,0.39,,385250.0,6700.0,6700.0,385250.0,,,,,,,,,,,,,,,,,,0.39,,,100.0,40.69,0.0,0.0,,0.0,100.0,2.94,0.9429,97.06,0.4129,57.5
2020-09-17,6800.0,386988.0,0.39,0.1,0.39,,381297.0,6700.0,6700.0,381297.0,,,,,,,,,,,,,,,,,,0.39,,,100.0,40.69,0.0,0.0,,0.0,100.0,2.94,0.9429,97.06,0.4129,56.91
2020-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.38,,6700.0,,,,,,,6700.0,0.0,0.38,,0.0,0.0,5667.0,314348.49,,0.24,0.0,,0.0,,0.0,55.47
2020-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3767.0,195356.62,,0.13,0.0,,0.0,,0.0,51.86
2020-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3767.0,194735.07,,0.12,0.0,,0.0,,0.0,51.695
2020-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3767.0,191212.92,,0.12,0.0,,0.0,,0.0,50.76
2020-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3767.0,192230.01,,0.12,0.0,,0.0,,0.0,51.03
2020-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3767.0,188990.39,,0.12,0.0,,0.0,,0.0,50.17
2020-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3766.0,197489.04,,0.12,0.0,,0.0,,0.0,52.44
2020-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3766.0,192966.07,,0.12,0.0,,0.0,,0.0,51.239
2020-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3766.0,194212.62,,0.12,0.0,,0.0,,0.0,51.57
2020-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4166.0,212382.68,,0.14,0.0,,0.0,,0.0,50.98
2020-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3866.0,197900.54,,0.12,0.0,,0.0,,0.0,51.19
2020-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4166.0,217840.14,,0.14,0.0,,0.0,,0.0,52.29
2020-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3766.0,205970.07,,0.12,0.0,,0.0,,0.0,54.692
2020-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3766.0,204004.22,,0.12,0.0,,0.0,,0.0,54.17
2020-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3766.0,207845.54,,0.12,0.0,,0.0,,0.0,55.19
2020-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4066.0,222735.48,,0.13,0.0,,0.0,,0.0,54.78
2020-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3966.0,216103.37,,0.13,0.0,,0.0,,0.0,54.489
2020-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3866.0,203425.05,,0.11,0.0,,0.0,,0.0,52.619
2020-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3866.0,203660.88,,0.11,0.0,,0.0,,0.0,52.68
2020-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4016.0,206583.04,,0.11,0.0,,0.0,,0.0,51.44
2020-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3966.0,208135.68,,0.11,0.0,,0.0,,0.0,52.48
2020-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3566.0,189390.26,,0.11,0.0,,0.0,,0.0,53.11
2020-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3566.0,191394.35,,0.11,0.0,,0.0,,0.0,53.672
2020-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3566.0,188644.97,,0.11,0.0,,0.0,,0.0,52.901
2020-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3566.0,189351.03,,0.11,0.0,,0.0,,0.0,53.099
2020-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3566.0,193633.8,,0.11,0.0,,0.0,,0.0,54.3
2020-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3566.0,190674.02,,0.11,0.0,,0.0,,0.0,53.47
2020-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3466.0,179053.56,,0.11,0.0,,0.0,,0.0,51.66
2020-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3466.0,172849.42,,0.1,0.0,,0.0,,0.0,49.87
2020-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3566.0,176623.98,,0.1,0.0,,0.0,,0.0,49.53
2020-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3566.0,180546.58,,0.1,0.0,,0.0,,0.0,50.63
2020-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3666.0,192135.06,,0.11,0.0,,0.0,,0.0,52.41
2020-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3466.0,189486.22,,0.1,0.0,,0.0,,0.0,54.67
2020-11-04,7000.0,378700.0,0.22,0.1,0.38,,378700.0,7000.0,7000.0,378700.0,,,,,,7000.0,,,,,,,,,0.38,7000.0,,0.38,,,100.0,40.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4008,54.1
2020-11-05,7000.0,383740.0,0.22,0.1,0.38,,383740.0,7000.0,7000.0,383740.0,,,,,,,,,,,,,,,,,,0.38,,,100.0,38.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3896,54.82
2020-11-06,7000.0,377440.0,0.22,0.1,0.38,,377440.0,7000.0,7000.0,377440.0,,,,,,,,,,,,,,,,,,0.38,,,100.0,39.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.394,53.92
2020-11-09,7000.0,429590.0,0.22,0.1,0.38,,429590.0,7000.0,7000.0,429590.0,,,,,,,,,,,,,,,,,,0.38,,,100.0,39.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3962,61.37
2020-11-10,7000.0,455770.0,0.22,0.1,0.42,,455770.0,7000.0,7000.0,455770.0,,,,,,,,,,,,,,,,,,0.38,,,100.0,40.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4008,65.11
2020-11-11,7000.0,452060.0,0.19,0.09,0.45,,452060.0,7000.0,7000.0,452060.0,,,,,,,,,,,,,,,,,,0.46,,,100.0,40.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4012,64.58
2020-11-12,7000.0,445270.0,0.18,0.09,0.45,,445270.0,7000.0,7000.0,445270.0,,,,,,,,,,,,,,,,,,0.45,,,100.0,40.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4012,63.61
2020-11-13,7000.0,453110.0,0.18,0.09,0.44,,453110.0,7000.0,7000.0,453110.0,,,,,,,,,,,,,,,,,,0.45,,,100.0,39.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3978,64.73
2020-11-16,7000.0,468587.0,0.18,0.08,0.45,,468587.0,7000.0,7000.0,468587.0,,,,,,,,,,,,,,,,,,0.45,,,100.0,40.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4024,66.941
2020-11-17,7000.0,471128.0,0.16,0.08,0.47,,471128.0,7000.0,7000.0,471128.0,,,,,,,,,,,,,,,,,,0.47,,,100.0,40.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4017,67.304
2020-11-18,7000.0,474530.0,0.16,0.07,0.47,,474530.0,7000.0,7000.0,474530.0,,,,,,,,,,,,,,,,,,0.47,,,100.0,40.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4024,67.79
2020-11-19,7000.0,468734.0,0.16,0.07,0.47,,468734.0,7000.0,7000.0,468734.0,,,,,,,,,,,,,,,,,,0.48,,,100.0,40.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4012,66.962
2020-11-20,7000.0,471310.0,0.16,0.07,0.47,,471310.0,7000.0,7000.0,471310.0,,,,,,,,,,,,,,,,,,0.47,,,100.0,40.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4012,67.33
2020-11-23,7500.0,514275.0,0.17,0.07,0.5,,479990.0,7500.0,7000.0,514275.0,,,,,,,,,,,,,,,,500.0,,0.5,,,100.0,42.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4299,68.57
2020-11-24,7000.0,501137.0,0.16,0.07,0.48,,501137.0,7000.0,7000.0,501137.0,,,,,,,,0.03,,500.0,,,,,,,,0.48,,,100.0,39.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.399,71.591
2020-11-25,7000.0,500710.0,0.16,0.07,0.5,,500710.0,7000.0,7000.0,500710.0,,,,,,,,,,,,,,,,,,0.5,,,100.0,40.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4001,71.53
2020-11-26,7000.0,493990.0,0.15,0.07,0.5,,493990.0,7000.0,7000.0,493990.0,,,,,,,,,,,,,,,,,,0.5,,,100.0,40.36,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4036,70.57
2020-11-27,7000.0,501130.0,0.15,0.06,0.49,,501130.0,7000.0,7000.0,501130.0,,,,,,,,,,,,,,,,,,0.49,,,100.0,40.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4059,71.59
2020-11-30,7000.0,488964.0,0.16,0.06,0.5,,488964.0,7000.0,7000.0,488964.0,,,,,,,,,,,,,,,,,,0.5,,,100.0,40.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4059,69.852
2020-12-01,7000.0,501130.0,0.16,0.06,0.49,,501130.0,7000.0,7000.0,501130.0,,,,,,,,,,,,,,,,,,0.49,,,100.0,40.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4059,71.59
2020-12-02,7000.0,509460.0,0.16,0.06,0.5,,509460.0,7000.0,7000.0,509460.0,,,,,,,,,,,,,,,,,,0.5,,,100.0,40.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4059,72.78
2020-12-03,7000.0,511280.0,0.15,0.06,0.51,,511280.0,7000.0,7000.0,511280.0,,,,,,,,,,,,,,,,,,0.51,,,50.0,40.12,7000.0,511280.0,,0.56,47.62,,1.0,100.0,0.4012,73.04
2020-12-04,7200.0,535896.0,0.13,0.06,0.52,,528453.0,7100.0,7100.0,528453.0,,,100.0,,,100.0,,,,,,,,100.0,0.01,,,0.52,,,50.0,40.47,7100.0,528453.0,,0.57,47.62,2.78,0.946,97.22,0.4104,74.43
2020-12-07,7200.0,525312.0,0.13,0.06,0.53,,518016.0,7100.0,7100.0,518016.0,,,,,,,,,,,,,,,,,,0.53,,,50.0,40.35,7100.0,518016.0,,0.58,47.62,2.79,0.9458,97.21,0.4092,72.96
2020-12-08,200.0,14552.0,0.0,0.0,0.01,,7276.0,100.0,100.0,7276.0,,,,,,,,0.52,,7000.0,,,,,,,7000.0,0.01,0.52,,100.0,1.8,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0361,72.76
2020-12-09,200.0,14561.4,0.0,0.0,0.01,,7280.7,100.0,100.0,7280.7,,,,,,,,,,,,,,,,,,0.01,,,100.0,2.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.058,72.807
2020-12-10,6200.0,440882.0,0.12,0.05,0.45,,433771.0,6100.0,6100.0,433771.0,,,6000.0,,,6000.0,,,,,,,,6000.0,0.44,,,0.44,,,100.0,39.49,0.0,0.0,,0.0,100.0,3.23,0.9374,96.77,0.4014,71.11
2020-12-11,6200.0,433132.0,0.12,0.05,0.44,,426146.0,6100.0,6100.0,426146.0,,,,,,,,,,,,,,,,,,0.43,,,100.0,38.86,0.0,0.0,,0.0,100.0,3.23,0.9375,96.77,0.395,69.86
2020-12-14,6654.0,470105.1,0.13,0.06,0.46,,463040.1,6554.0,6554.0,463040.1,,,,0.03,,,,,454.0,,,,0.03,,,454.0,,0.46,,,100.0,42.43,0.0,0.0,,0.0,100.0,9.84,0.8225,90.16,0.4308,70.65
2020-12-15,6554.0,473198.8,0.13,0.06,0.46,,473198.8,6554.0,6554.0,473198.8,,,,,,,,,,,,,,,,,,0.46,,,100.0,45.69,0.0,0.0,,0.0,100.0,8.45,0.8452,91.55,0.4569,72.2
2020-12-16,6554.0,467627.9,0.13,0.06,0.47,,467627.9,6554.0,6554.0,467627.9,,,,,,,,,,,,,,,,,,0.47,,,100.0,45.69,0.0,0.0,,0.0,100.0,8.44,0.8454,91.56,0.4569,71.35
2020-12-17,6994.0,499651.36,0.14,0.06,0.5,,468217.76,6894.0,6554.0,492507.36,,,340.0,,,,,,,,,,,340.0,,,,0.49,,,100.0,77.24,0.0,0.0,,0.0,100.0,14.26,0.7555,85.74,0.7836,71.44
2020-12-18,994.0,69868.26,0.02,0.01,0.07,,38940.66,894.0,554.0,62839.26,,,,,,,,0.43,,6000.0,,,,,,,6000.0,0.06,0.43,,100.0,19.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2121,70.29
2020-12-21,994.0,67154.64,0.02,0.01,0.07,,37428.24,894.0,554.0,60398.64,,,,,,,,,,,,,,,,,,0.06,,,100.0,26.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2936,67.56
2020-12-22,994.0,68302.71,0.02,0.01,0.07,,38068.11,894.0,554.0,61431.21,,,,,,,,,,,,,,,,,,0.06,,,100.0,32.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3568,68.715
2020-12-23,994.0,70216.16,0.02,0.01,0.07,,39134.56,894.0,554.0,63152.16,,,,,,,,,,,,,,,,,,0.06,,,100.0,30.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3397,70.64
2020-12-24,994.0,70542.19,0.02,0.01,0.07,,39316.27,894.0,554.0,63445.39,,,,,,,,,,,,,,,,,,0.06,,,100.0,31.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.355,70.968
2020-12-25,994.0,70542.19,0.02,0.01,0.07,,39316.27,894.0,554.0,63445.39,,,,,,,,,,,,,,,,,,0.06,,,100.0,31.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.355,
2020-12-28,654.0,46205.1,0.01,0.01,0.05,,39140.1,554.0,554.0,39140.1,,,,,,,,0.02,,340.0,,,,,,,,0.04,,,100.0,21.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2569,70.65
2020-12-29,554.0,38945.65,0.01,0.01,0.04,,38945.65,554.0,554.0,38945.65,,,,,,,,,,,,,,,,,,0.04,,,100.0,20.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2094,70.299
2020-12-30,554.0,38791.08,0.01,0.01,0.04,,38791.08,554.0,554.0,38791.08,,,,,,,,,,,,,,,,,,0.04,,,100.0,22.65,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2265,70.02
2020-12-31,654.0,45851.94,0.02,0.01,0.05,,38840.94,554.0,554.0,38840.94,,,,,,,,,,,,,,,,,,0.04,,,100.0,22.65,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2674,70.11
2021-01-01,554.0,38840.94,0.01,0.01,0.04,,38840.94,554.0,554.0,38840.94,,,,,,,,,,,,,,,,,,0.04,,,100.0,22.65,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2265,
2021-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.04,,554.0,,,,,,,554.0,0.0,0.04,,0.0,0.0,2346.0,163610.04,,0.14,0.0,,0.0,100.0,0.0,69.74
