,OREGE FP Equity_DX_SI_QTY,OREGE FP Equity_DX_SHORT_INTEREST_VALUE,OREGE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OREGE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OREGE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OREGE FP Equity_DX_SI_MV,OREGE FP Equity_DX_DSS,OREGE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OREGE FP Equity_DX_SUPPLY_SI_QTY,OREGE FP Equity_DX_BROKER_SI_QTY,OREGE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OREGE FP Equity_DX_SUPPLY_SI_QTY_INC_x,OREGE FP Equity_DX_BROKER_SI_MV_INC_x,OREGE FP Equity_DX_BROKER_SI_QTY_ADD,OREGE FP Equity_DX_SUPPLY_SI_MV_DEC,OREGE FP Equity_DX_BROKER_SI_QTY_INC,OREGE FP Equity_DX_SUPPLY_SI_QTY_DEC,OREGE FP Equity_DX_BROKER_SI_MV_INC_y,OREGE FP Equity_DX_SUPPLY_SI_QTY_INC_y,OREGE FP Equity_DX_BROKER_SI_MV_ADD,OREGE FP Equity_DX_SUPPLY_SI_QTY_ADD,OREGE FP Equity_DX_BROKER_SI_QTY_DEC,OREGE FP Equity_DX_SUPPLY_SI_MV,OREGE FP Equity_DX_BROKER_SI_MV_DEC,OREGE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OREGE FP Equity_DX_UTILIZATION_QUANTITY,OREGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OREGE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OREGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OREGE FP Equity_DX_ACTIVE_UTILIZATION_MV,OREGE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OREGE FP Equity_DX_BROKER_SI_CON_RATIO,OREGE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OREGE FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-04-04,16400.0,6232.0,0.22,0.68,0.03,0.01,0.0,3914.0,10300.0,10300.0,3914.0,,,,,,,,,,,,0.0,,100.0,2.15,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0343
2023-04-05,16400.0,5969.6,0.22,0.69,0.03,0.01,0.0,3749.2,10300.0,10300.0,3749.2,,,,,,,,,,,,0.0,,100.0,2.15,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0343
2023-04-06,16400.0,5838.4,0.22,0.71,0.03,0.01,0.0,3666.8,10300.0,10300.0,3666.8,,,,,,,,,,,,0.0,,100.0,2.15,0.0,0.0,0.0,100.0,25.19,0.6231,74.81,0.0343
2023-04-07,16400.0,5838.4,0.22,0.72,0.03,0.01,0.0,3666.8,10300.0,10300.0,3666.8,,,,,,,,,,,,0.0,,100.0,2.15,0.0,0.0,0.0,100.0,25.4,0.6211,74.6,0.0343
2023-04-10,16400.0,5838.4,0.22,0.72,0.03,0.01,0.0,3666.8,10300.0,10300.0,3666.8,,,,,,,,,,,,0.0,,100.0,2.15,0.0,0.0,0.0,100.0,25.4,0.6211,74.6,0.0343
2023-04-11,16400.0,5887.6,0.22,0.72,0.03,0.01,0.0,3697.7,10300.0,10300.0,3697.7,,,,,,,,,,,,0.0,,100.0,2.15,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0343
2023-04-12,16400.0,5740.0,0.22,0.74,0.03,0.01,0.0,3605.0,10300.0,10300.0,3605.0,,,,,,,,,,,,0.0,,100.0,2.15,0.0,0.0,0.0,100.0,25.13,0.6237,74.87,0.0343
2023-04-13,16400.0,5412.0,0.22,0.92,0.03,0.01,0.0,3399.0,10300.0,10300.0,3399.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0356
2023-04-14,16400.0,5280.8,0.22,1.01,0.03,0.01,0.0,3316.6,10300.0,10300.0,3316.6,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,25.15,0.6236,74.85,0.0356
2023-04-17,16400.0,5231.6,0.22,1.01,0.03,0.01,0.0,3285.7,10300.0,10300.0,3285.7,,,,,,,,,,,,0.0,,100.0,2.27,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0362
2023-04-18,16400.0,4838.0,0.22,1.06,0.03,0.01,0.0,3038.5,10300.0,10300.0,3038.5,,,,,,,,,,,,0.0,,100.0,2.29,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0365
2023-04-19,16400.0,4920.0,0.22,1.08,0.03,0.0,0.0,3090.0,10300.0,10300.0,3090.0,,,,,,,,,,,,0.0,,100.0,2.29,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0365
2023-04-20,16400.0,4592.0,0.22,1.27,0.03,0.0,0.0,2884.0,10300.0,10300.0,2884.0,,,,,,,,,,,,0.0,,100.0,2.29,0.0,0.0,0.0,100.0,24.32,0.6319,75.68,0.0365
2023-04-21,16400.0,4920.0,0.22,1.32,0.03,0.0,0.0,3090.0,10300.0,10300.0,3090.0,,,,,,,,,,,,0.0,,100.0,2.31,0.0,0.0,0.0,100.0,26.95,0.6063,73.05,0.0368
2023-04-24,16400.0,4756.0,0.22,1.34,0.03,0.0,0.0,2987.0,10300.0,10300.0,2987.0,,,,,,,,,,,,0.0,,100.0,2.33,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0371
2023-04-25,16400.0,4428.0,0.22,1.29,0.03,0.0,0.0,2781.0,10300.0,10300.0,2781.0,,,,,,,,,,,,0.0,,100.0,2.4,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0382
2023-04-26,16400.0,4411.6,0.22,1.25,0.03,0.0,0.0,2770.7,10300.0,10300.0,2770.7,,,,,,,,,,,,0.0,,100.0,2.4,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0382
2023-04-27,16400.0,4280.4,0.22,1.33,0.03,0.0,0.0,2688.3,10300.0,10300.0,2688.3,,,,,,,,,,,,0.0,,100.0,2.4,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0382
2023-04-28,16400.0,4411.6,0.22,1.38,0.03,0.0,0.0,2770.7,10300.0,10300.0,2770.7,,,,,,,,,,,,0.0,,100.0,2.4,0.0,0.0,0.0,100.0,26.19,0.6134,73.81,0.0382
2023-05-01,16400.0,4411.6,0.22,1.45,0.03,0.0,0.0,2770.7,10300.0,10300.0,2770.7,,,,,,,,,,,,0.0,,100.0,2.4,0.0,0.0,0.0,100.0,25.9,0.6162,74.1,0.0382
2023-05-02,16400.0,4477.2,0.22,1.45,0.03,0.0,0.0,2811.9,10300.0,10300.0,2811.9,,,,,,,,,,,,0.0,,100.0,2.4,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0382
2023-05-03,16400.0,4756.0,0.22,1.49,0.03,0.0,0.0,2987.0,10300.0,10300.0,2987.0,,,,,,,,,,,,0.0,,100.0,2.4,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0382
2023-05-04,16400.0,4706.8,0.22,1.48,0.03,0.0,0.0,2956.1,10300.0,10300.0,2956.1,,,,,,,,,,,,0.0,,100.0,2.4,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0382
2023-05-05,16400.0,4411.6,0.22,1.52,0.03,0.0,0.0,2770.7,10300.0,10300.0,2770.7,,,,,,,,,,,,0.0,,100.0,2.4,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0383
2023-05-08,16400.0,4559.2,0.22,1.57,0.03,0.0,0.0,2863.4,10300.0,10300.0,2863.4,,,,,,,,,,,,0.0,,100.0,2.54,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0404
2023-05-09,16400.0,4411.6,0.22,1.46,0.03,0.0,0.0,2770.7,10300.0,10300.0,2770.7,,,,,,,,,,,,0.0,,100.0,2.56,0.0,0.0,0.0,100.0,24.99,0.6251,75.01,0.0407
2023-05-10,16400.0,4264.0,0.22,1.38,0.03,0.0,0.0,2678.0,10300.0,10300.0,2678.0,,,,,,,,,,,,0.0,,100.0,2.6,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0415
2023-05-11,16400.0,4428.0,0.22,1.38,0.03,0.0,0.0,2781.0,10300.0,10300.0,2781.0,,,,,,,,,,,,0.0,,100.0,2.72,0.0,0.0,0.0,100.0,26.34,0.612,73.66,0.0433
2023-05-12,16400.0,4444.4,0.22,1.25,0.03,0.0,0.0,2791.3,10300.0,10300.0,2791.3,,,,,,,,,,,,0.0,,100.0,2.72,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0433
2023-05-15,16400.0,4444.4,0.22,1.25,0.03,0.0,0.0,2791.3,10300.0,10300.0,2791.3,,,,,,,,,,,,0.0,,100.0,2.72,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0433
2023-05-16,16400.0,4444.4,0.22,1.2,0.03,0.0,0.0,2791.3,10300.0,10300.0,2791.3,,,,,,,,,,,,0.0,,100.0,2.72,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0433
2023-05-17,16400.0,4411.6,0.22,1.22,0.03,0.0,0.0,2770.7,10300.0,10300.0,2770.7,,,,,,,,,,,,0.0,,100.0,2.72,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0433
2023-05-18,16400.0,4264.0,0.22,1.23,0.03,0.0,0.0,2678.0,10300.0,10300.0,2678.0,,,,,,,,,,,,0.0,,100.0,2.72,0.0,0.0,0.0,100.0,24.97,0.6253,75.03,0.0433
2023-05-19,16400.0,4182.0,0.22,1.2,0.03,0.0,0.0,2626.5,10300.0,10300.0,2626.5,,,,,,,,,,,,0.0,,100.0,2.72,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0433
2023-05-22,16400.0,4395.2,0.22,1.23,0.03,0.0,0.0,2760.4,10300.0,10300.0,2760.4,,,,,,,,,,,,0.0,,100.0,2.72,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0433
2023-05-23,16400.0,4264.0,0.22,1.08,0.03,0.0,0.0,2678.0,10300.0,10300.0,2678.0,,,,,,,,,,,,0.0,,100.0,3.19,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0508
2023-05-24,16400.0,3936.0,0.22,1.01,0.03,0.0,0.0,2472.0,10300.0,10300.0,2472.0,,,,,,,,,,,,0.0,,100.0,3.24,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0516
2023-05-25,16400.0,3903.2,0.22,0.96,0.03,0.0,0.0,2451.4,10300.0,10300.0,2451.4,,,,,,,,,,,,0.0,,100.0,3.16,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0504
2023-05-26,16400.0,3608.0,0.22,0.94,0.03,0.0,0.0,2266.0,10300.0,10300.0,2266.0,,,,,,,,,,,,0.0,,100.0,3.2,0.0,0.0,0.0,100.0,24.14,0.6337,75.86,0.0509
2023-05-29,16400.0,3591.6,0.22,0.97,0.03,0.0,0.0,2255.7,10300.0,10300.0,2255.7,,,,,,,,,,,,0.0,,100.0,3.2,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0509
2023-05-30,16400.0,3575.2,0.22,0.94,0.03,0.0,0.0,2245.4,10300.0,10300.0,2245.4,,,,,,,,,,,,0.0,,100.0,3.16,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0504
2023-05-31,16400.0,3280.0,0.22,0.92,0.03,0.0,0.0,2060.0,10300.0,10300.0,2060.0,,,,,,,,,,,,0.0,,100.0,3.16,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0504
2023-06-01,16400.0,3165.2,0.22,0.8,0.03,0.0,0.0,1987.9,10300.0,10300.0,1987.9,,,,,,,,,,,,0.0,,100.0,3.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0528
2023-06-02,16400.0,3280.0,0.22,0.75,0.03,0.0,0.0,2060.0,10300.0,10300.0,2060.0,,,,,,,,,,,,0.0,,100.0,3.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0528
2023-06-05,16400.0,3575.2,0.22,0.61,0.03,0.0,0.0,2245.4,10300.0,10300.0,2245.4,,,,,,,,,,,,0.0,,100.0,3.32,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0528
2023-06-06,16400.0,3444.0,0.22,0.61,0.03,0.0,0.0,2163.0,10300.0,10300.0,2163.0,,,,,,,,,,,,0.0,,100.0,3.52,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0561
2023-06-07,16400.0,3427.6,0.22,0.56,0.03,0.0,0.0,2152.7,10300.0,10300.0,2152.7,,,,,,,,,,,,0.0,,100.0,3.7,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0589
2023-06-08,16400.0,3345.6,0.22,0.51,0.03,0.0,0.0,2101.2,10300.0,10300.0,2101.2,,,,,,,,,,,,0.0,,100.0,3.7,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0589
2023-06-09,16400.0,3509.6,0.22,0.49,0.03,0.0,0.0,2204.2,10300.0,10300.0,2204.2,,,,,,,,,,,,0.0,,100.0,4.43,0.0,0.0,0.0,100.0,26.53,0.6101,73.47,0.0705
2023-06-12,16400.0,3493.2,0.22,0.45,0.03,0.0,0.0,2193.9,10300.0,10300.0,2193.9,,,,,,,,,,,,0.0,,100.0,4.18,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0665
2023-06-13,16400.0,3444.0,0.22,0.45,0.03,0.0,0.0,2163.0,10300.0,10300.0,2163.0,,,,,,,,,,,,0.0,,100.0,4.18,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0665
2023-06-14,16400.0,3444.0,0.22,0.45,0.03,0.0,0.0,2163.0,10300.0,10300.0,2163.0,,,,,,,,,,,,0.0,,100.0,4.18,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0665
2023-06-15,16400.0,3526.0,0.22,0.45,0.03,0.0,0.0,2214.5,10300.0,10300.0,2214.5,,,,,,,,,,,,0.0,,100.0,4.18,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0665
2023-06-16,16400.0,3444.0,0.22,0.44,0.03,0.0,0.0,2163.0,10300.0,10300.0,2163.0,,,,,,,,,,,,0.0,,100.0,4.23,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0673
2023-06-19,16400.0,3542.4,0.22,0.43,0.03,0.0,0.0,2224.8,10300.0,10300.0,2224.8,,,,,,,,,,,,0.0,,100.0,4.23,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.0673
2023-06-20,16400.0,3394.8,0.22,0.37,0.03,0.0,0.0,2132.1,10300.0,10300.0,2132.1,,,,,,,,,,,,0.0,,100.0,6.68,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.1064
2023-06-21,16400.0,3444.0,0.22,0.36,0.03,0.0,0.0,2163.0,10300.0,10300.0,2163.0,,,,,,,,,,,,0.0,,100.0,6.68,0.0,0.0,0.0,100.0,26.32,0.6122,73.68,0.1064
2023-06-22,16400.0,3493.2,0.22,0.36,0.03,0.0,0.0,2193.9,10300.0,10300.0,2193.9,,,,,,,,,,,,0.0,,100.0,6.68,0.0,0.0,0.0,100.0,26.06,0.6146,73.94,0.1064
2023-06-23,16400.0,3558.8,0.22,0.37,0.03,0.0,0.0,2235.1,10300.0,10300.0,2235.1,,,,,,,,,,,,0.0,,100.0,98.07,0.0,0.0,0.0,100.0,25.84,0.6167,74.16,1.5615
2023-06-26,16400.0,3444.0,0.22,0.27,0.03,0.0,0.0,2163.0,10300.0,10300.0,2163.0,,,,,,,,,,,,0.0,,100.0,98.07,0.0,0.0,0.0,100.0,25.61,0.619,74.39,1.5615
2023-06-27,16400.0,7462.0,0.22,0.27,0.03,0.0,0.0,4686.5,10300.0,10300.0,4686.5,,,,,,,,,,,,0.0,,100.0,98.07,0.0,0.0,0.0,100.0,25.61,0.619,74.39,1.5615
2023-06-28,16400.0,7429.2,0.22,0.12,0.03,0.01,0.0,4665.9,10300.0,10300.0,4665.9,,,,,,,,,,,,0.0,,100.0,4.23,0.0,0.0,0.0,100.0,25.53,0.6198,74.47,0.0673
2023-06-29,16400.0,6379.6,0.24,0.09,0.03,0.01,0.0,4006.7,10300.0,10300.0,4006.7,,,,,,,,,,,,0.0,,100.0,4.23,0.0,0.0,0.0,100.0,22.82,0.6478,77.18,0.0673
2023-06-30,16400.0,5822.0,0.24,0.08,0.03,0.01,0.0,3656.5,10300.0,10300.0,3656.5,,,,,,,,,,,,0.0,,100.0,98.07,0.0,0.0,0.0,100.0,25.61,0.619,74.39,1.5615
2023-07-03,16400.0,6264.8,0.24,0.07,0.03,0.01,0.0,3934.6,10300.0,10300.0,3934.6,,,,,,,,,,,,0.0,,100.0,98.07,0.0,0.0,0.0,100.0,25.61,0.619,74.39,1.5615
2023-07-04,16400.0,6281.2,0.24,0.07,0.03,0.01,0.0,3944.9,10300.0,10300.0,3944.9,,,,,,,,,,,,0.0,,100.0,98.07,0.0,0.0,0.0,100.0,25.66,0.6185,74.34,1.5615
2023-07-05,4200.0,1772.4,0.06,0.02,0.01,0.0,0.0,1772.4,4200.0,4200.0,1772.4,,,,0.0,,6100.0,,,,,6100.0,0.0,0.0,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-07-06,4308.0,1822.28,0.06,0.02,0.01,0.0,0.0,1799.44,4254.0,4254.0,1799.44,54.0,,54.0,,,,,54.0,0.0,,,0.0,,100.0,77.95,0.0,0.0,0.0,100.0,2.51,0.9511,97.49,0.7894
2023-07-07,4308.0,1774.9,0.06,0.02,0.01,0.0,0.0,1752.65,4254.0,4254.0,1752.65,,,,,,,,,,,,0.0,,100.0,77.95,0.0,0.0,0.0,100.0,2.51,0.9511,97.49,0.7894
2023-07-10,20708.0,9028.69,0.3,0.08,0.04,0.01,0.0,5429.94,12454.0,12454.0,5429.94,8200.0,0.0,,,8200.0,,0.0,8200.0,,,,0.01,,100.0,91.19,0.0,0.0,0.0,100.0,20.28,0.6766,79.72,1.5163
2023-07-11,20708.0,9732.76,0.3,0.08,0.04,0.01,0.0,5853.38,12454.0,12454.0,5853.38,,,,,,,,,,,,0.01,,100.0,54.28,0.0,0.0,0.0,100.0,20.28,0.6766,79.72,0.9025
2023-07-12,20708.0,9194.35,0.3,0.07,0.04,0.01,0.0,5529.58,12454.0,12454.0,5529.58,,,,,,,,,,,,0.01,,100.0,54.28,0.0,0.0,0.0,100.0,19.38,0.6875,80.62,0.9025
2023-07-13,20708.0,11058.07,0.3,0.07,0.04,0.01,0.0,6650.44,12454.0,12454.0,6650.44,,,,,,,,,,,,0.01,,100.0,60.29,0.0,0.0,0.0,100.0,20.28,0.6766,79.72,1.0025
2023-07-14,21600.0,13824.0,0.31,0.07,0.04,0.01,0.0,8576.0,12400.0,13400.0,7936.0,,,1000.0,0.0,,54.0,,,0.0,,54.0,0.01,0.0,100.0,90.8,0.0,0.0,0.0,100.0,19.44,0.6164,75.92,1.5816
2023-07-17,21600.0,13564.8,0.31,0.06,0.04,0.01,0.0,8415.2,12400.0,13400.0,7787.2,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,19.44,0.6164,75.92,1.5879
2023-07-18,21600.0,12960.0,0.31,0.06,0.04,0.01,0.0,8040.0,12400.0,13400.0,7440.0,,,,,,,,,,,,0.01,,100.0,63.26,0.0,0.0,0.0,100.0,19.44,0.6161,75.9,1.1019
2023-07-19,22600.0,15458.4,0.33,0.06,0.04,0.01,0.0,9849.6,12400.0,14400.0,8481.6,,0.0,,,1000.0,,0.0,,,,,0.01,,100.0,40.43,0.0,0.0,0.0,100.0,20.58,0.5474,70.5,0.7368
2023-07-20,22600.0,15594.0,0.33,0.06,0.04,0.02,0.0,9936.0,12400.0,14400.0,8556.0,,,,,,,,,,,,0.01,,100.0,44.92,0.0,0.0,0.0,100.0,18.66,0.5646,72.21,0.8188
2023-07-21,22600.0,14690.0,0.33,0.06,0.04,0.02,0.0,9360.0,12400.0,14400.0,8060.0,,,,,,,,,,,,0.01,,100.0,64.89,0.0,0.0,0.0,100.0,18.54,0.5666,72.39,1.1827
2023-07-24,22600.0,15187.2,0.33,0.06,0.04,0.01,0.0,9676.8,12400.0,14400.0,8332.8,,,,,,,,,,,,0.01,,100.0,66.02,0.0,0.0,0.0,100.0,18.52,0.5656,72.31,1.2033
2023-07-25,22600.0,14825.6,0.33,0.05,0.04,0.02,0.0,9446.4,12400.0,14400.0,8134.4,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.53,0.566,72.34,1.6614
2023-07-26,22600.0,14464.0,0.33,0.05,0.04,0.01,0.0,9216.0,12400.0,14400.0,7936.0,,,,,,,,,,,,0.01,,100.0,75.41,0.0,0.0,0.0,100.0,18.54,0.5666,72.39,1.3744
2023-07-27,22600.0,14509.2,0.33,0.05,0.04,0.01,0.0,9244.8,12400.0,14400.0,7960.8,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.52,0.5659,72.33,1.6614
2023-07-28,22600.0,14554.4,0.33,0.05,0.04,0.01,0.0,9273.6,12400.0,14400.0,7985.6,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.54,0.5666,72.38,1.6614
2023-07-31,22600.0,15096.8,0.33,0.05,0.04,0.01,0.0,9619.2,12400.0,14400.0,8283.2,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.53,0.566,72.34,1.6614
2023-08-01,22600.0,15458.4,0.33,0.05,0.04,0.02,0.0,9849.6,12400.0,14400.0,8481.6,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.53,0.5661,72.35,1.6614
2023-08-02,22600.0,15277.6,0.33,0.05,0.04,0.02,0.0,9734.4,12400.0,14400.0,8382.4,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.53,0.566,72.34,1.6614
2023-08-03,22600.0,15458.4,0.33,0.05,0.04,0.02,0.0,9849.6,12400.0,14400.0,8481.6,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.55,0.567,72.41,1.6614
2023-08-04,22600.0,14464.0,0.33,0.05,0.04,0.02,0.0,9216.0,12400.0,14400.0,7936.0,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.55,0.5672,72.43,1.6614
2023-08-07,22600.0,14283.2,0.33,0.05,0.04,0.01,0.0,9100.8,12400.0,14400.0,7836.8,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.53,0.5662,72.36,1.6614
2023-08-08,22600.0,13334.0,0.33,0.06,0.04,0.01,0.0,8496.0,12400.0,14400.0,7316.0,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.53,0.566,72.34,1.6614
2023-08-09,22600.0,12882.0,0.33,0.07,0.04,0.01,0.0,8208.0,12400.0,14400.0,7068.0,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.54,0.5665,72.38,1.6614
2023-08-10,22600.0,11978.0,0.33,0.08,0.04,0.01,0.0,7632.0,12400.0,14400.0,6572.0,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.53,0.5664,72.37,1.6614
2023-08-11,22600.0,12068.4,0.33,0.08,0.04,0.01,0.0,7689.6,12400.0,14400.0,6621.6,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.64,0.5649,72.24,1.6614
2023-08-14,22600.0,11526.0,0.33,0.09,0.04,0.01,0.0,7344.0,12400.0,14400.0,6324.0,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.52,0.5657,72.32,1.6614
2023-08-15,22600.0,13740.8,0.33,0.09,0.04,0.01,0.0,8755.2,12400.0,14400.0,7539.2,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,21.33,0.5415,69.87,1.6614
2023-08-16,22600.0,14102.4,0.33,0.09,0.04,0.01,0.0,8985.6,12400.0,14400.0,7737.6,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.52,0.5657,72.32,1.6614
2023-08-17,22600.0,13288.8,0.33,0.09,0.04,0.01,0.0,8467.2,12400.0,14400.0,7291.2,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.53,0.566,72.34,1.6614
2023-08-18,22600.0,13379.2,0.33,0.1,0.04,0.01,0.0,8524.8,12400.0,14400.0,7340.8,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.53,0.566,72.34,1.6614
2023-08-21,22600.0,13108.0,0.33,0.1,0.04,0.01,0.0,8352.0,12400.0,14400.0,7192.0,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,18.53,0.5662,72.36,1.6614
2023-08-22,20600.0,12607.2,0.3,0.09,0.04,0.01,0.0,7588.8,12400.0,12400.0,7588.8,,,,,,,,,,,2000.0,0.01,0.0,100.0,91.16,0.0,0.0,0.0,100.0,20.39,0.6754,79.61,1.5144
2023-08-23,20600.0,12566.0,0.3,0.1,0.04,0.01,0.0,7564.0,12400.0,12400.0,7564.0,,,,,,,,,,,,0.01,,100.0,91.16,0.0,0.0,0.0,100.0,20.39,0.6754,79.61,1.5144
2023-08-24,4200.0,2494.8,0.06,0.02,0.01,0.0,0.0,2494.8,4200.0,4200.0,2494.8,,,,0.01,,8200.0,,,,,8200.0,0.0,0.01,100.0,30.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.3088
2023-08-25,4200.0,2444.4,0.06,0.02,0.01,0.0,0.0,2444.4,4200.0,4200.0,2444.4,,,,,,,,,,,,0.0,,100.0,30.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.3088
2023-08-28,4200.0,2469.6,0.06,0.03,0.01,0.0,0.0,2469.6,4200.0,4200.0,2469.6,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-08-29,4200.0,2318.4,0.06,0.03,0.01,0.0,0.0,2318.4,4200.0,4200.0,2318.4,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-08-30,4200.0,2268.0,0.06,0.04,0.01,0.0,0.0,2268.0,4200.0,4200.0,2268.0,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-08-31,4200.0,2259.6,0.06,0.04,0.01,0.0,0.0,2259.6,4200.0,4200.0,2259.6,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-01,4200.0,2234.4,0.06,0.05,0.01,0.0,0.0,2234.4,4200.0,4200.0,2234.4,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-04,4200.0,2192.4,0.06,0.06,0.01,0.0,0.0,2192.4,4200.0,4200.0,2192.4,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-05,4200.0,2209.2,0.06,0.06,0.01,0.0,0.0,2209.2,4200.0,4200.0,2209.2,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
2023-09-06,4200.0,2268.0,0.06,0.07,0.01,0.0,0.0,2268.0,4200.0,4200.0,2268.0,,,,,,,,,,,,0.0,,100.0,77.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.7773
