,BYBE FP Equity_DX_SI_QTY,BYBE FP Equity_DX_SHORT_INTEREST_VALUE,BYBE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BYBE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BYBE FP Equity_DX_SI_MV,BYBE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BYBE FP Equity_DX_SUPPLY_SI_QTY,BYBE FP Equity_DX_BROKER_SI_QTY,BYBE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BYBE FP Equity_DX_BROKER_SI_QTY_ADD,BYBE FP Equity_DX_BROKER_SI_MV_ADD,BYBE FP Equity_DX_BROKER_SI_QTY_DEC,BYBE FP Equity_DX_SUPPLY_SI_MV,BYBE FP Equity_DX_BROKER_SI_MV_DEC,BYBE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BYBE FP Equity_DX_UTILIZATION_QUANTITY,BYBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BYBE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BYBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BYBE FP Equity_DX_ACTIVE_UTILIZATION_MV,BYBE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BYBE FP Equity_DX_BROKER_SI_CON_RATIO,BYBE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BYBE FP Equity_DX_DEMAND_SUPPLY_RATIO,BYBE FP Equity_PX_LAST
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,221.15
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,218.8
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,223.55
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,222.8
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,220.9
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,223.4
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,221.1
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,219.55
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,,221.9
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,225.05
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,225.8
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,225.95
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,225.65
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,230.0
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,230.6
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,227.0
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,229.55
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,230.0
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,,230.7
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,232.15
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,230.95
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,230.7
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,230.7
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,225.0
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,228.2
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,231.4
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,229.7
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,233.05
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,233.2
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,233.15
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,231.4
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,233.0
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,,,238.55
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,,239.4
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,237.6
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,238.75
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,239.3
2023-02-09,,,,,,,,,,,,,,,,,,,,,,,,,239.45
2023-02-10,,,,,,,,,,,,,,,,,,,,,,,,,239.2
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,,,239.85
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,,,240.55
2023-02-15,,,,,,,,,,,,,,,,,,,,,,,,,240.75
2023-02-16,,,,,,,,,,,,,,,,,,,,,,,,,239.5
2023-02-17,,,,,,,,,,,,,,,,,,,,,,,,,239.3
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,237.05
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,,236.6
2023-02-22,,,,,,,,,,,,,,,,,,,,,,,,,233.7
2023-02-23,,,,,,,,,,,,,,,,,,,,,,,,,235.05
2023-02-24,,,,,,,,,,,,,,,,,,,,,,,,,234.25
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,,,236.65
2023-02-28,,,,,,,,,,,,,,,,,,,,,,,,,235.0
2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,233.65
2023-03-02,,,,,,,,,,,,,,,,,,,,,,,,,233.7
2023-03-03,,,,,,,,,,,,,,,,,,,,,,,,,235.4
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,,,236.8
2023-03-07,,,,,,,,,,,,,,,,,,,,,,,,,234.6
2023-03-08,,,,,,,,,,,,,,,,,,,,,,,,,233.3
2023-03-09,,,,,,,,,,,,,,,,,,,,,,,,,232.5
2023-03-10,,,,,,,,,,,,,,,,,,,,,,,,,226.2
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,,221.05
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,,,220.4
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,,,216.55
2023-03-16,,,,,,,,,,,,,,,,,,,,,,,,,216.75
2023-03-17,,,,,,,,,,,,,,,,,,,,,,,,,214.0
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,213.15
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,218.45
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,,217.2
2023-03-23,,,,,,,,,,,,,,,,,,,,,,,,,213.75
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,210.8
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,215.0
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,215.0
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,215.0
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,217.6
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,219.1
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,221.3
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,217.65
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,217.8
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,,,219.05
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,221.7
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,219.9
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,,,218.65
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,220.05
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,221.55
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,221.45
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,222.75
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,220.6
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,219.6
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,219.9
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,217.9
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,217.0
2023-04-27,,,,,,,,,,,,,,,,,,,,,,,,,213.5
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,217.45
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,213.3
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,215.35
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,212.4
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,214.2
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,215.55
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,215.2
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,217.0
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,,,214.3
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,215.9
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,216.4
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,215.45
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,217.35
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,221.25
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,220.7
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,221.45
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,222.4
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,218.8
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,,217.55
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,,218.85
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,220.15
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,217.6
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,214.85
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,215.15
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,220.4
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,221.4
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,223.35
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,226.05
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,,,223.8
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,,224.35
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,224.45
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,227.5
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,226.8
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,224.8
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,,225.2
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,224.95
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,223.2
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,224.05
2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,221.6
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,222.15
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,222.25
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,224.15
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,225.1
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,227.65
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,229.4
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,230.4
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,230.65
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,230.05
2023-07-06,,,,,,,,,,,,,,,,,,,,,,,,,226.05
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,227.95
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,228.5
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,231.1
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,230.65
2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,229.0
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,225.45
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,226.2
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,229.4
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,229.75
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,230.95
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,232.15
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,233.45
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,235.15
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,234.45
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,,,237.8
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,235.9
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,236.75
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,236.85
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,236.6
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,234.9
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,,235.0
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,235.45
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,233.6
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,235.6
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,234.8
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,234.95
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,235.05
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,232.35
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,232.2
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,,231.85
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,230.8
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,229.65
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,230.35
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,229.95
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,,230.65
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,230.35
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,232.05
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,232.35
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,231.95
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,233.95
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,235.9
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,235.55
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,,,236.9
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,,234.25
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,,,233.4
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,234.45
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,,,233.8
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,234.7
2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,,233.65
2023-09-14,,,,,,,,,,,,,,,,,,,,,,,,,236.75
2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,,236.45
2023-09-18,,,,,,,,,,,,,,,,,,,,,,,,,235.0
2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,,234.05
2023-09-20,,,,,,,,,,,,,,,,,,,,,,,,,235.95
2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,,232.75
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,232.0
2023-09-25,,,,,,,,,,,,,,,,,,,,,,,,,233.25
2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,232.35
2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,,233.0
2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,,233.65
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,233.85
2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,231.55
2023-10-03,,,,,,,,,,,,,,,,,,,,,,,,,229.75
2023-10-04,,,,,,,,,,,,,,,,,,,,,,,,,227.3
2023-10-05,,,,,,,,,,,,,,,,,,,,,,,,,226.9
2023-10-06,,,,,,,,,,,,,,,,,,,,,,,,,227.4
2023-10-09,,,,,,,,,,,,,,,,,,,,,,,,,229.9
2023-10-10,,,,,,,,,,,,,,,,,,,,,,,,,232.7
2023-10-11,,,,,,,,,,,,,,,,,,,,,,,,,230.4
2023-10-12,,,,,,,,,,,,,,,,,,,,,,,,,231.95
2023-10-13,,,,,,,,,,,,,,,,,,,,,,,,,232.15
2023-10-16,,,,,,,,,,,,,,,,,,,,,,,,,233.95
2023-10-17,,,,,,,,,,,,,,,,,,,,,,,,,235.05
2023-10-18,,,,,,,,,,,,,,,,,,,,,,,,,234.5
2023-10-19,,,,,,,,,,,,,,,,,,,,,,,,,231.2
2023-10-20,,,,,,,,,,,,,,,,,,,,,,,,,226.25
2023-10-23,,,,,,,,,,,,,,,,,,,,,,,,,224.35
2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,,224.4
2023-10-25,,,,,,,,,,,,,,,,,,,,,,,,,223.3
2023-10-26,,,,,,,,,,,,,,,,,,,,,,,,,224.45
2023-10-27,,,,,,,,,,,,,,,,,,,,,,,,,221.05
2023-10-30,,,,,,,,,,,,,,,,,,,,,,,,,219.75
2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,,222.7
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,,223.8
2023-11-02,,,,,,,,,,,,,,,,,,,,,,,,,226.2
2023-11-03,,,,,,,,,,,,,,,,,,,,,,,,,228.8
2023-11-06,,,,,,,,,,,,,,,,,,,,,,,,,227.25
2023-11-07,,,,,,,,,,,,,,,,,,,,,,,,,227.55
2023-11-08,,,,,,,,,,,,,,,,,,,,,,,,,226.75
2023-11-09,,,,,,,,,,,,,,,,,,,,,,,,,226.7
2023-11-10,,,,,,,,,,,,,,,,,,,,,,,,,226.4
2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,228.1
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,,230.5
2023-11-15,,,,,,,,,,,,,,,,,,,,,,,,,231.8
2023-11-16,,,,,,,,,,,,,,,,,,,,,,,,,228.95
2023-11-17,,,,,,,,,,,,,,,,,,,,,,,,,230.3
2023-11-20,,,,,,,,,,,,,,,,,,,,,,,,,229.8
2023-11-21,,,,,,,,,,,,,,,,,,,,,,,,,229.75
2023-11-22,,,,,,,,,,,,,,,,,,,,,,,,,231.95
2023-11-23,,,,,,,,,,,,,,,,,,,,,,,,,231.2
2023-11-24,,,,,,,,,,,,,,,,,,,,,,,,,231.3
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,,230.75
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,,,229.9
2023-11-29,,,,,,,,,,,,,,,,,,,,,,,,,231.4
2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,233.5
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,238.1
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,,239.1
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,239.55
2023-12-06,,,,,,,,,,,,,,,,,,,,,,,,,239.65
2023-12-07,,,,,,,,,,,,,,,,,,,,,,,,,238.85
2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,240.75
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,244.2
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,243.3
2023-12-13,,,,,,,,,,,,,,,,,,,,,,,,,243.45
2023-12-14,,,,,,,,,,,,,,,,,,,,,,,,,246.3
2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,,247.7
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,248.0
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,,248.0
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,248.65
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,,246.2
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,,,247.4
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,,,245.4
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,,,245.95
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,,,246.0
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,249.1
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,248.55
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,,,247.8
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,,,246.95
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,,246.85
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,247.75
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,247.4
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,246.0
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,,246.55
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,246.75
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,247.4
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,246.45
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,,245.45
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,,247.25
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,250.4
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,250.45
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,250.8
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,252.6
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,253.05
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,253.8
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,255.5
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,255.25
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,251.85
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,255.55
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,255.0
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,256.3
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,257.15
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,256.65
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,256.95
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,260.6
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,258.15
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,257.6
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,260.95
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,260.0
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,258.6
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,257.35
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,257.4
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,260.05
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,261.6
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,261.45
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,260.95
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,262.1
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,263.45
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,265.35
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,264.7
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,264.1
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,264.35
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,264.5
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,265.0
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,263.5
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,265.6
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,266.9
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,266.25
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,264.95
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,266.7
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,267.9
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,269.3
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,274.55
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,273.95
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,273.25
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,273.25
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,273.75
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,277.25
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,274.25
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,274.1
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,274.2
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,272.1
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,272.45
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,270.35
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,271.2
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,269.8
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,269.7
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,268.95
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,265.0
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,264.45
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,265.05
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,263.2
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,264.0
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,267.1
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,266.9
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,262.95
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,265.7
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,266.6
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,264.25
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,261.1
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,261.0
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,263.2
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,264.8
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,264.25
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,265.1
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,265.9
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,266.05
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,264.9
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,,265.6
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,,266.1
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,,,265.45
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,,,266.1
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,265.1
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,,,264.25
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,,,262.95
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,,,262.9
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,262.95
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,,,262.7
2024-05-29,,,,,,,,,,,,,,,,,,,,,,,,,260.95
2024-05-30,,,,,,,,,,,,,,,,,,,,,,,,,261.15
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,,,261.0
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,261.65
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,260.4
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,261.35
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,263.35
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,264.3
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,,,265.1
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,265.1
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,,264.7
