,ALTOU FP Equity_DX_SI_QTY,ALTOU FP Equity_DX_SHORT_INTEREST_VALUE,ALTOU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTOU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTOU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTOU FP Equity_DX_SI_MV,ALTOU FP Equity_DX_DSS,ALTOU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTOU FP Equity_DX_SUPPLY_SI_QTY,ALTOU FP Equity_DX_BROKER_SI_QTY,ALTOU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTOU FP Equity_DX_BROKER_SI_MV_NEW_x,ALTOU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTOU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTOU FP Equity_DX_BROKER_SI_MV_INC_x,ALTOU FP Equity_DX_SUPPLY_SI_MV_NEW,ALTOU FP Equity_DX_BROKER_SI_QTY_ADD,ALTOU FP Equity_DX_BROKER_SI_QTY_NEW,ALTOU FP Equity_DX_SUPPLY_SI_MV_DEC,ALTOU FP Equity_DX_BROKER_SI_QTY_INC,ALTOU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTOU FP Equity_DX_BROKER_SI_MV_NEW_y,ALTOU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTOU FP Equity_DX_BROKER_SI_MV_INC_y,ALTOU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTOU FP Equity_DX_BROKER_SI_MV_ADD,ALTOU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTOU FP Equity_DX_BROKER_SI_QTY_DEC,ALTOU FP Equity_DX_SUPPLY_SI_MV,ALTOU FP Equity_DX_BROKER_SI_MV_DEC,ALTOU FP Equity_DX_SUPPLY_SI_MV_RMV,ALTOU FP Equity_DX_BROKER_SI_MV_RMV,ALTOU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTOU FP Equity_DX_UTILIZATION_QUANTITY,ALTOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTOU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTOU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTOU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTOU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTOU FP Equity_DX_BROKER_SI_CON_RATIO,ALTOU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTOU FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-01-14,1000.0,27963.7,0.05,0.11,0.03,0.04,0.0,0.0,1000.0,0.0,27963.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0052
2008-01-15,1000.0,28001.7,0.05,0.11,0.03,0.04,0.0,0.0,1000.0,0.0,28001.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0052
2008-01-16,1000.0,27515.24,0.05,0.12,0.03,0.04,0.0,0.0,1000.0,0.0,27515.24,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0052
2008-01-17,3000.0,82317.7,0.14,0.36,0.08,0.11,0.0,54878.47,1000.0,2000.0,27439.23,,,,,,2000.0,,,,,,,,,0.07,,,0.04,,,,100.0,0.52,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0156
2008-01-18,3000.0,84483.96,0.14,0.33,0.08,0.11,0.0,56322.64,1000.0,2000.0,28161.32,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.52,0.0,0.0,,0.0,100.0,32.69,0.5599,67.31,0.0156
2008-01-21,3000.0,77529.14,0.14,0.35,0.08,0.1,0.0,51686.09,3000.0,2000.0,77529.14,,,2000.0,,,,,,,,,,,2000.0,,,,0.1,,,,100.0,1.56,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0156
2008-01-22,3000.0,77529.14,0.14,0.33,0.08,0.1,0.0,51686.09,3000.0,2000.0,77529.14,,,,,,,,,,,,,,,,,,0.1,,,,100.0,1.56,0.0,0.0,,0.0,100.0,33.52,0.5543,66.48,0.0156
2008-01-23,3000.0,77209.9,0.14,0.33,0.08,0.1,0.0,51473.27,3000.0,2000.0,77209.9,,,,,,,,,,,,,,,,,,0.1,,,,100.0,1.56,0.0,0.0,,0.0,100.0,33.52,0.5543,66.48,0.0156
2008-01-24,3000.0,77141.49,0.14,0.32,0.08,0.1,0.0,51427.66,3000.0,2000.0,77141.49,,,,,,,,,,,,,,,,,,0.1,,,,100.0,1.51,0.0,0.0,,0.0,100.0,33.41,0.5551,66.59,0.0151
2008-01-25,3000.0,79695.39,0.14,0.32,0.08,0.1,0.0,53130.26,1000.0,2000.0,26565.13,,,,,,,,0.07,,2000.0,,,,,,,,0.04,,,,100.0,0.5,0.0,0.0,,0.0,100.0,34.07,0.5508,65.93,0.0151
2008-01-28,13000.0,338923.95,0.6,1.39,0.33,0.44,0.0,52142.15,13000.0,2000.0,338923.95,,,4094.0,,,,,,,,,,,4094.0,,7906.0,,0.45,,,,100.0,6.56,0.0,0.0,,0.0,100.0,15.13,0.6241,77.15,0.0656
2008-01-29,13000.0,339615.63,0.6,1.41,0.33,0.45,0.0,52248.56,13000.0,2000.0,339615.63,,,,,,,,,,,,,,,,,,0.45,,,,100.0,6.62,0.0,0.0,,0.0,100.0,15.39,0.6212,76.92,0.0662
2008-01-30,14175.0,376560.73,0.65,1.57,0.36,0.5,0.0,84344.29,13000.0,3175.0,345346.71,,,,,,1175.0,,,,,,,,,0.05,,,0.45,,,,6.63,6.63,183166.0,4865828.82,,6.08,6.91,13.7,0.5187,69.7,0.0723
2008-01-31,9975.0,264608.09,0.46,1.14,0.26,0.35,0.0,31169.37,8800.0,1175.0,233438.71,,,,,,,,0.15,,4200.0,,,,,,,2000.0,0.31,0.07,,,4.49,4.49,187172.0,4965135.36,,6.22,4.69,13.56,0.6151,76.62,0.0509
2008-02-01,8800.0,237451.99,0.41,1.13,0.23,0.3,0.0,0.0,8800.0,0.0,237451.99,,,,,,,,,,,,,,,,,1175.0,0.3,0.05,,,4.52,4.52,185838.0,5014500.29,,6.15,4.71,11.36,0.7986,88.64,0.0452
2008-02-04,8800.0,236649.33,0.41,1.24,0.23,0.3,0.0,0.0,8800.0,0.0,236649.33,,,,,,,,,,,,,,,,,,0.3,,,,4.48,4.48,187453.0,5040980.39,,6.22,4.67,11.36,0.7986,88.64,0.0448
2008-02-05,11000.0,290126.2,0.51,1.53,0.28,0.38,0.0,0.0,11000.0,0.0,290126.2,,,5094.0,,,,,0.1,,2894.0,,,,5094.0,,,,0.38,,,,5.74,5.74,180651.0,4764689.77,,6.01,5.97,9.09,0.8347,90.91,0.0574
2008-02-06,11000.0,290962.3,0.51,1.5,0.28,0.38,0.0,0.0,11000.0,0.0,290962.3,,,,,,,,,,,,,,,,,,0.38,,,,5.74,5.74,180651.0,4778420.87,,6.02,5.99,9.09,0.8347,90.91,0.0574
2008-02-07,11000.0,284273.51,0.51,1.52,0.28,0.38,0.0,0.0,11000.0,0.0,284273.51,,,,,,,,,,,,,,,,,,0.38,,,,5.74,5.74,180651.0,4668572.11,,6.01,6.0,9.09,0.8347,90.91,0.0574
2008-02-08,9500.0,240454.34,0.44,1.29,0.24,0.32,0.0,215143.36,11000.0,8500.0,278420.82,,,,,,8500.0,,,,,,,,,0.29,,,0.37,,,,5.74,5.74,180651.0,4572454.45,,5.96,5.78,10.32,0.8149,89.68,0.0496
2008-02-11,5500.0,138792.36,0.25,0.74,0.14,0.18,0.0,113557.38,9500.0,4500.0,239732.26,,,,,,,,0.05,,1500.0,,,,,,,4000.0,0.31,0.14,,,4.96,4.96,182151.0,4596575.82,,6.01,4.97,18.1,0.7035,81.9,0.0287
2008-02-12,5610.0,141781.41,0.26,0.75,0.14,0.19,0.0,116508.43,9500.0,4610.0,240093.3,,,,,,110.0,,,,,,,,,0.0,,,0.32,,,,4.96,4.96,182151.0,4603498.37,,6.02,4.98,17.81,0.6757,80.23,0.0293
2008-02-13,5610.0,140502.18,0.26,0.74,0.14,0.19,0.0,115457.23,1308.0,4610.0,32758.8,,,,,,,,0.27,,8192.0,,,,,,,,0.04,,,,0.7,0.7,185745.0,4651974.61,,6.13,0.7,17.68,0.6773,80.35,0.03
2008-02-14,5610.0,140758.03,0.26,0.74,0.14,0.18,0.0,115667.47,1308.0,4610.0,32818.45,,,,,,,,,,,,,,,,,,0.04,,,,0.7,0.7,185745.0,4660445.58,,6.12,0.7,17.78,0.6758,80.23,0.03
2008-02-15,5610.0,142847.44,0.26,0.71,0.14,0.18,0.0,117384.44,1308.0,4610.0,33305.61,,,,,,,,,,,,,,,,,,0.04,,,,0.7,0.7,185745.0,4729625.17,,6.09,0.7,17.66,0.6773,80.36,0.03
2008-02-18,5610.0,139222.95,0.19,0.74,0.12,0.19,0.0,114406.02,1308.0,4610.0,32460.54,,,,,,,,,,,,,,,,,,0.04,,,,0.7,0.7,185745.0,4609619.75,,6.07,0.7,17.41,0.6809,80.63,0.03
2008-02-19,25710.0,652699.57,0.87,3.46,0.55,0.86,0.0,627312.58,1400.0,24710.0,35541.79,,,,,,20100.0,,,,,,,,,0.67,92.0,,0.05,,,,0.75,0.75,185653.0,4713171.28,,6.06,0.77,17.14,0.6416,78.15,0.1374
2008-02-20,150710.0,3711520.51,5.11,18.78,3.22,4.95,1.0,608530.77,130600.0,24710.0,3216273.49,,,4200.0,,,,,,,,,,,4200.0,,125000.0,,4.27,,,,69.82,69.82,56453.0,1390262.54,,1.67,71.95,13.53,0.713,83.3,0.8057
2008-02-21,150710.0,3838674.45,5.11,18.36,3.22,4.97,1.0,629378.58,126400.0,24710.0,3219484.11,,,,,,,,0.13,,4200.0,,,,,,,,4.16,,,,67.69,67.69,60323.0,1536463.13,,1.84,69.27,13.49,0.7151,83.43,0.8071
2008-02-22,192710.0,5068099.52,6.53,22.88,4.12,6.35,1.0,1754412.95,126400.0,66710.0,3324206.22,,,,1.31,,2000.0,,,40000.0,,,,1.31,,0.07,,,4.16,,,,67.69,67.69,60323.0,1586440.6,,1.9,68.65,31.13,0.5244,65.33,1.0321
2008-02-25,192710.0,5155985.64,6.53,29.04,4.12,6.36,1.0,1784836.29,126400.0,66710.0,3381851.41,,,,,,,,,,,,,,,,,,4.16,,,,67.47,67.47,60932.0,1630245.02,,1.95,68.06,31.08,0.5233,65.27,1.0287
2008-02-26,192710.0,5157450.41,6.53,27.19,4.12,6.36,1.0,1785343.35,130600.0,66710.0,3495215.73,,,4200.0,,,,,,,,,,,4200.0,,,,4.31,,,,69.04,69.04,58579.0,1567735.39,,1.87,69.72,31.07,0.5229,65.24,1.0187
2008-02-27,192710.0,5221900.23,6.53,26.91,4.12,6.31,1.0,1807653.8,126400.0,66710.0,3425085.31,,,,,,,,0.15,,4200.0,,,,,,,,4.11,,,,66.85,66.85,62682.0,1698506.31,,2.29,64.2,31.34,0.5208,64.95,1.0192
2008-02-28,192710.0,5302462.51,6.53,24.95,4.12,6.31,1.0,1835541.87,126400.0,66710.0,3477926.73,,,,,,,,,,,,,,,,,,4.11,,,,65.98,65.98,65159.0,1792865.73,,2.43,62.86,31.32,0.5199,64.89,1.006
2008-02-29,192710.0,5346405.57,6.53,27.59,4.12,6.31,1.0,1850753.54,126400.0,66710.0,3506749.33,,,,,,,,,,,,,,,,,,4.11,,,,65.98,65.98,65159.0,1807723.73,,2.45,62.66,31.3,0.5194,64.86,1.006
2008-03-03,192710.0,5216041.16,6.53,28.14,4.12,6.3,1.0,1805625.58,130600.0,66710.0,3534922.81,,,4200.0,,,,,,,,,,,4200.0,,,,4.25,,,,64.88,64.88,70693.0,1913432.61,,2.61,61.97,31.35,0.5186,64.77,0.9574
2008-03-04,192710.0,5309786.35,6.53,30.0,4.12,6.3,1.0,1838077.15,126400.0,66710.0,3482730.5,,,,,,,,0.15,,4200.0,,,,,,,,4.1,,,,62.75,62.75,75035.0,2067457.94,,2.79,59.48,31.37,0.5196,64.84,0.9567
2008-03-05,192710.0,5435756.46,6.53,30.51,4.12,6.3,1.0,1881683.95,126400.0,66710.0,3565355.28,,,,,,,,,,,,,,,,,,4.1,,,,62.28,62.28,76565.0,2159663.19,,3.07,57.15,31.37,0.5194,64.82,0.9495
2008-03-06,192710.0,5564656.1,6.53,31.95,4.12,6.31,1.0,1926304.85,126400.0,66710.0,3649901.57,,,,,,,,,,,,,,,,,,4.1,,,,62.25,62.25,76665.0,2213763.48,,3.11,56.89,31.33,0.5193,64.83,0.949
2008-03-07,192710.0,5328828.34,6.53,32.17,4.12,6.33,1.0,1844668.87,130600.0,66710.0,3611358.94,,,4200.0,,,,,,,,,,,4200.0,,,,4.27,,,,63.81,63.81,74055.0,2047773.25,,2.96,59.12,31.23,0.5196,64.9,0.9416
2008-03-10,200710.0,5667514.16,6.8,33.6,4.29,6.62,2.0,2109610.79,130600.0,74710.0,3687795.07,,,,0.37,,,,,10000.0,,,,0.37,,,,2000.0,4.26,0.08,,,63.69,63.69,74440.0,2101986.72,,2.98,58.87,35.48,0.5101,61.94,0.9789
2008-03-11,200710.0,5797188.1,6.8,30.48,4.29,6.62,2.0,2157879.14,130600.0,74710.0,3772172.62,,,,,,,,,,,,,,,,,,4.26,,,,63.61,63.61,74725.0,2158312.4,,3.02,58.54,35.48,0.5095,61.88,0.9775
2008-03-12,200710.0,5949745.68,6.8,30.26,4.29,6.61,2.0,2214665.44,126400.0,74710.0,3746937.64,,,,,,,,0.15,,4200.0,,,,,,,,4.1,,,,62.38,62.38,76231.0,2259753.19,,3.38,54.81,35.52,0.5085,61.77,0.9905
2008-03-13,200604.0,5916108.07,6.8,28.57,4.29,6.6,2.0,2203308.18,126294.0,74710.0,3724596.48,,,,,,,,0.0,,106.0,,,,,,,,4.08,,,,59.59,59.59,85641.0,2525679.5,,3.74,52.15,35.59,0.5073,61.64,0.9465
2008-03-14,200604.0,5902385.14,6.8,27.29,4.29,6.56,2.0,2198197.41,126294.0,74710.0,3715956.95,,,,,,,,,,,,,,,,,,4.04,,,,59.29,59.29,86724.0,2551686.15,,3.76,51.79,35.8,0.5062,61.43,0.9417
2008-03-17,201604.0,5499679.58,6.83,27.33,4.31,6.54,2.0,2065339.68,126294.0,75710.0,3445251.75,,,,0.04,,,,,1000.0,,,,0.04,,,,,3.99,,,,56.69,56.69,96482.0,2631991.85,,3.92,50.44,36.46,0.5029,60.76,0.905
2008-03-18,201604.0,5499679.58,6.83,27.61,4.31,6.59,2.0,2065339.68,126294.0,75710.0,3445251.75,,,,,,,,,,,,,,,,,,4.03,,,,55.39,55.39,101712.0,2774664.24,,4.11,49.49,36.54,0.505,60.9,0.8842
2008-03-19,201604.0,5470564.53,6.83,28.76,4.31,6.52,2.0,2054405.87,130494.0,75710.0,3540980.57,,,4200.0,,,,,,,,,,,4200.0,,,,4.13,,,,57.11,57.11,98012.0,2659575.06,,3.84,51.82,36.58,0.5045,60.83,0.8823
2008-03-20,201604.0,5409269.69,6.83,28.77,4.31,6.58,2.0,2031387.31,130494.0,75710.0,3501305.72,,,,,,,,,,,,,,,,,,4.19,,,,57.11,57.11,98012.0,2629775.9,,3.84,52.18,36.28,0.5064,61.17,0.8823
2008-03-21,201604.0,5409269.69,6.83,29.34,4.31,6.56,2.0,2031387.31,130494.0,75710.0,3501305.72,,,,,,,,,,,,,,,,,,4.18,,,,57.11,57.11,98012.0,2629775.9,,3.81,52.27,36.29,0.5066,61.18,0.8823
2008-03-24,201604.0,5409269.69,6.83,29.34,4.31,6.58,2.0,2031387.31,130494.0,75710.0,3501305.72,,,,,,,,,,,,,,,,,,4.19,,,,57.11,57.11,98012.0,2629775.9,,3.81,52.32,36.28,0.5067,61.2,0.8823
2008-03-25,201604.0,5303536.09,7.05,29.34,4.31,6.56,2.0,1991680.31,130494.0,75710.0,3432866.6,,,,,,,,,,,,,,,,,,4.17,,,,57.34,57.34,97081.0,2553880.81,,3.72,52.86,36.36,0.5063,61.11,0.8859
2008-03-26,201604.0,5317327.43,7.05,29.4,4.31,6.51,2.0,1996859.49,130494.0,75710.0,3441793.44,,,,,,,,,,,,,,,,,,4.12,,,,59.18,59.18,89991.0,2373522.41,,3.3,55.55,36.66,0.5051,60.84,0.9144
2008-03-27,201604.0,5179414.04,7.05,27.87,4.31,6.52,2.0,1945067.74,130494.0,75710.0,3352525.03,,,,,,,,,,,,,,,,,,4.13,,,,59.7,59.7,88091.0,2263148.36,,3.2,56.38,36.57,0.5055,60.93,0.9223
2008-03-28,201604.0,5210061.46,7.05,28.01,4.31,6.47,2.0,1956577.02,130494.0,75710.0,3372362.45,,,,,,,,,,,,,,,,,,4.1,,,,59.7,59.7,88091.0,2276539.77,,3.19,56.27,36.59,0.5059,60.95,0.9223
2008-03-31,200710.0,5270864.44,7.02,27.88,4.29,6.42,2.0,1988227.53,125400.0,75710.0,3293141.35,,,,,,,,0.18,,5094.0,,,,,,,,3.91,,,,60.39,60.39,82255.0,2160106.4,,3.02,56.45,36.76,0.505,60.77,0.9666
2008-04-01,200710.0,5447831.24,7.02,30.18,4.29,6.47,2.0,2054981.33,129600.0,75710.0,3517706.78,,,,,,,,,,,,,,,,4200.0,,4.09,,,,62.41,62.41,78055.0,2118631.2,,2.95,58.12,36.86,0.504,60.62,0.9666
2008-04-02,78710.0,2147776.79,2.75,11.84,1.68,6.48,1.0,2065915.14,7600.0,75710.0,207382.84,,,,,,,,0.0,,122000.0,,,,,,,,4.09,,,,3.66,3.66,200055.0,5458944.05,,3.07,57.15,36.79,0.5034,60.62,0.379
2008-04-03,78710.0,2141794.13,2.75,12.03,1.68,6.5,1.0,2060160.51,7600.0,75710.0,206805.18,,,,,,,,,,,,,,,,,,4.11,,,,3.49,3.49,209855.0,5710407.91,,3.43,54.51,36.69,0.5039,60.71,0.362
2008-04-04,78710.0,2159143.86,2.75,13.33,1.68,6.48,1.0,2076848.96,7600.0,75710.0,208480.41,,,,,,,,,,,,,,,,,,4.09,,,,3.49,3.49,209855.0,5756665.41,,3.44,54.35,36.81,0.5033,60.59,0.362
2008-04-07,78710.0,2151366.39,2.75,13.91,1.68,6.48,1.0,2069367.93,7600.0,75710.0,207729.44,,,,,,,,,,,,,,,,,,4.09,,,,3.49,3.49,209855.0,5735929.29,,3.44,54.32,36.82,0.503,60.56,0.362
2008-04-08,78710.0,2153759.46,2.75,14.58,1.68,6.44,1.0,2071669.78,7600.0,75710.0,207960.51,,,,,,,,,,,,,,,,,,4.05,,,,3.49,3.49,209855.0,5742309.63,,3.42,54.19,37.03,0.5019,60.35,0.362
2008-04-09,78710.0,2135811.46,2.75,14.78,1.68,6.42,1.0,2054405.87,7600.0,75710.0,206227.51,,,,,,,,,,,,,,,,,,4.03,,,,3.49,3.49,209855.0,5694457.05,,3.41,54.21,37.14,0.5013,60.23,0.362
2008-04-10,78710.0,2147776.79,2.75,16.38,1.68,6.42,1.0,2065915.14,3400.0,75710.0,92776.54,,,,,,,,0.15,,4200.0,,,,,,,,3.88,,,,1.56,1.56,214055.0,5840965.08,,3.57,52.1,37.15,0.5015,60.24,0.362
2008-04-11,78710.0,2147776.79,2.75,16.73,1.68,6.42,1.0,2065915.14,7600.0,75710.0,207382.84,,,,,,,,,,,,,,,,4200.0,,4.03,,,,3.49,3.49,209855.0,5726358.77,,3.42,54.08,37.17,0.5014,60.22,0.362
2008-04-14,78710.0,2147776.79,2.75,19.55,1.68,6.43,1.0,2065915.14,7600.0,75710.0,207382.84,,,,,,,,,,,,,,,,,,4.04,,,,3.38,3.38,217455.0,5933741.62,,3.7,52.19,37.13,0.5016,60.26,0.3497
2008-04-15,78710.0,2160938.66,2.75,19.84,1.68,6.41,1.0,2078575.35,7600.0,75710.0,208653.71,,,,,,,,,,,,,,,,,,4.02,,,,3.38,3.38,217455.0,5970104.38,,3.7,52.07,37.22,0.5009,60.14,0.3497
2008-04-16,78710.0,2157349.06,2.75,20.83,1.68,6.39,1.0,2075122.57,7600.0,75710.0,208307.11,,,,,,,,,,,,,,,,,,4.0,,,,3.38,3.38,217455.0,5960187.26,,3.97,50.23,37.32,0.5002,60.02,0.3497
2008-04-17,78710.0,2203415.58,2.75,20.77,1.68,6.44,1.0,2119433.28,7600.0,75710.0,212755.16,,,,,,,,,,,,,,,,,,4.05,,,,3.38,3.38,217455.0,6087456.93,,4.03,50.13,37.04,0.5014,60.29,0.3497
2008-04-18,78710.0,2196236.38,2.75,21.03,1.68,6.48,1.0,2112527.71,7600.0,75710.0,212061.96,,,,,,,,,,,,,,,,,,4.09,,,,3.38,3.38,217455.0,6067622.69,,4.05,50.22,36.85,0.5022,60.48,0.3497
2008-04-21,78710.0,2165724.79,2.75,21.16,1.68,6.42,1.0,2083179.06,3400.0,75710.0,93551.83,,,,,,,,0.16,,4200.0,,,,,,,,3.87,,,,1.51,1.51,221655.0,6098891.22,,4.14,48.35,37.18,0.5005,60.13,0.3497
2008-04-22,78710.0,2162733.46,2.75,21.55,1.68,6.43,1.0,1953906.44,7600.0,71110.0,208827.01,,,,,,,,,,,,,,,,4200.0,,4.04,,,0.17,3.38,3.38,217455.0,5975062.94,,3.98,50.35,37.13,0.5012,60.23,0.3497
2008-04-23,78710.0,2117863.47,2.75,22.38,1.68,6.42,1.0,2037141.95,7600.0,75710.0,204494.5,0.17,,,,,,4600.0,,,,0.17,,,,,,,4.03,,,,3.38,3.38,217455.0,5851098.98,,3.87,51.03,37.11,0.5008,60.2,0.3497
2008-04-24,78710.0,2123846.13,2.75,27.23,1.68,6.46,1.0,2042896.59,7600.0,75710.0,205072.17,,,,,,,,,,,,,,,,,,4.07,,,,3.38,3.38,217455.0,5867627.5,,3.87,51.25,36.91,0.5016,60.39,0.3497
2008-04-25,78710.0,2153759.46,2.75,28.49,1.68,6.49,1.0,2071669.78,7600.0,75710.0,207960.51,,,,,,,,,,,,,,,,,,4.1,,,,3.38,3.38,217455.0,5950270.14,,3.87,51.45,36.75,0.5038,60.68,0.3497
2008-04-28,78710.0,2153759.46,2.75,30.27,1.68,6.5,1.0,2071669.78,7600.0,75710.0,207960.51,,,,,,,,,,,,,,,,,,4.11,,,,3.38,3.38,217455.0,5950270.14,,3.88,51.42,36.74,0.5035,60.66,0.3497
2008-04-29,78710.0,2125640.93,2.75,31.93,1.68,6.48,1.0,2044622.98,7600.0,75710.0,205245.47,,,,,,,,,,,,,,,,,,4.09,,,,3.38,3.38,217455.0,5872586.06,,3.86,51.45,36.83,0.503,60.56,0.3497
2008-04-30,78710.0,2159143.86,2.75,21.86,1.68,6.5,1.0,2076848.96,3400.0,75710.0,93267.55,,,,,,,,0.15,,4200.0,,,,,,,,3.96,,,,1.51,1.51,221655.0,6080358.68,,3.85,50.71,36.7,0.5035,60.68,0.3497
2008-05-01,78710.0,2159143.86,2.75,22.12,1.68,6.51,1.0,2076848.96,7600.0,75710.0,208480.41,,,,,,,,,,,,,,,,4200.0,,4.12,,,,3.38,3.38,217455.0,5965145.82,,3.71,52.62,36.63,0.504,60.76,0.3497
2008-05-02,78710.0,2153759.46,2.75,22.12,1.68,6.52,1.0,2071669.78,7600.0,75710.0,207960.51,,,,,,,,,,,,,,,,,,4.13,,,,3.38,3.38,217455.0,5950270.14,,3.71,52.69,36.63,0.504,60.76,0.3497
2008-05-05,78710.0,2147776.79,2.75,22.25,1.68,6.5,1.0,2065915.14,7600.0,75710.0,207382.84,,,,,,,,,,,,,,,,,,4.11,,,,3.38,3.38,217455.0,5933741.62,,3.69,52.68,36.69,0.5038,60.7,0.3497
2008-05-06,73710.0,2011340.71,2.58,20.02,1.58,6.3,1.0,1929479.06,7600.0,70710.0,207382.84,,,,,,,,,,,,,,,,,5000.0,4.1,0.19,,,3.51,3.51,209215.0,5708894.95,,3.4,54.71,34.83,0.5125,62.49,0.34
2008-05-07,73710.0,2011340.71,2.58,20.12,1.58,6.3,1.0,1929479.06,3400.0,70710.0,92776.54,,,,,,,,0.15,,4200.0,,,,,,,,3.95,,,,1.57,1.57,213415.0,5823501.26,,3.59,52.4,34.86,0.5123,62.47,0.34
2008-05-08,73710.0,2010220.19,2.58,20.42,1.58,6.3,1.0,1928404.14,3400.0,70710.0,92724.85,,,,,,,,,,,,,,,,,,3.95,,,,1.53,1.53,218615.0,5962071.45,,3.78,51.13,34.85,0.5124,62.47,0.332
2008-05-09,73710.0,2008539.4,2.58,23.35,1.58,6.28,1.0,1926791.77,7600.0,70710.0,207094.01,,,,,,,,,,,,,,,,4200.0,,4.08,,,,3.42,3.42,214415.0,5842639.75,,3.61,53.04,34.98,0.5116,62.34,0.332
2008-05-12,73710.0,2016943.33,2.58,24.27,1.58,6.27,1.0,1934853.66,7600.0,70710.0,207960.51,,,,,,,,,,,,,,,,,,4.07,,,,3.42,3.42,214415.0,5867085.94,,3.62,52.92,35.02,0.5113,62.29,0.332
2008-05-13,73710.0,2011340.71,2.58,24.67,1.58,6.27,1.0,1929479.06,7600.0,70710.0,207382.84,,,,,,,,,,,,,,,,,,4.07,,,,3.42,3.42,214415.0,5850788.48,,3.62,52.89,35.05,0.511,62.25,0.332
2008-05-14,73710.0,2005738.09,2.58,23.96,1.58,6.27,1.0,1924104.47,7600.0,70710.0,206805.18,,,,,,,,,,,,,,,,,,4.06,,,,3.42,3.42,214415.0,5834491.02,,3.65,52.7,35.05,0.5111,62.26,0.332
2008-05-15,73710.0,1983327.61,2.58,23.45,1.58,6.28,1.0,1902606.1,7600.0,70710.0,204494.5,,,,,,,,,,,,,,,,,,4.08,,,,3.42,3.42,214415.0,5769301.17,,3.63,52.91,34.99,0.5116,62.33,0.332
2008-05-16,74710.0,2001716.84,2.61,23.47,1.6,6.29,1.0,1921337.36,7600.0,71710.0,203628.0,,,,,,1000.0,,,,,,,,,0.04,,,4.06,,,,100.0,3.42,0.0,0.0,,0.0,100.0,34.9,0.5056,61.89,0.3365
2008-05-19,74710.0,1982409.5,2.61,23.22,1.6,6.29,1.0,1902805.32,7600.0,71710.0,201663.93,,,,,,,,,,,,,,,,,,4.06,,,,100.0,3.43,0.0,0.0,,0.0,100.0,34.9,0.5057,61.9,0.3368
2008-05-20,74710.0,1987520.26,2.61,22.49,1.6,6.3,1.0,1907710.86,7600.0,71710.0,202183.83,,,,,,,,,,,,,,,,,,4.06,,,,100.0,3.44,0.0,0.0,,0.0,100.0,34.88,0.5061,61.95,0.3377
2008-05-21,74710.0,1987520.26,2.61,20.37,1.6,6.27,1.0,1907710.86,7600.0,71710.0,202183.83,,,,,,,,,,,,,,,,,,4.03,,,,100.0,3.44,0.0,0.0,,0.0,100.0,35.04,0.5051,61.78,0.3378
2008-05-22,74710.0,1936980.46,2.61,20.08,1.6,6.3,1.0,1859200.5,3400.0,71710.0,88150.63,,,,,,,,0.15,,4200.0,,,,,,,,3.92,,,,100.0,1.55,0.0,0.0,,0.0,100.0,34.85,0.5062,61.98,0.3397
2008-05-23,74710.0,1927326.79,2.61,19.67,1.6,6.3,1.0,1849934.47,3400.0,71710.0,87711.3,,,,,,,,,,,,,,,,,,3.92,,,,100.0,1.55,0.0,0.0,,0.0,100.0,34.94,0.5064,61.95,0.3399
2008-05-26,74710.0,1915969.53,2.61,19.34,1.6,6.29,1.0,1839033.27,7600.0,71710.0,194905.21,,,,,,,,,,,,,,,,4200.0,,4.05,,,,100.0,3.46,0.0,0.0,,0.0,100.0,34.93,0.5066,61.97,0.3401
