,ALLAM FP Equity_DX_SI_QTY,ALLAM FP Equity_DX_SHORT_INTEREST_VALUE,ALLAM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLAM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLAM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLAM FP Equity_DX_SI_MV,ALLAM FP Equity_DX_DSS,ALLAM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLAM FP Equity_DX_SUPPLY_SI_QTY,ALLAM FP Equity_DX_BROKER_SI_QTY,ALLAM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLAM FP Equity_DX_BROKER_SI_MV_NEW_x,ALLAM FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLAM FP Equity_DX_BROKER_SI_MV_INC_x,ALLAM FP Equity_DX_BROKER_SI_QTY_ADD,ALLAM FP Equity_DX_BROKER_SI_QTY_NEW,ALLAM FP Equity_DX_SUPPLY_SI_MV_DEC,ALLAM FP Equity_DX_BROKER_SI_QTY_INC,ALLAM FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLAM FP Equity_DX_BROKER_SI_MV_NEW_y,ALLAM FP Equity_DX_BROKER_SI_MV_INC_y,ALLAM FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLAM FP Equity_DX_BROKER_SI_MV_ADD,ALLAM FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLAM FP Equity_DX_BROKER_SI_QTY_DEC,ALLAM FP Equity_DX_SUPPLY_SI_MV,ALLAM FP Equity_DX_BROKER_SI_MV_DEC,ALLAM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLAM FP Equity_DX_UTILIZATION_QUANTITY,ALLAM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLAM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLAM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLAM FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLAM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLAM FP Equity_DX_BROKER_SI_CON_RATIO,ALLAM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLAM FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-05-09,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.9981,99.9,2.002
2023-05-10,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.9981,99.9,2.002
2023-05-11,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-12,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-15,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-16,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-17,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-18,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-19,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-22,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-23,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-24,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-25,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-26,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-29,2002.0,1575.57,0.03,0.01,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-30,2002.0,1575.57,0.03,0.02,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-05-31,2002.0,1575.57,0.03,0.02,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-06-01,2002.0,1575.57,0.03,0.03,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-06-02,2002.0,1575.57,0.03,0.03,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-06-05,2002.0,1575.57,0.03,0.04,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-06-06,2002.0,1575.57,0.03,0.06,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-06-07,2002.0,1575.57,0.03,0.11,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-06-08,2002.0,1575.57,0.03,0.21,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-06-09,2002.0,1575.57,0.03,0.5,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-06-12,2002.0,1575.57,0.03,,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-06-13,2002.0,1575.57,0.03,,0.02,0.0,0.0,788.57,1000.0,1002.0,787.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,2.002
2023-06-14,2002.0,1003.0,0.03,,0.02,0.0,0.0,502.0,1000.0,1002.0,501.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.12,0.9976,99.88,2.002
2023-06-15,2002.0,1361.36,0.03,0.15,0.02,0.0,0.0,681.36,1000.0,1002.0,680.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,2.002
2023-06-16,2000.0,1442.0,0.03,0.04,0.02,0.0,0.0,721.0,1000.0,1000.0,721.0,,,,,,,,,,,,,,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-19,2000.0,1370.0,0.03,0.03,0.02,0.0,0.0,685.0,1000.0,1000.0,685.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-20,18000.0,11070.0,0.24,0.28,0.14,0.01,0.0,5535.0,9000.0,9000.0,5535.0,,8000.0,,8000.0,,,,,,,8000.0,0.01,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,10.6,0.8104,89.4,2.0
2023-06-21,21200.0,12296.0,0.29,0.31,0.16,0.01,0.0,6148.0,10600.0,10600.0,6148.0,,1600.0,0.0,,,,1600.0,,,0.0,1600.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.19,0.8331,90.81,2.0
2023-06-22,21200.0,11660.0,0.29,0.31,0.16,0.01,0.0,5830.0,10600.0,10600.0,5830.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.21,0.8327,90.79,2.0
2023-06-23,21200.0,9921.6,0.29,0.3,0.16,0.01,0.0,4960.8,10600.0,10600.0,4960.8,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.79,0.8396,91.21,2.0
2023-06-26,21200.0,11554.0,0.29,0.27,0.16,0.01,0.0,5777.0,10600.0,10600.0,5777.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,10.13,0.8179,89.87,2.0
2023-06-27,21200.0,15497.2,0.29,0.24,0.16,0.01,0.0,7748.6,10600.0,10600.0,7748.6,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,10.87,0.8062,89.13,2.0
2023-06-28,21200.0,14840.0,0.29,0.17,0.16,0.02,0.0,7420.0,10600.0,10600.0,7420.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.25,0.8321,90.75,2.0
2023-06-29,18200.0,13468.0,0.23,0.13,0.13,0.01,0.0,6808.0,9200.0,9200.0,6808.0,,,,200.0,,0.0,,1400.0,,,,0.0,,1600.0,0.01,0.0,100.0,86.79,0.0,0.0,0.0,100.0,11.27,0.7808,87.64,1.717
2023-06-30,18200.0,12558.0,0.23,0.12,0.13,0.01,0.0,6348.0,9200.0,9200.0,6348.0,,,,,,,,,,,,,,,0.01,,100.0,86.79,0.0,0.0,0.0,100.0,10.66,0.7901,88.24,1.717
2023-07-03,18200.0,11575.2,0.23,0.12,0.13,0.01,0.0,5851.2,9200.0,9200.0,5851.2,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,10.6,0.7909,88.29,1.9783
2023-07-04,18200.0,10228.4,0.23,0.12,0.13,0.01,0.0,5170.4,9200.0,9200.0,5170.4,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,11.01,0.7847,87.89,1.9783
2023-07-05,18200.0,10210.2,0.23,0.11,0.13,0.01,0.0,5161.2,9200.0,9200.0,5161.2,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,10.98,0.7852,87.92,1.9783
2023-07-06,18200.0,14014.0,0.23,0.11,0.13,0.01,0.0,7084.0,9200.0,9200.0,7084.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,12.77,0.7586,86.15,1.9783
2023-07-07,18200.0,14596.4,0.23,0.09,0.13,0.01,0.0,7378.4,9200.0,9200.0,7378.4,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,11.19,0.782,87.71,1.9783
2023-07-10,21200.0,19292.0,0.27,0.09,0.16,0.02,0.0,9737.0,10700.0,10700.0,9737.0,,1500.0,0.0,,,,1500.0,,,0.0,1500.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,10.01,0.8032,89.06,1.9813
2023-07-11,21200.0,22260.0,0.27,0.09,0.16,0.02,0.0,11235.0,10700.0,10700.0,11235.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,10.09,0.802,88.98,1.9813
2023-07-12,21200.0,19334.4,0.27,0.08,0.16,0.02,0.0,9758.4,10700.0,10700.0,9758.4,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.87,0.8212,90.18,1.9813
2023-07-13,21200.0,19822.0,0.27,0.08,0.16,0.02,0.0,10004.5,10700.0,10700.0,10004.5,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.54,0.8105,89.52,1.9813
2023-07-14,21200.0,20670.0,0.28,0.07,0.16,0.02,0.0,10432.5,10700.0,10700.0,10432.5,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.71,0.8077,89.34,1.9813
2023-07-17,9800.0,9035.6,0.13,0.03,0.07,0.01,0.0,4610.0,5000.0,5000.0,4610.0,,,,,,0.01,,5700.0,,,,,,5700.0,0.0,0.01,100.0,100.0,0.0,0.0,0.0,100.0,15.95,0.6982,82.0,1.96
2023-07-18,9000.0,8739.0,0.12,0.03,0.07,0.01,0.0,4078.2,5000.0,4200.0,4855.0,,,,,,,,,,,,,,800.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,8.67,0.803,89.17,1.8
2023-07-19,8000.0,8144.0,0.1,0.03,0.06,0.01,0.0,4072.0,4000.0,4000.0,4072.0,,,,,,0.0,,1000.0,,,,,,200.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-24,3400.0,3604.0,0.04,0.01,0.03,0.0,0.0,1802.0,1700.0,1700.0,1802.0,,,,1700.0,,,,,,,,0.0,1700.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-25,3400.0,3213.0,0.04,0.01,0.03,0.0,0.0,1606.5,1700.0,1700.0,1606.5,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-26,3400.0,3172.2,0.04,0.01,0.03,0.0,0.0,1586.1,1700.0,1700.0,1586.1,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-27,5800.0,5365.0,0.08,0.02,0.04,0.01,0.0,2682.5,2900.0,2900.0,2682.5,,1200.0,0.0,,,,1200.0,,,0.0,1200.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-28,5800.0,4616.8,0.08,0.02,0.04,0.01,0.0,2308.4,2900.0,2900.0,2308.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-31,6300.0,5040.0,0.08,0.02,0.05,0.01,0.0,2720.0,2900.0,3400.0,2320.0,,,0.0,,,,500.0,,,0.0,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.1724
2023-08-01,8800.0,7383.2,0.11,0.03,0.07,0.01,0.0,3691.6,4400.0,4400.0,3691.6,,1500.0,,1000.0,,,,,,,1500.0,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.31,0.6534,77.69,2.0
2023-08-02,10512.0,8640.86,0.14,0.03,0.08,0.01,0.0,4320.43,5256.0,5256.0,4320.43,,856.0,0.0,,,,856.0,,,0.0,856.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,20.26,0.677,79.74,2.0
2023-08-03,10512.0,8388.58,0.14,0.03,0.08,0.01,0.0,4194.29,5256.0,5256.0,4194.29,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,20.33,0.6761,79.67,2.0
2023-08-04,11914.0,9769.48,0.15,0.04,0.09,0.01,0.0,4884.74,5957.0,5957.0,4884.74,,701.0,0.0,,,,701.0,,,0.0,701.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.54,0.7107,82.46,2.0
2023-08-07,12614.0,9876.76,0.16,0.04,0.09,0.01,0.0,4664.33,6657.0,5957.0,5212.43,,700.0,,,,,,,,,700.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,16.74,0.7212,83.26,1.8948
2023-08-08,13314.0,10371.61,0.17,0.05,0.1,0.01,0.0,5185.8,6657.0,6657.0,5185.8,,,0.0,,,,700.0,,,0.0,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,15.91,0.7324,84.09,2.0
2023-08-09,13314.0,9839.05,0.17,0.05,0.1,0.01,0.0,4919.52,6657.0,6657.0,4919.52,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,16.26,0.7277,83.74,2.0
2023-08-10,12814.0,8777.59,0.17,0.05,0.09,0.01,0.0,4217.55,6657.0,6157.0,4560.05,,,,,,,,,,,,,,500.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,17.39,0.7127,82.61,1.9249
2023-08-11,10314.0,6858.81,0.13,0.04,0.08,0.01,0.0,3429.41,5157.0,5157.0,3429.41,,,,,,0.0,,1500.0,,,,,,1000.0,0.0,0.0,100.0,77.47,0.0,0.0,0.0,100.0,1.1,0.9782,98.9,1.5493
2023-08-14,10314.0,8560.62,0.13,0.04,0.08,0.01,0.0,4280.31,5157.0,5157.0,4280.31,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.98,0.9805,99.02,2.0
2023-08-15,10314.0,8766.9,0.13,0.04,0.08,0.01,0.0,4383.45,5157.0,5157.0,4383.45,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.09,0.9784,98.91,2.0
2023-08-16,10314.0,10829.7,0.13,0.04,0.08,0.01,0.0,5414.85,5157.0,5157.0,5414.85,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,0.99,0.9804,99.01,2.0
2023-08-17,10314.0,9334.17,0.13,0.04,0.08,0.01,0.0,4667.09,5157.0,5157.0,4667.09,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.19,0.9766,98.81,2.0
2023-08-18,10314.0,10520.28,0.13,0.04,0.08,0.01,0.0,5260.14,5157.0,5157.0,5260.14,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.04,0.9794,98.96,2.0
2023-08-21,8222.0,7778.01,0.11,0.04,0.06,0.01,0.0,3889.01,4111.0,4111.0,3889.01,,,,,,0.0,,1046.0,,,,,,1046.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.44,0.9717,98.56,2.0
2023-08-22,7368.0,6572.26,0.1,0.04,0.05,0.01,0.0,3667.01,3257.0,4111.0,2905.24,,,,,,0.0,,854.0,,,,,,,0.0,,100.0,79.23,0.0,0.0,0.0,100.0,1.6,0.9686,98.4,1.7923
2023-08-23,8202.0,6545.2,0.11,0.04,0.06,0.01,0.0,3272.6,4101.0,4101.0,3272.6,,844.0,,,,,,,,,844.0,,,10.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.47,0.9711,98.53,2.0
2023-08-24,6514.0,5634.61,0.08,0.03,0.05,0.01,0.0,2817.31,3257.0,3257.0,2817.31,,,,,,0.0,,844.0,,,,,,844.0,0.0,0.0,100.0,79.42,0.0,0.0,0.0,100.0,1.68,0.9669,98.32,1.5884
2023-08-25,6914.0,6194.94,0.09,0.04,0.05,0.01,0.0,3097.47,3457.0,3457.0,3097.47,,200.0,0.0,,,,200.0,,,0.0,200.0,,,,0.0,,100.0,84.3,0.0,0.0,0.0,100.0,7.31,0.8644,92.69,1.6859
2023-08-28,6914.0,6568.3,0.09,0.04,0.05,0.01,0.0,3284.15,3457.0,3457.0,3284.15,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,7.23,0.8658,92.77,2.0
2023-08-29,6914.0,6360.88,0.09,0.04,0.05,0.01,0.0,3180.44,3457.0,3457.0,3180.44,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,7.54,0.8605,92.46,2.0
2023-08-30,6914.0,6326.31,0.09,0.04,0.05,0.01,0.0,3163.16,3457.0,3457.0,3163.16,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,7.45,0.8621,92.55,2.0
2023-08-31,6214.0,5741.74,0.08,0.04,0.05,0.01,0.0,2547.47,3457.0,2757.0,3194.27,,,,,,,,,,,,,,700.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,8.24,0.8487,91.76,1.7975
2023-09-01,5400.0,4795.2,0.07,0.03,0.04,0.0,0.0,2397.6,2700.0,2700.0,2397.6,,,,,,0.0,,757.0,,,,,,57.0,0.0,0.0,100.0,78.1,0.0,0.0,0.0,100.0,7.54,0.8605,92.46,1.562
2023-09-04,5800.0,4744.4,0.08,0.04,0.04,0.01,0.0,2208.6,3100.0,2700.0,2535.8,,400.0,,,,,,,,,400.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,6.89,0.8717,93.11,1.871
2023-09-05,6600.0,5451.6,0.09,0.05,0.05,0.01,0.0,2725.8,3300.0,3300.0,2725.8,,200.0,0.0,,,,600.0,,,0.0,200.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.07,0.7877,87.93,2.0
2023-09-06,6200.0,5121.2,0.08,0.05,0.05,0.01,0.0,2560.6,3100.0,3100.0,2560.6,,,,,,0.0,,200.0,,,,,,200.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,6.45,0.8793,93.55,2.0
2023-09-07,6400.0,5286.4,0.08,0.05,0.05,0.01,0.0,2643.2,3200.0,3200.0,2643.2,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,6.25,0.8828,93.75,2.0
2023-09-08,6400.0,5286.4,0.08,0.05,0.05,0.01,0.0,2643.2,3200.0,3200.0,2643.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,6.25,0.8828,93.75,2.0
2023-09-11,6400.0,5286.4,0.08,0.05,0.05,0.01,0.0,2643.2,3200.0,3200.0,2643.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,6.25,0.8828,93.75,2.0
2023-09-12,6400.0,5286.4,0.08,0.05,0.05,0.01,0.0,2643.2,3200.0,3200.0,2643.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,6.25,0.8828,93.75,2.0
2023-09-13,6000.0,4956.0,0.08,0.05,0.04,0.01,0.0,2478.0,3000.0,3000.0,2478.0,,,,,,0.0,,200.0,,,,,,200.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-14,6000.0,4770.0,0.08,0.05,0.04,0.0,0.0,2385.0,3000.0,3000.0,2385.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-15,6000.0,4428.0,0.08,0.05,0.04,0.0,0.0,2214.0,3000.0,3000.0,2214.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-18,6000.0,4350.0,0.08,0.05,0.04,0.0,0.0,2175.0,3000.0,3000.0,2175.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-19,6000.0,4260.0,0.08,0.05,0.04,0.0,0.0,2130.0,3000.0,3000.0,2130.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-20,6000.0,4062.0,0.08,0.05,0.04,0.0,0.0,2031.0,3000.0,3000.0,2031.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-21,6000.0,4980.0,0.08,0.05,0.04,0.0,0.0,2490.0,3000.0,3000.0,2490.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-22,6000.0,4686.0,0.08,0.05,0.04,0.0,0.0,2343.0,3000.0,3000.0,2343.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-25,6000.0,4422.0,0.08,0.05,0.04,0.0,0.0,2211.0,3000.0,3000.0,2211.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-26,6000.0,4728.0,0.08,0.06,0.04,0.0,0.0,2364.0,3000.0,3000.0,2364.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-09-27,7748.0,5625.05,0.1,0.07,0.06,0.01,0.0,2812.52,3874.0,3874.0,2812.52,,874.0,,874.0,,,,,,,874.0,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,23.27,0.6429,76.73,2.0
2023-09-28,7748.0,5725.77,0.1,0.08,0.06,0.01,0.0,2862.89,3874.0,3874.0,2862.89,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,22.41,0.6523,77.59,2.0
2023-09-29,7748.0,5284.14,0.1,0.09,0.06,0.01,0.0,2642.07,3874.0,3874.0,2642.07,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,23.26,0.6431,76.74,2.0
2023-10-02,8748.0,5257.55,0.11,0.11,0.06,0.01,0.0,2328.27,4874.0,3874.0,2929.27,,1000.0,,,,,,,,,1000.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,19.98,0.6802,80.02,1.7948
2023-10-03,9748.0,5946.28,0.13,0.12,0.07,0.01,0.0,2973.14,4874.0,4874.0,2973.14,,,0.0,,,,1000.0,,,0.0,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,17.82,0.7071,82.18,2.0
2023-10-04,9748.0,5839.05,0.13,0.13,0.07,0.01,0.0,2919.53,4874.0,4874.0,2919.53,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,18.07,0.704,81.93,2.0
2023-10-05,8000.0,4736.0,0.1,0.11,0.06,0.0,0.0,2368.0,4000.0,4000.0,2368.0,,,,,,0.0,,874.0,,,,,,874.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-10-06,8000.0,5032.0,0.1,0.12,0.06,0.0,0.0,2516.0,4000.0,4000.0,2516.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
