,AEEM FP Equity_DX_SI_QTY,AEEM FP Equity_DX_SHORT_INTEREST_VALUE,AEEM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AEEM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AEEM FP Equity_DX_SI_MV,AEEM FP Equity_DX_DSS,AEEM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AEEM FP Equity_DX_SUPPLY_SI_QTY,AEEM FP Equity_DX_BROKER_SI_QTY,AEEM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AEEM FP Equity_DX_BROKER_SI_MV_NEW_x,AEEM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AEEM FP Equity_DX_SUPPLY_SI_QTY_INC_x,AEEM FP Equity_DX_BROKER_SI_MV_INC_x,AEEM FP Equity_DX_SUPPLY_SI_MV_NEW,AEEM FP Equity_DX_BROKER_SI_QTY_ADD,AEEM FP Equity_DX_BROKER_SI_QTY_NEW,AEEM FP Equity_DX_SUPPLY_SI_MV_DEC,AEEM FP Equity_DX_BROKER_SI_QTY_INC,AEEM FP Equity_DX_SUPPLY_SI_QTY_DEC,AEEM FP Equity_DX_BROKER_SI_MV_NEW_y,AEEM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AEEM FP Equity_DX_BROKER_SI_MV_INC_y,AEEM FP Equity_DX_SUPPLY_SI_QTY_INC_y,AEEM FP Equity_DX_BROKER_SI_MV_ADD,AEEM FP Equity_DX_SUPPLY_SI_QTY_ADD,AEEM FP Equity_DX_BROKER_SI_QTY_DEC,AEEM FP Equity_DX_SUPPLY_SI_MV,AEEM FP Equity_DX_BROKER_SI_MV_DEC,AEEM FP Equity_DX_SUPPLY_SI_MV_RMV,AEEM FP Equity_DX_BROKER_SI_MV_RMV,AEEM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AEEM FP Equity_DX_UTILIZATION_QUANTITY,AEEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AEEM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AEEM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AEEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AEEM FP Equity_DX_ACTIVE_UTILIZATION_MV,AEEM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AEEM FP Equity_DX_BROKER_SI_CON_RATIO,AEEM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AEEM FP Equity_DX_DEMAND_SUPPLY_RATIO,AEEM FP Equity_PX_LAST
2018-06-20,4360036.0,17760170.64,2.18,0.51,17.78,,17460087.34,4336420.0,4286367.0,17663973.23,,,,,,,,10.84,,2654602.0,,,,,,36578.0,1000000.0,17.53,4.08,,,43.75,26.18,5575815.0,22712524.82,,22.54,43.76,1.67,0.9558,97.75,0.2633,4.0734
2018-06-21,8587787.0,34497999.16,4.36,1.0,34.75,,17078166.38,4336420.0,4251367.0,17419832.78,,,,,,,,,,,,,,,,,35000.0,17.43,0.0,,,43.75,26.18,5575815.0,22398606.44,,22.4,43.76,0.85,0.9772,98.85,0.5185,4.0171
2018-06-22,8587787.0,34655155.66,4.45,1.0,34.63,,17155966.39,4336420.0,4251367.0,17499189.27,,,,,,,,,,,,,,,,,,17.53,,,,43.75,26.18,5575815.0,22500643.85,,22.53,43.76,0.86,0.9771,98.84,0.5185,4.0354
2018-06-25,4325036.0,17006474.06,2.26,0.5,17.46,,16716800.18,4299842.0,4251367.0,16907408.73,,,,,,,,0.15,,36578.0,,,,,,,,16.92,,,,100.0,26.02,0.0,0.0,,0.0,100.0,1.66,0.9559,97.75,0.2617,3.9321
2018-06-26,4325036.0,17080432.17,2.28,0.5,17.0,,16789498.56,4299842.0,4251367.0,16980936.03,,,,,,,,,,,,,,,,,,16.97,,,,100.0,26.02,0.0,0.0,,0.0,100.0,1.71,0.9549,97.7,0.2617,3.9492
2018-06-27,4327886.0,17032828.14,2.27,0.51,17.04,,16742896.43,4302692.0,4254217.0,16933674.64,,,2850.0,,,2850.0,,,,,,,,2850.0,0.01,,,16.89,,,,43.57,26.03,5572965.0,21932961.05,,21.87,43.57,1.7,0.9539,97.65,0.2619,3.9356
2018-06-28,4327886.0,16952329.46,2.35,0.51,17.01,,16663767.99,4299842.0,4254217.0,16842481.11,,,,,,,,0.06,,2850.0,,,,,,,,16.82,,,,100.0,23.3,0.0,0.0,,0.0,100.0,1.69,0.9539,97.65,0.2345,3.917
2018-06-29,8551209.0,34010723.56,4.5,1.01,33.78,,16908961.97,4299842.0,4251367.0,17101761.59,,,,,,,,,,,,,,,,,2850.0,17.12,0.01,,,100.0,23.3,0.0,0.0,,0.0,100.0,0.87,0.9769,98.84,0.4634,3.9773
2018-07-02,4325036.0,16993066.44,2.29,0.51,17.26,,16703620.94,4299842.0,4251367.0,16894079.22,,,,,,,,,,,,,,,,,,16.95,,,,100.0,22.45,0.0,0.0,,0.0,100.0,1.68,0.9554,97.73,0.2258,3.929
2018-07-03,5057268.0,20004023.57,2.64,0.6,19.88,,19712625.84,4299842.0,4983599.0,17008025.03,,,,2.7,,,,,732232.0,,,,2.7,,,,,17.02,,,,100.0,23.26,0.0,0.0,,0.0,100.0,1.47,0.9612,98.03,0.2736,3.9555
2018-07-04,8446745.0,33215980.04,4.42,1.0,33.3,,16307281.36,4299842.0,4146903.0,16908698.68,,,,,,,,,,,,,,,,,836696.0,16.9,3.17,,,100.0,23.26,0.0,0.0,,0.0,100.0,0.87,0.9768,98.83,0.457,3.9324
2018-07-05,2297089.0,8988049.84,1.16,0.27,9.03,,8699797.78,1492146.0,2223420.0,5838468.87,,,,,,76517.0,,11.14,,2836696.0,,,,,0.3,29000.0,2000000.0,5.83,7.92,,,100.0,7.75,0.0,0.0,,0.0,100.0,3.19,0.855,92.37,0.1192,3.9128
2018-07-06,2297089.0,9054206.0,1.17,0.27,8.99,,8763832.27,1463146.0,2223420.0,5767136.27,,,,,,,,0.11,,29000.0,,,,,,,,5.77,,,,100.0,7.61,0.0,0.0,,0.0,100.0,3.23,0.8543,92.34,0.1194,3.9416
2018-07-09,2297089.0,9189734.25,1.19,0.27,9.06,,8895014.05,1463146.0,2223420.0,5853461.89,,,,,,,,,,,,,,,,,,5.86,,,,100.0,8.99,0.0,0.0,,0.0,100.0,3.25,0.8539,92.31,0.1411,4.0006
2018-07-10,2297089.0,9176411.14,1.09,0.27,9.16,,8882118.22,1463146.0,2223420.0,5844975.64,,,,,,,,,,,,,,,,,,5.85,,,,100.0,8.19,0.0,0.0,,0.0,100.0,3.22,0.8542,92.33,0.1286,3.9948
2018-07-11,2286089.0,9022507.46,1.02,0.27,9.08,,8731758.01,1452146.0,2212420.0,5731184.62,,,,,,,,0.15,,11000.0,,,,,,,11000.0,5.72,0.1,,,100.0,7.86,0.0,0.0,,0.0,100.0,3.2,0.8541,92.32,0.1237,3.9467
2018-07-12,2286089.0,9150071.22,1.03,0.27,9.02,,8855211.05,1452146.0,2212420.0,5812214.37,,,,,,,,,,,,,,,,,,5.81,,,,100.0,8.92,0.0,0.0,,0.0,100.0,3.27,0.8532,92.27,0.1404,4.0025
2018-07-13,2286089.0,9176361.25,1.05,0.27,9.12,,8880653.88,1452146.0,2212420.0,5828914.04,,,,,,,,,,,,,,,,,,5.84,,,,100.0,8.13,0.0,0.0,,0.0,100.0,3.25,0.8532,92.28,0.128,4.014
2018-07-16,209763.0,832570.32,0.1,0.02,0.84,,540170.7,75820.0,136094.0,300937.16,,,,,,,,5.52,,1376326.0,,,,,,,2076326.0,0.3,8.26,,,100.0,0.33,0.0,0.0,,0.0,100.0,18.33,0.2297,34.87,0.0092,3.9691
2018-07-17,134288.0,537219.14,0.06,0.02,0.54,,242506.31,75820.0,60619.0,303317.91,,,,,,,,,,,,,,,,,75475.0,0.3,0.3,,,100.0,0.33,0.0,0.0,,0.0,100.0,25.35,0.4017,55.05,0.0059,4.0005
2018-07-18,134288.0,538951.46,0.07,0.02,0.54,,243288.29,75820.0,60619.0,304295.99,,,,,,,,,,,,,,,,,,0.3,,,,100.0,0.33,0.0,0.0,,0.0,100.0,25.41,0.401,54.93,0.0058,4.0134
2018-07-19,4148513.0,16526846.09,2.07,0.49,16.7,,8265763.53,2111684.0,2074844.0,8412526.72,,,35864.0,0.15,,2000000.0,,,37821.0,,,,0.15,35864.0,8.05,2000000.0,23596.0,8.5,0.09,,,13.19,8.34,13892975.0,55346833.81,,55.52,13.27,1.76,0.9304,96.43,0.1638,3.9838
2018-07-20,2148513.0,8621552.97,1.07,0.25,8.57,,8325934.0,73919.0,2074844.0,296622.16,,,,,,,,8.13,,2037765.0,,,,,,,,0.3,,,,0.54,0.32,13732627.0,55106285.63,,55.18,0.54,3.45,0.8678,93.06,0.0929,4.0128
2018-07-23,110748.0,440998.54,0.06,0.01,0.44,,147648.58,73919.0,37079.0,294345.46,,,,,,,,,,,,,,,,,2037765.0,0.29,8.14,,,0.54,0.32,13732627.0,54683320.71,,54.66,0.54,22.56,0.502,66.46,0.0048,3.982
2018-07-24,110748.0,449171.74,0.07,0.01,0.45,,150385.01,73919.0,37079.0,299800.68,,,,,,,,,,,,,,,,,,0.3,,,,0.54,0.32,13732627.0,55696788.59,,55.72,0.54,22.3,0.5066,66.92,0.0048,4.0558
2018-07-25,110748.0,451929.36,0.07,0.01,0.45,,151308.28,73919.0,37079.0,301641.26,,,,,,,,,,,,,,,,,,0.3,,,,0.54,0.31,13732627.0,56038731.0,,56.27,0.54,22.5,0.5039,66.64,0.0046,4.0807
2018-07-26,1210748.0,4954622.97,0.81,0.14,4.96,,151734.68,1173919.0,37079.0,4803911.33,,,416367.0,,,,,,,,,,,416367.0,,683633.0,,4.81,,,,7.88,4.87,13732627.0,56196656.21,,56.1,7.89,6.07,0.8301,90.88,0.0502,4.0922
2018-07-27,190748.0,784069.65,0.13,0.02,0.79,,481253.23,73919.0,117079.0,303844.05,,,,0.16,,40000.0,,4.51,40000.0,1100000.0,,,0.16,,0.17,,,0.3,,,,0.54,0.31,13732627.0,56447963.28,,56.42,0.54,21.75,0.2572,38.28,0.0079,4.1105
2018-07-30,190748.0,776382.51,0.13,0.02,0.79,,476534.95,73919.0,117079.0,300865.11,,,,,,,,,,,,,,,,,,0.3,,,,0.54,0.31,13732627.0,55894538.42,,55.86,0.54,21.83,0.2563,38.11,0.0079,4.0702
2018-07-31,190748.0,776115.46,0.13,0.02,0.78,,476371.04,73919.0,117079.0,300761.63,,,,,,,,,,,,,,,,,,0.3,,,,0.54,0.31,13732627.0,55875312.74,,55.82,0.54,21.82,0.2569,38.21,0.0079,4.0688
2018-08-01,330748.0,1345780.54,0.23,0.04,1.35,,1046028.74,213919.0,257079.0,870415.02,,,,0.57,,,,,140000.0,,,,0.57,,,140000.0,,0.87,,,,1.48,0.89,14276260.0,58088674.31,,58.07,1.48,22.13,0.3648,54.15,0.0137,4.0689
2018-08-02,330998.0,1329188.67,0.23,0.04,1.35,,470154.14,213919.0,117079.0,859034.53,,,,,,,,,,,,,,,,,140000.0,0.87,0.58,,,1.25,0.8,16847468.0,67654377.25,,67.55,1.27,21.85,0.3657,54.32,0.0124,4.0157
2018-08-03,150748.0,612986.59,0.11,0.02,0.61,,313426.34,73919.0,77079.0,300576.83,,,,,,,,0.57,,140000.0,,,,,,,40000.0,0.3,0.17,,,0.45,0.28,16303834.0,66296280.19,,66.17,0.45,26.75,0.3438,49.03,0.0056,4.0663
2018-08-06,150748.0,611554.49,0.1,0.02,0.61,,312694.09,73919.0,77079.0,299874.6,,,,,,,,,,,,,,,,,,0.3,,,,0.44,0.27,16668367.0,67620231.25,,67.56,0.44,26.65,0.3421,48.84,0.0056,4.0568
2018-08-07,150748.0,617237.69,0.1,0.02,0.62,,315599.97,73919.0,77079.0,302661.35,,,,,,,,,,,,,,,,,,0.3,,,,0.44,0.27,16668367.0,68248628.68,,68.26,0.44,26.73,0.3434,48.99,0.0056,4.0945
2018-08-08,150748.0,613906.16,0.11,0.02,0.62,,313896.52,73919.0,77079.0,301027.74,,,,,,,,,,,,,,,,,,0.3,,,,0.44,0.27,16668367.0,67880257.77,,67.97,0.44,26.63,0.3418,48.8,0.0056,4.0724
2018-08-09,150748.0,616453.8,0.11,0.02,0.61,,315199.15,73919.0,77079.0,302276.97,,,,,,,,,,,,,,,,,,0.3,,,,0.44,0.27,16668367.0,68161953.17,,67.99,0.44,26.69,0.3428,48.92,0.0056,4.0893
2018-08-10,110748.0,448662.3,0.09,0.01,0.45,,150214.44,73919.0,37079.0,299460.65,,,,,,,,,,,,,,,,,40000.0,0.3,0.17,,,0.44,0.27,16668367.0,67526888.39,,67.59,0.44,22.72,0.5006,66.31,0.0041,4.0512
2018-08-13,110748.0,442261.06,0.09,0.01,0.44,,148071.28,73919.0,37079.0,295188.13,,,,,,,,,,,,,,,,,,0.3,,,,0.44,0.27,16668367.0,66563456.78,,66.67,0.44,22.78,0.4997,66.21,0.0041,3.9934
2018-08-14,110748.0,443623.26,0.09,0.01,0.45,,148527.35,73919.0,37079.0,296097.34,,,,,,,,,,,,,,,,,,0.3,,,,0.44,0.27,16668367.0,66768477.69,,66.82,0.44,22.8,0.5014,66.35,0.0041,4.0057
2018-08-15,110748.0,432836.41,0.09,0.01,0.44,,144915.86,73919.0,37079.0,288897.63,,,,,,,,,,,,,,,,,,0.29,,,,0.44,0.27,16668367.0,65144978.75,,65.16,0.44,22.97,0.4973,65.95,0.0041,3.9083
2018-08-16,110748.0,436845.49,0.09,0.01,0.44,,146258.12,73919.0,37079.0,291573.5,,,,,,,,,,,,,,,,,,0.29,,,,0.44,0.27,16668367.0,65748373.63,,65.82,0.44,22.89,0.5014,66.33,0.0041,3.9445
2018-08-17,110748.0,432747.81,0.09,0.01,0.44,,144886.19,73919.0,37079.0,288838.49,,,,,,,,,,,,,,,,,,0.29,,,,0.44,0.27,16668367.0,65131644.05,,65.32,0.44,22.73,0.5006,66.3,0.0041,3.9075
2018-08-20,37079.0,146365.64,0.03,0.0,0.15,,146365.64,250.0,37079.0,986.85,,,,,,,,0.29,,73669.0,,,,,,,,0.0,,,,100.06,0.0,0.0,0.0,,0.0,99.95,28.57,0.537,67.42,0.0014,3.9474
2018-08-21,236679.0,940917.36,0.22,0.03,0.94,,544162.46,100050.0,136879.0,397748.78,,,,0.4,,,,,99800.0,,,,0.4,,,99800.0,,0.4,,,,4.54,0.37,2104200.0,8365247.1,,8.31,4.54,42.17,0.4579,52.73,0.0087,3.9755
2018-08-22,236679.0,941059.37,0.26,0.03,0.94,,544244.59,100050.0,136879.0,397808.81,,,,,,,,,,,,,,,,,,0.4,,,,4.54,0.37,2104200.0,8366509.62,,8.37,4.54,42.19,0.4578,52.7,0.0087,3.9761
2018-08-23,236679.0,934598.04,0.26,0.03,0.94,,540507.8,100050.0,136879.0,395077.44,,,,,,,,,,,,,,,,,,0.4,,,,4.54,0.36,2104200.0,8309064.96,,8.36,4.54,42.17,0.4579,52.73,0.0086,3.9488
2018-08-24,236679.0,941272.38,0.26,0.03,0.93,,544367.78,100050.0,136879.0,397898.85,,,,,,,,,,,,,,,,,,0.39,,,,4.54,0.36,2104200.0,8368403.4,,8.3,4.54,42.16,0.4579,52.74,0.0086,3.977
2018-08-27,236679.0,955591.46,0.24,0.03,0.94,,552648.96,100050.0,136879.0,403951.88,,,,,,,,,,,,,,,,,,0.4,,,,4.54,0.36,2104200.0,8495707.5,,8.36,4.54,42.17,0.4578,52.72,0.0085,4.0375
2018-08-28,236679.0,946313.65,0.25,0.03,0.95,,547283.31,100050.0,136879.0,400029.92,,,,,,,,,,,,,,,,,,0.4,,,,4.54,0.36,2104200.0,8413222.86,,8.49,4.54,42.18,0.4578,52.72,0.0085,3.9983
2018-08-29,236679.0,951378.58,0.24,0.03,0.95,,550212.52,100050.0,136879.0,402170.99,,,,,,,,,,,,,,,,,,0.4,,,,4.54,0.36,2104200.0,8458252.74,,8.42,4.54,42.12,0.458,52.78,0.0085,4.0197
2018-08-30,237079.0,935608.57,0.25,0.03,1.02,,935608.57,200250.0,237079.0,790266.6,,,,,,200000.0,,0.4,,99800.0,,,,,0.87,200000.0,99800.0,0.81,0.4,,,29.28,0.72,483633.0,1908609.27,,1.89,29.89,9.86,0.7404,85.38,0.0085,3.9464
2018-08-31,237079.0,936912.5,0.26,0.03,1.02,,936912.5,200250.0,237079.0,791367.98,,,,,,,,,,,,,,,,,,0.79,,,,29.28,0.74,483633.0,1911269.25,,1.91,29.38,9.69,0.7443,85.63,0.0087,3.9519
2018-09-03,615073.0,2428308.2,0.67,0.07,2.51,,2428308.2,202244.0,615073.0,798459.31,,,,1.49,,,,,377994.0,,,,1.49,,,1994.0,,0.8,,,,29.49,0.75,483633.0,1909383.08,,1.91,29.47,33.6,0.3213,34.52,0.0227,3.948
2018-09-04,415073.0,1622146.79,0.43,0.05,1.64,,1622146.79,2244.0,415073.0,8769.78,,,,,,,,0.79,,200000.0,,,,,,,200000.0,0.01,0.87,,,100.0,0.01,0.0,0.0,,0.0,100.01,45.54,0.4714,51.32,0.0155,3.9081
2018-09-05,415073.0,1589771.1,0.42,0.05,1.62,,1589771.1,2244.0,415073.0,8594.74,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,99.98,45.54,0.4715,51.32,0.0155,3.8301
2018-09-06,415073.0,1587612.72,0.42,0.05,1.59,,1587612.72,2244.0,415073.0,8583.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,99.99,45.51,0.4709,51.29,0.0155,3.8249
2018-09-07,415073.0,1596993.37,0.42,0.05,1.59,,1596993.37,2244.0,415073.0,8633.79,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,45.51,0.4708,51.28,0.0155,3.8475
2018-09-10,415073.0,1576032.18,0.44,0.05,1.6,,1576032.18,2244.0,415073.0,8520.47,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,45.52,0.4711,51.3,0.0155,3.797
2018-09-11,39073.0,147481.04,0.04,0.0,0.15,,147481.04,2244.0,39073.0,8469.98,,,,,,,,,,,,,,,,,376000.0,0.01,1.45,,,100.0,0.01,0.0,0.0,,0.0,99.99,27.7,0.4838,63.51,0.0015,3.7745
2018-09-12,40479.0,154265.47,0.05,0.0,0.15,,154265.47,3650.0,40479.0,13910.15,,,1406.0,0.01,,,,,1406.0,,,,0.01,1406.0,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,26.81,0.4545,61.16,0.0017,3.811
2018-09-13,40479.0,154686.45,0.05,0.0,0.16,,154686.45,3650.0,40479.0,13948.11,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,26.66,0.4558,61.34,0.0017,3.8214
2018-09-14,1165983.0,4503142.94,1.34,0.14,4.5,,156333.95,1129154.0,40479.0,4360905.66,,,1125504.0,,,,,,,,,,,1125504.0,,,,4.36,,,,8.14,4.65,12748770.0,49237024.62,,49.18,8.14,2.12,0.9325,96.54,0.048,3.8621
2018-09-17,1165983.0,4443677.81,1.42,0.14,4.44,,154269.52,1129154.0,40479.0,4303318.81,,,,,,,,,,,,,,,,,,4.3,,,,8.14,4.65,12748770.0,48586837.35,,48.53,8.14,2.17,0.9314,96.48,0.048,3.8111
2018-09-18,1165983.0,4473993.37,1.4,0.14,4.48,,155321.97,1129154.0,40479.0,4332676.81,,,,,,,,,,,,,,,,,,4.34,,,,8.14,4.65,12748770.0,48918305.37,,49.0,8.14,2.13,0.9323,96.53,0.048,3.8371
2018-09-19,40479.0,157309.49,0.05,0.0,0.16,,157309.49,3650.0,40479.0,14184.63,,,,,,,,4.32,,1125504.0,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,99.99,26.49,0.4558,61.4,0.0017,3.8862
2018-09-20,40479.0,157349.97,0.05,0.0,0.16,,157349.97,3594.0,40479.0,13970.6,,,,,,,,0.0,,56.0,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,26.29,0.4579,61.67,0.0018,3.8872
2018-09-21,29830.0,117121.53,0.03,0.0,0.12,,117121.53,3594.0,29830.0,14111.12,,,,,,,,,,,,,,,,,10649.0,0.01,0.04,,,100.0,0.02,0.0,0.0,,0.0,100.0,12.17,0.7164,83.69,0.0014,3.9263
2018-09-24,29830.0,115352.61,0.03,0.0,0.12,,115352.61,3594.0,29830.0,13898.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,11.93,0.7196,83.92,0.0012,3.867
2018-09-25,29830.0,115707.59,0.03,0.0,0.12,,115707.59,3594.0,29830.0,13940.77,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.09,0.7175,83.76,0.0012,3.8789
2018-09-26,29830.0,116838.14,0.03,0.0,0.12,,116838.14,3594.0,29830.0,14076.98,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.16,0.7166,83.7,0.0012,3.9168
2018-09-27,29830.0,117849.38,0.03,0.0,0.12,,117849.38,3594.0,29830.0,14198.82,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.16,0.7165,83.7,0.0012,3.9507
2018-09-28,29830.0,117923.96,0.03,0.0,0.12,,117923.96,3594.0,29830.0,14207.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.06,0.7179,83.79,0.0012,3.9532
2018-10-01,29830.0,118213.31,0.03,0.0,0.12,,118213.31,3594.0,29830.0,14242.66,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.09,0.7176,83.77,0.0012,3.9629
2018-10-02,28830.0,113088.56,0.03,0.0,0.11,,113088.56,3594.0,28830.0,14097.82,,,,,,,,,,,,,,,,,1000.0,0.01,0.0,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.35,0.7694,86.84,0.0012,3.9226
2018-10-03,28830.0,113417.22,0.03,0.0,0.11,,113417.22,3594.0,28830.0,14138.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.56,0.7662,86.62,0.0012,3.934
2018-10-04,28594.0,109011.77,0.03,0.0,0.11,,109011.77,3594.0,28594.0,13701.77,,,,,,,,,,,,,,,,,236.0,0.01,0.0,,,100.0,0.02,0.0,0.0,,0.0,100.0,12.27,0.7847,87.73,0.0013,3.8124
2018-10-05,38594.0,145730.94,0.04,0.0,0.15,,107970.94,13594.0,28594.0,51330.94,,,,,,,,,,,,,,,,10000.0,,0.05,,,,0.08,0.05,17493036.0,66053703.94,,66.11,0.08,25.74,0.4975,65.02,0.0015,3.776
2018-10-08,38594.0,145811.99,0.04,0.0,0.15,,145811.99,13594.0,38594.0,51359.49,,,,,,10000.0,,,,,,,,,0.04,,,0.05,,,,0.08,0.05,17493036.0,66090439.31,,66.16,0.08,25.9,0.4956,64.8,0.0015,3.7781
2018-10-09,38594.0,146167.06,0.04,0.0,0.15,,146167.06,13594.0,38594.0,51484.56,,,,,,,,,,,,,,,,,,0.05,,,,0.08,0.05,17493036.0,66251375.24,,66.37,0.08,25.89,0.4957,64.81,0.0015,3.7873
2018-10-10,38594.0,142666.58,0.04,0.0,0.15,,142666.58,13594.0,38594.0,50251.58,,,,,,,,,,,,,,,,,,0.05,,,,0.08,0.05,17493036.0,64664756.88,,64.58,0.08,25.95,0.4974,64.94,0.0015,3.6966
2018-10-11,38594.0,139748.87,0.04,0.0,0.14,,139748.87,13594.0,38594.0,49223.87,,,,,,,,,,,,,,,,,,0.05,,,,0.08,0.05,17493036.0,63342283.36,,63.48,0.08,25.95,0.4974,64.94,0.0015,3.621
2018-10-12,38594.0,143172.16,0.04,0.0,0.14,,143172.16,13594.0,38594.0,50429.66,,,,,,,,,,,,,,,,,,0.05,,,,0.08,0.05,17493036.0,64893915.65,,64.92,0.08,25.84,0.4938,64.65,0.0015,3.7097
2018-10-15,38594.0,142215.03,0.04,0.0,0.14,,142215.03,13594.0,38594.0,50092.53,,,,,,,,,,,,,,,,,,0.05,,,,0.08,0.06,17493036.0,64460088.36,,64.46,0.08,25.93,0.4959,64.82,0.0016,3.6849
2018-10-16,28594.0,107210.34,0.03,0.0,0.11,,107210.34,3594.0,28594.0,13475.34,,,,,,,,0.04,,10000.0,,,,,,,10000.0,0.01,0.04,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.75,0.7775,87.25,0.0012,3.7494
2018-10-17,28400.0,106116.6,0.03,0.0,0.11,,106116.6,3400.0,28400.0,12704.1,,,,,,,,0.0,,194.0,,,,,,,194.0,0.01,0.0,,,100.0,0.01,0.0,0.0,,0.0,100.0,11.98,0.7892,88.02,0.0012,3.7365
2018-10-18,28400.0,104250.72,0.03,0.0,0.11,,104250.72,3400.0,28400.0,12480.72,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,11.81,0.7917,88.19,0.0012,3.6708
2018-10-19,28400.0,104926.64,0.03,0.0,0.1,,104926.64,3400.0,28400.0,12561.64,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.01,0.7887,87.99,0.0012,3.6946
2018-10-22,28400.0,105988.8,0.03,0.0,0.11,,105988.8,3400.0,28400.0,12688.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.06,0.7878,87.94,0.0012,3.732
2018-10-23,28400.0,103589.0,0.03,0.0,0.11,,103589.0,3400.0,28400.0,12401.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,11.72,0.7931,88.28,0.0012,3.6475
2018-10-24,28400.0,103449.84,0.03,0.0,0.1,,103449.84,3400.0,28400.0,12384.84,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,11.95,0.7896,88.05,0.0012,3.6426
2018-10-25,28400.0,104350.12,0.03,0.0,0.1,,104350.12,3400.0,28400.0,12492.62,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.06,0.7879,87.94,0.0012,3.6743
2018-10-26,28400.0,102668.84,0.03,0.0,0.1,,102668.84,3400.0,28400.0,12291.34,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,11.75,0.7926,88.25,0.0012,3.6151
2018-10-29,28400.0,102052.56,0.03,0.0,0.1,,102052.56,3400.0,28400.0,12217.56,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,11.95,0.7895,88.05,0.0012,3.5934
2018-10-30,28400.0,102424.6,0.02,0.0,0.1,,102424.6,3400.0,28400.0,12262.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.02,0.7886,87.98,0.0012,3.6065
2018-10-31,28400.0,104682.4,0.02,0.0,0.1,,104682.4,3400.0,28400.0,12532.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.2,0.7857,87.8,0.0012,3.686
2018-11-01,28400.0,107127.64,0.02,0.0,0.1,,107127.64,3400.0,28400.0,12825.14,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.01,0.0,0.0,,0.0,100.0,12.21,0.7856,87.79,0.0012,3.7721
