,EJAP FP Equity_DX_SI_QTY,EJAP FP Equity_DX_SHORT_INTEREST_VALUE,EJAP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EJAP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EJAP FP Equity_DX_SI_MV,EJAP FP Equity_DX_DSS,EJAP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EJAP FP Equity_DX_SUPPLY_SI_QTY,EJAP FP Equity_DX_BROKER_SI_QTY,EJAP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EJAP FP Equity_DX_BROKER_SI_MV_NEW_x,EJAP FP Equity_DX_SUPPLY_SI_QTY_INC_x,EJAP FP Equity_DX_BROKER_SI_MV_INC_x,EJAP FP Equity_DX_BROKER_SI_QTY_ADD,EJAP FP Equity_DX_BROKER_SI_QTY_NEW,EJAP FP Equity_DX_SUPPLY_SI_MV_DEC,EJAP FP Equity_DX_BROKER_SI_QTY_INC,EJAP FP Equity_DX_SUPPLY_SI_QTY_DEC,EJAP FP Equity_DX_BROKER_SI_MV_NEW_y,EJAP FP Equity_DX_BROKER_SI_MV_INC_y,EJAP FP Equity_DX_SUPPLY_SI_QTY_INC_y,EJAP FP Equity_DX_BROKER_SI_MV_ADD,EJAP FP Equity_DX_SUPPLY_SI_QTY_ADD,EJAP FP Equity_DX_BROKER_SI_QTY_DEC,EJAP FP Equity_DX_SUPPLY_SI_MV,EJAP FP Equity_DX_BROKER_SI_MV_DEC,EJAP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EJAP FP Equity_DX_UTILIZATION_QUANTITY,EJAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EJAP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EJAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EJAP FP Equity_DX_ACTIVE_UTILIZATION_MV,EJAP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EJAP FP Equity_DX_BROKER_SI_CON_RATIO,EJAP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EJAP FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-12-11,110800.0,1754019.4,3.85,0.15,1.76,,1754019.4,0.0,110800.0,0.0,,,0.21,,,,12900.0,,,0.21,,,,50000.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2024-12-12,110800.0,1745166.48,3.72,0.15,1.74,,1745166.48,0.0,110800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2024-12-13,110800.0,1717366.76,3.61,0.14,1.72,,1717366.76,0.0,110800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2024-12-16,110800.0,1706630.24,3.52,0.14,1.71,,1706630.24,0.0,110800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2024-12-17,68300.0,1051403.37,2.11,0.09,1.06,,1051403.37,0.0,68300.0,0.0,,,,,,,,,,,,,,42500.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.6935,81.1,0.0
2024-12-18,84800.0,1306225.28,2.94,0.11,1.31,,1306225.28,0.0,84800.0,0.0,,,0.25,,,,16500.0,,,0.25,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.73,0.5466,65.27,0.0
2024-12-19,84800.0,1291834.72,2.93,0.11,1.28,,1291834.72,0.0,84800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.73,0.5466,65.27,0.0
2024-12-20,84800.0,1288654.72,2.8,0.11,1.29,,1288654.72,0.0,84800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.62,0.5473,65.38,0.0
2024-12-23,58800.0,887885.88,1.52,0.07,0.89,,887885.88,0.0,58800.0,0.0,,,,,,,,,,,,,,26000.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2024-12-24,58800.0,894565.56,1.51,0.07,0.9,,894565.56,0.0,58800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.0
2024-12-25,58800.0,894565.56,1.53,0.07,0.9,,894565.56,0.0,58800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.0
2024-12-26,58800.0,894565.56,1.53,0.07,0.9,,894565.56,0.0,58800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.73,0.5,50.27,0.0
2024-12-27,58800.0,908689.32,1.53,0.07,0.91,,908689.32,0.0,58800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.81,0.5,50.19,0.0
2024-12-30,58800.0,900721.92,1.43,0.07,0.9,,900721.92,0.0,58800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0
2024-12-31,29400.0,450396.24,0.74,0.04,0.45,,450396.24,0.0,29400.0,0.0,,,,,,,,,,,,,,29400.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-01-01,29400.0,450396.24,0.74,0.04,0.45,,450396.24,0.0,29400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-01-02,29400.0,458431.26,0.74,0.04,0.46,,458431.26,0.0,29400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-01-06,149200.0,2308064.32,3.78,0.19,2.31,,2308064.32,0.0,149200.0,0.0,,,,149200.0,,,,,,,,2.31,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2025-01-07,149200.0,2310839.44,3.79,0.19,2.31,,2310839.44,0.0,149200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.85,0.5,50.15,0.0
2025-01-08,218200.0,3376055.86,5.42,0.28,3.38,,3376055.86,0.0,218200.0,0.0,,,1.06,,,,69000.0,,,1.06,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0
2025-01-09,218200.0,3345224.2,5.34,0.28,3.38,,3345224.2,0.0,218200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2025-01-10,304800.0,4624273.2,7.33,0.39,4.63,,4624273.2,0.0,304800.0,0.0,,,1.26,,,,86600.0,,,1.26,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.76,0.53,62.24,0.0
2025-01-13,230200.0,3493745.4,5.45,0.29,3.48,,3493745.4,0.0,230200.0,0.0,,,,,,,,,,,,,,74600.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2025-01-14,230200.0,3472567.0,5.37,0.29,3.48,,3472567.0,0.0,230200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2025-01-15,230200.0,3512944.08,5.28,0.29,3.51,,3512944.08,0.0,230200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.0
2025-01-16,230200.0,3509514.1,5.19,0.29,3.51,,3509514.1,0.0,230200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0
2025-01-17,230200.0,3525766.22,5.3,0.29,3.48,,3525766.22,0.0,230200.0,0.0,,,0.61,,,,40300.0,,,0.61,,,,40300.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,32.59,0.5606,67.41,0.0
2025-01-20,149600.0,2288236.72,3.36,0.19,2.28,,2288236.72,0.0,149600.0,0.0,,,,,,,,,,,,,,80600.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,49.84,0.5,50.16,0.0
2025-01-21,149600.0,2296748.96,3.25,0.19,2.3,,2296748.96,0.0,149600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2025-01-22,149600.0,2304214.0,3.17,0.19,2.3,,2304214.0,0.0,149600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.5,50.09,0.0
2025-01-23,119500.0,1846621.55,2.49,0.15,1.84,,1846621.55,0.0,119500.0,0.0,,,0.69,,,,44700.0,,,0.69,,,,74800.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-01-24,177000.0,2747942.7,3.6,0.22,2.77,,2747942.7,0.0,177000.0,0.0,,,,57500.0,,,,,,,,0.9,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.49,0.5613,67.51,0.0
2025-01-27,177000.0,2719074.0,3.73,0.22,2.74,,2719074.0,0.0,177000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.47,0.5614,67.53,0.0
2025-01-28,177000.0,2749199.4,3.67,0.22,2.76,,2749199.4,0.0,177000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.49,0.5613,67.51,0.0
2025-01-29,177000.0,2760102.6,3.68,0.22,2.77,,2760102.6,0.0,177000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.46,0.5615,67.54,0.0
2025-01-30,177000.0,2790475.8,3.67,0.22,2.83,,2790475.8,0.0,177000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.53,0.561,67.47,0.0
2025-01-31,119500.0,1887406.9,2.37,0.15,1.9,,1887406.9,0.0,119500.0,0.0,,,,,,,,,,,,,,57500.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,48.1,0.5007,51.9,0.0
2025-02-03,119500.0,1879675.25,2.31,0.15,1.87,,1879675.25,0.0,119500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.13,0.5007,51.87,0.0
2025-02-04,62000.0,971099.8,1.17,0.08,0.97,,971099.8,0.0,62000.0,0.0,,,,,,,,,,,,,,57500.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-05,62000.0,975911.0,1.15,0.08,0.98,,975911.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-06,62000.0,988478.4,1.4,0.08,1.0,,988478.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-07,62000.0,982811.6,1.39,0.08,0.99,,982811.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-10,62000.0,983754.0,1.37,0.08,0.98,,983754.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-11,62000.0,981094.2,1.41,0.08,0.98,,981094.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-12,62000.0,961210.8,1.46,0.08,0.96,,961210.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-13,62000.0,976481.4,1.46,0.08,0.97,,976481.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-14,62000.0,973474.4,1.48,0.08,0.97,,973474.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-17,62000.0,987300.4,1.46,0.08,0.99,,987300.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-18,62000.0,988918.6,1.03,0.08,0.99,,988918.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-19,62000.0,985496.2,1.04,0.08,0.98,,985496.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-20,180400.0,2854072.32,2.91,0.22,2.85,,2854072.32,0.0,180400.0,0.0,,,0.94,59200.0,,,59200.0,,,0.94,,0.94,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.81,0.5591,67.19,0.0
2025-02-21,180400.0,2857950.92,2.88,0.22,2.85,,2857950.92,0.0,180400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.83,0.559,67.17,0.0
2025-02-24,180400.0,2830151.28,2.9,0.22,2.82,,2830151.28,0.0,180400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.82,0.5591,67.18,0.0
2025-02-25,180400.0,2836519.4,2.88,0.22,2.85,,2836519.4,0.0,180400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.83,0.559,67.17,0.0
2025-02-26,121200.0,1924195.44,1.94,0.15,1.95,,1924195.44,0.0,121200.0,0.0,,,,,,,,,,,,,,59200.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-27,62000.0,988745.0,0.99,0.07,0.99,,988745.0,0.0,62000.0,0.0,,,,,,,,,,,,,,59200.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-02-28,62000.0,972042.2,1.0,0.07,0.96,,972042.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-03,62000.0,984640.6,1.0,0.07,0.97,,984640.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-04,62000.0,958247.2,1.0,0.07,0.94,,958247.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-05,62000.0,954979.8,1.02,0.07,0.96,,954979.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-06,62000.0,957813.2,1.05,0.07,0.95,,957813.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-07,62000.0,944997.8,1.06,0.07,0.94,,944997.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-10,62000.0,939653.4,1.07,0.07,0.93,,939653.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-11,62000.0,920365.2,1.09,0.08,0.92,,920365.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-12,62000.0,939126.4,1.1,0.08,0.94,,939126.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-13,62000.0,941457.6,1.11,0.08,0.94,,941457.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-14,62000.0,951600.8,1.16,0.08,0.95,,951600.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-17,62000.0,957670.6,1.19,0.08,0.96,,957670.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-18,62000.0,953863.8,1.22,0.08,0.96,,953863.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-19,62000.0,963021.2,1.05,0.08,0.98,,963021.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-20,62000.0,966127.4,1.03,0.08,0.97,,966127.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-21,62000.0,970033.4,1.03,0.08,0.97,,970033.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-24,62000.0,969407.2,1.01,0.08,0.97,,969407.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-25,62000.0,973927.0,1.04,0.08,0.97,,973927.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-26,62000.0,968998.0,1.02,0.08,0.96,,968998.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-27,62000.0,967386.0,1.02,0.08,0.96,,967386.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-28,62000.0,943528.4,1.0,0.08,0.94,,943528.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-03-31,62000.0,933980.4,1.0,0.08,0.93,,933980.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-01,62000.0,931829.0,1.39,0.08,0.92,,931829.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-02,62000.0,923291.6,1.39,0.08,0.91,,923291.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-03,62000.0,875725.2,1.48,0.08,0.88,,875725.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-04,62000.0,839312.6,1.53,0.08,0.84,,839312.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-07,62000.0,829944.4,1.53,0.08,0.82,,829944.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-08,62000.0,861589.2,1.53,0.08,0.87,,861589.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-09,62000.0,823056.2,1.52,0.08,0.8,,823056.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-10,62000.0,848916.4,1.43,0.08,0.83,,848916.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-11,62000.0,836318.0,1.43,0.08,0.84,,836318.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-14,62000.0,867088.6,1.26,0.08,0.87,,867088.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-15,62000.0,883047.4,1.29,0.08,0.88,,883047.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-16,62000.0,876370.0,1.3,0.08,0.88,,876370.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-17,62000.0,888577.8,1.28,0.08,0.88,,888577.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-18,62000.0,888577.8,1.24,0.08,0.88,,888577.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-21,62000.0,888577.8,1.24,0.08,0.88,,888577.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-22,62000.0,891411.2,1.24,0.08,0.88,,891411.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-23,62000.0,906446.2,1.25,0.08,0.9,,906446.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-24,62000.0,908250.4,1.24,0.08,0.91,,908250.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-25,62000.0,911437.2,1.22,0.08,0.91,,911437.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-28,62000.0,922318.2,1.24,0.08,0.92,,922318.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-29,62000.0,927055.0,1.26,0.08,0.93,,927055.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-04-30,62000.0,925709.6,1.26,0.08,0.93,,925709.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-01,62000.0,925709.6,1.22,0.08,0.92,,925709.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-02,62000.0,931959.2,1.22,0.08,0.93,,931959.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-05,62000.0,941699.4,1.53,0.08,0.94,,941699.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-06,62000.0,941538.2,1.55,0.08,0.95,,941538.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-07,62000.0,935573.8,1.58,0.08,0.94,,935573.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-08,62000.0,943162.6,1.64,0.08,0.94,,943162.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-09,62000.0,942803.0,1.63,0.08,0.96,,942803.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-12,62000.0,964317.0,1.68,0.08,0.96,,964317.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-13,62000.0,953659.2,1.53,0.08,0.95,,953659.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-14,62000.0,942840.2,1.57,0.07,0.94,,942840.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-15,62000.0,951656.6,1.58,0.07,0.95,,951656.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-16,62000.0,956461.6,1.49,0.07,0.95,,956461.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-19,62000.0,947229.8,1.48,0.07,0.94,,947229.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-20,62000.0,953572.4,1.47,0.07,0.95,,953572.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-21,62000.0,947756.8,1.47,0.07,0.96,,947756.8,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-22,62000.0,944824.2,1.47,0.06,0.93,,944824.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-23,62000.0,944743.6,1.52,0.07,0.94,,944743.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-26,62000.0,957112.6,1.53,0.07,0.96,,957112.6,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-27,62000.0,971825.2,1.66,0.07,0.98,,971825.2,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2025-05-28,62000.0,959896.4,1.67,0.07,0.96,,959896.4,0.0,62000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
