,ALECP FP Equity_DX_SI_QTY,ALECP FP Equity_DX_SHORT_INTEREST_VALUE,ALECP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALECP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALECP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALECP FP Equity_DX_SI_MV,ALECP FP Equity_DX_DSS,ALECP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALECP FP Equity_DX_SUPPLY_SI_QTY,ALECP FP Equity_DX_BROKER_SI_QTY,ALECP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALECP FP Equity_DX_BROKER_SI_MV_NEW_x,ALECP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALECP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALECP FP Equity_DX_BROKER_SI_MV_INC_x,ALECP FP Equity_DX_SUPPLY_SI_MV_NEW,ALECP FP Equity_DX_BROKER_SI_QTY_ADD,ALECP FP Equity_DX_BROKER_SI_QTY_NEW,ALECP FP Equity_DX_SUPPLY_SI_MV_DEC,ALECP FP Equity_DX_BROKER_SI_QTY_INC,ALECP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALECP FP Equity_DX_BROKER_SI_MV_NEW_y,ALECP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALECP FP Equity_DX_BROKER_SI_MV_INC_y,ALECP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALECP FP Equity_DX_BROKER_SI_MV_ADD,ALECP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALECP FP Equity_DX_BROKER_SI_QTY_DEC,ALECP FP Equity_DX_SUPPLY_SI_MV,ALECP FP Equity_DX_BROKER_SI_MV_DEC,ALECP FP Equity_DX_SUPPLY_SI_MV_RMV,ALECP FP Equity_DX_BROKER_SI_MV_RMV,ALECP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALECP FP Equity_DX_UTILIZATION_QUANTITY,ALECP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALECP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALECP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALECP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALECP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALECP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALECP FP Equity_DX_BROKER_SI_CON_RATIO,ALECP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALECP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALECP FP Equity_PX_LAST
2024-03-15,6000.0,2082.0,0.02,0.37,0.0,0.0,0.0,1041.0,3000.0,3000.0,1041.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.347
2024-03-18,6000.0,2100.0,0.02,0.41,0.0,0.0,0.0,1050.0,3000.0,3000.0,1050.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.35
2024-03-19,6000.0,2100.0,0.02,0.45,0.0,0.0,0.0,1050.0,3000.0,3000.0,1050.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.35
2024-03-20,6000.0,2100.0,0.02,0.44,0.0,0.0,0.0,1050.0,3000.0,3000.0,1050.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.35
2024-03-21,6000.0,2082.0,0.02,0.42,0.0,0.0,0.0,1041.0,3000.0,3000.0,1041.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.347
2024-03-22,6000.0,2010.0,0.02,0.43,0.0,0.0,0.0,1005.0,3000.0,3000.0,1005.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.335
2024-03-25,6000.0,1992.0,0.02,0.42,0.0,0.0,0.0,996.0,3000.0,3000.0,996.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.332
2024-03-26,6000.0,2022.0,0.02,0.43,0.0,0.0,0.0,1011.0,3000.0,3000.0,1011.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.337
2024-03-27,6000.0,1998.0,0.02,0.45,0.0,0.0,0.0,999.0,3000.0,3000.0,999.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.333
2024-03-28,6000.0,1998.0,0.02,0.45,0.0,0.0,0.0,999.0,3000.0,3000.0,999.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.333
2024-03-29,6000.0,1998.0,0.02,0.45,0.0,0.0,0.0,999.0,3000.0,3000.0,999.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,
2024-04-01,6000.0,1998.0,0.02,0.45,0.0,0.0,0.0,999.0,3000.0,3000.0,999.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,
2024-04-02,6000.0,2058.0,0.02,0.45,0.0,0.0,0.0,1029.0,3000.0,3000.0,1029.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.343
2024-04-03,6000.0,2028.0,0.02,0.46,0.0,0.0,0.0,1014.0,3000.0,3000.0,1014.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.338
2024-04-04,6000.0,2022.0,0.02,0.46,0.0,0.0,0.0,1011.0,3000.0,3000.0,1011.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.337
2024-04-05,6000.0,2034.0,0.02,0.48,0.0,0.0,0.0,1017.0,3000.0,3000.0,1017.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.339
2024-04-08,6000.0,1992.0,0.02,0.51,0.0,0.0,0.0,996.0,3000.0,3000.0,996.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.332
2024-04-09,6000.0,2016.0,0.02,0.51,0.0,0.0,0.0,1008.0,3000.0,3000.0,1008.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.336
2024-04-10,6000.0,2010.0,0.02,0.56,0.0,0.0,0.0,1005.0,3000.0,3000.0,1005.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.335
2024-04-11,6000.0,1962.0,0.02,0.56,0.0,0.0,0.0,981.0,3000.0,3000.0,981.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.327
2024-04-12,6000.0,1980.0,0.02,0.58,0.0,0.0,0.0,990.0,3000.0,3000.0,990.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.33
2024-04-15,6000.0,1974.0,0.02,0.56,0.0,0.0,0.0,987.0,3000.0,3000.0,987.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.329
2024-04-16,6000.0,1920.0,0.02,0.58,0.0,0.0,0.0,960.0,3000.0,3000.0,960.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,18.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.377,0.32
2024-04-17,6000.0,1926.0,0.02,0.58,0.0,0.0,0.0,963.0,3000.0,3000.0,963.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.321
2024-04-18,6000.0,1980.0,0.02,0.65,0.0,0.0,0.0,990.0,3000.0,3000.0,990.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.33
2024-04-19,6000.0,1926.0,0.02,0.68,0.0,0.0,0.0,963.0,3000.0,3000.0,963.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.321
2024-04-22,6000.0,1980.0,0.02,0.74,0.0,0.0,0.0,990.0,3000.0,3000.0,990.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.33
2024-04-23,6000.0,1944.0,0.02,0.76,0.0,0.0,0.0,972.0,3000.0,3000.0,972.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.324
2024-04-24,6000.0,1974.0,0.02,0.82,0.0,0.0,0.0,987.0,3000.0,3000.0,987.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.329
2024-04-25,6000.0,1980.0,0.02,0.81,0.0,0.0,0.0,990.0,3000.0,3000.0,990.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.33
2024-04-26,6000.0,1980.0,0.02,0.74,0.0,0.0,0.0,990.0,3000.0,3000.0,990.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.33
2024-04-29,6000.0,2034.0,0.02,0.77,0.0,0.0,0.0,1017.0,3000.0,3000.0,1017.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.339
2024-04-30,6000.0,2052.0,0.02,0.74,0.0,0.0,0.0,1026.0,3000.0,3000.0,1026.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.342
2024-05-01,6000.0,2052.0,0.02,0.75,0.0,0.0,0.0,1026.0,3000.0,3000.0,1026.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,
2024-05-02,6000.0,2052.0,0.02,0.75,0.0,0.0,0.0,1026.0,3000.0,3000.0,1026.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.342
2024-05-03,6000.0,2004.0,0.02,0.71,0.0,0.0,0.0,1002.0,3000.0,3000.0,1002.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.334
2024-05-06,6000.0,2040.0,0.02,0.76,0.0,0.0,0.0,1020.0,3000.0,3000.0,1020.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.34
2024-05-07,6000.0,2040.0,0.02,0.7,0.0,0.0,0.0,1020.0,3000.0,3000.0,1020.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.34
2024-05-08,6000.0,2034.0,0.02,0.71,0.0,0.0,0.0,1017.0,3000.0,3000.0,1017.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.339
2024-05-09,6000.0,2040.0,0.02,0.7,0.0,0.0,0.0,1020.0,3000.0,3000.0,1020.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.34
2024-05-10,6000.0,1980.0,0.02,0.72,0.0,0.0,0.0,990.0,3000.0,3000.0,990.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.33
2024-05-13,6000.0,2040.0,0.02,0.72,0.0,0.0,0.0,1020.0,3000.0,3000.0,1020.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.34
2024-05-14,6000.0,2040.0,0.02,0.72,0.0,0.0,0.0,1020.0,3000.0,3000.0,1020.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.34
2024-05-15,6000.0,2256.0,0.02,0.74,0.0,0.0,0.0,1128.0,3000.0,3000.0,1128.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.376
2024-05-16,6000.0,2280.0,0.02,0.59,0.0,0.0,0.0,1140.0,3000.0,3000.0,1140.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.38
2024-05-17,6000.0,2298.0,0.02,0.52,0.0,0.0,0.0,1149.0,3000.0,3000.0,1149.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.383
2024-05-20,6000.0,2274.0,0.02,0.52,0.0,0.0,0.0,1137.0,3000.0,3000.0,1137.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.379
2024-05-21,6000.0,2328.0,0.02,0.46,0.0,0.0,0.0,1164.0,3000.0,3000.0,1164.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.388
2024-05-22,6000.0,2274.0,0.02,0.44,0.0,0.0,0.0,1137.0,3000.0,3000.0,1137.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.379
2024-05-23,6000.0,2400.0,0.02,0.42,0.0,0.0,0.0,1200.0,3000.0,3000.0,1200.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.4
2024-05-24,6000.0,2340.0,0.02,0.4,0.0,0.0,0.0,1170.0,3000.0,3000.0,1170.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.39
2024-05-27,6000.0,2280.0,0.02,0.4,0.0,0.0,0.0,1140.0,3000.0,3000.0,1140.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.38
2024-05-28,6000.0,2334.0,0.02,0.42,0.0,0.0,0.0,1167.0,3000.0,3000.0,1167.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.389
2024-05-29,6000.0,2328.0,0.02,0.42,0.0,0.0,0.0,1164.0,3000.0,3000.0,1164.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.388
2024-05-30,6000.0,2202.0,0.02,0.41,0.0,0.0,0.0,1101.0,3000.0,3000.0,1101.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.367
2024-05-31,6000.0,2256.0,0.02,0.41,0.0,0.0,0.0,1128.0,3000.0,3000.0,1128.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.376
2024-06-03,6000.0,2262.0,0.02,0.4,0.0,0.0,0.0,1131.0,3000.0,3000.0,1131.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.377
2024-06-04,6000.0,2280.0,0.02,0.4,0.0,0.0,0.0,1140.0,3000.0,3000.0,1140.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.38
2024-06-05,6000.0,2280.0,0.02,0.39,0.0,0.0,0.0,1140.0,3000.0,3000.0,1140.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.38
2024-06-06,6000.0,2280.0,0.02,0.39,0.0,0.0,0.0,1140.0,3000.0,3000.0,1140.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.38
2024-06-07,6000.0,2202.0,0.02,0.39,0.0,0.0,0.0,1101.0,3000.0,3000.0,1101.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.367
2024-06-10,6000.0,2274.0,0.02,0.41,0.0,0.0,0.0,1137.0,3000.0,3000.0,1137.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.379
2024-06-11,6000.0,2220.0,0.02,0.41,0.0,0.0,0.0,1110.0,3000.0,3000.0,1110.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.37
2024-06-12,6000.0,2274.0,0.02,0.42,0.0,0.0,0.0,1137.0,3000.0,3000.0,1137.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.379
2024-06-13,6000.0,2298.0,0.02,0.4,0.0,0.0,0.0,1149.0,3000.0,3000.0,1149.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.383
2024-06-14,6000.0,2286.0,0.02,0.41,0.0,0.0,0.0,1143.0,3000.0,3000.0,1143.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.381
2024-06-17,6000.0,2028.0,0.02,0.4,0.0,0.0,0.0,1014.0,3000.0,3000.0,1014.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.338
2024-06-18,6000.0,2142.0,0.02,0.43,0.0,0.0,0.0,1071.0,3000.0,3000.0,1071.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.357
2024-06-19,6000.0,2040.0,0.02,0.42,0.0,0.0,0.0,1020.0,3000.0,3000.0,1020.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.34
2024-06-20,6000.0,2022.0,0.02,0.42,0.0,0.0,0.0,1011.0,3000.0,3000.0,1011.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.337
2024-06-21,6000.0,2022.0,0.02,0.39,0.0,0.0,0.0,1011.0,3000.0,3000.0,1011.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.337
2024-06-24,6000.0,2100.0,0.02,0.4,0.0,0.0,0.0,1050.0,3000.0,3000.0,1050.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.35
2024-06-25,6000.0,2094.0,0.02,0.39,0.0,0.0,0.0,1047.0,3000.0,3000.0,1047.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.349
2024-06-26,6000.0,2148.0,0.02,0.4,0.0,0.0,0.0,1074.0,3000.0,3000.0,1074.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.358
2024-06-27,6000.0,2148.0,0.02,0.46,0.0,0.0,0.0,1074.0,3000.0,3000.0,1074.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.358
2024-06-28,6000.0,2076.0,0.02,0.52,0.0,0.0,0.0,1038.0,3000.0,3000.0,1038.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.346
2024-07-01,6000.0,2046.0,0.02,0.52,0.0,0.0,0.0,1023.0,3000.0,3000.0,1023.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.341
2024-07-02,6000.0,2076.0,0.02,0.59,0.0,0.0,0.0,1038.0,3000.0,3000.0,1038.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.346
2024-07-03,6000.0,2064.0,0.02,0.64,0.0,0.0,0.0,1032.0,3000.0,3000.0,1032.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.344
2024-07-04,6000.0,2160.0,0.02,0.72,0.0,0.0,0.0,1080.0,3000.0,3000.0,1080.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.36
2024-07-05,6000.0,2160.0,0.02,0.78,0.0,0.0,0.0,1080.0,3000.0,3000.0,1080.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.36
2024-07-08,6000.0,2142.0,0.02,0.79,0.0,0.0,0.0,1071.0,3000.0,3000.0,1071.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.357
2024-07-09,6000.0,2064.0,0.02,0.8,0.0,0.0,0.0,1032.0,3000.0,3000.0,1032.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.344
2024-07-10,6000.0,2142.0,0.02,0.81,0.0,0.0,0.0,1071.0,3000.0,3000.0,1071.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.357
2024-07-11,6000.0,2058.0,0.02,0.86,0.0,0.0,0.0,1029.0,3000.0,3000.0,1029.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.343
2024-07-12,6000.0,2058.0,0.02,0.92,0.0,0.0,0.0,1029.0,3000.0,3000.0,1029.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.343
2024-07-15,6000.0,2112.0,0.02,0.95,0.0,0.0,0.0,1056.0,3000.0,3000.0,1056.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.352
2024-07-16,6000.0,2064.0,0.02,0.96,0.0,0.0,0.0,1032.0,3000.0,3000.0,1032.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.344
2024-07-17,6000.0,2088.0,0.02,0.98,0.0,0.0,0.0,1044.0,3000.0,3000.0,1044.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.348
2024-07-18,6000.0,2100.0,0.02,1.02,0.0,0.0,0.0,1050.0,3000.0,3000.0,1050.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.35
2024-07-19,6000.0,2088.0,0.02,1.02,0.0,0.0,0.0,1044.0,3000.0,3000.0,1044.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,13.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2618,0.348
