,CWE FP Equity_DX_SI_QTY,CWE FP Equity_DX_SHORT_INTEREST_VALUE,CWE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CWE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CWE FP Equity_DX_SI_MV,CWE FP Equity_DX_DSS,CWE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CWE FP Equity_DX_SUPPLY_SI_QTY,CWE FP Equity_DX_BROKER_SI_QTY,CWE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CWE FP Equity_DX_SUPPLY_SI_QTY_INC_x,CWE FP Equity_DX_BROKER_SI_MV_INC_x,CWE FP Equity_DX_BROKER_SI_QTY_ADD,CWE FP Equity_DX_SUPPLY_SI_MV_DEC,CWE FP Equity_DX_BROKER_SI_QTY_INC,CWE FP Equity_DX_SUPPLY_SI_QTY_DEC,CWE FP Equity_DX_BROKER_SI_MV_INC_y,CWE FP Equity_DX_SUPPLY_SI_QTY_INC_y,CWE FP Equity_DX_BROKER_SI_MV_ADD,CWE FP Equity_DX_SUPPLY_SI_QTY_ADD,CWE FP Equity_DX_BROKER_SI_QTY_DEC,CWE FP Equity_DX_SUPPLY_SI_MV,CWE FP Equity_DX_BROKER_SI_MV_DEC,CWE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CWE FP Equity_DX_UTILIZATION_QUANTITY,CWE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CWE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CWE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CWE FP Equity_DX_ACTIVE_UTILIZATION_MV,CWE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CWE FP Equity_DX_BROKER_SI_CON_RATIO,CWE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CWE FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-09-28,15800.0,3951580.1,29.23,6.75,3.93,,3951580.1,0.0,15800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2016-09-29,11400.0,2983266.03,20.72,4.87,2.85,,2983266.03,0.0,11400.0,0.0,,,,,,,,,,,4400.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-30,11400.0,2987711.85,19.18,4.87,2.99,,2987711.85,0.0,11400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2016-10-03,11400.0,2983380.14,17.17,4.87,2.99,,2983380.14,0.0,11400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2016-10-04,11400.0,3019403.83,17.17,4.87,2.99,,3019403.83,0.0,11400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.0
2016-10-05,11400.0,3029891.99,17.62,4.87,3.02,,3029891.99,0.0,11400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.0
2016-10-06,11400.0,3033083.97,17.46,4.87,3.03,,3033083.97,0.0,11400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2016-10-07,11400.0,3035591.99,15.08,4.87,3.04,,3035591.99,0.0,11400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-10,11400.0,3085409.93,15.01,4.87,3.03,,3085409.93,0.0,11400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.0
2016-10-11,11400.0,3064548.08,14.48,3.98,3.08,,3064548.08,0.0,11400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2016-10-12,11400.0,3061811.85,9.76,3.98,3.06,,3061811.85,0.0,11400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-13,14000.0,3735619.81,4.74,4.89,3.76,,3735619.81,0.0,14000.0,0.0,,0.71,,,2600.0,,0.71,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2016-10-14,14000.0,3759699.83,4.73,4.89,3.73,,3759699.83,0.0,14000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.2469
2016-10-17,14000.0,3723019.9,4.51,4.89,3.76,,3723019.9,0.0,14000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.2469
2016-10-18,14000.0,3760400.09,4.59,4.45,3.72,,3760400.09,0.0,14000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.2469
2016-10-19,21200.0,5779756.1,6.82,6.73,5.69,,5779756.1,0.0,21200.0,0.0,,1.96,,,7200.0,,1.96,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.3739
2016-10-20,21200.0,5760676.23,5.55,6.73,5.78,,5760676.23,0.0,21200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.3739
2016-10-21,12600.0,3426570.15,3.29,4.0,3.43,,3426570.15,0.0,12600.0,0.0,,,,,,,,,,,8600.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.2222
2016-10-24,12600.0,3417120.15,3.29,4.0,3.43,,3417120.15,0.0,12600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.2222
2016-10-25,12600.0,3411450.0,3.29,4.0,3.42,,3411450.0,0.0,12600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.2222
2016-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,12600.0,0.0,3.41,0.0,0.0,56700.0,15237557.44,15.35,0.0,,0.0,100.0,0.0
2016-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56700.0,15322607.44,15.24,0.0,,0.0,,0.0
2016-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56700.0,15302763.83,15.38,0.0,,0.0,,0.0
2016-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56700.0,14985243.48,15.33,0.0,,0.0,,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56700.0,14782824.07,15.3,0.0,,0.0,,0.0
2016-11-02,26800.0,6875539.67,5.3,8.0,6.98,,6875539.67,0.0,26800.0,0.0,,,26800.0,,,,,,6.98,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.4727
2016-11-03,26800.0,6885723.8,5.34,8.0,6.87,,6885723.8,0.0,26800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.4727
2016-11-04,26800.0,6869376.2,5.36,8.0,6.9,,6869376.2,0.0,26800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.4727
2016-11-07,26800.0,7014631.74,5.31,8.0,6.87,,7014631.74,0.0,26800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.4727
2016-11-08,26800.0,7087796.03,5.4,7.45,7.02,,7087796.03,0.0,26800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.4727
2016-11-09,26800.0,7168731.74,5.4,7.45,7.07,,7168731.74,0.0,26800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.4727
2016-11-10,26800.0,7237339.67,5.37,7.05,7.17,,7237339.67,0.0,26800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.4727
2016-11-11,26800.0,7091280.16,5.41,6.28,7.23,,7091280.16,0.0,26800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.4727
2016-11-14,26800.0,7118615.87,5.48,6.28,7.08,,7118615.87,0.0,26800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.4727
2016-11-15,26800.0,7363031.74,5.47,6.0,7.11,,7363031.74,0.0,26800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.4727
2016-11-16,34800.0,9590880.21,7.09,7.79,9.56,,9039680.2,2000.0,32800.0,551200.01,,1.32,2000.0,,4000.0,,1.32,,0.55,2000.0,,0.55,,3.53,3.53,54700.0,15075320.33,15.02,3.53,44.25,0.4048,44.25,0.6138
2016-11-17,34800.0,9615936.25,6.21,7.79,9.58,,9063296.24,2000.0,32800.0,552640.01,,,,,,,,,,,,0.55,,100.0,100.0,0.0,0.0,0.0,100.0,44.25,0.4048,44.25,17.4
2016-11-18,14800.0,4091460.18,2.67,3.31,4.09,,3538560.16,2000.0,12800.0,552900.02,,,,,,,,,,,20000.0,0.55,5.54,100.0,100.0,0.0,0.0,0.0,100.0,36.48,0.3393,36.48,7.4
2016-11-21,8000.0,2258159.91,1.44,1.71,2.23,,1693619.93,2000.0,6000.0,564539.98,,,,,,,,,,,6800.0,0.55,1.87,3.53,3.53,54700.0,15440168.4,15.16,3.53,24.87,0.3763,50.26,0.1411
2016-11-22,6000.0,1688820.01,1.08,1.29,1.69,,1125880.0,2000.0,4000.0,562940.0,,,,,,,,,,,2000.0,0.56,0.56,100.0,100.0,0.0,0.0,0.0,100.0,33.33,0.3333,33.33,3.0
2016-11-23,10000.0,2844299.93,1.7,2.14,2.84,,1706579.96,4000.0,6000.0,1137719.97,2000.0,0.55,,,2000.0,,0.55,2000.0,,,,1.16,,100.0,100.0,0.0,0.0,0.0,100.0,29.69,0.3413,40.63,2.5
2016-11-24,6000.0,1710119.93,1.45,1.29,1.71,,1710119.93,0.0,6000.0,0.0,,,,1.16,,4000.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-25,6000.0,1690920.04,1.44,1.52,1.71,,1690920.04,0.0,6000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-28,6000.0,1688280.03,1.49,1.52,1.7,,1688280.03,0.0,6000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-29,2000.0,549739.99,0.37,0.51,0.56,,549739.99,0.0,2000.0,0.0,,,,,,,,,,,4000.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-30,2000.0,575940.0,0.37,0.51,0.55,,575940.0,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-12-09,17700.0,5257608.15,4.01,4.26,5.27,,5257608.15,0.0,17700.0,0.0,,,17700.0,,,,,,5.27,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.31,0.5557,66.69,0.0
2016-12-12,17700.0,5328761.96,4.04,4.26,5.3,,5328761.96,0.0,17700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.02,0.5576,66.98,0.0
2016-12-13,17700.0,5323628.81,3.98,4.26,5.32,,5323628.81,0.0,17700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.35,0.5554,66.65,0.0
2016-12-14,17700.0,5296194.02,4.09,4.26,5.25,,5296194.02,0.0,17700.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.45,0.5548,66.55,0.0
2016-12-15,5900.0,1782448.91,1.36,1.42,1.77,,1782448.91,0.0,5900.0,0.0,,,,,,,,,,,11800.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,33.37,1.0,100.0,0.0
2016-12-16,5900.0,1787817.94,1.36,1.42,1.79,,1787817.94,0.0,5900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-12-21,7200.0,2190240.09,1.59,1.73,2.2,,2190240.09,0.0,7200.0,0.0,,,7200.0,,,,,,2.2,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.84,0.5,50.16,0.0
2016-12-22,7200.0,2187575.9,1.57,1.73,2.19,,2187575.9,0.0,7200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2016-12-23,10800.0,3284928.04,2.35,2.6,3.29,,3284928.04,0.0,10800.0,0.0,,1.1,,,3600.0,,1.1,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.5556,66.67,0.0
2016-12-26,10800.0,3284928.04,2.35,2.6,3.28,,3284928.04,0.0,10800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.32,0.5557,66.68,0.0
2016-12-27,10800.0,3280176.01,2.35,2.6,3.29,,3280176.01,0.0,10800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.31,0.5557,66.69,0.0
2016-12-28,7200.0,2195784.0,1.57,1.73,2.2,,2195784.0,0.0,7200.0,0.0,,,,,,,,,,,3600.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-01-05,2000.0,602299.99,0.63,0.48,0.61,,602299.99,0.0,2000.0,0.0,,,2000.0,,,,,,0.61,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0
2017-01-06,2000.0,603140.01,0.61,0.48,0.6,,603140.01,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-09,2000.0,595020.02,0.62,0.48,0.6,,595020.02,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0
2017-01-10,2000.0,593340.03,0.62,0.48,0.6,,593340.03,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.0
2017-01-11,2000.0,596099.98,1.12,0.48,0.59,,596099.98,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2017-01-12,2000.0,590380.0,1.14,0.48,0.59,,590380.0,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2017-01-13,2000.0,592679.99,1.11,0.48,0.59,,592679.99,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.5,50.09,0.0
2017-01-16,2000.0,589739.99,1.09,0.48,0.59,,589739.99,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2017-01-17,2000.0,588780.03,1.05,0.48,0.59,,588780.03,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2017-01-18,2000.0,589419.98,0.99,0.48,0.59,,589419.98,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-19,2000.0,586340.03,0.99,0.48,0.59,,586340.03,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2017-01-20,2000.0,587859.99,1.09,0.46,0.59,,587859.99,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2017-01-23,2000.0,577919.98,1.08,0.46,0.59,,577919.98,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2017-01-24,2000.0,581460.02,0.79,0.46,0.58,,581460.02,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-25,2000.0,587479.98,1.1,0.46,0.58,,587479.98,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2017-01-26,2000.0,589820.01,1.12,0.47,0.59,,589820.01,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2017-01-27,2000.0,583280.03,1.12,0.47,0.59,,583280.03,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.73,0.5,50.27,0.0
2017-01-30,2000.0,570640.01,1.12,0.47,0.58,,570640.01,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.43,0.5001,50.57,0.0
2017-01-31,2000.0,564880.0,1.12,0.47,0.57,,564880.0,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2017-02-01,2000.0,566140.01,1.18,0.47,0.57,,566140.01,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2017-02-02,2000.0,566359.99,1.23,0.47,0.56,,566359.99,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-03,2000.0,573880.0,1.29,0.47,0.57,,573880.0,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.67,0.5,50.33,0.0
2017-02-06,2000.0,570940.0,1.24,0.47,0.57,,570940.0,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-07,2000.0,565200.01,1.22,0.47,0.57,,565200.01,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2017-02-08,2000.0,561520.02,1.2,0.47,0.57,,561520.02,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-09,2100.0,599550.0,1.26,0.49,0.59,,599550.0,0.0,2100.0,0.0,,0.03,,,100.0,,0.03,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.69,0.5011,52.31,0.0
2017-02-10,2100.0,606164.99,1.25,0.49,0.6,,606164.99,0.0,2100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.89,0.5009,52.11,0.0
2017-02-13,2100.0,606752.98,1.23,0.49,0.61,,606752.98,0.0,2100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.61,0.5011,52.39,0.0
2017-02-14,2100.0,606711.01,1.22,0.49,0.61,,606711.01,0.0,2100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.65,0.5011,52.35,0.0
2017-02-15,2100.0,608412.0,1.22,0.49,0.61,,608412.0,0.0,2100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.6,0.5012,52.4,0.0
2017-02-16,2100.0,600725.99,1.24,0.49,0.61,,600725.99,0.0,2100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.61,0.5011,52.39,0.0
2017-02-17,2100.0,596694.03,1.35,0.49,0.6,,596694.03,0.0,2100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.44,0.5013,52.56,0.0
2017-02-20,2100.0,598899.01,1.35,0.49,0.6,,598899.01,0.0,2100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.61,0.5011,52.4,0.0
2017-02-21,2100.0,607383.02,1.35,0.49,0.6,,607383.02,0.0,2100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.61,0.5011,52.39,0.0
2017-02-22,2100.0,601775.99,1.33,0.49,0.61,,601775.99,0.0,2100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.62,0.5011,52.38,0.0
2017-02-23,2100.0,598374.01,1.18,0.44,0.6,,598374.01,0.0,2100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.62,0.5011,52.38,0.0
2017-02-24,2100.0,594341.98,1.22,0.44,0.6,,594341.98,0.0,2100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.44,0.5013,52.56,0.0
2017-02-27,6100.0,1722762.08,1.8,1.24,1.72,,1722762.08,0.0,6100.0,0.0,,1.13,,,4000.0,,1.13,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.17,0.5001,50.83,0.0
2017-02-28,8900.0,2510778.87,2.68,1.8,2.51,,2510778.87,0.0,8900.0,0.0,,0.78,,,2800.0,,0.78,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.44,0.5001,50.56,0.0
2017-03-01,8900.0,2562042.96,2.29,1.8,2.51,,2562042.96,0.0,8900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.45,0.5001,50.55,0.0
2017-03-02,8900.0,2561598.06,2.26,1.8,2.56,,2561598.06,0.0,8900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.42,0.5001,50.58,0.0
2017-03-03,8900.0,2552875.97,2.23,1.8,2.57,,2552875.97,0.0,8900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.36,0.5001,50.64,0.0
2017-03-06,8900.0,2538458.01,2.24,1.8,2.55,,2538458.01,0.0,8900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.44,0.5001,50.56,0.0
2017-03-07,6100.0,1734412.92,1.83,1.24,1.74,,1734412.92,0.0,6100.0,0.0,,,,,,,,,,,2800.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,49.18,0.5001,50.82,0.0
2017-03-08,6100.0,1723554.93,1.83,1.24,1.74,,1723554.93,0.0,6100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.16,0.5001,50.84,0.0
2017-03-09,100.0,27651.0,0.03,0.02,0.03,,27651.0,0.0,100.0,0.0,,,,,,,,,,,6000.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-10,100.0,27715.0,0.03,0.02,0.03,,27715.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-13,100.0,27714.0,0.03,0.02,0.03,,27714.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-14,100.0,27419.0,0.03,0.02,0.03,,27419.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-15,100.0,27812.0,0.02,0.02,0.03,,27812.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-16,100.0,27757.0,0.02,0.02,0.03,,27757.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-17,100.0,27804.0,0.02,0.02,0.03,,27804.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-20,100.0,27547.0,0.02,0.02,0.03,,27547.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-21,100.0,27444.0,0.02,0.02,0.03,,27444.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-22,100.0,27287.0,0.02,0.02,0.03,,27287.0,0.0,100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-23,321.0,88368.09,0.07,0.06,0.09,,88368.09,0.0,321.0,0.0,,0.03,121.0,,100.0,,0.03,,0.03,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.69,0.5303,62.31,0.0
2017-03-24,321.0,87488.55,0.07,0.06,0.09,,87488.55,0.0,321.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.69,0.5303,62.31,0.0
2017-03-27,321.0,86686.05,0.07,0.06,0.09,,86686.05,0.0,321.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.69,0.5303,62.31,0.0
2017-03-28,321.0,87661.89,0.07,0.06,0.09,,87661.89,0.0,321.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.69,0.5303,62.31,0.0
2017-03-29,421.0,117383.22,0.09,0.08,0.12,,117383.22,0.0,421.0,0.0,,0.03,,,100.0,,0.03,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,28.74,0.5904,71.26,0.0
2017-03-30,521.0,146859.48,0.11,0.1,0.14,,146859.48,0.0,521.0,0.0,,0.03,,,100.0,,0.03,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.42,0.5115,57.58,0.0
2017-03-31,521.0,146041.51,0.11,0.1,0.15,,146041.51,0.0,521.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.42,0.5115,57.58,0.0
2017-04-03,521.0,144952.62,0.11,0.1,0.15,,144952.62,0.0,521.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.42,0.5115,57.58,0.0
2017-04-04,521.0,146374.96,0.11,0.1,0.15,,146374.96,0.0,521.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.42,0.5115,57.58,0.0
