,TE FP Equity_DX_SI_QTY,TE FP Equity_DX_SHORT_INTEREST_VALUE,TE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TE FP Equity_DX_SI_MV,TE FP Equity_DX_DSS,TE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TE FP Equity_DX_SUPPLY_SI_QTY,TE FP Equity_DX_BROKER_SI_QTY,TE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TE FP Equity_DX_BROKER_SI_MV_NEW_x,TE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TE FP Equity_DX_SUPPLY_SI_QTY_INC_x,TE FP Equity_DX_BROKER_SI_MV_INC_x,TE FP Equity_DX_SUPPLY_SI_MV_NEW,TE FP Equity_DX_BROKER_SI_QTY_ADD,TE FP Equity_DX_BROKER_SI_QTY_NEW,TE FP Equity_DX_SUPPLY_SI_MV_DEC,TE FP Equity_DX_BROKER_SI_QTY_INC,TE FP Equity_DX_SUPPLY_SI_QTY_DEC,TE FP Equity_DX_BROKER_SI_MV_NEW_y,TE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TE FP Equity_DX_BROKER_SI_MV_INC_y,TE FP Equity_DX_SUPPLY_SI_QTY_INC_y,TE FP Equity_DX_BROKER_SI_MV_ADD,TE FP Equity_DX_SUPPLY_SI_QTY_ADD,TE FP Equity_DX_BROKER_SI_QTY_DEC,TE FP Equity_DX_SUPPLY_SI_MV,TE FP Equity_DX_BROKER_SI_MV_DEC,TE FP Equity_DX_SUPPLY_SI_MV_RMV,TE FP Equity_DX_BROKER_SI_MV_RMV,TE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TE FP Equity_DX_UTILIZATION_QUANTITY,TE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TE FP Equity_DX_ACTIVE_UTILIZATION_MV,TE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TE FP Equity_DX_BROKER_SI_CON_RATIO,TE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TE FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-04-21,2250818.0,27932651.38,1.64,2.34,1.25,28.23,1.0,17786905.52,1559612.0,1433272.0,19354784.92,,,400111.0,6.59,,,,0.08,514350.0,6460.0,,,6.59,400111.0,,217955.0,261466.0,19.6,3.23,,,5.39,5.39,27359316.0,339529111.56,,340.4,5.44,13.19,0.5292,71.27,0.0778
2022-04-22,2652974.0,32896877.6,1.94,2.83,1.48,33.17,1.0,25838574.4,2220119.0,2083756.0,27529475.6,,,736620.0,7.9,,113274.0,,12.69,632959.0,1011414.0,,,7.9,736620.0,1.42,935301.0,95749.0,27.58,1.19,,,7.57,7.57,27113708.0,336209979.2,,335.23,7.6,5.91,0.6224,78.43,0.0904
2022-04-25,1698454.0,19668097.32,1.24,1.88,0.94,21.19,0.0,14112383.88,1395154.0,1218686.0,16155883.32,,,,0.04,,,,10.22,3069.0,824965.0,,,0.04,,,,868139.0,16.76,10.88,,,4.72,4.72,28180234.0,326327109.72,,345.3,4.63,5.24,0.5298,72.06,0.0574
2022-04-26,1603917.0,18645535.13,1.17,1.77,0.89,18.83,0.0,13733705.25,1253686.0,1181394.0,14574099.75,,,,0.0,,,,1.66,36797.0,141468.0,,,0.0,,,,74089.0,14.67,0.93,,,4.25,4.25,28264726.0,328577439.75,,326.91,4.29,5.51,0.6227,78.39,0.0543
2022-04-27,880991.0,10329619.48,0.64,0.97,0.49,10.42,0.0,8423474.5,807000.0,718420.0,9462075.0,,,209913.0,2.73,,10000.0,,10.43,232175.0,898076.0,,,2.73,209913.0,0.12,241477.0,705149.0,9.63,8.25,,,2.73,2.73,28797048.0,337645387.8,,334.76,2.8,32.74,0.2832,40.03,0.0298
2022-04-28,1462677.0,16974366.59,1.07,1.64,0.81,17.18,0.0,14493554.13,1394593.0,1248906.0,16184251.77,,,129696.0,6.15,,,,0.21,530486.0,17390.0,,,6.15,129696.0,,475287.0,,16.6,,,,4.7,4.7,28299636.0,328417275.78,,330.04,4.79,26.83,0.3577,52.51,0.0493
2022-04-29,1652967.0,19149622.7,1.21,1.91,0.92,19.28,0.0,16673085.66,1516445.0,1439196.0,17568015.33,,,115525.0,2.15,,,,,190290.0,,,,2.15,115525.0,,6327.0,,17.82,,,,5.1,5.1,28237972.0,327136905.62,,325.6,5.19,27.1,0.3814,54.8,0.0556
2022-05-02,2128349.0,24444088.27,1.56,2.56,1.18,24.68,1.0,21753727.02,1846422.0,1894099.0,21206156.67,,,250273.0,3.93,,112418.0,,,349833.0,,,,3.93,250273.0,1.3,79704.0,7348.0,21.75,0.08,,,6.17,6.17,28082094.0,322522849.59,,324.03,6.29,20.68,0.4037,59.44,0.0711
2022-05-03,2250285.0,26395843.05,1.64,2.79,1.25,26.28,1.0,21658248.54,2058193.0,1846398.0,24142603.89,,,77625.0,0.53,,,,0.53,25715.0,45491.0,,,0.53,77625.0,,179637.0,73416.0,24.02,0.86,,,6.83,6.83,28070560.0,329267668.8,,321.63,6.95,19.58,0.4683,65.23,0.0747
2022-05-04,2900424.0,34500543.48,2.12,3.73,1.61,34.3,1.0,23030873.0,2299613.0,1936181.0,27353896.64,,,194977.0,1.39,,,,0.24,100476.0,21035.0,,,1.39,194977.0,,67478.0,10693.0,27.26,0.04,,,7.6,7.6,27975784.0,332771950.68,,326.01,7.72,17.75,0.3487,53.69,0.0958
2022-05-05,3026140.0,36222895.8,2.21,3.96,1.68,36.16,1.0,24909749.55,2749541.0,2081015.0,32912005.77,,,90412.0,2.31,,,,1.28,177675.0,117101.0,,,2.31,90412.0,,476617.0,32841.0,33.02,0.4,,,9.09,9.09,27488848.0,329041510.56,,325.6,9.21,16.91,0.3633,55.12,0.1001
2022-05-06,3270433.0,39261548.17,2.39,4.39,1.82,39.03,1.0,27533119.36,2820508.0,2293471.0,33860198.54,,,165172.0,2.16,,27318.0,,6.03,185138.0,509518.0,,,2.16,165172.0,0.32,415313.0,,33.99,,,,9.13,9.13,28068350.0,336960541.75,,334.28,9.23,18.61,0.3412,52.8,0.1059
2022-05-09,3415705.0,39861277.35,2.5,4.7,1.9,40.59,1.0,27431315.28,2949617.0,2350584.0,34422030.39,,,73249.0,0.2,,,,0.08,57113.0,6813.0,,,0.2,73249.0,,62673.0,,35.69,,,,9.55,9.55,27925948.0,325895813.16,,332.79,9.69,18.58,0.3403,52.54,0.1106
2022-05-10,3892397.0,45657816.81,2.84,5.5,2.16,45.71,1.0,33947394.18,3425799.0,2894066.0,40184622.27,,,139707.0,6.79,,,,1.13,591509.0,96627.0,,,6.79,139707.0,,433102.0,48027.0,40.42,0.58,,,11.07,11.07,27510584.0,322699150.32,,319.62,11.23,27.81,0.3582,50.99,0.1258
2022-05-11,3585653.0,43027836.0,2.62,5.17,1.99,42.51,1.0,31688916.0,3237937.0,2640743.0,38855244.0,,127302.0,,,1.5,501222.0,,9.53,,816386.0,,127302.0,,,5.88,501222.0,754545.0,38.4,8.47,,,10.44,10.44,27769252.0,333231024.0,,326.59,10.52,28.15,0.261,37.21,0.1156
2022-05-12,3317548.0,40059392.1,2.42,4.98,1.84,40.21,1.0,29748356.4,2833913.0,2463632.0,34219499.48,,,17209.0,0.59,,,,5.37,41000.0,462233.0,,,0.59,17209.0,,41000.0,218111.0,34.57,2.14,,,9.29,9.29,27679852.0,334234212.9,,333.76,9.39,30.27,0.2497,32.98,0.1087
2022-05-13,2439187.0,29965412.3,1.78,3.8,1.36,29.63,1.0,20921834.11,2179876.0,1703039.0,26779776.66,,,,,,,,8.21,,669961.0,,,,,,15924.0,760593.0,26.38,9.25,,,7.23,7.23,27970124.0,343612973.34,,337.62,7.25,25.57,0.2529,35.76,0.0809
2022-05-16,2105671.0,25192431.46,1.54,3.36,1.17,25.87,1.0,18552901.45,1959414.0,1550716.0,23442599.96,,,8705.0,,,,,2.82,,229167.0,,,,8705.0,,,152323.0,24.0,1.69,,,6.54,6.54,27987106.0,334840176.66,,342.59,6.55,26.16,0.2693,39.79,0.0703
2022-05-17,1604152.0,19153567.18,1.17,2.62,0.89,19.81,0.0,16253306.53,1595256.0,1361249.0,19047348.98,,,21436.0,,,,,4.72,,385594.0,,,,21436.0,,,189467.0,19.58,2.32,,,5.39,5.39,27995718.0,334268738.54,,343.83,5.39,33.98,0.3845,50.22,0.0542
2022-05-18,1844982.0,21927611.07,1.35,3.07,1.03,23.02,1.0,15056595.45,1296864.0,1266857.0,15413228.64,,,15924.0,,,,,3.84,,314316.0,,,,15924.0,,,94392.0,16.18,1.01,,,4.4,4.4,28182286.0,334946469.11,,346.15,4.47,39.16,0.4968,58.58,0.0626
2022-05-19,2141103.0,24836794.8,1.56,3.62,1.19,25.36,1.0,15725772.0,1563159.0,1355670.0,18132644.4,,,,3.19,,,,0.14,291800.0,8705.0,,,3.19,,,275000.0,202987.0,18.44,2.89,,,5.3,5.3,27955308.0,324281572.8,,328.53,5.31,33.79,0.5273,64.26,0.0725
2022-05-20,2202198.0,25886837.49,1.61,3.77,1.22,25.75,1.0,16232291.42,1615173.0,1380884.0,18986358.61,,,8100.0,,,25214.0,,,,,,,,8100.0,0.3,43914.0,,18.78,,,,5.48,5.48,27840936.0,327270202.68,,322.66,5.5,32.79,0.5086,63.3,0.0748
2022-05-23,1190414.0,14261159.72,0.87,2.07,0.66,13.94,0.0,13602451.4,1175437.0,1135430.0,14081735.26,,,,0.39,,,,5.13,34149.0,439736.0,,,0.39,,,,279603.0,13.65,3.28,,,3.99,3.99,28298356.0,339014304.88,,330.32,3.97,46.04,0.4353,47.14,0.0404
2022-05-24,1133263.0,13242178.16,0.83,1.98,0.63,13.43,0.0,11898590.12,827030.0,1018279.0,9663845.55,,,5929.0,0.1,,,,5.84,8260.0,510433.0,,,0.1,5929.0,,156097.0,125411.0,9.85,1.34,,,2.81,2.81,28601122.0,334204110.57,,339.11,2.82,42.62,0.4233,48.97,0.0385
2022-05-25,926936.0,11308619.2,0.68,1.65,0.52,10.86,0.0,10016602.6,629784.0,821033.0,7683364.8,,,3324.0,,,,,2.42,,200570.0,,,,3324.0,,,197246.0,7.4,2.41,,,2.15,2.15,28605220.0,348983684.0,,336.0,2.15,35.26,0.4603,57.83,0.0317
2022-05-26,712466.0,8770456.46,0.52,1.28,0.4,8.69,0.0,7466790.53,645618.0,606563.0,7947557.58,,,,,,,,0.34,,35933.0,,,,,,51767.0,214470.0,7.85,2.28,,,2.21,2.21,28571286.0,351712530.66,,347.09,2.21,18.07,0.565,72.78,0.0244
2022-05-27,1157082.0,14318889.75,0.85,2.13,0.64,14.22,0.0,9822606.75,841351.0,793746.0,10411718.63,,,,,,261888.0,,0.78,,66016.0,,,,,3.19,261749.0,74705.0,10.37,0.87,,,2.89,2.89,28253988.0,349643101.5,,346.61,2.91,37.72,0.3808,47.65,0.0398
2022-05-30,840357.0,10193530.41,0.61,1.57,0.47,10.27,0.0,6059626.41,595248.0,499557.0,7220358.24,,,,,,,,3.08,,246103.0,,,,,,,294189.0,7.29,3.62,,,2.05,2.05,28413808.0,344659491.04,,347.6,2.05,31.35,0.4703,60.83,0.029
2022-05-31,1217853.0,14681217.92,0.89,2.35,0.68,14.82,0.0,1859519.92,1202826.0,154253.0,14500067.43,,,,,,,,4.18,,340988.0,,,,,,948566.0,345304.0,14.64,4.24,,,4.33,4.33,26552066.0,320085155.63,,320.63,4.37,10.87,0.6848,81.95,0.0439
2022-06-01,2036603.0,25253877.2,1.49,3.8,1.13,24.68,1.0,12821252.8,1077857.0,1033972.0,13365426.8,,,,0.1,,948566.0,,1.52,8600.0,124969.0,,,0.1,,11.51,,77447.0,13.06,0.95,,,3.87,3.87,26804672.0,332377932.8,,324.05,3.87,3.13,0.8772,93.58,0.073
2022-06-02,2547232.0,32388054.88,1.86,4.75,1.42,31.16,1.0,19639601.72,1428233.0,1544601.0,18159982.6,,,,3.85,,214779.0,,0.24,315750.0,19900.0,,,3.85,,2.71,370276.0,19900.0,17.6,0.23,,,5.03,5.03,26978008.0,343025371.72,,333.32,5.02,13.52,0.5756,74.09,0.0897
2022-06-03,1634130.0,20859669.45,1.19,3.1,0.91,20.33,0.0,18002479.5,456088.0,1410300.0,5821963.32,,,,1.37,,9690.0,,12.07,106565.0,981835.0,,,1.37,,0.12,9690.0,250556.0,5.78,2.81,,,1.58,1.58,28324784.0,361565867.76,,358.6,1.59,28.02,0.5034,65.06,0.0568
2022-06-06,1576415.0,20051998.8,1.15,3.04,0.88,20.08,0.0,17968081.2,394436.0,1412585.0,5017225.92,,,,0.34,,,,0.89,11975.0,69690.0,,,0.34,,,8038.0,9690.0,5.03,0.12,,,1.37,1.37,28401940.0,361272676.8,,361.14,1.37,29.0,0.5059,64.82,0.0547
2022-06-07,924318.0,12362753.25,0.68,1.89,0.51,11.87,0.0,10171527.0,493684.0,760488.0,6603023.5,,,64613.0,1.69,,,,,126704.0,,,,1.69,64613.0,,34635.0,778801.0,6.29,9.9,,,1.72,1.72,28210120.0,377310355.0,,360.52,1.72,26.25,0.3923,54.97,0.0322
2022-06-08,967395.0,13156572.0,0.71,2.01,0.54,12.88,0.0,10928484.0,521933.0,803565.0,7098288.8,,,27801.0,0.91,,,,,43077.0,,,,0.91,27801.0,,448.0,,6.98,,,,1.82,1.82,28088588.0,382004796.8,,374.59,1.83,24.77,0.3945,55.6,0.0338
2022-06-09,562501.0,7425013.2,0.41,1.15,0.31,7.54,0.0,5262457.2,535772.0,398671.0,7072190.4,,,32676.0,1.13,,4127.0,,2.97,89122.0,222007.0,,,1.13,32676.0,0.06,203170.0,498143.0,7.33,6.64,,,1.88,1.88,28017420.0,369829944.0,,379.03,1.9,40.78,0.3656,43.71,0.0197
2022-06-10,642852.0,8357076.0,0.47,1.3,0.36,8.48,0.0,6176404.0,515115.0,475108.0,6696495.0,,,2476.0,1.27,,,,1.66,101752.0,117786.0,,,1.27,2476.0,,94653.0,25315.0,6.85,0.35,,,1.8,1.8,28158844.0,366064972.0,,370.8,1.81,38.65,0.4095,50.68,0.0224
2022-06-13,833745.0,10434318.68,0.61,1.67,0.46,10.7,0.0,7882084.67,660818.0,629811.0,8270137.27,,,100300.0,0.3,,118325.0,,0.05,36378.0,3468.0,,,0.3,100300.0,1.54,48871.0,,8.64,,,,2.31,2.31,28001382.0,350437295.73,,361.69,2.33,29.94,0.3362,47.31,0.0291
2022-06-14,1013267.0,12696235.51,0.74,1.99,0.56,12.73,0.0,11672647.28,841270.0,931576.0,10541113.1,,,78839.0,3.76,,,,1.59,301765.0,122243.0,,,3.76,78839.0,,223856.0,,10.51,,,,2.94,2.94,27796790.0,348293778.7,,346.35,2.94,27.51,0.3114,46.39,0.0354
2022-06-15,1062764.0,13050741.92,0.78,2.09,0.59,13.2,0.0,10063128.44,878450.0,819473.0,10787366.0,,,12802.0,0.76,,26327.0,,0.47,62140.0,37817.0,,,0.76,12802.0,0.33,62195.0,200570.0,10.96,2.65,,,3.11,3.11,27337636.0,335706170.08,,339.11,3.13,24.81,0.2646,41.97,0.0377
2022-06-16,701753.0,8298229.23,0.51,1.38,0.39,8.6,0.0,5467596.2,560524.0,462376.0,6628196.3,,,,0.91,,,,4.75,75827.0,379496.0,,,0.91,,,61570.0,432924.0,6.82,5.36,,,1.99,1.99,27594746.0,326307871.45,,332.96,2.01,21.09,0.2308,37.11,0.0249
2022-06-17,553591.0,6590500.86,0.4,1.08,0.31,6.65,0.0,3740717.67,525217.0,314214.0,6252708.39,,,,,,,,0.48,,35307.0,,,,,,,148162.0,6.25,1.84,,,1.88,1.88,27472608.0,327061398.24,,323.89,1.89,20.05,0.2935,46.67,0.0198
2022-06-20,519582.0,6377869.05,0.38,0.99,0.29,6.21,0.0,3883748.63,491208.0,316395.0,6029578.2,,,,0.17,,,,0.6,14543.0,48552.0,,,0.17,,,14543.0,12362.0,5.86,0.16,,,1.76,1.76,27458868.0,337057604.7,,326.63,1.76,24.13,0.3431,50.02,0.0186
2022-06-21,521259.0,6690359.27,0.38,1.0,0.29,6.41,0.0,3378390.2,489496.0,263217.0,6282681.16,,,9404.0,0.53,,8007.0,,0.2,39115.0,19123.0,,,0.53,9404.0,0.1,8007.0,100300.0,6.05,1.19,,,1.75,1.75,27457658.0,352419040.43,,337.74,1.76,30.96,0.2431,31.73,0.0187
2022-06-22,610457.0,7478098.25,0.45,1.17,0.34,7.79,0.0,3562851.25,517124.0,290845.0,6334769.0,,,53955.0,0.78,,,,0.32,53955.0,26327.0,,,0.78,53955.0,,,26327.0,6.58,0.33,,,1.85,1.85,27422336.0,335923616.0,,346.29,1.86,26.59,0.2537,36.12,0.0218
2022-06-23,424101.0,4983186.75,0.31,0.82,0.24,5.22,0.0,1795223.75,406174.0,152785.0,4772544.5,,,4179.0,,,47560.0,,2.11,,162689.0,,,,4179.0,0.58,47560.0,185620.0,4.96,2.39,,,1.46,1.46,27435680.0,322369240.0,,332.59,1.47,25.05,0.313,47.2,0.0152
2022-06-24,569744.0,6959422.96,0.42,1.09,0.32,6.73,0.0,3193208.66,496977.0,261417.0,6070574.06,,,33488.0,0.43,,67506.0,,0.13,41126.0,12199.0,,,0.43,33488.0,0.81,69514.0,,5.87,,,,1.78,1.78,27357040.0,334166243.6,,321.38,1.79,20.36,0.2662,43.76,0.0205
2022-06-27,1009225.0,12423559.75,0.85,1.94,0.56,12.55,0.0,10397026.0,918560.0,844600.0,11307473.6,,,54567.0,0.93,,510952.0,,1.89,72231.0,162600.0,,,0.93,54567.0,6.48,529616.0,,11.2,,,,3.3,3.3,26902184.0,331165885.04,,326.89,3.31,14.09,0.3273,53.61,0.0363
2022-06-28,1409348.0,17870532.64,1.18,2.72,0.78,17.59,0.0,16392374.32,1379734.0,1292774.0,17495027.12,,,78650.0,5.7,,,,0.31,455902.0,26429.0,,,5.7,78650.0,,408953.0,7728.0,17.09,0.09,,,5.07,5.07,25857426.0,327872161.68,,318.92,5.09,16.01,0.4175,61.78,0.0517
2022-06-29,1124767.0,13879624.78,0.94,2.14,0.63,14.37,0.0,12634765.58,1112649.0,1023887.0,13730088.66,,94625.0,98420.0,,1.21,7800.0,,5.77,,467930.0,,94625.0,,98420.0,0.1,7800.0,276687.0,14.14,3.19,,,4.05,4.05,26378188.0,325506839.92,,332.49,4.08,19.69,0.3669,56.13,0.0409
2022-06-30,1153554.0,13721524.83,0.97,2.19,0.64,14.33,0.0,9140474.85,861861.0,768430.0,10251836.6,,,191981.0,3.19,,,,5.66,257318.0,444149.0,,,3.19,191981.0,,1380.0,512775.0,10.6,6.66,,,3.18,3.18,26268748.0,312466757.46,,321.77,3.19,10.31,0.4137,62.19,0.0425
2022-07-01,1205803.0,14210388.36,1.01,2.28,0.67,14.4,0.0,8651898.82,830962.0,734145.0,9792887.17,,89122.0,9723.0,0.09,1.07,,,1.86,31634.0,142999.0,,89122.0,0.09,9723.0,,13255.0,65919.0,9.9,0.86,,,3.06,3.06,26336604.0,310376878.14,,311.99,3.07,14.79,0.4092,61.15,0.0444
2022-07-04,1207024.0,14906746.4,1.01,2.24,0.67,14.27,0.0,9180780.05,895501.0,743383.0,11059437.35,,,42034.0,1.23,,,,0.7,111891.0,58364.0,,,1.23,42034.0,,80869.0,102653.0,10.63,1.23,,,3.31,3.31,26192352.0,323475547.2,,309.27,3.32,6.84,0.5062,70.01,0.0446
2022-07-05,1334249.0,15850878.12,1.07,2.48,0.74,16.52,0.0,10248733.44,1039187.0,862688.0,12345541.56,,,49639.0,2.29,,3455.0,,0.42,154258.0,41888.0,,,2.29,49639.0,0.05,135935.0,38408.0,12.84,0.45,,,3.82,3.82,26136920.0,310506609.6,,320.74,3.85,13.16,0.4963,68.44,0.0491
2022-07-06,1245161.0,14163706.38,1.0,2.28,0.69,14.89,0.0,9861806.5,978915.0,866972.0,11135158.13,,,,0.62,,,,1.18,52500.0,93372.0,,,0.62,,,33100.0,48216.0,11.57,0.85,,,3.6,3.6,26225696.0,298317292.0,,308.76,3.61,14.82,0.4181,61.84,0.0458
2022-07-07,1249976.0,14774716.32,1.0,2.21,0.7,14.45,0.0,9053351.7,950941.0,765935.0,11240122.62,,,30000.0,0.06,,,,1.65,10800.0,133826.0,,,0.06,30000.0,,75852.0,111837.0,11.0,1.63,,,3.5,3.5,26211972.0,309825509.04,,299.47,3.54,15.47,0.3297,52.96,0.046
2022-07-08,1550084.0,18802518.92,1.25,2.7,0.86,18.37,0.0,12171108.57,1167802.0,1003389.0,14165438.26,,,65860.0,2.07,,117029.0,,0.37,153525.0,32468.0,,,2.07,65860.0,1.37,183469.0,33100.0,13.92,0.45,,,4.29,4.29,26080246.0,316353383.98,,307.7,4.33,19.16,0.2734,46.35,0.0569
2022-07-11,1601257.0,19183058.86,1.29,2.77,0.89,19.49,0.0,9016639.18,1062825.0,752641.0,12732643.5,,,352060.0,5.66,,,,5.72,462121.0,484062.0,,,5.66,352060.0,,27025.0,712869.0,12.96,8.4,,,3.89,3.89,26270860.0,314724902.8,,318.21,3.91,8.55,0.3681,58.47,0.0586
2022-07-12,1616921.0,18166107.43,1.3,2.8,0.9,19.27,0.0,7759902.15,1103425.0,690690.0,12396979.88,,,500.0,0.24,,8500.0,,0.98,24829.0,78047.0,,,0.24,500.0,0.11,118147.0,95280.0,13.14,1.21,,,4.05,4.05,26139488.0,293677147.68,,309.24,4.08,10.51,0.3491,56.13,0.0594
2022-07-13,1511890.0,16751741.2,1.21,2.53,0.84,17.01,0.0,6995502.04,1056663.0,631363.0,11707826.04,,,8500.0,0.09,,,,0.71,8500.0,55262.0,,,0.09,8500.0,,,67827.0,11.85,0.78,,,3.9,3.9,26019436.0,288295350.88,,290.23,3.92,9.8,0.391,60.18,0.0558
2022-07-14,2136010.0,22299944.4,1.72,3.55,1.19,23.71,1.0,12971961.0,1233583.0,1242525.0,12878606.52,,,11890.0,6.79,,,,0.97,611162.0,86185.0,,,6.79,11890.0,,251215.0,,13.46,,,,4.52,4.52,26072148.0,272193225.12,,286.17,4.49,23.8,0.2987,47.41,0.0782
2022-07-15,3272064.0,32720640.0,2.63,5.32,1.82,33.74,1.0,21474160.0,2063622.0,2147416.0,20636220.0,,,467742.0,7.2,,113000.0,,0.27,800757.0,19707.0,,,7.2,467742.0,1.13,382004.0,8866.0,21.44,0.11,,,7.48,7.48,25530060.0,255300600.0,,262.9,7.54,21.15,0.1963,31.89,0.1186
2022-07-18,3108703.0,31444530.85,2.5,4.89,1.73,31.17,1.0,15831927.2,2093774.0,1565193.0,21178524.01,,,113602.0,0.49,,,,1.37,98586.0,125607.0,,,0.49,113602.0,,42157.0,680809.0,21.0,6.82,,,7.6,7.6,25439914.0,257324730.11,,253.18,7.66,23.81,0.2201,35.36,0.1129
2022-07-19,2130850.0,21766632.75,1.71,3.24,1.18,21.57,1.0,14380922.16,1265400.0,1407824.0,12926061.0,,,76584.0,0.83,,,,9.0,71928.0,904958.0,,,0.83,76584.0,,,229297.0,12.84,2.28,,,4.64,4.64,25987832.0,265465703.88,,261.38,4.68,38.17,0.3225,39.53,0.0782
2022-07-20,2196210.0,22840584.0,1.76,3.32,1.22,22.58,1.0,15157126.4,1335753.0,1457416.0,13891831.2,,,64943.0,0.91,,,,,75110.0,,,,0.91,64943.0,,5410.0,25518.0,13.72,0.26,,,4.97,4.97,25538852.0,265604060.8,,260.02,5.01,38.75,0.3313,39.98,0.0817
2022-07-21,2150472.0,22117604.52,1.73,3.27,1.2,22.29,1.0,14656690.68,1326994.0,1425055.0,13648133.29,,,20529.0,0.11,,,,0.3,10000.0,40406.0,,,0.11,20529.0,,11118.0,42361.0,13.73,0.31,,,5.05,5.05,24939008.0,256497697.28,,257.0,5.07,37.91,0.3281,40.14,0.0819
2022-07-22,2045856.0,20550623.52,1.64,3.1,1.14,20.97,1.0,9709647.68,1474632.0,966615.0,14812678.44,,,298657.0,0.37,,,,2.39,40167.0,230409.0,,,0.37,298657.0,,79390.0,498607.0,15.09,5.22,,,5.64,5.64,24692920.0,248040381.4,,251.13,5.67,34.66,0.3451,44.44,0.0782
2022-07-25,1723411.0,17630494.53,1.38,2.62,0.96,17.49,0.0,6083044.44,1474154.0,594628.0,15080595.42,,,15596.0,0.01,,12000.0,,0.25,1576.0,25616.0,,,0.01,15596.0,0.12,9542.0,385563.0,14.95,4.04,,,5.58,5.58,24925518.0,254988049.14,,249.48,5.65,30.83,0.3127,40.93,0.0653
2022-07-26,1715443.0,17643331.26,1.44,2.64,0.95,17.72,0.0,6033798.1,1507659.0,586660.0,15506272.82,,,12300.0,0.42,,,,0.08,41000.0,7495.0,,,0.42,12300.0,,28700.0,48968.0,15.57,0.39,,,5.72,5.72,24844632.0,255527040.12,,253.72,5.78,30.54,0.3135,41.2,0.0651
2022-07-27,1688976.0,17641354.32,1.42,2.62,0.94,17.47,0.0,5866799.83,1495267.0,561685.0,15618063.82,,,,,,,,0.13,,12392.0,,,,,,,24975.0,15.48,0.27,,,5.66,5.66,24907608.0,260159965.56,,254.15,5.74,30.17,0.3187,41.94,0.064
2022-07-28,1700426.0,18364600.8,1.43,2.64,0.95,17.95,0.0,5979668.4,1511322.0,553673.0,16322277.6,,,3462.0,0.25,,,,0.25,16288.0,24300.0,,,0.25,3462.0,,36893.0,24300.0,15.98,0.25,,,5.71,5.71,24972788.0,269706110.4,,259.45,5.8,31.12,0.3263,41.99,0.0642
2022-07-29,1754377.0,20227966.81,1.47,2.67,0.98,19.06,1.0,6782142.01,1530729.0,588217.0,17649305.37,,,,,,44869.0,,0.01,,3462.0,,,,,0.52,22869.0,10325.0,16.5,0.0,,,5.76,5.76,25025768.0,288547105.04,,270.21,5.76,29.57,0.2986,39.66,0.0661
2022-08-01,2021206.0,22971006.19,1.7,3.04,1.12,23.14,1.0,7494035.54,1847857.0,659396.0,21000894.81,,,338825.0,2.16,,,,0.48,189815.0,44943.0,,,2.16,338825.0,,23246.0,118636.0,21.17,1.03,,,6.89,6.89,24967648.0,283757319.52,,284.45,6.93,23.35,0.2469,35.04,0.0754
2022-08-02,2600602.0,29971938.05,2.18,3.86,1.45,29.79,1.0,11723333.73,2190579.0,1017209.0,25246422.98,,,342722.0,4.12,,,,,357813.0,,,,4.12,342722.0,,,,25.06,,,,8.14,8.14,24727476.0,284984160.9,,280.78,8.2,27.07,0.2413,30.66,0.0966
2022-08-03,2507917.0,29493103.92,2.11,3.75,1.39,29.03,1.0,10662356.88,2239712.0,906663.0,26339013.12,,,167346.0,1.05,,,,1.61,91100.0,141818.0,,,1.05,167346.0,,23605.0,201646.0,25.86,2.21,,,8.31,8.31,24714624.0,290643978.24,,283.96,8.35,20.87,0.2311,33.72,0.093
2022-08-04,2397977.0,28499956.65,2.01,3.6,1.33,28.16,1.0,11949297.85,2319105.0,1005410.0,27562562.93,,,66497.0,1.31,,,,,98747.0,,,,1.31,66497.0,,12896.0,,27.14,,,,8.59,8.59,24690232.0,293443407.32,,287.52,8.63,20.19,0.2315,35.35,0.0888
2022-08-05,3015718.0,36037830.1,2.53,4.53,1.68,35.66,1.0,18922143.85,2429607.0,1583443.0,29033803.65,,,120191.0,6.87,,,,0.11,578033.0,9689.0,,,6.87,120191.0,,,,28.77,,,,8.96,8.96,24701144.0,295178670.8,,292.37,8.96,28.08,0.2374,32.96,0.1112
