,EKI FP Equity_DX_SI_QTY,EKI FP Equity_DX_SHORT_INTEREST_VALUE,EKI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EKI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EKI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EKI FP Equity_DX_SI_MV,EKI FP Equity_DX_DSS,EKI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EKI FP Equity_DX_SUPPLY_SI_QTY,EKI FP Equity_DX_BROKER_SI_QTY,EKI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EKI FP Equity_DX_BROKER_SI_MV_NEW_x,EKI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EKI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EKI FP Equity_DX_BROKER_SI_MV_INC_x,EKI FP Equity_DX_SUPPLY_SI_MV_NEW,EKI FP Equity_DX_BROKER_SI_QTY_ADD,EKI FP Equity_DX_BROKER_SI_QTY_NEW,EKI FP Equity_DX_SUPPLY_SI_MV_DEC,EKI FP Equity_DX_BROKER_SI_QTY_INC,EKI FP Equity_DX_SUPPLY_SI_QTY_DEC,EKI FP Equity_DX_BROKER_SI_MV_NEW_y,EKI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EKI FP Equity_DX_BROKER_SI_MV_INC_y,EKI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EKI FP Equity_DX_BROKER_SI_MV_ADD,EKI FP Equity_DX_SUPPLY_SI_QTY_ADD,EKI FP Equity_DX_BROKER_SI_QTY_DEC,EKI FP Equity_DX_SUPPLY_SI_MV,EKI FP Equity_DX_BROKER_SI_MV_DEC,EKI FP Equity_DX_BROKER_SI_MV_RMV,EKI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EKI FP Equity_DX_UTILIZATION_QUANTITY,EKI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EKI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EKI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EKI FP Equity_DX_ACTIVE_UTILIZATION_MV,EKI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EKI FP Equity_DX_BROKER_SI_CON_RATIO,EKI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EKI FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-01-23,61100.0,448474.0,1.14,0.39,0.83,0.45,0.0,318556.0,17700.0,43400.0,129918.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,40.24,0.3831,46.39,3.452
2017-01-24,61100.0,437476.0,1.14,0.38,0.83,0.45,0.0,310744.0,17700.0,43400.0,126732.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,40.61,0.3828,46.04,3.452
2017-01-25,61100.0,472303.0,1.14,0.38,0.83,0.45,0.0,335482.0,17700.0,43400.0,136821.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,39.53,0.3851,47.24,3.452
2017-01-26,71100.0,563112.0,1.32,0.41,0.97,0.56,0.0,422928.0,17700.0,53400.0,140184.0,,,,0.09,,,,,10000.0,,,,0.09,,,,,0.14,,,100.0,100.0,0.0,0.0,0.0,100.0,40.21,0.4005,48.43,4.0169
2017-01-27,71100.0,575910.0,1.32,0.53,0.97,0.57,0.0,432540.0,17700.0,53400.0,143370.0,,,,,,,,,,,,,,,,,,0.14,,,100.0,100.0,0.0,0.0,0.0,100.0,40.19,0.4005,48.45,4.0169
2017-01-30,71100.0,541071.0,1.32,0.56,0.97,0.57,0.0,406374.0,17700.0,53400.0,134697.0,,,,,,,,,,,,,,,,,,0.14,,,100.0,100.0,0.0,0.0,0.0,100.0,39.29,0.4031,49.44,4.0169
2017-01-31,71100.0,519030.0,1.32,0.57,0.97,0.54,0.0,389820.0,17700.0,53400.0,129210.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,39.47,0.4018,49.16,4.0169
2017-02-01,61100.0,473525.0,1.14,0.5,0.83,0.46,0.0,336350.0,17700.0,43400.0,137175.0,,,,,,,,,,,,,,,,,10000.0,0.13,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,39.69,0.3842,47.0,3.452
2017-02-02,61100.0,459472.0,1.14,0.5,0.83,0.48,0.0,326368.0,17700.0,43400.0,133104.0,,,,,,,,,,,,,,,,,,0.14,,,100.0,100.0,0.0,0.0,0.0,100.0,40.75,0.3841,46.07,3.452
2017-02-03,60772.0,459436.32,1.13,0.5,0.83,0.46,0.0,325624.32,17700.0,43072.0,133812.0,,,,,,,,,,,,,,,,,328.0,0.13,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.02,0.384,46.69,3.4334
2017-02-06,60772.0,446066.48,1.13,0.52,0.83,0.46,0.0,316148.48,17700.0,43072.0,129918.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,40.42,0.3837,46.31,3.4334
2017-02-07,70066.0,507978.5,1.3,0.6,0.95,0.52,0.0,379653.5,17700.0,52366.0,128325.0,,,,0.07,,,,,10000.0,,,,0.07,,,,706.0,0.13,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,34.0,0.3113,40.46,3.9585
2017-02-08,67557.0,490463.82,1.26,0.59,0.92,0.5,0.0,361961.82,17700.0,49857.0,128502.0,,,,,,,,,,,,,,,,,2509.0,0.13,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,31.39,0.3098,42.02,3.8168
2017-02-09,67557.0,490463.82,1.26,0.61,0.92,0.5,0.0,361961.82,17700.0,49857.0,128502.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,31.41,0.3098,42.01,3.8168
2017-02-10,67457.0,482992.12,1.25,0.61,0.92,0.49,0.0,356260.12,17700.0,49757.0,126732.0,,,,,,,,,,,,,,,,,100.0,0.13,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,31.49,0.31,42.01,3.8111
2017-02-13,69084.0,507767.4,1.28,0.62,0.94,0.51,0.0,404867.4,17700.0,55084.0,130095.0,,,,0.01,,3700.0,,,1627.0,,,,0.01,,0.03,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,32.59,0.3101,41.21,3.9031
2017-02-14,69084.0,505694.88,1.28,0.64,0.94,0.51,0.0,376130.88,17700.0,51384.0,129564.0,,,,,,,,,,,,,,,,,3700.0,0.13,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,32.96,0.3105,41.08,3.9031
2017-02-15,69094.0,520277.82,1.29,0.66,0.94,0.52,0.0,386996.82,17700.0,51394.0,133281.0,,,,,,10.0,,,,,,,,,0.0,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,32.55,0.3101,41.24,3.9036
2017-02-16,69094.0,514750.3,1.29,0.64,0.94,0.52,0.0,410450.3,17700.0,55094.0,131865.0,,,,,,3700.0,,,,,,,,,0.03,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,33.11,0.3114,41.11,3.9036
2017-02-17,69084.0,501549.84,1.28,0.64,0.94,0.52,0.0,399909.84,17700.0,55084.0,128502.0,,,,,,,,,,,,,,,,,10.0,0.13,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,33.23,0.3105,40.95,3.9031
2017-02-20,69084.0,498095.64,1.28,0.65,0.94,0.51,0.0,397155.64,17700.0,55084.0,127617.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,32.85,0.3085,40.87,3.9031
2017-02-21,71084.0,522467.4,1.32,0.67,0.97,0.52,0.0,419567.4,17700.0,57084.0,130095.0,,,,0.02,,,,,2000.0,,,,0.02,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,31.73,0.3031,40.01,4.016
2017-02-22,71084.0,521756.56,1.32,0.67,0.97,0.53,0.0,418996.56,17700.0,57084.0,129918.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,32.05,0.304,39.99,4.016
2017-02-23,71379.0,518925.33,1.33,0.68,0.97,0.53,0.0,417145.33,17700.0,57379.0,128679.0,,,,0.0,,,,,295.0,,,,0.0,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,32.4,0.3037,39.74,4.0327
2017-02-24,71379.0,513215.01,1.33,0.69,0.97,0.52,0.0,412555.01,17700.0,57379.0,127263.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,32.4,0.3034,39.72,4.0327
2017-02-27,71379.0,514642.59,1.33,0.7,0.97,0.52,0.0,413702.59,17700.0,57379.0,127617.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,32.21,0.3031,39.76,4.0327
2017-02-28,71379.0,510359.85,1.33,0.71,0.97,0.52,0.0,410259.85,17700.0,57379.0,126555.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,32.37,0.3034,39.73,4.0327
2017-03-01,71379.0,515356.38,1.33,0.73,0.97,0.52,0.0,414276.38,17700.0,57379.0,127794.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,32.13,0.3034,39.82,4.0327
2017-03-02,71379.0,506790.9,1.33,0.92,0.97,0.52,0.0,407390.9,17700.0,57379.0,125670.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,100.0,0.0,0.0,0.0,100.0,32.49,0.3038,39.72,4.0327
2017-03-03,73379.0,536400.49,1.36,1.01,1.0,0.53,0.0,434060.49,14000.0,59379.0,102340.0,,,,0.02,,,,0.03,2000.0,3700.0,,,0.02,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,31.0,0.298,38.8,5.2414
2017-03-06,73379.0,554745.24,1.36,1.0,1.0,0.55,0.0,448905.24,14000.0,59379.0,105840.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,31.01,0.2992,38.91,5.2414
2017-03-07,73379.0,540803.23,1.36,1.0,1.0,0.55,0.0,437623.23,14000.0,59379.0,103180.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,31.81,0.2997,38.71,5.2414
2017-03-08,72062.0,527493.84,1.34,1.0,0.98,0.53,0.0,425013.84,14000.0,58062.0,102480.0,,,,,,,,,,,,,,,,,1317.0,0.1,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,30.28,0.2986,39.44,5.1473
2017-03-09,72062.0,523170.12,1.34,1.24,0.98,0.53,0.0,421530.12,14000.0,58062.0,101640.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,30.29,0.2984,39.42,5.1473
2017-03-10,72062.0,519567.02,1.34,1.31,0.98,0.53,0.0,418627.02,14000.0,58062.0,100940.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,30.26,0.2981,39.4,5.1473
2017-03-13,74040.0,527164.8,1.38,1.36,1.0,0.54,0.0,427484.8,14000.0,60040.0,99680.0,,,,0.01,,,,,1978.0,,,,0.01,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,32.18,0.2988,38.33,5.2886
2017-03-14,74040.0,537530.4,1.38,1.38,1.0,0.54,0.0,435890.4,14000.0,60040.0,101640.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,31.72,0.2982,38.41,5.2886
2017-03-15,74040.0,544194.0,1.38,1.4,1.0,0.55,0.0,441294.0,14000.0,60040.0,102900.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,31.87,0.2989,38.45,5.2886
2017-03-16,74040.0,546415.2,1.38,1.43,1.0,0.55,0.0,443095.2,14000.0,60040.0,103320.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,31.99,0.2992,38.43,5.2886
2017-03-17,74040.0,541232.4,1.38,1.46,1.0,0.55,0.0,438892.4,14000.0,60040.0,102340.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,32.17,0.2993,38.38,5.2886
2017-03-20,74040.0,527905.2,1.38,1.49,1.0,0.54,0.0,428085.2,14000.0,60040.0,99820.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,32.36,0.2991,38.3,5.2886
2017-03-21,74040.0,531607.2,1.38,1.51,1.0,0.54,0.0,431087.2,14000.0,60040.0,100520.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,31.9,0.2984,38.38,5.2886
2017-03-22,74040.0,528645.6,1.38,1.55,1.0,0.54,0.0,428685.6,14400.0,60040.0,102816.0,,,400.0,,,,,,,,,,,400.0,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,32.08,0.2986,38.35,5.1417
2017-03-23,74040.0,527164.8,1.38,1.57,1.0,0.53,0.0,427484.8,17400.0,60040.0,123888.0,,,3000.0,,,,,,,,,,,3000.0,,,,0.12,,,100.0,100.0,0.0,0.0,0.0,100.0,32.03,0.2984,38.34,4.2552
2017-03-24,74040.0,527905.2,1.38,1.61,1.0,0.53,0.0,428085.2,17400.0,60040.0,124062.0,,,,,,,,,,,,,,,,,,0.12,,,100.0,100.0,0.0,0.0,0.0,100.0,31.97,0.2984,38.35,4.2552
2017-03-27,74040.0,533088.0,1.38,1.7,1.0,0.54,0.0,432288.0,17400.0,60040.0,125280.0,,,,,,,,,,,,,,,,,,0.12,,,100.0,100.0,0.0,0.0,0.0,100.0,31.86,0.2984,38.39,4.2552
2017-03-28,74040.0,536790.0,1.38,1.78,1.0,0.54,0.0,435290.0,17000.0,60040.0,123250.0,,,,,,,,0.0,,400.0,,,,,,,,0.12,,,100.0,100.0,0.0,0.0,0.0,100.0,31.91,0.2986,38.39,4.3553
2017-03-29,74040.0,553819.2,1.38,1.77,1.0,0.55,0.0,449099.2,17000.0,60040.0,127160.0,,,,,,,,,,,,,,,,,,0.12,,,100.0,100.0,0.0,0.0,0.0,100.0,31.6,0.2987,38.5,4.3553
2017-03-30,73578.0,523139.58,1.37,1.87,1.0,0.54,0.0,423599.58,17000.0,59578.0,120870.0,,,,,,,,,,,,,,,,,462.0,0.13,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,32.31,0.2997,38.49,4.3281
2017-03-31,71978.0,499527.32,1.34,1.69,0.98,0.51,0.0,402367.32,17000.0,57978.0,117980.0,,,,,,,,,,,,,,,,,1600.0,0.12,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,30.37,0.2976,39.35,4.234
2017-04-03,70521.0,466143.81,1.31,1.48,0.96,0.49,0.0,373603.81,17000.0,56521.0,112370.0,,,,,,,,,,,,,,,,,1457.0,0.12,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,29.2,0.297,40.04,4.1483
2017-04-04,71574.0,475967.1,1.33,1.43,0.97,0.48,0.0,382867.1,17000.0,57574.0,113050.0,,,,0.0,,,,,1753.0,,,,0.0,,,,700.0,0.11,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,30.52,0.3019,39.62,4.2102
2017-04-05,72274.0,482790.32,1.34,1.45,0.98,0.49,0.0,389270.32,17000.0,58274.0,113560.0,,,,0.01,,,,,700.0,,,,0.01,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,30.18,0.296,39.15,4.2514
2017-04-06,72874.0,496271.94,1.35,1.46,0.99,0.5,0.0,400931.94,17000.0,58874.0,115770.0,,,,,,600.0,,,,,,,,,0.0,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,29.75,0.2914,38.89,4.2867
2017-04-07,72874.0,481697.14,1.35,1.36,0.99,0.5,0.0,389157.14,17000.0,58874.0,112370.0,,,,,,,,,,,,,,,,,,0.12,,,100.0,100.0,0.0,0.0,0.0,100.0,30.4,0.2918,38.76,4.2867
2017-04-10,72874.0,485340.84,1.35,1.34,0.99,0.49,0.0,392100.84,17000.0,58874.0,113220.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,29.87,0.2909,38.82,4.2867
2017-04-11,72874.0,480968.4,1.35,1.34,0.99,0.49,0.0,388568.4,17000.0,58874.0,112200.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,30.1,0.2911,38.77,4.2867
2017-04-12,72874.0,480239.66,1.35,1.33,0.99,0.49,0.0,387979.66,17000.0,58874.0,112030.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,30.0,0.2911,38.8,4.2867
2017-04-13,72874.0,467851.08,1.35,1.35,0.99,0.48,0.0,377971.08,17000.0,58874.0,109140.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,30.3,0.291,38.7,4.2867
2017-04-14,72874.0,467851.08,1.35,1.37,0.99,0.48,0.0,377971.08,17000.0,58874.0,109140.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,29.9,0.2899,38.7,4.2867
2017-04-17,72174.0,463357.08,1.34,1.35,0.98,0.47,0.0,373477.08,17000.0,58174.0,109140.0,,,,,,,,,,,,,,,,,700.0,0.11,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,30.36,0.2973,39.3,4.2455
2017-04-18,72174.0,430878.78,1.34,1.35,0.98,0.45,0.0,347298.78,17000.0,58174.0,101490.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,31.3,0.2974,39.05,4.2455
2017-04-19,72174.0,443148.36,1.34,1.31,0.98,0.44,0.0,357188.36,17000.0,58174.0,104380.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,29.91,0.2959,39.28,4.2455
2017-04-20,72174.0,447478.8,1.34,1.31,0.98,0.45,0.0,360678.8,17000.0,58174.0,105400.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,30.18,0.2965,39.26,4.2455
2017-04-21,72174.0,438817.92,1.34,1.31,0.98,0.45,0.0,353697.92,17000.0,58174.0,103360.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,30.64,0.2965,39.08,4.2455
2017-04-24,72174.0,459748.38,1.34,1.3,0.98,0.45,0.0,370568.38,17000.0,58174.0,108290.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,29.7,0.2964,39.37,4.2455
2017-04-25,72174.0,484287.54,1.34,1.28,0.98,0.48,0.0,390347.54,17000.0,58174.0,114070.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,29.69,0.2975,39.48,4.2455
2017-04-26,72174.0,440261.4,1.34,1.25,0.98,0.47,0.0,354861.4,17000.0,58174.0,103700.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,31.79,0.3008,39.23,4.2455
2017-04-27,72174.0,449644.02,1.34,1.12,0.98,0.45,0.0,362424.02,17000.0,58174.0,105910.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,30.06,0.2968,39.33,4.2455
2017-04-28,72174.0,442426.62,1.34,1.11,0.98,0.45,0.0,356606.62,17000.0,58174.0,104210.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,30.65,0.2986,39.34,4.2455
2017-05-01,72174.0,442426.62,1.34,1.12,0.98,0.45,0.0,356606.62,17000.0,58174.0,104210.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,30.41,0.2981,39.36,4.2455
2017-05-02,72174.0,425826.6,1.34,1.12,0.98,0.44,0.0,343226.6,17000.0,58174.0,100300.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,30.9,0.298,39.23,4.2455
2017-05-03,72174.0,425104.86,1.34,1.08,0.98,0.43,0.0,342644.86,17000.0,58174.0,100130.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,30.38,0.2972,39.28,4.2455
2017-05-04,72174.0,432322.26,1.34,1.07,0.98,0.43,0.0,348462.26,17000.0,58174.0,101830.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,30.14,0.2973,39.35,4.2455
2017-05-05,72174.0,451087.5,1.34,1.08,0.98,0.45,0.0,363587.5,17000.0,58174.0,106250.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,0.0,100.0,29.67,0.2949,39.25,4.2455
2017-05-08,72174.0,451087.5,1.34,1.02,0.98,0.46,0.0,363587.5,17000.0,58174.0,106250.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,30.27,0.2958,39.18,4.2455
2017-05-09,72174.0,447478.8,1.34,1.01,0.98,0.45,0.0,360678.8,17000.0,58174.0,105400.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,100.0,0.0,0.0,0.0,100.0,30.53,0.2985,39.36,4.2455
2017-05-10,86474.0,537003.54,1.61,1.2,1.17,0.54,1.0,450063.54,31300.0,72474.0,194373.0,,,14300.0,0.09,,,,,14300.0,,,,0.09,14300.0,,,,0.19,,,100.0,100.0,0.0,0.0,0.0,100.0,32.92,0.2956,34.78,2.7627
2017-05-11,86474.0,528356.14,1.61,1.21,1.17,0.54,1.0,442816.14,31300.0,72474.0,191243.0,,,,,,,,,,,,,,,,,,0.19,,,100.0,100.0,0.0,0.0,0.0,100.0,32.9,0.2945,34.46,2.7627
2017-05-12,86474.0,527491.4,1.61,1.2,1.17,0.53,1.0,442091.4,31300.0,72474.0,190930.0,,,,,,,,,,,,,,,,,,0.19,,,100.0,100.0,0.0,0.0,0.0,100.0,32.87,0.2948,34.68,2.7627
2017-05-15,93474.0,567387.18,1.74,1.3,1.27,0.57,1.0,464197.18,34300.0,76474.0,208201.0,,,3000.0,0.02,,,,,4000.0,,,,0.02,3000.0,,,,0.21,,,100.0,100.0,0.0,0.0,0.0,100.0,30.44,0.287,32.06,2.7252
2017-05-16,94474.0,569678.22,1.76,1.33,1.28,0.58,1.0,467168.22,34300.0,77474.0,206829.0,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.21,,,100.0,100.0,0.0,0.0,0.0,100.0,29.98,0.279,31.55,2.7543
2017-05-17,94474.0,559286.08,1.76,1.39,1.28,0.57,1.0,458646.08,34300.0,77474.0,203056.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,100.0,0.0,0.0,0.0,100.0,29.97,0.2787,31.35,2.7543
2017-05-18,94474.0,558341.34,1.76,1.5,1.28,0.57,1.0,457871.34,34300.0,77474.0,202713.0,,,,,,,,,,,,,,,,,,0.2,,,100.0,100.0,0.0,0.0,0.0,100.0,29.94,0.2785,31.59,2.7543
2017-05-19,96474.0,574985.04,1.79,1.61,1.31,0.58,1.0,473665.04,34300.0,79474.0,204428.0,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.2,,,100.0,100.0,0.0,0.0,0.0,100.0,30.86,0.2818,31.25,2.8127
2017-05-22,96474.0,583667.7,1.79,1.63,1.31,0.58,1.0,480817.7,34300.0,79474.0,207515.0,,,,,,,,,,,,,,,,,,0.2,,,100.0,100.0,0.0,0.0,0.0,100.0,30.77,0.2821,31.37,2.8127
2017-05-23,96474.0,575949.78,1.79,1.64,1.31,0.59,1.0,474459.78,34300.0,79474.0,204771.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,100.0,0.0,0.0,0.0,100.0,30.79,0.2798,31.06,2.8127
2017-05-24,96474.0,576914.52,1.79,1.75,1.31,0.58,1.0,475254.52,34300.0,79474.0,205114.0,,,,,,,,,,,,,,,,,,0.2,,,100.0,100.0,0.0,0.0,0.0,100.0,31.02,0.2828,31.2,2.8127
2017-05-25,95474.0,568070.3,1.77,1.8,1.3,0.57,1.0,466920.3,34300.0,78474.0,204085.0,,,,,,,,,,,,,,,,,1000.0,0.21,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,31.42,0.2883,31.45,2.7835
2017-05-26,95474.0,569025.04,1.77,1.82,1.3,0.57,1.0,467705.04,34300.0,78474.0,204428.0,,,,,,,,,,,,,,,,,,0.2,,,100.0,100.0,0.0,0.0,0.0,100.0,31.33,0.2881,31.51,2.7835
2017-05-29,95474.0,589074.58,1.77,1.83,1.3,0.58,1.0,484184.58,34300.0,78474.0,211631.0,,,,,,,,,,,,,,,,,,0.2,,,100.0,100.0,0.0,0.0,0.0,100.0,31.11,0.2879,31.4,2.7835
2017-05-30,95774.0,589967.84,1.78,1.66,1.3,0.59,1.0,485247.84,34300.0,78774.0,211288.0,,,,0.01,,,,,300.0,,,,0.01,,,,,0.21,,,100.0,100.0,0.0,0.0,0.0,100.0,31.4,0.2888,31.62,2.7922
2017-05-31,95774.0,578474.96,1.78,1.68,1.3,0.59,1.0,475794.96,34300.0,78774.0,207172.0,,,,,,,,,,,,,,,,,,0.21,,,100.0,100.0,0.0,0.0,0.0,100.0,31.1,0.2886,31.9,2.7922
2017-06-01,107974.0,654322.44,2.14,2.06,1.47,0.66,1.0,514336.44,40400.0,84874.0,244824.0,,,6100.0,0.03,,,,,6100.0,,,,0.03,6100.0,,,,0.24,,,100.0,100.0,0.0,0.0,0.0,100.0,27.9,0.3029,39.27,2.6726
2017-06-02,107974.0,657561.66,2.14,2.14,1.47,0.66,1.0,516882.66,40400.0,84874.0,246036.0,,,,,,,,,,,,,,,,,,0.24,,,100.0,100.0,0.0,0.0,0.0,100.0,27.95,0.3026,39.17,2.6726
2017-06-05,107937.0,663812.55,2.14,2.16,1.46,0.66,1.0,521747.55,40400.0,84837.0,248460.0,,,,,,,,,,,,,,,,,37.0,0.25,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,28.05,0.3029,39.12,2.6717
2017-06-06,106974.0,647192.7,2.13,2.14,1.45,0.66,1.0,507437.7,40400.0,83874.0,244420.0,,,,0.0,,,,,37.0,,,,0.0,,,,1000.0,0.25,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,27.88,0.3092,39.92,2.6479
2017-06-07,106974.0,646122.96,2.13,2.18,1.45,0.65,1.0,506598.96,40400.0,83874.0,244016.0,,,,,,,,,,,,,,,,,,0.24,,,100.0,100.0,0.0,0.0,0.0,100.0,28.1,0.3082,39.64,2.6479
2017-06-08,106974.0,648262.44,2.13,2.27,1.45,0.65,1.0,508276.44,40400.0,83874.0,244824.0,,,,,,,,,,,,,,,,,,0.24,,,100.0,100.0,0.0,0.0,0.0,100.0,28.18,0.308,39.55,2.6479
2017-06-09,106974.0,661099.32,2.13,2.75,1.45,0.66,1.0,518341.32,40400.0,83874.0,249672.0,,,,,,,,,,,,,,,,,,0.24,,,100.0,100.0,0.0,0.0,0.0,100.0,28.45,0.3078,39.29,2.6479
2017-06-12,106974.0,654680.88,2.13,2.78,1.45,0.66,1.0,513308.88,40400.0,83874.0,247248.0,,,,,,,,,,,,,,,,,,0.25,,,100.0,100.0,0.0,0.0,0.0,100.0,27.99,0.3088,39.8,2.6479
2017-06-13,107174.0,655904.88,2.13,2.77,1.45,0.66,1.0,514532.88,40400.0,84074.0,247248.0,,,,0.0,,,,,200.0,,,,0.0,,,,,0.25,,,100.0,100.0,0.0,0.0,0.0,100.0,28.07,0.3069,39.53,2.6528
