,ALMOU FP Equity_DX_SI_QTY,ALMOU FP Equity_DX_SHORT_INTEREST_VALUE,ALMOU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMOU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMOU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMOU FP Equity_DX_SI_MV,ALMOU FP Equity_DX_DSS,ALMOU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMOU FP Equity_DX_SUPPLY_SI_QTY,ALMOU FP Equity_DX_BROKER_SI_QTY,ALMOU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMOU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMOU FP Equity_DX_BROKER_SI_MV_INC_x,ALMOU FP Equity_DX_BROKER_SI_QTY_ADD,ALMOU FP Equity_DX_SUPPLY_SI_MV_DEC,ALMOU FP Equity_DX_BROKER_SI_QTY_INC,ALMOU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMOU FP Equity_DX_BROKER_SI_MV_INC_y,ALMOU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMOU FP Equity_DX_BROKER_SI_MV_ADD,ALMOU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMOU FP Equity_DX_BROKER_SI_QTY_DEC,ALMOU FP Equity_DX_SUPPLY_SI_MV,ALMOU FP Equity_DX_BROKER_SI_MV_DEC,ALMOU FP Equity_DX_SUPPLY_SI_MV_RMV,ALMOU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMOU FP Equity_DX_UTILIZATION_QUANTITY,ALMOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMOU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMOU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMOU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMOU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMOU FP Equity_DX_BROKER_SI_CON_RATIO,ALMOU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMOU FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-01-11,7248.0,242445.6,0.64,4.13,0.24,0.25,0.0,198960.6,1455.0,5948.0,48669.75,,,,,,,,,,,,0.05,,,100.0,74.31,0.0,0.0,,0.0,100.0,34.0,0.3589,44.29,3.7017
2023-01-12,7248.0,243532.8,0.64,4.03,0.24,0.25,0.0,199852.8,1455.0,5948.0,48888.0,,,,,,,,,,,,0.05,,,100.0,74.31,0.0,0.0,,0.0,100.0,33.85,0.3594,44.47,3.7017
2023-01-13,7248.0,241358.4,0.64,4.16,0.24,0.25,0.0,198068.4,1455.0,5948.0,48451.5,,,,,,,,,,,,0.05,,,100.0,74.31,0.0,0.0,,0.0,100.0,33.92,0.3586,44.27,3.7017
2023-01-16,7248.0,242808.0,0.64,4.2,0.24,0.25,0.0,199258.0,1455.0,5948.0,48742.5,,,,,,,,,,,,0.05,,,100.0,74.81,0.0,0.0,,0.0,100.0,33.9,0.3591,44.39,3.7265
2023-01-17,7148.0,234454.4,0.63,4.12,0.23,0.24,0.0,191814.4,1455.0,5848.0,47724.0,,,,,,,,,,,100.0,0.05,0.0,,100.0,74.81,0.0,0.0,,0.0,100.0,34.75,0.3555,43.09,3.6751
2023-01-18,7048.0,231174.4,0.62,3.89,0.23,0.24,0.0,191814.4,1355.0,5848.0,44444.0,,,,0.0,,100.0,,,,,,0.04,,,100.0,73.44,0.0,0.0,,0.0,100.0,34.91,0.3544,42.7,3.8201
2023-01-19,7048.0,222364.4,0.62,3.77,0.23,0.23,0.0,184504.4,1355.0,5848.0,42750.25,,,,,,,,,,,,0.04,,,100.0,73.44,0.0,0.0,,0.0,100.0,35.29,0.3526,42.02,3.8201
2023-01-20,6612.0,211253.4,0.58,3.37,0.22,0.21,0.0,182498.4,1055.0,5712.0,33707.25,,,,0.01,,300.0,,,,,136.0,0.03,0.01,,100.0,57.18,0.0,0.0,,0.0,100.0,36.97,0.3759,45.77,3.5837
2023-01-23,6112.0,194361.6,0.54,3.08,0.2,0.2,0.0,165741.6,1055.0,5212.0,33549.0,,,,,,,,,,,500.0,0.03,0.02,,100.0,57.18,0.0,0.0,,0.0,100.0,40.23,0.3656,41.1,3.3127
2023-01-24,6112.0,191916.8,0.54,3.05,0.2,0.2,0.0,163656.8,1055.0,5212.0,33127.0,,,,,,,,,,,,0.03,,,100.0,54.75,0.0,0.0,,0.0,100.0,40.35,0.3654,40.93,3.1718
2023-01-25,7065.0,216189.0,0.62,3.37,0.23,0.22,0.0,188649.0,1055.0,6165.0,32283.0,,,953.0,,,,,,0.03,,,0.03,,,100.0,64.92,0.0,0.0,,0.0,100.0,35.03,0.2919,35.33,4.3477
2023-01-26,7065.0,222900.75,0.62,3.26,0.23,0.22,0.0,194505.75,1055.0,6165.0,33285.25,,,,,,,,,,,,0.03,,,100.0,64.92,0.0,0.0,,0.0,100.0,34.6,0.2933,36.09,4.3477
2023-01-27,7065.0,227139.75,0.62,3.22,0.23,0.23,0.0,198204.75,1055.0,6165.0,33918.25,,,,,,,,,,,,0.03,,,100.0,64.92,0.0,0.0,,0.0,100.0,34.7,0.2931,35.94,4.3477
2023-01-30,7065.0,230319.0,0.62,3.22,0.23,0.23,0.0,200979.0,1055.0,6165.0,34393.0,,,,,,,,,,,,0.03,,,100.0,62.76,0.0,0.0,,0.0,100.0,34.77,0.2931,35.87,4.2029
2023-01-31,7065.0,228552.75,0.62,3.3,0.23,0.23,0.0,199437.75,1055.0,6165.0,34129.25,,,,,,,,,,,,0.03,,,100.0,63.63,0.0,0.0,,0.0,100.0,34.96,0.2924,35.52,4.2612
2023-02-01,6764.0,222197.4,0.6,3.06,0.22,0.22,0.0,192632.4,1055.0,5864.0,34656.75,,,,,,,,,,,301.0,0.03,0.01,,100.0,63.63,0.0,0.0,,0.0,100.0,36.14,0.3096,37.68,4.0796
2023-02-02,6717.0,224011.95,0.59,2.95,0.22,0.23,0.0,193996.95,1055.0,5817.0,35184.25,,,,,,,,,,,47.0,0.03,0.0,,100.0,62.65,0.0,0.0,,0.0,100.0,36.51,0.3118,37.67,3.9887
2023-02-03,6667.0,222677.8,0.59,2.91,0.22,0.23,0.0,192617.8,1055.0,5767.0,35237.0,,,,,,,,,,,50.0,0.04,0.0,,100.0,61.59,0.0,0.0,,0.0,100.0,37.09,0.3145,37.49,3.892
2023-02-06,7105.0,241570.0,0.63,3.06,0.23,0.24,0.0,210970.0,1055.0,6205.0,35870.0,,0.01,,,438.0,,0.01,,,,,0.04,,,100.0,61.59,0.0,0.0,,0.0,100.0,34.72,0.2911,35.46,4.1477
2023-02-07,7316.0,245086.0,0.64,3.06,0.24,0.25,0.0,212624.5,1234.0,6347.0,41339.0,179.0,0.01,,,142.0,,0.01,179.0,,,,0.04,,,100.0,65.57,0.0,0.0,,0.0,100.0,33.84,0.283,34.2,3.8874
2023-02-08,8116.0,259712.0,0.71,3.38,0.26,0.27,0.0,215904.0,1634.0,6747.0,52288.0,400.0,0.01,,,400.0,,0.01,400.0,,,,0.05,,,100.0,70.98,0.0,0.0,,0.0,100.0,30.5,0.2705,30.68,3.5256
2023-02-09,7852.0,247338.0,0.69,3.16,0.26,0.25,0.0,204214.5,1634.0,6483.0,51471.0,,,,,,,,,,,264.0,0.05,0.01,,100.0,71.01,0.0,0.0,,0.0,100.0,30.67,0.271,31.55,3.4124
2023-02-10,7680.0,241152.0,0.68,3.08,0.25,0.25,0.0,198165.4,1634.0,6311.0,51307.6,,,,,,,,,,,172.0,0.05,0.01,,100.0,69.41,0.0,0.0,,0.0,100.0,31.38,0.2776,32.26,3.2625
2023-02-13,7058.0,221621.2,0.62,2.8,0.23,0.23,0.0,178634.6,1834.0,5689.0,57587.6,200.0,0.0,,,24.0,,0.0,200.0,,,646.0,0.06,0.02,,100.0,71.81,0.0,0.0,,0.0,100.0,34.35,0.2883,34.86,2.7635
2023-02-14,6888.0,214561.2,0.61,2.71,0.22,0.22,0.0,171916.85,1834.0,5519.0,57129.1,,,,,,,,,,,170.0,0.06,0.01,,100.0,71.33,0.0,0.0,,0.0,100.0,35.03,0.2964,35.79,2.6791
2023-02-15,7037.0,217443.3,0.62,2.75,0.23,0.22,0.0,175141.2,1834.0,5668.0,56670.6,,0.01,,,320.0,,0.01,,,,171.0,0.06,0.01,,100.0,71.14,0.0,0.0,,0.0,100.0,32.83,0.2911,35.14,2.7296
2023-02-16,6898.0,212458.4,0.61,2.67,0.22,0.22,0.0,173373.2,1734.0,5629.0,53407.2,,,,0.0,,100.0,,,,,39.0,0.05,0.0,,100.0,70.69,0.0,0.0,,0.0,100.0,32.17,0.2924,35.75,2.8121
2023-02-17,6998.0,210639.8,0.62,2.63,0.23,0.22,0.0,172442.9,1834.0,5729.0,55203.4,100.0,0.0,,,100.0,,0.0,100.0,,,,0.06,,,100.0,72.4,0.0,0.0,,0.0,100.0,31.38,0.287,35.52,2.7627
2023-02-20,7048.0,211440.0,0.62,2.45,0.23,0.22,0.0,173370.0,1934.0,5779.0,58020.0,100.0,0.0,,,100.0,,0.0,100.0,,,50.0,0.06,0.0,,100.0,73.45,0.0,0.0,,0.0,100.0,30.49,0.2832,35.68,2.6768
2023-02-21,7090.0,211991.0,0.62,2.4,0.23,0.22,0.0,172792.1,1976.0,5779.0,59082.4,42.0,,,,,,,42.0,,,,0.06,,,100.0,71.93,0.0,0.0,,0.0,100.0,30.54,0.2809,34.79,2.581
2023-02-22,7079.0,211662.1,0.62,2.36,0.23,0.22,0.0,174526.3,1992.0,5837.0,59560.8,16.0,0.0,,,85.0,,0.0,16.0,,,27.0,0.06,0.0,,100.0,70.79,0.0,0.0,,0.0,100.0,30.68,0.2788,34.82,2.5156
2023-02-23,7279.0,217278.15,0.64,2.45,0.24,0.22,0.0,177219.45,2092.0,5937.0,62446.2,100.0,0.0,,,100.0,,0.0,100.0,,,,0.06,,,100.0,76.43,0.0,0.0,,0.0,100.0,29.83,0.2762,33.93,2.6595
2023-02-24,7279.0,215458.4,0.64,2.44,0.24,0.22,0.0,175735.2,2092.0,5937.0,61923.2,,,,,,,,,,,,0.06,,,100.0,78.23,0.0,0.0,,0.0,100.0,29.71,0.2761,34.01,2.7221
2023-02-27,7219.0,223789.0,0.64,2.48,0.23,0.22,0.0,182187.0,2092.0,5877.0,64852.0,,,,,,,,,,,60.0,0.06,0.0,,100.0,78.23,0.0,0.0,,0.0,100.0,30.01,0.276,33.75,2.6997
2023-02-28,7219.0,228120.4,0.64,2.37,0.23,0.23,0.0,185713.2,2032.0,5877.0,64211.2,,,,0.0,,60.0,,,,,,0.06,,,100.0,77.88,0.0,0.0,,0.0,100.0,29.55,0.2759,34.05,2.767
2023-03-01,7219.0,231008.0,0.64,2.36,0.23,0.23,0.0,188064.0,2032.0,5877.0,65024.0,,,,,,,,,,,,0.06,,,100.0,76.82,0.0,0.0,,0.0,100.0,29.56,0.2758,33.98,2.7293
2023-03-02,7219.0,227037.47,0.64,2.27,0.23,0.24,0.0,184831.58,2032.0,5877.0,63906.38,,,,,,,,,,,,0.07,,,100.0,76.82,0.0,0.0,,0.0,100.0,29.41,0.276,34.17,2.7293
2023-03-03,7219.0,224149.95,0.64,2.28,0.23,0.24,0.0,182480.85,2032.0,5877.0,63093.6,,,,,,,,,,,,0.07,,,100.0,76.28,0.0,0.0,,0.0,100.0,28.78,0.2755,34.37,2.7098
2023-03-06,7219.0,213321.45,0.64,2.28,0.23,0.23,0.0,173665.35,2032.0,5877.0,60045.6,,,,,,,,,,,,0.06,,,100.0,76.28,0.0,0.0,,0.0,100.0,28.77,0.2753,34.33,2.7098
2023-03-07,7219.0,215848.1,0.64,2.17,0.23,0.22,0.0,175722.3,2032.0,5877.0,60756.8,,,,,,,,,,,,0.06,,,100.0,76.28,0.0,0.0,,0.0,100.0,29.3,0.2762,34.3,2.7098
2023-03-08,4774.0,143936.1,0.42,1.46,0.16,0.14,0.0,104741.1,1990.0,3474.0,59998.5,,,,0.0,,42.0,,,,,2403.0,0.06,0.07,,100.0,69.78,0.0,0.0,,0.0,100.0,26.24,0.2656,34.69,1.6739
2023-03-09,3474.0,105435.9,0.31,1.08,0.11,0.11,0.0,105435.9,1190.0,3474.0,36116.5,,,,0.03,,900.0,,,,100.0,,0.04,,,100.0,60.96,0.0,0.0,,0.0,100.0,27.18,0.2716,33.42,1.7797
2023-03-10,3474.0,105088.5,0.31,1.14,0.11,0.11,0.0,105088.5,1190.0,3474.0,35997.5,,,,,,,,,,,,0.04,,,100.0,60.96,0.0,0.0,,0.0,100.0,27.2,0.2714,33.3,1.7797
2023-03-13,3328.0,98342.4,0.29,1.1,0.11,0.1,0.0,95919.3,562.0,3246.0,16607.1,82.0,,,0.02,,710.0,,82.0,,,228.0,0.02,0.01,,100.0,34.23,0.0,0.0,,0.0,100.0,28.48,0.2746,34.91,2.0268
2023-03-14,3328.0,100838.4,0.29,1.1,0.11,0.1,0.0,98353.8,562.0,3246.0,17028.6,,,,,,,,,,,,0.02,,,100.0,34.71,0.0,0.0,,0.0,100.0,28.27,0.2733,34.85,2.0556
2023-03-15,2976.0,88089.6,0.26,1.01,0.1,0.09,0.0,85662.4,562.0,2894.0,16635.2,,,,,,,,,,,352.0,0.02,0.01,,100.0,34.95,0.0,0.0,,0.0,100.0,32.02,0.294,38.24,1.8507
2023-03-16,2905.0,87585.75,0.26,1.01,0.09,0.09,0.0,85113.45,562.0,2823.0,16944.3,,,,,,,,,,,71.0,0.02,0.0,,100.0,34.95,0.0,0.0,,0.0,100.0,32.21,0.2981,39.13,1.8066
2023-03-17,2861.0,85257.8,0.25,1.0,0.09,0.09,0.0,82814.2,562.0,2779.0,16747.6,,,,,,,,,,,44.0,0.02,0.0,,100.0,35.39,0.0,0.0,,0.0,100.0,32.94,0.2965,38.24,1.8016
2023-03-20,2861.0,84399.5,0.25,1.01,0.09,0.09,0.0,81980.5,562.0,2779.0,16579.0,,,,,,,,,,,,0.02,,,100.0,35.39,0.0,0.0,,0.0,100.0,32.86,0.2965,38.31,1.8016
2023-03-21,2861.0,85830.0,0.25,1.03,0.09,0.09,0.0,83370.0,562.0,2779.0,16860.0,,,,,,,,,,,,0.02,,,100.0,37.37,0.0,0.0,,0.0,100.0,32.71,0.2957,38.27,1.9023
2023-03-22,2701.0,80759.9,0.24,0.98,0.09,0.08,0.0,78308.1,562.0,2619.0,16803.8,,,,,,,,,,,160.0,0.02,0.0,,100.0,49.96,0.0,0.0,,0.0,100.0,34.62,0.2879,34.79,2.4009
2023-03-23,2509.0,75270.0,0.22,0.96,0.08,0.08,0.0,72810.0,462.0,2427.0,13860.0,,,,0.0,,100.0,,,,,192.0,0.01,0.01,,100.0,45.34,0.0,0.0,,0.0,100.0,31.24,0.2865,37.36,2.4622
2023-03-24,2370.0,70863.0,0.21,0.94,0.08,0.07,0.0,68411.2,462.0,2288.0,13813.8,,,,,,,,,,,139.0,0.01,0.0,,100.0,45.65,0.0,0.0,,0.0,100.0,29.76,0.2937,39.85,2.3419
2023-03-27,2089.0,62565.55,0.18,0.88,0.07,0.06,0.0,60109.65,402.0,2007.0,12039.9,,,,0.0,,60.0,,,,,281.0,0.01,0.01,,100.0,45.07,0.0,0.0,,0.0,100.0,26.12,0.3114,44.8,2.3419
2023-03-28,2064.0,61404.0,0.18,0.89,0.07,0.06,0.0,58964.5,277.0,1982.0,8240.75,,,,0.0,,125.0,,,,,25.0,0.01,0.0,,100.0,32.1,0.0,0.0,,0.0,100.0,26.46,0.3159,45.36,2.3917
2023-03-29,1979.0,60260.55,0.17,0.87,0.06,0.06,0.0,57763.65,327.0,1897.0,9957.15,50.0,0.0,,,15.0,,0.0,50.0,,,100.0,0.01,0.0,,100.0,42.8,0.0,0.0,,0.0,100.0,27.44,0.3339,47.09,2.5903
2023-03-30,1979.0,59963.7,0.17,0.87,0.06,0.06,0.0,57479.1,327.0,1897.0,9908.1,,,,,,,,,,,,0.01,,,100.0,48.52,0.0,0.0,,0.0,100.0,27.54,0.3349,47.24,2.9362
2023-03-31,4698.0,140940.0,0.41,2.15,0.15,0.14,0.0,99480.0,2327.0,3316.0,69810.0,,0.05,,,1546.0,,0.05,,,2000.0,127.0,0.07,0.0,,100.0,89.88,0.0,0.0,,0.0,100.0,17.58,0.4453,62.01,1.8146
2023-04-03,4663.0,136625.9,0.41,2.46,0.15,0.14,0.0,96133.3,2327.0,3281.0,68181.1,,,,,,,,,,,35.0,0.07,0.0,,100.0,89.88,0.0,0.0,,0.0,100.0,17.66,0.4421,61.66,1.8011
2023-04-04,4663.0,134527.55,0.41,2.55,0.15,0.14,0.0,94656.85,2327.0,3281.0,67133.95,,,,,,,,,,,,0.07,,,100.0,90.3,0.0,0.0,,0.0,100.0,17.57,0.4434,61.8,1.8095
2023-04-05,4590.0,128979.0,0.4,2.56,0.15,0.13,0.0,90144.8,2268.0,3208.0,63730.8,,,,0.0,,59.0,,,,,73.0,0.07,0.0,,100.0,89.54,0.0,0.0,,0.0,100.0,18.03,0.4473,62.24,1.8121
2023-04-06,4590.0,128520.0,0.4,2.45,0.15,0.13,0.0,89824.0,2254.0,3208.0,63112.0,,,,0.0,,14.0,,,,,,0.06,,,100.0,89.09,0.0,0.0,,0.0,100.0,18.23,0.4479,62.28,1.8142
2023-04-07,4590.0,128520.0,0.4,2.5,0.15,0.13,0.0,89824.0,2254.0,3208.0,63112.0,,,,,,,,,,,,0.06,,,100.0,88.36,0.0,0.0,,0.0,100.0,18.22,0.4484,62.34,1.7993
2023-04-10,4590.0,128520.0,0.4,2.5,0.15,0.13,0.0,89824.0,2254.0,3208.0,63112.0,,,,,,,,,,,,0.06,,,100.0,88.36,0.0,0.0,,0.0,100.0,17.9,0.4505,62.58,1.7993
2023-04-11,4890.0,140343.0,0.43,2.66,0.16,0.14,0.0,100679.6,2554.0,3508.0,73299.8,300.0,0.01,,,300.0,,0.01,300.0,,,,0.07,,,100.0,89.58,0.0,0.0,,0.0,100.0,16.62,0.4081,59.12,1.7152
2023-04-12,5042.0,145461.7,0.44,2.77,0.16,0.15,0.0,105591.0,2554.0,3660.0,73682.9,,0.01,,,152.0,,0.01,,,,,0.07,,,100.0,89.58,0.0,0.0,,0.0,100.0,17.63,0.3918,57.13,1.7685
2023-04-13,5042.0,141680.2,0.44,3.01,0.16,0.15,0.0,102846.0,2554.0,3660.0,71767.4,,,,,,,,,,,,0.07,,,100.0,89.77,0.0,0.0,,0.0,100.0,17.73,0.3886,56.75,1.7722
2023-04-14,5042.0,141176.0,0.44,3.2,0.16,0.14,0.0,102480.0,2554.0,3660.0,71512.0,,,,,,,,,,,,0.07,,,100.0,89.77,0.0,0.0,,0.0,100.0,17.59,0.39,56.92,1.7722
2023-04-17,5042.0,139663.4,0.44,3.66,0.16,0.14,0.0,101382.0,2554.0,3660.0,70745.8,,,,,,,,,,,,0.07,,,100.0,89.77,0.0,0.0,,0.0,100.0,17.62,0.3891,56.8,1.7722
2023-04-18,4722.0,131507.7,0.42,3.66,0.15,0.13,0.0,93019.0,2654.0,3340.0,73913.9,100.0,0.0,,,100.0,,0.0,100.0,,,420.0,0.07,0.01,,100.0,90.46,0.0,0.0,,0.0,100.0,18.74,0.3511,52.17,1.6094
2023-04-19,4302.0,116154.0,0.38,3.35,0.14,0.12,0.0,90180.0,2234.0,3340.0,60318.0,,,,0.01,,420.0,,,,,,0.06,,0.0,100.0,88.9,0.0,0.0,95.0,0.0,100.0,20.74,0.3176,46.96,1.7119
2023-04-20,5074.0,130401.8,0.45,4.34,0.16,0.14,0.0,106038.2,3020.0,4126.0,77614.0,800.0,0.02,,0.0,800.0,14.0,0.02,800.0,,,14.0,0.08,0.0,,100.0,90.94,0.0,0.0,,0.0,100.0,33.49,0.3068,39.59,1.5279
2023-04-21,5130.0,134149.5,0.45,4.02,0.17,0.13,0.0,108627.1,3048.0,4154.0,79705.2,28.0,0.0,,,28.0,,0.0,28.0,,,,0.08,,,100.0,97.13,0.0,0.0,,0.0,100.0,32.62,0.3051,40.05,1.6348
2023-04-24,4431.0,115206.0,0.39,3.32,0.14,0.12,0.0,90870.0,2708.0,3495.0,70408.0,,,,0.01,,340.0,,,,,659.0,0.07,0.02,,100.0,96.37,0.0,0.0,,0.0,100.0,34.56,0.3344,42.28,1.5769
2023-04-25,4539.0,125730.3,0.4,3.3,0.15,0.12,0.0,98307.3,2762.0,3549.0,76507.4,54.0,0.0,,,54.0,,0.0,54.0,,,,0.07,,,100.0,98.29,0.0,0.0,,0.0,100.0,33.15,0.3237,42.1,1.6153
2023-04-26,4539.0,126638.1,0.4,3.21,0.15,0.13,0.0,99017.1,2762.0,3549.0,77059.8,,,,,,,,,,,,0.08,,,100.0,98.29,0.0,0.0,,0.0,100.0,33.64,0.322,41.44,1.6153
2023-04-27,4589.0,130557.05,0.4,3.27,0.15,0.13,0.0,101680.3,2787.0,3574.0,79290.15,25.0,,25.0,,,,,25.0,0.0,,,0.08,,,100.0,98.31,0.0,0.0,,0.0,100.0,33.14,0.3152,41.1,1.6187
2023-04-28,4935.0,137686.5,0.43,3.48,0.16,0.14,0.0,109368.0,2787.0,3920.0,77757.3,,0.01,,,346.0,,0.01,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,31.11,0.2855,37.78,1.7562
2023-05-01,4935.0,137686.5,0.43,3.55,0.16,0.14,0.0,109368.0,2787.0,3920.0,77757.3,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.86,0.2866,38.22,1.7562
2023-05-02,4935.0,135465.75,0.43,3.55,0.16,0.14,0.0,107604.0,2787.0,3920.0,76503.15,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,31.1,0.2856,37.84,1.7562
2023-05-03,4935.0,135465.75,0.43,3.6,0.16,0.14,0.0,107604.0,2787.0,3920.0,76503.15,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,31.03,0.2865,38.08,1.7562
2023-05-04,4935.0,133985.25,0.43,3.55,0.16,0.14,0.0,106428.0,2787.0,3920.0,75667.05,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,31.01,0.2853,37.84,1.7562
2023-05-05,4935.0,133985.25,0.43,3.56,0.16,0.13,0.0,106428.0,2787.0,3920.0,75667.05,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,31.01,0.2863,38.05,1.7562
2023-05-08,4935.0,133245.0,0.43,3.56,0.16,0.14,0.0,105840.0,2787.0,3920.0,75249.0,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,31.0,0.2857,37.93,1.7562
2023-05-09,4935.0,133245.0,0.43,3.55,0.16,0.13,0.0,105840.0,2787.0,3920.0,75249.0,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.94,0.2857,37.97,1.7562
2023-05-10,4935.0,132998.25,0.43,3.59,0.16,0.13,0.0,105644.0,2787.0,3920.0,75109.65,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,31.01,0.2861,38.01,1.7562
2023-05-11,4935.0,132751.5,0.43,3.63,0.16,0.13,0.0,105448.0,2787.0,3920.0,74970.3,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.94,0.2855,37.93,1.7562
2023-05-12,4935.0,134725.5,0.43,3.65,0.16,0.13,0.0,107016.0,2787.0,3920.0,76085.1,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.83,0.2861,38.14,1.7562
2023-05-15,4935.0,135712.5,0.43,3.56,0.16,0.14,0.0,107800.0,2787.0,3920.0,76642.5,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.94,0.2864,38.12,1.7562
2023-05-16,4935.0,134725.5,0.43,3.48,0.16,0.14,0.0,107016.0,2787.0,3920.0,76085.1,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,31.02,0.2857,37.92,1.7562
2023-05-17,4935.0,135712.5,0.43,3.44,0.16,0.14,0.0,107800.0,2787.0,3920.0,76642.5,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.92,0.2862,38.09,1.7562
2023-05-18,4935.0,134725.5,0.43,3.46,0.16,0.14,0.0,107016.0,2787.0,3920.0,76085.1,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.99,0.2854,37.88,1.7562
2023-05-19,4935.0,135712.5,0.43,3.59,0.16,0.14,0.0,107800.0,2787.0,3920.0,76642.5,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.96,0.2865,38.14,1.7562
2023-05-22,4935.0,134972.25,0.43,3.69,0.16,0.14,0.0,107212.0,2787.0,3920.0,76224.45,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.96,0.2859,38.01,1.7562
2023-05-23,4635.0,126999.0,0.41,3.72,0.15,0.13,0.0,99188.0,2487.0,3620.0,68143.8,,,,0.01,,300.0,,,,,300.0,0.07,0.01,,100.0,99.08,0.0,0.0,,0.0,100.0,26.61,0.2864,40.58,1.8466
2023-05-24,4635.0,126072.0,0.41,3.76,0.15,0.13,0.0,98464.0,2487.0,3620.0,67646.4,,,,,,,,,,,,0.07,,,100.0,99.08,0.0,0.0,,0.0,100.0,27.02,0.2892,41.03,1.8466
2023-05-25,4935.0,134232.0,0.43,3.98,0.16,0.14,0.0,106624.0,2787.0,3920.0,75806.4,300.0,0.01,,,300.0,,0.01,300.0,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.97,0.2859,38.0,1.7562
2023-05-26,4935.0,133985.25,0.43,4.0,0.16,0.14,0.0,106428.0,2787.0,3920.0,75667.05,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.97,0.2858,37.97,1.7562
2023-05-29,4935.0,133738.5,0.43,4.08,0.16,0.14,0.0,106232.0,2787.0,3920.0,75527.7,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.96,0.2857,37.95,1.7562
2023-05-30,4935.0,133738.5,0.43,4.06,0.16,0.13,0.0,106232.0,2787.0,3920.0,75527.7,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,31.0,0.2862,38.04,1.7562
2023-05-31,4935.0,133245.0,0.43,4.08,0.16,0.13,0.0,105840.0,2787.0,3920.0,75249.0,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.97,0.2856,37.93,1.7562
2023-06-01,4935.0,132998.25,0.43,4.17,0.16,0.13,0.0,105644.0,2787.0,3920.0,75109.65,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,31.07,0.2866,38.08,1.7562
2023-06-02,4935.0,134478.75,0.43,4.42,0.16,0.13,0.0,106820.0,2787.0,3920.0,75945.75,,,,,,,,,,,,0.08,,,100.0,99.18,0.0,0.0,,0.0,100.0,30.88,0.2862,38.12,1.7562
2023-06-05,4867.0,132869.1,0.43,5.08,0.16,0.13,0.0,107452.8,2803.0,3936.0,76521.9,100.0,0.0,,0.0,16.0,84.0,0.0,100.0,,,,0.08,,,100.0,96.32,0.0,0.0,,0.0,100.0,31.39,0.2905,38.56,1.6725
