,UBI FP Equity_DX_SI_QTY,UBI FP Equity_DX_SHORT_INTEREST_VALUE,UBI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,UBI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,UBI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,UBI FP Equity_DX_SI_MV,UBI FP Equity_DX_DSS,UBI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,UBI FP Equity_DX_SUPPLY_SI_QTY,UBI FP Equity_DX_BROKER_SI_QTY,UBI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,UBI FP Equity_DX_BROKER_SI_MV_NEW_x,UBI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,UBI FP Equity_DX_SUPPLY_SI_QTY_INC_x,UBI FP Equity_DX_BROKER_SI_MV_INC_x,UBI FP Equity_DX_SUPPLY_SI_MV_NEW,UBI FP Equity_DX_BROKER_SI_QTY_ADD,UBI FP Equity_DX_BROKER_SI_QTY_NEW,UBI FP Equity_DX_SUPPLY_SI_MV_DEC,UBI FP Equity_DX_BROKER_SI_QTY_INC,UBI FP Equity_DX_SUPPLY_SI_QTY_DEC,UBI FP Equity_DX_BROKER_SI_MV_NEW_y,UBI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,UBI FP Equity_DX_BROKER_SI_MV_INC_y,UBI FP Equity_DX_SUPPLY_SI_QTY_INC_y,UBI FP Equity_DX_BROKER_SI_MV_ADD,UBI FP Equity_DX_SUPPLY_SI_QTY_ADD,UBI FP Equity_DX_BROKER_SI_QTY_DEC,UBI FP Equity_DX_SUPPLY_SI_MV,UBI FP Equity_DX_BROKER_SI_MV_DEC,UBI FP Equity_DX_SUPPLY_SI_MV_RMV,UBI FP Equity_DX_BROKER_SI_MV_RMV,UBI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,UBI FP Equity_DX_UTILIZATION_QUANTITY,UBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,UBI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,UBI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,UBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,UBI FP Equity_DX_ACTIVE_UTILIZATION_MV,UBI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,UBI FP Equity_DX_BROKER_SI_CON_RATIO,UBI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,UBI FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-07-16,432331.0,5750002.3,0.53,1.34,0.41,5.76,0.0,1846824.7,379791.0,138859.0,5051220.3,,,97368.0,,,,,,,,,,,97368.0,,168116.0,,5.05,,,,1.65,1.65,22635148.0,301047468.4,,300.9,1.65,31.25,0.3611,50.14,0.0188
2014-07-17,529699.0,7092669.61,0.64,1.71,0.5,7.08,0.0,3163079.53,379791.0,236227.0,5085401.49,,,342.0,,,97368.0,,0.01,,342.0,,,,342.0,1.32,,,5.06,,,,1.65,1.65,22631184.0,303031553.76,,301.46,1.65,24.15,0.267,38.65,0.023
2014-07-18,431123.0,5673578.68,0.52,1.42,0.4,5.8,0.0,3108747.32,281215.0,236227.0,3700789.4,,,,,,,,1.31,,98576.0,,,,,,,,3.75,,,,1.22,1.22,22764852.0,299585452.32,,302.27,1.23,24.24,0.2686,38.76,0.0187
2014-07-21,315254.0,4096725.73,0.38,1.03,0.3,4.16,0.0,1804472.71,262714.0,138859.0,3413968.43,,,,,,,,0.26,,18501.0,,,,,,,97368.0,3.45,1.33,,,1.14,1.14,22699338.0,294977897.31,,297.96,1.14,33.25,0.3477,47.28,0.0137
2014-07-22,328298.0,4277722.94,0.4,1.05,0.31,4.29,0.0,1809332.77,275758.0,138859.0,3593126.74,,,13044.0,,,,,,,,,,,13044.0,,,,3.6,,,,1.19,1.19,22831562.0,297495252.86,,297.23,1.2,33.13,0.3477,47.35,0.0142
2014-07-23,326963.0,4355147.16,0.4,1.04,0.31,4.28,0.0,1849601.88,244423.0,138859.0,3255714.36,,,,,,,,0.41,,31335.0,,,,,,,,3.2,,,,1.06,1.06,22760032.0,303163626.24,,297.75,1.06,33.34,0.3503,47.47,0.0142
2014-07-24,296714.0,3912174.09,0.36,0.95,0.28,3.96,0.0,1295505.36,265278.0,98256.0,3497690.43,,,,,,,,0.11,,7881.0,,,,,,28736.0,40603.0,3.53,0.51,,,1.15,1.15,22889952.0,301804017.12,,304.35,1.15,22.68,0.3868,56.45,0.0128
2014-07-25,296714.0,3925526.22,0.36,0.96,0.28,3.93,0.0,1299926.88,275278.0,98256.0,3641927.94,,,10000.0,,,,,,,,,,,10000.0,,,,3.64,,,,1.19,1.19,22938876.0,303481329.48,,303.76,1.18,22.61,0.3866,56.46,0.0128
2014-07-28,343588.0,4471797.82,0.42,1.12,0.32,4.56,0.0,1278801.84,322152.0,98256.0,4192808.28,,,46874.0,,,,,,,,,,,46874.0,,,,4.25,,,,1.39,1.39,22793084.0,296651988.26,,300.53,1.39,19.46,0.4418,62.57,0.0149
2014-07-29,470359.0,6178165.47,0.57,1.56,0.44,6.16,0.0,1290592.56,381132.0,98256.0,5006168.82,,,41670.0,,,,,,,,,,,41670.0,,17310.0,,4.98,,,,1.64,1.64,22837402.0,299969275.27,,297.93,1.64,32.26,0.3879,52.54,0.0203
2014-07-30,482616.0,6206441.76,0.58,1.62,0.45,6.34,0.0,1263572.16,393389.0,98256.0,5058982.54,,,,,,,,,,,,,,,,12257.0,,5.15,,,,1.7,1.7,22726220.0,292259189.2,,297.41,1.7,31.24,0.3958,53.92,0.0209
2014-07-31,543290.0,6804707.25,0.66,1.85,0.51,6.98,0.0,3086285.25,398920.0,246410.0,4996473.0,,,5614.0,,,172890.0,,0.0,,83.0,,,,5614.0,2.22,,24736.0,5.11,0.34,,,1.71,1.71,22881670.0,286592916.75,,292.96,1.71,32.64,0.3528,47.73,0.0233
2014-08-01,402042.0,4868728.62,0.49,1.35,0.38,5.02,0.0,1269285.43,399269.0,104813.0,4835147.59,,,5963.0,,,31293.0,,0.08,,5614.0,,,,5963.0,0.4,,172890.0,4.96,2.22,,,1.71,1.71,23006120.0,278604113.2,,286.25,1.7,16.61,0.4813,66.51,0.0172
2014-08-04,408813.0,4640027.55,0.49,1.39,0.38,4.97,0.0,1179753.05,406910.0,103943.0,4618428.5,,,7641.0,,,,,,,,,,,7641.0,,,870.0,4.88,0.0,,,1.74,1.74,23016730.0,261239885.5,,275.77,1.74,16.24,0.4865,67.0,0.0175
2014-08-05,390593.0,4650009.67,0.47,1.22,0.37,4.5,0.0,1237441.42,388690.0,103943.0,4627354.45,,,,,,,,0.23,,18220.0,,,,,,,,4.46,,,,1.66,1.66,23061738.0,274549990.89,,266.33,1.65,16.83,0.4669,65.23,0.0167
2014-08-06,372796.0,4225642.66,0.45,1.17,0.35,4.46,0.0,1178193.91,370893.0,103943.0,4204072.16,,,,,,,,0.22,,19797.0,,,,,,2000.0,,4.38,,,,1.6,1.6,22806272.0,258509093.12,,269.16,1.6,17.2,0.4568,64.37,0.0161
2014-08-07,280412.0,3143418.52,0.34,0.87,0.26,3.23,0.0,1165201.03,260718.0,103943.0,2922648.78,,,,,,,,1.32,,110175.0,,,,,,,,2.95,,,,1.12,1.12,22922718.0,256963668.78,,259.28,1.12,22.64,0.3505,52.49,0.0121
2014-08-08,262621.0,2943981.41,0.32,0.82,0.25,2.99,0.0,965763.92,260718.0,86152.0,2922648.78,,,,,,,,,,,,,,,,,17791.0,2.91,0.21,,,1.13,1.13,22734490.0,254853632.9,,254.54,1.13,17.5,0.3696,55.82,0.0114
2014-08-11,114463.0,1322047.65,0.14,0.35,0.11,1.34,0.0,995055.6,112560.0,86152.0,1300068.0,,,1457.0,,,,,1.67,,149615.0,,,,1457.0,,,,1.28,,,,2.85,0.49,3841870.0,44373598.5,,43.16,2.88,29.59,0.2952,39.12,0.0049
2014-08-12,113006.0,1328385.53,0.14,0.36,0.11,1.35,0.0,1012716.76,111103.0,86152.0,1306015.76,,,,,,,,0.0,,1457.0,,,,,,,,1.29,,,,0.48,0.48,22926236.0,269497904.18,,265.67,0.48,29.33,0.2972,39.96,0.0049
2014-08-13,113061.0,1337511.63,0.14,0.37,0.11,1.37,0.0,1019178.16,111158.0,86152.0,1314999.14,,,55.0,,,,,,,,,,,55.0,,,,1.31,,,,0.49,0.49,22698326.0,268521196.58,,267.05,0.49,28.96,0.2972,40.15,0.005
2014-08-14,113086.0,1345723.4,0.14,0.37,0.11,1.37,0.0,1025208.8,111183.0,86152.0,1323077.7,,,25.0,,,,,,,,,,,25.0,,,,1.32,,,,0.49,0.49,22639560.0,269410764.0,,268.17,0.49,28.82,0.2972,40.21,0.005
2014-08-15,199601.0,2403196.04,0.24,0.66,0.19,2.41,0.0,1037270.08,122478.0,86152.0,1474635.12,,,13346.0,,,,,0.02,,2051.0,,,,13346.0,,,,1.46,,,,0.54,0.54,22632734.0,272498117.36,,269.68,0.54,16.4,0.4188,60.58,0.0088
2014-08-18,198800.0,2418402.0,0.24,0.65,0.19,2.43,0.0,1048039.08,121677.0,86152.0,1480200.71,,,,,,,,0.0,,801.0,,,,,,,,1.47,,,,0.53,0.53,22658916.0,275645713.14,,272.52,0.54,16.29,0.4223,60.96,0.0087
2014-08-19,198753.0,2488387.56,0.24,0.64,0.19,2.46,0.0,1078623.04,121630.0,86152.0,1522807.6,,,,,,,,0.0,,47.0,,,,,,,,1.5,,,,0.53,0.53,22737238.0,284670219.76,,278.09,0.54,16.08,0.4251,61.26,0.0087
2014-08-20,205880.0,2577617.6,0.25,0.67,0.19,2.6,0.0,1078623.04,128757.0,86152.0,1612037.64,,,7127.0,,,,,,,,,,,7127.0,,,,1.62,,,,0.56,0.56,22807664.0,285551953.28,,285.84,0.56,15.25,0.4038,59.17,0.009
2014-08-21,213004.0,2710475.9,0.26,0.71,0.2,2.69,0.0,1159909.2,135881.0,91152.0,1729085.73,,,5000.0,,,5000.0,,,,,,,,5000.0,0.06,2124.0,,1.71,,,,0.59,0.59,22962248.0,292194605.8,,288.18,0.59,14.7,0.3791,57.31,0.0092
2014-08-22,240004.0,3027650.46,0.29,0.81,0.22,3.05,0.0,1515717.48,162881.0,120152.0,2054743.82,,,,0.37,,,,0.02,29000.0,2000.0,,,0.37,,,29000.0,,2.07,,,,0.71,0.71,22841188.0,288141586.62,,290.34,0.71,14.07,0.3176,50.83,0.0104
2014-08-25,314003.0,3989408.12,0.38,1.15,0.29,3.99,0.0,2022026.16,236880.0,159152.0,3009560.4,,,39000.0,0.5,,,,0.01,39000.0,127.0,,,0.5,39000.0,,35126.0,,3.0,,,,1.03,1.03,22656784.0,287854440.72,,286.52,1.04,23.28,0.2407,38.9,0.0137
2014-08-26,314440.0,4084575.6,0.38,1.16,0.29,4.05,0.0,2418114.48,237317.0,186152.0,3082747.83,,,27000.0,0.37,,,,0.33,27000.0,26563.0,,,0.37,27000.0,,,,3.04,,,,1.03,1.03,22876044.0,297159811.56,,291.87,1.03,32.11,0.2821,38.81,0.0136
2014-08-27,252545.0,3276771.38,0.3,0.92,0.24,3.28,0.0,2661847.2,249169.0,205152.0,3232967.78,,,11852.0,0.24,,,,,19000.0,,,,0.24,11852.0,,,,3.23,,,,1.09,1.09,22588396.0,293084438.1,,293.26,1.09,18.62,0.3062,47.05,0.0111
2014-08-28,252545.0,3199745.15,0.3,0.93,0.24,3.24,0.0,2599275.84,239169.0,205152.0,3030271.23,,,,,,,,0.13,,10000.0,,,,,,,,3.09,,,,1.05,1.05,22577340.0,286054897.8,,291.93,1.05,18.81,0.3028,46.5,0.0111
2014-08-29,399597.0,5046910.11,0.48,1.47,0.37,5.06,0.0,4453577.97,238754.0,352619.0,3015463.02,,,,,,177890.0,,0.01,,415.0,,,,,2.25,,30423.0,3.03,0.4,,,1.05,1.05,22438394.0,283396916.22,,284.74,1.05,29.8,0.3148,44.5,0.0176
2014-09-01,258588.0,3307340.52,0.31,0.96,0.24,3.21,0.0,2706491.9,240754.0,211610.0,3079243.66,,,2000.0,0.02,,34881.0,,,2000.0,,,,0.02,2000.0,0.38,,177890.0,3.05,2.25,,,1.06,1.06,22386358.0,286321518.82,,283.58,1.07,18.51,0.3109,47.7,0.0114
2014-09-02,252868.0,3196251.52,0.3,0.96,0.24,3.22,0.0,2602449.6,240754.0,205890.0,3043130.56,,,,,,,,,,,,,,,,,5720.0,3.07,0.0,,,1.07,1.07,22358732.0,282614372.48,,285.39,1.06,18.67,0.3096,47.45,0.0112
2014-09-03,252868.0,3221538.32,0.3,0.97,0.24,3.2,0.0,2623038.6,215754.0,205890.0,2748705.96,,,,,,,,0.32,,25000.0,,,,,,,25000.0,2.73,0.31,,,0.96,0.96,22336458.0,284566474.92,,282.49,0.96,18.54,0.3102,47.6,0.0112
2014-09-04,206868.0,2687215.32,0.25,0.81,0.19,2.67,0.0,2076971.1,194754.0,159890.0,2529854.46,,,,,,,,0.26,,21000.0,,,,,,,46000.0,2.51,0.55,,,0.86,0.86,22442010.0,291521709.9,,288.2,0.86,22.42,0.2568,36.69,0.0091
2014-09-05,196868.0,2559284.0,0.24,0.76,0.18,2.55,0.0,1948570.0,184754.0,149890.0,2401802.0,,,,,,,,0.13,,10000.0,,,,,,,10000.0,2.39,0.13,,,0.81,0.81,22566392.0,293363096.0,,291.64,0.81,23.81,0.2462,33.15,0.0087
2014-09-08,177868.0,2252698.22,0.21,0.69,0.17,2.28,0.0,1657721.85,165754.0,130890.0,2099274.41,,,,,,,,0.25,,19000.0,,,,,,,19000.0,2.12,0.26,,,0.73,0.73,22575400.0,285917441.0,,290.25,0.73,25.99,0.2344,26.63,0.0078
2014-09-09,249905.0,3172543.98,0.3,0.96,0.23,3.17,0.0,1414349.95,174524.0,111410.0,2215582.18,,,8770.0,,,,,,,,,,,8770.0,,,19480.0,2.2,0.25,,,0.78,0.78,22274304.0,282772289.28,,281.76,0.78,18.64,0.3049,48.93,0.0111
2014-09-10,255268.0,3259772.36,0.31,0.98,0.24,3.25,0.0,1461015.7,179887.0,114410.0,2297156.99,,,,0.04,,,,0.07,3000.0,6000.0,,,0.04,,,11363.0,,2.29,,,,0.81,0.81,22159620.0,282978347.4,,281.43,0.81,18.31,0.304,48.84,0.0114
2014-09-11,254568.0,3366661.8,0.31,0.96,0.24,3.28,0.0,1503814.75,179887.0,113710.0,2379005.58,,,,,,,,,,,,,,,,,700.0,2.32,0.01,,,0.8,0.8,22194412.0,293521098.7,,284.59,0.81,18.2,0.3058,49.09,0.0114
2014-09-12,222406.0,3033617.84,0.27,0.85,0.21,2.93,0.0,1141804.4,147725.0,83710.0,2014969.0,,,,,,,,0.41,,32363.0,,,,,,201.0,30000.0,1.95,0.38,,,0.67,0.67,22042660.0,300661882.4,,289.34,0.67,20.33,0.3741,55.65,0.01
2014-09-15,256850.0,3432800.25,0.31,0.98,0.24,3.47,0.0,1118784.15,182169.0,83710.0,2434688.69,,,94000.0,,,,,0.78,,59556.0,,,,94000.0,,,,2.47,,,,75.03,0.82,60611.0,810066.02,,0.83,74.94,42.56,0.3804,43.2,0.0116
2014-09-16,267961.0,3578619.16,0.32,1.13,0.25,3.57,0.0,1117947.05,193280.0,83710.0,2581254.4,,,,,,,,,,,,,,,,11111.0,,2.58,,,,60.58,0.87,125771.0,1679671.71,,1.68,60.58,41.2,0.3842,45.0,0.012
2014-09-17,275934.0,3752702.4,0.33,1.14,0.26,3.69,0.0,1138456.0,201253.0,83710.0,2737040.8,,,7973.0,,,,,,,,,,,7973.0,,,,2.71,,,,0.9,0.9,22045052.0,299812707.2,,296.05,0.91,39.82,0.3873,46.62,0.0124
2014-09-18,181934.0,2471573.39,0.22,0.78,0.17,2.45,0.0,1137200.35,107253.0,83710.0,1457032.01,,,,,,,,1.25,,94000.0,,,,,,,,1.46,,,,0.48,0.48,22251732.0,302289779.22,,302.71,0.48,15.18,0.5326,70.64,0.0081
2014-09-19,181934.0,2373329.03,0.22,0.78,0.17,2.44,0.0,1091996.95,107253.0,83710.0,1399115.39,,,,,,,,,,,,,,,,,,1.43,,,,0.48,0.48,22406100.0,292287574.5,,302.81,0.47,15.3,0.5301,70.42,0.0081
2014-09-22,358840.0,4752835.8,0.43,1.49,0.34,4.69,0.0,1108738.95,284159.0,83710.0,3763685.96,,,75.0,,,,,0.32,,23169.0,,,,75.0,,200000.0,,3.72,,,,1.39,1.39,20218704.0,267796734.48,,264.43,1.39,15.66,0.5286,70.27,0.0175
2014-09-23,359596.0,4649576.28,0.43,1.49,0.34,4.74,0.0,1082370.3,284915.0,83710.0,3683950.95,,,756.0,,,,,,,,,,,756.0,,,,3.76,,,,1.27,1.27,22152524.0,286432135.32,,292.01,1.27,15.52,0.5233,69.9,0.016
2014-09-24,359596.0,4568667.18,0.43,1.5,0.34,4.64,0.0,1063535.55,284915.0,83710.0,3619845.08,,,,,,,,,,,,,,,,,,3.67,,,,1.27,1.27,22199940.0,282050237.7,,286.73,1.27,15.74,0.5218,69.75,0.016
2014-09-25,352921.0,4423864.74,0.43,1.5,0.33,4.49,0.0,974094.85,284240.0,77710.0,3562948.4,,,,,,,,0.01,,675.0,,,,,,,6000.0,3.61,0.09,,,1.26,1.26,22240764.0,278787976.74,,282.24,1.26,16.57,0.5116,68.8,0.0157
2014-09-26,353412.0,4590821.88,0.43,1.51,0.33,4.46,0.0,1009452.9,284731.0,77710.0,3698655.69,,,491.0,,,,,,,,,,,491.0,,,,3.59,,,,1.26,1.26,22325700.0,290010843.0,,282.11,1.26,16.52,0.5117,68.83,0.0156
2014-09-29,334437.0,4429618.07,0.4,1.41,0.31,4.35,0.0,1029268.95,265756.0,77710.0,3519938.22,,,,,,,,0.23,,18975.0,,,,,,,,3.47,,,,1.18,1.18,22247232.0,294664587.84,,290.09,1.18,18.04,0.4774,65.69,0.0149
2014-09-30,382897.0,4977661.0,0.46,1.59,0.36,5.07,0.0,2558465.0,250676.0,196805.0,3258788.0,,,491.0,,,162390.0,,0.21,,15571.0,,,,491.0,2.15,,43295.0,3.32,0.55,,,1.11,1.11,22241820.0,289143660.0,,294.01,1.12,12.32,0.6401,78.8,0.017
2014-10-01,305593.0,3929925.98,0.37,1.26,0.29,3.95,0.0,828376.9,250207.0,64415.0,3217662.02,,,,,,30000.0,,0.01,,469.0,,,,,0.38,,162390.0,3.25,2.15,,,1.15,1.15,21564880.0,277324356.8,,279.76,1.15,22.72,0.4062,57.79,0.014
2014-10-02,305593.0,3839776.05,0.37,1.27,0.29,3.91,0.0,809374.48,250207.0,64415.0,3143850.96,,,,,,,,,,,,,,,,,,3.2,,,,1.15,1.15,21569156.0,271016445.14,,275.62,1.15,22.98,0.4043,57.52,0.014
2014-10-03,294586.0,3817834.56,0.36,1.2,0.28,3.71,0.0,684404.64,250806.0,52809.0,3250445.76,,,,,,,,,,,,,,,,599.0,11606.0,3.17,0.15,,,1.15,1.15,21545836.0,279234034.56,,275.74,1.14,25.13,0.3779,53.94,0.0135
2014-10-06,294621.0,3765256.38,0.36,1.21,0.28,3.78,0.0,673365.42,250961.0,52689.0,3207281.58,,,,,,,,0.15,,11606.0,,,,,,11761.0,120.0,3.23,0.0,,,1.15,1.15,21477948.0,274488175.44,,276.24,1.16,25.0,0.2894,43.89,0.0136
2014-10-07,316227.0,3919633.67,0.38,1.29,0.3,4.03,0.0,653080.16,272567.0,52689.0,3378467.97,,,21606.0,,,,,,,,,,,21606.0,,,,3.47,,,,1.25,1.25,21543864.0,267036194.28,,273.12,1.26,23.93,0.2552,36.78,0.0145
2014-10-08,312433.0,3758568.99,0.38,1.27,0.29,3.86,0.0,593776.74,272104.0,49358.0,3273411.12,,,2890.0,,,,,0.05,,3353.0,,,,2890.0,,,3331.0,3.36,0.05,,,1.25,1.25,21553444.0,259287931.32,,265.18,1.25,26.72,0.2461,32.85,0.0143
2014-10-09,277022.0,3324264.0,0.33,1.1,0.26,3.35,0.0,584976.0,271522.0,48748.0,3258264.0,,,,,,,,0.09,,6953.0,,,,,,6371.0,610.0,3.27,0.0,,,1.24,1.24,21546568.0,258558816.0,,259.35,1.24,30.08,0.2931,42.02,0.0127
2014-10-10,283551.0,3272178.54,0.34,1.12,0.27,3.43,0.0,562551.92,278051.0,48748.0,3208708.54,,,6529.0,,,,,,,,,,,6529.0,,,,3.34,,,,1.29,1.29,21341032.0,246275509.28,,254.82,1.29,28.24,0.3108,45.63,0.0131
2014-10-13,254941.0,2935645.62,0.31,0.95,0.24,2.97,0.0,561333.22,249441.0,48748.0,2872313.12,,,,,,,,0.46,,28610.0,,,,,,,,2.87,,,,1.15,1.15,21393772.0,246349284.58,,246.0,1.15,29.99,0.3015,43.32,0.0118
2014-10-14,245238.0,2944082.19,0.3,0.89,0.23,2.86,0.0,585219.74,239738.0,48748.0,2878054.69,,,25732.0,,,,,0.41,,35435.0,,,,25732.0,,,,2.77,,,,1.11,1.11,21413836.0,257073101.18,,248.77,1.1,15.27,0.2779,44.87,0.0113
2014-10-15,245179.0,2834269.24,0.29,0.86,0.23,2.96,0.0,563526.88,239679.0,48748.0,2770689.24,,,,,,,,0.0,,59.0,,,,,,,,2.86,,,,1.11,1.11,21347072.0,246772152.32,,253.32,1.12,15.38,0.2724,43.98,0.0114
2014-10-16,245298.0,2857721.7,0.29,0.84,0.23,2.86,0.0,567914.2,239798.0,48748.0,2793646.7,,,119.0,,,,,,,,,,,119.0,,,,2.77,,,,1.11,1.11,21399030.0,249298699.5,,247.48,1.11,15.21,0.2773,44.77,0.0113
2014-10-17,245298.0,2968105.8,0.29,0.81,0.23,2.88,0.0,589850.8,239798.0,48748.0,2901555.8,,,,,,,,,,,,,,,,,,2.8,,,,1.11,1.11,21280080.0,257488968.0,,249.95,1.11,15.34,0.2759,44.54,0.0114
2014-10-20,245892.0,2951933.46,0.29,0.79,0.23,2.99,0.0,585219.74,240392.0,48748.0,2885905.96,,,594.0,,,,,,,,,,,594.0,,,,2.91,,,,1.12,1.12,21227758.0,254839234.79,,256.29,1.12,15.42,0.268,43.25,0.0115
2014-10-21,245963.0,3030264.16,0.29,0.78,0.23,2.96,0.0,600390.56,240478.0,48733.0,2962688.96,,,86.0,,,,,,,,,,,86.0,,,15.0,2.89,0.01,,,1.12,1.12,21225334.0,261496114.88,,256.56,1.11,15.56,0.2661,42.92,0.0115
2014-10-22,247693.0,3103593.29,0.3,0.78,0.23,3.04,0.0,604359.49,242708.0,48233.0,3041131.24,,,,,,,,0.01,,680.0,,,,,,2910.0,500.0,3.0,0.02,,,1.14,1.14,21122280.0,264662168.4,,261.68,1.13,19.85,0.2505,39.44,0.0116
2014-10-23,242178.0,3027225.0,0.29,0.77,0.23,3.03,0.0,581037.5,238943.0,46483.0,2986787.5,,,,,,,,0.05,,3765.0,,,,,,,1750.0,2.99,0.0,,,1.13,1.13,20988628.0,262357850.0,,262.98,1.12,15.98,0.2573,41.33,0.0114
2014-10-24,232599.0,2884227.6,0.28,0.74,0.22,2.91,0.0,576389.2,229364.0,46483.0,2844113.6,,,,,,,,0.13,,9975.0,,,,,,396.0,,2.87,,,,1.09,1.09,20906944.0,259246105.6,,260.79,1.09,18.71,0.3217,48.49,0.011
2014-10-27,232480.0,2836256.0,0.28,0.76,0.22,2.89,0.0,567092.6,229245.0,46483.0,2796789.0,,,,,,,,0.0,,119.0,,,,,,,,2.84,,,,1.1,1.1,20653324.0,251970552.8,,255.03,1.1,18.68,0.3237,48.8,0.0111
2014-10-28,232480.0,2903675.2,0.28,0.76,0.22,2.84,0.0,580572.67,229245.0,46483.0,2863270.05,,,,,,,,,,,,,,,,,,2.8,,,,1.11,1.11,20379700.0,254542453.0,,249.7,1.11,18.53,0.3263,49.2,0.0113
2014-10-29,235855.0,3066115.0,0.28,0.8,0.22,2.95,0.0,604279.0,232620.0,46483.0,3024060.0,,,3499.0,,,,,0.0,,124.0,,,,3499.0,,,,2.92,,,,1.13,1.13,20297796.0,263871348.0,,256.55,1.12,20.75,0.3078,45.84,0.0115
2014-10-30,232356.0,3100790.82,0.28,0.77,0.22,3.01,0.0,620315.64,229121.0,46483.0,3057619.75,,,,,,,,0.04,,3499.0,,,,,,,,2.99,,,,1.12,1.12,20261212.0,270385874.14,,265.8,1.11,19.15,0.3177,47.72,0.0113
2014-10-31,368469.0,5317007.67,0.44,1.19,0.34,4.92,0.0,2624355.24,229849.0,181868.0,3316721.07,,,,,,162390.0,,0.0,,272.0,,,,,2.17,1000.0,27005.0,3.09,0.34,,,1.35,1.35,16849372.0,243136437.96,,230.0,1.33,5.45,0.7253,84.73,0.0216
2014-11-03,264355.0,3875444.3,0.32,0.78,0.25,3.77,0.0,637387.48,229906.0,43478.0,3370421.96,,,57.0,,,24000.0,,,,,,,,57.0,0.3,,162390.0,3.32,2.17,,,1.35,1.35,16801694.0,246312834.04,,243.75,1.35,24.61,0.3648,53.08,0.0155
2014-11-04,282674.0,4187815.31,0.34,0.81,0.26,4.1,0.0,630793.07,249125.0,42578.0,3690786.88,,,19276.0,,,,,0.0,,57.0,,,,19276.0,,,900.0,3.66,0.02,,,1.22,1.22,20184556.0,299034197.14,,296.12,1.22,18.96,0.4441,62.69,0.0138
2014-11-05,281511.0,4138211.7,0.34,0.76,0.26,4.05,0.0,608256.6,249162.0,41378.0,3662681.4,,,37.0,,,,,,,,,,,37.0,,,1200.0,3.69,0.09,,,1.26,1.26,19526794.0,287043871.8,,289.46,1.26,13.97,0.4781,66.43,0.0142
2014-11-06,281874.0,4199922.6,0.34,0.75,0.26,4.13,0.0,518192.2,256125.0,34778.0,3816262.5,,,6963.0,,,,,,,,,,,6963.0,,,6600.0,3.78,0.0,,,1.29,1.29,19665240.0,293012076.0,,290.95,1.28,15.16,0.4342,62.19,0.0141
2014-11-07,281897.0,4129791.05,0.34,0.73,0.26,4.15,0.0,509497.7,256148.0,34778.0,3752568.2,,,23.0,,,,,,,,,,,23.0,,,,3.8,,,,1.29,1.29,19632370.0,287614220.5,,291.42,1.29,15.52,0.4332,62.08,0.0142
2014-11-10,281717.0,4134196.98,0.34,0.73,0.26,4.03,0.0,500681.65,256628.0,34118.0,3766015.9,,,,,,,,0.0,,23.0,,,,,,503.0,660.0,3.76,0.07,,,1.29,1.29,19670508.0,288664704.9,,288.26,1.29,15.99,0.4638,65.01,0.0141
2014-11-11,279040.0,4083750.4,0.33,0.72,0.26,4.07,0.0,459802.43,256651.0,31418.0,3756087.39,,,23.0,,,,,,,,,,,23.0,,,2700.0,3.76,0.0,,,1.29,1.29,19668412.0,287847209.62,,288.1,1.29,15.7,0.4448,63.31,0.014
2014-11-12,230128.0,3053798.56,0.28,0.59,0.21,3.31,0.0,416916.86,207739.0,31418.0,2756696.53,,,,,,,,0.72,,48912.0,,,,,,,,2.99,,,,1.04,1.04,19833740.0,263193729.8,,283.81,1.04,21.03,0.337,50.78,0.0115
2014-11-13,279055.0,3778404.7,0.33,0.65,0.26,3.71,0.0,425399.72,256666.0,31418.0,3475257.64,,,48927.0,,,,,,,,,,,48927.0,,,,3.42,,,,1.28,1.28,19719870.0,267007039.8,,262.88,1.28,15.42,0.4403,62.89,0.014
2014-11-14,245522.0,3314547.0,0.29,0.54,0.23,3.31,0.0,694143.0,233459.0,51418.0,3151696.5,,,,0.27,,,,0.25,20000.0,23207.0,,,0.27,,,,,3.16,,,,1.15,1.15,19986304.0,269815104.0,,270.06,1.16,23.26,0.3059,45.81,0.0121
2014-11-17,277520.0,3999063.2,0.33,0.61,0.26,3.75,0.0,590363.29,245580.0,40969.0,3538807.8,,,23169.0,,,,,0.13,,11048.0,,,,23169.0,,,10449.0,3.34,0.14,,,1.21,1.21,20005924.0,288285364.84,,274.37,1.2,26.38,0.2835,39.92,0.0137
