,STS FP Equity_DX_SI_QTY,STS FP Equity_DX_SHORT_INTEREST_VALUE,STS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STS FP Equity_DX_SI_MV,STS FP Equity_DX_DSS,STS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STS FP Equity_DX_SUPPLY_SI_QTY,STS FP Equity_DX_BROKER_SI_QTY,STS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STS FP Equity_DX_BROKER_SI_MV_NEW_x,STS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STS FP Equity_DX_SUPPLY_SI_QTY_INC_x,STS FP Equity_DX_BROKER_SI_MV_INC_x,STS FP Equity_DX_SUPPLY_SI_MV_NEW,STS FP Equity_DX_BROKER_SI_QTY_ADD,STS FP Equity_DX_BROKER_SI_QTY_NEW,STS FP Equity_DX_SUPPLY_SI_MV_DEC,STS FP Equity_DX_BROKER_SI_QTY_INC,STS FP Equity_DX_SUPPLY_SI_QTY_DEC,STS FP Equity_DX_BROKER_SI_MV_NEW_y,STS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STS FP Equity_DX_BROKER_SI_MV_INC_y,STS FP Equity_DX_SUPPLY_SI_QTY_INC_y,STS FP Equity_DX_BROKER_SI_MV_ADD,STS FP Equity_DX_SUPPLY_SI_QTY_ADD,STS FP Equity_DX_BROKER_SI_QTY_DEC,STS FP Equity_DX_SUPPLY_SI_MV,STS FP Equity_DX_BROKER_SI_MV_DEC,STS FP Equity_DX_SUPPLY_SI_MV_RMV,STS FP Equity_DX_BROKER_SI_MV_RMV,STS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STS FP Equity_DX_UTILIZATION_QUANTITY,STS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STS FP Equity_DX_ACTIVE_UTILIZATION_MV,STS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STS FP Equity_DX_BROKER_SI_CON_RATIO,STS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STS FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,160144.0,38018185.6,,38.05,0.0,,0.0,,0.0
2023-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,160144.0,38250394.4,,37.79,0.0,,0.0,,0.0
2023-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,160097.0,38015032.65,,38.33,0.0,,0.0,,0.0
2023-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,160097.0,38199144.2,,37.91,0.0,,0.0,,0.0
2023-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,160097.0,38447294.55,,38.13,0.0,,0.0,,0.0
2023-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,160097.0,38319216.95,,38.65,0.0,,0.0,,0.0
2023-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,160097.0,37798901.7,,38.27,0.0,,0.0,,0.0
2023-05-11,100.0,23715.0,0.07,0.01,0.02,,23715.0,100.0,100.0,23715.0,,,,,,100.0,,,,,,,,,0.02,100.0,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2023-05-12,100.0,23850.0,0.07,0.01,0.02,,23850.0,100.0,100.0,23850.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2023-05-15,100.0,23760.0,0.08,0.01,0.02,,23760.0,100.0,100.0,23760.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2023-05-16,100.0,23715.0,0.08,0.01,0.02,,23715.0,100.0,100.0,23715.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2023-05-17,100.0,23465.0,0.08,0.01,0.02,,23465.0,100.0,100.0,23465.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2023-05-18,100.0,23510.0,0.08,0.01,0.02,,23510.0,100.0,100.0,23510.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2023-05-19,100.0,23600.0,0.08,0.01,0.02,,23600.0,100.0,100.0,23600.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2023-05-22,300.0,70410.0,0.23,0.02,0.07,,23470.0,300.0,100.0,70410.0,,,,,,,,,,,,,,,,200.0,,0.07,,,,0.19,0.19,161260.0,37847722.0,,37.82,0.19,,1.0,100.0,0.0019
2023-05-23,500.0,117075.0,0.39,0.03,0.12,,23415.0,500.0,100.0,117075.0,,,,,,,,,,,,,,,,200.0,,0.12,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031
2023-05-24,500.0,115700.0,0.44,0.03,0.12,,23140.0,500.0,100.0,115700.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031
2023-05-25,100.0,23010.0,0.2,0.01,0.02,,23010.0,100.0,100.0,23010.0,,,,,,,,0.09,,400.0,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2023-05-26,162.0,37503.0,0.38,0.01,0.04,,37503.0,162.0,162.0,37503.0,,,62.0,0.01,,,,,62.0,,,,0.01,62.0,,,,0.04,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001
2023-05-29,162.0,37511.1,0.3,0.01,0.04,,37511.1,162.0,162.0,37511.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001
2023-05-30,162.0,36563.4,0.3,0.01,0.04,,36563.4,162.0,162.0,36563.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001
2023-05-31,162.0,36271.8,0.31,0.01,0.04,,36271.8,100.0,162.0,22390.0,,,,,,,,0.01,,62.0,,,,,,,,0.02,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001
2023-06-01,100.0,22500.0,0.19,0.01,0.02,,22500.0,0.0,100.0,0.0,,,,,,,,0.02,,100.0,,,,,,,62.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.034
2023-06-02,100.0,22680.0,0.19,0.01,0.02,,22680.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.034
2023-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,0.02,,,0.0,0.0,2941.0,663342.55,,0.67,0.0,,0.0,,0.0
2023-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,665695.35,,0.66,0.0,,0.0,,0.0
2023-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,662019.1,,0.67,0.0,,0.0,,0.0
2023-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,658489.9,,0.66,0.0,,0.0,,0.0
2023-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,657754.65,,0.66,0.0,,0.0,,0.0
2023-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,656137.1,,0.66,0.0,,0.0,,0.0
2023-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,658048.75,,0.66,0.0,,0.0,,0.0
2023-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,660842.7,,0.66,0.0,,0.0,,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,663195.5,,0.66,0.0,,0.0,,0.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,667459.95,,0.66,0.0,,0.0,,0.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,660401.55,,0.67,0.0,,0.0,,0.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,659372.2,,0.66,0.0,,0.0,,0.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,658931.05,,0.66,0.0,,0.0,,0.0
2023-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,658489.9,,0.66,0.0,,0.0,,0.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,662607.3,,0.66,0.0,,0.0,,0.0
2023-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,659519.25,,0.66,0.0,,0.0,,0.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,658342.85,,0.66,0.0,,0.0,,0.0
2023-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,658931.05,,0.66,0.0,,0.0,,0.0
2023-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,659078.1,,0.66,0.0,,0.0,,0.0
2023-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2941.0,666283.55,,0.66,0.0,,0.0,,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,668367.75,,0.67,0.0,,0.0,,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,667484.25,,0.67,0.0,,0.0,,0.0
2023-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,665275.5,,0.67,0.0,,0.0,,0.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,656440.5,,0.67,0.0,,0.0,,0.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,651875.75,,0.65,0.0,,0.0,,0.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,652759.25,,0.65,0.0,,0.0,,0.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,655409.75,,0.65,0.0,,0.0,,0.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,657176.75,,0.65,0.0,,0.0,,0.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,660710.75,,0.66,0.0,,0.0,,0.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,661299.75,,0.66,0.0,,0.0,,0.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,657765.75,,0.66,0.0,,0.0,,0.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,658354.75,,0.66,0.0,,0.0,,0.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,662625.0,,0.66,0.0,,0.0,,0.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,660710.75,,0.66,0.0,,0.0,,0.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,666011.75,,0.66,0.0,,0.0,,0.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,664833.75,,0.67,0.0,,0.0,,0.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,671607.25,,0.67,0.0,,0.0,,0.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,671460.0,,0.67,0.0,,0.0,,0.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,680000.5,,0.67,0.0,,0.0,,0.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,678822.5,,0.68,0.0,,0.0,,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,673374.25,,0.68,0.0,,0.0,,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2945.0,670134.75,,0.67,0.0,,0.0,,0.0
2023-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2949.0,667506.15,,0.67,0.0,,0.0,,0.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2949.0,662050.5,,0.67,0.0,,0.0,,0.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2949.0,657921.9,,0.66,0.0,,0.0,,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2949.0,657627.0,,0.66,0.0,,0.0,,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,667439.0,,0.67,0.0,,0.0,,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,667887.95,,0.67,0.0,,0.0,,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,675071.15,,0.67,0.0,,0.0,,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,668935.5,,0.67,0.0,,0.0,,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,672527.1,,0.67,0.0,,0.0,,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,665044.6,,0.67,0.0,,0.0,,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,666241.8,,0.67,0.0,,0.0,,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,662650.2,,0.67,0.0,,0.0,,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,661901.95,,0.66,0.0,,0.0,,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,662799.85,,0.66,0.0,,0.0,,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,663248.8,,0.66,0.0,,0.0,,0.0
2023-08-23,3200.0,712800.0,1.39,0.19,0.71,,356400.0,1600.0,1600.0,356400.0,,,,,,1600.0,,,,,,,,,0.35,1600.0,,0.35,,,,100.0,53.46,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0692
2023-08-24,3200.0,715200.0,1.4,0.19,0.71,,357600.0,1600.0,1600.0,357600.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,53.46,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0692
2023-08-25,3200.0,717600.0,1.41,0.19,0.72,,358800.0,1600.0,1600.0,358800.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,53.46,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0692
2023-08-28,3200.0,721280.0,1.4,0.19,0.72,,360640.0,1600.0,1600.0,360640.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,53.46,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0692
2023-08-29,3200.0,724320.0,1.34,0.19,0.72,,362160.0,1600.0,1600.0,362160.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,53.46,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0692
2023-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.36,,1600.0,,,,,,,1600.0,0.0,0.36,,,0.0,0.0,2993.0,676418.0,,0.68,0.0,,0.0,,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,673125.7,,0.68,0.0,,0.0,,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,669234.8,,0.67,0.0,,0.0,,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,667439.0,,0.67,0.0,,0.0,,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2993.0,663248.8,,0.67,0.0,,0.0,,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3128.0,690036.8,,0.69,0.0,,0.0,,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,470164.9,,0.47,0.0,,0.0,,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,472290.9,,0.47,0.0,,0.0,,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,474416.9,,0.47,0.0,,0.0,,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,472078.3,,0.48,0.0,,0.0,,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,469527.1,,0.47,0.0,,0.0,,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,473247.6,,0.47,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,474204.3,,0.47,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,473035.0,,0.47,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,472609.8,,0.47,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,477180.7,,0.47,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,474310.6,,0.48,0.0,,0.0,,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,471440.5,,0.47,0.0,,0.0,,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,466657.0,,0.47,0.0,,0.0,,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,462830.2,,0.47,0.0,,0.0,,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,458365.6,,0.46,0.0,,0.0,,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,457302.6,,0.46,0.0,,0.0,,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,460810.5,,0.46,0.0,,0.0,,0.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126.0,456771.1,,0.46,0.0,,0.0,,0.0
2023-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2130.0,456459.0,,0.46,0.0,,0.0,,0.0
2023-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2130.0,455287.5,,0.46,0.0,,0.0,,0.0
2023-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2130.0,458376.0,,0.46,0.0,,0.0,,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2130.0,452305.5,,0.46,0.0,,0.0,,0.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2130.0,454009.5,,0.45,0.0,,0.0,,0.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2130.0,461358.0,,0.45,0.0,,0.0,,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2130.0,463807.5,,0.46,0.0,,0.0,,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2130.0,460186.5,,0.46,0.0,,0.0,,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2130.0,456352.5,,0.46,0.0,,0.0,,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2130.0,458589.0,,0.46,0.0,,0.0,,0.0
