,ALESE FP Equity_DX_SI_QTY,ALESE FP Equity_DX_SHORT_INTEREST_VALUE,ALESE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALESE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALESE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALESE FP Equity_DX_SI_MV,ALESE FP Equity_DX_DSS,ALESE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALESE FP Equity_DX_SUPPLY_SI_QTY,ALESE FP Equity_DX_BROKER_SI_QTY,ALESE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALESE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALESE FP Equity_DX_BROKER_SI_MV_INC_x,ALESE FP Equity_DX_BROKER_SI_QTY_ADD,ALESE FP Equity_DX_SUPPLY_SI_MV_DEC,ALESE FP Equity_DX_BROKER_SI_QTY_INC,ALESE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALESE FP Equity_DX_BROKER_SI_MV_INC_y,ALESE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALESE FP Equity_DX_BROKER_SI_MV_ADD,ALESE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALESE FP Equity_DX_BROKER_SI_QTY_DEC,ALESE FP Equity_DX_SUPPLY_SI_MV,ALESE FP Equity_DX_BROKER_SI_MV_DEC,ALESE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALESE FP Equity_DX_UTILIZATION_QUANTITY,ALESE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALESE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALESE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALESE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALESE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALESE FP Equity_DX_BROKER_SI_CON_RATIO,ALESE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALESE FP Equity_DX_DEMAND_SUPPLY_RATIO,ALESE FP Equity_PX_LAST
2023-07-31,557.0,4344.6,0.01,0.14,0.0,0.0,0.0,3338.4,428.0,428.0,3338.4,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,7.8
2023-08-01,557.0,4734.5,0.01,0.13,0.0,0.0,0.0,3638.0,428.0,428.0,3638.0,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.5
2023-08-02,557.0,4756.78,0.01,0.14,0.0,0.0,0.0,3655.12,428.0,428.0,3655.12,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.54
2023-08-03,557.0,4745.64,0.01,0.14,0.0,0.0,0.0,3646.56,428.0,428.0,3646.56,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.52
2023-08-04,557.0,4745.64,0.01,0.14,0.0,0.0,0.0,3646.56,428.0,428.0,3646.56,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.52
2023-08-07,557.0,4723.36,0.01,0.15,0.0,0.0,0.0,3629.44,428.0,428.0,3629.44,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.48
2023-08-08,557.0,4556.26,0.01,0.15,0.0,0.0,0.0,3501.04,428.0,428.0,3501.04,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.18
2023-08-09,557.0,4522.84,0.01,0.16,0.0,0.0,0.0,3475.36,428.0,428.0,3475.36,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.12
2023-08-10,557.0,4556.26,0.01,0.16,0.0,0.0,0.0,3501.04,428.0,428.0,3501.04,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.18
2023-08-11,557.0,4567.4,0.01,0.19,0.0,0.0,0.0,3509.6,428.0,428.0,3509.6,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.2
2023-08-14,557.0,4589.68,0.01,0.2,0.0,0.0,0.0,3526.72,428.0,428.0,3526.72,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.24
2023-08-15,557.0,4600.82,0.01,0.22,0.0,0.0,0.0,3535.28,428.0,428.0,3535.28,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.26
2023-08-16,557.0,4589.68,0.01,0.22,0.0,0.0,0.0,3526.72,428.0,428.0,3526.72,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.24
2023-08-17,557.0,4545.12,0.01,0.23,0.0,0.0,0.0,3492.48,428.0,428.0,3492.48,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.16
2023-08-18,557.0,4589.68,0.01,0.24,0.0,0.0,0.0,3526.72,428.0,428.0,3526.72,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.24
2023-08-21,557.0,4533.98,0.01,0.24,0.0,0.0,0.0,3483.92,428.0,428.0,3483.92,,,,,,,,,,,,0.0,,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,8.14
2023-08-22,428.0,3492.48,0.01,0.19,0.0,0.0,0.0,2439.84,428.0,299.0,3492.48,,,,,,,,,,,129.0,0.0,0.0,100.0,0.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0042,8.16
2023-08-23,299.0,2457.78,0.0,0.13,0.0,0.0,0.0,2457.78,299.0,299.0,2457.78,,,,0.0,,129.0,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.22
2023-08-24,299.0,2451.8,0.0,0.14,0.0,0.0,0.0,2451.8,299.0,299.0,2451.8,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.2
2023-08-25,299.0,2439.84,0.0,0.15,0.0,0.0,0.0,2439.84,299.0,299.0,2439.84,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.16
2023-08-28,299.0,2457.78,0.0,0.14,0.0,0.0,0.0,2457.78,299.0,299.0,2457.78,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.22
2023-08-29,299.0,2433.86,0.0,0.14,0.0,0.0,0.0,2433.86,299.0,299.0,2433.86,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.14
2023-08-30,299.0,2481.7,0.0,0.14,0.0,0.0,0.0,2481.7,299.0,299.0,2481.7,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.3
2023-08-31,299.0,2463.76,0.0,0.14,0.0,0.0,0.0,2463.76,299.0,299.0,2463.76,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.24
2023-09-01,299.0,2481.7,0.0,0.14,0.0,0.0,0.0,2481.7,299.0,299.0,2481.7,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.3
2023-09-04,299.0,2487.68,0.0,0.14,0.0,0.0,0.0,2487.68,299.0,299.0,2487.68,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.32
2023-09-05,299.0,2433.86,0.0,0.14,0.0,0.0,0.0,2433.86,299.0,299.0,2433.86,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.14
2023-09-06,299.0,2469.74,0.0,0.14,0.0,0.0,0.0,2469.74,299.0,299.0,2469.74,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.26
2023-09-07,299.0,2451.8,0.0,0.12,0.0,0.0,0.0,2451.8,299.0,299.0,2451.8,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.2
2023-09-08,299.0,2427.88,0.0,0.12,0.0,0.0,0.0,2427.88,299.0,299.0,2427.88,,,,,,,,,,,,0.0,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029,8.12
2023-09-11,299.0,2439.84,0.0,0.13,0.0,0.0,0.0,2439.84,299.0,299.0,2439.84,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.16
2023-09-12,299.0,2397.98,0.0,0.16,0.0,0.0,0.0,2397.98,299.0,299.0,2397.98,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.02
2023-09-13,299.0,2439.84,0.0,0.16,0.0,0.0,0.0,2439.84,299.0,299.0,2439.84,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.16
2023-09-14,299.0,2427.88,0.0,0.16,0.0,0.0,0.0,2427.88,299.0,299.0,2427.88,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.12
2023-09-15,1099.0,9055.76,0.02,0.59,0.01,0.01,0.0,9055.76,1099.0,1099.0,9055.76,800.0,,800.0,,,,,800.0,0.01,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,26.48,0.6106,73.52,0.0084,8.24
2023-09-18,1099.0,9055.76,0.02,0.57,0.01,0.01,0.0,9055.76,1099.0,1099.0,9055.76,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,27.18,0.6041,72.82,0.0084,8.24
2023-09-19,1099.0,9121.7,0.02,0.57,0.01,0.01,0.0,9121.7,1099.0,1099.0,9121.7,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,27.33,0.6028,72.67,0.0084,8.3
2023-09-20,1099.0,9099.72,0.02,0.45,0.01,0.01,0.0,9099.72,1099.0,1099.0,9099.72,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,27.13,0.6046,72.87,0.0084,8.28
2023-09-21,1099.0,9011.8,0.02,0.45,0.01,0.01,0.0,9011.8,1099.0,1099.0,9011.8,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,26.99,0.6059,73.01,0.0084,8.2
2023-09-22,1099.0,8967.84,0.02,0.44,0.01,0.01,0.0,2439.84,1099.0,299.0,8967.84,,,,,,,,,,,800.0,0.01,0.01,100.0,0.84,0.0,0.0,0.0,100.0,27.53,0.6009,72.47,0.0084,8.16
2023-09-25,299.0,2415.92,0.0,0.12,0.0,0.0,0.0,2415.92,299.0,299.0,2415.92,,,,0.01,,800.0,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,27.25,1.0,100.0,0.0023,8.08
2023-09-26,299.0,2397.98,0.0,0.12,0.0,0.0,0.0,2397.98,299.0,299.0,2397.98,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.02
2023-09-27,299.0,2350.14,0.0,0.12,0.0,0.0,0.0,2350.14,299.0,299.0,2350.14,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.86
2023-09-28,299.0,2338.18,0.0,0.12,0.0,0.0,0.0,2338.18,299.0,299.0,2338.18,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.82
2023-09-29,299.0,2308.28,0.0,0.12,0.0,0.0,0.0,2308.28,299.0,299.0,2308.28,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.72
2023-10-02,299.0,2242.5,0.0,0.12,0.0,0.0,0.0,2242.5,299.0,299.0,2242.5,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.5
2023-10-03,299.0,2206.62,0.0,0.12,0.0,0.0,0.0,2206.62,299.0,299.0,2206.62,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.38
2023-10-04,299.0,2176.72,0.0,0.12,0.0,0.0,0.0,2176.72,299.0,299.0,2176.72,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.28
2023-10-05,299.0,2128.88,0.0,0.12,0.0,0.0,0.0,2128.88,299.0,299.0,2128.88,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.12
2023-10-06,299.0,2093.0,0.0,0.12,0.0,0.0,0.0,2093.0,299.0,299.0,2093.0,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.0
2023-10-09,299.0,2093.0,0.0,0.11,0.0,0.0,0.0,2093.0,299.0,299.0,2093.0,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.0
2023-10-10,299.0,2116.92,0.0,0.11,0.0,0.0,0.0,2116.92,299.0,299.0,2116.92,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.08
2023-10-11,299.0,2182.7,0.0,0.11,0.0,0.0,0.0,2182.7,299.0,299.0,2182.7,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.3
2023-10-12,299.0,2206.62,0.0,0.11,0.0,0.0,0.0,2206.62,299.0,299.0,2206.62,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.38
2023-10-13,299.0,2338.18,0.0,0.09,0.0,0.0,0.0,2338.18,299.0,299.0,2338.18,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.82
2023-10-16,299.0,2380.04,0.0,0.08,0.0,0.0,0.0,2380.04,299.0,299.0,2380.04,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,7.96
2023-10-17,299.0,2505.62,0.0,0.08,0.0,0.0,0.0,2505.62,299.0,299.0,2505.62,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.38
2023-10-18,299.0,2589.34,0.0,0.08,0.0,0.0,0.0,2589.34,299.0,299.0,2589.34,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.66
2023-10-19,299.0,2589.34,0.0,0.08,0.0,0.0,0.0,2589.34,299.0,299.0,2589.34,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.66
2023-10-20,299.0,2631.2,0.0,0.08,0.0,0.0,0.0,2631.2,299.0,299.0,2631.2,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.8
2023-10-23,545.0,4883.2,0.01,0.14,0.0,0.01,0.0,4883.2,545.0,545.0,4883.2,246.0,,246.0,,,,,246.0,0.0,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,45.93,0.5033,54.07,0.0041,8.96
2023-10-24,545.0,4850.5,0.01,0.14,0.0,0.0,0.0,4850.5,545.0,545.0,4850.5,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,45.33,0.5044,54.67,0.0041,8.9
2023-10-25,545.0,4763.3,0.01,0.14,0.0,0.0,0.0,4763.3,545.0,545.0,4763.3,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,45.62,0.5038,54.38,0.0041,8.74
2023-10-26,545.0,4806.9,0.01,0.14,0.0,0.0,0.0,4806.9,545.0,545.0,4806.9,,,,,,,,,,,,0.0,,100.0,0.41,0.0,0.0,0.0,100.0,44.94,0.5051,55.06,0.0041,8.82
2023-10-27,299.0,2673.06,0.0,0.08,0.0,0.0,0.0,2673.06,299.0,299.0,2673.06,,,,0.0,,246.0,,,,,246.0,0.0,0.0,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.94
2023-10-30,299.0,2655.12,0.0,0.08,0.0,0.0,0.0,2655.12,299.0,299.0,2655.12,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.88
2023-10-31,299.0,2643.16,0.0,0.08,0.0,0.0,0.0,2643.16,299.0,299.0,2643.16,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.84
2023-11-01,299.0,2655.12,0.0,0.09,0.0,0.0,0.0,2655.12,299.0,299.0,2655.12,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.88
2023-11-02,299.0,2679.04,0.0,0.09,0.0,0.0,0.0,2679.04,299.0,299.0,2679.04,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.96
2023-11-03,299.0,2643.16,0.0,0.09,0.0,0.0,0.0,2643.16,299.0,299.0,2643.16,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.84
2023-11-06,299.0,2661.1,0.0,0.09,0.0,0.0,0.0,2661.1,299.0,299.0,2661.1,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.9
2023-11-07,299.0,2619.24,0.0,0.09,0.0,0.0,0.0,2619.24,299.0,299.0,2619.24,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,8.76
2023-11-08,299.0,2691.0,0.0,0.09,0.0,0.0,0.0,2691.0,299.0,299.0,2691.0,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.0
2023-11-09,299.0,2798.64,0.0,0.09,0.0,0.0,0.0,2798.64,299.0,299.0,2798.64,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.36
2023-11-10,299.0,2840.5,0.0,0.08,0.0,0.0,0.0,2840.5,299.0,299.0,2840.5,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.5
2023-11-13,299.0,2918.24,0.0,0.08,0.0,0.0,0.0,2918.24,299.0,299.0,2918.24,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.76
2023-11-14,299.0,2870.4,0.0,0.08,0.0,0.0,0.0,2870.4,299.0,299.0,2870.4,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.6
2023-11-15,465.0,4454.7,0.01,0.12,0.0,0.0,0.0,4454.7,465.0,465.0,4454.7,166.0,,166.0,,,,,166.0,0.0,,,0.0,,100.0,0.35,0.0,0.0,0.0,100.0,36.92,0.5342,63.08,0.0035,9.58
2023-11-16,465.0,4491.9,0.01,0.11,0.0,0.0,0.0,4491.9,465.0,465.0,4491.9,,,,,,,,,,,,0.0,,100.0,0.35,0.0,0.0,0.0,100.0,35.53,0.5419,64.47,0.0035,9.66
2023-11-17,465.0,4501.2,0.01,0.12,0.0,0.0,0.0,4501.2,465.0,465.0,4501.2,,,,,,,,,,,,0.0,,100.0,0.35,0.0,0.0,0.0,100.0,35.68,0.541,64.32,0.0035,9.68
2023-11-20,999.0,9590.4,0.01,0.27,0.01,0.01,0.0,9590.4,999.0,999.0,9590.4,534.0,0.01,,,534.0,,0.01,534.0,,,,0.01,,100.0,0.76,0.0,0.0,0.0,100.0,29.73,0.5821,70.27,0.0076,9.6
2023-11-21,999.0,9830.16,0.01,0.27,0.01,0.01,0.0,9830.16,999.0,999.0,9830.16,,,,,,,,,,,,0.01,,100.0,0.76,0.0,0.0,0.0,100.0,30.43,0.5766,69.57,0.0076,9.84
2023-11-22,999.0,9830.16,0.01,0.27,0.01,0.01,0.0,9830.16,999.0,999.0,9830.16,,,,,,,,,,,,0.01,,100.0,0.76,0.0,0.0,0.0,100.0,29.91,0.5807,70.09,0.0076,9.84
2023-11-23,999.0,9570.42,0.01,0.26,0.01,0.01,0.0,9570.42,999.0,999.0,9570.42,,,,,,,,,,,,0.01,,100.0,0.76,0.0,0.0,0.0,100.0,29.95,0.5804,70.05,0.0076,9.58
2023-11-24,999.0,9570.42,0.01,0.3,0.01,0.01,0.0,9570.42,999.0,999.0,9570.42,,,,,,,,,,,,0.01,,100.0,0.76,0.0,0.0,0.0,100.0,29.91,0.5807,70.09,0.0076,9.58
2023-11-27,299.0,2882.36,0.0,0.1,0.0,0.0,0.0,2882.36,299.0,299.0,2882.36,,,,0.01,,700.0,,,,,700.0,0.0,0.01,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.64
2023-11-28,299.0,2876.38,0.0,0.1,0.0,0.0,0.0,2876.38,299.0,299.0,2876.38,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.62
2023-11-29,299.0,2780.7,0.0,0.1,0.0,0.0,0.0,2780.7,299.0,299.0,2780.7,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.3
2023-11-30,299.0,2852.46,0.0,0.09,0.0,0.0,0.0,2852.46,299.0,299.0,2852.46,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.54
2023-12-01,299.0,2870.4,0.0,0.1,0.0,0.0,0.0,2870.4,299.0,299.0,2870.4,,,,,,,,,,,,0.0,,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.6
2023-12-04,1099.0,10638.32,0.02,0.35,0.01,0.01,0.0,10638.32,1099.0,1099.0,10638.32,800.0,,800.0,,,,,800.0,0.01,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,26.47,0.6107,73.53,0.0084,9.68
2023-12-05,1099.0,10660.3,0.02,0.36,0.01,0.01,0.0,10660.3,1099.0,1099.0,10660.3,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,27.23,0.6037,72.77,0.0084,9.7
2023-12-06,1099.0,10704.26,0.02,0.36,0.01,0.01,0.0,10704.26,1099.0,1099.0,10704.26,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,27.27,0.6034,72.73,0.0084,9.74
2023-12-07,299.0,2888.34,0.0,0.1,0.0,0.0,0.0,2888.34,299.0,299.0,2888.34,,,,0.01,,800.0,,,,,800.0,0.0,0.01,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.66
2023-12-08,1099.0,10396.54,0.02,0.37,0.01,0.01,0.0,10396.54,1099.0,1099.0,10396.54,800.0,,800.0,,,,,800.0,0.01,,,0.01,,100.0,0.83,0.0,0.0,0.0,100.0,25.65,0.6186,74.35,0.0083,9.46
2023-12-11,299.0,2792.66,0.0,0.1,0.0,0.0,0.0,2792.66,299.0,299.0,2792.66,,,,0.01,,800.0,,,,,800.0,0.0,0.01,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.34
2023-12-12,299.0,2744.82,0.0,0.1,0.0,0.0,0.0,0.0,299.0,0.0,2744.82,,,,,,,,,,,299.0,0.0,0.0,100.0,0.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0023,9.18
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,299.0,,,,,,0.0,,0.0,0.0,131416.0,1156460.8,1.21,0.0,,0.0,,0.0,8.8
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1148575.84,1.16,0.0,,0.0,,0.0,8.74
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1103894.4,1.15,0.0,,0.0,,0.0,8.4
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1111779.36,1.1,0.0,,0.0,,0.0,8.46
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1103894.4,1.11,0.0,,0.0,,0.0,8.4
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1124920.96,1.1,0.0,,0.0,,0.0,8.56
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1130177.6,1.12,0.0,,0.0,,0.0,8.6
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1132805.92,1.13,0.0,,0.0,,0.0,8.62
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1132805.92,1.13,0.0,,0.0,,0.0,
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1132805.92,1.13,0.0,,0.0,,0.0,
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1182744.0,1.13,0.0,,0.0,,0.0,9.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1209027.2,1.18,0.0,,0.0,,0.0,9.2
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1182744.0,1.21,0.0,,0.0,,0.0,9.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1182744.0,1.18,0.0,,0.0,,0.0,
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131416.0,1277363.52,1.18,0.0,,0.0,,0.0,9.72
2024-01-03,40.0,381.6,0.0,0.01,0.0,0.0,0.0,190.8,20.0,20.0,190.8,,,20.0,,,,,,0.0,20.0,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,9.54
2024-01-04,214.0,2050.12,0.0,0.06,0.0,0.0,0.0,2050.12,214.0,214.0,2050.12,,0.0,,,194.0,,0.0,,,194.0,,0.0,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016,9.58
