,ALTUV FP Equity_DX_SI_QTY,ALTUV FP Equity_DX_SHORT_INTEREST_VALUE,ALTUV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTUV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTUV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTUV FP Equity_DX_SI_MV,ALTUV FP Equity_DX_DSS,ALTUV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTUV FP Equity_DX_SUPPLY_SI_QTY,ALTUV FP Equity_DX_BROKER_SI_QTY,ALTUV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTUV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTUV FP Equity_DX_BROKER_SI_MV_INC_x,ALTUV FP Equity_DX_BROKER_SI_QTY_ADD,ALTUV FP Equity_DX_SUPPLY_SI_MV_DEC,ALTUV FP Equity_DX_BROKER_SI_QTY_INC,ALTUV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTUV FP Equity_DX_BROKER_SI_MV_INC_y,ALTUV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTUV FP Equity_DX_BROKER_SI_MV_ADD,ALTUV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTUV FP Equity_DX_BROKER_SI_QTY_DEC,ALTUV FP Equity_DX_SUPPLY_SI_MV,ALTUV FP Equity_DX_BROKER_SI_MV_DEC,ALTUV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTUV FP Equity_DX_UTILIZATION_QUANTITY,ALTUV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTUV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTUV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTUV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTUV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTUV FP Equity_DX_BROKER_SI_CON_RATIO,ALTUV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTUV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTUV FP Equity_PX_LAST
2022-12-22,2636.0,12231.04,0.08,0.25,0.03,0.01,0.0,7205.92,1553.0,1553.0,7205.92,70.0,0.0,,,70.0,,0.0,70.0,,,,0.01,,100.0,10.17,0.0,0.0,0.0,100.0,20.75,0.6711,79.25,0.1726,4.64
2022-12-23,3054.0,14216.37,0.09,0.29,0.03,0.01,0.0,8202.11,1762.0,1762.0,8202.11,209.0,0.0,,,209.0,,0.0,209.0,,,,0.01,,100.0,11.38,0.0,0.0,0.0,100.0,17.91,0.706,82.09,0.1972,4.655
2022-12-26,3054.0,14216.37,0.09,0.29,0.03,0.01,0.0,8202.11,1762.0,1762.0,8202.11,,,,,,,,,,,,0.01,,100.0,11.38,0.0,0.0,0.0,100.0,17.88,0.7063,82.12,0.1972,
2022-12-27,3054.0,14231.64,0.09,0.29,0.03,0.01,0.0,8210.92,1762.0,1762.0,8210.92,,,,,,,,,,,,0.01,,100.0,11.38,0.0,0.0,0.0,100.0,17.85,0.7067,82.15,0.1972,4.66
2022-12-28,3054.0,14216.37,0.09,0.3,0.03,0.01,0.0,8202.11,1762.0,1762.0,8202.11,,,,,,,,,,,,0.01,,100.0,11.38,0.0,0.0,0.0,100.0,17.84,0.7068,82.16,0.1972,4.655
2022-12-29,2000.0,9370.0,0.06,0.22,0.02,0.01,0.0,5785.98,1235.0,1235.0,5785.98,,,,0.0,,527.0,,,,,527.0,0.01,0.0,100.0,8.26,0.0,0.0,0.0,100.0,26.85,0.6072,73.15,0.1337,4.685
2022-12-30,1028.0,4795.62,0.03,0.11,0.01,0.01,0.0,3494.09,749.0,749.0,3494.09,,,,0.0,,486.0,,,,,486.0,0.0,0.0,100.0,5.13,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.0705,4.665
2023-01-02,888.0,4089.24,0.03,0.09,0.01,0.0,0.0,3126.8,679.0,679.0,3126.8,,,,0.0,,70.0,,,,,70.0,0.0,0.0,100.0,4.72,0.0,0.0,0.0,100.0,42.73,0.5106,57.27,0.0617,4.605
2023-01-03,470.0,2206.65,0.01,0.05,0.0,0.0,0.0,2206.65,470.0,470.0,2206.65,,,,0.0,,209.0,,,,,209.0,0.0,0.0,100.0,3.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0331,4.695
2023-01-04,16470.0,80538.3,0.51,1.74,0.16,0.08,0.0,41418.3,8470.0,8470.0,41418.3,,,8000.0,,,,,,0.04,8000.0,,0.04,,100.0,38.17,0.0,0.0,0.0,100.0,3.36,0.935,96.64,0.7422,4.89
2023-01-05,16470.0,80950.05,0.51,1.66,0.16,0.08,0.0,41630.05,8470.0,8470.0,41630.05,,,,,,,,,,,,0.04,,100.0,38.17,0.0,0.0,0.0,100.0,3.23,0.9374,96.77,0.7422,4.915
2023-01-06,16470.0,80703.0,0.51,1.68,0.16,0.08,0.0,41503.0,8470.0,8470.0,41503.0,,,,,,,,,,,,0.04,,100.0,38.17,0.0,0.0,0.0,100.0,3.22,0.9377,96.78,0.7422,4.9
2023-01-09,16470.0,80126.55,0.51,1.67,0.16,0.08,0.0,41206.55,8470.0,8470.0,41206.55,,,,,,,,,,,,0.04,,100.0,38.17,0.0,0.0,0.0,100.0,3.23,0.9375,96.77,0.7422,4.865
2023-01-10,16470.0,79550.1,0.51,1.61,0.16,0.08,0.0,40910.1,8470.0,8470.0,40910.1,,,,,,,,,,,,0.04,,100.0,38.17,0.0,0.0,0.0,100.0,3.25,0.9371,96.75,0.7422,4.83
2023-01-11,16470.0,79550.1,0.51,1.62,0.16,0.08,0.0,40910.1,8470.0,8470.0,40910.1,,,,,,,,,,,,0.04,,100.0,38.17,0.0,0.0,0.0,100.0,3.26,0.9369,96.74,0.7422,4.83
2023-01-12,15870.0,76810.8,0.49,1.52,0.15,0.08,0.0,39542.8,8170.0,8170.0,39542.8,,,,0.0,,300.0,,,,,300.0,0.04,0.0,100.0,37.32,0.0,0.0,0.0,100.0,3.4,0.9344,96.6,0.725,4.84
2023-01-13,15870.0,77207.55,0.49,1.53,0.15,0.08,0.0,39747.05,8170.0,8170.0,39747.05,,,,,,,,,,,,0.04,,100.0,37.32,0.0,0.0,0.0,100.0,3.39,0.9345,96.61,0.725,4.865
2023-01-16,15870.0,77366.25,0.49,1.52,0.15,0.08,0.0,39828.75,8170.0,8170.0,39828.75,,,,,,,,,,,,0.04,,100.0,37.32,0.0,0.0,0.0,100.0,3.37,0.9349,96.63,0.725,4.875
2023-01-17,15870.0,76493.4,0.49,1.52,0.15,0.08,0.0,39379.4,8170.0,8170.0,39379.4,,,,,,,,,,,,0.04,,100.0,37.32,0.0,0.0,0.0,100.0,3.36,0.935,96.64,0.725,4.82
2023-01-18,15870.0,76969.5,0.49,1.57,0.15,0.08,0.0,39624.5,8170.0,8170.0,39624.5,,,,,,,,,,,,0.04,,100.0,37.32,0.0,0.0,0.0,100.0,3.4,0.9343,96.6,0.725,4.85
2023-01-19,15870.0,77763.0,0.49,1.62,0.15,0.08,0.0,40033.0,8170.0,8170.0,40033.0,,,,,,,,,,,,0.04,,100.0,37.32,0.0,0.0,0.0,100.0,3.38,0.9346,96.62,0.725,4.9
2023-01-20,15870.0,75461.85,0.49,1.65,0.15,0.08,0.0,38848.35,8170.0,8170.0,38848.35,,,,,,,,,,,,0.04,,100.0,37.32,0.0,0.0,0.0,100.0,3.35,0.9353,96.65,0.725,4.755
2023-01-23,15870.0,77128.2,0.49,1.69,0.15,0.08,0.0,39706.2,8170.0,8170.0,39706.2,,,,,,,,,,,,0.04,,100.0,37.32,0.0,0.0,0.0,100.0,3.45,0.9335,96.55,0.725,4.86
2023-01-24,15870.0,77445.6,0.49,1.71,0.15,0.08,0.0,39869.6,8170.0,8170.0,39869.6,,,,,,,,,,,,0.04,,100.0,37.32,0.0,0.0,0.0,100.0,3.41,0.9341,96.59,0.725,4.88
2023-01-25,2470.0,12152.4,0.08,0.27,0.02,0.01,0.0,7232.4,1470.0,1470.0,7232.4,,,,0.03,,6700.0,,,,,6700.0,0.01,0.03,100.0,9.68,0.0,0.0,0.0,100.0,21.13,0.6667,78.87,0.1626,4.92
2023-01-26,2470.0,12819.3,0.08,0.28,0.02,0.01,0.0,7629.3,1470.0,1470.0,7629.3,,,,,,,,,,,,0.01,,100.0,9.68,0.0,0.0,0.0,100.0,21.0,0.6683,79.0,0.1626,5.19
2023-01-27,2470.0,12448.8,0.08,0.23,0.02,0.01,0.0,7408.8,1470.0,1470.0,7408.8,,,,,,,,,,,,0.01,,100.0,9.68,0.0,0.0,0.0,100.0,20.12,0.6785,79.88,0.1626,5.04
2023-01-30,2798.0,14129.9,0.09,0.23,0.03,0.01,0.0,8251.7,1634.0,1634.0,8251.7,164.0,0.0,,,164.0,,0.0,164.0,,,,0.01,,100.0,10.64,0.0,0.0,0.0,100.0,18.23,0.7019,81.77,0.1822,5.05
2023-01-31,2798.0,13962.02,0.09,0.21,0.03,0.01,0.0,8153.66,1634.0,1634.0,8153.66,,,,,,,,,,,,0.01,,100.0,10.64,0.0,0.0,0.0,100.0,18.14,0.703,81.86,0.1822,4.99
2023-02-01,3222.0,16303.32,0.1,0.24,0.03,0.02,0.0,9340.76,1846.0,1846.0,9340.76,212.0,0.0,,,212.0,,0.0,212.0,,,,0.01,,100.0,11.86,0.0,0.0,0.0,100.0,16.0,0.7312,84.0,0.207,5.06
2023-02-02,3222.0,16367.76,0.1,0.23,0.03,0.02,0.0,9377.68,1846.0,1846.0,9377.68,,,,,,,,,,,,0.01,,100.0,11.86,0.0,0.0,0.0,100.0,15.81,0.7338,84.19,0.207,5.08
2023-02-03,1222.0,6183.32,0.04,0.09,0.01,0.01,0.0,4280.76,846.0,846.0,4280.76,,,,0.01,,1000.0,,,,,1000.0,0.0,0.01,100.0,5.8,0.0,0.0,0.0,100.0,40.64,0.5175,59.36,0.0838,5.06
2023-02-06,1222.0,6134.44,0.04,0.09,0.01,0.01,0.0,4246.92,846.0,846.0,4246.92,,,,,,,,,,,,0.0,,100.0,5.81,0.0,0.0,0.0,100.0,40.73,0.5172,59.27,0.0839,5.02
2023-02-07,1222.0,6146.66,0.04,0.09,0.01,0.01,0.0,4255.38,846.0,846.0,4255.38,,,,,,,,,,,,0.0,,100.0,5.81,0.0,0.0,0.0,100.0,40.92,0.5165,59.08,0.0839,5.03
2023-02-08,1222.0,6171.1,0.04,0.09,0.01,0.01,0.0,4272.3,846.0,846.0,4272.3,,,,,,,,,,,,0.0,,100.0,5.81,0.0,0.0,0.0,100.0,40.87,0.5167,59.13,0.0839,5.05
2023-02-09,894.0,4470.0,0.03,0.06,0.01,0.0,0.0,3410.0,682.0,682.0,3410.0,,,,0.0,,164.0,,,,,164.0,0.0,0.0,100.0,4.74,0.0,0.0,0.0,100.0,45.02,0.505,54.98,0.0621,5.0
2023-02-10,470.0,2274.8,0.01,0.03,0.0,0.0,0.0,2274.8,470.0,470.0,2274.8,,,,0.0,,212.0,,,,,212.0,0.0,0.0,100.0,3.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0329,4.84
2023-02-13,470.0,2293.6,0.01,0.03,0.0,0.0,0.0,2293.6,470.0,470.0,2293.6,,,,,,,,,,,,0.0,,100.0,3.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0331,4.88
2023-02-14,470.0,2307.7,0.01,0.03,0.0,0.0,0.0,2307.7,470.0,470.0,2307.7,,,,,,,,,,,,0.0,,100.0,3.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0331,4.91
2023-02-15,7970.0,38893.6,0.25,0.56,0.08,0.04,0.0,38893.6,7970.0,7970.0,38893.6,,,7500.0,,,,,,0.04,7500.0,,0.04,,100.0,56.16,0.0,0.0,0.0,100.0,6.28,0.8822,93.72,0.5616,4.88
2023-02-16,1116.0,5446.08,0.03,0.08,0.01,0.01,0.0,5446.08,1116.0,1116.0,5446.08,,,,0.03,,6854.0,,,,,6854.0,0.01,0.04,100.0,7.86,0.0,0.0,0.0,100.0,45.29,0.5044,54.71,0.0786,4.88
2023-02-17,1116.0,5680.44,0.03,0.08,0.01,0.01,0.0,5680.44,1116.0,1116.0,5680.44,,,,,,,,,,,,0.01,,100.0,7.86,0.0,0.0,0.0,100.0,45.29,0.5044,54.71,0.0786,5.09
2023-02-20,1116.0,5769.72,0.03,0.08,0.01,0.01,0.0,5769.72,1116.0,1116.0,5769.72,,,,,,,,,,,,0.01,,100.0,7.86,0.0,0.0,0.0,100.0,44.25,0.5066,55.75,0.0786,5.17
2023-02-21,1116.0,5646.96,0.03,0.07,0.01,0.01,0.0,5646.96,1116.0,1116.0,5646.96,,,,,,,,,,,,0.01,,100.0,7.86,0.0,0.0,0.0,100.0,44.01,0.5072,55.99,0.0786,5.06
2023-02-22,1116.0,5546.52,0.03,0.07,0.01,0.01,0.0,5546.52,1116.0,1116.0,5546.52,,,,,,,,,,,,0.01,,100.0,7.86,0.0,0.0,0.0,100.0,44.4,0.5063,55.6,0.0786,4.97
2023-02-23,1352.0,6895.2,0.04,0.09,0.01,0.01,0.0,6895.2,1352.0,1352.0,6895.2,,0.0,,,236.0,,0.0,,,236.0,,0.01,,100.0,9.37,0.0,0.0,0.0,100.0,37.33,0.5321,62.67,0.0937,5.1
2023-02-24,1752.0,8917.68,0.05,0.11,0.02,0.01,0.0,8917.68,1752.0,1752.0,8917.68,400.0,0.0,,,400.0,,0.0,400.0,,,,0.01,,100.0,11.82,0.0,0.0,0.0,100.0,28.55,0.592,71.45,0.1182,5.09
2023-02-27,1795.0,9172.45,0.06,0.11,0.02,0.01,0.0,9172.45,1795.0,1795.0,9172.45,43.0,0.0,,,43.0,,0.0,43.0,,,,0.01,,100.0,12.07,0.0,0.0,0.0,100.0,27.92,0.5975,72.08,0.1207,5.11
2023-02-28,1795.0,9172.45,0.06,0.11,0.02,0.01,0.0,9172.45,1795.0,1795.0,9172.45,,,,,,,,,,,,0.01,,100.0,10.97,0.0,0.0,0.0,100.0,27.84,0.5982,72.16,0.1097,5.11
2023-03-01,1828.0,8929.78,0.06,0.11,0.02,0.01,0.0,5612.87,1149.0,1149.0,5612.87,,,,0.0,,646.0,,,,,646.0,0.01,0.0,100.0,7.02,0.0,0.0,0.0,100.0,27.37,0.6024,72.63,0.1117,4.885
2023-03-02,1828.0,8719.56,0.06,0.1,0.02,0.01,0.0,5480.73,1149.0,1149.0,5480.73,,,,,,,,,,,,0.01,,100.0,7.02,0.0,0.0,0.0,100.0,28.26,0.5945,71.74,0.1117,4.77
2023-03-03,1828.0,8865.8,0.06,0.09,0.02,0.01,0.0,5572.65,1149.0,1149.0,5572.65,,,,,,,,,,,,0.01,,100.0,7.02,0.0,0.0,0.0,100.0,28.76,0.5902,71.24,0.1117,4.85
2023-03-06,1828.0,8984.62,0.06,0.09,0.02,0.01,0.0,5647.34,1149.0,1149.0,5647.34,,,,,,,,,,,,0.01,,100.0,7.02,0.0,0.0,0.0,100.0,28.42,0.5931,71.58,0.1117,4.915
2023-03-07,2367.0,11598.3,0.07,0.11,0.02,0.01,0.0,8481.9,1731.0,1731.0,8481.9,582.0,,625.0,,,,,582.0,0.0,,43.0,0.01,0.0,100.0,10.21,0.0,0.0,0.0,100.0,25.47,0.3894,52.56,0.1396,4.9
2023-03-08,4623.0,22421.55,0.14,0.21,0.04,0.02,0.0,13866.15,2859.0,2859.0,13866.15,1128.0,0.01,,,1128.0,,0.01,1128.0,,,,0.01,,100.0,15.81,0.0,0.0,0.0,100.0,13.34,0.5974,75.28,0.2557,4.85
2023-03-09,3998.0,19190.4,0.12,0.19,0.04,0.02,0.0,10723.2,2234.0,2234.0,10723.2,,,,0.0,,625.0,,,,,625.0,0.01,0.0,100.0,12.8,0.0,0.0,0.0,100.0,13.26,0.77,86.74,0.229,4.8
2023-03-10,3526.0,16607.46,0.11,0.19,0.03,0.02,0.0,9410.58,1998.0,1998.0,9410.58,,,,0.0,,236.0,,,,,236.0,0.01,0.0,100.0,11.6,0.0,0.0,0.0,100.0,15.13,0.7432,84.87,0.2048,4.71
2023-03-13,3526.0,16395.9,0.11,0.2,0.03,0.02,0.0,9290.7,1998.0,1998.0,9290.7,,,,,,,,,,,,0.01,,100.0,11.6,0.0,0.0,0.0,100.0,15.37,0.7398,84.63,0.2048,4.65
2023-03-14,3526.0,16572.2,0.11,0.2,0.03,0.02,0.0,9390.6,1998.0,1998.0,9390.6,,,,,,,,,,,,0.01,,100.0,11.6,0.0,0.0,0.0,100.0,15.54,0.7375,84.46,0.2048,4.7
2023-03-15,2726.0,12839.46,0.08,0.15,0.03,0.01,0.0,7526.58,1598.0,1598.0,7526.58,,,,0.0,,400.0,,,,,400.0,0.01,0.0,100.0,9.5,0.0,0.0,0.0,100.0,19.78,0.6826,80.22,0.1621,4.71
2023-03-16,470.0,2190.2,0.01,0.03,0.0,0.0,0.0,2190.2,470.0,470.0,2190.2,,,,0.01,,1128.0,,,,,1128.0,0.0,0.01,100.0,3.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.03,4.66
2023-03-17,8970.0,41710.5,0.28,0.48,0.09,0.04,0.0,41710.5,8970.0,8970.0,41710.5,,,8500.0,,,,,,0.04,8500.0,,0.04,,100.0,57.17,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,0.5717,4.65
2023-03-20,1590.0,7449.15,0.05,0.09,0.02,0.01,0.0,7449.15,1590.0,1590.0,7449.15,,,,0.03,,7380.0,,,,,7380.0,0.01,0.04,100.0,10.13,0.0,0.0,0.0,100.0,33.45,0.5548,66.55,0.1013,4.685
2023-03-21,1590.0,7457.1,0.05,0.09,0.02,0.01,0.0,7457.1,1590.0,1590.0,7457.1,,,,,,,,,,,,0.01,,100.0,10.13,0.0,0.0,0.0,100.0,33.1,0.5571,66.9,0.1013,4.69
2023-03-22,2219.0,10429.3,0.07,0.12,0.02,0.01,0.0,10429.3,2219.0,2219.0,10429.3,,0.0,,,629.0,,0.0,,,629.0,,0.01,,100.0,23.34,0.0,0.0,0.0,100.0,23.97,0.6355,76.03,0.2334,4.7
2023-03-23,2219.0,10407.11,0.07,0.12,0.02,0.01,0.0,10407.11,2219.0,2219.0,10407.11,,,,,,,,,,,,0.01,,100.0,13.58,0.0,0.0,0.0,100.0,24.0,0.6352,76.0,0.1358,4.69
2023-03-24,2219.0,10351.64,0.07,0.11,0.02,0.01,0.0,10351.64,2219.0,2219.0,10351.64,,,,,,,,,,,,0.01,,100.0,13.58,0.0,0.0,0.0,100.0,24.07,0.6344,75.93,0.1358,4.665
2023-03-27,1728.0,8104.32,0.05,0.08,0.02,0.01,0.0,5154.31,1099.0,1099.0,5154.31,,,,0.01,,1120.0,,,,,1120.0,0.01,0.01,100.0,6.72,0.0,0.0,0.0,100.0,30.75,0.5741,69.25,0.1057,4.69
2023-03-28,1728.0,8000.64,0.05,0.08,0.02,0.01,0.0,5088.37,1099.0,1099.0,5088.37,,,,,,,,,,,,0.01,,100.0,6.72,0.0,0.0,0.0,100.0,30.65,0.5749,69.35,0.1057,4.63
2023-03-29,1728.0,7966.08,0.05,0.08,0.02,0.01,0.0,5066.39,1099.0,1099.0,5066.39,,,,,,,,,,,,0.01,,100.0,6.72,0.0,0.0,0.0,100.0,30.99,0.5723,69.01,0.1057,4.61
2023-03-30,470.0,2201.95,0.01,0.02,0.0,0.0,0.0,2201.95,470.0,470.0,2201.95,,,,0.0,,629.0,,,,,629.0,0.0,0.0,100.0,2.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.0299,4.685
2023-03-31,470.0,2199.6,0.01,0.02,0.0,0.0,0.0,2199.6,470.0,470.0,2199.6,,,,,,,,,,,,0.0,,100.0,2.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.0299,4.68
2023-04-03,470.0,2220.75,0.01,0.02,0.0,0.0,0.0,2220.75,470.0,470.0,2220.75,,,,,,,,,,,,0.0,,100.0,2.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0286,4.725
2023-04-04,470.0,2021.0,0.01,0.02,0.0,0.0,0.0,2021.0,470.0,470.0,2021.0,,,,,,,,,,,,0.0,,100.0,2.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.0289,4.3
2023-04-05,8870.0,39028.0,0.28,0.33,0.09,0.04,0.0,39028.0,8870.0,8870.0,39028.0,,,8400.0,,,,,,0.04,8400.0,,0.04,,100.0,36.0,0.0,0.0,0.0,100.0,6.78,0.8736,93.22,0.36,4.4
2023-04-06,2159.0,9564.37,0.07,0.07,0.02,0.01,0.0,9564.37,2159.0,2159.0,9564.37,,,,0.03,,6711.0,,,,,6711.0,0.01,0.03,100.0,13.3,0.0,0.0,0.0,100.0,26.05,0.6147,73.95,0.133,4.43
2023-04-07,2159.0,9564.37,0.07,0.07,0.02,0.01,0.0,9564.37,2159.0,2159.0,9564.37,,,,,,,,,,,,0.01,,100.0,13.3,0.0,0.0,0.0,100.0,25.9,0.6162,74.1,0.133,
2023-04-10,2159.0,9564.37,0.07,0.07,0.02,0.01,0.0,9564.37,2159.0,2159.0,9564.37,,,,,,,,,,,,0.01,,100.0,13.3,0.0,0.0,0.0,100.0,25.94,0.6158,74.06,0.133,
2023-04-11,2159.0,9186.55,0.07,0.07,0.02,0.01,0.0,9186.55,2159.0,2159.0,9186.55,,,,,,,,,,,,0.01,,100.0,13.3,0.0,0.0,0.0,100.0,25.85,0.6166,74.15,0.133,4.255
2023-04-12,470.0,1903.5,0.01,0.02,0.0,0.0,0.0,1903.5,470.0,470.0,1903.5,,,,0.01,,1689.0,,,,,1689.0,0.0,0.01,100.0,2.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.0289,4.05
2023-04-13,470.0,1915.25,0.01,0.01,0.0,0.0,0.0,1915.25,470.0,470.0,1915.25,,,,,,,,,,,,0.0,,100.0,3.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0303,4.075
2023-04-14,488.0,2037.4,0.02,0.01,0.0,0.0,0.0,1999.83,479.0,479.0,1999.83,,,9.0,,,,,,0.0,9.0,,0.0,,100.0,3.08,0.0,0.0,0.0,100.0,2.73,0.9469,97.27,0.0314,4.175
2023-04-17,488.0,2000.8,0.02,0.02,0.0,0.0,0.0,1963.9,479.0,479.0,1963.9,,,,,,,,,,,,0.0,,100.0,2.95,0.0,0.0,0.0,100.0,2.79,0.9457,97.21,0.0301,4.1
2023-04-18,2122.0,8657.76,0.07,0.07,0.02,0.01,0.0,5287.68,1296.0,1296.0,5287.68,817.0,0.0,,,817.0,,0.0,817.0,,,,0.01,,100.0,7.92,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,0.1297,4.08
2023-04-19,4594.0,18467.88,0.14,0.15,0.04,0.02,0.0,10178.64,2532.0,2532.0,10178.64,1236.0,0.01,,,1236.0,,0.01,1236.0,,,,0.01,,100.0,14.39,0.0,0.0,0.0,100.0,13.45,0.7672,86.55,0.2611,4.02
2023-04-20,4594.0,18192.24,0.14,0.15,0.04,0.02,0.0,10026.72,2532.0,2532.0,10026.72,,,,,,,,,,,,0.01,,100.0,14.39,0.0,0.0,0.0,100.0,13.62,0.7646,86.38,0.2611,3.96
2023-04-21,4594.0,17916.6,0.14,0.15,0.04,0.02,0.0,9874.8,2532.0,2532.0,9874.8,,,,,,,,,,,,0.01,,100.0,14.39,0.0,0.0,0.0,100.0,13.8,0.7621,86.2,0.2611,3.9
2023-04-24,4576.0,17068.48,0.14,0.15,0.04,0.02,0.0,9410.79,2523.0,2523.0,9410.79,,,,0.0,,9.0,,,,,9.0,0.01,0.0,100.0,14.34,0.0,0.0,0.0,100.0,14.04,0.7587,85.96,0.2602,3.73
2023-04-25,4576.0,16588.0,0.14,0.14,0.04,0.02,0.0,9145.88,2523.0,2523.0,9145.88,,,,,,,,,,,,0.01,,100.0,14.34,0.0,0.0,0.0,100.0,14.58,0.7509,85.42,0.2602,3.625
2023-04-26,2942.0,10429.39,0.09,0.09,0.03,0.01,0.0,6047.77,1706.0,1706.0,6047.77,,,,0.0,,817.0,,,,,817.0,0.01,0.0,100.0,10.17,0.0,0.0,0.0,100.0,22.58,0.6504,77.42,0.1754,3.545
2023-04-27,470.0,1661.45,0.01,0.01,0.0,0.0,0.0,1661.45,470.0,470.0,1661.45,,,,0.0,,1236.0,,,,,1236.0,0.0,0.0,100.0,3.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335,3.535
2023-04-28,470.0,1647.35,0.01,0.01,0.0,0.0,0.0,1647.35,470.0,470.0,1647.35,,,,,,,,,,,,0.0,,100.0,3.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335,3.505
2023-05-01,470.0,1647.35,0.01,0.01,0.0,0.0,0.0,1647.35,470.0,470.0,1647.35,,,,,,,,,,,,0.0,,100.0,3.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0319,
2023-05-02,470.0,1640.3,0.01,0.01,0.0,0.0,0.0,1640.3,470.0,470.0,1640.3,,,,,,,,,,,,0.0,,100.0,3.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0319,3.49
2023-05-03,470.0,1635.6,0.01,0.01,0.0,0.0,0.0,1635.6,470.0,470.0,1635.6,,,,,,,,,,,,0.0,,100.0,3.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0319,3.48
2023-05-04,470.0,1692.0,0.01,0.01,0.0,0.0,0.0,1692.0,470.0,470.0,1692.0,,,,,,,,,,,,0.0,,100.0,3.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0319,3.6
2023-05-05,470.0,1699.05,0.01,0.01,0.0,0.0,0.0,1699.05,470.0,470.0,1699.05,,,,,,,,,,,,0.0,,100.0,3.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0319,3.615
2023-05-08,470.0,1708.45,0.01,0.01,0.0,0.0,0.0,1708.45,470.0,470.0,1708.45,,,,,,,,,,,,0.0,,100.0,3.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335,3.635
2023-05-09,470.0,1696.7,0.01,0.01,0.0,0.0,0.0,1696.7,470.0,470.0,1696.7,,,,,,,,,,,,0.0,,100.0,3.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0319,3.61
2023-05-10,470.0,1701.4,0.01,0.01,0.0,0.0,0.0,1701.4,470.0,470.0,1701.4,,,,,,,,,,,,0.0,,100.0,3.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0319,3.62
2023-05-11,470.0,1701.4,0.01,0.01,0.0,0.0,0.0,1701.4,470.0,470.0,1701.4,,,,,,,,,,,,0.0,,100.0,3.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0319,3.62
2023-05-12,940.0,3449.8,0.03,0.03,0.01,0.0,0.0,1724.9,470.0,470.0,1724.9,,,,,,,,,,,,0.0,,100.0,3.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0638,3.67
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,470.0,,,,,470.0,0.0,0.0,0.0,0.0,14736.0,53418.0,0.05,0.0,,0.0,100.0,0.0,3.625
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14736.0,53270.64,0.05,0.0,,0.0,,0.0,3.615
2023-05-17,92.0,333.5,0.0,0.0,0.0,0.0,0.0,166.75,46.0,46.0,166.75,,,46.0,,,,,,0.0,46.0,,0.0,,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0063,3.625
2023-05-18,92.0,343.62,0.0,0.0,0.0,0.0,0.0,171.81,46.0,46.0,171.81,,,,,,,,,,,,0.0,,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062,3.735
