,CBDG FP Equity_DX_SI_QTY,CBDG FP Equity_DX_SHORT_INTEREST_VALUE,CBDG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CBDG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CBDG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CBDG FP Equity_DX_SI_MV,CBDG FP Equity_DX_DSS,CBDG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CBDG FP Equity_DX_SUPPLY_SI_QTY,CBDG FP Equity_DX_BROKER_SI_QTY,CBDG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CBDG FP Equity_DX_SUPPLY_SI_QTY_INC_x,CBDG FP Equity_DX_BROKER_SI_MV_INC_x,CBDG FP Equity_DX_BROKER_SI_QTY_ADD,CBDG FP Equity_DX_SUPPLY_SI_MV_DEC,CBDG FP Equity_DX_BROKER_SI_QTY_INC,CBDG FP Equity_DX_SUPPLY_SI_QTY_DEC,CBDG FP Equity_DX_BROKER_SI_MV_INC_y,CBDG FP Equity_DX_SUPPLY_SI_QTY_INC_y,CBDG FP Equity_DX_BROKER_SI_MV_ADD,CBDG FP Equity_DX_SUPPLY_SI_QTY_ADD,CBDG FP Equity_DX_BROKER_SI_QTY_DEC,CBDG FP Equity_DX_SUPPLY_SI_MV,CBDG FP Equity_DX_BROKER_SI_MV_DEC,CBDG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CBDG FP Equity_DX_UTILIZATION_QUANTITY,CBDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CBDG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CBDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CBDG FP Equity_DX_ACTIVE_UTILIZATION_MV,CBDG FP Equity_DX_BROKER_SI_CON_RATIO,CBDG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CBDG FP Equity_DX_DEMAND_SUPPLY_RATIO,CBDG FP Equity_PX_LAST
1991-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.616
1991-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.141
1991-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.141
1991-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.714
1991-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.916
1991-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.117
1991-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.471
1991-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.727
1991-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.337
1991-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.489
1991-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.996
1991-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.502
1991-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.502
1991-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.959
1991-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.91
1991-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.91
1991-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.068
1991-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.727
1991-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.763
1991-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.458
1991-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.763
1991-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.153
1991-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.714
1991-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.714
1991-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.867
1991-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.714
1991-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.019
1991-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.221
1991-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.288
1991-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.489
1991-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.843
1991-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.843
1991-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.386
1991-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.861
1991-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.642
1991-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.288
1991-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.867
1991-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.818
1991-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.428
1991-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.867
1991-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.337
1991-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.337
1991-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.337
1991-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.11
1991-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.288
1991-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.861
1991-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.435
1991-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.161
1991-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.039
1991-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.917
1991-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.253
1991-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.827
1991-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.827
1991-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.827
1991-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.473
1991-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.672
1991-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.026
1991-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.533
1991-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.533
1991-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.582
1991-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1991-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.68
1991-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.101
1991-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.253
1991-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.778
1991-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.253
1991-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.406
1991-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.778
1991-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.778
1991-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.778
1991-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.661
1991-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.509
1991-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.509
1991-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.509
1991-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.509
1991-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.509
1991-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.509
1991-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.509
1991-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.509
1991-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.545
1991-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.966
1991-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.966
1991-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.966
1991-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.966
1991-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.814
1991-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.966
1991-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.814
1991-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1991-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.68
1991-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.68
1991-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.68
1991-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.68
1991-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.68
1991-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1991-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1991-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1991-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.868
1991-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.393
1991-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.868
1991-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.868
1991-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.868
1991-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.868
1991-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.868
1991-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1991-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.478
1991-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.478
1991-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.442
1991-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.253
1991-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.253
1991-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.253
1991-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1991-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.729
1991-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.752
1991-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.965
1991-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.623
1991-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.977
1991-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.264
1991-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.008
1991-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.752
1991-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.564
1991-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.564
1991-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.564
1991-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.344
1992-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.54
1992-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.729
1992-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1992-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1992-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.966
1992-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.966
1992-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.966
1992-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.393
1992-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1992-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.204
1992-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.155
1992-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.631
1992-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.68
1992-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.661
1992-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.015
1992-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.436
1992-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.601
1992-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.071
1992-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1992-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1992-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.022
1992-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.071
1992-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.071
1992-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.389
1992-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1992-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.779
1992-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.779
1992-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.645
1992-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.017
1992-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.169
1992-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.932
1992-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.541
1992-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.743
1992-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.128
1992-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.89
1992-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.89
1992-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.939
1992-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.939
1992-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.365
1992-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.316
1992-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.792
1992-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.89
1992-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.89
1992-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.316
1992-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.316
1992-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.939
1992-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.645
1992-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.12
1992-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.645
1992-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.371
1992-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.761
1992-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.218
1992-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.316
1992-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.316
1992-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.316
1992-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.316
1992-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.218
1992-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.554
1992-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.03
1992-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.645
1992-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.932
1992-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.932
1992-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.645
1992-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1992-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.645
1992-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.169
1992-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.169
1992-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.596
1992-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1992-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1992-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.883
1992-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.932
1992-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.932
1992-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.932
1992-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.932
1992-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.218
1992-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.316
1992-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.792
1992-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.218
1992-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.456
1992-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.694
1992-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.846
1992-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.534
1992-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.925
1992-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4
1992-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4
1992-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4
1992-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.827
1992-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.351
1992-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.351
1992-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
1992-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4
1992-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.449
