,ALDBT FP Equity_DX_SI_QTY,ALDBT FP Equity_DX_SHORT_INTEREST_VALUE,ALDBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDBT FP Equity_DX_SI_MV,ALDBT FP Equity_DX_DSS,ALDBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDBT FP Equity_DX_SUPPLY_SI_QTY,ALDBT FP Equity_DX_BROKER_SI_QTY,ALDBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDBT FP Equity_DX_BROKER_SI_MV_NEW_x,ALDBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDBT FP Equity_DX_BROKER_SI_MV_INC_x,ALDBT FP Equity_DX_BROKER_SI_QTY_ADD,ALDBT FP Equity_DX_BROKER_SI_QTY_NEW,ALDBT FP Equity_DX_SUPPLY_SI_MV_DEC,ALDBT FP Equity_DX_BROKER_SI_QTY_INC,ALDBT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDBT FP Equity_DX_BROKER_SI_MV_NEW_y,ALDBT FP Equity_DX_BROKER_SI_MV_INC_y,ALDBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDBT FP Equity_DX_BROKER_SI_MV_ADD,ALDBT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDBT FP Equity_DX_BROKER_SI_QTY_DEC,ALDBT FP Equity_DX_SUPPLY_SI_MV,ALDBT FP Equity_DX_BROKER_SI_MV_DEC,ALDBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDBT FP Equity_DX_UTILIZATION_QUANTITY,ALDBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDBT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDBT FP Equity_DX_BROKER_SI_CON_RATIO,ALDBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-06-18,1139844.0,85488.3,0.51,0.21,0.51,0.09,0.0,73803.3,308881.0,984044.0,23166.08,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,22.02,0.5725,72.16,1.8451
2021-06-21,1139844.0,85374.32,0.51,0.21,0.51,0.09,0.0,73704.9,308881.0,984044.0,23135.19,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,22.16,0.5703,71.95,1.8451
2021-06-22,1139844.0,84348.46,0.51,0.2,0.51,0.09,0.0,72819.26,308881.0,984044.0,22857.19,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,21.94,0.5736,72.25,1.8451
2021-06-23,1139844.0,83778.53,0.51,0.2,0.51,0.08,0.0,72327.23,308965.0,984044.0,22708.93,,84.0,,,,,,,,,84.0,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,21.93,0.5734,72.24,1.8446
2021-06-24,1139928.0,83214.74,0.51,0.22,0.51,0.08,0.0,71841.34,308965.0,984128.0,22554.45,,,0.0,,,,84.0,,,0.0,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,21.94,0.5734,72.24,1.8448
2021-06-25,1188886.0,84292.02,0.53,0.23,0.53,0.09,0.0,71508.75,333465.0,1008586.0,23642.67,,24500.0,,24500.0,,,,,,,24500.0,0.0,,42.0,0.02,0.0,100.0,50.0,0.0,0.0,0.0,100.0,21.05,0.5294,69.31,1.7826
2021-06-28,1188886.0,90355.34,0.53,0.22,0.53,0.08,0.0,76652.54,333465.0,1008586.0,25343.34,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,20.98,0.5266,69.1,1.7826
2021-06-29,1209544.0,84063.31,0.54,0.21,0.54,0.09,0.0,71532.46,333465.0,1029244.0,23175.82,,,0.01,,,,20658.0,,,0.01,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,20.74,0.5363,69.92,1.8136
2021-06-30,1216078.0,82450.09,0.55,0.2,0.54,0.08,0.0,70225.75,339999.0,1035778.0,23051.93,,6534.0,0.0,,,,6534.0,,,0.0,6534.0,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,20.57,0.5367,69.99,1.7884
2021-07-01,1209544.0,81039.45,0.54,0.2,0.54,0.08,0.0,68959.35,339999.0,1029244.0,22779.93,,,,,,,,,,,,,,6534.0,0.02,0.0,100.0,50.0,0.0,0.0,0.0,100.0,20.67,0.5346,69.8,1.7787
2021-07-02,1209544.0,80313.72,0.54,0.19,0.54,0.08,0.0,68341.8,339999.0,1029244.0,22575.93,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,20.79,0.5336,69.69,1.7787
2021-07-05,1227545.0,84700.61,0.55,0.25,0.55,0.08,0.0,72259.91,340000.0,1047245.0,23460.0,,1.0,0.0,,,,18001.0,,,0.0,1.0,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,20.55,0.5363,69.96,1.8052
2021-07-06,977545.0,66473.06,0.44,0.21,0.44,0.07,0.0,62712.66,215000.0,922245.0,14620.0,,,,,,0.01,,125000.0,,,,,,125000.0,0.01,0.01,100.0,50.0,0.0,0.0,0.0,100.0,6.76,0.7854,88.22,2.2734
2021-07-07,983493.0,68352.76,0.44,0.21,0.44,0.07,0.0,64509.41,215000.0,928193.0,14942.5,,,0.0,,,,5948.0,,,0.0,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,6.85,0.7847,88.18,2.2872
2021-07-08,983493.0,63927.05,0.44,0.22,0.44,0.07,0.0,60332.55,215000.0,928193.0,13975.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,6.55,0.7892,88.45,2.2872
2021-07-09,990264.0,61396.37,0.45,0.22,0.44,0.06,0.0,57967.77,284200.0,934964.0,17620.4,,69200.0,0.0,,,,6771.0,,,0.0,69200.0,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,6.57,0.7895,88.47,1.7422
2021-07-12,982444.0,61108.02,0.44,0.24,0.44,0.06,0.0,57668.36,284200.0,927144.0,17677.24,,,,,,,,,,,,,,7820.0,0.02,0.0,100.0,50.0,0.0,0.0,0.0,100.0,6.79,0.7854,88.22,1.7284
2021-07-13,982444.0,53837.93,0.44,0.23,0.44,0.06,0.0,50807.49,284200.0,927144.0,15574.16,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,6.37,0.7919,88.62,1.7284
2021-07-14,982444.0,50890.6,0.44,0.21,0.44,0.05,0.0,48026.06,284200.0,927144.0,14721.56,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,6.59,0.7885,88.41,1.7284
2021-07-15,982444.0,51087.09,0.44,0.2,0.44,0.05,0.0,48211.49,284200.0,927144.0,14778.4,,,,,,,,,,,,,,,0.01,,100.0,29.35,0.0,0.0,0.0,100.0,6.79,0.7854,88.22,1.0145
2021-07-16,1682444.0,90010.75,0.76,0.34,0.75,0.09,0.0,68327.2,634200.0,1277144.0,33929.7,,,0.02,,,,350000.0,,,0.02,,,350000.0,,0.03,,100.0,65.49,0.0,0.0,0.0,100.0,5.07,0.8367,91.25,1.7373
2021-07-19,1882844.0,108075.25,0.85,0.37,0.84,0.1,0.0,79059.55,734400.0,1377344.0,42154.56,,100200.0,0.01,,,,100200.0,,,0.01,100200.0,,,,0.04,,100.0,53.65,0.0,0.0,0.0,100.0,17.95,0.6553,78.87,1.3755
2021-07-20,1882844.0,113912.06,0.85,0.35,0.84,0.11,0.0,83329.31,734400.0,1377344.0,44431.2,,,,,,,,,,,,,,,0.04,,100.0,53.65,0.0,0.0,0.0,100.0,17.81,0.657,79.01,1.3755
2021-07-21,1882844.0,105062.7,0.85,0.28,0.84,0.11,0.0,76855.8,734400.0,1377344.0,40979.52,,,,,,,,,,,,,,,0.04,,100.0,53.65,0.0,0.0,0.0,100.0,16.86,0.6693,80.0,1.3755
2021-07-22,2394353.0,123548.61,1.08,0.35,1.07,0.13,1.0,85080.81,974400.0,1648853.0,50279.04,,240000.0,0.0,240000.0,,,31509.0,,,0.0,240000.0,0.01,,,0.05,,100.0,71.19,0.0,0.0,0.0,100.0,14.19,0.4941,67.23,1.7492
2021-07-23,2394353.0,129295.06,1.08,0.34,1.07,0.13,1.0,89038.06,974400.0,1648853.0,52617.6,,,,,,,,,,,,,,,0.05,,100.0,71.19,0.0,0.0,0.0,100.0,14.98,0.4801,65.87,1.7492
2021-07-26,2362844.0,129956.42,1.06,0.33,1.05,0.13,1.0,88953.92,974400.0,1617344.0,53592.0,,,,,,,,,,,,,,31509.0,0.05,0.0,100.0,71.19,0.0,0.0,0.0,100.0,14.98,0.5022,67.64,1.7262
2021-07-27,2492697.0,129869.51,1.12,0.35,1.11,0.14,1.0,88423.96,1024400.0,1697197.0,53371.24,,50000.0,0.0,,,,79853.0,,,0.0,50000.0,,,,0.06,,100.0,69.74,0.0,0.0,0.0,100.0,20.18,0.4657,63.71,1.6971
2021-07-28,2492697.0,137098.34,1.12,0.34,1.11,0.13,1.0,93345.84,1024400.0,1697197.0,56342.0,,,,,,,,,,,,,,,0.05,,100.0,69.74,0.0,0.0,0.0,100.0,20.99,0.4549,62.5,1.6971
2021-07-29,2492697.0,146570.58,1.12,0.34,1.11,0.14,1.0,99795.18,1024400.0,1697197.0,60234.72,,,,,,,,,,,,,,,0.06,,100.0,69.74,0.0,0.0,0.0,100.0,21.29,0.4592,62.9,1.6971
2021-07-30,2502697.0,142153.19,1.13,0.33,1.12,0.15,1.0,96684.79,1029400.0,1702197.0,58469.92,,5000.0,0.0,,,,5000.0,,,0.0,5000.0,,,,0.06,,100.0,69.61,0.0,0.0,0.0,100.0,20.95,0.4682,63.85,1.6924
2021-08-02,2502697.0,145656.97,1.13,0.33,1.12,0.14,1.0,99067.87,1029400.0,1702197.0,59911.08,,,,,,,,,,,,,,,0.06,,100.0,69.61,0.0,0.0,0.0,100.0,21.39,0.4618,63.14,1.6924
2021-08-03,2502697.0,135646.18,1.13,0.34,1.12,0.14,1.0,92259.08,1029400.0,1702197.0,55793.48,,,,,,,,,,,,,,,0.06,,100.0,69.61,0.0,0.0,0.0,100.0,20.6,0.4694,64.02,1.6924
2021-08-04,2533697.0,136819.64,1.14,0.35,1.13,0.14,1.0,92755.64,1044900.0,1717697.0,56424.6,,15500.0,0.0,,,,15500.0,,,0.0,15500.0,,,,0.06,,100.0,70.04,0.0,0.0,0.0,100.0,21.88,0.4536,62.22,1.6984
2021-08-05,2907991.0,153541.92,1.31,0.4,1.3,0.16,1.0,110457.12,1044900.0,2091991.0,55170.72,,,0.02,,,,374294.0,,,0.02,,,,,0.06,,100.0,70.04,0.0,0.0,0.0,100.0,19.43,0.3477,51.51,1.9493
2021-08-06,2907991.0,148889.14,1.31,0.4,1.3,0.16,1.0,107109.94,1044900.0,2091991.0,53498.88,,,,,,,,,,,,,,,0.05,,100.0,70.04,0.0,0.0,0.0,100.0,19.78,0.345,51.14,1.9493
2021-08-09,2688991.0,137138.54,1.21,0.37,1.2,0.14,1.0,96772.04,1020400.0,1897491.0,52040.4,,,,,,0.0,,24500.0,,,,,,194500.0,0.05,0.01,100.0,70.72,0.0,0.0,0.0,100.0,19.79,0.3847,56.28,1.8637
2021-08-10,2688991.0,139827.53,1.21,0.4,1.2,0.14,1.0,98669.53,1020400.0,1897491.0,53060.8,,,,,,,,,,,,,,,0.05,,100.0,70.72,0.0,0.0,0.0,100.0,20.68,0.4026,58.05,1.8637
2021-08-11,2688991.0,137407.44,1.21,0.42,1.2,0.14,1.0,96961.79,1020400.0,1897491.0,52142.44,,,,,,,,,,,,,,,0.05,,100.0,70.72,0.0,0.0,0.0,100.0,19.75,0.3873,56.58,1.8637
2021-08-12,2688991.0,138483.04,1.21,0.44,1.2,0.14,1.0,97720.79,1020400.0,1897491.0,52550.6,,,,,,,,,,,,,,,0.05,,100.0,70.72,0.0,0.0,0.0,100.0,20.58,0.4033,58.16,1.8637
2021-08-13,2688991.0,138483.04,1.21,0.44,1.2,0.14,1.0,97720.79,1020400.0,1897491.0,52550.6,,,,,,,,,,,,,,,0.05,,100.0,70.72,0.0,0.0,0.0,100.0,19.87,0.3859,56.39,1.8637
2021-08-16,2688991.0,151121.29,1.21,0.44,1.2,0.14,1.0,106638.99,1020400.0,1897491.0,57346.48,,,,,,,,,,,,,,,0.05,,100.0,70.72,0.0,0.0,0.0,100.0,20.66,0.3822,55.83,1.8637
2021-08-17,2688991.0,147625.61,1.21,0.43,1.2,0.15,1.0,104172.26,1020400.0,1897491.0,56019.96,,,,,,,,,,,,,,,0.06,,100.0,70.72,0.0,0.0,0.0,100.0,20.04,0.3971,57.6,1.8637
2021-08-18,2708991.0,144660.12,1.22,0.43,1.21,0.15,1.0,102394.02,1020400.0,1917491.0,54489.36,,,0.0,,,,20000.0,,,0.0,,,,,0.06,,100.0,70.72,0.0,0.0,0.0,100.0,20.62,0.3908,56.8,1.8776
2021-08-19,2708991.0,143847.42,1.22,0.43,1.21,0.15,1.0,101818.77,1020400.0,1917491.0,54183.24,,,,,,,,,,,,,,,0.06,,100.0,70.72,0.0,0.0,0.0,100.0,20.68,0.386,56.26,1.8776
2021-08-20,2708991.0,146285.51,1.22,0.44,1.21,0.15,1.0,103544.51,1020400.0,1917491.0,55101.6,,,,,,,,,,,,,,,0.05,,100.0,70.72,0.0,0.0,0.0,100.0,20.87,0.3846,56.06,1.8776
2021-08-23,2708991.0,143576.52,1.22,0.44,1.21,0.15,1.0,101627.02,1020400.0,1917491.0,54081.2,,,,,,,,,,,,,,,0.06,,100.0,70.72,0.0,0.0,0.0,100.0,20.64,0.3887,56.56,1.8776
2021-08-24,2708991.0,141680.23,1.22,0.46,1.21,0.15,1.0,100284.78,1020400.0,1917491.0,53366.92,,,,,,,,,,,,,,,0.05,,100.0,70.72,0.0,0.0,0.0,100.0,20.61,0.3862,56.29,1.8776
2021-08-25,2779043.0,145899.76,1.25,0.51,1.24,0.15,1.0,102507.14,1055426.0,1952517.0,55409.87,,35026.0,0.0,,,,35026.0,,,0.0,35026.0,,,,0.06,,100.0,69.76,0.0,0.0,0.0,100.0,20.06,0.3679,54.28,1.837
2021-08-26,2779043.0,148678.8,1.25,0.54,1.24,0.15,1.0,104459.66,1055426.0,1952517.0,56465.29,,,,,,,,,,,,,,,0.06,,100.0,69.76,0.0,0.0,0.0,100.0,20.21,0.3676,54.21,1.837
2021-08-27,2779043.0,147567.18,1.25,0.55,1.24,0.15,1.0,103678.65,1055426.0,1952517.0,56043.12,,,,,,,,,,,,,,,0.06,,100.0,69.76,0.0,0.0,0.0,100.0,20.07,0.371,54.65,1.837
2021-08-30,2779043.0,143954.43,1.25,0.56,1.24,0.15,1.0,101140.38,1055426.0,1952517.0,54671.07,,,,,,,,,,,,,,,0.06,,100.0,69.76,0.0,0.0,0.0,100.0,19.83,0.3718,54.78,1.837
2021-08-31,2779043.0,142842.81,1.25,0.58,1.24,0.15,1.0,100359.37,1055426.0,1952517.0,54248.9,,,,,,,,,,,,,,,0.05,,100.0,69.76,0.0,0.0,0.0,100.0,19.93,0.3676,54.27,1.837
2021-09-01,2769043.0,190787.06,1.24,0.83,1.23,0.15,1.0,133839.42,1055426.0,1942517.0,72718.85,,,,,,,,,,,,,,10000.0,0.05,0.0,100.0,69.76,0.0,0.0,0.0,100.0,22.53,0.3571,52.44,1.8303
2021-09-02,2769043.0,179433.99,1.24,0.5,1.23,0.19,1.0,125875.1,1055426.0,1942517.0,68391.6,,,,,,,,,,,,,,,0.07,,100.0,69.76,0.0,0.0,0.0,100.0,19.28,0.3755,55.32,1.8303
2021-09-03,2759043.0,162231.73,1.24,0.47,1.23,0.18,1.0,113632.0,1055426.0,1932517.0,62059.05,,,,,,,,,,,,,,10000.0,0.06,0.0,100.0,69.76,0.0,0.0,0.0,100.0,18.61,0.3773,55.64,1.8237
2021-09-06,2072051.0,122043.8,0.93,0.34,0.92,0.13,0.0,75424.45,1020400.0,1280551.0,60101.56,,,,,,0.0,,35026.0,,,,,,651966.0,0.06,0.05,100.0,70.72,0.0,0.0,0.0,100.0,27.81,0.2862,38.87,1.4361
2021-09-07,1233051.0,78915.26,0.55,0.2,0.55,0.07,0.0,66595.26,421400.0,1040551.0,26969.6,,,,,,0.04,,599000.0,,,,,,240000.0,0.02,0.02,100.0,50.0,0.0,0.0,0.0,100.0,35.82,0.3838,47.83,1.463
2021-09-08,1360051.0,105675.96,0.61,0.21,0.61,0.09,0.0,90718.71,557400.0,1167551.0,43309.98,,136000.0,0.01,,,,136000.0,,,0.01,136000.0,,,9000.0,0.04,0.0,100.0,50.0,0.0,0.0,0.0,100.0,33.23,0.3985,51.44,1.22
2021-09-09,1010051.0,80804.08,0.45,0.12,0.45,0.08,0.0,65404.08,557400.0,817551.0,44592.0,,,,,,,,,,,,,,350000.0,0.04,0.02,100.0,50.0,0.0,0.0,0.0,100.0,37.29,0.3552,41.22,0.906
2021-09-10,1010051.0,81814.13,0.45,0.1,0.45,0.08,0.0,66221.63,557400.0,817551.0,45149.4,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,37.67,0.3565,41.25,0.906
2021-09-13,825757.0,63252.99,0.37,0.08,0.37,0.07,0.0,48507.49,557400.0,633257.0,42696.84,,,,,,,,,,,,,,184294.0,0.05,0.02,100.0,50.0,0.0,0.0,0.0,100.0,47.39,0.4757,50.04,0.7407
2021-09-14,825757.0,58463.6,0.37,0.07,0.37,0.06,0.0,44834.6,557400.0,633257.0,39463.92,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.61,0.474,49.66,0.7407
2021-09-15,825757.0,55738.6,0.37,0.07,0.37,0.06,0.0,42744.85,557400.0,633257.0,37624.5,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.26,0.4751,50.11,0.7407
2021-09-16,815757.0,53839.96,0.37,0.07,0.36,0.05,0.0,41134.96,557400.0,623257.0,36788.4,,,,,,,,,,,,,,10000.0,0.04,0.0,100.0,50.0,0.0,0.0,0.0,100.0,47.59,0.4764,49.93,0.7318
2021-09-17,815757.0,54247.84,0.37,0.07,0.36,0.05,0.0,41446.59,557400.0,623257.0,37067.1,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.18,0.4762,50.29,0.7318
2021-09-20,815757.0,53513.66,0.37,0.07,0.36,0.05,0.0,40885.66,557400.0,623257.0,36565.44,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.45,0.4761,50.03,0.7318
2021-09-21,815757.0,53105.78,0.37,0.07,0.36,0.05,0.0,40574.03,557400.0,623257.0,36286.74,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.36,0.4758,50.09,0.7318
2021-09-22,815757.0,55226.75,0.37,0.07,0.36,0.05,0.0,42194.5,557400.0,623257.0,37735.98,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,46.76,0.4763,50.69,0.7318
2021-09-23,815757.0,56450.38,0.37,0.06,0.36,0.06,0.0,43129.38,557400.0,623257.0,38572.08,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.03,0.477,50.52,0.7318
2021-09-24,815757.0,56205.66,0.37,0.06,0.36,0.06,0.0,42942.41,557400.0,623257.0,38404.86,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.25,0.4743,50.03,0.7318
2021-09-27,815757.0,56858.26,0.37,0.06,0.36,0.06,0.0,43441.01,557400.0,623257.0,38850.78,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.03,0.4744,50.25,0.7318
2021-09-28,815757.0,54410.99,0.37,0.06,0.36,0.06,0.0,41571.24,557400.0,623257.0,37178.58,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.74,0.4739,49.53,0.7318
2021-09-29,815757.0,55797.78,0.37,0.06,0.36,0.05,0.0,42630.78,557400.0,623257.0,38126.16,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,46.96,0.4764,50.53,0.7318
2021-09-30,815757.0,54329.42,0.37,0.06,0.36,0.06,0.0,41508.92,557400.0,623257.0,37122.84,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.64,0.4763,49.87,0.7318
2021-10-01,815757.0,53432.08,0.37,0.06,0.36,0.05,0.0,40823.33,557400.0,623257.0,36509.7,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.47,0.4758,49.98,0.7318
2021-10-04,815757.0,51800.57,0.37,0.06,0.36,0.05,0.0,39576.82,557400.0,623257.0,35394.9,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.63,0.4753,49.77,0.7318
2021-10-05,815757.0,49761.18,0.37,0.06,0.36,0.05,0.0,38018.68,557400.0,623257.0,34001.4,,,,,,,,,,,,,,,0.04,,100.0,50.0,0.0,0.0,0.0,100.0,47.71,0.4744,49.6,0.7318
2021-10-06,815757.0,48455.97,0.37,0.06,0.36,0.05,0.0,37021.47,557400.0,623257.0,33109.56,,,,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,47.49,0.4735,49.72,0.7318
2021-10-07,815757.0,49842.75,0.37,0.06,0.36,0.05,0.0,38081.0,557400.0,623257.0,34057.14,,,,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,46.93,0.4768,50.59,0.7318
2021-10-08,815937.0,48058.69,0.37,0.06,0.36,0.05,0.0,36720.44,557580.0,623437.0,32841.46,,180.0,0.0,,,,180.0,,,0.0,180.0,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,47.63,0.4734,49.58,0.7317
2021-10-11,815937.0,49119.41,0.37,0.06,0.36,0.05,0.0,37530.91,536046.0,623437.0,32269.97,,,,,,0.0,,21534.0,,,,,,,0.03,,100.0,48.07,0.0,0.0,0.0,100.0,47.01,0.4765,50.49,0.7317
2021-10-12,406084.0,24771.12,0.18,0.03,0.18,0.02,0.0,24771.12,365080.0,406084.0,22269.88,,,,,,0.01,,170966.0,,,,,,217353.0,0.02,0.01,100.0,50.0,0.0,0.0,0.0,100.0,4.96,0.9057,95.04,0.5562
2021-10-13,343281.0,20459.55,0.15,0.02,0.15,0.02,0.0,20459.55,343281.0,343281.0,20459.55,,,,,,0.0,,21799.0,,,,,,62803.0,0.02,0.0,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-14,343281.0,20493.88,0.15,0.03,0.15,0.02,0.0,20493.88,343281.0,343281.0,20493.88,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-15,343281.0,20322.24,0.15,0.03,0.15,0.02,0.0,20322.24,343281.0,343281.0,20322.24,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-18,343281.0,20459.55,0.15,0.03,0.15,0.02,0.0,20459.55,343281.0,343281.0,20459.55,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-10-19,495481.0,29629.76,0.22,0.05,0.22,0.03,0.0,25078.98,419381.0,419381.0,25078.98,,76100.0,,76100.0,,,,,,,76100.0,0.0,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-10-20,495481.0,28737.9,0.22,0.05,0.22,0.03,0.0,24324.1,419381.0,419381.0,24324.1,,,,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-10-21,495481.0,28836.99,0.22,0.06,0.22,0.03,0.0,24407.97,419381.0,419381.0,24407.97,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-10-22,495481.0,28737.9,0.22,0.08,0.22,0.03,0.0,24324.1,419381.0,419381.0,24324.1,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-10-25,495481.0,29233.38,0.22,0.09,0.22,0.03,0.0,24743.48,419381.0,419381.0,24743.48,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-10-26,495481.0,28291.97,0.22,0.1,0.22,0.03,0.0,23946.66,419381.0,419381.0,23946.66,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-10-27,495481.0,28291.97,0.22,0.11,0.22,0.03,0.0,23946.66,419381.0,419381.0,23946.66,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-10-28,495481.0,29233.38,0.22,0.11,0.22,0.03,0.0,24743.48,419381.0,419381.0,24743.48,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-10-29,495481.0,29580.22,0.22,0.12,0.22,0.03,0.0,25037.05,419381.0,419381.0,25037.05,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-11-01,495481.0,28638.8,0.22,0.13,0.22,0.03,0.0,24240.22,419381.0,419381.0,24240.22,,,,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-11-02,495481.0,27746.94,0.22,0.13,0.22,0.03,0.0,23485.34,419381.0,419381.0,23485.34,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-11-03,495481.0,28490.16,0.22,0.13,0.22,0.03,0.0,24114.41,419381.0,419381.0,24114.41,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-11-04,495481.0,27746.94,0.22,0.13,0.22,0.03,0.0,23485.34,419381.0,419381.0,23485.34,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-11-05,495481.0,27152.36,0.22,0.16,0.22,0.03,0.0,22982.08,419381.0,419381.0,22982.08,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-11-08,495481.0,27796.48,0.22,0.16,0.22,0.03,0.0,23527.27,419381.0,419381.0,23527.27,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-11-09,495481.0,27201.91,0.22,0.16,0.22,0.03,0.0,23024.02,419381.0,419381.0,23024.02,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
2021-11-10,495481.0,26310.04,0.22,0.16,0.22,0.03,0.0,22269.13,419381.0,419381.0,22269.13,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,0.5907
