,GBT FP Equity_DX_SI_QTY,GBT FP Equity_DX_SHORT_INTEREST_VALUE,GBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GBT FP Equity_DX_SI_MV,GBT FP Equity_DX_DSS,GBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GBT FP Equity_DX_SUPPLY_SI_QTY,GBT FP Equity_DX_BROKER_SI_QTY,GBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GBT FP Equity_DX_BROKER_SI_MV_NEW_x,GBT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,GBT FP Equity_DX_BROKER_SI_MV_INC_x,GBT FP Equity_DX_SUPPLY_SI_MV_NEW,GBT FP Equity_DX_BROKER_SI_QTY_ADD,GBT FP Equity_DX_BROKER_SI_QTY_NEW,GBT FP Equity_DX_SUPPLY_SI_MV_DEC,GBT FP Equity_DX_BROKER_SI_QTY_INC,GBT FP Equity_DX_SUPPLY_SI_QTY_DEC,GBT FP Equity_DX_BROKER_SI_MV_NEW_y,GBT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GBT FP Equity_DX_BROKER_SI_MV_INC_y,GBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,GBT FP Equity_DX_BROKER_SI_MV_ADD,GBT FP Equity_DX_SUPPLY_SI_QTY_ADD,GBT FP Equity_DX_BROKER_SI_QTY_DEC,GBT FP Equity_DX_SUPPLY_SI_MV,GBT FP Equity_DX_BROKER_SI_MV_DEC,GBT FP Equity_DX_SUPPLY_SI_MV_RMV,GBT FP Equity_DX_BROKER_SI_MV_RMV,GBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GBT FP Equity_DX_UTILIZATION_QUANTITY,GBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GBT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GBT FP Equity_DX_ACTIVE_UTILIZATION_MV,GBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GBT FP Equity_DX_BROKER_SI_CON_RATIO,GBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-07-03,3123.0,90860.8,0.13,0.51,0.03,0.09,0.0,61766.72,1523.0,2123.0,44310.28,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.28,0.0,0.0,,0.0,100.0,32.09,0.3622,47.98,0.0057
2014-07-04,3123.0,89713.34,0.13,0.52,0.03,0.09,0.0,60986.69,1523.0,2123.0,43750.69,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.28,0.0,0.0,,0.0,100.0,32.04,0.3623,48.02,0.0057
2014-07-07,3123.0,90589.03,0.13,0.57,0.03,0.09,0.0,61581.98,1523.0,2123.0,44177.75,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.99,0.3623,48.05,0.0057
2014-07-08,3123.0,88324.31,0.13,0.53,0.03,0.09,0.0,60042.43,1523.0,2123.0,43073.3,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.99,0.3623,48.05,0.0058
2014-07-09,3123.0,88052.54,0.13,0.52,0.03,0.09,0.0,59857.68,1523.0,2123.0,42940.77,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.97,0.3624,48.07,0.0057
2014-07-10,3123.0,85153.69,0.13,0.51,0.03,0.09,0.0,57887.06,1523.0,2123.0,41527.08,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.28,0.0,0.0,,0.0,100.0,32.07,0.3622,48.0,0.0058
2014-07-11,3123.0,85274.48,0.13,0.49,0.03,0.09,0.0,57969.17,1523.0,2123.0,41585.98,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.99,0.3623,48.05,0.0058
2014-07-14,3123.0,85365.07,0.13,0.48,0.03,0.09,0.0,58030.75,1523.0,2123.0,41630.16,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.99,0.3623,48.06,0.0058
2014-07-15,1673.0,45859.72,0.07,0.26,0.01,0.05,0.0,18448.05,1523.0,673.0,41747.97,,,,,,,,,,,,,,,,,1450.0,0.04,0.04,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.19,0.4601,59.87,0.0031
2014-07-16,1673.0,46102.36,0.07,0.25,0.01,0.05,0.0,18545.66,1523.0,673.0,41968.86,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.2,0.46,59.85,0.0031
2014-07-17,1673.0,46021.48,0.07,0.24,0.01,0.05,0.0,18513.12,1523.0,673.0,41895.23,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.25,0.4596,59.79,0.0031
2014-07-18,1673.0,45875.9,0.07,0.23,0.01,0.05,0.0,18454.56,1523.0,673.0,41762.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.27,0.4594,59.76,0.0031
2014-07-21,4280.0,121087.83,0.17,0.59,0.04,0.12,0.0,19040.21,4130.0,673.0,116844.09,,,,,,,,,,,,,,,,2607.0,,0.12,,,,100.0,0.76,0.0,0.0,,0.0,100.0,23.36,0.4411,60.9,0.0079
2014-07-22,4933.0,142376.35,0.2,0.66,0.04,0.14,0.0,19424.14,4783.0,673.0,138047.04,,,446.0,,,,,,,,,,,446.0,,207.0,,0.14,,,,100.0,0.88,0.0,0.0,,0.0,100.0,20.28,0.35,52.88,0.0091
2014-07-23,4933.0,144761.21,0.2,0.61,0.04,0.15,0.0,38912.09,4783.0,1326.0,140359.39,,,,,,653.0,,,,,,,,,0.02,,,0.14,,,,100.0,0.88,0.0,0.0,,0.0,100.0,20.14,0.3468,52.5,0.009
2014-07-24,4933.0,145619.76,0.2,0.59,0.04,0.15,0.0,39142.87,4783.0,1326.0,141191.83,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,20.14,0.3468,52.5,0.0091
2014-07-25,4933.0,145667.46,0.2,0.58,0.04,0.15,0.0,39155.7,4783.0,1326.0,141238.08,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,20.15,0.347,52.52,0.0091
2014-07-28,4933.0,144141.14,0.2,0.5,0.04,0.15,0.0,38745.42,4783.0,1326.0,139758.18,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.89,0.0,0.0,,0.0,100.0,20.14,0.3468,52.5,0.0092
2014-07-29,4933.0,144761.21,0.2,0.49,0.04,0.15,0.0,38912.09,4783.0,1326.0,140359.39,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.89,0.0,0.0,,0.0,100.0,20.14,0.347,52.52,0.0092
2014-07-30,4933.0,157639.47,0.2,0.49,0.04,0.15,0.0,42373.8,4783.0,1326.0,152846.06,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.9,0.0,0.0,,0.0,100.0,20.14,0.3469,52.51,0.0093
2014-07-31,4927.0,157209.54,0.2,0.4,0.04,0.16,0.0,42118.24,4783.0,1320.0,152614.82,,,,,,,,,,,,,,,,,6.0,0.16,0.0,,,100.0,0.9,0.0,0.0,,0.0,100.0,20.16,0.3476,52.56,0.0093
2014-08-01,4927.0,158162.32,0.2,0.38,0.04,0.16,0.0,42373.51,4783.0,1320.0,153539.76,,,,,,,,,,,,,,,,,,0.16,,,,100.0,0.9,0.0,0.0,,0.0,100.0,20.15,0.3474,52.53,0.0093
2014-08-04,4927.0,161497.07,0.2,0.36,0.04,0.16,0.0,43266.92,4783.0,1320.0,156777.04,,,,,,,,,,,,,,,,,,0.16,,,,100.0,0.91,0.0,0.0,,0.0,100.0,20.16,0.3477,52.57,0.0094
2014-08-05,4927.0,161258.87,0.2,0.34,0.04,0.17,0.0,43203.11,4783.0,1320.0,156545.81,,,,,,,,,,,,,,,,,,0.16,,,,100.0,0.91,0.0,0.0,,0.0,100.0,20.17,0.3479,52.59,0.0094
2014-08-06,4927.0,161782.91,0.2,0.33,0.04,0.17,0.0,43343.5,4783.0,1320.0,157054.52,,,,,,,,,,,,,,,,,,0.16,,,,100.0,0.92,0.0,0.0,,0.0,100.0,20.16,0.3476,52.56,0.0095
2014-08-07,2320.0,75371.93,0.09,0.15,0.02,0.08,0.0,42884.03,2176.0,1320.0,70693.67,,,,,,,,0.09,,2607.0,,,,,,,,0.07,,,,100.0,0.42,0.0,0.0,,0.0,100.0,29.14,0.3171,42.49,0.0045
2014-08-08,2320.0,74609.24,0.09,0.15,0.02,0.08,0.0,42450.09,2176.0,1320.0,69978.32,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.42,0.0,0.0,,0.0,100.0,29.1,0.3167,42.44,0.0045
2014-08-11,2320.0,75214.91,0.09,0.15,0.02,0.08,0.0,42794.69,1523.0,1320.0,49375.99,,,,,,,,0.02,,653.0,,,,,,,,0.05,,,,100.0,0.3,0.0,0.0,,0.0,100.0,29.27,0.3169,42.42,0.0045
2014-08-12,1667.0,54753.71,0.07,0.1,0.01,0.06,0.0,21908.05,1523.0,667.0,50023.93,,,,,,,,,,,,,,,,,653.0,0.05,0.02,,,100.0,0.3,0.0,0.0,,0.0,100.0,31.35,0.4628,60.02,0.0032
2014-08-13,1667.0,54802.06,0.07,0.1,0.01,0.06,0.0,21927.4,1523.0,667.0,50068.11,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.29,0.0,0.0,,0.0,100.0,31.38,0.4625,59.97,0.0032
2014-08-14,1667.0,54640.88,0.07,0.1,0.01,0.06,0.0,21862.91,1523.0,667.0,49920.85,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.29,0.0,0.0,,0.0,100.0,31.34,0.4628,60.03,0.0032
2014-08-15,1667.0,54511.93,0.07,0.1,0.01,0.06,0.0,21811.31,1523.0,667.0,49803.05,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.29,0.0,0.0,,0.0,100.0,31.4,0.4623,59.95,0.0032
2014-08-18,1667.0,54802.06,0.07,0.1,0.01,0.06,0.0,21927.4,1523.0,667.0,50068.11,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.29,0.0,0.0,,0.0,100.0,31.35,0.4628,60.02,0.0031
2014-08-19,4197.0,141018.53,0.17,0.25,0.03,0.15,0.0,107418.69,4053.0,3197.0,136180.15,,,446.0,,,2530.0,,,,,,,,446.0,0.09,2084.0,,0.14,,,,0.76,0.76,526733.0,17698144.1,,17.98,0.76,23.38,0.4431,61.07,0.0079
2014-08-20,4197.0,140734.46,0.17,0.24,0.03,0.15,0.0,107202.3,4053.0,3197.0,135905.83,,,,,,,,0.02,,523.0,,,,,,523.0,,0.14,,,,0.76,0.76,529067.0,17740757.22,,18.43,0.76,23.38,0.4433,61.08,0.0079
2014-08-21,3030.0,101954.0,0.12,0.18,0.02,0.11,0.0,68305.81,2886.0,2030.0,97108.66,,,,,,,,0.04,,1167.0,,,,,,,1167.0,0.1,0.04,,,0.53,0.53,537863.0,18098113.35,,18.66,0.53,32.73,0.3443,45.45,0.0056
2014-08-22,1795.0,60658.83,0.07,0.1,0.01,0.06,0.0,26865.61,1651.0,795.0,55792.61,,,,,,,,0.04,,1235.0,,,,,,,1235.0,0.06,0.04,,,100.0,0.3,0.0,0.0,,0.0,100.0,29.08,0.4044,55.77,0.0033
2014-08-25,1967.0,65729.52,0.08,0.12,0.02,0.07,0.0,32313.4,1823.0,967.0,60917.6,,,172.0,0.01,,,,,172.0,,,,0.01,172.0,,,,0.06,,,,0.33,0.33,543838.0,18172960.14,,19.02,0.33,26.54,0.3558,50.89,0.0036
2014-08-26,2101.0,70979.24,0.09,0.12,0.02,0.07,0.0,37195.69,1957.0,1101.0,66114.41,,,134.0,0.0,,,,,134.0,,,,0.0,134.0,,,,0.07,,,,0.35,0.35,551700.0,18638384.84,,19.11,0.35,24.86,0.334,47.63,0.0038
2014-08-27,1667.0,56252.71,0.07,0.1,0.01,0.06,0.0,22507.83,1523.0,667.0,51393.44,,,,,,,,0.02,,434.0,,,,,,,434.0,0.05,0.02,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.36,0.4627,60.01,0.003
2014-08-28,1667.0,56301.06,0.07,0.1,0.01,0.06,0.0,22527.18,1523.0,667.0,51437.62,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.35,0.4628,60.02,0.003
2014-08-29,1667.0,55833.63,0.07,0.1,0.01,0.06,0.0,22340.15,1523.0,667.0,51010.57,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.28,0.0,0.0,,0.0,100.0,31.31,0.4631,60.07,0.003
2014-09-01,1667.0,56027.05,0.07,0.1,0.01,0.06,0.0,22417.54,1523.0,667.0,51187.28,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.27,0.0,0.0,,0.0,100.0,31.31,0.4631,60.07,0.003
2014-09-02,1667.0,56172.11,0.07,0.1,0.01,0.06,0.0,22475.59,1523.0,667.0,51319.81,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.27,0.0,0.0,,0.0,100.0,31.37,0.4626,59.99,0.0029
2014-09-03,1667.0,57300.39,0.07,0.1,0.01,0.06,0.0,22927.03,1523.0,667.0,52350.63,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.27,0.0,0.0,,0.0,100.0,31.42,0.4622,59.93,0.0029
2014-09-04,1667.0,57445.46,0.07,0.1,0.01,0.06,0.0,22985.07,1523.0,667.0,52483.16,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.27,0.0,0.0,,0.0,100.0,31.1,0.465,60.34,0.0029
2014-09-05,1667.0,58799.39,0.07,0.1,0.01,0.06,0.0,23526.81,1523.0,667.0,53720.14,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.27,0.0,0.0,,0.0,100.0,31.35,0.4628,60.02,0.0029
2014-09-08,1667.0,59170.11,0.07,0.11,0.01,0.06,0.0,23675.14,1523.0,667.0,54058.83,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.26,0.0,0.0,,0.0,100.0,31.29,0.4634,60.1,0.0029
2014-09-09,1623.0,58377.28,0.07,0.11,0.01,0.06,0.0,22408.53,1523.0,623.0,54780.4,,,,,,,,,,,,,,,,,44.0,0.06,0.0,,,100.0,0.26,0.0,0.0,,0.0,100.0,32.21,0.4874,61.63,0.0028
2014-09-10,1620.0,59318.85,0.07,0.11,0.01,0.06,0.0,22702.28,1523.0,620.0,55767.04,,,,,,,,,,,,,,,,,3.0,0.06,0.0,,,100.0,0.26,0.0,0.0,,0.0,100.0,32.1,0.4878,61.72,0.0028
2014-09-11,1620.0,63704.71,0.07,0.12,0.01,0.06,0.0,3932.39,1520.0,100.0,59772.33,,,,,,,,0.0,,3.0,,,,,,,520.0,0.06,0.02,,,100.0,0.27,0.0,0.0,,0.0,100.0,32.1,0.4878,61.73,0.0028
2014-09-12,1100.0,42437.32,0.04,0.08,0.01,0.04,0.0,3857.94,1000.0,100.0,38579.38,,,,,,,,0.02,,520.0,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.11,0.8344,90.89,0.0019
2014-09-15,5299.0,203407.43,0.22,0.38,0.04,0.21,0.0,3838.6,5199.0,100.0,199568.83,,,,,,,,,,,,,,,,4199.0,,0.21,,,,0.91,0.91,567513.0,21784555.92,,22.62,0.91,18.87,0.664,79.25,0.0093
2014-09-16,5299.0,202075.29,0.22,0.41,0.04,0.21,0.0,3813.46,5199.0,100.0,198261.83,,,,,,,,,,,,,,,,,,0.21,,,,0.91,0.91,568919.0,21695503.54,,22.54,0.91,18.85,0.6642,79.27,0.0092
2014-09-17,5299.0,203407.43,0.22,0.41,0.04,0.21,0.0,3838.6,5199.0,100.0,199568.83,,,,,,,,,,,,,,,,,,0.21,,,,0.91,0.91,568919.0,21838526.64,,22.55,0.9,18.96,0.6628,79.15,0.0092
2014-09-18,5299.0,203919.79,0.22,0.42,0.04,0.21,0.0,3848.27,5199.0,100.0,200071.52,,,,,,,,,,,,,,,,,,0.21,,,,0.9,0.9,569618.0,21920434.93,,22.66,0.9,18.91,0.6634,79.2,0.0092
2014-09-19,2816.0,108911.82,0.11,0.22,0.02,0.11,0.0,3867.61,2716.0,100.0,105044.22,,,,,,,,0.1,,2483.0,,,,,,,,0.11,,,,0.47,0.47,574879.0,22234062.69,,23.0,0.47,35.68,0.498,60.78,0.0049
2014-09-22,2816.0,109456.38,0.11,0.23,0.02,0.11,0.0,3886.95,2716.0,100.0,105569.44,,,,,,,,,,,,,,,,,,0.11,,,,0.47,0.47,575747.0,22378971.69,,23.03,0.47,35.49,0.4988,60.95,0.0049
2014-09-23,1100.0,42692.58,0.04,0.09,0.01,0.04,0.0,3881.14,1000.0,100.0,38811.44,,,,,,,,0.07,,1716.0,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.11,0.8344,90.89,0.0019
2014-09-24,1100.0,42703.22,0.04,0.09,0.01,0.04,0.0,3882.11,1000.0,100.0,38821.11,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.04,0.8356,90.96,0.0019
2014-09-25,1100.0,42426.69,0.04,0.09,0.01,0.04,0.0,3856.97,1000.0,100.0,38569.71,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.06,0.8352,90.94,0.0019
2014-09-26,1100.0,42756.4,0.04,0.09,0.01,0.04,0.0,3886.95,1000.0,100.0,38869.45,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.05,0.8354,90.95,0.0019
2014-09-29,1100.0,42841.49,0.04,0.09,0.01,0.04,0.0,3894.68,1000.0,100.0,38946.81,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.08,0.8348,90.92,0.0019
2014-09-30,1100.0,43405.19,0.04,0.1,0.01,0.04,0.0,3945.93,1000.0,100.0,39459.26,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.06,0.8353,90.94,0.0019
2014-10-01,1100.0,44330.52,0.04,0.1,0.01,0.04,0.0,4030.05,1000.0,100.0,40300.47,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.09,0.8348,90.91,0.0019
2014-10-02,1100.0,42543.68,0.04,0.1,0.01,0.05,0.0,3867.61,1000.0,100.0,38676.07,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.14,0.8339,90.86,0.0019
2014-10-03,1100.0,43819.99,0.04,0.1,0.01,0.04,0.0,3983.64,1000.0,100.0,39836.36,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.0,0.8362,91.0,0.0019
2014-10-06,1100.0,43607.27,0.04,0.09,0.01,0.04,0.0,3964.3,1000.0,100.0,39642.98,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.19,0.8331,90.81,0.0019
2014-10-07,1100.0,42639.4,0.04,0.09,0.01,0.04,0.0,3876.31,1000.0,100.0,38763.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.16,0.8336,90.84,0.0018
2014-10-08,1100.0,41161.01,0.04,0.09,0.01,0.04,0.0,3741.91,1000.0,100.0,37419.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.16,0.8336,90.84,0.0018
2014-10-09,1100.0,41363.09,0.04,0.09,0.01,0.04,0.0,3760.28,1000.0,100.0,37602.81,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,9.09,0.8347,90.91,0.0018
2014-10-10,1150.0,40908.17,0.05,0.1,0.01,0.04,0.0,5335.85,1000.0,150.0,35572.32,,,,,,50.0,,,,,,,,,0.0,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,8.67,0.7702,87.24,0.0019
2014-10-13,1150.0,41808.84,0.05,0.09,0.01,0.04,0.0,5453.33,1000.0,150.0,36355.51,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.17,0.0,0.0,,0.0,100.0,8.76,0.7624,86.76,0.0019
2014-10-14,1688.0,63473.55,0.07,0.13,0.01,0.06,0.0,5640.42,1538.0,150.0,57833.13,,,,,,,,,,,,,,,,538.0,,0.06,,,,100.0,0.25,0.0,0.0,,0.0,100.0,31.84,0.4562,59.19,0.0028
2014-10-15,1364.0,48164.55,0.06,0.11,0.01,0.05,0.0,12853.3,1538.0,364.0,54308.71,,,,,,214.0,,,,,,,,,0.01,,,0.06,,,,100.0,0.25,0.0,0.0,,0.0,100.0,16.36,0.5634,72.8,0.0022
2014-10-16,1414.0,47168.37,0.06,0.11,0.01,0.05,0.0,13810.26,1214.0,414.0,40496.75,,,,0.0,,,,0.01,50.0,324.0,,,0.0,,,,,0.04,,,,100.0,0.2,0.0,0.0,,0.0,100.0,15.82,0.5305,70.42,0.0023
2014-10-17,1414.0,47715.25,0.06,0.11,0.01,0.05,0.0,13970.38,1214.0,414.0,40966.28,,,,,,,,,,,,,,,,,,0.04,,,,100.0,0.2,0.0,0.0,,0.0,100.0,15.76,0.5268,70.14,0.0023
2014-10-20,1594.0,55099.39,0.06,0.12,0.01,0.06,0.0,12824.26,1394.0,371.0,48186.04,,,,,,,,0.0,,43.0,,,,,,223.0,43.0,0.05,0.0,,,100.0,0.24,0.0,0.0,,0.0,100.0,13.91,0.4289,62.38,0.0028
2014-10-21,5118.0,182900.39,0.21,0.4,0.04,0.18,0.0,139194.42,4918.0,3895.0,175753.05,,,,,,3524.0,,,,,,,,,0.13,3524.0,,0.18,,,,100.0,0.85,0.0,0.0,,0.0,100.0,4.36,0.7812,88.17,0.0088
2014-10-22,5118.0,186859.27,0.21,0.39,0.04,0.19,0.0,142207.28,4918.0,3895.0,179557.23,,,,,,,,,,,,,,,,,,0.18,,,,100.0,0.85,0.0,0.0,,0.0,100.0,4.37,0.7821,88.22,0.0088
2014-10-23,5066.0,185744.47,0.21,0.38,0.04,0.19,0.0,142809.86,4866.0,3895.0,178411.49,,,,,,,,0.0,,52.0,,,,,,,,0.18,,,,100.0,0.84,0.0,0.0,,0.0,100.0,3.54,0.7977,89.14,0.0087
2014-10-24,5192.0,180725.56,0.21,0.42,0.04,0.2,0.0,135578.98,4992.0,3895.0,173763.86,,,126.0,,,,,,,,,,,126.0,,,,0.19,,,,100.0,0.86,0.0,0.0,,0.0,100.0,5.87,0.7636,87.08,0.0089
2014-10-27,5192.0,190263.85,0.21,0.42,0.04,0.19,0.0,147351.88,4992.0,4021.0,182934.74,,,,0.0,,,,,126.0,,,,0.0,,,,,0.18,,,,100.0,0.86,0.0,0.0,,0.0,100.0,5.98,0.7605,86.9,0.0089
2014-10-28,4921.0,181141.78,0.2,0.4,0.04,0.19,0.0,144331.83,4861.0,3921.0,178933.18,,,40.0,,,,,0.01,,171.0,,,,40.0,,,100.0,0.18,0.0,,,100.0,0.84,0.0,0.0,,0.0,100.0,6.31,0.8446,91.66,0.0085
2014-10-29,4961.0,179160.48,0.2,0.4,0.04,0.19,0.0,143046.7,4861.0,3961.0,175549.1,,,,,,40.0,,,,,,,,,0.0,,,0.19,,,,100.0,0.83,0.0,0.0,,0.0,100.0,7.16,0.8307,90.84,0.0085
2014-10-30,4961.0,177865.35,0.2,0.41,0.04,0.19,0.0,142012.63,4861.0,3961.0,174280.07,,,,,,,,,,,,,,,,,,0.18,,,,100.0,0.83,0.0,0.0,,0.0,100.0,7.17,0.8305,90.83,0.0085
2014-10-31,4961.0,178057.22,0.2,0.41,0.04,0.19,0.0,142165.82,4861.0,3961.0,174468.08,,,,,,,,,,,,,,,,,,0.18,,,,100.0,0.83,0.0,0.0,,0.0,100.0,7.15,0.8308,90.85,0.0085
2014-11-03,7461.0,269805.65,0.3,0.62,0.06,0.27,0.0,233643.52,5937.0,6461.0,214694.56,,,,,,2500.0,,,,,,,,,0.09,1076.0,,0.22,,,,100.0,1.02,0.0,0.0,,0.0,100.0,32.46,0.4845,61.37,0.0128
2014-11-04,8080.0,278986.77,0.33,0.68,0.07,0.3,0.0,244458.7,5600.0,7080.0,193357.16,,,,0.03,,,,0.01,779.0,337.0,,,0.03,,,,160.0,0.21,0.0,,,100.0,0.96,0.0,0.0,,0.0,100.0,29.27,0.4147,55.65,0.0139
2014-11-05,7668.0,267356.17,0.31,0.63,0.06,0.28,0.0,232489.69,5188.0,6668.0,180887.3,,,,,,,,0.02,,412.0,,,,,,,412.0,0.19,0.02,,,100.0,0.89,0.0,0.0,,0.0,100.0,31.71,0.4425,57.72,0.0132
2014-11-06,7668.0,272175.41,0.31,0.63,0.06,0.28,0.0,236680.44,5188.0,6668.0,184147.89,,,,,,,,,,,,,,,,,,0.19,,,,100.0,0.89,0.0,0.0,,0.0,100.0,31.6,0.4457,58.1,0.0132
2014-11-07,7668.0,275066.94,0.31,0.62,0.06,0.28,0.0,239194.89,5188.0,6668.0,186104.24,,,,,,,,,,,,,,,,,,0.19,,,,100.0,0.89,0.0,0.0,,0.0,100.0,31.29,0.4475,58.43,0.0132
2014-11-10,7668.0,274992.8,0.31,0.62,0.06,0.29,0.0,239130.41,5188.0,6668.0,186054.08,,,,,,,,,,,,,,,,,,0.19,,,,100.0,0.89,0.0,0.0,,0.0,100.0,31.05,0.4484,58.62,0.0131
2014-11-11,8168.0,287790.52,0.33,0.67,0.07,0.3,0.0,252556.62,5188.0,7168.0,182793.49,,,,,,500.0,,,,,,,,,0.02,,,0.19,,,,100.0,0.89,0.0,0.0,,0.0,100.0,29.22,0.4,55.12,0.014
2014-11-12,8168.0,288422.33,0.33,0.68,0.07,0.3,0.0,253111.08,5188.0,7168.0,183194.79,,,,,,,,,,,,,,,,,,0.19,,,,100.0,0.89,0.0,0.0,,0.0,100.0,29.09,0.3993,55.1,0.014
2014-11-13,8118.0,290424.44,0.33,0.72,0.07,0.3,0.0,254649.07,5188.0,7118.0,185602.61,,,,,,,,,,,,,,,,,50.0,0.19,0.0,,,100.0,0.89,0.0,0.0,,0.0,100.0,29.02,0.399,55.1,0.0139
2014-11-14,8118.0,286970.74,0.33,0.74,0.07,0.3,0.0,251620.81,5188.0,7118.0,183395.44,,,,,,,,,,,,,,,,,,0.19,,,,100.0,0.89,0.0,0.0,,0.0,100.0,28.38,0.4023,55.73,0.0139
2014-11-17,8118.0,290424.44,0.33,0.76,0.07,0.3,0.0,254649.07,5391.0,7118.0,192865.01,,,,0.0,,,,,50.0,,,,0.0,,,203.0,50.0,0.2,0.0,,,100.0,0.92,0.0,0.0,,0.0,100.0,28.37,0.3963,55.12,0.0139
2014-11-18,8321.0,292054.93,0.34,0.77,0.07,0.3,0.0,256956.39,5391.0,7321.0,189216.21,,,,0.01,,,,,203.0,,,,0.01,,,,,0.2,,,,100.0,0.92,0.0,0.0,,0.0,100.0,24.48,0.3932,56.19,0.0142
