,TNG FP Equity_DX_SI_QTY,TNG FP Equity_DX_SHORT_INTEREST_VALUE,TNG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TNG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TNG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TNG FP Equity_DX_SI_MV,TNG FP Equity_DX_DSS,TNG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TNG FP Equity_DX_SUPPLY_SI_QTY,TNG FP Equity_DX_BROKER_SI_QTY,TNG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TNG FP Equity_DX_BROKER_SI_MV_NEW_x,TNG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TNG FP Equity_DX_SUPPLY_SI_QTY_INC_x,TNG FP Equity_DX_BROKER_SI_MV_INC_x,TNG FP Equity_DX_SUPPLY_SI_MV_NEW,TNG FP Equity_DX_BROKER_SI_QTY_ADD,TNG FP Equity_DX_BROKER_SI_QTY_NEW,TNG FP Equity_DX_SUPPLY_SI_MV_DEC,TNG FP Equity_DX_BROKER_SI_QTY_INC,TNG FP Equity_DX_SUPPLY_SI_QTY_DEC,TNG FP Equity_DX_BROKER_SI_MV_NEW_y,TNG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TNG FP Equity_DX_BROKER_SI_MV_INC_y,TNG FP Equity_DX_SUPPLY_SI_QTY_INC_y,TNG FP Equity_DX_BROKER_SI_MV_ADD,TNG FP Equity_DX_SUPPLY_SI_QTY_ADD,TNG FP Equity_DX_BROKER_SI_QTY_DEC,TNG FP Equity_DX_SUPPLY_SI_MV,TNG FP Equity_DX_BROKER_SI_MV_DEC,TNG FP Equity_DX_SUPPLY_SI_MV_RMV,TNG FP Equity_DX_BROKER_SI_MV_RMV,TNG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TNG FP Equity_DX_UTILIZATION_QUANTITY,TNG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TNG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TNG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TNG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TNG FP Equity_DX_ACTIVE_UTILIZATION_MV,TNG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TNG FP Equity_DX_BROKER_SI_CON_RATIO,TNG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TNG FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-07-20,239795.0,3285191.5,1.24,10.02,0.76,3.35,0.0,2313286.1,102981.0,168853.0,1410839.7,,,,,,5.0,,,,,,,,,0.0,,,1.42,,,,100.0,15.06,0.0,0.0,,0.0,100.0,17.05,0.1895,33.58,0.3506
2010-07-21,239795.0,3364323.85,1.24,10.53,0.76,3.37,0.0,2369007.59,102981.0,168853.0,1444823.43,,,57.0,,,,,0.0,,57.0,,,,57.0,,,,1.43,,,,100.0,13.69,0.0,0.0,,0.0,100.0,16.83,0.1928,34.34,0.3188
2010-07-22,239795.0,3313966.9,1.24,10.24,0.76,3.38,0.0,2333548.46,102981.0,168853.0,1423197.42,,,,,,,,,,,,,,,,,,1.43,,,,100.0,15.06,0.0,0.0,,0.0,100.0,17.07,0.1894,33.57,0.3507
2010-07-23,238795.0,3271491.5,1.23,10.04,0.75,3.34,0.0,2409186.1,86981.0,175853.0,1191639.7,,,,0.1,,,,0.23,7000.0,16000.0,,,0.1,,,,,1.2,,,,100.0,12.72,0.0,0.0,,0.0,100.0,16.46,0.1809,32.5,0.3492
2010-07-26,238795.0,3247612.0,1.23,10.22,0.75,3.3,0.0,2391600.8,101981.0,175853.0,1386941.6,,,15000.0,,,,,,,,,,,15000.0,,,,1.39,,,,100.0,14.91,0.0,0.0,,0.0,100.0,16.51,0.1812,32.59,0.3492
2010-07-27,238795.0,3295371.0,1.23,10.68,0.75,3.31,0.0,2426771.4,101981.0,175853.0,1407337.8,,,31.0,,,,,0.0,,31.0,,,,31.0,,,,1.39,,,,100.0,14.92,0.0,0.0,,0.0,100.0,16.32,0.1834,33.11,0.3494
2010-07-28,238795.0,3285819.2,1.23,10.83,0.75,3.34,0.0,2419737.28,101981.0,175853.0,1403258.56,,,,,,,,,,,,,,,,,,1.41,,,,100.0,14.97,0.0,0.0,,0.0,100.0,16.44,0.1816,32.66,0.3505
2010-07-29,210295.0,2845291.35,1.08,10.05,0.66,2.91,0.0,1993686.09,98481.0,147353.0,1332447.93,,,,,,,,0.05,,3500.0,,,,,,,28500.0,1.35,0.41,,,100.0,14.45,0.0,0.0,,0.0,100.0,19.1,0.2276,37.49,0.3087
2010-07-30,183295.0,2534969.85,0.95,9.05,0.58,2.53,0.0,1830441.99,86481.0,132353.0,1196032.23,,,,,,,,0.16,,12000.0,,,,,,,15000.0,1.18,0.22,,,100.0,12.69,0.0,0.0,,0.0,100.0,17.35,0.278,44.77,0.269
2010-08-02,174295.0,2459302.45,0.9,8.63,0.55,2.44,0.0,1824620.54,56481.0,129314.0,796946.91,,,,0.09,,,,0.41,6000.0,30000.0,,,0.09,,,,9039.0,0.78,0.13,,,100.0,8.29,0.0,0.0,,0.0,100.0,16.61,0.2684,43.18,0.2558
2010-08-03,174295.0,2440130.0,0.9,8.85,0.55,2.47,0.0,1810396.0,56481.0,129314.0,790734.0,,,,,,,,,,,,,,,,,,0.79,,,,100.0,8.29,0.0,0.0,,0.0,100.0,16.64,0.2653,42.65,0.2558
2010-08-04,158217.0,2215038.0,0.82,8.18,0.5,2.25,0.0,1810396.0,40403.0,129314.0,565642.0,,,,,,,,0.25,,18078.0,,,,,,2000.0,,0.57,,,,100.0,5.88,0.0,0.0,,0.0,100.0,16.52,0.2738,44.68,0.2301
2010-08-05,168317.0,2356438.0,0.87,9.17,0.53,2.38,0.0,1951796.0,40403.0,139414.0,565642.0,,,,0.01,,9100.0,,,1000.0,,,,0.01,,0.13,,,0.56,,,,100.0,5.85,0.0,0.0,,0.0,100.0,16.37,0.2586,42.01,0.2436
2010-08-06,168317.0,2332873.62,0.87,9.81,0.53,2.37,0.0,1932278.04,40403.0,139414.0,559985.58,,,,,,,,,,,,,,,,,,0.56,,,,100.0,5.88,0.0,0.0,,0.0,100.0,16.37,0.2588,42.03,0.2448
2010-08-09,168317.0,2373269.7,0.87,10.03,0.53,2.37,0.0,1965737.4,40403.0,139414.0,569682.3,,,19.0,,,,,0.0,,19.0,,,,19.0,,,,0.56,,,,100.0,5.86,0.0,0.0,,0.0,100.0,16.37,0.259,42.08,0.2443
2010-08-10,168317.0,2366537.02,0.87,10.24,0.53,2.4,0.0,1960160.84,40403.0,139414.0,568066.18,,,,,,,,,,,,,,,,,,0.57,,,,100.0,5.41,0.0,0.0,,0.0,100.0,16.4,0.2574,41.8,0.2255
2010-08-11,168317.0,2287428.03,0.87,10.69,0.53,2.44,0.0,1894636.26,40403.0,139414.0,549076.77,,,,,,,,,,,,,,,,,,0.57,,,,100.0,5.84,0.0,0.0,,0.0,100.0,16.34,0.2599,42.21,0.2434
2010-08-12,168317.0,2277329.01,0.87,10.75,0.53,2.39,0.0,1886271.42,40403.0,139414.0,546652.59,,,,,,,,,,,,,,,,,,0.56,,,,100.0,5.76,0.0,0.0,,0.0,100.0,16.19,0.2646,43.03,0.2399
2010-08-13,169230.0,2298143.4,0.87,11.19,0.53,2.33,0.0,1769664.12,50416.0,130314.0,684649.28,,,10013.0,,,,,,,,,,,10013.0,,,9100.0,0.68,0.13,,,100.0,7.25,0.0,0.0,,0.0,100.0,16.76,0.2581,41.87,0.2433
2010-08-16,161401.0,2227333.8,0.83,10.95,0.51,2.23,0.0,1828472.4,50416.0,132498.0,695740.8,,,468.0,,,10013.0,,0.01,,468.0,,,,468.0,0.14,,7829.0,0.68,0.11,,,100.0,6.65,0.0,0.0,,0.0,100.0,16.67,0.271,44.23,0.2128
2010-08-17,161401.0,2227333.8,0.83,10.78,0.51,2.25,0.0,1828472.4,50416.0,132498.0,695740.8,,,,,,,,,,,,,,,,,,0.69,,,,100.0,7.23,0.0,0.0,,0.0,100.0,16.79,0.2683,43.78,0.2315
2010-08-18,161381.0,2259334.0,0.83,10.92,0.51,2.27,0.0,1854972.0,50396.0,132498.0,705544.0,,,,,,,,0.0,,20.0,,,,,,,,0.7,,,,100.0,7.24,0.0,0.0,,0.0,100.0,16.67,0.2704,44.14,0.2318
2010-08-19,163101.0,2234483.7,0.84,11.23,0.52,2.29,0.0,1838512.6,50416.0,134198.0,690699.2,,,20.0,0.03,,,,,1700.0,,,,0.03,20.0,,,,0.71,,,,100.0,7.23,0.0,0.0,,0.0,100.0,17.36,0.2622,42.77,0.234
2010-08-20,170101.0,2301466.53,0.88,11.97,0.54,2.36,0.0,1910408.94,50416.0,141198.0,682128.48,,,,0.1,,,,,7000.0,,,,0.1,,,,,0.69,,,,100.0,7.24,0.0,0.0,,0.0,100.0,16.64,0.2524,40.93,0.2442
2010-08-23,170101.0,2338888.75,0.88,12.02,0.54,2.35,0.0,1941472.5,50416.0,141198.0,693220.0,,,,,,,,,,,,,,,,,,0.69,,,,100.0,7.23,0.0,0.0,,0.0,100.0,16.38,0.2539,41.27,0.244
2010-08-24,170101.0,2284456.43,0.88,12.14,0.54,2.35,0.0,1896289.14,50416.0,141198.0,677086.88,,,2304.0,,,,,0.04,,2914.0,,,,2304.0,,610.0,,0.69,,,,100.0,7.21,0.0,0.0,,0.0,100.0,16.66,0.2536,41.13,0.2432
2010-08-25,170096.0,2279286.4,0.88,13.27,0.54,2.31,0.0,1891986.2,50416.0,141193.0,675574.4,,,,,,,,,,,,,,,,610.0,5.0,0.68,0.0,0.01,,100.0,7.2,0.0,0.0,610.0,0.0,100.0,16.59,0.2544,41.27,0.2431
2010-08-26,170096.0,2279286.4,0.88,13.25,0.54,2.31,0.0,1891986.2,50416.0,141193.0,675574.4,,,,,,,,,,,,,,,,,,0.67,,,,100.0,7.19,0.0,0.0,,0.0,100.0,16.62,0.2553,41.41,0.2424
2010-08-27,165360.0,2257164.0,0.85,13.58,0.52,2.23,0.0,1862638.05,56445.0,136457.0,770474.25,,,6029.0,,,,,,,,,,,6029.0,,,4736.0,0.76,0.07,,,100.0,8.35,0.0,0.0,,0.0,100.0,17.01,0.2609,42.58,0.2447
2010-08-30,171389.0,2315465.39,0.88,14.52,0.54,2.37,0.0,1924985.86,56445.0,142486.0,762571.95,,,,0.09,,,,,6029.0,,,,0.09,,,,,0.77,,,,100.0,8.35,0.0,0.0,,0.0,100.0,17.19,0.2528,40.89,0.2536
2010-08-31,171389.0,2341173.74,0.88,14.71,0.54,2.36,0.0,1946358.76,56445.0,142486.0,771038.7,,,,,,,,,,,,,,,,,,0.76,,,,100.0,8.35,0.0,0.0,,0.0,100.0,17.03,0.2555,41.41,0.2536
2010-09-01,171389.0,2466287.71,0.88,14.41,0.54,2.42,0.0,2050373.54,56445.0,142486.0,812243.55,,,1049.0,,,,,0.01,,1049.0,,,,1049.0,,,,0.77,,,,100.0,8.33,0.0,0.0,,0.0,100.0,16.66,0.2615,42.52,0.2529
2010-09-02,171389.0,2430296.02,0.88,10.79,0.54,2.48,0.0,2020451.48,56445.0,142486.0,800390.1,,,,,,,,,,,,,,,,,,0.81,,,,100.0,8.37,0.0,0.0,,0.0,100.0,17.23,0.2524,40.8,0.254
2010-09-03,171389.0,2435437.69,0.88,10.45,0.54,2.45,0.0,2024726.06,56445.0,142486.0,802083.45,,,,,,,,,,,,,,,,,,0.8,,,,100.0,8.37,0.0,0.0,,0.0,100.0,17.08,0.2542,41.17,0.254
2010-09-06,171389.0,2473143.27,0.88,10.36,0.54,2.48,0.0,2056072.98,56445.0,142486.0,814501.35,,,,,,,,,,,,,,,,,,0.8,,,,100.0,8.26,0.0,0.0,,0.0,100.0,16.88,0.2565,41.6,0.251
2010-09-07,172389.0,2475506.04,0.89,10.41,0.54,2.54,0.0,2060458.96,56445.0,143486.0,810550.2,,,683.0,0.02,,,,0.01,1000.0,683.0,,,0.02,683.0,,,,0.82,,,,100.0,8.37,0.0,0.0,,0.0,100.0,17.17,0.2517,40.64,0.2558
2010-09-08,172389.0,2632380.03,0.89,10.48,0.54,2.57,0.0,2191031.22,56445.0,143486.0,861915.15,,,,,,,,,,,,,,,,,,0.81,,,,100.0,8.35,0.0,0.0,,0.0,100.0,16.59,0.2606,42.33,0.2549
2010-09-09,172389.0,2623760.58,0.89,8.27,0.54,2.67,0.0,2183856.92,56445.0,143486.0,859092.9,,,,,,,,,,,,,,,,,,0.86,,,,100.0,8.37,0.0,0.0,,0.0,100.0,17.0,0.2528,40.85,0.2556
2010-09-10,172389.0,2644447.26,0.89,8.05,0.54,2.67,0.0,2201075.24,56445.0,143486.0,865866.3,,,,,,,,,,,,,,,,,,0.86,,,,100.0,8.36,0.0,0.0,,0.0,100.0,16.92,0.2542,41.14,0.2554
2010-09-13,170898.0,2590813.68,0.88,8.07,0.54,2.62,0.0,2152644.2,56445.0,141995.0,855706.2,,,,,,,,,,,,,,,,,1491.0,0.86,0.02,,,100.0,8.3,0.0,0.0,,0.0,100.0,17.14,0.2536,41.07,0.2514
2010-09-14,171671.0,2587081.97,0.89,7.89,0.54,2.61,0.0,2151513.76,56445.0,142768.0,850626.15,,,,0.01,,,,,773.0,,,,0.01,,,,,0.85,,,,100.0,8.19,0.0,0.0,,0.0,100.0,17.05,0.2525,40.84,0.2492
2010-09-15,171671.0,2571631.58,0.89,7.46,0.54,2.61,0.0,2138664.64,56445.0,142768.0,845546.1,,,,,,,,,,,,,,,,,,0.85,,,,100.0,8.28,0.0,0.0,,0.0,100.0,16.97,0.2531,40.94,0.2518
2010-09-16,162898.0,2440212.04,0.84,7.03,0.51,2.47,0.0,2007245.1,56445.0,133995.0,845546.1,,,,,,,,,,,,,,,,,8773.0,0.84,0.13,,,100.0,7.98,0.0,0.0,,0.0,100.0,17.82,0.2407,38.5,0.2303
2010-09-17,162898.0,2463017.76,0.84,6.87,0.51,2.49,0.0,2026004.4,56445.0,133995.0,853448.4,,,,,,,,,,,,,,,,,,0.85,,,,100.0,8.28,0.0,0.0,,0.0,100.0,17.72,0.2413,38.62,0.2389
2010-09-20,162125.0,2543741.25,0.84,6.74,0.51,2.52,0.0,2090253.18,56445.0,133222.0,885622.05,,,,,,,,,,,,,,,,,773.0,0.85,0.01,,,100.0,8.28,0.0,0.0,,0.0,100.0,17.63,0.2453,39.52,0.2378
2010-09-21,159653.0,2600747.37,0.82,6.3,0.5,2.55,0.0,2129917.5,53673.0,130750.0,874333.17,,,,0.03,,,,0.03,1000.0,2772.0,,,0.03,,,,3472.0,0.84,0.05,,,100.0,7.92,0.0,0.0,,0.0,100.0,18.66,0.2493,40.17,0.2355
2010-09-22,159653.0,2594361.25,0.82,5.54,0.5,2.61,0.0,2124687.5,53673.0,130750.0,872186.25,,,,,,,,,,,,,,,,,,0.87,,,,100.0,7.78,0.0,0.0,,0.0,100.0,18.93,0.2457,39.41,0.2316
2010-09-23,156423.0,2521538.76,0.81,5.4,0.49,2.57,0.0,2055622.4,50443.0,127520.0,813141.16,,,,,,,,0.05,,3230.0,,,,,,,3230.0,0.82,0.05,,,100.0,7.44,0.0,0.0,,0.0,100.0,19.24,0.2478,39.8,0.2307
2010-09-24,156423.0,2549694.9,0.81,5.33,0.49,2.55,0.0,2078576.0,50443.0,127520.0,822220.9,,,,,,,,,,,,,,,,,,0.81,,,,100.0,7.44,0.0,0.0,,0.0,100.0,19.19,0.2508,40.39,0.2307
2010-09-27,156423.0,2534052.6,0.81,5.25,0.49,2.58,0.0,2065824.0,50443.0,127520.0,817176.6,,,,,,,,,,,,,,,,,,0.82,,,,100.0,7.41,0.0,0.0,,0.0,100.0,19.23,0.2486,39.95,0.2299
2010-09-28,158612.0,2555239.32,0.82,5.38,0.5,2.57,0.0,2089611.99,46432.0,129709.0,748019.52,,,,,,6200.0,,0.07,,4476.0,,,,,0.1,465.0,4011.0,0.75,0.07,,,100.0,6.83,0.0,0.0,,0.0,100.0,19.09,0.2372,39.36,0.2333
2010-09-29,164612.0,2702929.04,0.85,5.46,0.52,2.7,0.0,2129821.78,52432.0,129709.0,860933.44,,,6000.0,,,,,,,,,,,6000.0,,,,0.84,,,,100.0,7.71,0.0,0.0,,0.0,100.0,21.71,0.2384,38.69,0.2421
2010-09-30,158612.0,2609167.4,0.82,5.09,0.5,2.63,0.0,2133713.05,52432.0,129709.0,862506.4,,,,,,,,,,,,,,,,,,0.86,,,,100.0,7.71,0.0,0.0,,0.0,100.0,18.95,0.2389,39.69,0.2333
2010-10-01,158612.0,2605995.16,0.82,5.05,0.5,2.62,0.0,2131118.87,52432.0,129709.0,861457.76,,,,,,,,,,,,,,,,,,0.86,,,,100.0,7.71,0.0,0.0,,0.0,100.0,18.96,0.2385,39.62,0.2333
2010-10-04,158612.0,2564756.04,0.82,5.01,0.5,2.62,0.0,2097394.53,52432.0,129709.0,847825.44,,,,,,,,,,,,,,,,,,0.86,,,,100.0,7.71,0.0,0.0,,0.0,100.0,19.07,0.2363,39.17,0.2333
2010-10-05,158612.0,2610753.52,0.82,4.99,0.5,2.6,0.0,2135010.14,52432.0,129709.0,863030.72,,,,,,,,,,,,,,,,,,0.84,,,,100.0,7.71,0.0,0.0,,0.0,100.0,18.88,0.2409,40.08,0.2333
2010-10-06,152412.0,2484315.6,0.79,4.89,0.48,2.51,0.0,2013196.7,52432.0,123509.0,854641.6,,,,,,,,,,,,,,,,,6200.0,0.86,0.1,,,100.0,7.71,0.0,0.0,,0.0,100.0,19.88,0.255,40.92,0.2242
2010-10-07,157412.0,2583130.92,0.81,5.04,0.5,2.61,0.0,2108832.69,52432.0,128509.0,860409.12,,,,0.08,,,,,5000.0,,,,0.08,,,,,0.85,,,,100.0,7.46,0.0,0.0,,0.0,100.0,19.01,0.249,40.08,0.2239
2010-10-08,157412.0,2581556.8,0.81,5.02,0.5,2.61,0.0,2107547.6,52432.0,128509.0,859884.8,,,,,,,,,,,,,,,,,,0.86,,,,100.0,7.75,0.0,0.0,,0.0,100.0,19.12,0.2471,39.7,0.2326
2010-10-11,157412.0,2542203.8,0.81,5.02,0.5,2.61,0.0,2075420.35,52432.0,128509.0,846776.8,,,,,,,,,,,,,,,,,,0.86,,,,100.0,7.22,0.0,0.0,,0.0,100.0,19.15,0.2462,39.51,0.2166
2010-10-12,160907.0,2566466.65,0.83,5.14,0.51,2.61,0.0,2049718.55,55927.0,128509.0,892035.65,,,3495.0,,,,,,,,,,,3495.0,,,,0.9,,,,100.0,7.68,0.0,0.0,,0.0,100.0,18.81,0.2356,38.55,0.2209
2010-10-13,160907.0,2558421.3,0.83,5.1,0.51,2.59,0.0,2043293.1,55927.0,128509.0,889239.3,,,,,,,,,,,,,,,,,,0.89,,,,100.0,7.75,0.0,0.0,,0.0,100.0,18.74,0.2379,39.0,0.223
2010-10-14,160907.0,2566466.65,0.83,5.97,0.51,2.59,0.0,2049718.55,55927.0,128509.0,892035.65,,,,,,,,,,,,,,,,,,0.88,,,,100.0,8.21,0.0,0.0,,0.0,100.0,18.66,0.2389,39.2,0.2361
2010-10-15,160907.0,2563248.51,0.83,6.17,0.51,2.61,0.0,2047148.37,55927.0,128509.0,890917.11,,,,,,,,,,,,,,,,,,0.9,,,,100.0,8.25,0.0,0.0,,0.0,100.0,18.6,0.2379,39.02,0.2372
2010-10-18,158507.0,2509165.81,0.82,6.06,0.5,2.55,0.0,1996305.47,53527.0,126109.0,847332.41,,,,,,,,0.04,,2400.0,,,,,,,2400.0,0.85,0.04,,,100.0,7.41,0.0,0.0,,0.0,100.0,19.02,0.2416,39.3,0.2194
2010-10-19,156607.0,2490051.3,0.81,5.94,0.49,2.54,0.0,1974923.1,51627.0,124209.0,820869.3,,,,,,,,0.03,,1900.0,,,,,,,1900.0,0.83,0.03,,,100.0,7.72,0.0,0.0,,0.0,100.0,19.05,0.2481,40.14,0.2343
2010-10-20,155407.0,2463200.95,0.8,5.82,0.49,2.47,0.0,1949692.65,50427.0,123009.0,799267.95,,,,,,,,0.02,,1200.0,,,,,,,1200.0,0.79,0.02,,,100.0,8.07,0.0,0.0,,0.0,100.0,19.46,0.2509,40.35,0.2487
2010-10-21,155407.0,2474079.44,0.8,6.89,0.49,2.5,0.0,1958303.28,50427.0,123009.0,802797.84,,,,,,,,,,,,,,,,,,0.8,,,,100.0,8.07,0.0,0.0,,0.0,100.0,19.26,0.2523,40.63,0.2487
2010-10-22,155407.0,2470971.3,0.8,7.05,0.49,2.5,0.0,1955843.1,50427.0,123009.0,801789.3,,,,,,,,,,,,,,,,,,0.8,,,,100.0,8.07,0.0,0.0,,0.0,100.0,19.35,0.2506,40.31,0.2487
2010-10-25,155407.0,2424349.2,0.8,7.08,0.49,2.48,0.0,1918940.4,50427.0,123009.0,786661.2,,,,,,,,,,,,,,,,,,0.8,,,,100.0,8.07,0.0,0.0,,0.0,100.0,19.48,0.2498,40.11,0.2487
2010-10-26,155407.0,2380835.24,0.8,7.26,0.49,2.44,0.0,1884497.88,50427.0,123009.0,772541.64,,,,,,,,,,,,,,,,,,0.79,,,,100.0,7.97,0.0,0.0,,0.0,100.0,19.45,0.2488,39.94,0.2455
2010-10-27,155407.0,2385497.45,0.8,7.58,0.49,2.42,0.0,1888188.15,50427.0,123009.0,774054.45,,,,,,,,,,,,,,,,,,0.78,,,,100.0,8.02,0.0,0.0,,0.0,100.0,19.3,0.2511,40.4,0.247
2010-10-28,155407.0,2401038.15,0.8,7.42,0.49,2.4,0.0,1900489.05,50427.0,123009.0,779097.15,,,,,,,,,,,,,,,,,,0.77,,,,100.0,8.61,0.0,0.0,,0.0,100.0,19.36,0.2521,40.59,0.2655
2010-10-29,155407.0,2408808.5,0.8,7.57,0.49,2.42,0.0,1906639.5,50427.0,123009.0,781618.5,,,,,,,,,,,,,,,,,,0.78,,,,100.0,8.61,0.0,0.0,,0.0,100.0,19.4,0.2511,40.37,0.2655
2010-11-01,155407.0,2379281.17,0.8,7.58,0.49,2.43,0.0,1883267.79,50427.0,123009.0,772037.37,,,,,,,,,,,,,,,,,,0.78,,,,100.0,8.25,0.0,0.0,,0.0,100.0,19.45,0.25,40.16,0.2544
2010-11-02,155407.0,2436781.76,0.8,8.13,0.49,2.42,0.0,1928781.12,50427.0,123009.0,790695.36,,,,,,,,,,,,,,,,,,0.77,,,,100.0,8.35,0.0,0.0,,0.0,100.0,19.2,0.2547,41.09,0.2573
2010-11-03,155407.0,2486512.0,0.8,9.93,0.49,2.47,0.0,1968144.0,50427.0,123009.0,806832.0,,,,,,,,,,,,,,,,,,0.79,,,,100.0,8.33,0.0,0.0,,0.0,100.0,19.28,0.2532,40.79,0.2566
2010-11-04,152995.0,2438740.3,0.79,9.06,0.48,2.46,0.0,1922316.18,50404.0,120597.0,803439.76,,,,,,,,0.0,,23.0,,,,,,,2412.0,0.8,0.03,,,100.0,8.54,0.0,0.0,,0.0,100.0,19.74,0.2561,41.22,0.2593
2010-11-05,152995.0,2421910.85,0.79,9.15,0.48,2.47,0.0,1909050.51,50404.0,120597.0,797895.32,,,,,,,,,,,,,,,,,,0.81,,,,100.0,8.54,0.0,0.0,,0.0,100.0,19.66,0.2535,40.78,0.2593
2010-11-08,152995.0,2446390.05,0.79,9.22,0.48,2.46,0.0,1928346.03,50404.0,120597.0,805959.96,,,,,,,,,,,,,,,,,,0.8,,,,8.54,8.54,539619.0,8628507.81,,8.52,8.61,19.57,0.2555,41.17,0.2593
2010-11-09,152995.0,2447920.0,0.79,9.16,0.48,2.49,0.0,1929552.0,50404.0,120597.0,806464.0,,,,,,,,,,,,,,,,,,0.81,,,,8.54,8.54,539619.0,8633904.0,,8.57,8.64,19.57,0.2558,41.21,0.2593
2010-11-10,152995.0,2402021.5,0.79,9.44,0.48,2.46,0.0,1893372.9,50404.0,120597.0,791342.8,,,,,,,,,,,,,,,,,,0.81,,,,8.54,8.54,539524.0,8470526.8,,8.6,8.62,19.77,0.252,40.49,0.2593
2010-11-11,153251.0,2381520.54,0.79,10.02,0.48,2.44,0.0,1874077.38,50660.0,120597.0,787256.4,,,,,,,,,,,,,,,,256.0,,0.8,,,,8.56,8.56,540999.0,8407124.46,,8.5,8.58,19.71,0.252,40.6,0.259
2010-11-12,153507.0,2308745.28,0.79,10.12,0.48,2.38,0.0,1813778.88,50916.0,120597.0,765776.64,,,,,,,,,,,,,,,,256.0,,0.79,,,,8.49,8.49,548464.0,8248898.56,,8.46,8.53,19.89,0.2507,40.29,0.2561
2010-11-15,153507.0,2324095.98,0.79,9.67,0.48,2.35,0.0,1825838.58,50916.0,120597.0,770868.24,,,,,,,,,,,,,,,,,,0.77,,,,8.17,8.17,572465.0,8667120.1,,8.62,8.21,19.53,0.2547,41.1,0.2462
2010-11-16,153507.0,2250412.62,0.79,9.56,0.48,2.33,0.0,1767952.02,50916.0,120597.0,746428.56,,,,,,,,,,,,,,,,,,0.77,,,,8.36,8.36,558374.0,8185762.84,,8.4,8.44,19.81,0.2509,40.34,0.2519
2010-11-17,151307.0,2259013.51,0.78,9.1,0.48,2.26,0.0,1767667.21,48716.0,118397.0,727329.88,,,,,,,,0.04,,2200.0,,,,,,,2200.0,0.72,0.04,,,8.27,8.27,540123.0,8064036.39,,7.95,8.26,19.78,0.2627,41.96,0.257
2010-11-18,151307.0,2266578.86,0.78,9.06,0.48,2.27,0.0,1773587.06,48716.0,118397.0,729765.68,,,,,,,,,,,,,,,,,,0.72,,,,8.28,8.28,539821.0,8086518.58,,8.07,8.22,19.66,0.2626,41.96,0.2571
2010-11-19,151307.0,2254474.3,0.78,9.1,0.48,2.28,0.0,1764115.3,48716.0,118397.0,725868.4,,,,,,,,,,,,,,,,,,0.73,,,,8.28,8.28,539825.0,8043392.5,,8.08,8.25,20.01,0.2608,41.56,0.2571
2010-11-22,151307.0,2243882.81,0.78,9.08,0.48,2.28,0.0,1755827.51,48716.0,118397.0,722458.28,,,,,,,,,,,,,,,,,,0.73,,,,8.28,8.28,539825.0,8005604.75,,8.04,8.3,19.95,0.2604,41.51,0.2571
2010-11-23,151307.0,2172768.52,0.78,9.05,0.48,2.26,0.0,1700180.92,48716.0,118397.0,699561.76,,,,,,,,,,,,,,,,,,0.73,,,,8.05,8.05,556277.0,7988137.72,,8.2,8.19,20.09,0.2569,40.82,0.2501
2010-11-24,149007.0,2115899.4,0.77,8.85,0.47,2.16,0.0,1681237.4,46416.0,118397.0,659107.2,,,,,,,,0.05,,2300.0,,,,,,,,0.67,,,,7.89,7.89,542125.0,7698175.0,,7.77,7.94,20.3,0.2619,41.91,0.2532
2010-11-25,149018.0,2089232.36,0.77,8.74,0.47,2.13,0.0,1659925.94,46427.0,118397.0,650906.54,,,11.0,,,,,,,,,,,11.0,,,,0.66,,,,7.88,7.88,542679.0,7608359.58,,7.69,7.89,20.38,0.2611,41.75,0.253
2010-11-26,149018.0,2087742.18,0.77,8.59,0.47,2.12,0.0,1658741.97,46427.0,118397.0,650442.27,,,,,,,,,,,,,,,,,,0.66,,,,7.88,7.88,542679.0,7602932.79,,7.61,7.93,20.23,0.2628,42.06,0.253
2010-11-29,144635.0,1997409.35,0.75,8.17,0.46,2.04,0.0,1635062.57,42044.0,118397.0,580627.64,,,11.0,,,,,0.06,,4394.0,,,,11.0,,,,0.59,,,,7.14,7.14,547062.0,7554926.22,,7.64,7.19,20.96,0.2686,43.12,0.2455
2010-11-30,144635.0,2003194.75,0.75,8.31,0.46,2.02,0.0,1556615.35,42044.0,112391.0,582309.4,,,,,,,,,,,,,,,,,6006.0,0.58,0.09,,,7.13,7.13,547548.0,7583539.8,,7.57,7.17,20.84,0.2713,43.59,0.2453
