,MERY FP Equity_DX_SI_QTY,MERY FP Equity_DX_SHORT_INTEREST_VALUE,MERY FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MERY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MERY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MERY FP Equity_DX_SI_MV,MERY FP Equity_DX_DSS,MERY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MERY FP Equity_DX_SUPPLY_SI_QTY,MERY FP Equity_DX_BROKER_SI_QTY,MERY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MERY FP Equity_DX_BROKER_SI_MV_NEW_x,MERY FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MERY FP Equity_DX_SUPPLY_SI_QTY_INC_x,MERY FP Equity_DX_BROKER_SI_MV_INC_x,MERY FP Equity_DX_SUPPLY_SI_MV_NEW,MERY FP Equity_DX_BROKER_SI_QTY_ADD,MERY FP Equity_DX_BROKER_SI_QTY_NEW,MERY FP Equity_DX_SUPPLY_SI_MV_DEC,MERY FP Equity_DX_BROKER_SI_QTY_INC,MERY FP Equity_DX_SUPPLY_SI_QTY_DEC,MERY FP Equity_DX_BROKER_SI_MV_NEW_y,MERY FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MERY FP Equity_DX_BROKER_SI_MV_INC_y,MERY FP Equity_DX_SUPPLY_SI_QTY_INC_y,MERY FP Equity_DX_BROKER_SI_MV_ADD,MERY FP Equity_DX_SUPPLY_SI_QTY_ADD,MERY FP Equity_DX_BROKER_SI_QTY_DEC,MERY FP Equity_DX_SUPPLY_SI_MV,MERY FP Equity_DX_BROKER_SI_MV_DEC,MERY FP Equity_DX_SUPPLY_SI_MV_RMV,MERY FP Equity_DX_BROKER_SI_MV_RMV,MERY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MERY FP Equity_DX_UTILIZATION_QUANTITY,MERY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MERY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MERY FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MERY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MERY FP Equity_DX_ACTIVE_UTILIZATION_MV,MERY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MERY FP Equity_DX_BROKER_SI_CON_RATIO,MERY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MERY FP Equity_DX_DEMAND_SUPPLY_RATIO,MERY FP Equity_PX_LAST
2015-11-09,1476222.0,25318351.13,3.23,12.16,1.6,29.98,1.0,15286914.38,980356.0,891325.0,16813865.02,,,14691.0,0.05,,,,0.32,2443.0,15779.0,,,0.05,14691.0,,8801.0,403679.0,19.81,8.02,,,12.84,12.84,6653518.0,114112989.1,,134.38,12.85,11.42,0.4115,61.71,0.1934,19.925
2015-11-10,1486222.0,25246793.73,3.25,12.27,1.61,29.78,1.0,15547000.93,1034998.0,915217.0,17581748.23,,,15525.0,0.46,,,,,23892.0,,,,0.46,15525.0,,39117.0,,20.65,,,,13.51,13.51,6624958.0,112539679.86,,132.03,13.53,12.06,0.4066,61.2,0.194,19.735
2015-11-11,1488645.0,25614704.64,3.26,12.72,1.62,29.51,1.0,15789578.82,1040252.0,917640.0,17899329.75,,,,0.05,,,,,2423.0,,,,0.05,,,5254.0,,20.49,,,,13.53,13.53,6646055.0,114356838.51,,131.26,13.5,12.11,0.4048,61.06,0.1937,19.99
2015-11-12,1491362.0,25224992.34,3.26,12.81,1.62,29.86,1.0,15566977.22,911675.0,920357.0,15420129.31,,,5563.0,0.11,,,,2.64,5254.0,134140.0,,,0.11,5563.0,,,2537.0,18.09,0.04,,,12.06,12.06,6645180.0,112396999.93,,132.32,12.03,11.82,0.4042,61.06,0.1974,19.65
2015-11-13,1482561.0,24833665.25,3.24,13.09,1.61,29.28,1.0,15269035.51,1069263.0,911556.0,17910709.51,,,6685.0,,,,,0.23,,11394.0,,,,6685.0,,162297.0,8801.0,21.02,0.19,,,14.17,14.17,6478097.0,108511482.74,,127.61,14.14,11.93,0.408,61.34,0.1964,19.46
2015-11-16,1524638.0,25131645.99,3.34,13.42,1.66,29.91,1.0,15719381.89,1057256.0,953633.0,17427470.33,,,,1.19,,,,0.44,59072.0,22007.0,,,1.19,,,10000.0,16995.0,20.62,0.35,,,13.78,13.78,6617017.0,109072795.48,,128.69,13.81,11.97,0.387,59.52,0.1987,19.15
2015-11-17,1534393.0,25728293.2,3.36,13.17,1.67,29.66,1.0,16149893.01,1057256.0,963153.0,17727787.05,,,,0.18,,252.0,,,9503.0,,,,0.18,,0.0,,235.0,20.35,0.01,,,13.77,13.77,6618366.0,110974998.57,,127.29,13.78,11.91,0.3822,59.09,0.1999,19.48
2015-11-18,1378680.0,23141073.52,3.02,11.72,1.5,27.02,1.0,14659856.98,971362.0,873393.0,16304261.66,,,,0.02,,,,1.63,1000.0,85894.0,,,0.02,,,,90760.0,18.91,1.53,,,12.62,12.62,6722773.0,112841402.12,,130.94,12.62,12.87,0.3554,56.31,0.1792,19.5
2015-11-19,1263619.0,21677483.35,2.77,10.78,1.37,24.7,1.0,13709326.72,920626.0,799141.0,15793411.46,,,1160.0,0.02,,,,1.02,848.0,51896.0,,,0.02,1160.0,,,75100.0,17.89,1.5,,,12.06,12.06,6715362.0,115202563.41,,131.09,12.01,13.68,0.3478,55.12,0.1655,19.93
2015-11-20,1119323.0,19389951.92,2.45,9.31,1.22,22.5,1.0,12526365.26,838858.0,723109.0,14531476.87,,,717.0,0.02,,,,1.56,781.0,82485.0,,,0.02,717.0,,,76813.0,16.84,1.21,,,10.96,10.96,6814485.0,118046834.11,,135.71,11.04,14.68,0.302,49.77,0.1463,20.125
2015-11-23,1055173.0,18424007.31,2.31,8.62,1.15,21.36,1.0,12791114.05,837528.0,732568.0,14623783.96,,,299.0,0.25,,,,0.03,11514.0,1629.0,,,0.25,299.0,,,2055.0,16.89,0.04,,,11.01,11.01,6772178.0,118246635.35,,136.31,11.02,16.52,0.274,45.82,0.1387,20.285
2015-11-24,1053202.0,18067763.17,2.3,8.36,1.14,21.45,1.0,11970762.43,796719.0,697797.0,13667777.12,,,,0.14,,,,0.82,6038.0,40809.0,,,0.14,,,,40809.0,16.1,0.75,,,10.55,10.55,6754825.0,115879554.28,,136.43,10.56,17.12,0.2705,45.21,0.1395,19.93
2015-11-25,1053168.0,18402596.68,2.3,8.19,1.14,21.13,1.0,12192405.26,791723.0,697763.0,13834221.18,,,,,,,,0.1,,4996.0,,,,,,,34.0,15.84,0.0,,,10.48,10.48,6764862.0,118206237.74,,135.21,10.48,17.16,0.2697,45.1,0.1394,20.3
2015-11-26,1078037.0,18790749.79,2.36,8.47,1.17,21.93,1.0,12324652.89,807282.0,707073.0,14071348.27,,,,0.21,,,,,9310.0,,,,0.21,,,15559.0,,16.38,,,,10.71,10.71,6733827.0,117374133.05,,136.59,10.71,17.41,0.2613,44.23,0.143,20.25
2015-11-27,1330896.0,23272678.06,2.91,10.7,1.45,27.09,1.0,12162769.32,816783.0,695553.0,14282654.54,,,9663.0,0.0,,,,0.0,142.0,162.0,,,0.0,9663.0,,,11662.0,16.57,0.25,,,10.86,10.86,6705816.0,117261075.91,,135.95,10.86,14.12,0.3366,54.17,0.1769,20.315
2015-11-30,889075.0,15588877.44,1.95,7.35,0.97,18.19,0.0,4884833.46,761894.0,278595.0,13358909.19,,,2096.0,0.07,,,,1.4,3358.0,69085.0,,,0.07,2096.0,,12100.0,420316.0,15.51,8.51,,,10.1,10.1,6780014.0,118879517.83,,137.88,10.11,21.59,0.2323,37.09,0.1179,20.37
2015-12-01,894978.0,15865712.18,1.96,7.52,0.97,18.26,0.0,5043435.01,754120.0,284498.0,13368653.61,,,,0.1,,,,0.16,5903.0,7774.0,,,0.1,,,,,15.32,,,,9.98,9.98,6803596.0,120610669.65,,138.52,9.96,21.81,0.2306,36.8,0.1184,20.595
2015-12-02,900116.0,15883190.98,1.97,7.42,0.98,18.63,0.0,5022605.92,751955.0,284636.0,13268784.11,,,1122.0,0.05,,,,0.15,418.0,8287.0,,,0.05,1122.0,,5000.0,280.0,15.48,0.01,,,9.93,9.93,6823970.0,120413834.17,,140.41,9.93,21.67,0.2285,36.65,0.1188,20.5
2015-12-03,589901.0,10188346.62,1.29,4.8,0.64,11.99,0.0,5090485.89,431883.0,294737.0,7459173.15,,,244.0,0.1,,,,6.62,10132.0,320316.0,,,0.1,244.0,,,31.0,8.69,0.01,,,5.69,5.69,7153282.0,123546351.82,,144.52,5.67,25.29,0.2374,35.31,0.0778,20.065
2015-12-04,584909.0,10036677.26,1.28,4.65,0.64,11.81,0.0,5057642.2,426883.0,294745.0,7325048.68,,,58.0,0.02,,,,0.16,244.0,8246.0,,,0.02,58.0,,3188.0,236.0,8.53,0.0,,,5.64,5.64,7147013.0,122638329.83,,143.66,5.61,25.75,0.2416,35.54,0.0772,19.935
2015-12-07,588091.0,10146961.42,1.29,4.62,0.64,11.9,0.0,4997899.27,439107.0,289665.0,7576381.52,,,12224.0,,,,,,,,,,,12224.0,,,5080.0,8.79,0.06,,,5.82,5.82,7105943.0,122606415.42,,142.43,5.81,25.58,0.2376,35.1,0.0779,20.045
2015-12-08,582213.0,10058070.75,1.27,4.49,0.63,11.87,0.0,7543453.73,432414.0,436654.0,7470205.24,,,4116.0,0.08,,146000.0,,0.3,3962.0,15030.0,,,0.08,4116.0,3.06,4221.0,2973.0,8.63,0.11,,,5.75,5.75,7087299.0,122437243.36,,141.65,5.75,26.99,0.2411,34.45,0.0774,20.07
2015-12-09,732108.0,12568822.95,1.6,5.57,0.8,14.81,0.0,7587290.25,433246.0,441944.0,7437963.07,,,2881.0,0.1,,,,0.04,5290.0,2049.0,,,0.1,2881.0,,,,8.63,,,,5.95,5.95,6853247.0,117656477.13,,136.73,5.94,27.23,0.2781,41.4,0.1005,19.945
2015-12-10,586796.0,10013496.63,1.28,4.46,0.64,11.98,0.0,7529576.23,433242.0,441237.0,7393143.97,,,,0.07,,,,0.0,2881.0,4.0,,,0.07,,,,3588.0,8.66,0.06,,,5.95,5.95,6851269.0,116914837.61,,136.98,5.95,26.89,0.2382,33.72,0.0806,19.825
2015-12-11,530404.0,8998680.45,1.16,4.0,0.58,10.6,0.0,5092308.76,370435.0,300153.0,6284692.79,,,,0.07,,,,2.97,5099.0,147499.0,,,0.07,,,84692.0,146183.0,7.33,3.09,,,5.08,5.08,6916636.0,117345640.66,,136.83,5.08,23.53,0.3075,46.35,0.0728,19.71
2015-12-14,537503.0,9008080.52,1.18,4.06,0.58,10.69,0.0,5030301.95,377534.0,300153.0,6327139.89,,,6319.0,,,,,,,,,,,6319.0,,780.0,,7.43,,,,5.18,5.18,6914002.0,115872630.87,,136.09,5.18,23.4,0.305,46.16,0.0737,19.47
2015-12-15,538863.0,9165385.16,1.18,4.09,0.59,10.61,0.0,5128358.74,378370.0,301513.0,6435600.11,,,836.0,0.03,,,,,1360.0,,,,0.03,836.0,,,,7.39,,,,5.2,5.2,6898545.0,117335615.86,,135.1,5.19,23.24,0.3028,46.0,0.0741,19.76
2015-12-16,536632.0,9261393.97,1.17,4.12,0.58,10.7,0.0,5251411.54,374818.0,304282.0,6468747.98,,,1256.0,0.07,,,,0.07,2801.0,5000.0,,,0.07,1256.0,,192.0,32.0,7.43,0.0,,,5.15,5.15,6898416.0,119055420.33,,136.53,5.16,23.42,0.3065,46.21,0.0738,20.05
2015-12-17,506861.0,8522906.16,1.11,3.87,0.55,10.26,0.0,4615923.29,372014.0,274511.0,6255443.63,,,5341.0,0.0,,,,0.17,139.0,8145.0,,,0.0,5341.0,,,29910.0,7.45,0.52,,,5.1,5.1,6916106.0,116294847.03,,138.59,5.1,25.2,0.321,48.45,0.0695,19.535
2015-12-18,515885.0,8767897.29,1.13,3.88,0.56,10.16,0.0,4844068.44,370038.0,285015.0,6289105.48,,,,0.1,,,,0.05,11000.0,1976.0,,,0.1,,,,496.0,7.24,0.02,,,5.19,5.19,6761908.0,114924285.14,,132.36,5.19,24.69,0.3296,49.74,0.0723,19.745
2015-12-21,1180975.0,19876070.32,2.58,7.81,1.28,23.84,1.0,12690996.5,883839.0,754060.0,14875205.76,,,12137.0,0.23,,512410.0,,2.72,10265.0,138850.0,,,0.23,12137.0,10.6,640514.0,53630.0,17.39,1.05,,,12.7,12.7,6072974.0,102209494.95,,118.55,12.8,15.52,0.503,68.28,0.1698,18.8
2015-12-22,1271729.0,20822853.88,2.78,8.26,1.38,25.5,1.0,16902591.16,1242963.0,1032304.0,20351849.28,,,5933.0,5.86,,1666.0,,0.45,287590.0,23095.0,,,5.86,5933.0,0.03,376286.0,11012.0,23.35,0.28,,,17.36,17.36,5915677.0,96861263.51,,110.9,17.39,13.43,0.4504,64.55,0.1777,18.29
2015-12-23,1300777.0,21391634.86,2.85,8.45,1.41,25.44,1.0,17075983.69,1282211.0,1038352.0,21086311.89,,,,0.23,,13800.0,,,16248.0,,,,0.23,,0.27,39248.0,24000.0,23.54,0.48,,,17.9,17.9,5882815.0,96744507.63,,107.98,17.9,14.38,0.4345,62.99,0.1815,18.37
2015-12-24,1247972.0,20780201.62,2.73,7.96,1.36,24.13,1.0,18721783.22,482211.0,1124352.0,8029380.31,,,,0.62,,52000.0,,14.63,34000.0,800000.0,,,0.62,,0.96,,,8.9,,,,6.73,6.73,6683331.0,111285321.83,,122.3,6.79,15.82,0.4632,65.3,0.1742,18.6
2015-12-25,735211.0,12242127.88,1.61,4.73,0.8,13.76,0.0,5400842.29,534211.0,324352.0,8895241.47,,,,,,,,,,,,,,,,52000.0,800000.0,9.92,15.76,,,7.46,7.46,6631211.0,110417462.53,,122.09,7.51,23.97,0.3392,49.94,0.1026,
2015-12-28,793947.0,12982046.48,1.74,5.11,0.86,14.94,0.0,6021341.02,561746.0,368249.0,9185263.86,,,,0.82,,,,0.01,44156.0,259.0,,,0.82,,,27794.0,259.0,10.45,0.0,,,7.84,7.84,6604630.0,107994127.65,,122.41,7.87,27.56,0.3233,46.37,0.1108,18.265
2015-12-29,674598.0,11263045.97,1.48,4.37,0.73,12.53,0.0,9199094.19,556475.0,550978.0,9290871.76,,,259.0,3.42,,,,0.11,188000.0,5530.0,,,3.42,259.0,,,5271.0,10.3,0.14,,,7.77,7.77,6609182.0,110346488.86,,121.47,7.81,16.8,0.3958,58.02,0.0941,18.65
2015-12-30,701915.0,11788249.76,1.54,4.64,0.76,13.27,0.0,9712124.54,561800.0,578295.0,9435100.71,,,,0.63,,,,0.09,27317.0,6675.0,,,0.63,,,12000.0,,10.52,,,,7.72,7.72,6719316.0,112846961.84,,125.23,7.75,16.19,0.4099,59.58,0.0964,18.76
2015-12-31,652717.0,10888957.24,1.43,4.4,0.71,12.47,0.0,8176047.62,418456.0,490097.0,6980895.99,,,,0.21,,,,2.65,10508.0,143344.0,,,0.21,,,,98706.0,7.88,1.78,,,5.55,5.55,7118538.0,118755074.4,,133.43,5.58,23.04,0.4625,62.87,0.0866,18.635
2016-01-01,500617.0,8351547.62,1.1,3.41,0.54,9.56,0.0,8176047.62,266356.0,490097.0,4443486.37,,,,,,,,2.88,,152100.0,,,,,,,,4.99,,,,3.53,3.53,7272935.0,121330803.74,,136.04,3.54,15.38,0.6906,81.64,0.0664,
2016-01-04,517189.0,8542355.11,1.13,3.53,0.56,9.81,0.0,8368597.4,266356.0,506669.0,4399373.41,,,,0.25,,,,,16572.0,,,,0.25,,,,,4.96,,,,3.52,3.52,7296513.0,120515720.72,,136.1,3.52,14.91,0.6745,80.72,0.0684,18.45
2016-01-05,523552.0,8741191.41,1.15,3.71,0.57,9.88,0.0,8515462.34,279201.0,510032.0,4661522.41,,,3000.0,0.05,,845.0,,,2518.0,,,,0.05,3000.0,0.02,9845.0,,5.18,,,,3.7,3.7,7275166.0,121465716.02,,134.69,3.7,14.67,0.6592,79.8,0.0693,18.65
2016-01-06,541161.0,9035190.17,1.18,3.82,0.59,10.25,0.0,8809461.1,278970.0,527641.0,4657665.65,,,,0.42,,,,0.0,20298.0,231.0,,,0.42,,,,2689.0,5.18,0.05,,,3.69,3.69,7273806.0,121443009.55,,135.33,3.69,13.63,0.6564,79.8,0.0717,18.65
2016-01-07,543102.0,9043287.08,1.19,3.85,0.59,10.22,0.0,8775369.65,280911.0,527012.0,4677498.55,,,4107.0,0.03,,,,0.04,1537.0,2166.0,,,0.03,4107.0,,,2166.0,5.17,0.05,,,3.69,3.69,7337113.0,122171561.08,,135.99,3.66,13.13,0.6522,79.61,0.0713,18.6
2016-01-08,570975.0,9440955.7,1.25,4.04,0.62,10.78,0.0,8986298.39,289975.0,543478.0,4794677.75,,,,0.38,,,,0.09,18809.0,4913.0,,,0.38,,,13977.0,2343.0,5.37,0.04,,,3.8,3.8,7344005.0,121431631.65,,136.17,3.79,12.42,0.6528,79.74,0.0748,18.47
2016-01-11,601337.0,9918760.28,1.32,4.16,0.65,11.31,0.0,9267276.55,312893.0,561840.0,5161017.3,,,24712.0,0.41,,,,0.06,21979.0,3864.0,,,0.41,24712.0,,2070.0,3617.0,5.79,0.1,,,4.09,4.09,7330491.0,120912870.81,,135.66,4.09,12.01,0.6064,76.62,0.0787,18.425
2016-01-12,626274.0,10372133.12,1.37,4.23,0.68,11.71,0.0,9717997.48,322184.0,586777.0,5335899.84,,,12873.0,0.46,,,,0.14,27682.0,6912.0,,,0.46,12873.0,,3330.0,2745.0,5.94,0.05,,,4.23,4.23,7287141.0,120687105.77,,134.35,4.23,11.51,0.5926,75.59,0.0823,18.5
2016-01-13,651926.0,11050847.42,1.43,4.33,0.71,12.21,0.0,10064006.61,343169.0,593709.0,5817083.93,,,26522.0,0.21,,,,0.13,10329.0,7350.0,,,0.21,26522.0,,1813.0,3397.0,6.35,0.06,,,4.52,4.52,7253151.0,122948716.58,,134.34,4.51,11.42,0.6036,76.39,0.0858,18.935
2016-01-14,669091.0,11338817.71,1.46,4.28,0.73,12.84,0.0,10182771.48,336109.0,600874.0,5695904.87,,,14110.0,0.56,,,,0.36,17185.0,22457.0,,,0.56,14110.0,,1287.0,10020.0,6.36,0.17,,,4.45,4.45,7218072.0,122321780.8,,136.44,4.45,11.64,0.6256,77.91,0.0886,18.93
2016-01-15,747736.0,12507582.15,1.64,4.66,0.81,14.29,0.0,11007480.55,374420.0,658056.0,6263024.53,,,21606.0,1.08,,,,0.03,58573.0,1534.0,,,1.08,21606.0,,18239.0,1391.0,7.05,0.04,,,4.95,4.95,7193164.0,120321998.16,,135.58,4.94,10.37,0.5637,73.66,0.0988,18.685
2016-01-18,798927.0,13242280.6,1.75,4.83,0.87,15.16,0.0,11478327.21,395738.0,692505.0,6559389.83,,,16742.0,0.57,,,,,34449.0,,,,0.57,16742.0,,4576.0,,7.4,,,,5.3,5.3,7067241.0,117140099.63,,132.2,5.3,11.57,0.5389,71.63,0.1071,18.515
2016-01-19,871914.0,14643283.02,1.91,5.33,0.95,16.33,0.0,12663708.87,410633.0,754043.0,6896339.82,,,18125.0,1.01,,6831.0,,0.14,61816.0,7457.0,,,1.01,18125.0,0.13,4227.0,7109.0,7.6,0.15,,,5.49,5.49,7073189.0,118790050.83,,131.14,5.48,9.74,0.5584,73.3,0.1165,18.76
2016-01-20,1000227.0,16032633.7,2.19,5.99,1.09,18.96,1.0,12931119.32,499430.0,806733.0,8005361.03,,,95017.0,0.67,,28900.0,,0.16,34198.0,8847.0,,,0.67,95017.0,0.53,2627.0,10408.0,9.33,0.17,,,6.73,6.73,6925612.0,111010600.93,,129.01,6.75,9.7,0.4924,68.65,0.1347,17.905
2016-01-21,1257001.0,19895270.81,2.75,7.26,1.37,22.78,1.0,16298503.1,665681.0,1029754.0,10536112.36,,,56009.0,3.46,,,,0.01,223021.0,528.0,,,3.46,56009.0,,110770.0,,11.91,,,,8.96,8.96,6759891.0,106992645.28,,121.2,8.95,8.25,0.5066,69.86,0.1693,17.68
2016-01-22,1380894.0,22919336.64,3.02,7.95,1.5,24.69,1.0,17794040.17,733454.0,1072094.0,12173475.4,,,83539.0,0.61,,,,0.29,46598.0,15766.0,,,0.61,83539.0,,,4258.0,13.04,0.1,,,9.91,9.91,6667383.0,110661640.59,,118.99,9.88,8.19,0.5027,69.52,0.1866,18.54
2016-01-25,1461509.0,24322760.03,3.2,8.36,1.59,27.12,1.0,18033563.76,798566.0,1083603.0,13289914.18,,,53678.0,1.02,,,,0.18,25316.0,10425.0,,,1.02,53678.0,,21859.0,13807.0,14.79,0.14,,,10.78,10.78,6611423.0,110028781.97,,122.51,10.77,8.76,0.486,68.37,0.1972,18.59
2016-01-26,1511496.0,25161420.52,3.31,8.63,1.64,28.25,1.0,18872796.65,802561.0,1133726.0,13359992.23,,,9488.0,1.17,,2000.0,,0.1,53480.0,5493.0,,,1.17,9488.0,0.04,,5357.0,14.9,0.1,,,10.8,10.8,6627307.0,110322791.7,,123.06,10.8,9.52,0.4947,69.02,0.2034,18.595
2016-01-27,1755973.0,28846018.23,3.84,9.82,1.91,32.78,1.0,19517013.36,1038662.0,1188079.0,17062485.01,,,234369.0,0.3,,37106.0,,0.12,17247.0,6582.0,,,0.3,234369.0,0.7,8314.0,,19.28,,,,13.92,13.92,6423290.0,105517761.64,,119.06,13.94,15.41,0.371,57.79,0.2353,18.35
2016-01-28,1790001.0,29573266.33,3.92,9.82,1.94,32.97,1.0,20149675.93,1054858.0,1219613.0,17427697.84,,,16974.0,0.68,,,,0.02,48763.0,778.0,,,0.68,16974.0,,,17229.0,19.33,0.33,,,14.12,14.12,6414887.0,105982712.69,,117.56,14.12,15.04,0.3824,58.85,0.2396,18.455
2016-01-29,1755403.0,29606679.74,3.84,9.55,1.91,32.69,1.0,22646676.32,1002384.0,1342739.0,16906238.66,,,12506.0,2.66,,,,3.43,135126.0,187600.0,,,2.66,12506.0,,122620.0,12000.0,18.58,0.21,,,13.34,13.34,6513165.0,109851236.6,,120.97,13.31,7.96,0.4935,69.03,0.2336,18.84
2016-02-01,1728910.0,29515833.42,3.78,9.23,1.88,32.76,1.0,23740501.36,968548.0,1390616.0,16534985.29,,,977.0,1.76,,,,1.48,71558.0,86046.0,,,1.76,977.0,,51233.0,23681.0,18.23,0.44,,,12.89,12.89,6543762.0,111714657.85,,123.25,12.89,8.06,0.5593,73.77,0.2301,19.07
2016-02-02,1731414.0,28884329.67,3.79,9.39,1.88,33.22,1.0,23240736.97,935842.0,1393120.0,15612192.61,,,,1.33,,,,0.6,57735.0,32706.0,,,1.33,,,,55231.0,17.79,1.01,,,12.31,12.31,6665452.0,111196463.11,,126.59,12.32,7.46,0.615,77.65,0.2278,18.635
2016-02-03,1754286.0,29470054.4,3.84,10.45,1.91,32.78,1.0,23787091.31,924492.0,1415992.0,15530437.76,,,77.0,0.11,,,,0.23,34299.0,11427.0,,,0.11,77.0,,,11427.0,17.14,0.23,,,12.15,12.15,6682544.0,112259309.6,,123.9,12.15,7.26,0.6328,78.87,0.2306,18.765
2016-02-04,1720647.0,28920360.25,3.77,10.31,1.87,32.37,1.0,23234368.67,923131.0,1382353.0,15515838.57,,,11427.0,0.23,,,,0.23,4356.0,12788.0,,,0.23,11427.0,,,37995.0,17.25,0.73,,,12.08,12.08,6716764.0,112894297.68,,125.43,12.09,7.45,0.6668,81.1,0.2252,18.775
2016-02-05,1720647.0,28465952.46,3.77,10.23,1.87,32.55,1.0,22869301.36,917356.0,1382353.0,15176507.61,,,,,,,,0.11,,5775.0,,,,,,,,17.21,,,,12.01,12.01,6718889.0,111155614.65,,125.9,12.03,7.54,0.6648,80.97,0.2253,18.48
2016-02-08,1754090.0,28461767.01,3.84,10.62,1.91,32.57,1.0,22972627.34,917616.0,1415796.0,14889186.3,,,,0.24,,,,0.03,33787.0,1192.0,,,0.24,,,1452.0,344.0,16.9,0.01,,,11.91,11.91,6789432.0,110164946.9,,124.93,11.91,7.33,0.6668,81.11,0.2276,18.125
2016-02-09,1706997.0,27453135.31,3.74,10.08,1.85,31.03,1.0,22012451.49,873443.0,1368703.0,14047329.24,,,4159.0,0.0,,,,0.94,2762.0,51094.0,,,0.0,4159.0,,2762.0,49855.0,15.77,1.37,,,11.22,11.22,6908396.0,111105719.68,,124.51,11.24,7.73,0.6746,81.58,0.2194,17.965
2016-02-10,1631442.0,26552015.25,3.57,9.42,1.77,29.48,1.0,21046218.87,862185.0,1293148.0,14032217.67,,,18923.0,0.94,,,,0.66,51721.0,36450.0,,,0.94,18923.0,,6269.0,127276.0,15.5,2.45,,,10.98,10.98,6988614.0,113740963.81,,125.89,10.96,11.12,0.6067,76.85,0.2078,18.18
2016-02-11,1583709.0,25633374.48,3.47,9.17,1.72,28.86,1.0,20157863.01,858328.0,1245415.0,13892604.67,,,46.0,0.78,,15000.0,,0.07,42732.0,3903.0,,,0.78,46.0,0.27,,105465.0,15.56,1.74,,,10.94,10.94,6990758.0,113150028.0,,126.46,10.95,14.84,0.5418,71.82,0.2018,18.08
2016-02-12,1575242.0,25877083.22,3.45,8.8,1.71,28.72,1.0,20275382.9,850735.0,1234244.0,13975338.64,,,3635.0,,,,,0.2,,11228.0,,,,3635.0,,,11171.0,15.43,0.2,,,10.84,10.84,7000192.0,114994744.27,,127.11,10.83,15.05,0.5471,72.17,0.2006,18.35
2016-02-15,1530294.0,25611340.86,3.35,8.39,1.66,28.25,1.0,19900975.22,853702.0,1189096.0,14287746.61,,,2002.0,0.33,,,,0.01,17775.0,500.0,,,0.33,2002.0,,1465.0,62923.0,15.72,0.93,,,10.9,10.9,6975273.0,116739720.87,,128.66,10.89,15.48,0.5155,69.79,0.1955,18.695
2016-02-16,1582580.0,26833518.28,3.46,8.59,1.72,29.73,1.0,21009981.17,862419.0,1239121.0,14622790.63,,,,1.32,,,,0.05,50025.0,3004.0,,,1.32,,,11721.0,,16.12,,,,11.03,11.03,6955187.0,117929038.33,,129.99,11.03,17.52,0.4966,67.93,0.2024,18.94
2016-02-17,1620251.0,28429573.26,3.55,8.73,1.76,30.87,1.0,22403104.03,862457.0,1276792.0,15133016.1,,,9689.0,1.04,,,,0.18,37671.0,9651.0,,,1.04,9689.0,,,,16.37,,,,11.11,11.11,6902331.0,121111065.4,,131.47,11.07,17.38,0.4975,68.04,0.2087,19.6
2016-02-18,1615479.0,28396459.41,3.54,8.62,1.76,31.84,1.0,22359228.62,849594.0,1272020.0,14933936.95,,,36.0,0.43,,,,0.23,14207.0,12899.0,,,0.43,36.0,,,18979.0,16.67,0.33,,,10.85,10.85,6979589.0,122685355.7,,136.93,10.85,18.45,0.5043,68.29,0.2063,19.635
2016-02-19,1687383.0,29796321.56,3.69,9.22,1.83,33.25,1.0,23098421.0,883491.0,1308077.0,15600952.44,,,1827.0,0.75,,,,0.07,38480.0,3777.0,,,0.75,1827.0,,35847.0,2423.0,17.32,0.05,,,11.17,11.17,7022573.0,124006727.16,,137.69,11.17,18.41,0.4794,66.43,0.2134,19.725
2016-02-22,1690945.0,30305784.19,3.7,9.38,1.84,33.61,1.0,24159495.98,884010.0,1348006.0,15843576.39,,,,0.35,,35847.0,,,14494.0,,,,0.35,,0.71,519.0,10412.0,17.5,0.06,,,11.19,11.19,7013234.0,125693949.89,,139.0,11.18,18.84,0.473,65.82,0.2141,20.02
2016-02-23,1691841.0,30291551.11,3.7,9.49,1.84,34.03,1.0,24151403.04,870923.0,1348902.0,15593432.58,,,,0.2,,,,0.26,7043.0,13087.0,,,0.2,,,,6147.0,17.44,0.0,,,11.02,11.02,7033456.0,125930446.11,,140.8,11.02,18.95,0.4682,65.41,0.214,20.0
