,OPM FP Equity_DX_SI_QTY,OPM FP Equity_DX_SHORT_INTEREST_VALUE,OPM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OPM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OPM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OPM FP Equity_DX_SI_MV,OPM FP Equity_DX_DSS,OPM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OPM FP Equity_DX_SUPPLY_SI_QTY,OPM FP Equity_DX_BROKER_SI_QTY,OPM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OPM FP Equity_DX_BROKER_SI_MV_NEW_x,OPM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,OPM FP Equity_DX_SUPPLY_SI_QTY_INC_x,OPM FP Equity_DX_BROKER_SI_MV_INC_x,OPM FP Equity_DX_SUPPLY_SI_MV_NEW,OPM FP Equity_DX_BROKER_SI_QTY_ADD,OPM FP Equity_DX_BROKER_SI_QTY_NEW,OPM FP Equity_DX_SUPPLY_SI_MV_DEC,OPM FP Equity_DX_BROKER_SI_QTY_INC,OPM FP Equity_DX_SUPPLY_SI_QTY_DEC,OPM FP Equity_DX_BROKER_SI_MV_NEW_y,OPM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,OPM FP Equity_DX_BROKER_SI_MV_INC_y,OPM FP Equity_DX_SUPPLY_SI_QTY_INC_y,OPM FP Equity_DX_BROKER_SI_MV_ADD,OPM FP Equity_DX_SUPPLY_SI_QTY_ADD,OPM FP Equity_DX_BROKER_SI_QTY_DEC,OPM FP Equity_DX_SUPPLY_SI_MV,OPM FP Equity_DX_BROKER_SI_MV_DEC,OPM FP Equity_DX_SUPPLY_SI_MV_RMV,OPM FP Equity_DX_BROKER_SI_MV_RMV,OPM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OPM FP Equity_DX_UTILIZATION_QUANTITY,OPM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OPM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OPM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,OPM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OPM FP Equity_DX_ACTIVE_UTILIZATION_MV,OPM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OPM FP Equity_DX_BROKER_SI_CON_RATIO,OPM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OPM FP Equity_DX_DEMAND_SUPPLY_RATIO,OPM FP Equity_PX_LAST
2019-07-23,1607310.0,39057633.0,2.83,5.0,1.08,36.94,1.0,22711897.8,1506275.0,934646.0,36602482.5,,,10525.0,,,,,2.43,,116069.0,,,,10525.0,,,154881.0,34.87,3.49,,,11.79,11.79,11273787.0,273953024.1,,255.91,11.99,25.01,0.2283,35.37,0.1258,24.3
2019-07-24,1605091.0,40063071.36,2.83,4.85,1.08,39.36,1.0,23818229.76,1427709.0,954256.0,35635616.64,,,14267.0,5.56,,,,4.47,214548.0,209506.0,,,5.56,14267.0,,116673.0,194938.0,35.08,3.56,,,11.16,11.16,11362597.0,283610421.12,,276.83,11.25,16.6,0.1949,33.11,0.1255,24.96
2019-07-25,1661785.0,40331521.95,2.93,4.94,1.12,41.3,1.0,24739139.1,1440835.0,1019330.0,34969065.45,,,34606.0,0.88,,35878.0,,0.52,29196.0,21480.0,,,0.88,34606.0,0.9,,,35.56,,,,11.13,11.13,11507287.0,279281855.49,,286.19,11.05,17.7,0.1867,31.6,0.1283,24.27
2019-07-26,1769251.0,43045876.83,3.12,5.28,1.19,43.14,1.0,27381565.92,1522205.0,1125424.0,37035247.65,,,79998.0,2.32,,,,,106094.0,,,,2.32,79998.0,,1372.0,,36.97,,,,11.68,11.68,11510231.0,280043920.23,,279.48,11.68,18.2,0.1812,29.77,0.1358,24.33
2019-07-29,1867643.0,44935490.58,3.29,5.66,1.26,45.3,1.0,29625583.26,1612060.0,1231321.0,38786163.6,,,101978.0,2.46,,,,0.47,105897.0,19448.0,,,2.46,101978.0,,7325.0,,38.91,,,,12.37,12.37,11422779.0,274832062.74,,277.34,12.3,20.57,0.1802,27.9,0.1433,24.06
2019-07-30,1844529.0,43530884.4,3.25,5.61,1.24,44.24,1.0,28248822.4,1617519.0,1196984.0,38173448.4,,,16430.0,0.13,,,,0.38,6495.0,10971.0,,,0.13,16430.0,,,40832.0,38.54,1.11,,,12.38,12.38,11452510.0,270279236.0,,274.67,12.31,20.83,0.1841,28.23,0.1411,23.6
2019-07-31,1828832.0,43654219.84,3.22,5.68,1.23,43.61,1.0,28225654.38,1598555.0,1182474.0,38157507.85,,,12531.0,0.45,,,,0.73,18954.0,31495.0,,,0.45,12531.0,,,33464.0,38.06,0.96,,,12.18,12.18,11520604.0,274996817.48,,272.53,12.25,20.03,0.1815,28.64,0.1394,23.87
2019-08-01,1853028.0,43249673.52,3.27,5.91,1.25,44.14,1.0,27792945.24,1606393.0,1190786.0,37493212.62,,,9729.0,0.66,,,,0.15,25195.0,1891.0,,,0.66,9729.0,,,16883.0,38.0,0.36,,,12.24,12.24,11514791.0,268755221.94,,274.44,12.16,19.21,0.1776,28.39,0.1412,23.34
2019-08-02,1909671.0,42776630.4,3.37,6.15,1.29,44.22,1.0,27832918.4,1648502.0,1242541.0,36926444.8,,,40472.0,0.56,,,,0.07,51755.0,2885.0,,,0.56,40472.0,,4522.0,,37.79,,,,12.51,12.51,11529912.0,258270028.8,,267.31,12.39,19.0,0.1728,27.52,0.1449,22.4
2019-08-05,1867893.0,40813462.05,3.29,6.09,1.26,41.51,1.0,25703487.85,1613794.0,1176361.0,35261398.9,,,13951.0,0.55,,,,1.87,34517.0,74097.0,,,0.55,13951.0,,25438.0,100697.0,35.65,3.25,,,12.27,12.27,11537404.0,252092277.4,,256.93,12.18,18.8,0.1784,29.72,0.142,21.85
2019-08-06,1871197.0,40548838.99,3.3,6.77,1.26,40.97,1.0,25563340.55,1620525.0,1179665.0,35116776.75,,,7404.0,0.52,,,,0.47,24450.0,18299.0,,,0.52,7404.0,,17626.0,21146.0,35.29,0.68,,,12.22,12.22,11635484.0,252140938.28,,253.82,12.21,18.64,0.1784,29.66,0.1412,21.67
2019-08-07,1939683.0,42420867.21,3.42,7.19,1.31,42.38,1.0,27467976.42,1678107.0,1255966.0,36700200.09,,,64252.0,0.89,,44291.0,,0.21,42713.0,11164.0,,,0.89,64252.0,1.01,4494.0,10703.0,36.49,0.3,,,12.65,12.65,11584427.0,253351418.49,,251.19,12.68,19.7,0.1716,28.64,0.1463,21.87
2019-08-08,1933667.0,42830724.05,3.41,7.2,1.3,42.66,1.0,27472069.1,1690316.0,1240274.0,37440499.4,,,14209.0,0.09,,,,0.04,4533.0,2000.0,,,0.09,14209.0,,,20225.0,37.21,0.43,,,12.74,12.74,11579307.0,256481650.05,,253.86,12.78,19.71,0.1729,28.8,0.1457,22.15
2019-08-09,1924165.0,41003956.15,3.39,7.28,1.3,42.39,1.0,26103620.57,1692806.0,1224947.0,36073695.86,,,11325.0,0.47,,,,0.48,21858.0,17435.0,,,0.47,11325.0,,8600.0,37185.0,36.9,0.8,,,12.76,12.76,11576732.0,246700158.92,,255.26,12.63,20.32,0.1775,29.11,0.145,21.31
2019-08-12,1898341.0,39466509.39,3.35,7.23,1.28,40.51,1.0,24975609.12,1666982.0,1201328.0,34656555.78,,,1319.0,0.15,,,,0.82,6967.0,27143.0,,,0.15,1319.0,,,30586.0,35.22,1.18,,,12.55,12.55,11610459.0,241381442.61,,246.67,12.49,19.84,0.1763,29.52,0.143,20.79
2019-08-13,1885180.0,40003519.6,3.32,7.36,1.27,39.7,1.0,24714233.74,1650679.0,1164667.0,35027408.38,,,24080.0,,,4900.0,,0.98,,45283.0,,,,24080.0,0.1,4900.0,41561.0,34.64,1.04,,,12.43,12.43,11627640.0,246738520.8,,242.71,12.49,18.48,0.1814,31.25,0.142,21.22
2019-08-14,1886655.0,37846299.3,3.33,7.52,1.27,39.88,1.0,23408234.66,1659494.0,1166911.0,33289449.64,,,32156.0,0.61,,,,0.52,31095.0,25666.0,,,0.61,32156.0,,2325.0,28851.0,34.59,0.34,,,12.57,12.57,11544049.0,231573622.94,,243.83,12.42,18.15,0.1746,30.3,0.1429,20.06
2019-08-15,1651100.0,32427604.0,2.91,6.58,1.11,33.29,1.0,20479826.04,1525754.0,1042761.0,29965808.56,,,14405.0,0.04,,,,3.45,21514.0,155581.0,,,0.04,14405.0,,7436.0,145664.0,30.44,3.68,,,11.56,11.56,11673014.0,229257994.96,,234.03,11.51,20.35,0.1804,29.42,0.1251,19.64
2019-08-16,1784252.0,35551221.1,3.14,7.05,1.2,35.51,1.0,23303522.85,1575810.0,1169562.0,31398014.25,,,27670.0,2.5,,,,0.22,128001.0,11853.0,,,2.5,27670.0,,34239.0,1200.0,31.17,0.0,,,11.93,11.93,11637218.0,231871568.65,,229.14,11.97,18.67,0.1659,27.82,0.135,19.925
2019-08-19,1851610.0,37735811.8,3.26,7.29,1.25,37.38,1.0,25155319.32,1572910.0,1234314.0,32055905.8,,,3062.0,1.65,,,,0.26,77898.0,13602.0,,,1.65,3062.0,,7640.0,13146.0,31.64,0.16,,,11.91,11.91,11630073.0,237020887.74,,232.62,11.97,17.28,0.1548,26.12,0.1402,20.38
2019-08-20,1863158.0,37635791.6,3.28,7.41,1.25,38.16,1.0,25155060.0,1560554.0,1245300.0,31523190.8,,,,0.45,,,,0.17,14983.0,12356.0,,,0.45,,,,3997.0,31.69,0.02,,,11.82,11.82,11644200.0,235212840.0,,237.02,11.79,17.36,0.1521,25.53,0.1411,20.2
2019-08-21,1763096.0,36866337.36,3.11,7.3,1.19,36.12,1.0,25134823.68,1480054.0,1202048.0,30947929.14,,,4871.0,0.03,,,,1.78,1463.0,85371.0,,,0.03,4871.0,,,44715.0,30.3,1.01,,,11.2,11.2,11733214.0,245341504.74,,237.97,11.29,18.16,0.1498,24.31,0.1334,20.91
2019-08-22,1724963.0,36241472.63,3.04,7.18,1.16,36.35,1.0,24679816.7,1446335.0,1174670.0,30387498.35,,,7798.0,0.12,,,,0.79,5580.0,52906.0,,,0.12,7798.0,,11389.0,32958.0,30.37,0.2,,,10.95,10.95,11759889.0,247075267.89,,246.01,10.99,17.34,0.1479,24.29,0.1306,21.01
2019-08-23,1739152.0,35548266.88,3.07,7.36,1.17,36.38,1.0,24300277.96,1434444.0,1188859.0,29320035.36,,,37908.0,1.21,,,,1.07,58188.0,49800.0,,,1.21,37908.0,,1.0,43999.0,29.73,0.97,,,10.85,10.85,11789861.0,240984758.84,,246.56,10.76,17.35,0.1474,23.94,0.1315,20.44
2019-08-26,1725678.0,35790561.72,3.04,7.27,1.16,35.76,1.0,24452522.22,1388776.0,1179003.0,28803214.24,,,3922.0,0.24,,,,1.05,10738.0,49590.0,,,0.24,3922.0,,,20594.0,28.56,0.57,,,10.49,10.49,11848465.0,245737164.1,,242.76,10.53,16.91,0.1477,24.22,0.1304,20.74
2019-08-27,1677499.0,35126829.06,2.96,7.09,1.13,35.09,1.0,23791399.8,1372283.0,1136170.0,28735606.02,,,12200.0,0.16,,,,0.52,8079.0,28693.0,,,0.16,12200.0,,,50912.0,28.62,1.09,,,10.38,10.38,11854113.0,248225126.22,,246.3,10.41,17.46,0.1474,25.02,0.1268,20.94
2019-08-28,1696121.0,35398045.27,2.99,7.35,1.14,35.62,1.0,24056786.39,1375458.0,1152697.0,28705808.46,,,2684.0,0.57,,,,0.15,24904.0,7014.0,,,0.57,2684.0,,7505.0,8377.0,28.76,0.15,,,10.4,10.4,11850938.0,247329076.06,,248.22,10.38,17.93,0.1464,24.7,0.1282,20.87
2019-08-29,1667819.0,35908143.07,2.94,7.32,1.12,35.23,1.0,24965714.34,1332854.0,1159578.0,28696346.62,,,17467.0,0.2,,7564.0,,1.58,9751.0,74560.0,,,0.2,17467.0,0.16,14489.0,10434.0,28.19,0.25,,,10.08,10.08,11893086.0,256058141.58,,249.16,10.17,18.07,0.1433,23.45,0.1261,21.53
2019-08-30,1698719.0,37439766.76,2.99,7.58,1.14,36.87,1.0,26403545.32,1350790.0,1197983.0,29771411.6,,,25442.0,1.27,,,,0.16,38405.0,7506.0,,,1.27,25442.0,,,,29.42,,,,10.23,10.23,11852957.0,261239172.28,,255.92,10.31,18.72,0.144,23.04,0.1287,22.04
2019-09-02,1659680.0,36695524.8,2.93,8.28,1.12,36.34,1.0,26272892.91,1327174.0,1188281.0,29343817.14,,,32639.0,0.82,,,,1.22,33123.0,58127.0,,,0.82,32639.0,,1872.0,42825.0,29.29,0.82,,,10.05,10.05,11872678.0,262504910.58,,261.99,10.06,19.35,0.1407,22.21,0.1257,22.11
2019-09-03,1738121.0,37213170.61,3.06,9.05,1.17,38.15,1.0,27787546.57,1279101.0,1297877.0,27385552.41,,,3863.0,2.99,,,,1.14,130063.0,51936.0,,,2.99,3863.0,,,20467.0,27.86,0.46,,,9.67,9.67,11945987.0,255763581.67,,263.08,9.57,18.45,0.1397,18.6,0.1314,21.41
2019-09-04,1774335.0,40046740.95,3.13,9.74,1.19,38.55,1.0,30286073.61,1291398.0,1341873.0,29146852.86,,,22760.0,0.61,,,,0.41,43996.0,18376.0,,,0.61,22760.0,,7913.0,,28.29,,,,9.68,9.68,12047032.0,271901512.24,,258.88,9.85,17.9,0.135,18.14,0.133,22.57
2019-09-05,1697813.0,40730533.87,2.99,9.38,1.14,38.9,1.0,31676276.05,1225165.0,1320395.0,29391708.35,,,8814.0,0.42,,2600.0,,1.25,6503.0,77348.0,,,0.42,8814.0,0.06,2301.0,30581.0,28.47,0.17,,,9.19,9.19,12109085.0,290496949.15,,275.06,9.38,18.38,0.134,18.48,0.1273,23.99
2019-09-06,1704396.0,40683932.52,3.0,9.37,1.15,40.67,1.0,32207528.43,1295332.0,1349289.0,30919574.84,,,15750.0,1.12,,,,0.12,40180.0,15387.0,,,1.12,15750.0,,69804.0,11286.0,31.03,0.0,,,9.72,9.72,12032000.0,287203840.0,,288.41,9.72,18.31,0.1344,18.8,0.1279,23.87
2019-09-09,1783391.0,44566941.09,3.14,9.81,1.2,42.92,1.0,35692817.16,1349041.0,1428284.0,33712534.59,,,12263.0,1.84,,,,,78995.0,,,,1.84,12263.0,,41446.0,,32.84,,,,10.12,10.12,11981755.0,299424057.45,,287.21,10.26,18.2,0.1345,19.18,0.1338,24.99
2019-09-10,1733725.0,44244662.0,3.06,9.4,1.17,43.35,1.0,35761660.88,1264510.0,1401319.0,32270295.2,,,17401.0,0.98,,,,2.28,25809.0,106932.0,,,0.98,17401.0,,5000.0,52774.0,31.88,0.73,,,9.49,9.49,12063826.0,307868839.52,,301.9,9.55,17.63,0.1372,19.9,0.1301,25.52
2019-09-11,1764022.0,45952773.1,3.11,9.23,1.19,45.35,1.0,38577913.9,1289531.0,1480918.0,33592282.55,,,68685.0,2.74,,6207.0,,1.26,74323.0,52910.0,,,2.74,68685.0,0.16,9246.0,931.0,33.19,0.0,,,9.65,9.65,12067644.0,314362126.2,,308.6,9.71,18.58,0.1374,19.36,0.1321,26.05
2019-09-12,1793246.0,47449289.16,3.16,9.14,1.21,46.75,1.0,39826057.32,1277402.0,1505142.0,33800056.92,,,20700.0,1.05,,,,0.91,36035.0,37829.0,,,1.05,20700.0,,5000.0,11811.0,33.36,0.12,,,9.54,9.54,12106269.0,320331877.74,,315.07,9.57,17.91,0.136,19.15,0.134,26.46
2019-09-13,1924514.0,52750928.74,3.39,9.52,1.3,51.32,1.0,45795778.29,1225562.0,1670769.0,33592654.42,,,9114.0,6.37,,,,1.5,220808.0,66395.0,,,6.37,9114.0,,5441.0,55181.0,32.93,1.31,,,9.1,9.1,12240395.0,335509226.95,,324.54,9.21,17.67,0.1387,19.09,0.1429,27.41
2019-09-16,1994260.0,54383470.2,3.51,9.93,1.34,54.59,1.0,47191144.05,1230375.0,1730515.0,33552326.25,,,48393.0,3.3,,5626.0,,0.91,104794.0,43580.0,,,3.3,48393.0,0.16,,50674.0,33.74,0.84,,,9.06,9.06,12349355.0,336766910.85,,338.71,9.06,17.79,0.1413,20.7,0.1469,27.27
2019-09-17,2021336.0,53524977.28,3.56,10.01,1.36,54.56,1.0,47331199.36,1217150.0,1787432.0,32230132.0,,,15729.0,0.99,,,,1.05,56917.0,34363.0,,,0.99,15729.0,,11557.0,,32.68,,0.17,,8.96,8.96,12371282.0,327591547.36,6148.0,335.44,8.88,17.7,0.142,20.91,0.1488,26.48
2019-09-18,2046547.0,54151633.62,3.61,9.99,1.38,54.41,1.0,48625700.76,1156129.0,1837706.0,30591173.34,,,23020.0,2.07,,,,3.22,87561.0,114736.0,,,2.07,23020.0,,30695.0,37287.0,30.67,1.23,,,8.48,8.48,12482914.0,330297904.44,,330.88,8.48,17.67,0.1469,22.12,0.1501,26.46
2019-09-19,2118907.0,55981522.94,3.73,10.42,1.43,56.21,1.0,51046240.52,1098911.0,1932106.0,29033228.62,,,3090.0,2.87,,,,2.08,111814.0,77619.0,,,2.87,3090.0,,17311.0,17414.0,29.08,0.47,,,8.03,8.03,12590886.0,332651208.12,,333.17,8.03,16.5,0.1595,26.37,0.1548,26.42
2019-09-20,2137593.0,54765132.66,3.77,10.51,1.44,56.1,1.0,49830157.02,1116921.0,1944971.0,28615516.02,,,8071.0,0.48,,,,0.38,17995.0,13961.0,,,0.48,8071.0,,23900.0,5130.0,29.12,0.21,,,8.17,8.17,12549728.0,321524031.36,,330.69,8.09,16.48,0.1553,25.7,0.1564,25.62
2019-09-23,2095698.0,53042116.38,3.69,9.91,1.41,53.88,1.0,48918079.67,1065808.0,1932757.0,26975600.48,,,5729.0,0.42,,,,2.3,30587.0,79687.0,,,0.42,5729.0,,22845.0,42801.0,27.17,1.59,,,7.82,7.82,12568560.0,318110253.6,,321.76,7.79,15.4,0.1588,27.12,0.1537,25.31
2019-09-24,2033685.0,50354040.6,3.58,9.53,1.37,51.23,1.0,45849849.96,976024.0,1851771.0,24166354.24,,,9463.0,0.32,,,,3.37,23954.0,128733.0,,,0.32,9463.0,,29486.0,104940.0,24.43,3.31,,,7.17,7.17,12632103.0,312770870.28,,318.69,7.12,15.08,0.1602,29.0,0.1494,24.76
2019-09-25,1969815.0,47866504.5,3.47,9.43,1.33,48.75,1.0,44094002.4,966767.0,1814568.0,23492438.1,,,25034.0,0.39,,,,0.94,18985.0,36236.0,,,0.39,25034.0,,1945.0,56188.0,23.79,1.98,,,7.09,7.09,12666279.0,307790579.7,,313.73,7.05,15.38,0.1606,28.5,0.1445,24.3
2019-09-26,1971832.0,47935235.92,3.48,9.48,1.33,48.43,1.0,44007177.5,966632.0,1810250.0,23498823.92,,,6335.0,,,,,0.2,,6470.0,,,,6335.0,,,4318.0,23.55,0.34,,,7.09,7.09,12660590.0,307778942.9,,308.18,7.1,15.52,0.1615,28.74,0.1447,24.31
2019-09-27,1798271.0,45370377.33,3.17,8.57,1.21,44.57,1.0,41283571.47,881339.0,1636289.0,22236182.97,,,,0.0,,,,2.13,3267.0,87165.0,,,0.0,,,1872.0,177228.0,21.83,4.33,,,6.47,6.47,12743543.0,321519589.89,,311.42,6.55,16.78,0.183,32.27,0.132,25.23
2019-09-30,1801526.0,45326394.16,3.18,8.56,1.21,45.47,1.0,42614221.64,995142.0,1693729.0,25037772.72,,,135709.0,2.19,,,,1.38,70857.0,55017.0,,,2.19,135709.0,,33111.0,13417.0,25.11,0.35,,,7.3,7.3,12629630.0,317761490.8,,319.03,7.3,17.07,0.1885,31.53,0.1322,25.16
2019-10-01,1760013.0,43947524.61,3.1,8.31,1.18,44.27,1.0,41134529.26,1028108.0,1647358.0,25671856.76,,,28525.0,0.34,,,,0.4,13279.0,15634.0,,,0.34,28525.0,,20075.0,59650.0,25.74,1.6,,,7.55,7.55,12593077.0,314449132.69,,316.37,7.52,17.85,0.1959,32.46,0.1292,24.97
2019-10-02,1822457.0,44231031.39,3.21,8.5,1.23,45.29,1.0,41496894.54,1058901.0,1709802.0,25699527.27,,,24619.0,1.5,,,,,62444.0,,,,1.5,24619.0,,6174.0,,26.09,,,,7.78,7.78,12552162.0,304640971.74,,311.98,7.72,18.99,0.1904,30.94,0.1339,24.27
2019-10-03,1833924.0,43904140.56,3.23,8.39,1.23,44.76,1.0,41186447.82,976584.0,1720403.0,23379420.96,,,26585.0,0.05,,,,3.28,11832.0,127532.0,,,0.05,26585.0,,18630.0,1231.0,23.68,0.08,,,7.19,7.19,12597373.0,301581109.62,,305.94,7.18,19.33,0.1865,30.15,0.1351,23.94
2019-10-04,1934725.0,46684914.25,3.41,8.8,1.3,46.99,1.0,43979892.99,947518.0,1822623.0,22863609.34,,,24694.0,2.01,,9859.0,,1.35,92361.0,53760.0,,,2.01,24694.0,0.24,,,22.76,,,,6.98,6.98,12628433.0,304724088.29,,302.82,6.99,19.01,0.1838,29.48,0.1425,24.13
2019-10-07,1987566.0,46946308.92,3.5,9.06,1.34,48.13,1.0,44380680.9,964963.0,1878945.0,22792426.06,,,38237.0,1.52,,,,0.49,61924.0,20792.0,,,1.52,38237.0,,,5602.0,23.11,0.05,,,7.1,7.1,12621778.0,298126396.36,,303.97,7.07,18.42,0.1801,28.22,0.1463,23.62
2019-10-08,2068576.0,47391076.16,3.65,9.34,1.39,49.16,1.0,44011370.05,1017568.0,1921055.0,23312482.88,,,37206.0,0.27,,2971.0,,0.78,39139.0,31886.0,,,0.27,37206.0,0.07,47285.0,,23.77,,,,7.45,7.45,12647073.0,289744442.43,,298.21,7.38,18.91,0.174,27.36,0.1514,22.91
2019-10-09,1948442.0,40683468.96,3.43,8.77,1.31,43.71,1.0,37536414.48,947536.0,1797721.0,19784551.68,,,4586.0,0.0,,,,2.76,40824.0,88950.0,,,0.0,4586.0,,14332.0,164158.0,20.84,4.8,,,6.92,6.92,12745683.0,266129861.04,,288.84,6.73,20.29,0.1847,29.74,0.1423,20.88
2019-10-10,1997013.0,44513419.77,3.52,7.91,1.34,43.69,1.0,41581816.68,995028.0,1865492.0,22179174.12,,,70673.0,1.35,,,,0.7,72492.0,29435.0,,,1.35,70673.0,,6254.0,4721.0,21.37,1.28,,,7.28,7.28,12680823.0,282655544.67,,267.2,7.41,18.28,0.191,31.32,0.146,22.29
2019-10-11,2296901.0,54643274.79,4.05,8.78,1.55,52.02,1.0,51786405.06,1301567.0,2176814.0,30964278.93,,,61893.0,8.19,,16917.0,,,318054.0,,,,8.19,61893.0,0.38,244646.0,23649.0,29.65,0.31,,,9.56,9.56,12309858.0,292851521.82,,276.81,9.67,26.8,0.1925,27.76,0.1687,23.79
2019-10-14,2146701.0,50168402.37,3.78,8.05,1.44,50.32,1.0,47464212.93,1291138.0,2030989.0,30173895.06,,,3327.0,1.42,,,,0.3,20570.0,26135.0,,,1.42,3327.0,,12379.0,166395.0,30.53,3.74,,,9.73,9.73,11973475.0,279820110.75,,284.4,9.69,23.37,0.188,29.22,0.1618,23.37
2019-10-15,2153790.0,50894057.7,3.8,7.86,1.45,50.48,1.0,48168927.95,1355288.0,2038465.0,32025455.44,,,97710.0,3.93,,,,0.93,160688.0,38825.0,,,3.93,97710.0,,5265.0,153212.0,31.84,3.58,,,10.21,10.21,11917918.0,281620402.34,,278.94,10.25,17.17,0.1752,29.58,0.1623,23.63
2019-10-16,2492690.0,59824560.0,4.39,9.03,1.68,58.88,1.0,54371664.0,1458738.0,2265486.0,35009712.0,,,179.0,6.94,,,,0.15,284356.0,8429.0,,,6.94,179.0,,111700.0,57335.0,34.6,1.22,,,10.97,10.97,11841121.0,284186904.0,,279.98,11.0,24.57,0.1749,25.2,0.1874,24.0
2019-10-17,2467219.0,57831613.36,4.35,8.91,1.66,58.73,1.0,52367374.32,1437877.0,2234103.0,33703836.88,,,31214.0,0.38,,18042.0,,1.18,13610.0,52075.0,,,0.38,31214.0,0.45,,63035.0,34.13,1.43,,,10.78,10.78,11905311.0,279060489.84,,284.37,10.71,24.55,0.1742,24.97,0.1849,23.44
2019-10-18,2421630.0,57077819.1,4.27,8.85,1.63,56.75,1.0,51922565.13,1305498.0,2202909.0,30770587.86,,,31815.0,2.94,,,,4.04,127282.0,164194.0,,,2.94,31815.0,,,158476.0,30.69,4.48,,,9.78,9.78,12043099.0,283855843.43,,282.59,9.79,24.35,0.1742,25.01,0.1814,23.57
2019-10-21,2356400.0,58132388.0,4.15,8.58,1.59,55.85,1.0,53141967.71,1360045.0,2154113.0,33552310.15,,,69588.0,0.14,,,,0.63,3835.0,27162.0,,,0.14,69588.0,,12121.0,52631.0,32.67,1.15,,,10.18,10.18,11996156.0,295945168.52,,283.93,10.32,24.45,0.1795,25.56,0.1764,24.67
2019-10-22,2211926.0,55430865.56,3.9,8.12,1.49,54.68,1.0,50769605.32,1280036.0,2025922.0,32077702.16,,,116103.0,0.81,,,,4.53,28540.0,196112.0,,,0.81,116103.0,,,156731.0,31.8,2.55,,,9.59,9.59,12074475.0,302586343.5,,298.26,9.63,23.23,0.18,27.32,0.1656,25.06
2019-10-23,2177328.0,54106600.8,3.84,8.13,1.47,54.73,1.0,49484401.4,1270768.0,1991324.0,31578584.8,,,4760.0,,,,,0.34,,14028.0,,,,4760.0,,,34598.0,31.7,0.3,,,9.51,9.51,12087148.0,300365627.8,,302.64,9.48,22.89,0.1798,27.57,0.163,24.85
2019-10-24,2169586.0,53350119.74,3.82,8.23,1.46,54.07,1.0,48776281.38,1250975.0,1983582.0,30761475.25,,,,0.62,,,,0.53,26088.0,19793.0,,,0.62,,,,33830.0,30.95,1.04,,,9.34,9.34,12136444.0,298435157.96,,301.37,9.31,22.23,0.1762,27.67,0.1621,24.59
2019-10-25,2243040.0,56412456.0,3.95,8.59,1.51,55.73,1.0,51699119.65,1309065.0,2055631.0,32922984.75,,,45421.0,2.24,,,,0.05,91490.0,2000.0,,,2.24,45421.0,,14669.0,19441.0,32.54,0.55,,,9.78,9.78,12081283.0,303844267.45,,297.93,9.85,22.25,0.1674,26.57,0.1675,25.15
2019-10-28,2194140.0,56872108.8,3.87,8.49,1.48,55.34,1.0,50905843.2,1285559.0,1963960.0,33321689.28,,,31355.0,0.21,,,,1.21,6071.0,54861.0,,,0.21,31355.0,,,97742.0,32.74,2.11,,,9.63,9.63,12067129.0,312779983.68,,304.1,9.72,20.16,0.161,26.77,0.1643,25.92
2019-10-29,2214191.0,56948992.52,3.9,8.7,1.49,57.01,1.0,50923208.04,1303908.0,1979907.0,33536513.76,,,37228.0,1.05,,,,0.48,28070.0,19335.0,,,1.05,37228.0,,456.0,12123.0,33.66,0.09,,,9.75,9.75,12063639.0,310276795.08,,312.15,9.73,20.14,0.1612,27.21,0.1656,25.72
2019-10-30,2204282.0,54335551.3,3.88,8.8,1.48,56.6,1.0,48488817.8,1280400.0,1967092.0,31561860.0,,,18987.0,0.42,,2000.0,,1.49,18496.0,44625.0,,,0.42,18987.0,0.05,2130.0,33311.0,32.29,0.56,,,9.57,9.57,12100132.0,298268253.8,,309.47,9.45,19.14,0.1614,28.13,0.1647,24.65
2019-10-31,2177636.0,53352082.0,3.84,8.66,1.47,54.69,1.0,47217527.0,1278255.0,1927246.0,31317247.5,,,47028.0,0.0,,,,1.27,13349.0,49173.0,,,0.0,47028.0,,,53195.0,31.41,1.58,,,9.52,9.52,12151812.0,297719394.0,,298.88,9.51,19.47,0.1654,29.1,0.1621,24.5
2019-11-01,1803107.0,44410525.41,3.18,7.16,1.21,44.6,1.0,38243419.71,1293286.0,1552717.0,31853634.18,,,10791.0,0.85,,,,0.54,39401.0,21617.0,,,0.85,10791.0,,25857.0,413930.0,31.77,10.89,,,9.63,9.63,12131691.0,298803549.33,,297.38,9.65,18.31,0.1367,23.95,0.1343,24.63
