,ALEO2 FP Equity_DX_SI_QTY,ALEO2 FP Equity_DX_SHORT_INTEREST_VALUE,ALEO2 FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALEO2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALEO2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALEO2 FP Equity_DX_SI_MV,ALEO2 FP Equity_DX_DSS,ALEO2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALEO2 FP Equity_DX_SUPPLY_SI_QTY,ALEO2 FP Equity_DX_BROKER_SI_QTY,ALEO2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALEO2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALEO2 FP Equity_DX_BROKER_SI_MV_INC_x,ALEO2 FP Equity_DX_BROKER_SI_QTY_ADD,ALEO2 FP Equity_DX_SUPPLY_SI_MV_DEC,ALEO2 FP Equity_DX_BROKER_SI_QTY_INC,ALEO2 FP Equity_DX_SUPPLY_SI_QTY_DEC,ALEO2 FP Equity_DX_BROKER_SI_MV_INC_y,ALEO2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALEO2 FP Equity_DX_BROKER_SI_MV_ADD,ALEO2 FP Equity_DX_SUPPLY_SI_QTY_ADD,ALEO2 FP Equity_DX_BROKER_SI_QTY_DEC,ALEO2 FP Equity_DX_SUPPLY_SI_MV,ALEO2 FP Equity_DX_BROKER_SI_MV_DEC,ALEO2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALEO2 FP Equity_DX_UTILIZATION_QUANTITY,ALEO2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALEO2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALEO2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALEO2 FP Equity_DX_ACTIVE_UTILIZATION_MV,ALEO2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALEO2 FP Equity_DX_BROKER_SI_CON_RATIO,ALEO2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALEO2 FP Equity_DX_DEMAND_SUPPLY_RATIO,ALEO2 FP Equity_PX_LAST
2016-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12
2016-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11
2016-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11
2016-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11
2016-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11
2016-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2016-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18
2016-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19
2016-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19
2016-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19
2016-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19
2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19
2016-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19
2016-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25
2016-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25
2016-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26
2016-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26
2016-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21
2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21
2016-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21
2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21
2016-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16
2016-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17
2016-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17
2016-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17
2016-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16
2016-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13
2016-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13
2016-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13
2016-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13
2016-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13
2016-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13
2016-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11
2016-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2016-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2016-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02
2016-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02
2016-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02
2016-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2016-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95
2016-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2016-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2016-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2016-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2016-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2016-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2016-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96
2016-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96
2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95
2016-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95
2016-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2016-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2016-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64
2016-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2016-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2016-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2016-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74
2016-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69
2016-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69
2016-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56
2016-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57
2016-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59
2016-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59
2016-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59
2016-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59
2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2016-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2016-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63
2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64
2016-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2016-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2016-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61
2016-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2016-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91
2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93
2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2016-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
2016-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98
2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98
2016-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2016-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38
2017-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2017-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53
2017-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53
2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45
2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03
2017-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02
2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
