,ALENO FP Equity_DX_SI_QTY,ALENO FP Equity_DX_SHORT_INTEREST_VALUE,ALENO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALENO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALENO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALENO FP Equity_DX_SI_MV,ALENO FP Equity_DX_DSS,ALENO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALENO FP Equity_DX_SUPPLY_SI_QTY,ALENO FP Equity_DX_BROKER_SI_QTY,ALENO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALENO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALENO FP Equity_DX_BROKER_SI_MV_INC_x,ALENO FP Equity_DX_BROKER_SI_QTY_ADD,ALENO FP Equity_DX_SUPPLY_SI_MV_DEC,ALENO FP Equity_DX_BROKER_SI_QTY_INC,ALENO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALENO FP Equity_DX_BROKER_SI_MV_INC_y,ALENO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALENO FP Equity_DX_BROKER_SI_MV_ADD,ALENO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALENO FP Equity_DX_BROKER_SI_QTY_DEC,ALENO FP Equity_DX_SUPPLY_SI_MV,ALENO FP Equity_DX_BROKER_SI_MV_DEC,ALENO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALENO FP Equity_DX_UTILIZATION_QUANTITY,ALENO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALENO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALENO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALENO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALENO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALENO FP Equity_DX_BROKER_SI_CON_RATIO,ALENO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALENO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALENO FP Equity_PX_LAST
2024-12-13,300.0,529.5,0.01,0.04,0.0,0.0,0.0,529.5,300.0,300.0,529.5,,,300.0,,,,,,0.0,300.0,,0.0,,100.0,46.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.4658,1.765
2024-12-16,300.0,526.5,0.01,0.04,0.0,0.0,0.0,526.5,300.0,300.0,526.5,,,,,,,,,,,,0.0,,100.0,87.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.8721,1.755
2024-12-17,1600.0,2848.0,0.04,0.18,0.03,0.0,0.0,534.0,1300.0,300.0,2314.0,,,,,,,,,,1000.0,,0.0,,100.0,96.73,0.0,0.0,0.0,100.0,37.52,0.5311,62.48,1.1905,1.78
2024-12-18,14600.0,25842.0,0.37,1.58,0.23,0.03,0.0,12036.0,7800.0,6800.0,13806.0,6500.0,,6500.0,,,,,6500.0,0.01,,,0.01,,100.0,99.44,0.0,0.0,0.0,100.0,6.87,0.7988,89.01,1.8613,1.77
2024-12-19,14000.0,24570.0,0.35,1.5,0.22,0.02,0.0,11407.5,7500.0,6500.0,13162.5,,,,0.0,,300.0,,,,,300.0,0.01,0.0,100.0,95.61,0.0,0.0,0.0,100.0,7.17,0.8669,92.83,1.7848,1.755
2024-12-20,14000.0,26600.0,0.35,1.43,0.22,0.03,0.0,12350.0,7500.0,6500.0,14250.0,,,,,,,,,,,,0.01,,100.0,95.61,0.0,0.0,0.0,100.0,6.88,0.8719,93.12,1.7848,1.9
2024-12-23,14000.0,26600.0,0.35,1.17,0.22,0.03,0.0,12350.0,7500.0,6500.0,14250.0,,,,,,,,,,,,0.01,,100.0,95.61,0.0,0.0,0.0,100.0,7.14,0.8673,92.86,1.7848,1.9
2024-12-24,14000.0,27020.0,0.35,1.18,0.22,0.03,0.0,12545.0,7500.0,6500.0,14475.0,,,,,,,,,,,,0.01,,100.0,95.61,0.0,0.0,0.0,100.0,7.09,0.8682,92.91,1.7848,1.93
2024-12-25,14000.0,27020.0,0.35,1.17,0.22,0.03,0.0,12545.0,7500.0,6500.0,14475.0,,,,,,,,,,,,0.01,,100.0,95.61,0.0,0.0,0.0,100.0,7.09,0.8682,92.91,1.7848,
2024-12-26,14000.0,27020.0,0.35,1.17,0.22,0.03,0.0,12545.0,7500.0,6500.0,14475.0,,,,,,,,,,,,0.01,,100.0,95.61,0.0,0.0,0.0,100.0,7.09,0.8682,92.91,1.7848,
2024-12-27,14000.0,26880.0,0.35,1.17,0.22,0.03,0.0,12480.0,7500.0,6500.0,14400.0,,,,,,,,,,,,0.01,,100.0,95.61,0.0,0.0,0.0,100.0,7.16,0.8671,92.84,1.7848,1.92
2024-12-30,14000.0,26880.0,0.35,1.13,0.22,0.03,0.0,12480.0,7500.0,6500.0,14400.0,,,,,,,,,,,,0.01,,100.0,95.61,0.0,0.0,0.0,100.0,7.14,0.8673,92.86,1.7848,1.92
2024-12-31,14000.0,27020.0,0.35,1.13,0.22,0.03,0.0,12545.0,7500.0,6500.0,14475.0,,,,,,,,,,,,0.01,,100.0,95.61,0.0,0.0,0.0,100.0,7.13,0.8676,92.87,1.7848,1.93
2025-01-01,14000.0,27020.0,0.35,1.15,0.22,0.03,0.0,12545.0,7500.0,6500.0,14475.0,,,,,,,,,,,,0.01,,100.0,95.61,0.0,0.0,0.0,100.0,7.13,0.8676,92.87,1.7848,
2025-01-02,14000.0,26320.0,0.35,1.15,0.22,0.03,0.0,12220.0,7500.0,6500.0,14100.0,,,,,,,,,,,,0.01,,100.0,95.61,0.0,0.0,0.0,100.0,7.23,0.8659,92.77,1.7848,1.88
2025-01-03,14000.0,26460.0,0.35,1.15,0.22,0.03,0.0,12285.0,7500.0,6500.0,14175.0,,,,,,,,,,,,0.01,,100.0,95.61,0.0,0.0,0.0,100.0,7.13,0.8676,92.87,1.7848,1.89
2025-01-06,14400.0,27792.0,0.36,1.19,0.23,0.03,0.0,12931.0,7700.0,6700.0,14861.0,200.0,,200.0,,,,,200.0,0.0,,,0.01,,100.0,95.72,0.0,0.0,0.0,100.0,6.88,0.8222,90.37,1.7902,1.93
2025-01-07,14400.0,27576.0,0.36,1.18,0.23,0.03,0.0,12830.5,7700.0,6700.0,14745.5,,,,,,,,,,,,0.01,,100.0,95.72,0.0,0.0,0.0,100.0,6.97,0.82,90.24,1.7902,1.915
2025-01-08,14400.0,28080.0,0.36,1.19,0.23,0.03,0.0,13065.0,7700.0,6700.0,15015.0,,,,,,,,,,,,0.01,,100.0,95.72,0.0,0.0,0.0,100.0,6.89,0.8219,90.36,1.7902,1.95
2025-01-09,14400.0,29664.0,0.36,1.16,0.23,0.03,0.0,13802.0,7700.0,6700.0,15862.0,,,,,,,,,,,,0.02,,100.0,66.99,0.0,0.0,0.0,100.0,6.77,0.8247,90.52,1.2528,2.06
2025-01-10,14400.0,28800.0,0.36,1.11,0.23,0.03,0.0,13400.0,7700.0,6700.0,15400.0,,,,,,,,,,,,0.02,,100.0,66.99,0.0,0.0,0.0,100.0,7.04,0.8184,90.15,1.2528,2.0
2025-01-13,14600.0,29492.0,0.37,1.11,0.23,0.03,0.0,13736.0,7800.0,6800.0,15756.0,100.0,0.0,,,100.0,,0.0,100.0,,,,0.02,,100.0,67.28,0.0,0.0,0.0,100.0,6.82,0.8,89.09,1.2593,2.02
2025-01-14,14600.0,29638.0,0.37,1.1,0.23,0.03,0.0,13804.0,7800.0,6800.0,15834.0,,,,,,,,,,,,0.02,,100.0,67.28,0.0,0.0,0.0,100.0,6.83,0.7996,89.07,1.2593,2.03
2025-01-15,14600.0,30076.0,0.37,1.1,0.23,0.03,0.0,14008.0,7800.0,6800.0,16068.0,,,,,,,,,,,,0.02,,100.0,67.28,0.0,0.0,0.0,100.0,6.8,0.8004,89.11,1.2593,2.06
2025-01-16,14600.0,30076.0,0.37,1.1,0.23,0.03,0.0,14008.0,7800.0,6800.0,16068.0,,,,,,,,,,,,0.02,,100.0,64.26,0.0,0.0,0.0,100.0,6.85,0.7992,89.04,1.2027,2.06
2025-01-17,14600.0,29638.0,0.37,1.11,0.23,0.03,0.0,13804.0,7800.0,6800.0,15834.0,,,,,,,,,,,,0.02,,100.0,64.26,0.0,0.0,0.0,100.0,6.89,0.798,88.97,1.2027,2.03
2025-01-20,14600.0,29638.0,0.37,1.18,0.23,0.03,0.0,13804.0,7800.0,6800.0,15834.0,,,,,,,,,,,,0.02,,100.0,64.26,0.0,0.0,0.0,100.0,6.85,0.7989,89.02,1.2027,2.03
2025-01-21,14000.0,28560.0,0.35,1.13,0.22,0.03,0.0,13260.0,7500.0,6500.0,15300.0,,,,0.0,,300.0,,,,,300.0,0.02,0.0,100.0,63.35,0.0,0.0,0.0,100.0,7.13,0.8676,92.87,1.1825,2.04
2025-01-22,16900.0,35490.0,0.42,1.39,0.27,0.04,0.0,19740.0,10400.0,9400.0,21840.0,,,2900.0,,,,,,0.01,2900.0,,0.02,,100.0,87.85,0.0,0.0,0.0,100.0,17.72,0.6197,76.48,1.4275,2.1
2025-01-23,16900.0,35152.0,0.42,1.75,0.27,0.04,0.0,19552.0,10400.0,9400.0,21632.0,,,,,,,,,,,,0.02,,100.0,87.85,0.0,0.0,0.0,100.0,17.29,0.6229,76.78,1.4275,2.08
2025-01-24,16900.0,35321.0,0.42,1.77,0.27,0.04,0.0,19646.0,10400.0,9400.0,21736.0,,,,,,,,,,,,0.02,,100.0,87.85,0.0,0.0,0.0,100.0,17.2,0.6245,76.9,1.4275,2.09
2025-01-27,16900.0,35321.0,0.42,1.83,0.27,0.04,0.0,19646.0,10400.0,9400.0,21736.0,,,,,,,,,,,,0.02,,100.0,87.85,0.0,0.0,0.0,100.0,17.23,0.6239,76.86,1.4275,2.09
2025-01-28,16900.0,34983.0,0.42,1.93,0.27,0.04,0.0,19458.0,10400.0,9400.0,21528.0,,,,,,,,,,,,0.02,,100.0,87.85,0.0,0.0,0.0,100.0,17.29,0.6229,76.77,1.4275,2.07
2025-01-29,16900.0,34983.0,0.42,1.93,0.27,0.04,0.0,19458.0,10400.0,9400.0,21528.0,,,,,,,,,,,,0.02,,100.0,87.85,0.0,0.0,0.0,100.0,17.23,0.6239,76.86,1.4275,2.07
2025-01-30,16900.0,38532.0,0.42,1.92,0.27,0.04,0.0,21432.0,10400.0,9400.0,23712.0,,,,,,,,,,,,0.02,,100.0,87.85,0.0,0.0,0.0,100.0,16.58,0.6349,77.73,1.4275,2.28
2025-01-31,14000.0,32480.0,0.35,1.36,0.22,0.03,0.0,15080.0,7500.0,6500.0,17400.0,,,,0.01,,2900.0,,,,,2900.0,0.02,0.01,100.0,63.35,0.0,0.0,0.0,100.0,7.09,0.8683,92.91,1.1825,2.32
2025-02-03,16400.0,37064.0,0.41,1.54,0.26,0.04,0.0,17402.0,8700.0,7700.0,19662.0,1200.0,,1200.0,,,,,1200.0,0.0,,,0.02,,100.0,66.72,0.0,0.0,0.0,100.0,14.79,0.6506,79.05,1.2578,2.26
2025-02-04,16400.0,36900.0,0.41,1.48,0.26,0.04,0.0,17325.0,8700.0,7700.0,19575.0,,,,,,,,,,,,0.02,,100.0,61.95,0.0,0.0,0.0,100.0,14.66,0.653,79.23,1.1678,2.25
2025-02-05,16400.0,36900.0,0.41,1.51,0.26,0.04,0.0,17325.0,8700.0,7700.0,19575.0,,,,,,,,,,,,0.02,,100.0,61.95,0.0,0.0,0.0,100.0,14.63,0.6535,79.27,1.1678,2.25
2025-02-06,16400.0,37392.0,0.41,1.85,0.26,0.04,0.0,17556.0,8700.0,7700.0,19836.0,,,,,,,,,,,,0.02,,100.0,61.95,0.0,0.0,0.0,100.0,14.56,0.6549,79.38,1.1678,2.28
2025-02-07,16400.0,37884.0,0.41,1.83,0.26,0.04,0.0,17787.0,8700.0,7700.0,20097.0,,,,,,,,,,,,0.02,,100.0,61.95,0.0,0.0,0.0,100.0,14.56,0.6549,79.38,1.1678,2.31
2025-02-10,16400.0,37064.0,0.41,1.62,0.26,0.04,0.0,17402.0,8700.0,7700.0,19662.0,,,,,,,,,,,,0.02,,100.0,61.95,0.0,0.0,0.0,100.0,14.76,0.6511,79.09,1.1678,2.26
2025-02-11,15400.0,34188.0,0.39,1.53,0.24,0.03,0.0,17094.0,7700.0,7700.0,17094.0,,,,0.0,,1000.0,,,,,,0.02,,100.0,59.03,0.0,0.0,0.0,100.0,15.7,0.7353,84.3,1.1806,2.22
2025-02-12,13000.0,28080.0,0.33,1.25,0.21,0.03,0.0,14040.0,6500.0,6500.0,14040.0,,,,0.0,,1200.0,,,,,1200.0,0.01,0.0,100.0,54.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.0976,2.16
2025-02-13,13000.0,28340.0,0.33,1.21,0.21,0.03,0.0,14170.0,6500.0,6500.0,14170.0,,,,,,,,,,,,0.01,,100.0,54.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.0976,2.18
2025-02-14,13000.0,29120.0,0.33,1.19,0.21,0.03,0.0,14560.0,6500.0,6500.0,14560.0,,,,,,,,,,,,0.01,,100.0,54.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.0976,2.24
2025-02-17,13000.0,29640.0,0.33,1.17,0.21,0.03,0.0,14820.0,6500.0,6500.0,14820.0,,,,,,,,,,,,0.01,,100.0,50.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0121,2.28
2025-02-18,13000.0,29250.0,0.33,1.15,0.21,0.03,0.0,14625.0,6500.0,6500.0,14625.0,,,,,,,,,,,,0.01,,100.0,50.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0121,2.25
2025-02-19,17300.0,38752.0,0.43,1.49,0.28,0.04,0.0,24192.0,10800.0,10800.0,24192.0,,,4300.0,,,,,,0.01,4300.0,,0.02,,100.0,84.09,0.0,0.0,0.0,100.0,26.12,0.614,73.88,1.3469,2.24
2025-02-20,17300.0,38406.0,0.43,1.53,0.28,0.04,0.0,23976.0,10800.0,10800.0,23976.0,,,,,,,,,,,,0.02,,100.0,84.09,0.0,0.0,0.0,100.0,25.02,0.6248,74.98,1.3469,2.22
2025-02-21,17300.0,39444.0,0.43,1.58,0.28,0.04,0.0,24624.0,10800.0,10800.0,24624.0,,,,,,,,,,,,0.02,,100.0,84.09,0.0,0.0,0.0,100.0,24.69,0.6281,75.31,1.3469,2.28
2025-02-24,17300.0,39617.0,0.43,1.52,0.28,0.04,0.0,24732.0,10800.0,10800.0,24732.0,,,,,,,,,,,,0.02,,100.0,84.09,0.0,0.0,0.0,100.0,24.9,0.626,75.1,1.3469,2.29
2025-02-25,17300.0,40136.0,0.43,1.5,0.28,0.04,0.0,25056.0,10800.0,10800.0,25056.0,,,,,,,,,,,,0.02,,100.0,84.09,0.0,0.0,0.0,100.0,24.81,0.6269,75.19,1.3469,2.32
2025-02-26,15800.0,37920.0,0.4,1.36,0.25,0.04,0.0,22320.0,10800.0,9300.0,25920.0,,,,,,,,,,,1500.0,0.03,0.0,100.0,84.09,0.0,0.0,0.0,100.0,27.01,0.6057,72.99,1.2301,2.4
2025-02-27,14300.0,34320.0,0.36,1.15,0.23,0.03,0.0,22320.0,9300.0,9300.0,22320.0,,,,0.0,,1500.0,,,,,,0.02,,100.0,81.98,0.0,0.0,0.0,100.0,30.16,0.5787,69.84,1.2606,2.4
2025-02-28,14300.0,35178.0,0.36,1.09,0.23,0.03,0.0,22878.0,9300.0,9300.0,22878.0,,,,,,,,,,,,0.02,,100.0,81.98,0.0,0.0,0.0,100.0,29.9,0.5808,70.1,1.2606,2.46
2025-03-03,10272.0,26193.6,0.26,0.77,0.16,0.03,0.0,13443.6,5272.0,5272.0,13443.6,,,,0.01,,4028.0,,,,,4028.0,0.01,0.01,100.0,46.47,0.0,0.0,0.0,100.0,2.61,0.9491,97.39,0.9055,2.55
2025-03-04,10000.0,25200.0,0.25,0.72,0.16,0.03,0.0,12600.0,5000.0,5000.0,12600.0,,,,0.0,,272.0,,,,,272.0,0.01,0.0,100.0,44.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.8815,2.52
2025-03-05,10000.0,24800.0,0.25,0.7,0.16,0.03,0.0,12400.0,5000.0,5000.0,12400.0,,,,,,,,,,,,0.01,,100.0,44.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.8815,2.48
2025-03-06,10000.0,24900.0,0.25,0.69,0.16,0.02,0.0,12450.0,5000.0,5000.0,12450.0,,,,,,,,,,,,0.01,,100.0,54.98,0.0,0.0,0.0,100.0,,1.0,100.0,1.0996,2.49
2025-03-07,10000.0,24000.0,0.25,0.67,0.16,0.02,0.0,12000.0,5000.0,5000.0,12000.0,,,,,,,,,,,,0.01,,100.0,54.98,0.0,0.0,0.0,100.0,,1.0,100.0,1.0996,2.4
2025-03-10,12700.0,30480.0,0.32,0.84,0.2,0.03,0.0,18480.0,7700.0,7700.0,18480.0,,,2700.0,,,,,,0.01,2700.0,,0.02,,100.0,84.67,0.0,0.0,0.0,100.0,22.29,0.6535,77.71,1.3965,2.4
2025-03-11,12700.0,29210.0,0.32,0.84,0.2,0.03,0.0,17710.0,7700.0,7700.0,17710.0,,,,,,,,,,,,0.02,,100.0,73.52,0.0,0.0,0.0,100.0,21.68,0.6603,78.32,1.2126,2.3
2025-03-12,10000.0,22400.0,0.25,0.65,0.16,0.02,0.0,11200.0,5000.0,5000.0,11200.0,,,,0.01,,2700.0,,,,,2700.0,0.01,0.01,100.0,47.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.9548,2.24
2025-03-13,10000.0,23100.0,0.25,0.64,0.16,0.02,0.0,11550.0,5000.0,5000.0,11550.0,,,,,,,,,,,,0.01,,100.0,47.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.9548,2.31
2025-03-14,10000.0,23500.0,0.25,0.71,0.16,0.02,0.0,11750.0,5000.0,5000.0,11750.0,,,,,,,,,,,,0.01,,100.0,52.78,0.0,0.0,0.0,100.0,,1.0,100.0,1.0556,2.35
2025-03-17,10000.0,24800.0,0.25,0.74,0.16,0.02,0.0,12400.0,5000.0,5000.0,12400.0,,,,,,,,,,,,0.01,,100.0,52.78,0.0,0.0,0.0,100.0,,1.0,100.0,1.0556,2.48
2025-03-18,10000.0,24900.0,0.25,0.7,0.16,0.02,0.0,12450.0,5000.0,5000.0,12450.0,,,,,,,,,,,,0.01,,100.0,52.78,0.0,0.0,0.0,100.0,,1.0,100.0,1.0556,2.49
2025-03-19,12300.0,30504.0,0.31,0.86,0.2,0.03,0.0,18104.0,7300.0,7300.0,18104.0,,,2300.0,,,,,,0.01,2300.0,,0.02,,100.0,77.06,0.0,0.0,0.0,100.0,19.7,0.6837,80.3,1.2984,2.48
2025-03-20,12300.0,30750.0,0.31,0.86,0.2,0.03,0.0,18250.0,7300.0,7300.0,18250.0,,,,,,,,,,,,0.02,,100.0,77.06,0.0,0.0,0.0,100.0,18.7,0.6959,81.3,1.2984,2.5
2025-03-21,12300.0,29889.0,0.31,0.87,0.2,0.03,0.0,17739.0,7300.0,7300.0,17739.0,,,,,,,,,,,,0.02,,100.0,87.19,0.0,0.0,0.0,100.0,18.98,0.6925,81.02,1.469,2.43
2025-03-24,7300.0,17447.0,0.18,0.55,0.12,0.02,0.0,5497.0,7300.0,2300.0,17447.0,,,,,,,,,,,5000.0,0.02,0.01,100.0,77.88,0.0,0.0,0.0,100.0,31.6,0.5677,68.4,0.7788,2.39
2025-03-25,2300.0,5543.0,0.06,0.17,0.04,0.01,0.0,5543.0,2300.0,2300.0,5543.0,,,,0.01,,5000.0,,,,,,0.01,,100.0,52.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.526,2.41
2025-03-26,2300.0,5704.0,0.06,0.18,0.04,0.01,0.0,5704.0,2300.0,2300.0,5704.0,,,,,,,,,,,,0.01,,100.0,52.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.526,2.48
2025-03-27,2300.0,5543.0,0.06,0.17,0.04,0.01,0.0,5543.0,2300.0,2300.0,5543.0,,,,,,,,,,,,0.01,,100.0,52.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.526,2.41
2025-03-28,2300.0,5543.0,0.06,0.18,0.04,0.01,0.0,5543.0,2300.0,2300.0,5543.0,,,,,,,,,,,,0.01,,100.0,52.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.526,2.41
2025-03-31,2300.0,5267.0,0.06,0.17,0.04,0.01,0.0,5267.0,2300.0,2300.0,5267.0,,,,,,,,,,,,0.01,,100.0,52.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.526,2.29
2025-04-01,2300.0,5267.0,0.06,0.18,0.04,0.01,0.0,5267.0,2300.0,2300.0,5267.0,,,,,,,,,,,,0.01,,100.0,52.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.526,2.29
2025-04-02,2300.0,5428.0,0.06,0.18,0.04,0.01,0.0,5428.0,2300.0,2300.0,5428.0,,,,,,,,,,,,0.01,,100.0,52.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.526,2.36
2025-04-03,2300.0,5198.0,0.06,0.17,0.04,0.01,0.0,5198.0,2300.0,2300.0,5198.0,,,,,,,,,,,,0.01,,100.0,52.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.526,2.26
2025-04-04,2300.0,4876.0,0.06,0.17,0.04,0.01,0.0,4876.0,2300.0,2300.0,4876.0,,,,,,,,,,,,0.01,,100.0,52.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.526,2.12
2025-04-07,2300.0,4991.0,0.06,0.18,0.04,0.0,0.0,4991.0,2300.0,2300.0,4991.0,,,,,,,,,,,,0.0,,100.0,52.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.526,2.17
2025-04-08,2300.0,5336.0,0.06,0.17,0.04,0.01,0.0,5336.0,2300.0,2300.0,5336.0,,,,,,,,,,,,0.0,,100.0,52.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.526,2.32
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,2300.0,,,,,2300.0,0.0,0.01,0.0,0.0,4373.0,10626.39,0.01,0.0,,0.0,,0.0,2.43
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4373.0,10932.5,0.01,0.0,,0.0,,0.0,2.5
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4364.0,10866.36,0.01,0.0,,0.0,,0.0,2.49
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2286.0,5623.56,0.01,0.0,,0.0,,0.0,2.46
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1987.0,4888.02,0.0,0.0,,0.0,,0.0,2.46
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1987.0,5086.72,0.0,0.0,,0.0,,0.0,2.56
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1986.0,4984.86,0.01,0.0,,0.0,,0.0,2.51
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1986.0,4984.86,0.01,0.0,,0.0,,0.0,
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1986.0,4984.86,0.0,0.0,,0.0,,0.0,
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1986.0,5223.18,0.01,0.0,,0.0,,0.0,2.63
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1983.0,5552.4,0.01,0.0,,0.0,,0.0,2.8
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1982.0,5688.34,0.01,0.0,,0.0,,0.0,2.87
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1982.0,5549.6,0.01,0.0,,0.0,,0.0,2.8
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1592.0,4425.76,0.0,0.0,,0.0,,0.0,2.78
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1592.0,4553.12,0.0,0.0,,0.0,,0.0,2.86
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1591.0,4693.45,0.0,0.0,,0.0,,0.0,2.95
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1716.0,5062.2,0.01,0.0,,0.0,,0.0,
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1716.0,5027.88,0.01,0.0,,0.0,,0.0,2.93
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1714.0,5296.26,0.01,0.0,,0.0,,0.0,3.09
2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1714.0,5073.44,0.01,0.0,,0.0,,0.0,2.96
2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1714.0,5210.56,0.01,0.0,,0.0,,0.0,3.04
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2014.0,6162.84,0.01,0.0,,0.0,,0.0,3.06
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2014.0,6364.24,0.01,0.0,,0.0,,0.0,3.16
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2014.0,6303.82,0.01,0.0,,0.0,,0.0,3.13
2025-05-13,1300.0,3991.0,0.03,0.12,0.02,0.0,0.0,3991.0,1300.0,1300.0,3991.0,,,1300.0,,,,,,0.0,1300.0,,0.0,,100.0,64.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.6455,3.07
2025-05-14,1300.0,3926.0,0.03,0.12,0.02,0.0,0.0,3926.0,1300.0,1300.0,3926.0,,,,,,,,,,,,0.0,,100.0,54.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.5442,3.02
2025-05-15,1300.0,3926.0,0.03,0.12,0.02,0.0,0.0,3926.0,1300.0,1300.0,3926.0,,,,,,,,,,,,0.0,,100.0,54.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.5442,3.02
2025-05-16,1300.0,3874.0,0.03,0.12,0.02,0.0,0.0,3874.0,1300.0,1300.0,3874.0,,,,,,,,,,,,0.0,,100.0,54.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.5442,2.98
