,ALTD FP Equity_DX_SI_QTY,ALTD FP Equity_DX_SHORT_INTEREST_VALUE,ALTD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTD FP Equity_DX_SI_MV,ALTD FP Equity_DX_DSS,ALTD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTD FP Equity_DX_SUPPLY_SI_QTY,ALTD FP Equity_DX_BROKER_SI_QTY,ALTD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTD FP Equity_DX_BROKER_SI_MV_NEW_x,ALTD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTD FP Equity_DX_BROKER_SI_MV_INC_x,ALTD FP Equity_DX_SUPPLY_SI_MV_NEW,ALTD FP Equity_DX_BROKER_SI_QTY_ADD,ALTD FP Equity_DX_BROKER_SI_QTY_NEW,ALTD FP Equity_DX_SUPPLY_SI_MV_DEC,ALTD FP Equity_DX_BROKER_SI_QTY_INC,ALTD FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTD FP Equity_DX_BROKER_SI_MV_NEW_y,ALTD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTD FP Equity_DX_BROKER_SI_MV_INC_y,ALTD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTD FP Equity_DX_BROKER_SI_MV_ADD,ALTD FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTD FP Equity_DX_BROKER_SI_QTY_DEC,ALTD FP Equity_DX_SUPPLY_SI_MV,ALTD FP Equity_DX_BROKER_SI_MV_DEC,ALTD FP Equity_DX_SUPPLY_SI_MV_RMV,ALTD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTD FP Equity_DX_UTILIZATION_QUANTITY,ALTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTD FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTD FP Equity_DX_BROKER_SI_CON_RATIO,ALTD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTD FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTD FP Equity_PX_LAST
2020-03-12,144450.0,3250.13,0.06,0.03,0.06,0.0,0.0,3162.38,14800.0,140550.0,333.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.67,0.0,0.0,,0.0,100.0,14.01,0.6889,81.7,5.1406,0.0225
2020-03-13,144450.0,3062.34,0.06,0.03,0.06,0.0,0.0,2979.66,14800.0,140550.0,313.76,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.67,0.0,0.0,,0.0,100.0,14.01,0.6894,81.73,5.1406,0.0212
2020-03-16,144450.0,2860.11,0.06,0.03,0.06,0.0,0.0,2782.89,14800.0,140550.0,293.04,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.67,0.0,0.0,,0.0,100.0,14.02,0.6897,81.75,5.1406,0.0198
2020-03-17,144450.0,2889.0,0.06,0.03,0.06,0.0,0.0,2811.0,14800.0,140550.0,296.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.67,0.0,0.0,,0.0,100.0,13.99,0.6871,81.58,5.1406,0.02
2020-03-18,144450.0,2889.0,0.06,0.03,0.06,0.0,0.0,2811.0,14800.0,140550.0,296.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.67,0.0,0.0,,0.0,100.0,13.99,0.6874,81.6,5.1406,0.02
2020-03-19,144450.0,2917.89,0.06,0.03,0.06,0.0,0.0,2839.11,14800.0,140550.0,298.96,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.67,0.0,0.0,,0.0,100.0,13.99,0.6871,81.58,5.1406,0.0202
2020-03-20,144450.0,2903.45,0.06,0.03,0.06,0.0,0.0,2825.06,14800.0,140550.0,297.48,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.67,0.0,0.0,,0.0,100.0,13.99,0.6876,81.61,5.1406,0.0201
2020-03-23,144450.0,2802.33,0.06,0.03,0.06,0.0,0.0,2726.67,14800.0,140550.0,287.12,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.67,0.0,0.0,,0.0,100.0,14.0,0.6886,81.68,5.1406,0.0194
2020-03-24,144450.0,2787.89,0.06,0.03,0.06,0.0,0.0,2712.62,14800.0,140550.0,285.64,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.67,0.0,0.0,,0.0,100.0,13.99,0.6876,81.61,5.1406,0.0193
2020-03-25,1147800.0,24103.8,0.45,0.22,0.44,0.02,1.0,24021.9,3900.0,1143900.0,81.9,,,,0.02,,,,0.0,1003350.0,10900.0,,,0.02,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,1.68,0.9559,97.76,182.1905,0.021
2020-03-26,1147800.0,23300.34,0.45,0.21,0.44,0.02,1.0,23221.17,3900.0,1143900.0,79.17,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,1.74,0.9552,97.72,182.1905,0.0203
2020-03-27,188182.0,3782.46,0.07,0.03,0.07,0.0,0.0,3704.07,3900.0,184282.0,78.39,,,,,,,,,,,,,,,,,959618.0,0.0,0.02,,100.0,61.9,0.0,0.0,,0.0,100.0,10.72,0.751,85.93,29.8702,0.0201
2020-03-30,188182.0,4121.19,0.07,0.03,0.07,0.0,0.0,4035.78,3900.0,184282.0,85.41,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.69,0.748,85.75,29.8702,0.0219
2020-03-31,188182.0,4121.19,0.07,0.03,0.07,0.0,0.0,4035.78,3900.0,184282.0,85.41,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.71,0.7507,85.91,29.8702,0.0219
2020-04-01,188182.0,4102.37,0.07,0.03,0.07,0.0,0.0,4017.35,3900.0,184282.0,85.02,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.71,0.7508,85.92,29.8702,0.0218
2020-04-02,188182.0,3951.82,0.07,0.04,0.07,0.0,0.0,3869.92,3900.0,184282.0,81.9,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.72,0.7518,85.98,29.8702,0.021
2020-04-03,188182.0,4064.73,0.05,0.04,0.05,0.0,0.0,3980.49,3900.0,184282.0,84.24,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.71,0.7498,85.86,29.8702,0.0216
2020-04-06,188182.0,8242.37,0.05,0.04,0.05,0.0,0.0,8071.55,3900.0,184282.0,170.82,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.49,0.7213,84.11,29.8702,0.0438
2020-04-07,188182.0,9409.1,0.05,0.02,0.05,0.01,0.0,9214.1,3900.0,184282.0,195.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.68,0.7465,85.66,29.8702,0.05
2020-04-08,188182.0,6492.28,0.05,0.01,0.05,0.01,0.0,6357.73,3900.0,184282.0,134.55,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.78,0.7601,86.47,29.8702,0.0345
2020-04-09,188182.0,6962.73,0.05,0.01,0.05,0.01,0.0,6818.43,3900.0,184282.0,144.3,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,14.78,0.6931,81.86,29.8702,0.037
2020-04-10,188182.0,6962.73,0.05,0.01,0.05,0.01,0.0,6818.43,3900.0,184282.0,144.3,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,14.77,0.6933,81.87,29.8702,
2020-04-13,188182.0,6962.73,0.05,0.01,0.05,0.01,0.0,6818.43,3900.0,184282.0,144.3,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,11.38,0.7388,85.12,29.8702,
2020-04-14,188182.0,6680.46,0.05,0.01,0.05,0.01,0.0,6542.01,3900.0,184282.0,138.45,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.72,0.7519,85.98,29.8702,0.0355
2020-04-15,188182.0,5927.73,0.05,0.01,0.05,0.01,0.0,5804.88,3900.0,184282.0,122.85,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.74,0.7541,86.11,29.8702,0.0315
2020-04-16,188182.0,7132.1,0.05,0.01,0.05,0.01,0.0,6984.29,3900.0,184282.0,147.81,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.67,0.7447,85.55,29.8702,0.0379
2020-04-17,188182.0,9390.28,0.05,0.01,0.04,0.01,0.0,9195.67,3900.0,184282.0,194.61,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.9,0.0,0.0,,0.0,100.0,10.64,0.7414,85.35,29.8702,0.0499
2020-04-20,188182.0,9239.74,0.05,0.01,0.04,0.01,0.0,9048.25,3900.0,184282.0,191.49,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.67,0.0,0.0,,0.0,100.0,10.72,0.7512,85.94,1.7703,0.0491
2020-04-21,188182.0,8487.01,0.04,0.01,0.04,0.01,0.0,8311.12,3900.0,184282.0,175.89,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.67,0.0,0.0,,0.0,100.0,10.73,0.7532,86.06,1.7703,0.0451
2020-04-22,168182.0,7063.64,0.04,0.01,0.04,0.01,0.0,6899.84,3900.0,164282.0,163.8,,,,,,,,,,,,,,,,,20000.0,0.0,0.0,,100.0,3.67,0.0,0.0,,0.0,100.0,3.62,0.9301,96.38,1.5821,0.042
2020-04-23,168182.0,6996.37,0.04,0.01,0.04,0.01,0.0,6834.13,3900.0,164282.0,162.24,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.67,0.0,0.0,,0.0,100.0,3.76,0.9277,96.24,1.5821,0.0416
2020-04-24,168182.0,6962.73,0.04,0.01,0.04,0.01,0.0,6801.27,3900.0,164282.0,161.46,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.67,0.0,0.0,,0.0,100.0,3.77,0.9275,96.23,1.5821,0.0414
2020-04-27,168182.0,6424.55,0.04,0.01,0.04,0.01,0.0,6275.57,3900.0,164282.0,148.98,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,3.61,0.9305,96.39,0.4885,0.0382
2020-04-28,168182.0,6458.19,0.04,0.01,0.04,0.01,0.0,6308.43,3900.0,164282.0,149.76,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,3.79,0.927,96.21,0.4885,0.0384
2020-04-29,168182.0,6306.83,0.04,0.01,0.04,0.01,0.0,6160.58,3900.0,164282.0,146.25,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,3.73,0.9282,96.27,0.4885,0.0375
2020-04-30,168182.0,6054.55,0.04,0.01,0.04,0.01,0.0,5914.15,3900.0,164282.0,140.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,3.69,0.9289,96.31,0.4885,0.036
2020-05-01,168182.0,6054.55,0.04,0.01,0.04,0.01,0.0,5914.15,3900.0,164282.0,140.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,3.84,0.9262,96.16,0.4885,
2020-05-04,168182.0,5684.55,0.04,0.01,0.04,0.01,0.0,5552.73,3900.0,164282.0,131.82,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,3.64,0.9298,96.36,0.4885,0.0338
2020-05-05,168182.0,5835.92,0.04,0.01,0.04,0.01,0.0,5700.59,3900.0,164282.0,135.33,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,3.84,0.9262,96.16,0.4885,0.0347
2020-05-06,168182.0,5718.19,0.04,0.01,0.04,0.01,0.0,5585.59,3900.0,164282.0,132.6,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,3.73,0.9281,96.27,0.4885,0.034
2020-05-07,168182.0,5583.64,0.04,0.01,0.04,0.01,0.0,5454.16,3900.0,164282.0,129.48,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,3.73,0.9282,96.27,0.4885,0.0332
2020-05-08,168182.0,5886.37,0.04,0.01,0.04,0.01,0.0,5749.87,3900.0,164282.0,136.5,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,3.81,0.9266,96.19,0.4885,0.035
2020-05-11,168182.0,6458.19,0.04,0.01,0.04,0.01,0.0,6308.43,3900.0,164282.0,149.76,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,4.0,0.9232,96.0,0.4885,0.0384
2020-05-12,198182.0,6995.82,0.05,0.01,0.04,0.01,0.0,6858.15,3900.0,194282.0,137.67,,,,,,30000.0,,,,,,,,,0.0,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,15.28,0.6913,81.67,0.5756,0.0353
2020-05-13,198182.0,6421.1,0.05,0.01,0.04,0.01,0.0,6294.74,3900.0,194282.0,126.36,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,15.28,0.6914,81.68,0.5756,0.0324
2020-05-14,198182.0,6143.64,0.05,0.01,0.04,0.01,0.0,6022.74,3900.0,194282.0,120.9,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,15.27,0.6904,81.61,0.5756,0.031
2020-05-15,198182.0,6143.64,0.05,0.01,0.04,0.01,0.0,6022.74,3900.0,194282.0,120.9,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,15.25,0.6892,81.54,0.5756,0.031
2020-05-18,198182.0,6619.28,0.05,0.01,0.04,0.01,0.0,6489.02,3900.0,194282.0,130.26,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,15.23,0.6872,81.42,0.5756,0.0334
2020-05-19,198182.0,6639.1,0.05,0.01,0.04,0.01,0.0,6508.45,3900.0,194282.0,130.65,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,15.25,0.6892,81.54,0.5756,0.0335
2020-05-20,198182.0,6460.73,0.05,0.01,0.04,0.01,0.0,6333.59,3900.0,194282.0,127.14,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.13,0.0,0.0,,0.0,100.0,15.26,0.6899,81.59,0.5756,0.0326
2020-05-21,186526.0,5987.48,0.04,0.01,0.04,0.01,0.0,5862.29,3900.0,182626.0,125.19,,,,,,,,,,,,,,,,,11656.0,0.0,0.0,,100.0,1.13,0.0,0.0,,0.0,100.0,16.22,0.674,80.41,0.5418,0.0321
2020-05-22,586526.0,18358.26,0.13,0.02,0.13,0.02,0.0,15106.19,303900.0,482626.0,9512.07,,,300000.0,0.01,,,,,300000.0,,,,0.01,300000.0,,,,0.01,,,100.0,40.83,0.0,0.0,,0.0,100.0,21.34,0.5735,72.39,0.788,0.0313
2020-05-25,1083000.0,34439.4,0.25,0.05,0.25,0.03,0.0,31211.7,101500.0,981500.0,3227.7,,,,0.01,,,,0.01,501274.0,202400.0,,,0.01,,,,2400.0,0.0,0.0,,100.0,29.9,0.0,0.0,,0.0,100.0,10.86,0.7497,85.84,3.19,0.0318
2020-05-26,1083000.0,34656.0,0.25,0.06,0.25,0.03,0.0,31408.0,101500.0,981500.0,3248.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,29.9,0.0,0.0,,0.0,100.0,10.4,0.7608,86.55,3.19,0.032
2020-05-27,1233000.0,40442.4,0.28,0.07,0.28,0.04,0.0,37113.2,201500.0,1131500.0,6609.2,,,,0.0,,50000.0,,,100000.0,,,,0.0,,0.0,100000.0,,0.01,,,100.0,37.35,0.0,0.0,,0.0,100.0,9.2,0.7164,83.99,2.2855,0.0328
2020-05-28,5823600.0,192178.8,1.33,0.35,1.32,0.19,1.0,113084.4,2496800.0,3426800.0,82394.4,,,2295300.0,0.07,,,,,2295300.0,,,,0.07,2295300.0,,,,0.08,,,100.0,48.67,0.0,0.0,,0.0,100.0,16.78,0.6828,80.89,1.1352,0.033
2020-05-29,5823600.0,197420.04,1.33,0.37,1.32,0.19,1.0,116168.52,2496800.0,3426800.0,84641.52,,,,,,,,,,,,,,,,,,0.08,,,100.0,48.67,0.0,0.0,,0.0,100.0,16.59,0.685,81.06,1.1352,0.0339
2020-06-01,5823600.0,198002.4,1.33,0.38,1.32,0.2,1.0,116511.2,2496800.0,3426800.0,84891.2,,,,,,,,,,,,,,,,,,0.08,,,100.0,48.67,0.0,0.0,,0.0,100.0,16.61,0.6855,81.09,1.1352,0.034
2020-06-02,5823600.0,197420.04,1.33,0.49,1.32,0.2,1.0,116168.52,2496800.0,3426800.0,84641.52,,,,,,,,,,,,,,,,,,0.08,,,100.0,48.67,0.0,0.0,,0.0,100.0,16.62,0.6855,81.09,1.1352,0.0339
2020-06-03,5673600.0,190632.96,1.3,0.54,1.29,0.19,1.0,111780.48,2446800.0,3326800.0,82212.48,,,,,,,,0.0,,50000.0,,,,,,,100000.0,0.08,0.0,,100.0,48.64,0.0,0.0,,0.0,100.0,17.05,0.6791,80.6,1.1279,0.0336
2020-06-04,5623600.0,190640.04,1.28,0.56,1.28,0.19,1.0,111083.52,2446800.0,3276800.0,82946.52,,,,,,,,,,,,,,,,,50000.0,0.08,0.0,,100.0,48.64,0.0,0.0,,0.0,100.0,16.3,0.688,81.31,1.118,0.0339
2020-06-05,5623600.0,191202.4,1.28,0.58,1.28,0.19,1.0,111411.2,2446800.0,3276800.0,83191.2,,,,,,,,,,,,,,,,,,0.08,,,100.0,48.64,0.0,0.0,,0.0,100.0,16.3,0.6882,81.32,1.118,0.034
2020-06-08,5623600.0,206948.48,1.28,0.59,1.28,0.19,1.0,120586.24,2446800.0,3276800.0,90042.24,,,,,,,,,,,,,,,,,,0.08,,,100.0,48.64,0.0,0.0,,0.0,100.0,16.27,0.6862,81.2,1.118,0.0368
2020-06-09,5623600.0,196826.0,1.28,0.57,1.28,0.21,1.0,114688.0,2446800.0,3276800.0,85638.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,48.64,0.0,0.0,,0.0,100.0,16.31,0.6894,81.39,1.118,0.035
2020-06-10,5623600.0,202449.6,1.28,0.59,1.28,0.2,1.0,117964.8,2446800.0,3276800.0,88084.8,,,,,,,,,,,,,,,,,,0.09,,,100.0,48.64,0.0,0.0,,0.0,100.0,16.29,0.6875,81.28,1.118,0.036
2020-06-11,5623600.0,191764.76,1.28,0.7,1.28,0.2,1.0,111738.88,2446800.0,3276800.0,83435.88,,,,,,,,,,,,,,,,,,0.09,,,100.0,48.64,0.0,0.0,,0.0,100.0,16.31,0.6895,81.4,1.118,0.0341
2020-06-12,5623600.0,194014.2,1.28,0.73,1.28,0.19,1.0,113049.6,2446800.0,3276800.0,84414.6,,,,,,,,,,,,,,,,,,0.08,,,100.0,48.64,0.0,0.0,,0.0,100.0,16.29,0.6879,81.3,1.118,0.0345
2020-06-15,5623600.0,191764.76,1.28,0.76,1.28,0.19,1.0,111738.88,2446800.0,3276800.0,83435.88,,,,,,,,,,,,,,,,,,0.08,,,100.0,48.64,0.0,0.0,,0.0,100.0,16.3,0.6885,81.34,1.118,0.0341
2020-06-16,4897600.0,164069.6,1.12,0.69,1.11,0.17,1.0,97612.3,2083800.0,2913800.0,69807.3,,,,,,,,0.01,,363000.0,,,,,,,363000.0,0.07,0.01,,100.0,48.41,0.0,0.0,,0.0,100.0,18.77,0.6523,78.52,1.1379,0.0335
2020-06-17,4798294.0,160263.02,0.96,0.7,0.95,0.16,1.0,97320.92,1984494.0,2913800.0,66282.1,,,,,,,,0.0,,99306.0,,,,,,,,0.07,,,100.0,46.11,0.0,0.0,,0.0,100.0,18.77,0.6519,78.5,1.1148,0.0334
2020-06-18,4798294.0,148747.11,0.96,0.71,0.95,0.16,1.0,90327.8,1984494.0,2913800.0,61519.31,,,,,,,,,,,,,,,,,,0.07,,,100.0,46.11,0.0,0.0,,0.0,100.0,18.79,0.6537,78.61,1.1148,0.031
2020-06-19,4698988.0,140969.64,0.94,0.66,0.93,0.15,1.0,84434.82,1984494.0,2814494.0,59534.82,,,,,,,,,,,,,,,,,99306.0,0.06,0.0,,100.0,46.11,0.0,0.0,,0.0,100.0,19.16,0.6792,80.15,1.0917,0.03
2020-06-22,4698988.0,132981.36,0.94,0.65,0.93,0.14,1.0,79650.18,1984494.0,2814494.0,56161.18,,,,,,,,,,,,,,,,,,0.06,,,100.0,46.11,0.0,0.0,,0.0,100.0,19.16,0.6792,80.15,1.0917,0.0283
2020-06-23,4698988.0,135330.85,0.94,0.77,0.93,0.13,1.0,81057.43,1984494.0,2814494.0,57153.43,,,,,,,,,,,,,,,,,,0.06,,,100.0,46.11,0.0,0.0,,0.0,100.0,19.16,0.6792,80.15,1.0917,0.0288
2020-06-24,4698988.0,136270.65,0.94,0.84,0.93,0.14,1.0,81620.33,1984494.0,2814494.0,57550.33,,,,,,,,,,,,,,,,,,0.06,,,100.0,46.11,0.0,0.0,,0.0,100.0,19.16,0.6792,80.15,1.0917,0.029
2020-06-25,1998988.0,56971.16,0.4,0.38,0.4,0.06,0.0,41738.08,634494.0,1464494.0,18083.08,,,,,,,,0.04,,1350000.0,,,,,,,1350000.0,0.02,0.04,,100.0,39.55,0.0,0.0,,0.0,100.0,45.07,0.4877,53.32,1.2462,0.0285
2020-06-26,1996240.0,57491.71,0.4,0.38,0.4,0.06,0.0,42098.28,631746.0,1461746.0,18194.28,,,,,,,,0.0,,2748.0,,,,,,,2748.0,0.02,0.0,,100.0,39.52,0.0,0.0,,0.0,100.0,45.0,0.4877,53.39,1.2487,0.0288
2020-06-29,1996240.0,58090.58,0.4,0.39,0.4,0.06,0.0,42536.81,631746.0,1461746.0,18383.81,,,,,,,,,,,,,,,,,,0.02,,,100.0,39.52,0.0,0.0,,0.0,100.0,45.0,0.4877,53.39,1.2487,0.0291
2020-06-30,1996240.0,59088.7,0.4,0.41,0.4,0.06,0.0,43267.68,631746.0,1461746.0,18699.68,,,,,,,,,,,,,,,,,,0.02,,,100.0,39.52,0.0,0.0,,0.0,100.0,45.0,0.4877,53.39,1.2487,0.0296
2020-07-01,1996240.0,58489.83,0.4,0.41,0.4,0.06,0.0,42829.16,631746.0,1461746.0,18510.16,,,,,,,,,,,,,,,,,,0.02,,,100.0,39.52,0.0,0.0,,0.0,100.0,45.0,0.4877,53.39,1.2487,0.0293
2020-07-02,1996240.0,59887.2,0.4,0.42,0.4,0.06,0.0,43852.38,631746.0,1461746.0,18952.38,,,,,,,,,,,,,,,,,,0.02,,,100.0,39.52,0.0,0.0,,0.0,100.0,44.99,0.4876,53.38,1.2487,0.03
2020-07-03,1996240.0,59887.2,0.4,0.39,0.4,0.06,0.0,43852.38,631746.0,1461746.0,18952.38,,,,,,,,,,,,,,,,,,0.02,,,100.0,39.52,0.0,0.0,,0.0,100.0,45.0,0.4879,53.4,1.2487,0.03
2020-07-06,2040240.0,60391.1,0.41,0.38,0.4,0.06,1.0,43267.68,675746.0,1461746.0,20002.08,,,44000.0,,,,,,,,,,,44000.0,,,,0.02,,,100.0,42.27,0.0,0.0,,0.0,100.0,45.0,0.4877,53.39,1.2763,0.0296
2020-07-07,2139240.0,60968.34,0.43,0.39,0.42,0.06,1.0,44338.76,725746.0,1555746.0,20683.76,,,50000.0,0.0,,,,,94000.0,,,,0.0,50000.0,,,,0.02,,,100.0,42.98,0.0,0.0,,0.0,100.0,44.92,0.4611,50.75,1.2669,0.0285
2020-07-08,2189240.0,64801.5,0.44,0.4,0.43,0.06,1.0,47530.08,775746.0,1605746.0,22962.08,,,50000.0,0.0,,,,,50000.0,,,,0.0,50000.0,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,46.15,0.46,49.52,1.224,0.0296
2020-07-09,2189240.0,61955.49,0.44,0.41,0.43,0.07,1.0,45442.61,775746.0,1605746.0,21953.61,,,,,,,,,,,,,,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,46.2,0.4609,49.57,1.224,0.0283
2020-07-10,2194240.0,62535.84,0.44,0.41,0.44,0.06,1.0,45906.26,775746.0,1610746.0,22108.76,,,,0.0,,,,,5000.0,,,,0.0,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,46.01,0.4574,49.37,1.2268,0.0285
2020-07-13,2194240.0,56830.82,0.44,0.44,0.44,0.06,1.0,41718.32,775746.0,1610746.0,20091.82,,,,,,,,,,,,,,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,46.03,0.4578,49.39,1.2268,0.0259
2020-07-14,2194240.0,59244.48,0.44,0.43,0.44,0.06,1.0,43490.14,775746.0,1610746.0,20945.14,,,,,,,,,,,,,,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,46.28,0.4623,49.65,1.2268,0.027
2020-07-15,2194240.0,59244.48,0.44,0.42,0.44,0.06,1.0,43490.14,775746.0,1610746.0,20945.14,,,,,,,,,,,,,,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,45.96,0.4565,49.31,1.2268,0.027
2020-07-16,2194240.0,59244.48,0.44,0.42,0.44,0.06,1.0,43490.14,775746.0,1610746.0,20945.14,,,,,,,,,,,,,,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,45.95,0.4564,49.3,1.2268,0.027
2020-07-17,2194240.0,63194.11,0.44,0.42,0.44,0.06,1.0,46389.48,775746.0,1610746.0,22341.48,,,,,,,,,,,,,,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,45.95,0.4564,49.31,1.2268,0.0288
2020-07-20,2194240.0,63194.11,0.44,0.41,0.44,0.06,1.0,46389.48,775746.0,1610746.0,22341.48,,,,,,,,,,,,,,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,46.05,0.4582,49.41,1.2268,0.0288
2020-07-21,2194240.0,62755.26,0.44,0.44,0.44,0.06,1.0,46067.34,775746.0,1610746.0,22186.34,,,,,,,,,,,,,,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,46.06,0.4584,49.42,1.2268,0.0286
2020-07-22,2194240.0,62096.99,0.44,0.46,0.44,0.06,1.0,45584.11,775746.0,1610746.0,21953.61,,,,,,,,,,,,,,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,46.06,0.4583,49.42,1.2268,0.0283
2020-07-23,2194240.0,60341.6,0.44,0.48,0.44,0.06,1.0,44295.52,775746.0,1610746.0,21333.02,,,,,,,,,,,,,,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,46.05,0.4581,49.41,1.2268,0.0275
2020-07-24,2194240.0,57927.94,0.44,0.5,0.44,0.06,1.0,42523.69,775746.0,1610746.0,20479.69,,,,,,,,,,,,,,,,,,0.02,,,100.0,43.37,0.0,0.0,,0.0,100.0,46.02,0.4575,49.37,1.2268,0.0264
