,ALUVI FP Equity_DX_SI_QTY,ALUVI FP Equity_DX_SHORT_INTEREST_VALUE,ALUVI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALUVI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALUVI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALUVI FP Equity_DX_SI_MV,ALUVI FP Equity_DX_DSS,ALUVI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALUVI FP Equity_DX_SUPPLY_SI_QTY,ALUVI FP Equity_DX_BROKER_SI_QTY,ALUVI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALUVI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALUVI FP Equity_DX_BROKER_SI_MV_INC_x,ALUVI FP Equity_DX_BROKER_SI_QTY_ADD,ALUVI FP Equity_DX_SUPPLY_SI_MV_DEC,ALUVI FP Equity_DX_BROKER_SI_QTY_INC,ALUVI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALUVI FP Equity_DX_BROKER_SI_MV_INC_y,ALUVI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALUVI FP Equity_DX_BROKER_SI_MV_ADD,ALUVI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALUVI FP Equity_DX_BROKER_SI_QTY_DEC,ALUVI FP Equity_DX_SUPPLY_SI_MV,ALUVI FP Equity_DX_BROKER_SI_MV_DEC,ALUVI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALUVI FP Equity_DX_UTILIZATION_QUANTITY,ALUVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALUVI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALUVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALUVI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALUVI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALUVI FP Equity_DX_BROKER_SI_CON_RATIO,ALUVI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALUVI FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-05-03,8439.0,31139.91,0.39,2.11,0.26,0.03,0.0,19700.91,4498.0,5339.0,16597.62,,,,,,,,,,,,0.02,,100.0,98.53,0.0,0.0,0.0,100.0,26.51,0.6104,73.49,1.8486
2024-05-06,8439.0,31646.25,0.39,2.17,0.26,0.03,0.0,20021.25,4498.0,5339.0,16867.5,,,,,,,,,,,,0.02,,100.0,98.53,0.0,0.0,0.0,100.0,26.52,0.6102,73.48,1.8486
2024-05-07,8439.0,31308.69,0.39,2.11,0.26,0.03,0.0,19807.69,4498.0,5339.0,16687.58,,,,,,,,,,,,0.02,,100.0,98.53,0.0,0.0,0.0,100.0,26.54,0.61,73.46,1.8486
2024-05-08,8439.0,29283.33,0.39,2.11,0.26,0.03,0.0,18526.33,4498.0,5339.0,15608.06,,,,,,,,,,,,0.02,,100.0,98.53,0.0,0.0,0.0,100.0,26.54,0.6101,73.46,1.8486
2024-05-09,8439.0,28861.38,0.39,2.08,0.26,0.03,0.0,18259.38,4498.0,5339.0,15383.16,,,,,,,,,,,,0.02,,100.0,98.53,0.0,0.0,0.0,100.0,26.51,0.6104,73.49,1.8486
2024-05-10,8439.0,28945.77,0.39,2.18,0.26,0.03,0.0,18312.77,4498.0,5339.0,15428.14,,,,,,,,,,,,0.02,,100.0,98.53,0.0,0.0,0.0,100.0,26.54,0.6101,73.46,1.8486
2024-05-13,8439.0,29705.28,0.39,2.15,0.26,0.03,0.0,18793.28,4498.0,5339.0,15832.96,,,,,,,,,,,,0.02,,100.0,98.53,0.0,0.0,0.0,100.0,26.52,0.6103,73.48,1.8486
2024-05-14,6239.0,22460.4,0.29,1.51,0.19,0.02,0.0,15260.4,3398.0,4239.0,12232.8,,,,0.0,,1100.0,,,,,1100.0,0.01,0.0,100.0,74.44,0.0,0.0,0.0,100.0,35.87,0.54,64.13,1.3667
2024-05-15,8039.0,27895.33,0.37,1.96,0.25,0.03,0.0,17832.33,4298.0,5139.0,14914.06,900.0,0.0,,,900.0,,0.0,900.0,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.8,0.5985,72.2,1.8417
2024-05-16,8039.0,28618.84,0.37,1.93,0.25,0.03,0.0,18294.84,4298.0,5139.0,15300.88,,,,,,,,,,,,0.01,,100.0,98.47,0.0,0.0,0.0,100.0,27.87,0.598,72.13,1.8417
2024-05-17,8039.0,28618.84,0.37,1.99,0.25,0.03,0.0,18294.84,4298.0,5139.0,15300.88,,,,,,,,,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.8417
2024-05-20,8039.0,28618.84,0.37,1.95,0.25,0.03,0.0,18294.84,4298.0,5139.0,15300.88,,,,,,,,,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.86,0.598,72.14,1.8417
2024-05-21,8039.0,28618.84,0.37,2.0,0.25,0.03,0.0,18294.84,4298.0,5139.0,15300.88,,,,,,,,,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.8417
2024-05-22,8039.0,28458.06,0.37,2.04,0.25,0.03,0.0,18192.06,4298.0,5139.0,15214.92,,,,,,,,,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.87,0.5979,72.13,1.8417
2024-05-23,8039.0,28297.28,0.37,2.15,0.25,0.03,0.0,18089.28,4298.0,5139.0,15128.96,,,,,,,,,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.86,0.5981,72.14,1.8417
2024-05-24,8039.0,28216.89,0.37,2.2,0.25,0.03,0.0,18037.89,4298.0,5139.0,15085.98,,,,,,,,,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.83,0.5983,72.17,1.8417
2024-05-27,8039.0,28216.89,0.37,2.26,0.25,0.03,0.0,18037.89,4298.0,5139.0,15085.98,,,,,,,,,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.84,0.5982,72.16,1.8417
2024-05-28,8039.0,28779.62,0.37,2.34,0.25,0.03,0.0,18397.62,4298.0,5139.0,15386.84,,,,,,,,,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,1.8417
2024-05-29,8039.0,28458.06,0.37,2.35,0.25,0.03,0.0,18192.06,4298.0,5139.0,15214.92,,,,,,,,,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.89,0.5978,72.11,1.8417
2024-05-30,8039.0,28056.11,0.37,2.31,0.25,0.03,0.0,17935.11,4298.0,5139.0,15000.02,,,,,,,,,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.83,0.5983,72.17,1.8417
2024-05-31,8039.0,27814.94,0.37,2.29,0.25,0.03,0.0,17780.94,4298.0,5139.0,14871.08,,,,,,,,,,,,0.02,,100.0,98.47,0.0,0.0,0.0,100.0,27.71,0.5994,72.29,1.8417
2024-06-03,8039.0,27654.16,0.37,2.27,0.25,0.03,0.0,17678.16,4298.0,5139.0,14785.12,,,,,,,,,,,,0.01,,100.0,98.47,0.0,0.0,0.0,100.0,27.82,0.5984,72.18,1.8417
2024-06-04,8039.0,27734.55,0.37,2.27,0.25,0.03,0.0,17729.55,4298.0,5139.0,14828.1,,,,,,,,,,,,0.01,,100.0,98.47,0.0,0.0,0.0,100.0,27.87,0.598,72.13,1.8417
2024-06-05,8039.0,26609.09,0.37,2.7,0.25,0.03,0.0,17010.09,4298.0,5139.0,14226.38,,,,,,,,,,,,0.01,,100.0,98.47,0.0,0.0,0.0,100.0,27.86,0.598,72.14,1.8417
2024-06-06,8039.0,27091.43,0.37,2.92,0.25,0.03,0.0,17318.43,4298.0,5139.0,14484.26,,,,,,,,,,,,0.01,,100.0,98.47,0.0,0.0,0.0,100.0,27.84,0.5982,72.16,1.8417
2024-06-07,8039.0,27091.43,0.37,3.21,0.25,0.03,0.0,17318.43,4298.0,5139.0,14484.26,,,,,,,,,,,,0.01,,100.0,98.47,0.0,0.0,0.0,100.0,27.91,0.5976,72.09,1.8417
2024-06-10,6239.0,20588.7,0.29,2.74,0.19,0.02,0.0,13988.7,3398.0,4239.0,11213.4,,,,0.0,,900.0,,,,,900.0,0.01,0.0,100.0,98.07,0.0,0.0,0.0,100.0,35.92,0.5397,64.08,1.8006
2024-06-11,6239.0,19652.85,0.29,2.85,0.19,0.02,0.0,13352.85,3398.0,4239.0,10703.7,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.9,0.5397,64.1,1.8006
2024-06-12,6239.0,19528.07,0.29,2.67,0.19,0.02,0.0,13268.07,3398.0,4239.0,10635.74,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.83,0.5401,64.17,1.8006
2024-06-13,6239.0,19590.46,0.29,2.64,0.19,0.02,0.0,13310.46,3398.0,4239.0,10669.72,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.95,0.5395,64.05,1.8006
2024-06-14,6239.0,18155.49,0.29,2.6,0.19,0.02,0.0,12335.49,3398.0,4239.0,9888.18,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.91,0.5397,64.09,1.8006
2024-06-17,6239.0,17344.42,0.29,2.36,0.19,0.02,0.0,11784.42,3398.0,4239.0,9446.44,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,34.99,0.5451,65.01,1.8006
2024-06-18,6239.0,17157.25,0.29,2.15,0.19,0.02,0.0,11657.25,3398.0,4239.0,9344.5,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.88,0.5399,64.12,1.8006
2024-06-19,6239.0,18155.49,0.29,2.13,0.19,0.02,0.0,12335.49,3398.0,4239.0,9888.18,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.88,0.5399,64.12,1.8006
2024-06-20,6239.0,18717.0,0.29,2.2,0.19,0.02,0.0,12717.0,3398.0,4239.0,10194.0,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.93,0.5396,64.07,1.8006
2024-06-21,6239.0,18030.71,0.29,2.15,0.19,0.02,0.0,12250.71,3398.0,4239.0,9820.22,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.9,0.5398,64.1,1.8006
2024-06-24,6239.0,18280.27,0.29,2.19,0.19,0.02,0.0,12420.27,3398.0,4239.0,9956.14,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.85,0.54,64.15,1.8006
2024-06-25,6239.0,17469.2,0.29,2.34,0.19,0.02,0.0,11869.2,3398.0,4239.0,9514.4,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.9,0.5397,64.1,1.8006
2024-06-26,6239.0,18030.71,0.29,2.34,0.19,0.02,0.0,12250.71,3398.0,4239.0,9820.22,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.91,0.5397,64.09,1.8006
2024-06-27,6239.0,17406.81,0.29,2.32,0.19,0.02,0.0,11826.81,3398.0,4239.0,9480.42,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.87,0.5399,64.13,1.8006
2024-06-28,6239.0,16845.3,0.29,2.26,0.19,0.02,0.0,11445.3,3398.0,4239.0,9174.6,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.88,0.5399,64.12,1.8006
2024-07-01,6239.0,17282.03,0.29,2.21,0.19,0.02,0.0,11742.03,3398.0,4239.0,9412.46,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.87,0.54,64.13,1.8006
2024-07-02,6239.0,17469.2,0.29,2.2,0.19,0.02,0.0,11869.2,3398.0,4239.0,9514.4,,,,,,,,,,,,0.01,,100.0,98.07,0.0,0.0,0.0,100.0,35.88,0.5399,64.12,1.8006
2024-07-03,6132.0,17414.88,0.28,2.13,0.19,0.02,0.0,11734.88,3291.0,4132.0,9346.44,,,,0.0,,107.0,,,,,107.0,0.01,0.0,100.0,94.98,0.0,0.0,0.0,100.0,34.74,0.5466,65.26,1.7697
2024-07-04,6028.0,17722.32,0.28,2.03,0.19,0.02,0.0,11842.32,3187.0,4028.0,9369.78,,,,0.0,,104.0,,,,,104.0,0.01,0.0,100.0,91.98,0.0,0.0,0.0,100.0,33.62,0.5537,66.38,1.7397
2024-07-05,5941.0,18001.23,0.27,1.94,0.18,0.02,0.0,11941.23,3100.0,3941.0,9393.0,,,,0.0,,87.0,,,,,87.0,0.01,0.0,100.0,89.47,0.0,0.0,0.0,100.0,32.65,0.5602,67.35,1.7146
2024-07-08,5941.0,17823.0,0.27,1.93,0.18,0.02,0.0,11823.0,3100.0,3941.0,9300.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.68,0.56,67.32,1.7146
2024-07-09,5941.0,18060.64,0.27,1.92,0.18,0.02,0.0,11980.64,3100.0,3941.0,9424.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.68,0.56,67.32,1.7146
2024-07-10,5941.0,17823.0,0.27,1.87,0.18,0.02,0.0,11823.0,3100.0,3941.0,9300.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.65,0.5602,67.35,1.7146
2024-07-11,5941.0,17823.0,0.27,1.91,0.18,0.02,0.0,11823.0,3100.0,3941.0,9300.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.64,0.5603,67.36,1.7146
2024-07-12,5941.0,17347.72,0.27,1.9,0.18,0.02,0.0,11507.72,3100.0,3941.0,9052.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.64,0.5603,67.36,1.7146
2024-07-15,5941.0,17823.0,0.27,1.93,0.18,0.02,0.0,11823.0,3100.0,3941.0,9300.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.68,0.56,67.32,1.7146
2024-07-16,5941.0,17704.18,0.27,1.93,0.18,0.02,0.0,11744.18,3100.0,3941.0,9238.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.67,0.5601,67.33,1.7146
2024-07-17,5941.0,18060.64,0.27,1.93,0.18,0.02,0.0,11980.64,3100.0,3941.0,9424.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.63,0.5603,67.37,1.7146
2024-07-18,5941.0,17823.0,0.27,1.93,0.18,0.02,0.0,11823.0,3100.0,3941.0,9300.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.71,0.5598,67.29,1.7146
2024-07-19,6628.0,19884.0,0.31,2.19,0.21,0.02,0.0,13884.0,3100.0,4628.0,9300.0,,0.0,,,687.0,,0.0,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,39.78,0.5209,60.22,1.9128
2024-07-22,6628.0,19884.0,0.31,2.16,0.21,0.02,0.0,13884.0,3100.0,4628.0,9300.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,39.72,0.5211,60.28,1.9128
2024-07-23,5941.0,17823.0,0.27,2.03,0.18,0.02,0.0,11823.0,3100.0,3941.0,9300.0,,,,,,,,,,,687.0,0.01,0.0,100.0,89.47,0.0,0.0,0.0,100.0,32.71,0.5598,67.29,1.7146
2024-07-24,5941.0,17823.0,0.27,2.15,0.18,0.02,0.0,11823.0,3100.0,3941.0,9300.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.68,0.56,67.32,1.7146
2024-07-25,5941.0,18357.69,0.27,2.16,0.18,0.02,0.0,12177.69,3100.0,3941.0,9579.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.67,0.5601,67.33,1.7146
2024-07-26,5941.0,18060.64,0.27,2.11,0.18,0.02,0.0,11980.64,3100.0,3941.0,9424.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.66,0.5601,67.34,1.7146
2024-07-29,5941.0,17763.59,0.27,2.17,0.18,0.02,0.0,11783.59,3100.0,3941.0,9269.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.71,0.5598,67.29,1.7146
2024-07-30,5941.0,17644.77,0.27,2.57,0.18,0.02,0.0,11704.77,3100.0,3941.0,9207.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.68,0.56,67.32,1.7146
2024-07-31,5941.0,17585.36,0.27,2.65,0.18,0.02,0.0,11665.36,3100.0,3941.0,9176.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.66,0.5601,67.34,1.7146
2024-08-01,5941.0,17585.36,0.27,2.69,0.18,0.02,0.0,11665.36,3100.0,3941.0,9176.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.7,0.5599,67.3,1.7146
2024-08-02,5941.0,17466.54,0.27,2.79,0.18,0.02,0.0,11586.54,3100.0,3941.0,9114.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.56,0.5608,67.44,1.7146
2024-08-05,5941.0,17466.54,0.27,2.83,0.18,0.02,0.0,11586.54,3100.0,3941.0,9114.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.64,0.5603,67.36,1.7146
2024-08-06,5941.0,17466.54,0.27,2.77,0.18,0.02,0.0,11586.54,3100.0,3941.0,9114.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.69,0.5599,67.31,1.7146
2024-08-07,5941.0,17407.13,0.27,2.78,0.18,0.02,0.0,11547.13,3100.0,3941.0,9083.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.68,0.56,67.32,1.7146
2024-08-08,5941.0,17407.13,0.27,2.83,0.18,0.02,0.0,11547.13,3100.0,3941.0,9083.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.67,0.5601,67.33,1.7146
2024-08-09,5941.0,17347.72,0.27,2.91,0.18,0.02,0.0,11507.72,3100.0,3941.0,9052.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.66,0.5602,67.34,1.7146
2024-08-12,5941.0,19605.3,0.27,3.08,0.18,0.02,0.0,13005.3,3100.0,3941.0,10230.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.68,0.56,67.32,1.7146
2024-08-13,5941.0,20318.22,0.27,2.4,0.18,0.02,0.0,13478.22,3100.0,3941.0,10602.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.62,0.5604,67.38,1.7146
2024-08-14,5941.0,20615.27,0.27,2.2,0.18,0.02,0.0,13675.27,3100.0,3941.0,10757.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.65,0.5602,67.35,1.7146
2024-08-15,5941.0,20793.5,0.27,2.22,0.18,0.02,0.0,13793.5,3100.0,3941.0,10850.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.71,0.5598,67.29,1.7146
2024-08-16,5941.0,22338.16,0.27,2.2,0.18,0.02,0.0,14818.16,3100.0,3941.0,11656.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.61,0.5605,67.39,1.7146
2024-08-19,5941.0,23169.9,0.27,1.88,0.18,0.02,0.0,15369.9,3100.0,3941.0,12090.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.64,0.5603,67.36,1.7146
2024-08-20,5941.0,21209.37,0.27,1.39,0.18,0.02,0.0,14069.37,3100.0,3941.0,11067.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,32.63,0.5603,67.37,1.7146
2024-08-21,5100.0,17952.0,0.24,1.09,0.16,0.02,0.0,10912.0,3100.0,3100.0,10912.0,,,,,,,,,,,841.0,0.01,0.0,100.0,89.47,0.0,0.0,0.0,100.0,21.57,0.6617,78.43,1.4719
2024-08-22,5100.0,16779.0,0.24,1.09,0.16,0.02,0.0,10199.0,3100.0,3100.0,10199.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,21.57,0.6617,78.43,1.4719
2024-08-23,5100.0,16830.0,0.24,1.05,0.16,0.02,0.0,10230.0,3100.0,3100.0,10230.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,21.57,0.6617,78.43,1.4719
2024-08-26,5100.0,16422.0,0.24,1.05,0.16,0.02,0.0,9982.0,3100.0,3100.0,9982.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,21.57,0.6617,78.43,1.4719
2024-08-27,5100.0,16116.0,0.24,1.04,0.16,0.02,0.0,9796.0,3100.0,3100.0,9796.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,21.57,0.6617,78.43,1.4719
2024-08-28,5100.0,16473.0,0.24,1.01,0.16,0.02,0.0,10013.0,3100.0,3100.0,10013.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,21.57,0.6617,78.43,1.4719
2024-08-29,5100.0,16881.0,0.24,1.03,0.16,0.02,0.0,10261.0,3100.0,3100.0,10261.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,21.57,0.6617,78.43,1.4719
2024-08-30,5100.0,16932.0,0.24,1.02,0.16,0.02,0.0,10292.0,3100.0,3100.0,10292.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,21.57,0.6617,78.43,1.4719
2024-09-02,5100.0,17187.0,0.24,1.03,0.16,0.02,0.0,10447.0,3100.0,3100.0,10447.0,,,,,,,,,,,,0.01,,100.0,89.47,0.0,0.0,0.0,100.0,21.57,0.6617,78.43,1.4719
2024-09-03,4000.0,13480.0,0.18,0.79,0.12,0.01,0.0,6740.0,2000.0,2000.0,6740.0,,,,0.0,,1100.0,,,,,1100.0,0.01,0.0,100.0,84.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.6913
2024-09-04,4000.0,13400.0,0.18,0.8,0.12,0.01,0.0,6700.0,2000.0,2000.0,6700.0,,,,,,,,,,,,0.01,,100.0,84.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.6913
2024-09-05,4000.0,12920.0,0.18,0.79,0.12,0.01,0.0,6460.0,2000.0,2000.0,6460.0,,,,,,,,,,,,0.01,,100.0,84.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.6913
2024-09-06,4000.0,12960.0,0.18,0.8,0.12,0.01,0.0,6480.0,2000.0,2000.0,6480.0,,,,,,,,,,,,0.01,,100.0,84.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.6913
2024-09-09,4000.0,12240.0,0.18,0.81,0.12,0.01,0.0,6120.0,2000.0,2000.0,6120.0,,,,,,,,,,,,0.01,,100.0,84.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.6913
2024-09-10,4000.0,11960.0,0.18,0.8,0.12,0.01,0.0,5980.0,2000.0,2000.0,5980.0,,,,,,,,,,,,0.01,,100.0,84.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.6913
2024-09-11,4000.0,11600.0,0.18,0.8,0.12,0.01,0.0,5800.0,2000.0,2000.0,5800.0,,,,,,,,,,,,0.01,,100.0,84.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.6913
2024-09-12,4000.0,11880.0,0.18,0.78,0.12,0.01,0.0,5940.0,2000.0,2000.0,5940.0,,,,,,,,,,,,0.01,,100.0,84.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.6913
2024-09-13,4000.0,11200.0,0.18,0.77,0.12,0.01,0.0,5600.0,2000.0,2000.0,5600.0,,,,,,,,,,,,0.01,,100.0,84.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.6913
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,2000.0,,,,,2000.0,0.0,0.01,0.0,0.0,1965.0,5659.2,0.01,0.0,,0.0,,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1965.0,5541.3,0.01,0.0,,0.0,,0.0
2024-09-18,9400.0,28576.0,0.43,1.73,0.29,0.03,0.0,14288.0,4700.0,4700.0,14288.0,,,4700.0,,,,,,0.01,4700.0,,0.01,,100.0,92.79,0.0,0.0,0.0,100.0,,1.0,100.0,1.8559
2024-09-19,9400.0,28858.0,0.43,1.71,0.29,0.03,0.0,14429.0,4700.0,4700.0,14429.0,,,,,,,,,,,,0.01,,100.0,92.79,0.0,0.0,0.0,100.0,,1.0,100.0,1.8559
2024-09-20,9400.0,28294.0,0.43,1.7,0.29,0.03,0.0,14147.0,4700.0,4700.0,14147.0,,,,,,,,,,,,0.01,,100.0,92.79,0.0,0.0,0.0,100.0,,1.0,100.0,1.8559
2024-09-23,9400.0,28200.0,0.43,1.71,0.29,0.03,0.0,14100.0,4700.0,4700.0,14100.0,,,,,,,,,,,,0.01,,100.0,92.79,0.0,0.0,0.0,100.0,,1.0,100.0,1.8559
2024-09-24,9400.0,28858.0,0.43,1.88,0.29,0.03,0.0,14429.0,4700.0,4700.0,14429.0,,,,,,,,,,,,0.01,,100.0,92.79,0.0,0.0,0.0,100.0,,1.0,100.0,1.8559
2024-09-25,9400.0,28200.0,0.43,2.0,0.29,0.03,0.0,14100.0,4700.0,4700.0,14100.0,,,,,,,,,,,,0.01,,100.0,93.72,0.0,0.0,0.0,100.0,,1.0,100.0,1.8744
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,4700.0,,,,,4700.0,0.0,0.01,0.0,0.0,2215.0,6667.15,0.01,0.0,,0.0,,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2215.0,6645.0,0.01,0.0,,0.0,,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2215.0,6379.2,0.01,0.0,,0.0,,0.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2115.0,6239.25,0.01,0.0,,0.0,,0.0
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1015.0,2882.6,0.0,0.0,,0.0,,0.0
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,915.0,2653.5,0.0,0.0,,0.0,,0.0
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,915.0,2699.25,0.0,0.0,,0.0,,0.0
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,715.0,2044.9,0.0,0.0,,0.0,,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,915.0,2607.75,0.0,0.0,,0.0,,0.0
