,ALSPT FP Equity_DX_SI_QTY,ALSPT FP Equity_DX_SHORT_INTEREST_VALUE,ALSPT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSPT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSPT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSPT FP Equity_DX_SI_MV,ALSPT FP Equity_DX_DSS,ALSPT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSPT FP Equity_DX_SUPPLY_SI_QTY,ALSPT FP Equity_DX_BROKER_SI_QTY,ALSPT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSPT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSPT FP Equity_DX_BROKER_SI_MV_INC_x,ALSPT FP Equity_DX_BROKER_SI_QTY_ADD,ALSPT FP Equity_DX_SUPPLY_SI_MV_DEC,ALSPT FP Equity_DX_BROKER_SI_QTY_INC,ALSPT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSPT FP Equity_DX_BROKER_SI_MV_INC_y,ALSPT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSPT FP Equity_DX_BROKER_SI_MV_ADD,ALSPT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSPT FP Equity_DX_BROKER_SI_QTY_DEC,ALSPT FP Equity_DX_SUPPLY_SI_MV,ALSPT FP Equity_DX_BROKER_SI_MV_DEC,ALSPT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSPT FP Equity_DX_UTILIZATION_QUANTITY,ALSPT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSPT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSPT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSPT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSPT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSPT FP Equity_DX_BROKER_SI_CON_RATIO,ALSPT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSPT FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-10-12,4340.0,1931.3,0.05,0.17,0.02,0.0,0.0,965.65,2170.0,2170.0,965.65,,,,,,,,,,,,0.0,,100.0,0.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0108
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,2170.0,,,,,2170.0,0.0,0.0,0.0,0.0,402370.0,176640.43,0.18,0.0,,0.0,,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400200.0,172086.0,0.18,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,173773.6,0.17,0.0,,0.0,,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,176176.0,0.17,0.0,,0.0,,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,176176.0,0.18,0.0,,0.0,,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,175775.6,0.18,0.0,,0.0,,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,168168.0,0.18,0.0,,0.0,,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,170570.4,0.17,0.0,,0.0,,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,166166.0,0.17,0.0,,0.0,,0.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,156156.0,0.17,0.0,,0.0,,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,156956.8,0.16,0.0,,0.0,,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,140140.0,0.16,0.0,,0.0,,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,132132.0,0.14,0.0,,0.0,,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,132132.0,0.13,0.0,,0.0,,0.0
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400513.0,140980.58,0.13,0.0,,0.0,,0.0
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400600.0,146619.6,0.14,0.0,,0.0,,0.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400600.0,140210.0,0.15,0.0,,0.0,,0.0
2023-11-07,3636.0,1287.14,0.04,0.11,0.02,0.0,0.0,643.57,1818.0,1818.0,643.57,,,1818.0,,,,,,0.0,1818.0,,0.0,,100.0,0.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.009
2023-11-08,3636.0,1236.24,0.04,0.12,0.02,0.0,0.0,618.12,1818.0,1818.0,618.12,,,,,,,,,,,,0.0,,100.0,0.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.009
2023-11-09,3636.0,1272.6,0.04,0.13,0.02,0.0,0.0,636.3,1818.0,1818.0,636.3,,,,,,,,,,,,0.0,,100.0,0.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.009
2023-11-10,3636.0,1272.6,0.04,0.12,0.02,0.0,0.0,636.3,1818.0,1818.0,636.3,,,,,,,,,,,,0.0,,100.0,0.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.009
2023-11-13,3636.0,1272.6,0.04,0.12,0.02,0.0,0.0,636.3,1818.0,1818.0,636.3,,,,,,,,,,,,0.0,,100.0,0.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.009
2023-11-14,10264.0,3592.4,0.12,0.36,0.06,0.0,0.0,1796.2,5132.0,5132.0,1796.2,3314.0,0.0,,,3314.0,,0.0,3314.0,,,,0.0,,100.0,1.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0253
2023-11-15,10264.0,3838.74,0.12,0.4,0.06,0.0,0.0,1919.37,5132.0,5132.0,1919.37,,,,,,,,,,,,0.0,,100.0,1.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0253
2023-11-16,10264.0,3797.68,0.12,0.32,0.06,0.0,0.0,1898.84,5132.0,5132.0,1898.84,,,,,,,,,,,,0.0,,100.0,1.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0253
2023-11-17,10264.0,3890.06,0.12,0.28,0.06,0.0,0.0,1945.03,5132.0,5132.0,1945.03,,,,,,,,,,,,0.0,,100.0,1.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0253
2023-11-20,10264.0,4105.6,0.12,0.27,0.06,0.0,0.0,2052.8,5132.0,5132.0,2052.8,,,,,,,,,,,,0.0,,100.0,1.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0253
2023-11-21,10264.0,3797.68,0.12,0.26,0.06,0.0,0.0,1898.84,5132.0,5132.0,1898.84,,,,,,,,,,,,0.0,,100.0,1.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0253
2023-11-22,10264.0,3859.26,0.12,0.25,0.06,0.0,0.0,1929.63,5132.0,5132.0,1929.63,,,,,,,,,,,,0.0,,100.0,1.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0253
2023-11-23,6628.0,2690.97,0.08,0.16,0.04,0.0,0.0,1345.48,3314.0,3314.0,1345.48,,,,0.0,,1818.0,,,,,1818.0,0.0,0.0,100.0,0.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0164
2023-11-24,6628.0,2651.2,0.08,0.14,0.04,0.0,0.0,1325.6,3314.0,3314.0,1325.6,,,,,,,,,,,,0.0,,100.0,0.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0164
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,3314.0,,,,,3314.0,0.0,0.0,0.0,0.0,404064.0,157989.02,0.16,0.0,,0.0,,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,151483.5,0.16,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,185146.5,0.15,0.0,,0.0,,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,173925.5,0.19,0.0,,0.0,,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,172322.5,0.17,0.0,,0.0,,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,171521.0,0.17,0.0,,0.0,,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,161502.25,0.17,0.0,,0.0,,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,171120.25,0.16,0.0,,0.0,,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,167513.5,0.17,0.0,,0.0,,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,166311.25,0.17,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,164307.5,0.17,0.0,,0.0,,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,164708.25,0.16,0.0,,0.0,,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,164307.5,0.16,0.0,,0.0,,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,167513.5,0.16,0.0,,0.0,,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,175929.25,0.17,0.0,,0.0,,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,174727.0,0.18,0.0,,0.0,,0.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,164307.5,0.17,0.0,,0.0,,0.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,155891.75,0.16,0.0,,0.0,,0.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,160300.0,0.16,0.0,,0.0,,0.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,154288.75,0.16,0.0,,0.0,,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,154288.75,0.15,0.0,,0.0,,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,154288.75,0.15,0.0,,0.0,,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,156292.5,0.15,0.0,,0.0,,0.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,170719.5,0.16,0.0,,0.0,,0.0
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,164708.25,0.17,0.0,,0.0,,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,164708.25,0.16,0.0,,0.0,,0.0
2024-01-02,128600.0,57355.6,1.5,1.81,0.71,0.05,0.0,28677.8,64300.0,64300.0,28677.8,,,64300.0,,,,,,0.03,64300.0,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-03,128600.0,58513.0,1.5,1.88,0.71,0.06,0.0,29256.5,64300.0,64300.0,29256.5,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-04,128600.0,56326.8,1.5,1.76,0.71,0.06,0.0,28163.4,64300.0,64300.0,28163.4,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-05,128600.0,55298.0,1.5,1.75,0.71,0.06,0.0,27649.0,64300.0,64300.0,27649.0,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-08,129200.0,57623.2,1.51,1.8,0.71,0.06,0.0,28945.4,64900.0,64900.0,28945.4,600.0,,600.0,,,,,600.0,0.0,,,0.03,,100.0,13.94,0.0,0.0,0.0,100.0,0.46,0.9908,99.54,0.2775
2024-01-09,129200.0,57752.4,1.51,1.82,0.71,0.06,0.0,29010.3,64900.0,64900.0,29010.3,,,,,,,,,,,,0.03,,100.0,13.94,0.0,0.0,0.0,100.0,0.45,0.991,99.55,0.2775
2024-01-10,129200.0,55556.0,1.51,1.98,0.71,0.06,0.0,27907.0,64900.0,64900.0,27907.0,,,,,,,,,,,,0.03,,100.0,13.94,0.0,0.0,0.0,100.0,0.44,0.9911,99.56,0.2775
2024-01-11,129200.0,54005.6,1.51,2.15,0.71,0.06,0.0,27128.2,64900.0,64900.0,27128.2,,,,,,,,,,,,0.03,,100.0,13.94,0.0,0.0,0.0,100.0,0.46,0.9908,99.54,0.2775
2024-01-12,129200.0,54264.0,1.51,2.28,0.71,0.05,0.0,27258.0,64900.0,64900.0,27258.0,,,,,,,,,,,,0.03,,100.0,13.94,0.0,0.0,0.0,100.0,0.47,0.9907,99.53,0.2775
2024-01-15,129200.0,54780.8,1.51,2.39,0.71,0.05,0.0,27517.6,64900.0,64900.0,27517.6,,,,,,,,,,,,0.03,,100.0,13.94,0.0,0.0,0.0,100.0,0.47,0.9907,99.53,0.2775
2024-01-16,129200.0,54522.4,1.51,2.84,0.71,0.05,0.0,27387.8,64900.0,64900.0,27387.8,,,,,,,,,,,,0.03,,100.0,13.94,0.0,0.0,0.0,100.0,0.46,0.9909,99.54,0.2775
2024-01-17,129200.0,55685.2,1.51,3.34,0.71,0.05,0.0,27971.9,64900.0,64900.0,27971.9,,,,,,,,,,,,0.03,,100.0,13.94,0.0,0.0,0.0,100.0,0.46,0.9908,99.54,0.2775
2024-01-18,128600.0,55298.0,1.5,3.34,0.71,0.06,0.0,27649.0,64300.0,64300.0,27649.0,,,,0.0,,600.0,,,,,600.0,0.03,0.0,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-19,128600.0,55298.0,1.5,3.4,0.71,0.06,0.0,27649.0,64300.0,64300.0,27649.0,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-22,128600.0,55169.4,1.5,3.46,0.71,0.06,0.0,27584.7,64300.0,64300.0,27584.7,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-23,128600.0,55298.0,1.5,3.43,0.71,0.06,0.0,27649.0,64300.0,64300.0,27649.0,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-24,128600.0,57098.4,1.5,3.47,0.71,0.06,0.0,28549.2,64300.0,64300.0,28549.2,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-25,128600.0,60699.2,1.5,3.36,0.71,0.06,0.0,30349.6,64300.0,64300.0,30349.6,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-26,128600.0,61728.0,1.5,3.24,0.71,0.06,0.0,30864.0,64300.0,64300.0,30864.0,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-29,128600.0,60184.8,1.5,3.14,0.71,0.06,0.0,30092.4,64300.0,64300.0,30092.4,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-30,128600.0,58641.6,1.5,3.12,0.71,0.06,0.0,29320.8,64300.0,64300.0,29320.8,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-01-31,128600.0,57098.4,1.5,3.12,0.71,0.06,0.0,28549.2,64300.0,64300.0,28549.2,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-02-01,128600.0,58770.2,1.5,3.21,0.71,0.06,0.0,29385.1,64300.0,64300.0,29385.1,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-02-02,128600.0,57098.4,1.5,3.19,0.71,0.06,0.0,28549.2,64300.0,64300.0,28549.2,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-02-05,128600.0,56584.0,1.5,3.17,0.71,0.06,0.0,28292.0,64300.0,64300.0,28292.0,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-02-06,128600.0,57870.0,1.5,3.32,0.71,0.06,0.0,28935.0,64300.0,64300.0,28935.0,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-02-07,128600.0,57870.0,1.5,3.27,0.71,0.06,0.0,28935.0,64300.0,64300.0,28935.0,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-02-08,128600.0,59027.4,1.5,3.3,0.71,0.06,0.0,29513.7,64300.0,64300.0,29513.7,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-02-09,128600.0,57098.4,1.5,3.21,0.71,0.06,0.0,28549.2,64300.0,64300.0,28549.2,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-02-12,128600.0,63528.4,1.5,3.67,0.71,0.06,0.0,31764.2,64300.0,64300.0,31764.2,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-02-13,128600.0,66614.8,1.5,3.89,0.71,0.06,0.0,33307.4,64300.0,64300.0,33307.4,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-02-14,128600.0,67129.2,1.5,3.85,0.71,0.07,0.0,33564.6,64300.0,64300.0,33564.6,,,,,,,,,,,,0.03,,100.0,13.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2765
2024-02-15,123800.0,61528.6,1.44,4.48,0.68,0.06,0.0,30764.3,61900.0,61900.0,30764.3,,,,0.0,,2400.0,,,,,2400.0,0.03,0.0,100.0,13.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2676
2024-02-16,123800.0,59547.8,1.44,4.79,0.68,0.06,0.0,29773.9,61900.0,61900.0,29773.9,,,,,,,,,,,,0.03,,100.0,13.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2676
2024-02-19,123800.0,57690.8,1.44,4.62,0.68,0.06,0.0,28845.4,61900.0,61900.0,28845.4,,,,,,,,,,,,0.03,,100.0,13.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2676
2024-02-20,123800.0,58805.0,1.44,4.61,0.68,0.06,0.0,29402.5,61900.0,61900.0,29402.5,,,,,,,,,,,,0.03,,100.0,13.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2676
2024-02-21,123800.0,50758.0,1.44,4.6,0.68,0.06,0.0,25379.0,61900.0,61900.0,25379.0,,,,,,,,,,,,0.03,,100.0,13.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2676
2024-02-22,123800.0,50386.6,1.44,4.25,0.68,0.05,0.0,25193.3,61900.0,61900.0,25193.3,,,,,,,,,,,,0.03,,100.0,13.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2676
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.03,,61900.0,,,,,61900.0,0.0,0.03,0.0,0.0,456450.0,190339.65,0.19,0.0,,0.0,,0.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,401050.0,160420.0,0.17,0.0,,0.0,,0.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,401050.0,170045.2,0.16,0.0,,0.0,,0.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,168315.0,0.17,0.0,,0.0,,0.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,170318.75,0.17,0.0,,0.0,,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,173524.75,0.17,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,166311.25,0.17,0.0,,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,172322.5,0.17,0.0,,0.0,,0.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,171521.0,0.17,0.0,,0.0,,0.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,168315.0,0.17,0.0,,0.0,,0.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,167513.5,0.17,0.0,,0.0,,0.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,166712.0,0.17,0.0,,0.0,,0.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,166712.0,0.17,0.0,,0.0,,0.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,166311.25,0.17,0.0,,0.0,,0.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,167112.75,0.17,0.0,,0.0,,0.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,169116.5,0.17,0.0,,0.0,,0.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400750.0,170318.75,0.17,0.0,,0.0,,0.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,218618.4,0.17,0.0,,0.0,,0.0
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,198198.0,0.22,0.0,,0.0,,0.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,188188.0,0.2,0.0,,0.0,,0.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,179779.6,0.19,0.0,,0.0,,0.0
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,170970.8,0.18,0.0,,0.0,,0.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,172572.4,0.17,0.0,,0.0,,0.0
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,173773.6,0.17,0.0,,0.0,,0.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,173373.2,0.17,0.0,,0.0,,0.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400400.0,173373.2,0.17,0.0,,0.0,,0.0
