,CNB FP Equity_DX_SI_QTY,CNB FP Equity_DX_SHORT_INTEREST_VALUE,CNB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNB FP Equity_DX_SI_MV,CNB FP Equity_DX_DSS,CNB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNB FP Equity_DX_SUPPLY_SI_QTY,CNB FP Equity_DX_BROKER_SI_QTY,CNB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNB FP Equity_DX_BROKER_SI_MV_INC_x,CNB FP Equity_DX_BROKER_SI_QTY_ADD,CNB FP Equity_DX_BROKER_SI_QTY_INC,CNB FP Equity_DX_BROKER_SI_MV_INC_y,CNB FP Equity_DX_BROKER_SI_MV_ADD,CNB FP Equity_DX_BROKER_SI_QTY_DEC,CNB FP Equity_DX_SUPPLY_SI_MV,CNB FP Equity_DX_BROKER_SI_MV_DEC,CNB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNB FP Equity_DX_UTILIZATION_QUANTITY,CNB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNB FP Equity_DX_ACTIVE_UTILIZATION_MV,CNB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNB FP Equity_DX_BROKER_SI_CON_RATIO,CNB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNB FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50100.0,5493465.0,5.51,0.0,,0.0,,0.0
2011-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50100.0,5502984.0,5.49,0.0,,0.0,,0.0
2011-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50100.0,5500479.0,5.51,0.0,,0.0,,0.0
2011-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50100.0,5507493.0,5.53,0.0,,0.0,,0.0
2011-11-09,3500.0,384370.0,1.51,0.32,0.38,,384370.0,0.0,3500.0,0.0,,3500.0,,,0.38,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-10,3500.0,383705.0,1.58,0.32,0.38,,383705.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-11,3500.0,382690.0,1.55,0.32,0.38,,382690.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-14,3500.0,383635.0,1.55,0.32,0.38,,383635.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-15,3500.0,383810.0,1.57,0.32,0.38,,383810.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-16,3500.0,382830.0,1.66,0.29,0.38,,382830.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-17,3500.0,381745.0,1.72,0.29,0.38,,381745.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-18,3500.0,380800.0,1.64,0.29,0.38,,380800.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-21,3500.0,380835.0,2.31,0.29,0.38,,380835.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-22,3500.0,380660.0,2.26,0.29,0.38,,380660.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-23,3500.0,378665.0,2.33,0.29,0.38,,378665.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-24,3500.0,377615.0,2.36,0.29,0.38,,377615.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-25,3500.0,376880.0,2.52,0.29,0.38,,376880.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-28,3500.0,376390.0,2.38,0.29,0.38,,376390.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-29,3500.0,376915.0,2.36,0.29,0.38,,376915.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-11-30,3500.0,378070.0,2.23,0.29,0.38,,378070.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-01,3500.0,378525.0,2.24,0.29,0.38,,378525.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-02,3500.0,379085.0,2.32,0.29,0.38,,379085.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-05,3500.0,378665.0,2.26,0.27,0.38,,378665.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-06,3500.0,379225.0,2.29,0.27,0.38,,379225.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-07,3500.0,379645.0,2.28,0.27,0.38,,379645.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-08,3500.0,380835.0,2.29,0.27,0.38,,380835.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-09,3500.0,378945.0,2.32,0.27,0.38,,378945.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-12,3500.0,380695.0,2.42,0.27,0.38,,380695.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-13,3500.0,381150.0,2.47,0.27,0.38,,381150.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-14,3500.0,381500.0,2.62,0.27,0.38,,381500.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-15,3500.0,381570.0,2.62,0.27,0.38,,381570.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-16,3500.0,382480.0,2.76,0.27,0.38,,382480.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-19,3500.0,382480.0,3.39,0.27,0.38,,382480.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-20,3500.0,382235.0,3.49,0.27,0.38,,382235.0,0.0,3500.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0699
2011-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,3500.0,0.0,0.38,0.0,0.0,50100.0,5473425.0,5.48,0.0,,0.0,,0.0
2011-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50100.0,5474928.0,5.48,0.0,,0.0,,0.0
2011-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51150.0,5582511.0,5.6,0.0,,0.0,,0.0
2011-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51150.0,5582511.0,5.6,0.0,,0.0,,0.0
2011-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51150.0,5587114.5,5.58,0.0,,0.0,,0.0
2011-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6035616.0,6.05,0.0,,0.0,,0.0
2011-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6047197.5,6.07,0.0,,0.0,,0.0
2011-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6042785.5,6.06,0.0,,0.0,,0.0
2012-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6040579.5,6.05,0.0,,0.0,,0.0
2012-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6064294.0,6.04,0.0,,0.0,,0.0
2012-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6053815.5,6.06,0.0,,0.0,,0.0
2012-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6057124.5,6.14,0.0,,0.0,,0.0
2012-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6060985.0,6.07,0.0,,0.0,,0.0
2012-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6060985.0,6.09,0.0,,0.0,,0.0
2012-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6061536.5,6.05,0.0,,0.0,,0.0
2012-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6064845.5,6.08,0.0,,0.0,,0.0
2012-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6072566.5,6.07,0.0,,0.0,,0.0
2012-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6074772.5,6.06,0.0,,0.0,,0.0
2012-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6078633.0,6.07,0.0,,0.0,,0.0
2012-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6058227.5,6.08,0.0,,0.0,,0.0
2012-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6072566.5,6.09,0.0,,0.0,,0.0
2012-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6070912.0,6.08,0.0,,0.0,,0.0
2012-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,55150.0,6064845.5,6.08,0.0,,0.0,,0.0
2012-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5833779.12,5.85,0.0,,0.0,,0.0
2012-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5835900.88,5.82,0.0,,0.0,,0.0
2012-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5849692.32,5.89,0.0,,0.0,,0.0
2012-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5871440.36,5.85,0.0,,0.0,,0.0
2012-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5878336.08,5.92,0.0,,0.0,,0.0
2012-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5887353.56,5.9,0.0,,0.0,,0.0
2012-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5895840.6,5.89,0.0,,0.0,,0.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5899553.68,5.9,0.0,,0.0,,0.0
2012-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5909101.6,5.91,0.0,,0.0,,0.0
2012-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5917588.64,5.92,0.0,,0.0,,0.0
2012-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5923423.48,5.94,0.0,,0.0,,0.0
2012-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5926075.68,5.93,0.0,,0.0,,0.0
2012-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5919710.4,5.89,0.0,,0.0,,0.0
2012-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5907510.28,5.92,0.0,,0.0,,0.0
2012-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5923953.92,5.93,0.0,,0.0,,0.0
2012-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5926606.12,5.92,0.0,,0.0,,0.0
2012-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5918119.08,5.94,0.0,,0.0,,0.0
2012-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5941458.44,5.95,0.0,,0.0,,0.0
2012-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5938275.8,5.97,0.0,,0.0,,0.0
2012-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5937214.92,5.95,0.0,,0.0,,0.0
2012-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5934032.28,5.95,0.0,,0.0,,0.0
2012-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5948884.6,5.95,0.0,,0.0,,0.0
2012-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5946232.4,5.96,0.0,,0.0,,0.0
2012-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5952597.68,5.99,0.0,,0.0,,0.0
2012-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5960554.28,5.94,0.0,,0.0,,0.0
2012-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5974345.72,5.96,0.0,,0.0,,0.0
2012-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5990258.92,6.0,0.0,,0.0,,0.0
2012-02-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5990789.36,5.96,0.0,,0.0,,0.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5989728.48,5.97,0.0,,0.0,,0.0
2012-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6005111.24,6.0,0.0,,0.0,,0.0
2012-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6008824.32,6.01,0.0,,0.0,,0.0
2012-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6022615.76,6.03,0.0,,0.0,,0.0
2012-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6014128.72,6.03,0.0,,0.0,,0.0
2012-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6016250.48,6.01,0.0,,0.0,,0.0
2012-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6019963.56,6.03,0.0,,0.0,,0.0
2012-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6034285.44,6.04,0.0,,0.0,,0.0
2012-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6020494.0,6.0,0.0,,0.0,,0.0
2012-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5992380.68,5.99,0.0,,0.0,,0.0
2012-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5991319.8,5.98,0.0,,0.0,,0.0
2012-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5966919.56,5.96,0.0,,0.0,,0.0
2012-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5973284.84,5.97,0.0,,0.0,,0.0
2012-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,5973284.84,5.98,0.0,,0.0,,0.0
2012-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6000337.28,6.0,0.0,,0.0,,0.0
2012-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6008824.32,6.03,0.0,,0.0,,0.0
2012-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6015720.04,6.01,0.0,,0.0,,0.0
2012-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6004580.8,6.03,0.0,,0.0,,0.0
2012-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,53044.0,6022615.76,5.99,0.0,,0.0,,0.0
2012-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5898209.4,5.91,0.0,,0.0,,0.0
2012-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5902883.1,5.9,0.0,,0.0,,0.0
2012-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5905998.9,5.9,0.0,,0.0,,0.0
2012-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5901325.2,5.89,0.0,,0.0,,0.0
2012-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5907556.8,5.85,0.0,,0.0,,0.0
2012-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5898209.4,5.9,0.0,,0.0,,0.0
2012-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5903402.4,5.9,0.0,,0.0,,0.0
2012-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5903402.4,5.9,0.0,,0.0,,0.0
2012-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5903402.4,5.88,0.0,,0.0,,0.0
2012-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5926770.9,5.92,0.0,,0.0,,0.0
2012-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5905479.6,5.89,0.0,,0.0,,0.0
2012-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,51930.0,5889900.6,5.89,0.0,,0.0,,0.0
2012-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5737556.8,5.73,0.0,,0.0,,0.0
2012-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5734023.2,5.77,0.0,,0.0,,0.0
2012-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5721403.2,5.74,0.0,,0.0,,0.0
2012-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5745633.6,5.75,0.0,,0.0,,0.0
2012-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5742100.0,5.75,0.0,,0.0,,0.0
2012-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5729480.0,5.72,0.0,,0.0,,0.0
2012-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5742604.8,5.76,0.0,,0.0,,0.0
2012-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5730489.6,5.72,0.0,,0.0,,0.0
2012-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5719384.0,5.73,0.0,,0.0,,0.0
2012-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5736547.2,5.74,0.0,,0.0,,0.0
2012-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5735032.8,5.73,0.0,,0.0,,0.0
2012-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5745633.6,5.73,0.0,,0.0,,0.0
2012-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5745633.6,5.77,0.0,,0.0,,0.0
2012-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5757748.8,5.77,0.0,,0.0,,0.0
2012-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5757244.0,5.75,0.0,,0.0,,0.0
2012-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5760272.8,5.76,0.0,,0.0,,0.0
2012-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5762292.0,5.78,0.0,,0.0,,0.0
2012-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5775921.6,5.76,0.0,,0.0,,0.0
2012-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5775416.8,5.76,0.0,,0.0,,0.0
2012-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5770368.8,5.77,0.0,,0.0,,0.0
2012-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5771378.4,5.76,0.0,,0.0,,0.0
2012-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,50480.0,5782484.0,5.77,0.0,,0.0,,0.0
2012-05-15,10000.0,1148000.0,5.31,0.5,1.21,,1148000.0,0.0,10000.0,0.0,,10000.0,,,1.21,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1981
2012-05-16,20000.0,2287200.0,8.8,1.0,2.35,,2287200.0,0.0,20000.0,0.0,,10000.0,,,1.14,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.59,0.5004,51.41,0.3962
2012-05-17,20000.0,2290600.0,8.7,1.0,2.35,,2290600.0,0.0,20000.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.5003,51.25,0.3962
