,HO FP Equity_DX_SI_QTY,HO FP Equity_DX_SHORT_INTEREST_VALUE,HO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HO FP Equity_DX_SI_MV,HO FP Equity_DX_DSS,HO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HO FP Equity_DX_SUPPLY_SI_QTY,HO FP Equity_DX_BROKER_SI_QTY,HO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HO FP Equity_DX_BROKER_SI_MV_NEW_x,HO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,HO FP Equity_DX_SUPPLY_SI_QTY_INC_x,HO FP Equity_DX_BROKER_SI_MV_INC_x,HO FP Equity_DX_SUPPLY_SI_MV_NEW,HO FP Equity_DX_BROKER_SI_QTY_ADD,HO FP Equity_DX_BROKER_SI_QTY_NEW,HO FP Equity_DX_SUPPLY_SI_MV_DEC,HO FP Equity_DX_BROKER_SI_QTY_INC,HO FP Equity_DX_SUPPLY_SI_QTY_DEC,HO FP Equity_DX_BROKER_SI_MV_NEW_y,HO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,HO FP Equity_DX_BROKER_SI_MV_INC_y,HO FP Equity_DX_SUPPLY_SI_QTY_INC_y,HO FP Equity_DX_BROKER_SI_MV_ADD,HO FP Equity_DX_SUPPLY_SI_QTY_ADD,HO FP Equity_DX_BROKER_SI_QTY_DEC,HO FP Equity_DX_SUPPLY_SI_MV,HO FP Equity_DX_BROKER_SI_MV_DEC,HO FP Equity_DX_SUPPLY_SI_MV_RMV,HO FP Equity_DX_BROKER_SI_MV_RMV,HO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HO FP Equity_DX_UTILIZATION_QUANTITY,HO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,HO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HO FP Equity_DX_ACTIVE_UTILIZATION_MV,HO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HO FP Equity_DX_BROKER_SI_CON_RATIO,HO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HO FP Equity_DX_DEMAND_SUPPLY_RATIO,HO FP Equity_PX_LAST
2024-02-08,384494.0,51483746.6,0.38,2.07,0.18,51.9,0.0,28223709.8,211322.0,210782.0,28296015.8,,,,,,,,16.23,,118474.0,,,,,,,118474.0,28.39,16.1,,,0.58,0.58,36504864.0,4888001289.6,,4951.12,0.57,38.19,0.3404,38.8,0.0105,133.9
2024-02-09,368893.0,49320994.1,0.36,1.93,0.18,49.34,0.0,26095699.7,189721.0,195181.0,25365697.7,,,,,,,,2.96,,21601.0,,,,,,,15601.0,25.38,2.19,,,0.52,0.52,36540084.0,4885409230.8,,4893.07,0.52,40.18,0.3538,40.2,0.01,133.7
2024-02-12,313547.0,41999620.65,0.31,1.6,0.15,41.98,0.0,22079648.25,152375.0,164835.0,20410631.25,,,,0.93,,,,5.0,7000.0,37346.0,,,0.93,,,,37346.0,20.41,5.0,,,0.41,0.41,36577296.0,4899528799.2,,4901.55,0.41,47.3,0.4492,47.32,0.0085,133.95
2024-02-13,308547.0,40867050.15,0.3,1.55,0.15,41.23,0.0,21170145.75,152375.0,159835.0,20182068.75,,,,,,,,,,,,,,,,,5000.0,20.2,0.67,,,0.42,0.42,36395836.0,4820628478.2,,4882.36,0.41,47.7,0.4628,48.44,0.0084,132.45
2024-02-14,308547.0,42533203.95,0.3,1.52,0.15,41.91,0.0,22033254.75,152375.0,159835.0,21004893.75,,,,,,,,,,,,,,,,,,20.96,,,,0.42,0.42,36248524.0,4996859033.4,,4844.36,0.43,47.52,0.4638,48.72,0.0085,137.85
2024-02-15,313440.0,43756224.0,0.31,1.48,0.15,42.84,0.0,22996028.8,155268.0,164728.0,21675412.8,,,,0.31,,4856.0,,0.26,2000.0,1963.0,,,0.31,,0.67,4856.0,1963.0,21.64,0.26,,,0.43,0.43,36197468.0,5053166532.8,,4992.82,0.43,46.33,0.4489,48.29,0.0086,139.6
2024-02-16,313440.0,44085336.0,0.31,1.44,0.15,43.87,0.0,23168993.2,164818.0,164728.0,23181651.7,,,,,,,,,,,,,,,,9550.0,,23.16,,,,0.46,0.46,35984560.0,5061228364.0,,5028.74,0.46,47.15,0.4495,47.55,0.0087,140.65
2024-02-19,313240.0,41974160.0,0.31,1.4,0.15,42.83,0.0,22046752.0,150412.0,164528.0,20155208.0,,,,,,,,2.01,,14406.0,,,,,,,200.0,20.13,0.03,,,0.42,0.42,35995784.0,4823435056.0,,5007.65,0.4,46.35,0.4489,48.26,0.0087,134.0
2024-02-20,301384.0,40732047.6,0.29,1.26,0.14,41.34,0.0,20633620.8,150412.0,152672.0,20328181.8,,,,,,,,,,,,,,,,,11856.0,20.36,1.66,,,0.42,0.42,35903488.0,4852356403.2,,4818.43,0.42,48.58,0.4851,49.9,0.0084,135.15
2024-02-21,301384.0,40641632.4,0.29,1.24,0.14,41.2,0.0,20587819.2,150412.0,152672.0,20283058.2,,,,,,,,,,,,,,,,,,20.25,,,,0.42,0.42,35901104.0,4841263874.4,,4854.65,0.42,48.48,0.485,49.99,0.0084,134.85
2024-02-22,297684.0,39964077.0,0.29,1.2,0.14,40.62,0.0,19999491.0,148712.0,148972.0,19964586.0,,,,,,,,0.23,,1700.0,,,,,,,3700.0,19.94,0.5,,,0.41,0.41,35822744.0,4809203382.0,,4827.08,0.41,48.98,0.497,50.7,0.0083,134.25
2024-02-23,312784.0,42413510.4,0.31,1.24,0.15,42.84,0.0,22248163.2,163512.0,164072.0,22172227.2,,,,0.04,,14800.0,,,300.0,,,,0.04,,1.99,14800.0,,22.14,,,,0.46,0.46,35687644.0,4839244526.4,,4802.55,0.46,46.92,0.453,48.04,0.0087,135.6
2024-02-26,312784.0,43398780.0,0.31,1.22,0.15,43.3,0.0,22764990.0,163512.0,164072.0,22687290.0,,,,,,,,,,,,,,,,,,22.64,,,,0.46,0.46,35694932.0,4952671815.0,,4862.23,0.46,47.43,0.453,47.53,0.0087,138.75
2024-02-27,323634.0,44289312.9,0.32,1.24,0.15,44.6,0.0,23938075.7,174512.0,174922.0,23881967.2,,,,1.57,,,,,11000.0,,,,1.57,,,11000.0,150.0,23.94,0.02,,,0.49,0.49,35737192.0,4890634725.2,,4947.11,0.48,45.53,0.4262,46.08,0.009,136.85
2024-02-28,344647.0,47078780.2,0.34,1.3,0.16,47.37,0.0,26764721.0,195525.0,195935.0,26708715.0,,,,2.82,,,,,21013.0,,,,2.82,,,21013.0,,26.71,,,,0.55,0.55,35592672.0,4861958995.2,,4873.6,0.55,42.74,0.3894,43.39,0.0096,136.6
2024-02-29,359310.0,49243435.5,0.35,1.37,0.17,49.54,0.0,28862455.9,219595.0,210598.0,30095494.75,,,,2.0,,,,,14663.0,,,,2.0,,,24070.0,,30.1,,,,0.62,0.62,35274652.0,4834391056.6,,4831.22,0.62,41.09,0.3709,41.62,0.0101,137.05
2024-03-01,321904.0,43585801.6,0.31,1.13,0.15,44.05,0.0,23450196.8,210188.0,173192.0,28459455.2,,,,,,,,1.42,,10407.0,,,,,,1000.0,37406.0,28.52,5.11,,,0.59,0.59,35228656.0,4769960022.4,,4812.41,0.59,45.54,0.4305,46.63,0.0091,135.4
2024-03-04,321514.0,44481461.9,0.31,1.13,0.15,43.98,0.0,23961113.2,172392.0,173192.0,23850433.2,,,,,,,,5.17,,37796.0,,,,,,,,23.36,,,,0.49,0.49,34955824.0,4836138250.4,,4749.46,0.49,45.64,0.4308,46.59,0.0092,138.35
2024-03-05,241914.0,36504822.6,0.24,0.84,0.12,34.86,0.0,20159032.8,132392.0,133592.0,19977952.8,,,,0.05,,,,3.78,400.0,40000.0,,,0.05,,,,40000.0,19.7,5.52,,,0.38,0.38,34900476.0,5266481828.4,,4923.36,0.4,42.94,0.4134,46.88,0.0069,150.9
2024-03-06,241914.0,35561358.0,0.24,0.8,0.12,34.66,0.0,19638024.0,132392.0,133592.0,19461624.0,,,,,,,,,,,,,,,,,,19.56,,,,0.38,0.38,34837752.0,5121149544.0,,5210.39,0.37,43.01,0.4067,45.9,0.0069,147.0
2024-03-07,241214.0,35193122.6,0.24,0.78,0.11,34.25,0.0,19388942.8,132392.0,132892.0,19315992.8,,,,,,,,,,,,,,,,,700.0,19.31,0.09,,,0.38,0.38,34686976.0,5060829798.4,,5074.17,0.38,43.33,0.41,45.99,0.0069,145.9
2024-03-08,240714.0,34482280.5,0.24,0.77,0.11,33.94,0.0,18965154.0,132392.0,132392.0,18965154.0,,,,,,,,,,,,,,,,,500.0,19.06,0.07,,,0.38,0.38,34759956.0,4979363697.0,,5041.95,0.38,43.75,0.4112,45.71,0.0069,143.25
2024-03-11,240714.0,33868459.8,0.24,0.76,0.11,34.27,0.0,18627554.4,132392.0,132392.0,18627554.4,,,,,,,,,,,,,,,,,,18.7,,,,0.38,0.38,34552220.0,4861497354.0,,4934.61,0.38,44.41,0.4132,45.36,0.0069,140.7
2024-03-12,241364.0,34358165.4,0.24,0.75,0.11,34.45,0.0,18938528.7,132392.0,133042.0,18846001.2,,,,,,650.0,,,,,,,,,0.09,,,18.79,,,,0.38,0.38,34551848.0,4918455562.8,,4872.25,0.38,44.65,0.4126,45.12,0.007,142.35
2024-03-13,151873.0,21831743.75,0.15,0.46,0.07,21.75,0.0,6159400.0,150501.0,42848.0,21634518.75,,,760.0,0.06,,17406.0,,,400.0,,,,0.06,760.0,2.48,17349.0,108000.0,21.58,15.52,,,0.43,0.43,34608424.0,4974960950.0,,4928.03,0.44,15.73,0.549,71.49,0.0044,143.75
2024-03-14,288260.0,42100373.0,0.28,0.87,0.14,41.72,0.0,26177271.75,178888.0,179235.0,26126592.4,,,28387.0,4.07,,108000.0,,,28387.0,,,,4.07,28387.0,15.58,,,26.09,,,,0.52,0.52,34383136.0,5021657012.8,,4971.89,0.52,37.4,0.3148,37.87,0.0083,146.05
2024-03-15,446218.0,65437869.7,0.44,1.33,0.21,64.64,0.0,48956316.15,336293.0,333831.0,49317368.45,,,124229.0,22.29,,703.0,,,154043.0,,,,22.29,124229.0,0.1,33176.0,150.0,49.28,0.02,,,0.97,0.97,34195388.0,5014753650.2,,4988.88,0.98,24.49,0.3203,44.64,0.0129,146.65
2024-03-18,495820.0,73678852.0,0.48,1.42,0.24,72.94,0.0,57082609.6,352710.0,384136.0,52412706.0,,,,7.88,,,,0.1,50655.0,703.0,,,7.88,,,17120.0,350.0,51.95,0.05,,,1.02,1.02,34197232.0,5081708675.2,,5021.53,1.02,22.04,0.3454,49.69,0.0144,148.6
2024-03-19,622455.0,94084073.25,0.61,1.76,0.3,92.51,0.0,77203036.65,408728.0,510771.0,61779237.2,,,78.0,19.26,,,,0.0,126635.0,78.0,,,19.26,78.0,,56018.0,,61.57,,,,1.23,1.23,32952496.0,4980769770.4,,4909.69,1.24,17.64,0.4193,59.75,0.0187,151.15
2024-03-20,434499.0,66434897.1,0.42,1.21,0.21,65.41,0.0,60575463.3,335366.0,396177.0,51277461.4,,,1000.0,,,,,10.9,,74362.0,,,,1000.0,,,114594.0,51.05,16.13,,,1.01,1.01,33017434.0,5048365658.6,,4977.01,1.02,8.83,0.5912,75.7,0.013,152.9
2024-03-21,142070.0,22027953.5,0.14,0.39,0.07,21.56,0.0,16086127.4,100286.0,103748.0,15549344.3,,,,,,,,35.75,,235080.0,,,,,,,292429.0,15.48,44.03,,,0.3,0.3,33190036.0,5146115081.8,,5065.03,0.3,25.97,0.2391,27.39,0.0043,155.05
2024-03-22,210997.0,33168728.4,0.21,0.57,0.1,32.84,0.0,22777808.4,172575.0,144897.0,27128790.0,,,,6.84,,1122.0,,,43389.0,,,,6.84,,0.18,72289.0,3362.0,26.92,0.51,,,0.52,0.52,33071264.0,5198802700.8,,5134.94,0.52,18.2,0.2432,38.4,0.0063,157.2
2024-03-25,338190.0,54194947.5,0.33,0.91,0.16,53.17,0.0,42747649.0,261818.0,266756.0,41956334.5,,,3112.0,15.0,,27778.0,,,94081.0,,,,15.0,3112.0,4.31,86131.0,,41.35,,,,0.79,0.79,32798444.0,5255950651.0,,5147.41,0.8,18.54,0.243,38.15,0.0102,160.25
2024-03-26,498691.0,80264316.45,0.49,1.32,0.24,79.75,0.0,61393733.7,299158.0,381446.0,48149480.1,,,3905.0,19.77,,,,1.33,122393.0,8471.0,,,19.77,3905.0,,41906.0,7703.0,48.33,1.19,,,0.9,0.9,32828434.0,5283736452.3,,5245.59,0.91,13.4,0.3873,58.48,0.0151,160.95
2024-03-27,387488.0,61455596.8,0.38,1.03,0.18,62.21,0.0,42440884.2,258415.0,267597.0,40984619.0,,,2646.0,0.95,,,,6.96,5359.0,43389.0,,,0.95,2646.0,,,119208.0,41.75,18.93,,,0.78,0.78,32670556.0,5181550181.6,,5219.8,0.79,19.46,0.2815,44.57,0.0118,158.6
2024-03-28,444473.0,70248957.65,0.43,1.21,0.21,71.29,0.0,50837572.75,261342.0,321655.0,41305103.1,,,2927.0,8.59,,376.0,,,53682.0,,,,8.59,2927.0,0.06,,,42.04,,,,0.81,0.81,32074052.0,5069303918.6,,5075.35,0.82,17.63,0.3242,50.87,0.0137,158.05
2024-03-29,444473.0,70248957.65,0.43,1.23,0.21,71.11,0.0,50837572.75,261342.0,321655.0,41305103.1,,,,,,,,,,,,,,,,,,41.91,,,,0.8,0.8,32291284.0,5103637436.2,,5088.33,0.82,17.64,0.3239,50.83,0.0137,
2024-04-01,407995.0,64483609.75,0.4,1.13,0.19,65.21,0.0,45072224.85,261342.0,285177.0,41305103.1,,,,0.24,,,,,2147.0,,,,0.24,,,,38625.0,41.94,6.28,,,0.79,0.79,32825402.0,5188054786.1,,5186.45,0.8,19.61,0.3679,55.59,0.0123,
2024-04-02,369371.0,58102058.3,0.36,1.02,0.18,58.66,0.0,40549265.9,211487.0,257783.0,33266905.1,,,1234.0,0.11,,,,8.4,677.0,51766.0,,,0.11,1234.0,,677.0,28071.0,33.68,4.67,,,0.64,0.64,32675944.0,5139925991.2,,5134.83,0.65,18.75,0.3492,53.76,0.0112,157.3
2024-04-03,234369.0,37381855.5,0.23,0.65,0.11,37.25,0.0,27259666.5,190018.0,170907.0,30307871.0,,,,0.16,,,,3.54,1000.0,22469.0,,,0.16,,,1000.0,87876.0,30.42,14.01,,,0.57,0.57,32986954.0,5261419163.0,,5171.75,0.58,19.96,0.3518,52.55,0.0071,159.5
2024-04-04,197524.0,31189039.6,0.19,0.57,0.09,31.3,0.0,13747563.5,114502.0,87065.0,18079865.8,,,207.0,0.04,,,,13.35,207.0,81903.0,,,0.04,207.0,,6180.0,84049.0,18.22,13.17,,,0.35,0.35,33018336.0,5213595254.4,,5231.35,0.35,24.08,0.4011,57.53,0.006,157.9
2024-04-05,136769.0,21746271.0,0.13,0.4,0.07,21.53,0.0,12557979.0,130502.0,78981.0,20749818.0,,,,,,,,5.21,,32679.0,,,,,,48679.0,8084.0,20.66,1.3,,,0.39,0.39,33001870.0,5247297330.0,,5205.43,0.4,26.95,0.2753,41.88,0.0041,159.0
2024-04-08,197576.0,32115978.8,0.19,0.58,0.09,31.55,0.0,11560068.35,130502.0,71117.0,21213100.1,,,,,,,,,,,,,,,,,7864.0,20.9,1.24,,,0.39,0.39,32948270.0,5355741288.5,,5233.05,0.4,31.12,0.4115,55.68,0.006,162.55
2024-04-09,77333.0,11955681.8,0.08,0.23,0.04,12.4,0.0,10831739.8,75663.0,70063.0,11697499.8,,,,0.11,,,,8.74,617.0,54839.0,,,0.11,,,,1671.0,11.99,0.26,,,0.23,0.23,32980108.0,5098724696.8,,5277.54,0.23,32.0,0.3542,49.21,0.0023,154.6
2024-04-10,85185.0,13199415.75,0.08,0.25,0.04,13.48,0.0,11878312.05,76919.0,76659.0,11918599.05,,,,1.07,,,,,6596.0,,,,1.07,,,1256.0,,11.92,,,,0.23,0.23,32919712.0,5100909374.4,,5100.81,0.23,27.97,0.3093,45.7,0.0026,154.95
2024-04-11,71119.0,11115899.7,0.07,0.21,0.03,11.25,0.0,10945532.7,69483.0,70029.0,10860192.9,,,,,,1400.0,,1.16,,7436.0,,,,,0.22,,8030.0,10.82,1.32,,,0.21,0.21,32907836.0,5143494766.8,,5099.67,0.21,33.75,0.4195,55.02,0.0022,156.3
2024-04-12,158631.0,25190602.8,0.15,0.46,0.08,24.78,0.0,25017510.8,128001.0,157541.0,20326558.8,,,,12.58,,6658.0,,,80854.0,,,,12.58,,1.04,58518.0,,20.22,,,,0.39,0.39,32761544.0,5202533187.2,,5136.0,0.39,24.28,0.3627,52.76,0.0048,158.8
2024-04-15,146221.0,23402671.05,0.14,0.43,0.07,23.2,0.0,23228216.55,115993.0,145131.0,18564679.65,,,36252.0,5.79,,29100.0,,8.24,36252.0,51860.0,,,5.79,36252.0,4.62,3600.0,77762.0,18.49,12.08,,,0.36,0.36,32556428.0,5210656301.4,,5162.37,0.36,25.99,0.2253,29.65,0.0045,160.05
2024-04-16,195639.0,30959871.75,0.19,0.61,0.09,31.19,0.0,30787379.25,79210.0,194549.0,12534982.5,,,8806.0,14.79,,,,7.25,92328.0,45589.0,,,14.79,8806.0,,,42910.0,12.61,6.83,,,0.24,0.24,32475860.0,5139304845.0,,5168.86,0.24,19.3,0.3258,49.84,0.006,158.25
2024-04-17,712969.0,112007429.9,0.7,2.23,0.34,112.76,0.0,74430052.5,373291.0,473775.0,58644016.1,,,,39.07,,59847.0,,0.09,245496.0,581.0,,,39.07,,9.37,294662.0,26117.0,58.79,4.31,,,1.15,1.15,32155820.0,5051679322.0,,5054.58,1.15,9.99,0.544,72.35,0.0219,157.1
2024-04-18,262424.0,40741326.0,0.26,0.83,0.12,41.05,0.0,31325413.5,207720.0,201774.0,32248530.0,,,,11.08,,,,39.25,71628.0,249016.0,,,11.08,,,83445.0,343629.0,32.59,54.63,,,0.65,0.65,31559168.0,4899560832.0,,4927.91,0.66,14.61,0.4186,61.25,0.0083,155.25
2024-04-19,286449.0,44471207.25,0.28,0.95,0.14,44.42,0.0,35055294.75,227968.0,225799.0,35392032.0,,,,4.24,,,,1.14,27725.0,6879.0,,,4.24,,,27127.0,3700.0,35.33,0.58,,,0.72,0.72,31554228.0,4898793897.0,,4885.07,0.72,13.33,0.3707,56.51,0.009,155.25
2024-04-22,176007.0,27738703.2,0.17,0.6,0.08,27.38,0.0,20216770.4,119716.0,128279.0,18867241.6,,,12170.0,1.88,,,,18.69,12170.0,120422.0,,,1.88,12170.0,,,109690.0,18.6,17.01,,,0.39,0.39,30370280.0,4786356128.0,,4721.01,0.39,27.43,0.3127,43.66,0.0058,157.6
2024-04-23,181148.0,28757245.0,0.18,0.62,0.09,28.47,0.0,21180425.0,91954.0,133420.0,14597697.5,,,,5.33,,,,4.25,32903.0,27762.0,,,5.33,,,,27762.0,14.5,4.29,,,0.3,0.3,30333586.0,4815456777.5,,4761.32,0.3,42.07,0.387,45.2,0.006,158.75
2024-04-24,180217.0,28834720.0,0.18,0.64,0.09,28.71,0.0,26110240.0,123700.0,163189.0,19792000.0,,,,9.42,,10300.0,,6.08,58067.0,38548.0,,,9.42,,1.64,70294.0,38598.0,19.77,5.97,,,0.41,0.41,30249992.0,4839998720.0,,4794.27,0.41,13.39,0.5174,70.07,0.0059,160.0
2024-04-25,157421.0,24659999.65,0.15,0.57,0.07,25.22,0.0,22634828.45,97717.0,144493.0,15307368.05,,,,,,8734.0,,5.15,,32457.0,,,,,1.39,6474.0,27430.0,15.68,4.36,,,0.32,0.32,29978940.0,4696200951.0,,4746.43,0.33,5.52,0.6516,80.31,0.0052,156.65
2024-04-26,163619.0,25966335.3,0.16,0.61,0.08,25.75,0.0,25285512.3,106915.0,159329.0,16967410.5,,,10520.0,2.42,,,,1.38,17836.0,8638.0,,,2.42,10520.0,,7316.0,3000.0,16.82,0.48,,,0.36,0.36,29956976.0,4754172091.2,,4698.77,0.36,10.57,0.6765,81.51,0.0054,158.7
2024-04-29,166719.0,26408289.6,0.16,0.62,0.08,26.53,0.0,25701192.0,104859.0,162255.0,16609665.6,,,,0.32,,6616.0,,0.54,2000.0,3430.0,,,0.32,,1.04,1374.0,5690.0,16.72,0.92,,,0.35,0.35,30054372.0,4760612524.8,,4742.24,0.35,8.95,0.665,80.93,0.0055,158.4
2024-04-30,203056.0,32072695.2,0.2,0.77,0.1,32.22,0.0,30239685.45,139297.0,191451.0,22001961.15,,,34438.0,5.38,,,,,34438.0,,,,5.38,34438.0,,,5242.0,22.14,0.82,,,0.46,0.46,29821412.0,4710292025.4,,4714.68,0.47,7.6,0.6932,82.75,0.0068,157.95
2024-05-01,192371.0,30384999.45,0.19,0.76,0.09,30.4,0.0,28551989.7,139297.0,180766.0,22001961.15,,,,,,,,,,,,,,,,,10685.0,22.02,1.79,,,0.47,0.47,29779704.0,4703704246.8,,4682.72,0.47,8.06,0.6776,81.74,0.0064,
2024-05-02,173609.0,27551748.3,0.17,0.69,0.08,27.45,0.0,25405172.1,130533.0,160083.0,20715587.1,,,1921.0,0.3,,,,1.69,1921.0,10685.0,,,0.3,1921.0,,,22604.0,20.62,3.57,,,0.44,0.44,29597052.0,4697052152.4,,4655.87,0.44,9.14,0.631,78.59,0.0058,158.7
2024-05-03,168321.0,27108097.05,0.16,0.68,0.08,26.66,0.0,24596200.2,128405.0,152724.0,20679625.25,,,4071.0,0.64,,,,0.99,4071.0,6199.0,,,0.64,4071.0,,,11430.0,20.29,1.79,,,0.43,0.43,29601732.0,4767358938.6,,4683.46,0.43,9.83,0.6143,77.16,0.0057,161.05
2024-05-06,171377.0,27960157.55,0.17,0.7,0.08,27.6,0.0,25415507.0,124161.0,155780.0,20256867.15,,,,,,7300.0,,0.64,,4244.0,,,,,1.18,,4244.0,19.97,0.66,,,0.42,0.42,29620828.0,4832638088.2,,4766.05,0.42,9.31,0.5885,75.67,0.0058,163.15
2024-05-07,176570.0,28789738.5,0.17,0.74,0.08,28.75,0.0,26246647.65,139178.0,160973.0,22692972.9,,,,1.5,,5000.0,,,9100.0,,,,1.5,,0.82,15017.0,8907.0,22.64,1.23,,,0.47,0.47,29540386.0,4816559937.3,,4804.24,0.47,13.33,0.5061,68.97,0.0059,163.05
2024-05-08,176570.0,29239992.0,0.17,0.77,0.08,28.78,0.0,26657128.8,131354.0,160973.0,21752222.4,,,,,,,,1.27,,7824.0,,,,,,,,21.36,,,,0.45,0.45,29171518.0,4830803380.8,,4759.3,0.45,13.32,0.5047,68.86,0.006,165.6
2024-05-09,286570.0,48129431.5,0.28,1.27,0.14,47.09,0.0,45509915.35,241354.0,270973.0,40535404.3,,,,18.17,,,,,110000.0,,,,18.17,,,110000.0,,40.09,,,,0.82,0.82,29252802.0,4913008095.9,,4827.61,0.82,7.96,0.6737,81.41,0.0097,167.95
2024-05-10,286893.0,47939820.3,0.28,1.32,0.14,48.19,0.0,45333561.6,238657.0,271296.0,39879584.7,,,6403.0,1.07,,4000.0,,1.5,6403.0,9100.0,,,1.07,6403.0,0.67,,10080.0,39.98,0.73,,,0.81,0.81,29217796.0,4882293711.6,,4868.36,0.81,5.35,0.6667,81.18,0.0097,167.1
2024-05-13,188353.0,31228927.4,0.18,0.88,0.09,31.46,0.0,28642944.8,153657.0,172756.0,25476330.6,,,,,,,,14.22,,85000.0,,,,,,,98540.0,25.65,16.65,,,0.52,0.52,29407364.0,4875740951.2,,4876.22,0.52,8.38,0.5156,70.5,0.0064,165.8
2024-05-14,87169.0,14339300.5,0.09,0.41,0.04,14.43,0.0,11773594.0,65842.0,71572.0,10831009.0,,,,,,,,14.7,,87815.0,,,,,,,101184.0,10.88,16.97,,,0.22,0.22,29492812.0,4851567574.0,,4855.98,0.22,20.28,0.2746,43.26,0.0029,164.5
2024-05-15,94947.0,15737465.25,0.09,0.46,0.05,15.59,0.0,13152262.5,67674.0,79350.0,11216965.5,,,,1.3,,,,0.99,7778.0,5946.0,,,1.3,,,7778.0,,11.12,,,,0.23,0.23,29639000.0,4912664250.0,,4848.57,0.23,20.33,0.2528,38.9,0.0032,165.75
2024-05-16,102917.0,17218014.1,0.1,0.5,0.05,17.1,0.0,14608636.0,78944.0,87320.0,13207331.2,,,7300.0,0.67,,3970.0,,,4000.0,,,,0.67,7300.0,0.68,3970.0,,13.14,,,,0.27,0.27,29696660.0,4968251218.0,,4907.86,0.27,18.45,0.2167,35.31,0.0035,167.3
2024-05-17,379132.0,63315044.0,0.37,1.88,0.18,63.43,0.0,14785345.0,358159.0,88535.0,59812553.0,,,,0.19,,3215.0,,,1000.0,,,,0.19,,0.56,279215.0,3000.0,59.85,0.49,,,1.22,1.22,29055204.0,4852219068.0,,4834.94,1.22,8.51,0.5832,75.55,0.0129,167.0
2024-05-20,444996.0,74047305.48,0.43,2.22,0.21,75.18,0.0,18948792.6,413363.0,113875.0,68783576.33,,,13703.0,4.46,,,,0.2,25848.0,1207.0,,,4.46,13703.0,,42708.0,508.0,69.75,0.09,,,1.39,1.39,29380672.0,4888941911.06,,4900.17,1.4,7.13,0.5484,73.22,0.0149,169.0
2024-05-21,666161.0,111681891.65,0.65,3.4,0.32,112.32,0.0,44114415.1,634528.0,263134.0,106378619.2,,,58292.0,25.39,,,,0.15,150176.0,917.0,,,25.39,58292.0,,163790.0,917.0,106.81,0.09,,,2.13,2.13,29166028.0,4889684594.2,,4897.63,2.13,25.01,0.4174,59.16,0.0224,167.65
2024-05-22,819514.0,136285178.2,0.8,4.24,0.39,137.26,0.0,41707374.8,629490.0,250796.0,104684187.0,,,,,,,,0.85,,5038.0,,,,,,,12338.0,105.21,2.11,,,68.01,2.11,296127.0,49245920.1,,49.27,68.11,39.56,0.3881,47.83,0.0275,166.3
2024-05-23,854827.0,143482711.95,0.83,4.68,0.41,143.09,0.0,48910482.9,645279.0,291394.0,108310080.15,,,,0.2,,39472.0,,,1126.0,,,,0.2,,6.66,15789.0,,107.98,,,,2.17,2.17,29147868.0,4892469643.8,,4838.39,2.18,37.57,0.3576,46.15,0.0287,167.85
2024-05-24,522232.0,86794958.4,0.51,2.92,0.25,87.23,0.0,19188454.8,473645.0,115454.0,78719799.0,,,,,,,,17.08,,102858.0,,,,,,,175940.0,78.85,29.27,11.45,,1.56,1.56,29809944.0,4954412692.8,68776.0,4959.82,1.56,4.93,0.5801,75.63,0.0172,166.2
2024-05-27,334869.0,55923123.0,0.33,1.89,0.16,56.04,0.0,19032990.0,287766.0,113970.0,48056922.0,,,21.0,,,,,30.82,,185900.0,,,,21.0,,,1484.0,47.96,0.25,,,0.95,0.95,29983000.0,5007161000.0,,4964.09,0.96,7.8,0.4099,62.48,0.0111,167.0
2024-05-28,348309.0,57122676.0,0.34,2.03,0.17,57.87,0.0,16695528.0,305833.0,101802.0,50156612.0,,,14235.0,0.15,,,,2.16,897.0,13065.0,,,0.15,14235.0,,16897.0,13065.0,50.56,2.23,,,1.01,1.01,29952796.0,4912258544.0,,4958.71,1.01,7.72,0.4181,63.22,0.0115,164.0
2024-05-29,117877.0,19337721.85,0.12,0.69,0.06,19.44,0.0,11102083.75,84362.0,67675.0,13839586.1,,,,,,,,36.57,,221471.0,,,,,,,34127.0,13.88,5.86,,,0.28,0.28,30172436.0,4949788125.8,,4943.64,0.28,20.41,0.1577,24.25,0.0039,164.05
2024-05-30,109877.0,18052791.1,0.11,0.65,0.05,18.05,0.0,10461802.5,80362.0,63675.0,13203476.6,,,,,,,,0.66,,4000.0,,,,,,,4000.0,13.18,0.66,,,0.27,0.27,30151452.0,4953883563.6,,4923.35,0.27,22.17,0.1809,26.1,0.0036,164.3
