,BASS FP Equity_DX_SI_QTY,BASS FP Equity_DX_SHORT_INTEREST_VALUE,BASS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BASS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BASS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BASS FP Equity_DX_SI_MV,BASS FP Equity_DX_DSS,BASS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BASS FP Equity_DX_SUPPLY_SI_QTY,BASS FP Equity_DX_BROKER_SI_QTY,BASS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BASS FP Equity_DX_BROKER_SI_MV_NEW_x,BASS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BASS FP Equity_DX_SUPPLY_SI_QTY_INC_x,BASS FP Equity_DX_BROKER_SI_MV_INC_x,BASS FP Equity_DX_SUPPLY_SI_MV_NEW,BASS FP Equity_DX_BROKER_SI_QTY_ADD,BASS FP Equity_DX_BROKER_SI_QTY_NEW,BASS FP Equity_DX_SUPPLY_SI_MV_DEC,BASS FP Equity_DX_BROKER_SI_QTY_INC,BASS FP Equity_DX_SUPPLY_SI_QTY_DEC,BASS FP Equity_DX_BROKER_SI_MV_NEW_y,BASS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BASS FP Equity_DX_BROKER_SI_MV_INC_y,BASS FP Equity_DX_SUPPLY_SI_QTY_INC_y,BASS FP Equity_DX_BROKER_SI_MV_ADD,BASS FP Equity_DX_SUPPLY_SI_QTY_ADD,BASS FP Equity_DX_BROKER_SI_QTY_DEC,BASS FP Equity_DX_SUPPLY_SI_MV,BASS FP Equity_DX_BROKER_SI_MV_DEC,BASS FP Equity_DX_SUPPLY_SI_MV_RMV,BASS FP Equity_DX_BROKER_SI_MV_RMV,BASS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BASS FP Equity_DX_UTILIZATION_QUANTITY,BASS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BASS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BASS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BASS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BASS FP Equity_DX_ACTIVE_UTILIZATION_MV,BASS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BASS FP Equity_DX_BROKER_SI_CON_RATIO,BASS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BASS FP Equity_DX_DEMAND_SUPPLY_RATIO,BASS FP Equity_PX_LAST
2008-10-02,4100.0,5239.93,0.14,0.18,0.03,0.01,,5239.93,0.0,4100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,2.04
2008-10-03,4100.0,5239.93,0.14,0.17,0.03,0.01,,5239.93,0.0,4100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,2.04
2008-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78
2008-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78
2008-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2008-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13116.0,14133.21,,0.02,0.0,,0.0,,0.0,1.72
2008-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13116.0,13886.7,,0.02,0.0,,0.0,,0.0,1.69
2008-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13116.0,14461.89,,0.02,0.0,,0.0,,0.0,1.76
2008-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13116.0,15530.1,,0.02,0.0,,0.0,,0.0,1.89
2008-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,14599.37,,0.02,0.0,,0.0,,0.0,1.84
2008-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,14916.75,,0.02,0.0,,0.0,,0.0,1.88
2008-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,14281.99,,0.02,0.0,,0.0,,0.0,1.8
2008-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,13488.55,,0.02,0.0,,0.0,,0.0,1.7
2008-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,13488.55,,0.02,0.0,,0.0,,0.0,1.7
2008-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,13091.83,,0.02,0.0,,0.0,,0.0,1.65
2008-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,12536.42,,0.02,0.0,,0.0,,0.0,1.58
2008-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,11901.66,,0.02,0.0,,0.0,,0.0,1.5
2008-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10632.15,,0.02,0.0,,0.0,,0.0,1.34
2008-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10314.77,,0.02,0.0,,0.0,,0.0,1.3
2008-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10235.43,,0.02,0.0,,0.0,,0.0,1.29
2008-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10632.15,,0.02,0.0,,0.0,,0.0,1.34
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10632.15,,0.02,0.0,,0.0,,0.0,1.34
2008-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,11504.94,,0.02,0.0,,0.0,,0.0,1.45
2008-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,11663.63,,0.02,0.0,,0.0,,0.0,1.47
2008-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,12219.04,,0.02,0.0,,0.0,,0.0,1.54
2008-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,11504.94,,0.02,0.0,,0.0,,0.0,1.45
2008-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,11425.59,,0.02,0.0,,0.0,,0.0,1.44
2008-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10632.15,,0.02,0.0,,0.0,,0.0,1.34
2008-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10394.12,,0.02,0.0,,0.0,,0.0,1.31
2008-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10473.46,,0.02,0.0,,0.0,,0.0,1.32
2008-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10552.81,,0.02,0.0,,0.0,,0.0,1.33
2008-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10870.18,,0.02,0.0,,0.0,,0.0,1.37
2008-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10473.46,,0.02,0.0,,0.0,,0.0,1.32
2008-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,10314.77,,0.02,0.0,,0.0,,0.0,1.3
2008-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,9521.33,,0.02,0.0,,0.0,,0.0,1.2
2008-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12665.0,9283.29,,0.01,0.0,,0.0,,0.0,1.17
2008-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,8952.72,,0.01,0.0,,0.0,,0.0,1.17
2008-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,8799.68,,0.01,0.0,,0.0,,0.0,1.15
2008-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9258.79,,0.01,0.0,,0.0,,0.0,1.21
2008-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9105.76,,0.01,0.0,,0.0,,0.0,1.19
2008-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9947.46,,0.02,0.0,,0.0,,0.0,1.3
2008-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,10177.02,,0.02,0.0,,0.0,,0.0,1.33
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,10100.5,,0.02,0.0,,0.0,,0.0,1.32
2008-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9947.46,,0.02,0.0,,0.0,,0.0,1.3
2008-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9947.46,,0.02,0.0,,0.0,,0.0,1.3
2008-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9947.46,,0.02,0.0,,0.0,,0.0,1.3
2008-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9947.46,,0.02,0.0,,0.0,,0.0,1.3
2008-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9717.91,,0.02,0.0,,0.0,,0.0,1.27
2008-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9564.87,,0.02,0.0,,0.0,,0.0,1.25
2008-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9794.43,,0.02,0.0,,0.0,,0.0,1.28
2008-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9641.39,,0.02,0.0,,0.0,,0.0,1.26
2008-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12214.0,9641.39,,0.02,0.0,,0.0,,0.0,1.26
2008-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11320.0,8935.69,,0.01,0.0,,0.0,,0.0,1.26
2008-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11320.0,8935.69,,0.01,0.0,,0.0,,0.0,1.26
2008-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,9288.54,,0.01,0.0,,0.0,,0.0,1.26
2008-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,9288.54,,0.01,0.0,,0.0,,0.0,1.26
2008-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,8846.23,,0.01,0.0,,0.0,,0.0,1.2
2008-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,8846.23,,0.01,0.0,,0.0,,0.0,1.2
2008-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,9067.38,,0.01,0.0,,0.0,,0.0,1.23
2008-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,9214.82,,0.01,0.0,,0.0,,0.0,1.25
2008-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,9214.82,,0.01,0.0,,0.0,,0.0,
2008-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,9214.82,,0.01,0.0,,0.0,,0.0,
2008-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,9067.38,,0.01,0.0,,0.0,,0.0,1.23
2008-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,9067.38,,0.01,0.0,,0.0,,0.0,1.23
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,9067.38,,0.01,0.0,,0.0,,0.0,1.23
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,9067.38,,0.01,0.0,,0.0,,0.0,
2009-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,9730.85,,0.02,0.0,,0.0,,0.0,1.32
2009-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,10541.75,,0.02,0.0,,0.0,,0.0,1.43
2009-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,11057.78,,0.02,0.0,,0.0,,0.0,1.5
2009-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,11794.97,,0.02,0.0,,0.0,,0.0,1.6
2009-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,12753.31,,0.02,0.0,,0.0,,0.0,1.73
2009-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,13711.65,,0.02,0.0,,0.0,,0.0,1.86
2009-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14596.27,,0.02,0.0,,0.0,,0.0,1.98
2009-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14743.71,,0.02,0.0,,0.0,,0.0,2.0
2009-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,13269.34,,0.02,0.0,,0.0,,0.0,1.8
2009-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14375.12,,0.02,0.0,,0.0,,0.0,1.95
2009-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14964.87,,0.02,0.0,,0.0,,0.0,2.03
2009-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14080.24,,0.02,0.0,,0.0,,0.0,1.91
2009-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,13711.65,,0.02,0.0,,0.0,,0.0,1.86
2009-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,13343.06,,0.02,0.0,,0.0,,0.0,1.81
2009-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14080.24,,0.02,0.0,,0.0,,0.0,1.91
2009-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,12900.75,,0.02,0.0,,0.0,,0.0,1.75
2009-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14448.84,,0.02,0.0,,0.0,,0.0,1.96
2009-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14080.24,,0.02,0.0,,0.0,,0.0,1.91
2009-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,15038.59,,0.02,0.0,,0.0,,0.0,2.04
2009-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14596.27,,0.02,0.0,,0.0,,0.0,1.98
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14596.27,,0.02,0.0,,0.0,,0.0,1.98
2009-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14080.24,,0.02,0.0,,0.0,,0.0,1.91
2009-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14227.68,,0.02,0.0,,0.0,,0.0,1.93
2009-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14743.71,,0.02,0.0,,0.0,,0.0,2.0
2009-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14522.56,,0.02,0.0,,0.0,,0.0,1.97
2009-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,15186.02,,0.02,0.0,,0.0,,0.0,2.06
2009-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,15038.59,,0.02,0.0,,0.0,,0.0,2.04
2009-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,15038.59,,0.02,0.0,,0.0,,0.0,2.04
2009-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11767.0,14080.24,,0.02,0.0,,0.0,,0.0,1.91
2009-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,14161.08,,0.02,0.0,,0.0,,0.0,2.0
2009-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,13240.61,,0.02,0.0,,0.0,,0.0,1.87
2009-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,13453.03,,0.02,0.0,,0.0,,0.0,1.9
2009-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,12815.78,,0.02,0.0,,0.0,,0.0,1.81
2009-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,12532.56,,0.02,0.0,,0.0,,0.0,1.77
2009-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,13736.25,,0.02,0.0,,0.0,,0.0,1.94
2009-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,13807.05,,0.02,0.0,,0.0,,0.0,1.95
2009-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,12603.36,,0.02,0.0,,0.0,,0.0,1.78
2009-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,12249.33,,0.02,0.0,,0.0,,0.0,1.73
2009-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,14019.47,,0.02,0.0,,0.0,,0.0,1.98
2009-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,13240.61,,0.02,0.0,,0.0,,0.0,1.87
2009-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,13948.66,,0.02,0.0,,0.0,,0.0,1.97
2009-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,13736.25,,0.02,0.0,,0.0,,0.0,1.94
2009-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,12815.78,,0.02,0.0,,0.0,,0.0,1.81
2009-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,13099.0,,0.02,0.0,,0.0,,0.0,1.85
2009-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,13169.8,,0.02,0.0,,0.0,,0.0,1.86
2009-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,12886.58,,0.02,0.0,,0.0,,0.0,1.82
2009-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,12744.97,,0.02,0.0,,0.0,,0.0,1.8
2009-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11302.0,12815.78,,0.02,0.0,,0.0,,0.0,1.81
