,DEEZR FP Equity_DX_SI_QTY,DEEZR FP Equity_DX_SHORT_INTEREST_VALUE,DEEZR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DEEZR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DEEZR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DEEZR FP Equity_DX_SI_MV,DEEZR FP Equity_DX_DSS,DEEZR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DEEZR FP Equity_DX_SUPPLY_SI_QTY,DEEZR FP Equity_DX_BROKER_SI_QTY,DEEZR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DEEZR FP Equity_DX_BROKER_SI_MV_NEW_x,DEEZR FP Equity_DX_SUPPLY_SI_QTY_INC_x,DEEZR FP Equity_DX_BROKER_SI_MV_INC_x,DEEZR FP Equity_DX_BROKER_SI_QTY_ADD,DEEZR FP Equity_DX_BROKER_SI_QTY_NEW,DEEZR FP Equity_DX_SUPPLY_SI_MV_DEC,DEEZR FP Equity_DX_BROKER_SI_QTY_INC,DEEZR FP Equity_DX_SUPPLY_SI_QTY_DEC,DEEZR FP Equity_DX_BROKER_SI_MV_NEW_y,DEEZR FP Equity_DX_BROKER_SI_MV_INC_y,DEEZR FP Equity_DX_SUPPLY_SI_QTY_INC_y,DEEZR FP Equity_DX_BROKER_SI_MV_ADD,DEEZR FP Equity_DX_SUPPLY_SI_QTY_ADD,DEEZR FP Equity_DX_BROKER_SI_QTY_DEC,DEEZR FP Equity_DX_SUPPLY_SI_MV,DEEZR FP Equity_DX_BROKER_SI_MV_DEC,DEEZR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DEEZR FP Equity_DX_UTILIZATION_QUANTITY,DEEZR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DEEZR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DEEZR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DEEZR FP Equity_DX_ACTIVE_UTILIZATION_MV,DEEZR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DEEZR FP Equity_DX_BROKER_SI_CON_RATIO,DEEZR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DEEZR FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-01-17,3398.0,8495.0,0.01,0.35,0.0,0.01,0.0,7622.5,2649.0,3049.0,6622.5,,,,,,,,,,,,,,,0.01,,100.0,60.91,0.0,0.0,0.0,100.0,32.56,0.5609,67.44,0.7813
2023-01-18,3398.0,8495.0,0.01,0.35,0.0,0.01,0.0,7622.5,2649.0,3049.0,6622.5,,,,,,,,,,,,,,,0.01,,100.0,60.91,0.0,0.0,0.0,100.0,32.77,0.5594,67.23,0.7813
2023-01-19,3398.0,8325.1,0.01,0.33,0.0,0.01,0.0,7470.05,2649.0,3049.0,6490.05,,,,,,,,,,,,,,,0.01,,100.0,60.91,0.0,0.0,0.0,100.0,32.77,0.5594,67.23,0.7813
2023-01-20,3398.0,8257.14,0.01,0.33,0.0,0.01,0.0,7409.07,2649.0,3049.0,6437.07,,,,,,,,,,,,,,,0.01,,100.0,60.91,0.0,0.0,0.0,100.0,32.85,0.5588,67.15,0.7813
2023-01-23,3398.0,8393.06,0.01,0.32,0.0,0.01,0.0,7531.03,2649.0,3049.0,6543.03,,,,,,,,,,,,,,,0.01,,100.0,60.91,0.0,0.0,0.0,100.0,32.93,0.5583,67.07,0.7813
2023-01-24,3390.0,8475.0,0.01,0.33,0.0,0.01,0.0,7612.5,2645.0,3045.0,6612.5,,,,,,0.0,,4.0,,,,,,4.0,0.01,0.0,100.0,60.82,0.0,0.0,0.0,100.0,32.66,0.5601,67.34,0.7795
2023-01-25,3390.0,8274.99,0.01,0.33,0.0,0.01,0.0,7432.85,2645.0,3045.0,6456.45,,,,,,,,,,,,,,,0.01,,100.0,60.82,0.0,0.0,0.0,100.0,32.56,0.5608,67.44,0.7795
2023-01-26,2700.0,6507.0,0.01,0.28,0.0,0.01,0.0,6507.0,2300.0,2700.0,5543.0,,,,,,0.0,,345.0,,,,,,345.0,0.01,0.0,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-01-27,2700.0,6507.0,0.01,0.28,0.0,0.01,0.0,6507.0,2300.0,2700.0,5543.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-01-30,2700.0,6347.7,0.01,0.27,0.0,0.01,0.0,6347.7,2300.0,2700.0,5407.3,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-01-31,2700.0,6183.0,0.01,0.27,0.0,0.01,0.0,6183.0,2300.0,2700.0,5267.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-01,2700.0,6261.3,0.01,0.25,0.0,0.01,0.0,6261.3,2300.0,2700.0,5333.7,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-02,2700.0,6885.0,0.01,0.24,0.0,0.01,0.0,6885.0,2300.0,2700.0,5865.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-03,2700.0,6669.0,0.01,0.22,0.0,0.01,0.0,6669.0,2300.0,2700.0,5681.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-06,2700.0,6777.0,0.01,0.21,0.0,0.01,0.0,6777.0,2300.0,2700.0,5773.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-07,2700.0,6723.0,0.01,0.21,0.0,0.01,0.0,6723.0,2300.0,2700.0,5727.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-08,2700.0,6696.0,0.01,0.21,0.0,0.01,0.0,6696.0,2300.0,2700.0,5704.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-09,2700.0,6731.1,0.01,0.21,0.0,0.01,0.0,6731.1,2300.0,2700.0,5733.9,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-10,2700.0,6777.0,0.01,0.21,0.0,0.01,0.0,6777.0,2300.0,2700.0,5773.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-13,2700.0,6831.0,0.01,0.22,0.0,0.01,0.0,6831.0,2300.0,2700.0,5819.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-14,2700.0,6755.4,0.01,0.22,0.0,0.01,0.0,6755.4,2300.0,2700.0,5754.6,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-15,2700.0,6755.4,0.01,0.23,0.0,0.01,0.0,6755.4,2300.0,2700.0,5754.6,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-16,2700.0,6709.5,0.01,0.23,0.0,0.01,0.0,6709.5,2300.0,2700.0,5715.5,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-17,2700.0,7560.0,0.01,0.23,0.0,0.01,0.0,7560.0,2300.0,2700.0,6440.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-20,2700.0,7452.0,0.01,0.23,0.0,0.01,0.0,7452.0,2300.0,2700.0,6348.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-21,2700.0,7503.3,0.01,0.24,0.0,0.01,0.0,7503.3,2300.0,2700.0,6391.7,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-22,2700.0,7479.0,0.01,0.25,0.0,0.01,0.0,7479.0,2300.0,2700.0,6371.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-23,2700.0,7425.0,0.01,0.28,0.0,0.01,0.0,7425.0,2300.0,2700.0,6325.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-24,2700.0,7074.0,0.01,0.3,0.0,0.01,0.0,7074.0,2300.0,2700.0,6026.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-27,2700.0,7020.0,0.01,0.31,0.0,0.01,0.0,7020.0,2300.0,2700.0,5980.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-02-28,2700.0,6966.0,0.01,0.33,0.0,0.01,0.0,6966.0,2300.0,2700.0,5934.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-01,2700.0,6912.0,0.01,0.33,0.0,0.01,0.0,6912.0,2300.0,2700.0,5888.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-02,2700.0,6345.0,0.01,0.34,0.0,0.01,0.0,6345.0,2300.0,2700.0,5405.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-03,2700.0,6323.4,0.01,0.34,0.0,0.01,0.0,6323.4,2300.0,2700.0,5386.6,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-06,2700.0,5988.6,0.01,0.34,0.0,0.01,0.0,5988.6,2300.0,2700.0,5101.4,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-07,2700.0,5775.3,0.01,0.32,0.0,0.01,0.0,5775.3,2300.0,2700.0,4919.7,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-08,2700.0,5400.0,0.01,0.31,0.0,0.01,0.0,5400.0,2300.0,2700.0,4600.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-09,2700.0,5184.0,0.01,0.28,0.0,0.01,0.0,5184.0,2300.0,2700.0,4416.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-10,2700.0,4927.5,0.01,0.27,0.0,0.01,0.0,4927.5,2300.0,2700.0,4197.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-13,2700.0,4657.5,0.01,0.26,0.0,0.0,0.0,4657.5,2300.0,2700.0,3967.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-14,2700.0,4453.65,0.01,0.24,0.0,0.0,0.0,4453.65,2300.0,2700.0,3793.85,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-15,2700.0,4104.0,0.01,0.25,0.0,0.0,0.0,4104.0,2300.0,2700.0,3496.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-16,2700.0,3858.3,0.01,0.24,0.0,0.0,0.0,3858.3,2300.0,2700.0,3286.7,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-17,2700.0,3807.0,0.01,0.24,0.0,0.0,0.0,3807.0,2300.0,2700.0,3243.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-20,2700.0,3726.0,0.01,0.22,0.0,0.0,0.0,3726.0,2300.0,2700.0,3174.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-21,2700.0,3753.0,0.01,0.22,0.0,0.0,0.0,3753.0,2300.0,2700.0,3197.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-22,2700.0,3807.0,0.01,0.15,0.0,0.0,0.0,3807.0,2300.0,2700.0,3243.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,1.1739
2023-03-23,2700.0,3796.2,0.01,0.15,0.0,0.0,0.0,3796.2,2300.0,2700.0,3233.8,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-24,2700.0,3742.2,0.01,0.15,0.0,0.0,0.0,3742.2,2300.0,2700.0,3187.8,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-27,2700.0,3685.5,0.01,0.15,0.0,0.0,0.0,3685.5,2300.0,2700.0,3139.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-28,2700.0,3631.5,0.01,0.14,0.0,0.0,0.0,3631.5,2300.0,2700.0,3093.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-29,2700.0,3685.5,0.01,0.14,0.0,0.0,0.0,3685.5,2300.0,2700.0,3139.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-30,2700.0,3699.0,0.01,0.14,0.0,0.0,0.0,3699.0,2300.0,2700.0,3151.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-03-31,2700.0,3661.2,0.01,0.14,0.0,0.0,0.0,3661.2,2300.0,2700.0,3118.8,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-04-03,2700.0,3628.8,0.01,0.14,0.0,0.0,0.0,3628.8,2300.0,2700.0,3091.2,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-04,2700.0,3645.0,0.01,0.14,0.0,0.0,0.0,3645.0,2300.0,2700.0,3105.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-05,2700.0,3553.2,0.01,0.14,0.0,0.0,0.0,3553.2,2300.0,2700.0,3026.8,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-06,2700.0,3510.0,0.01,0.14,0.0,0.0,0.0,3510.0,2300.0,2700.0,2990.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-07,2700.0,3510.0,0.01,0.14,0.0,0.0,0.0,3510.0,2300.0,2700.0,2990.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-10,2700.0,3510.0,0.01,0.14,0.0,0.0,0.0,3510.0,2300.0,2700.0,2990.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-11,2700.0,3439.8,0.01,0.14,0.0,0.0,0.0,3439.8,2300.0,2700.0,2930.2,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-12,2700.0,3348.0,0.01,0.13,0.0,0.0,0.0,3348.0,2300.0,2700.0,2852.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-13,2700.0,3358.8,0.01,0.13,0.0,0.0,0.0,3358.8,2300.0,2700.0,2861.2,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-14,2700.0,3348.0,0.01,0.13,0.0,0.0,0.0,3348.0,2300.0,2700.0,2852.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-17,2700.0,3904.2,0.01,0.13,0.0,0.0,0.0,3904.2,2300.0,2700.0,3325.8,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-18,2700.0,3634.2,0.01,0.12,0.0,0.0,0.0,3634.2,2300.0,2700.0,3095.8,,,,,,,,,,,,,,,0.0,,100.0,49.42,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.5801
2023-04-19,2700.0,3612.6,0.01,0.12,0.0,0.0,0.0,3612.6,2300.0,2700.0,3077.4,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-20,2700.0,3888.0,0.01,0.12,0.0,0.0,0.0,3888.0,2300.0,2700.0,3312.0,,,,,,,,,,,,,,,0.0,,100.0,49.42,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.5801
2023-04-21,2700.0,3834.0,0.01,0.12,0.0,0.0,0.0,3834.0,2300.0,2700.0,3266.0,,,,,,,,,,,,,,,0.0,,100.0,49.42,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.5801
2023-04-24,2700.0,3915.0,0.01,0.12,0.0,0.0,0.0,3915.0,2300.0,2700.0,3335.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-25,2700.0,3920.4,0.01,0.13,0.0,0.0,0.0,3920.4,2300.0,2700.0,3339.6,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-26,2700.0,5373.0,0.01,0.13,0.0,0.0,0.0,5373.0,2300.0,2700.0,4577.0,,,,,,,,,,,,,,,0.0,,100.0,49.42,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.5801
2023-04-27,2700.0,5049.0,0.01,0.13,0.0,0.01,0.0,5049.0,2300.0,2700.0,4301.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-04-28,2700.0,5184.0,0.01,0.13,0.0,0.01,0.0,5184.0,2300.0,2700.0,4416.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-05-01,2700.0,5184.0,0.01,0.13,0.0,0.01,0.0,5184.0,2300.0,2700.0,4416.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-05-02,2700.0,5643.0,0.01,0.13,0.0,0.01,0.0,5643.0,2300.0,2700.0,4807.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-05-03,2700.0,5319.0,0.01,0.13,0.0,0.01,0.0,5319.0,2300.0,2700.0,4531.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-05-04,2700.0,5346.0,0.01,0.14,0.0,0.01,0.0,5346.0,2300.0,2700.0,4554.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-05-05,2700.0,5427.0,0.01,0.14,0.0,0.01,0.0,5427.0,2300.0,2700.0,4623.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-05-08,2700.0,6048.0,0.01,0.19,0.0,0.01,0.0,6048.0,2300.0,2700.0,5152.0,,,,,,,,,,,,,,,0.0,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-05-09,2700.0,5832.0,0.01,0.19,0.0,0.01,0.0,5832.0,2300.0,2700.0,4968.0,,,,,,,,,,,,,,,0.01,,100.0,16.84,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1977
2023-05-10,2700.0,5805.0,0.01,0.18,0.0,0.01,0.0,5805.0,2300.0,2700.0,4945.0,,,,,,,,,,,,,,,0.01,,100.0,16.02,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1881
2023-05-11,2700.0,5778.0,0.01,0.18,0.0,0.01,0.0,5778.0,2300.0,2700.0,4922.0,,,,,,,,,,,,,,,0.0,,100.0,16.72,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1963
2023-05-12,2700.0,5670.0,0.01,0.18,0.0,0.01,0.0,5670.0,2300.0,2700.0,4830.0,,,,,,,,,,,,,,,0.0,,100.0,16.72,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1963
2023-05-15,2700.0,6048.0,0.01,0.18,0.0,0.01,0.0,6048.0,2300.0,2700.0,5152.0,,,,,,,,,,,,,,,0.0,,100.0,18.32,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.2151
2023-05-16,2700.0,5967.0,0.01,0.17,0.0,0.01,0.0,5967.0,2300.0,2700.0,5083.0,,,,,,,,,,,,,,,0.01,,100.0,16.72,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1963
2023-05-17,2700.0,5913.0,0.01,0.17,0.0,0.01,0.0,5913.0,2300.0,2700.0,5037.0,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-05-18,2700.0,5940.0,0.01,0.18,0.0,0.01,0.0,5940.0,2300.0,2700.0,5060.0,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-05-19,2700.0,5913.0,0.01,0.18,0.0,0.01,0.0,5913.0,2300.0,2700.0,5037.0,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-05-22,2700.0,5859.0,0.01,0.18,0.0,0.01,0.0,5859.0,2300.0,2700.0,4991.0,,,,,,,,,,,,,,,0.01,,100.0,14.88,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1747
2023-05-23,2700.0,5899.5,0.01,0.18,0.0,0.01,0.0,5899.5,2300.0,2700.0,5025.5,,,,,,,,,,,,,,,0.01,,100.0,14.88,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1747
2023-05-24,2700.0,5778.0,0.01,0.18,0.0,0.01,0.0,5778.0,2300.0,2700.0,4922.0,,,,,,,,,,,,,,,0.01,,100.0,14.88,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1747
2023-05-25,2700.0,5764.5,0.01,0.18,0.0,0.01,0.0,5764.5,2300.0,2700.0,4910.5,,,,,,,,,,,,,,,0.0,,100.0,14.88,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1747
2023-05-26,2700.0,5805.0,0.01,0.19,0.0,0.01,0.0,5805.0,2300.0,2700.0,4945.0,,,,,,,,,,,,,,,0.0,,100.0,14.88,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1747
2023-05-29,2700.0,5778.0,0.01,0.2,0.0,0.01,0.0,5778.0,2300.0,2700.0,4922.0,,,,,,,,,,,,,,,0.0,,100.0,18.18,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.2134
2023-05-30,2700.0,5643.0,0.01,0.2,0.0,0.01,0.0,5643.0,2300.0,2700.0,4807.0,,,,,,,,,,,,,,,0.0,,100.0,17.35,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.2037
2023-05-31,2700.0,5643.0,0.01,0.23,0.0,0.01,0.0,5643.0,2300.0,2700.0,4807.0,,,,,,,,,,,,,,,0.0,,100.0,17.35,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.2037
2023-06-01,2700.0,5602.5,0.01,0.24,0.0,0.01,0.0,5602.5,2300.0,2700.0,4772.5,,,,,,,,,,,,,,,0.0,,100.0,17.35,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.2037
2023-06-02,2700.0,5562.0,0.01,0.24,0.0,0.01,0.0,5562.0,2300.0,2700.0,4738.0,,,,,,,,,,,,,,,0.0,,100.0,17.35,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.2037
2023-06-05,2700.0,6156.0,0.01,0.25,0.0,0.01,0.0,6156.0,2300.0,2700.0,5244.0,,,,,,,,,,,,,,,0.0,,100.0,17.35,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.2037
2023-06-06,2700.0,6048.0,0.01,0.25,0.0,0.01,0.0,6048.0,2300.0,2700.0,5152.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-06-07,2700.0,5980.5,0.01,0.24,0.0,0.01,0.0,5980.5,2300.0,2700.0,5094.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-06-08,2700.0,5899.5,0.01,0.25,0.0,0.01,0.0,5899.5,2300.0,2700.0,5025.5,,,,,,,,,,,,,,,0.01,,100.0,18.18,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.2134
2023-06-09,2700.0,5832.0,0.01,0.26,0.0,0.01,0.0,5832.0,2300.0,2700.0,4968.0,,,,,,,,,,,,,,,0.01,,100.0,18.18,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.2134
2023-06-12,2700.0,5913.0,0.01,0.29,0.0,0.01,0.0,5913.0,2300.0,2700.0,5037.0,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-06-13,2700.0,5940.0,0.01,0.29,0.0,0.01,0.0,5940.0,2300.0,2700.0,5060.0,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-06-14,2700.0,6021.0,0.01,0.36,0.0,0.01,0.0,6021.0,2300.0,2700.0,5129.0,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-06-15,2700.0,6007.5,0.01,0.38,0.0,0.01,0.0,6007.5,2300.0,2700.0,5117.5,,,,,,,,,,,,,,,0.01,,100.0,16.72,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1963
