,ALKLK FP Equity_DX_SI_QTY,ALKLK FP Equity_DX_SHORT_INTEREST_VALUE,ALKLK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKLK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKLK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKLK FP Equity_DX_SI_MV,ALKLK FP Equity_DX_DSS,ALKLK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKLK FP Equity_DX_SUPPLY_SI_QTY,ALKLK FP Equity_DX_BROKER_SI_QTY,ALKLK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKLK FP Equity_DX_BROKER_SI_MV_NEW_x,ALKLK FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALKLK FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKLK FP Equity_DX_BROKER_SI_MV_INC_x,ALKLK FP Equity_DX_SUPPLY_SI_MV_NEW,ALKLK FP Equity_DX_BROKER_SI_QTY_ADD,ALKLK FP Equity_DX_BROKER_SI_QTY_NEW,ALKLK FP Equity_DX_SUPPLY_SI_MV_DEC,ALKLK FP Equity_DX_BROKER_SI_QTY_INC,ALKLK FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKLK FP Equity_DX_BROKER_SI_MV_NEW_y,ALKLK FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALKLK FP Equity_DX_BROKER_SI_MV_INC_y,ALKLK FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKLK FP Equity_DX_BROKER_SI_MV_ADD,ALKLK FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKLK FP Equity_DX_BROKER_SI_QTY_DEC,ALKLK FP Equity_DX_SUPPLY_SI_MV,ALKLK FP Equity_DX_BROKER_SI_MV_DEC,ALKLK FP Equity_DX_BROKER_SI_MV_RMV,ALKLK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKLK FP Equity_DX_UTILIZATION_QUANTITY,ALKLK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKLK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKLK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKLK FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKLK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKLK FP Equity_DX_BROKER_SI_CON_RATIO,ALKLK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKLK FP Equity_DX_DEMAND_SUPPLY_RATIO,ALKLK FP Equity_PX_LAST
2018-10-24,42290.0,263889.6,0.83,3.11,0.83,0.27,0.0,124800.0,22290.0,20000.0,139089.6,,,,,,,,,,,,,,,,,,0.14,,,100.0,21.93,0.0,0.0,0.0,100.0,46.66,0.5022,53.34,0.4161,6.24
2018-10-25,42290.0,250356.8,0.83,3.15,0.83,0.26,0.0,118400.0,22290.0,20000.0,131956.8,,,,,,,,,,,,,,,,,,0.14,,,100.0,21.93,0.0,0.0,0.0,100.0,45.98,0.5032,54.02,0.4161,5.92
2018-10-26,42290.0,241053.0,0.83,3.13,0.83,0.25,0.0,114000.0,22290.0,20000.0,127053.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,21.93,0.0,0.0,0.0,100.0,46.35,0.5027,53.65,0.4161,5.7
2018-10-29,42290.0,245282.0,0.83,3.07,0.83,0.24,0.0,116000.0,22290.0,20000.0,129282.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,22.25,0.0,0.0,0.0,100.0,47.73,0.501,52.27,0.4222,5.8
2018-10-30,42290.0,244436.2,0.83,3.07,0.83,0.24,0.0,115600.0,22290.0,20000.0,128836.2,,,,,,,,,,,,,,,,,,0.13,,,100.0,23.49,0.0,0.0,0.0,100.0,47.21,0.5016,52.79,0.4456,5.78
2018-10-31,42290.0,241053.0,0.83,3.02,0.83,0.24,0.0,114000.0,22290.0,20000.0,127053.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,23.49,0.0,0.0,0.0,100.0,46.95,0.5019,53.05,0.4456,5.7
2018-11-01,42290.0,246127.8,0.83,2.78,0.83,0.24,0.0,116400.0,22290.0,20000.0,129727.8,,,,,,,,,,,,,,,,,,0.13,,,100.0,23.87,0.0,0.0,0.0,100.0,47.81,0.501,52.19,0.4529,5.82
2018-11-02,42290.0,245282.0,0.83,2.77,0.83,0.24,0.0,116000.0,22290.0,20000.0,129282.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,23.87,0.0,0.0,0.0,100.0,47.75,0.501,52.25,0.4529,5.8
2018-11-05,42290.0,238515.6,0.83,2.77,0.83,0.24,0.0,112800.0,22290.0,20000.0,125715.6,,,,,,,,,,,,,,,,,,0.13,,,100.0,31.25,0.0,0.0,0.0,100.0,46.6,0.5023,53.4,0.5929,5.64
2018-11-06,42290.0,232595.0,0.83,2.71,0.83,0.24,0.0,110000.0,22290.0,20000.0,122595.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,31.62,0.0,0.0,0.0,100.0,46.67,0.5022,53.33,0.5999,5.5
2018-11-07,40500.0,218700.0,0.8,2.59,0.8,0.22,0.0,108000.0,20500.0,20000.0,110700.0,,,,,,,,0.01,,1790.0,,,,,,,,0.11,,,100.0,30.29,0.0,0.0,0.0,100.0,48.92,0.5002,51.08,0.5985,5.4
2018-11-08,40500.0,217890.0,0.8,2.78,0.8,0.22,0.0,107600.0,20500.0,20000.0,110290.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,30.29,0.0,0.0,0.0,100.0,49.29,0.5001,50.71,0.5985,5.38
2018-11-09,40500.0,198045.0,0.8,2.83,0.8,0.21,0.0,97800.0,20500.0,20000.0,100245.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,31.17,0.0,0.0,0.0,100.0,47.0,0.5018,53.0,0.6159,4.89
2018-11-12,40500.0,186300.0,0.8,2.75,0.8,0.19,0.0,92000.0,20500.0,20000.0,94300.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,31.23,0.0,0.0,0.0,100.0,47.86,0.5009,52.14,0.6169,4.6
2018-11-13,40500.0,189945.0,0.8,3.13,0.8,0.19,0.0,93800.0,20500.0,20000.0,96145.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,31.27,0.0,0.0,0.0,100.0,49.87,0.5,50.13,0.6178,4.69
2018-11-14,40500.0,188325.0,0.8,2.96,0.8,0.19,0.0,93000.0,20500.0,20000.0,95325.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,31.27,0.0,0.0,0.0,100.0,49.17,0.5001,50.83,0.6178,4.65
2018-11-15,40500.0,182250.0,0.8,3.06,0.8,0.19,0.0,90000.0,20500.0,20000.0,92250.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,38.72,0.0,0.0,0.0,100.0,48.56,0.5004,51.44,0.765,4.5
2018-11-16,40500.0,186300.0,0.8,3.11,0.8,0.18,0.0,92000.0,20500.0,20000.0,94300.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,39.46,0.0,0.0,0.0,100.0,49.93,0.5,50.07,0.7796,4.6
2018-11-19,40500.0,186300.0,0.8,3.24,0.8,0.19,0.0,92000.0,20500.0,20000.0,94300.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,39.46,0.0,0.0,0.0,100.0,49.38,0.5001,50.62,0.7796,4.6
2018-11-20,40500.0,180225.0,0.8,3.47,0.8,0.18,0.0,89000.0,20500.0,20000.0,91225.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,39.46,0.0,0.0,0.0,100.0,48.5,0.5004,51.5,0.7796,4.45
2018-11-21,40500.0,181845.0,0.8,3.46,0.8,0.18,0.0,89800.0,20500.0,20000.0,92045.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,40.33,0.0,0.0,0.0,100.0,49.61,0.5,50.39,0.7968,4.49
2018-11-22,40500.0,180630.0,0.8,3.39,0.8,0.18,0.0,89200.0,20500.0,20000.0,91430.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,40.33,0.0,0.0,0.0,100.0,49.22,0.5001,50.78,0.7968,4.46
2018-11-23,40500.0,182250.0,0.8,3.89,0.8,0.18,0.0,90000.0,20500.0,20000.0,92250.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,40.33,0.0,0.0,0.0,100.0,49.61,0.5,50.39,0.7968,4.5
2018-11-26,40500.0,182250.0,0.8,4.79,0.8,0.18,0.0,90000.0,20500.0,20000.0,92250.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,40.33,0.0,0.0,0.0,100.0,49.38,0.5001,50.62,0.7968,4.5
2018-11-27,40500.0,182250.0,0.8,4.8,0.8,0.18,0.0,90000.0,20500.0,20000.0,92250.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,40.33,0.0,0.0,0.0,100.0,49.38,0.5001,50.62,0.7968,4.5
2018-11-28,40500.0,176985.0,0.8,5.04,0.8,0.18,0.0,87400.0,20500.0,20000.0,89585.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,40.33,0.0,0.0,0.0,100.0,48.65,0.5004,51.35,0.7968,4.37
2018-11-29,40500.0,166050.0,0.8,4.97,0.8,0.17,0.0,82000.0,20500.0,20000.0,84050.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,40.33,0.0,0.0,0.0,100.0,47.79,0.501,52.21,0.7968,4.1
2018-11-30,40500.0,153900.0,0.8,5.44,0.8,0.17,0.0,76000.0,20500.0,20000.0,77900.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,40.33,0.0,0.0,0.0,100.0,49.46,0.5001,50.54,0.7968,3.8
2018-12-03,40500.0,150255.0,0.8,5.16,0.8,0.15,0.0,74200.0,20500.0,20000.0,76055.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,40.33,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,0.7968,3.71
2018-12-04,40500.0,145395.0,0.8,5.01,0.8,0.15,0.0,71800.0,20500.0,20000.0,73595.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,40.33,0.0,0.0,0.0,100.0,49.4,0.5001,50.6,0.7968,3.59
2018-12-05,40500.0,135270.0,0.8,4.73,0.8,0.15,0.0,66800.0,20500.0,20000.0,68470.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,40.33,0.0,0.0,0.0,100.0,49.75,0.5,50.25,0.7968,3.34
2018-12-06,40500.0,127575.0,0.8,4.61,0.8,0.13,0.0,63000.0,20500.0,20000.0,64575.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,40.33,0.0,0.0,0.0,100.0,47.92,0.5009,52.08,0.7968,3.15
2018-12-07,40500.0,124335.0,0.8,4.54,0.8,0.13,0.0,61400.0,20500.0,20000.0,62935.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,40.33,0.0,0.0,0.0,100.0,48.74,0.5003,51.26,0.7968,3.07
2018-12-10,40500.0,114615.0,0.8,4.5,0.8,0.12,0.0,56600.0,20500.0,20000.0,58015.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,40.33,0.0,0.0,0.0,100.0,47.35,0.5014,52.65,0.7968,2.83
2018-12-11,40500.0,105705.0,0.8,4.38,0.8,0.11,0.0,52200.0,20500.0,20000.0,53505.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,40.33,0.0,0.0,0.0,100.0,47.36,0.5014,52.64,0.7968,2.61
2018-12-12,40500.0,147420.0,0.8,3.84,0.8,0.13,0.0,72800.0,20500.0,20000.0,74620.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,40.33,0.0,0.0,0.0,100.0,42.36,0.5117,57.64,0.7968,3.64
2018-12-13,40500.0,128790.0,0.8,2.93,0.8,0.14,0.0,63600.0,20500.0,20000.0,65190.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,40.33,0.0,0.0,0.0,100.0,46.01,0.5032,53.99,0.7968,3.18
2018-12-14,40000.0,128000.0,0.79,2.59,0.79,0.13,0.0,64000.0,20000.0,20000.0,64000.0,,,,,,,,0.0,,500.0,,,,,,,,0.06,,,100.0,42.15,0.0,0.0,0.0,100.0,49.84,0.5,50.16,0.8429,3.2
2018-12-17,40500.0,124740.0,0.8,2.62,0.8,0.13,0.0,61600.0,20500.0,20000.0,63140.0,,,,,,,,,,,,,,,,500.0,,0.07,,,100.0,40.33,0.0,0.0,0.0,100.0,48.43,0.5005,51.57,0.7968,3.08
2018-12-18,40500.0,116640.0,0.8,2.63,0.8,0.12,0.0,57600.0,20500.0,20000.0,59040.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,40.33,0.0,0.0,0.0,100.0,47.71,0.5011,52.29,0.7968,2.88
2018-12-19,40500.0,119475.0,0.8,2.59,0.8,0.12,0.0,59000.0,20500.0,20000.0,60475.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,43.2,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.8534,2.95
2018-12-20,40500.0,118665.0,0.8,2.59,0.8,0.12,0.0,58600.0,20500.0,20000.0,60065.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,43.2,0.0,0.0,0.0,100.0,49.21,0.5001,50.79,0.8534,2.93
2018-12-21,40500.0,127575.0,0.8,2.52,0.8,0.12,0.0,63000.0,20500.0,20000.0,64575.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,43.2,0.0,0.0,0.0,100.0,48.81,0.5003,51.19,0.8534,3.15
2018-12-24,40500.0,129600.0,0.8,2.41,0.8,0.13,0.0,64000.0,20500.0,20000.0,65600.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,43.2,0.0,0.0,0.0,100.0,49.78,0.5,50.22,0.8534,3.2
2018-12-25,40500.0,129600.0,0.8,2.35,0.8,0.13,0.0,64000.0,20500.0,20000.0,65600.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,43.2,0.0,0.0,0.0,100.0,49.74,0.5,50.26,0.8534,
2018-12-26,40500.0,129600.0,0.8,2.35,0.8,0.13,0.0,64000.0,20500.0,20000.0,65600.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,43.2,0.0,0.0,0.0,100.0,49.79,0.5,50.21,0.8534,
2018-12-27,40500.0,137700.0,0.8,2.35,0.8,0.13,0.0,68000.0,20500.0,20000.0,69700.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,43.2,0.0,0.0,0.0,100.0,49.1,0.5002,50.9,0.8534,3.4
2018-12-28,40500.0,139725.0,0.8,2.23,0.8,0.14,0.0,69000.0,20500.0,20000.0,70725.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,43.2,0.0,0.0,0.0,100.0,49.75,0.5,50.25,0.8534,3.45
2018-12-31,40000.0,143200.0,0.79,1.96,0.79,0.14,0.0,71600.0,20000.0,20000.0,71600.0,,,,,,,,0.0,,500.0,,,,,,,,0.07,,,100.0,42.15,0.0,0.0,0.0,100.0,49.08,0.5002,50.92,0.8429,3.58
2019-01-01,40000.0,143200.0,0.79,1.92,0.79,0.14,0.0,71600.0,20000.0,20000.0,71600.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,42.15,0.0,0.0,0.0,100.0,49.08,0.5002,50.92,0.8429,
2019-01-02,40000.0,137200.0,0.79,1.92,0.79,0.14,0.0,68600.0,20000.0,20000.0,68600.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,42.15,0.0,0.0,0.0,100.0,48.93,0.5002,51.07,0.8429,3.43
2019-01-03,40000.0,148000.0,0.79,1.9,0.79,0.14,0.0,74000.0,20000.0,20000.0,74000.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,42.15,0.0,0.0,0.0,100.0,48.11,0.5007,51.89,0.8429,3.7
2019-01-04,40000.0,148000.0,0.79,1.81,0.79,0.15,0.0,74000.0,20000.0,20000.0,74000.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,42.15,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8429,3.7
2019-01-07,40000.0,138000.0,0.79,1.67,0.79,0.14,0.0,69000.0,20000.0,20000.0,69000.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,42.15,0.0,0.0,0.0,100.0,48.25,0.5006,51.75,0.8429,3.45
2019-01-08,20000.0,77800.0,0.39,0.83,0.39,0.08,0.0,77800.0,0.0,20000.0,0.0,,,,,,,,0.07,,20000.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8856,3.89
2019-01-09,20000.0,87800.0,0.39,0.81,0.39,0.08,0.0,0.0,20000.0,0.0,87800.0,,,,,,,,,,,,,,,,20000.0,20000.0,0.08,0.08,,100.0,58.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.5841,4.39
2019-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.08,,20000.0,,,,,,,,0.0,,,0.0,0.0,24871.0,85804.95,0.11,0.0,,0.0,,0.0,3.45
2019-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,24871.0,89038.18,0.09,0.0,,0.0,,0.0,3.58
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68
2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66
2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33
2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.735
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.815
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.765
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.945
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
2019-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.915
