,ALDEV FP Equity_DX_SI_QTY,ALDEV FP Equity_DX_SHORT_INTEREST_VALUE,ALDEV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDEV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDEV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDEV FP Equity_DX_SI_MV,ALDEV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDEV FP Equity_DX_SUPPLY_SI_QTY,ALDEV FP Equity_DX_BROKER_SI_QTY,ALDEV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDEV FP Equity_DX_SUPPLY_SI_MV,ALDEV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDEV FP Equity_DX_UTILIZATION_QUANTITY,ALDEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDEV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDEV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDEV FP Equity_DX_BROKER_SI_CON_RATIO,ALDEV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALDEV FP Equity_PX_LAST
2015-05-13,,,,,,,,,,,,,,,,,,,,127.2
2015-05-20,,,,,,,,,,,,,,,,,,,,124.9
2015-05-26,,,,,,,,,,,,,,,,,,,,137.39
2015-05-29,,,,,,,,,,,,,,,,,,,,111.35
2015-06-03,,,,,,,,,,,,,,,,,,,,101.2
2015-06-08,,,,,,,,,,,,,,,,,,,,110.0
2015-06-09,,,,,,,,,,,,,,,,,,,,120.0
2015-06-15,,,,,,,,,,,,,,,,,,,,122.5
2015-06-24,,,,,,,,,,,,,,,,,,,,132.0
2015-10-27,,,,,,,,,,,,,,,,,,,,132.0
2015-11-04,,,,,,,,,,,,,,,,,,,,121.0
2015-11-05,,,,,,,,,,,,,,,,,,,,132.0
2015-12-17,,,,,,,,,,,,,,,,,,,,107.03
2015-12-18,,,,,,,,,,,,,,,,,,,,127.98
2016-01-27,,,,,,,,,,,,,,,,,,,,127.98
2016-03-04,,,,,,,,,,,,,,,,,,,,120.0
2016-03-07,,,,,,,,,,,,,,,,,,,,132.0
2016-03-15,,,,,,,,,,,,,,,,,,,,132.0
2016-04-29,,,,,,,,,,,,,,,,,,,,140.0
2016-05-20,,,,,,,,,,,,,,,,,,,,134.0
2016-09-01,,,,,,,,,,,,,,,,,,,,142.0
2017-03-14,,,,,,,,,,,,,,,,,,,,137.19
2017-03-15,,,,,,,,,,,,,,,,,,,,139.0
2017-03-16,,,,,,,,,,,,,,,,,,,,138.0
2017-03-17,,,,,,,,,,,,,,,,,,,,142.0
2017-03-21,,,,,,,,,,,,,,,,,,,,143.5
2017-04-11,,,,,,,,,,,,,,,,,,,,139.0
2017-04-20,,,,,,,,,,,,,,,,,,,,142.0
2017-05-08,,,,,,,,,,,,,,,,,,,,145.99
2017-10-11,,,,,,,,,,,,,,,,,,,,137.07
2017-11-30,,,,,,,,,,,,,,,,,,,,135.0
2017-12-04,,,,,,,,,,,,,,,,,,,,138.99
2017-12-21,,,,,,,,,,,,,,,,,,,,135.0
2018-02-12,,,,,,,,,,,,,,,,,,,,108.0
2018-05-17,,,,,,,,,,,,,,,,,,,,129.0
2018-05-25,,,,,,,,,,,,,,,,,,,,104.0
2018-05-29,,,,,,,,,,,,,,,,,,,,113.0
2018-08-13,,,,,,,,,,,,,,,,,,,,105.0
2018-08-27,,,,,,,,,,,,,,,,,,,,105.0
2018-10-10,,,,,,,,,,,,,,,,,,,,100.0
2018-12-05,,,,,,,,,,,,,,,,,,,,52.0
2018-12-07,,,,,,,,,,,,,,,,,,,,99.5
2018-12-21,,,,,,,,,,,,,,,,,,,,67.0
2019-04-03,,,,,,,,,,,,,,,,,,,,58.5
2019-04-12,,,,,,,,,,,,,,,,,,,,58.5
2019-07-18,,,,,,,,,,,,,,,,,,,,59.5
2020-11-20,,,,,,,,,,,,,,,,,,,,46.0
2020-11-23,,,,,,,,,,,,,,,,,,,,55.0
2020-11-24,,,,,,,,,,,,,,,,,,,,55.0
2020-11-25,,,,,,,,,,,,,,,,,,,,65.5
2020-11-26,,,,,,,,,,,,,,,,,,,,61.0
2020-11-27,,,,,,,,,,,,,,,,,,,,58.5
2020-11-30,,,,,,,,,,,,,,,,,,,,47.0
2020-12-02,,,,,,,,,,,,,,,,,,,,48.0
2020-12-03,,,,,,,,,,,,,,,,,,,,48.0
2020-12-09,,,,,,,,,,,,,,,,,,,,31.2
2020-12-10,,,,,,,,,,,,,,,,,,,,37.4
2020-12-11,,,,,,,,,,,,,,,,,,,,44.8
2020-12-14,,,,,,,,,,,,,,,,,,,,45.8
2020-12-15,,,,,,,,,,,,,,,,,,,,31.0
2020-12-16,,,,,,,,,,,,,,,,,,,,44.4
2020-12-17,,,,,,,,,,,,,,,,,,,,36.0
2020-12-18,,,,,,,,,,,,,,,,,,,,37.6
2020-12-22,,,,,,,,,,,,,,,,,,,,31.2
2020-12-23,,,,,,,,,,,,,,,,,,,,37.4
2020-12-24,,,,,,,,,,,,,,,,,,,,38.4
2021-01-04,,,,,,,,,,,,,,,,,,,,42.0
2021-01-12,,,,,,,,,,,,,,,,,,,,27.0
2021-01-13,,,,,,,,,,,,,,,,,,,,29.0
2021-01-14,,,,,,,,,,,,,,,,,,,,39.6
2021-01-15,,,,,,,,,,,,,,,,,,,,37.2
2021-01-18,,,,,,,,,,,,,,,,,,,,37.2
2021-01-19,,,,,,,,,,,,,,,,,,,,33.6
2021-01-21,,,,,,,,,,,,,,,,,,,,36.2
2021-01-25,,,,,,,,,,,,,,,,,,,,36.0
2021-01-26,,,,,,,,,,,,,,,,,,,,35.2
2021-01-27,,,,,,,,,,,,,,,,,,,,30.6
2021-01-28,,,,,,,,,,,,,,,,,,,,31.2
2021-02-01,,,,,,,,,,,,,,,,,,,,31.2
2021-02-03,,,,,,,,,,,,,,,,,,,,31.2
2021-02-04,,,,,,,,,,,,,,,,,,,,31.2
2021-02-09,,,,,,,,,,,,,,,,,,,,36.4
2021-02-10,,,,,,,,,,,,,,,,,,,,25.0
2021-02-11,,,,,,,,,,,,,,,,,,,,30.0
2021-02-12,,,,,,,,,,,,,,,,,,,,28.0
2021-02-15,,,,,,,,,,,,,,,,,,,,25.0
2021-02-16,,,,,,,,,,,,,,,,,,,,23.0
2021-02-17,,,,,,,,,,,,,,,,,,,,27.4
2021-03-01,,,,,,,,,,,,,,,,,,,,26.8
2021-03-03,,,,,,,,,,,,,,,,,,,,26.8
2021-03-11,,,,,,,,,,,,,,,,,,,,22.2
2021-03-15,,,,,,,,,,,,,,,,,,,,26.4
2021-03-17,,,,,,,,,,,,,,,,,,,,24.0
2021-03-18,,,,,,,,,,,,,,,,,,,,23.0
2021-03-19,,,,,,,,,,,,,,,,,,,,27.0
2021-03-22,,,,,,,,,,,,,,,,,,,,23.0
2021-03-23,,,,,,,,,,,,,,,,,,,,23.0
2021-03-24,,,,,,,,,,,,,,,,,,,,23.0
2021-03-26,,,,,,,,,,,,,,,,,,,,26.6
2021-03-29,,,,,,,,,,,,,,,,,,,,23.0
2021-04-08,,,,,,,,,,,,,,,,,,,,25.8
2021-04-22,,,,,,,,,,,,,,,,,,,,25.6
2021-04-23,,,,,,,,,,,,,,,,,,,,23.0
2021-06-02,,,,,,,,,,,,,,,,,,,,26.4
2021-06-07,,,,,,,,,,,,,,,,,,,,24.4
2021-06-09,,,,,,,,,,,,,,,,,,,,25.0
2021-06-10,,,,,,,,,,,,,,,,,,,,16.0
2021-06-23,,,,,,,,,,,,,,,,,,,,14.0
2021-06-24,,,,,,,,,,,,,,,,,,,,15.0
2021-06-25,,,,,,,,,,,,,,,,,,,,14.9
2021-06-30,,,,,,,,,,,,,,,,,,,,12.0
2021-07-01,,,,,,,,,,,,,,,,,,,,12.1
2021-07-02,,,,,,,,,,,,,,,,,,,,12.0
2021-07-05,,,,,,,,,,,,,,,,,,,,7.7
2021-07-06,,,,,,,,,,,,,,,,,,,,9.2
2021-07-08,,,,,,,,,,,,,,,,,,,,17.3
2021-07-09,,,,,,,,,,,,,,,,,,,,18.0
2021-07-12,,,,,,,,,,,,,,,,,,,,18.0
2021-07-13,,,,,,,,,,,,,,,,,,,,18.0
2021-07-21,,,,,,,,,,,,,,,,,,,,14.4
2021-07-22,,,,,,,,,,,,,,,,,,,,13.0
2021-07-23,,,,,,,,,,,,,,,,,,,,18.0
2021-08-03,,,,,,,,,,,,,,,,,,,,18.0
2021-08-12,,,,,,,,,,,,,,,,,,,,17.9
2021-08-26,,,,,,,,,,,,,,,,,,,,10.4
2021-08-31,,,,,,,,,,,,,,,,,,,,14.8
2021-09-01,,,,,,,,,,,,,,,,,,,,17.6
2021-09-02,,,,,,,,,,,,,,,,,,,,13.5
2021-09-07,,,,,,,,,,,,,,,,,,,,15.0
2021-09-08,,,,,,,,,,,,,,,,,,,,12.2
2021-09-13,,,,,,,,,,,,,,,,,,,,17.9
2021-09-14,,,,,,,,,,,,,,,,,,,,17.9
2021-09-15,,,,,,,,,,,,,,,,,,,,17.9
2021-10-07,,,,,,,,,,,,,,,,,,,,14.4
2021-10-12,,,,,,,,,,,,,,,,,,,,14.6
2021-10-29,,,,,,,,,,,,,,,,,,,,12.5
2021-11-01,,,,,,,,,,,,,,,,,,,,13.0
2021-11-02,,,,,,,,,,,,,,,,,,,,14.0
2021-11-15,,,,,,,,,,,,,,,,,,,,13.7
2021-12-09,,,,,,,,,,,,,,,,,,,,19.6
2021-12-10,,,,,,,,,,,,,,,,,,,,12.6
2021-12-13,,,,,,,,,,,,,,,,,,,,14.9
2021-12-14,,,,,,,,,,,,,,,,,,,,12.0
2021-12-15,,,,,,,,,,,,,,,,,,,,14.2
2021-12-16,,,,,,,,,,,,,,,,,,,,13.4
2021-12-17,,,,,,,,,,,,,,,,,,,,11.2
2021-12-21,,,,,,,,,,,,,,,,,,,,14.4
2021-12-22,,,,,,,,,,,,,,,,,,,,14.4
2021-12-23,,,,,,,,,,,,,,,,,,,,14.4
2021-12-28,,,,,,,,,,,,,,,,,,,,11.1
2021-12-29,,,,,,,,,,,,,,,,,,,,11.2
2021-12-30,,,,,,,,,,,,,,,,,,,,11.2
2021-12-31,,,,,,,,,,,,,,,,,,,,11.2
2022-01-04,,,,,,,,,,,,,,,,,,,,11.2
2022-01-07,,,,,,,,,,,,,,,,,,,,12.6
2022-01-10,,,,,,,,,,,,,,,,,,,,12.6
2022-01-11,,,,,,,,,,,,,,,,,,,,11.6
2022-01-17,,,,,,,,,,,,,,,,,,,,11.6
2022-01-25,,,,,,,,,,,,,,,,,,,,11.6
2022-01-26,,,,,,,,,,,,,,,,,,,,11.2
2022-01-27,,,,,,,,,,,,,,,,,,,,13.4
2022-01-28,,,,,,,,,,,,,,,,,,,,15.7
2022-02-01,,,,,,,,,,,,,,,,,,,,11.6
2022-02-21,,,,,,,,,,,,,,,,,,,,10.5
2022-03-04,,,,,,,,,,,,,,,,,,,,10.5
2022-03-09,,,,,,,,,,,,,,,,,,,,12.5
2022-03-14,,,,,,,,,,,,,,,,,,,,15.0
2022-03-15,,,,,,,,,,,,,,,,,,,,10.0
2022-03-17,,,,,,,,,,,,,,,,,,,,10.0
2022-03-28,,,,,,,,,,,,,,,,,,,,10.0
2022-04-11,,,,,,,,,,,,,,,,,,,,10.0
2022-04-20,,,,,,,,,,,,,,,,,,,,13.6
2022-04-21,,,,,,,,,,,,,,,,,,,,11.0
2022-04-29,,,,,,,,,,,,,,,,,,,,12.9
2022-05-02,,,,,,,,,,,,,,,,,,,,13.0
2022-05-06,,,,,,,,,,,,,,,,,,,,13.0
2022-05-09,,,,,,,,,,,,,,,,,,,,13.0
2022-05-16,,,,,,,,,,,,,,,,,,,,15.0
2022-05-18,,,,,,,,,,,,,,,,,,,,11.5
2022-05-25,,,,,,,,,,,,,,,,,,,,11.8
2022-06-28,,,,,,,,,,,,,,,,,,,,12.0
2022-07-01,,,,,,,,,,,,,,,,,,,,12.0
2022-08-01,,,,,,,,,,,,,,,,,,,,12.4
2022-08-23,,,,,,,,,,,,,,,,,,,,14.5
2022-08-26,,,,,,,,,,,,,,,,,,,,14.5
2022-08-30,,,,,,,,,,,,,,,,,,,,15.5
2022-09-06,,,,,,,,,,,,,,,,,,,,15.5
2022-09-07,,,,,,,,,,,,,,,,,,,,15.5
2022-09-14,,,,,,,,,,,,,,,,,,,,13.0
2022-09-23,,,,,,,,,,,,,,,,,,,,13.0
2022-10-24,,,,,,,,,,,,,,,,,,,,13.1
2022-11-28,,,,,,,,,,,,,,,,,,,,13.1
2022-11-29,,,,,,,,,,,,,,,,,,,,13.1
2022-11-30,,,,,,,,,,,,,,,,,,,,13.1
2022-12-01,,,,,,,,,,,,,,,,,,,,13.1
2022-12-02,,,,,,,,,,,,,,,,,,,,13.1
2022-12-05,,,,,,,,,,,,,,,,,,,,13.1
2022-12-06,,,,,,,,,,,,,,,,,,,,13.1
2022-12-07,,,,,,,,,,,,,,,,,,,,13.1
2022-12-08,,,,,,,,,,,,,,,,,,,,13.1
2022-12-09,,,,,,,,,,,,,,,,,,,,13.1
2022-12-12,,,,,,,,,,,,,,,,,,,,13.1
2022-12-13,,,,,,,,,,,,,,,,,,,,13.1
2022-12-14,,,,,,,,,,,,,,,,,,,,13.1
2022-12-15,,,,,,,,,,,,,,,,,,,,13.1
2022-12-16,,,,,,,,,,,,,,,,,,,,13.1
2022-12-19,,,,,,,,,,,,,,,,,,,,13.1
2022-12-20,,,,,,,,,,,,,,,,,,,,13.1
2022-12-21,,,,,,,,,,,,,,,,,,,,13.1
2022-12-22,,,,,,,,,,,,,,,,,,,,13.1
2022-12-23,,,,,,,,,,,,,,,,,,,,13.1
2022-12-27,,,,,,,,,,,,,,,,,,,,13.1
2022-12-28,,,,,,,,,,,,,,,,,,,,13.1
2022-12-29,,,,,,,,,,,,,,,,,,,,13.1
2022-12-30,,,,,,,,,,,,,,,,,,,,13.1
2023-01-02,,,,,,,,,,,,,,,,,,,,13.1
2023-01-03,,,,,,,,,,,,,,,,,,,,13.1
2023-01-04,,,,,,,,,,,,,,,,,,,,13.1
2023-01-05,,,,,,,,,,,,,,,,,,,,13.1
2023-01-06,,,,,,,,,,,,,,,,,,,,13.1
2023-01-09,,,,,,,,,,,,,,,,,,,,13.1
2023-01-10,,,,,,,,,,,,,,,,,,,,13.1
2023-01-11,,,,,,,,,,,,,,,,,,,,13.1
2023-01-12,,,,,,,,,,,,,,,,,,,,13.1
2023-01-13,,,,,,,,,,,,,,,,,,,,13.1
2023-01-16,,,,,,,,,,,,,,,,,,,,13.1
2023-01-17,,,,,,,,,,,,,,,,,,,,13.1
2023-01-18,,,,,,,,,,,,,,,,,,,,13.1
2023-01-19,,,,,,,,,,,,,,,,,,,,13.1
2023-01-20,,,,,,,,,,,,,,,,,,,,13.1
2023-01-23,,,,,,,,,,,,,,,,,,,,13.1
2023-01-24,,,,,,,,,,,,,,,,,,,,13.6
2023-01-25,,,,,,,,,,,,,,,,,,,,13.6
2023-01-26,,,,,,,,,,,,,,,,,,,,13.6
2023-01-27,,,,,,,,,,,,,,,,,,,,13.6
2023-01-30,,,,,,,,,,,,,,,,,,,,13.5
2023-01-31,,,,,,,,,,,,,,,,,,,,13.7
2023-02-01,,,,,,,,,,,,,,,,,,,,13.7
2023-02-02,,,,,,,,,,,,,,,,,,,,13.7
2023-02-03,,,,,,,,,,,,,,,,,,,,13.7
2023-02-06,,,,,,,,,,,,,,,,,,,,13.7
2023-02-07,,,,,,,,,,,,,,,,,,,,13.8
2023-02-08,,,,,,,,,,,,,,,,,,,,13.8
2023-02-09,,,,,,,,,,,,,,,,,,,,13.8
2023-02-10,,,,,,,,,,,,,,,,,,,,13.8
2023-02-13,,,,,,,,,,,,,,,,,,,,13.8
2023-02-14,,,,,,,,,,,,,,,,,,,,13.8
2023-02-15,,,,,,,,,,,,,,,,,,,,13.8
2023-02-16,,,,,,,,,,,,,,,,,,,,13.8
2023-02-17,,,,,,,,,,,,,,,,,,,,13.8
2023-02-20,,,,,,,,,,,,,,,,,,,,13.8
2023-02-21,,,,,,,,,,,,,,,,,,,,13.8
2023-02-22,,,,,,,,,,,,,,,,,,,,13.8
2023-02-23,,,,,,,,,,,,,,,,,,,,13.8
2023-02-24,,,,,,,,,,,,,,,,,,,,13.8
2023-02-27,,,,,,,,,,,,,,,,,,,,13.8
2023-02-28,,,,,,,,,,,,,,,,,,,,13.8
2023-03-01,,,,,,,,,,,,,,,,,,,,13.8
2023-03-02,,,,,,,,,,,,,,,,,,,,13.8
2023-03-03,,,,,,,,,,,,,,,,,,,,13.8
2023-03-06,,,,,,,,,,,,,,,,,,,,13.8
2023-03-07,,,,,,,,,,,,,,,,,,,,13.8
2023-03-08,,,,,,,,,,,,,,,,,,,,13.8
2023-03-09,,,,,,,,,,,,,,,,,,,,13.8
2023-03-10,,,,,,,,,,,,,,,,,,,,13.8
2023-03-13,,,,,,,,,,,,,,,,,,,,13.8
2023-03-14,,,,,,,,,,,,,,,,,,,,13.8
2023-03-15,,,,,,,,,,,,,,,,,,,,13.8
2023-03-16,,,,,,,,,,,,,,,,,,,,13.8
2023-03-17,,,,,,,,,,,,,,,,,,,,13.8
2023-03-20,,,,,,,,,,,,,,,,,,,,13.8
2023-03-21,,,,,,,,,,,,,,,,,,,,13.8
2023-03-22,,,,,,,,,,,,,,,,,,,,13.8
2023-03-23,,,,,,,,,,,,,,,,,,,,13.8
2023-03-24,,,,,,,,,,,,,,,,,,,,15.6
2023-03-27,,,,,,,,,,,,,,,,,,,,18.5
2023-03-28,,,,,,,,,,,,,,,,,,,,18.5
2023-03-29,,,,,,,,,,,,,,,,,,,,18.5
2023-03-30,,,,,,,,,,,,,,,,,,,,18.5
2023-03-31,,,,,,,,,,,,,,,,,,,,14.0
2023-04-03,,,,,,,,,,,,,,,,,,,,19.5
2023-04-04,,,,,,,,,,,,,,,,,,,,14.0
2023-04-05,,,,,,,,,,,,,,,,,,,,14.0
2023-04-06,,,,,,,,,,,,,,,,,,,,14.0
2023-04-11,,,,,,,,,,,,,,,,,,,,14.0
2023-04-12,,,,,,,,,,,,,,,,,,,,14.0
2023-04-13,,,,,,,,,,,,,,,,,,,,14.0
2023-04-14,,,,,,,,,,,,,,,,,,,,14.0
2023-04-17,,,,,,,,,,,,,,,,,,,,14.0
2023-04-18,,,,,,,,,,,,,,,,,,,,14.0
2023-04-19,,,,,,,,,,,,,,,,,,,,14.0
2023-04-20,,,,,,,,,,,,,,,,,,,,14.0
2023-04-21,,,,,,,,,,,,,,,,,,,,14.0
2023-04-24,,,,,,,,,,,,,,,,,,,,14.0
2023-04-25,,,,,,,,,,,,,,,,,,,,14.0
2023-04-26,,,,,,,,,,,,,,,,,,,,14.0
2023-04-27,,,,,,,,,,,,,,,,,,,,14.0
2023-04-28,,,,,,,,,,,,,,,,,,,,14.0
2023-05-02,,,,,,,,,,,,,,,,,,,,14.0
2023-05-03,,,,,,,,,,,,,,,,,,,,14.0
2023-05-04,,,,,,,,,,,,,,,,,,,,14.0
2023-05-05,,,,,,,,,,,,,,,,,,,,14.0
2023-05-08,,,,,,,,,,,,,,,,,,,,14.0
2023-05-09,,,,,,,,,,,,,,,,,,,,14.0
2023-05-10,,,,,,,,,,,,,,,,,,,,14.0
2023-05-11,,,,,,,,,,,,,,,,,,,,14.0
2023-05-12,,,,,,,,,,,,,,,,,,,,14.0
2023-05-15,,,,,,,,,,,,,,,,,,,,14.0
2023-05-16,,,,,,,,,,,,,,,,,,,,14.0
2023-05-17,,,,,,,,,,,,,,,,,,,,14.0
2023-05-18,,,,,,,,,,,,,,,,,,,,14.0
2023-05-19,,,,,,,,,,,,,,,,,,,,17.5
2023-05-22,,,,,,,,,,,,,,,,,,,,14.0
2023-05-23,,,,,,,,,,,,,,,,,,,,14.0
2023-05-24,,,,,,,,,,,,,,,,,,,,14.0
2023-05-25,,,,,,,,,,,,,,,,,,,,14.0
2023-05-26,,,,,,,,,,,,,,,,,,,,14.0
2023-05-29,,,,,,,,,,,,,,,,,,,,14.0
2023-05-30,,,,,,,,,,,,,,,,,,,,14.0
2023-05-31,,,,,,,,,,,,,,,,,,,,14.0
2023-06-01,,,,,,,,,,,,,,,,,,,,14.0
2023-06-02,,,,,,,,,,,,,,,,,,,,14.0
2023-06-05,,,,,,,,,,,,,,,,,,,,14.0
2023-06-06,,,,,,,,,,,,,,,,,,,,14.0
2023-06-07,,,,,,,,,,,,,,,,,,,,14.0
2023-06-08,,,,,,,,,,,,,,,,,,,,14.0
2023-06-09,,,,,,,,,,,,,,,,,,,,14.0
2023-06-12,,,,,,,,,,,,,,,,,,,,14.0
2023-06-13,,,,,,,,,,,,,,,,,,,,14.5
2023-06-14,,,,,,,,,,,,,,,,,,,,14.5
2023-06-15,,,,,,,,,,,,,,,,,,,,14.0
2023-06-16,,,,,,,,,,,,,,,,,,,,14.0
2023-06-19,,,,,,,,,,,,,,,,,,,,14.0
2023-06-20,,,,,,,,,,,,,,,,,,,,14.0
2023-06-21,,,,,,,,,,,,,,,,,,,,14.0
2023-06-22,,,,,,,,,,,,,,,,,,,,14.0
2023-06-23,,,,,,,,,,,,,,,,,,,,14.0
2023-06-26,,,,,,,,,,,,,,,,,,,,14.0
2023-06-27,,,,,,,,,,,,,,,,,,,,14.0
2023-06-28,,,,,,,,,,,,,,,,,,,,14.0
2023-06-29,,,,,,,,,,,,,,,,,,,,14.0
2023-06-30,,,,,,,,,,,,,,,,,,,,14.0
2023-07-03,,,,,,,,,,,,,,,,,,,,14.0
2023-07-04,,,,,,,,,,,,,,,,,,,,14.0
2023-07-05,,,,,,,,,,,,,,,,,,,,14.0
2023-07-06,,,,,,,,,,,,,,,,,,,,14.0
2023-07-07,,,,,,,,,,,,,,,,,,,,14.0
2023-07-10,,,,,,,,,,,,,,,,,,,,14.0
2023-07-11,,,,,,,,,,,,,,,,,,,,14.0
2023-07-12,,,,,,,,,,,,,,,,,,,,14.0
2023-07-13,,,,,,,,,,,,,,,,,,,,14.0
2023-07-14,,,,,,,,,,,,,,,,,,,,14.0
2023-07-17,,,,,,,,,,,,,,,,,,,,14.0
2023-07-18,,,,,,,,,,,,,,,,,,,,14.0
2023-07-19,,,,,,,,,,,,,,,,,,,,14.0
2023-07-20,,,,,,,,,,,,,,,,,,,,14.0
2023-07-21,,,,,,,,,,,,,,,,,,,,14.0
2023-07-24,,,,,,,,,,,,,,,,,,,,14.0
2023-07-25,,,,,,,,,,,,,,,,,,,,14.0
2023-07-26,,,,,,,,,,,,,,,,,,,,14.0
2023-07-27,,,,,,,,,,,,,,,,,,,,14.0
2023-07-28,,,,,,,,,,,,,,,,,,,,14.0
2023-07-31,,,,,,,,,,,,,,,,,,,,14.0
2023-08-01,,,,,,,,,,,,,,,,,,,,14.0
2023-08-02,,,,,,,,,,,,,,,,,,,,12.0
2023-08-03,,,,,,,,,,,,,,,,,,,,12.0
2023-08-04,,,,,,,,,,,,,,,,,,,,12.0
2023-08-07,,,,,,,,,,,,,,,,,,,,16.8
2023-08-08,,,,,,,,,,,,,,,,,,,,16.8
2023-08-09,,,,,,,,,,,,,,,,,,,,16.8
2023-08-10,,,,,,,,,,,,,,,,,,,,16.7
2023-08-11,,,,,,,,,,,,,,,,,,,,16.7
2023-08-14,,,,,,,,,,,,,,,,,,,,16.7
2023-08-15,,,,,,,,,,,,,,,,,,,,16.7
2023-08-16,,,,,,,,,,,,,,,,,,,,16.7
2023-08-17,,,,,,,,,,,,,,,,,,,,16.7
2023-08-18,,,,,,,,,,,,,,,,,,,,16.7
2023-08-21,,,,,,,,,,,,,,,,,,,,16.7
2023-08-22,,,,,,,,,,,,,,,,,,,,16.7
2023-08-23,,,,,,,,,,,,,,,,,,,,16.7
2023-08-24,,,,,,,,,,,,,,,,,,,,16.7
2023-08-25,,,,,,,,,,,,,,,,,,,,16.7
2023-08-28,,,,,,,,,,,,,,,,,,,,16.7
2023-08-29,,,,,,,,,,,,,,,,,,,,16.7
2023-08-30,,,,,,,,,,,,,,,,,,,,16.7
2023-08-31,,,,,,,,,,,,,,,,,,,,16.7
2023-09-01,,,,,,,,,,,,,,,,,,,,16.7
2023-09-04,,,,,,,,,,,,,,,,,,,,16.7
2023-09-05,,,,,,,,,,,,,,,,,,,,16.7
2023-09-06,,,,,,,,,,,,,,,,,,,,13.0
2023-09-07,,,,,,,,,,,,,,,,,,,,13.0
2023-09-08,,,,,,,,,,,,,,,,,,,,13.0
2023-09-11,,,,,,,,,,,,,,,,,,,,13.0
2023-09-12,,,,,,,,,,,,,,,,,,,,13.0
2023-09-13,,,,,,,,,,,,,,,,,,,,13.0
2023-09-14,,,,,,,,,,,,,,,,,,,,13.0
2023-09-15,,,,,,,,,,,,,,,,,,,,13.0
2023-09-18,,,,,,,,,,,,,,,,,,,,13.0
2023-09-19,,,,,,,,,,,,,,,,,,,,13.0
2023-09-20,,,,,,,,,,,,,,,,,,,,13.0
2023-09-21,,,,,,,,,,,,,,,,,,,,13.0
2023-09-22,,,,,,,,,,,,,,,,,,,,13.0
2023-09-25,,,,,,,,,,,,,,,,,,,,13.0
2023-09-26,,,,,,,,,,,,,,,,,,,,13.0
2023-09-27,,,,,,,,,,,,,,,,,,,,13.0
2023-09-28,,,,,,,,,,,,,,,,,,,,13.0
2023-09-29,,,,,,,,,,,,,,,,,,,,13.0
2023-10-02,,,,,,,,,,,,,,,,,,,,13.0
2023-10-03,,,,,,,,,,,,,,,,,,,,13.0
2023-10-04,,,,,,,,,,,,,,,,,,,,13.0
2023-10-05,,,,,,,,,,,,,,,,,,,,13.0
2023-10-06,,,,,,,,,,,,,,,,,,,,13.0
2023-10-09,,,,,,,,,,,,,,,,,,,,13.0
2023-10-10,,,,,,,,,,,,,,,,,,,,13.0
2023-10-11,,,,,,,,,,,,,,,,,,,,13.0
2023-10-12,,,,,,,,,,,,,,,,,,,,13.0
2023-10-13,,,,,,,,,,,,,,,,,,,,13.0
2023-10-16,,,,,,,,,,,,,,,,,,,,13.0
2023-10-17,,,,,,,,,,,,,,,,,,,,13.0
2023-10-18,,,,,,,,,,,,,,,,,,,,12.0
2023-10-19,,,,,,,,,,,,,,,,,,,,12.0
2023-10-20,,,,,,,,,,,,,,,,,,,,12.0
2023-10-23,,,,,,,,,,,,,,,,,,,,12.0
2023-10-24,,,,,,,,,,,,,,,,,,,,12.0
2023-10-25,,,,,,,,,,,,,,,,,,,,12.0
2023-10-26,,,,,,,,,,,,,,,,,,,,12.0
2023-10-27,,,,,,,,,,,,,,,,,,,,12.0
2023-10-30,,,,,,,,,,,,,,,,,,,,12.0
2023-10-31,,,,,,,,,,,,,,,,,,,,12.0
2023-11-01,,,,,,,,,,,,,,,,,,,,12.0
2023-11-02,,,,,,,,,,,,,,,,,,,,12.0
2023-11-03,,,,,,,,,,,,,,,,,,,,12.0
2023-11-06,,,,,,,,,,,,,,,,,,,,12.0
2023-11-07,,,,,,,,,,,,,,,,,,,,12.0
2023-11-08,,,,,,,,,,,,,,,,,,,,12.0
2023-11-09,,,,,,,,,,,,,,,,,,,,11.1
2023-11-10,,,,,,,,,,,,,,,,,,,,11.1
2023-11-13,,,,,,,,,,,,,,,,,,,,11.1
2023-11-14,,,,,,,,,,,,,,,,,,,,11.1
2023-11-15,,,,,,,,,,,,,,,,,,,,11.1
2023-11-16,,,,,,,,,,,,,,,,,,,,11.1
2023-11-17,,,,,,,,,,,,,,,,,,,,11.1
2023-11-20,,,,,,,,,,,,,,,,,,,,11.1
2023-11-21,,,,,,,,,,,,,,,,,,,,11.1
2023-11-22,,,,,,,,,,,,,,,,,,,,11.1
