,BUR FP Equity_DX_SI_QTY,BUR FP Equity_DX_SHORT_INTEREST_VALUE,BUR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BUR FP Equity_DX_SI_MV,BUR FP Equity_DX_DSS,BUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BUR FP Equity_DX_SUPPLY_SI_QTY,BUR FP Equity_DX_BROKER_SI_QTY,BUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BUR FP Equity_DX_BROKER_SI_MV_NEW_x,BUR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BUR FP Equity_DX_SUPPLY_SI_QTY_INC_x,BUR FP Equity_DX_BROKER_SI_MV_INC_x,BUR FP Equity_DX_SUPPLY_SI_MV_NEW,BUR FP Equity_DX_BROKER_SI_QTY_ADD,BUR FP Equity_DX_BROKER_SI_QTY_NEW,BUR FP Equity_DX_SUPPLY_SI_MV_DEC,BUR FP Equity_DX_BROKER_SI_QTY_INC,BUR FP Equity_DX_SUPPLY_SI_QTY_DEC,BUR FP Equity_DX_BROKER_SI_MV_NEW_y,BUR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BUR FP Equity_DX_BROKER_SI_MV_INC_y,BUR FP Equity_DX_SUPPLY_SI_QTY_INC_y,BUR FP Equity_DX_BROKER_SI_MV_ADD,BUR FP Equity_DX_SUPPLY_SI_QTY_ADD,BUR FP Equity_DX_BROKER_SI_QTY_DEC,BUR FP Equity_DX_SUPPLY_SI_MV,BUR FP Equity_DX_BROKER_SI_MV_DEC,BUR FP Equity_DX_SUPPLY_SI_MV_RMV,BUR FP Equity_DX_BROKER_SI_MV_RMV,BUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BUR FP Equity_DX_UTILIZATION_QUANTITY,BUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BUR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BUR FP Equity_DX_ACTIVE_UTILIZATION_MV,BUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BUR FP Equity_DX_BROKER_SI_CON_RATIO,BUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BUR FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17194.0,2453820.95,,2.68,0.0,,0.0,,0.0
2006-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17008.0,2425759.14,,2.68,0.0,,0.0,,0.0
2006-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17008.0,2431827.33,,2.68,0.0,,0.0,,0.0
2006-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17424.0,2486645.12,,2.8,0.0,,0.0,,0.0
2006-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17598.0,2448690.39,,2.79,0.0,,0.0,,0.0
2006-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17672.0,2506275.41,,2.79,0.0,,0.0,,0.0
2006-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17521.0,2523930.44,,2.8,0.0,,0.0,,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17185.0,2605820.06,,2.81,0.0,,0.0,,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16666.0,2512256.9,,2.83,0.0,,0.0,,0.0
2006-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16733.0,2462655.83,,2.83,0.0,,0.0,,0.0
2006-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16926.0,2566547.01,,2.82,0.0,,0.0,,0.0
2006-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16434.0,2550577.33,,2.83,0.0,,0.0,,0.0
2006-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16253.0,2551480.0,,2.84,0.0,,0.0,,0.0
2006-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17166.0,2832610.12,,3.08,0.0,,0.0,,0.0
2006-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16684.0,2753073.93,,3.07,0.0,,0.0,,0.0
2006-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16474.0,2724298.91,,3.08,0.0,,0.0,,0.0
2006-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16473.0,2747642.78,,3.07,0.0,,0.0,,0.0
2006-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16440.0,2712810.81,,3.06,0.0,,0.0,,0.0
2006-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17214.0,2948010.27,,3.23,0.0,,0.0,,0.0
2006-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16871.0,2904317.55,,3.25,0.0,,0.0,,0.0
2006-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16841.0,2899153.1,,3.25,0.0,,0.0,,0.0
2006-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16984.0,2696534.3,,3.26,0.0,,0.0,,0.0
2006-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17688.0,2918746.81,,3.23,0.0,,0.0,,0.0
2006-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17472.0,2898688.38,,3.23,0.0,,0.0,,0.0
2006-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17392.0,2877659.51,,3.23,0.0,,0.0,,0.0
2006-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17519.0,2843980.84,,3.22,0.0,,0.0,,0.0
2006-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17579.0,2853721.05,,3.21,0.0,,0.0,,0.0
2006-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17962.0,2771703.44,,3.21,0.0,,0.0,,0.0
2006-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17314.0,2657811.94,,3.02,0.0,,0.0,,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17191.0,2790734.32,,3.03,0.0,,0.0,,0.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16969.0,2635123.57,,3.04,0.0,,0.0,,0.0
2006-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17182.0,2724905.44,,3.03,0.0,,0.0,,0.0
2006-12-05,150.0,23547.78,0.05,0.67,0.01,0.03,0.0,23547.78,0.0,150.0,0.0,,,,,,150.0,,,,,,,,,0.03,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0092
2006-12-06,150.0,23561.16,0.05,0.69,0.01,0.03,0.0,23561.16,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0091
2006-12-07,150.0,23614.67,0.05,0.69,0.01,0.03,0.0,23614.67,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2006-12-08,150.0,23681.57,0.05,0.72,0.01,0.03,0.0,23681.57,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0091
2006-12-11,150.0,23681.57,0.05,0.72,0.01,0.03,0.0,23681.57,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0091
2006-12-12,150.0,23547.78,0.05,0.73,0.01,0.03,0.0,23547.78,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2006-12-13,150.0,23815.36,0.05,0.76,0.01,0.03,0.0,23815.36,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2006-12-14,150.0,23480.88,0.05,0.79,0.01,0.03,0.0,23480.88,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2006-12-15,150.0,23681.57,0.05,0.85,0.01,0.03,0.0,23681.57,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2006-12-18,150.0,24082.95,0.05,0.93,0.01,0.03,0.0,24082.95,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2006-12-19,150.0,24082.95,0.05,0.93,0.01,0.03,0.0,24082.95,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0091
2006-12-20,150.0,23815.36,0.05,0.93,0.01,0.03,0.0,23815.36,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2006-12-21,150.0,23413.98,0.05,1.02,0.01,0.03,0.0,23413.98,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0089
2006-12-22,150.0,23547.78,0.05,1.14,0.01,0.03,0.0,23547.78,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0088
2006-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.03,0.0,0.0,15461.0,2427147.74,,2.93,0.0,,0.0,,0.0
2006-12-26,150.0,23547.78,0.05,1.23,0.01,0.03,0.0,23547.78,0.0,150.0,0.0,0.03,,,,,,150.0,,,,0.03,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0088
2006-12-27,150.0,23347.08,0.05,1.23,0.01,0.03,0.0,23347.08,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2006-12-28,150.0,23547.78,0.05,1.25,0.01,0.03,0.0,23547.78,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0089
2006-12-29,150.0,23681.57,0.05,1.25,0.01,0.03,0.0,23681.57,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.03,0.0,0.0,15664.0,2472987.41,,2.88,0.0,,0.0,,0.0
2007-01-02,150.0,23815.36,0.05,1.27,0.01,0.03,0.0,23815.36,150.0,150.0,23815.36,0.03,150.0,,,0.03,,150.0,,,,0.03,150.0,,,,,,0.03,,,,100.0,0.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0088
2007-01-03,150.0,23146.39,0.05,1.29,0.01,0.03,0.0,23146.39,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.03,,0.0,0.0,0.0,0.0,150.0,0.0,0.0,,1.0,100.0,0.0087
2007-01-04,150.0,23146.39,0.05,1.32,0.01,0.03,0.0,23146.39,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0086
2007-01-05,150.0,23146.39,0.05,1.44,0.01,0.03,0.0,23146.39,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0086
2007-01-08,150.0,23012.6,0.05,1.54,0.01,0.03,0.0,23012.6,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0085
2007-01-09,150.0,23012.6,0.05,1.55,0.01,0.03,0.0,23012.6,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0085
2007-01-10,150.0,23039.36,0.05,1.62,0.01,0.03,0.0,23039.36,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0088
2007-01-11,150.0,23949.16,0.05,1.7,0.01,0.03,0.0,23949.16,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0089
2007-01-12,150.0,23949.16,0.05,1.64,0.01,0.03,0.0,23949.16,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2007-01-15,150.0,23427.36,0.05,1.71,0.01,0.03,0.0,23427.36,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0089
2007-01-16,150.0,23748.47,0.05,1.95,0.01,0.03,0.0,23748.47,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0089
2007-01-17,150.0,23547.78,0.05,2.03,0.01,0.03,0.0,23547.78,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0088
2007-01-18,150.0,23547.78,0.05,2.12,0.01,0.03,0.0,23547.78,150.0,150.0,23547.78,,150.0,,,0.03,,,,,,,150.0,,,,,,0.03,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2007-01-19,150.0,23454.12,0.05,2.13,0.01,0.03,0.0,23454.12,150.0,150.0,23454.12,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2007-01-22,150.0,23454.12,0.05,2.2,0.01,0.03,0.0,23454.12,150.0,150.0,23454.12,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2007-01-23,150.0,23454.12,0.05,2.16,0.01,0.03,0.0,23454.12,150.0,150.0,23454.12,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0088
2007-01-24,150.0,23454.12,0.05,2.1,0.01,0.03,0.0,23454.12,150.0,150.0,23454.12,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-01-25,150.0,23440.74,0.05,2.14,0.01,0.03,0.0,23440.74,150.0,150.0,23440.74,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-01-26,150.0,23440.74,0.05,2.12,0.01,0.03,0.0,23440.74,150.0,150.0,23440.74,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-01-29,150.0,23413.98,0.05,2.26,0.01,0.03,0.0,23413.98,150.0,150.0,23413.98,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-01-30,150.0,23413.98,0.05,2.57,0.01,0.03,0.0,23413.98,150.0,150.0,23413.98,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-01-31,150.0,23413.98,0.05,2.66,0.01,0.03,0.0,23413.98,150.0,150.0,23413.98,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-01,150.0,24297.02,0.05,2.85,0.01,0.03,0.0,24297.02,150.0,150.0,24297.02,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0088
2007-02-02,150.0,24952.61,0.05,2.79,0.01,0.03,0.0,24952.61,150.0,150.0,24952.61,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0088
2007-02-05,150.0,24885.72,0.05,2.2,0.01,0.03,0.0,24885.72,150.0,150.0,24885.72,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-06,150.0,24952.61,0.05,2.03,0.01,0.03,0.0,24952.61,150.0,150.0,24952.61,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-07,150.0,24899.1,0.05,1.76,0.01,0.03,0.0,24899.1,150.0,150.0,24899.1,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-08,150.0,24885.72,0.05,1.74,0.01,0.03,0.0,24885.72,150.0,150.0,24885.72,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-09,150.0,24618.13,0.05,1.88,0.01,0.03,0.0,24618.13,150.0,150.0,24618.13,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-12,150.0,24149.85,0.05,2.03,0.01,0.03,0.0,24149.85,150.0,150.0,24149.85,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2007-02-13,150.0,24082.95,0.05,2.05,0.01,0.03,0.0,24082.95,150.0,150.0,24082.95,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-14,150.0,23949.16,0.05,2.04,0.01,0.03,0.0,23949.16,150.0,150.0,23949.16,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2007-02-15,150.0,23949.16,0.05,2.05,0.01,0.03,0.0,23949.16,150.0,150.0,23949.16,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0088
2007-02-16,150.0,24350.54,0.05,2.05,0.01,0.03,0.0,24350.54,150.0,150.0,24350.54,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.89,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0089
2007-02-19,150.0,24350.54,0.05,2.0,0.01,0.03,0.0,24350.54,150.0,150.0,24350.54,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-20,150.0,24082.95,0.05,2.01,0.01,0.03,0.0,24082.95,150.0,150.0,24082.95,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-21,150.0,23949.16,0.05,1.88,0.01,0.03,0.0,23949.16,150.0,150.0,23949.16,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-22,150.0,23547.78,0.05,1.83,0.01,0.03,0.0,23547.78,150.0,150.0,23547.78,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2007-02-23,150.0,23547.78,0.05,1.87,0.01,0.03,0.0,23547.78,150.0,150.0,23547.78,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-26,150.0,23547.78,0.05,1.86,0.01,0.03,0.0,23547.78,150.0,150.0,23547.78,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-02-27,150.0,23413.98,0.05,1.81,0.01,0.03,0.0,23413.98,150.0,150.0,23413.98,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2007-02-28,150.0,23788.61,0.05,1.78,0.01,0.03,0.0,23788.61,150.0,150.0,23788.61,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-01,150.0,23146.39,0.05,1.72,0.01,0.03,0.0,23146.39,150.0,150.0,23146.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0085
2007-03-02,150.0,23146.39,0.05,1.66,0.01,0.03,0.0,23146.39,150.0,150.0,23146.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-05,150.0,23146.39,0.05,1.65,0.01,0.03,0.0,23146.39,150.0,150.0,23146.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-06,150.0,23146.39,0.05,1.64,0.01,0.03,0.0,23146.39,150.0,150.0,23146.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-07,150.0,23146.39,0.05,1.69,0.01,0.03,0.0,23146.39,150.0,150.0,23146.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-08,150.0,23147.73,0.05,1.69,0.01,0.03,0.0,23147.73,150.0,150.0,23147.73,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-09,150.0,23146.39,0.05,1.74,0.01,0.03,0.0,23146.39,150.0,150.0,23146.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-12,150.0,23146.39,0.05,1.71,0.01,0.03,0.0,23146.39,150.0,150.0,23146.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-13,150.0,23413.98,0.05,0.41,0.01,0.03,0.0,23413.98,150.0,150.0,23413.98,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-14,150.0,23463.49,0.05,0.41,0.01,0.03,0.0,23463.49,150.0,150.0,23463.49,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2007-03-15,150.0,23213.29,0.05,0.41,0.01,0.03,0.0,23213.29,150.0,150.0,23213.29,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2007-03-16,150.0,23213.29,0.05,0.41,0.01,0.03,0.0,23213.29,150.0,150.0,23213.29,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-19,150.0,23213.29,0.05,0.43,0.01,0.03,0.0,23213.29,150.0,150.0,23213.29,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-20,150.0,23281.53,0.05,0.43,0.01,0.03,0.0,23281.53,150.0,150.0,23281.53,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2007-03-21,150.0,23146.39,0.05,0.46,0.01,0.03,0.0,23146.39,150.0,150.0,23146.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0086
2007-03-22,150.0,23547.78,0.05,0.45,0.01,0.03,0.0,23547.78,150.0,150.0,23547.78,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0088
