,ALKLH FP Equity_DX_SI_QTY,ALKLH FP Equity_DX_SHORT_INTEREST_VALUE,ALKLH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKLH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKLH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKLH FP Equity_DX_SI_MV,ALKLH FP Equity_DX_DSS,ALKLH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKLH FP Equity_DX_SUPPLY_SI_QTY,ALKLH FP Equity_DX_BROKER_SI_QTY,ALKLH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKLH FP Equity_DX_BROKER_SI_MV_NEW_x,ALKLH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALKLH FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKLH FP Equity_DX_BROKER_SI_MV_INC_x,ALKLH FP Equity_DX_SUPPLY_SI_MV_NEW,ALKLH FP Equity_DX_BROKER_SI_QTY_ADD,ALKLH FP Equity_DX_BROKER_SI_QTY_NEW,ALKLH FP Equity_DX_SUPPLY_SI_MV_DEC,ALKLH FP Equity_DX_BROKER_SI_QTY_INC,ALKLH FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKLH FP Equity_DX_BROKER_SI_MV_NEW_y,ALKLH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALKLH FP Equity_DX_BROKER_SI_MV_INC_y,ALKLH FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKLH FP Equity_DX_BROKER_SI_MV_ADD,ALKLH FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKLH FP Equity_DX_BROKER_SI_QTY_DEC,ALKLH FP Equity_DX_SUPPLY_SI_MV,ALKLH FP Equity_DX_BROKER_SI_MV_DEC,ALKLH FP Equity_DX_SUPPLY_SI_MV_RMV,ALKLH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKLH FP Equity_DX_UTILIZATION_QUANTITY,ALKLH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKLH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKLH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALKLH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKLH FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKLH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKLH FP Equity_DX_BROKER_SI_CON_RATIO,ALKLH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKLH FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-06-08,1243610.0,216388.14,0.61,0.83,0.61,0.22,0.0,106541.07,631305.0,612305.0,109847.07,,,10000.0,,,,,,,,,,,10000.0,,,,0.11,,,100.0,99.96,0.0,0.0,,0.0,100.0,15.74,0.7093,82.73,1.9691
2022-06-09,1578410.0,288849.03,0.78,1.05,0.78,0.28,1.0,143601.02,793705.0,784705.0,145248.02,,,162400.0,0.03,,10000.0,,,162400.0,,,,0.03,162400.0,0.0,,,0.14,,,100.0,99.97,0.0,0.0,,0.0,100.0,12.11,0.7555,86.06,1.988
2022-06-10,1586095.0,282959.35,0.78,1.04,0.78,0.28,1.0,141362.38,793705.0,792390.0,141596.97,,,,0.0,,,,,7685.0,,,,0.0,,,,,0.14,,,100.0,99.97,0.0,0.0,,0.0,100.0,12.46,0.7497,85.67,1.9977
2022-06-13,1693730.0,286240.37,0.84,1.12,0.84,0.29,1.0,150805.46,901340.0,892340.0,152326.46,,,7685.0,0.01,,,,,99950.0,,,,0.01,7685.0,,99950.0,,0.16,,,100.0,99.97,0.0,0.0,,0.0,100.0,11.69,0.7624,86.52,1.8786
2022-06-14,1693730.0,279465.45,0.84,1.11,0.84,0.28,1.0,130744.35,901340.0,792390.0,148721.1,,,,,,,,,,,,,,,,,99950.0,0.15,0.02,,100.0,99.97,0.0,0.0,,0.0,100.0,11.65,0.7635,86.59,1.8786
2022-06-15,1593780.0,276998.96,0.79,1.04,0.79,0.27,1.0,137717.38,801390.0,792390.0,139281.58,,,,,,,,0.02,,99950.0,,,,,,,,0.13,,,100.0,99.97,0.0,0.0,,0.0,100.0,11.98,0.7577,86.21,1.9882
2022-06-16,1717570.0,283399.05,0.85,1.21,0.85,0.28,1.0,151169.7,901380.0,916180.0,148727.7,,,,0.01,,,,,123790.0,,,,0.01,,,99990.0,,0.15,,,100.0,99.97,0.0,0.0,,0.0,100.0,11.64,0.7639,86.61,1.905
2022-06-17,1865670.0,313059.43,0.92,1.47,0.92,0.31,1.0,178586.18,901380.0,1064280.0,151251.56,,,,0.02,,,,,148100.0,,,,0.02,,,,,0.15,,,100.0,99.97,0.0,0.0,,0.0,100.0,18.28,0.676,80.15,2.0692
2022-06-20,2037570.0,346794.41,1.01,1.72,1.01,0.34,1.0,181140.46,1073280.0,1064280.0,182672.26,,,171900.0,,,,,,,,,,,171900.0,,,,0.18,,,100.0,99.98,0.0,0.0,,0.0,100.0,23.99,0.6139,74.58,1.898
2022-06-21,2037570.0,345979.39,1.01,1.73,1.01,0.35,1.0,180714.74,1073280.0,1064280.0,182242.94,,,,,,,,,,,,,,,,,,0.18,,,100.0,99.98,0.0,0.0,,0.0,100.0,24.14,0.6119,74.39,1.898
2022-06-22,2037570.0,337014.08,1.01,1.77,1.01,0.34,1.0,176031.91,1073280.0,1064280.0,177520.51,,,,,,,,,,,,,,,,,,0.18,,,100.0,95.53,0.0,0.0,,0.0,100.0,24.37,0.6095,74.16,1.8135
2022-06-23,2046016.0,340047.86,1.01,1.79,1.01,0.34,1.0,176883.34,1081726.0,1064280.0,179782.86,,,8446.0,,,,,,,,,,,8446.0,,,,0.18,,,100.0,95.56,0.0,0.0,,0.0,100.0,23.97,0.6076,74.16,1.8075
2022-06-24,2046016.0,342093.88,1.01,1.93,1.01,0.34,1.0,177947.62,1081726.0,1064280.0,180864.59,,,,,,,,,,,,,,,,,,0.18,,,100.0,95.56,0.0,0.0,,0.0,100.0,23.96,0.6079,74.18,1.8075
2022-06-27,2046016.0,376466.94,1.01,2.02,1.01,0.36,1.0,195827.52,1081726.0,1064280.0,199037.58,,,,,,,,,,,,,,,,,,0.18,,,100.0,95.56,0.0,0.0,,0.0,100.0,23.1,0.6176,75.1,1.8075
2022-06-28,2026016.0,391426.29,1.0,1.8,1.0,0.38,1.0,203686.9,1071726.0,1054280.0,207057.46,,,,,,,,0.0,,10000.0,,,,,,,10000.0,0.2,0.0,,100.0,95.52,0.0,0.0,,0.0,100.0,23.79,0.6246,75.36,1.8058
2022-06-29,2026016.0,430528.4,1.0,1.6,1.0,0.4,1.0,224034.5,1071726.0,1054280.0,227741.78,,,,,,,,,,,,,,,,,,0.2,,,100.0,93.44,0.0,0.0,,0.0,100.0,23.29,0.6304,75.9,1.7664
2022-06-30,2152891.0,426272.42,1.06,1.4,1.06,0.42,1.0,233868.69,1071726.0,1181155.0,212201.75,,,,0.03,,,,,126875.0,,,,0.03,,,,,0.2,,,100.0,93.44,0.0,0.0,,0.0,100.0,29.76,0.5713,69.47,1.877
2022-07-01,2152891.0,430578.2,1.06,1.25,1.06,0.41,1.0,236231.0,1071726.0,1181155.0,214345.2,,,,,,,,,,,,,,,,,,0.2,,,100.0,93.44,0.0,0.0,,0.0,100.0,28.73,0.5796,70.5,1.877
2022-07-04,2152891.0,420674.9,1.06,1.18,1.06,0.41,1.0,230797.69,1071726.0,1181155.0,209415.26,,,,,,,,,,,,,,,,,,0.2,,,100.0,93.44,0.0,0.0,,0.0,100.0,29.11,0.5763,70.1,1.877
2022-07-05,2152891.0,407326.98,1.06,1.18,1.06,0.41,1.0,223474.53,1071726.0,1181155.0,202770.56,,,,,,,,,,,,,,,,,,0.2,,,100.0,93.44,0.0,0.0,,0.0,100.0,29.17,0.5756,70.03,1.877
2022-07-06,3441366.0,653859.54,1.7,1.95,1.7,0.65,1.0,334771.45,1779401.0,1761955.0,338086.19,,,707675.0,0.11,,,,,580800.0,,,,0.11,707675.0,,,,0.34,,,100.0,95.94,0.0,0.0,,0.0,100.0,21.62,0.6532,77.87,1.8555
2022-07-07,3441366.0,655236.09,1.7,2.04,1.7,0.65,1.0,335476.23,1779401.0,1761955.0,338797.95,,,,,,,,,,,,,,,,,,0.34,,,100.0,95.94,0.0,0.0,,0.0,100.0,21.64,0.653,77.85,1.8555
2022-07-08,3441366.0,667625.0,1.7,2.05,1.7,0.66,1.0,341819.27,1779401.0,1761955.0,345203.79,,,,,,,,,,,,,,,,,,0.34,,,100.0,95.94,0.0,0.0,,0.0,100.0,21.5,0.6546,78.0,1.8555
2022-07-11,3441366.0,673131.19,1.7,2.07,1.7,0.67,1.0,344638.4,1779401.0,1761955.0,348050.84,,,,,,,,,,,,,,,,,,0.35,,,100.0,95.94,0.0,0.0,,0.0,100.0,21.59,0.6536,77.91,1.8555
2022-07-12,3441366.0,671754.64,1.7,2.04,1.7,0.67,1.0,343933.62,1779401.0,1761955.0,347339.08,,,,,,,,,,,,,,,,,,0.35,,,100.0,95.94,0.0,0.0,,0.0,100.0,21.68,0.6525,77.81,1.8555
2022-07-13,3441366.0,674507.74,1.7,1.95,1.7,0.67,1.0,345343.18,1779401.0,1761955.0,348762.6,,,,,,,,,,,,,,,,,,0.35,,,100.0,95.94,0.0,0.0,,0.0,100.0,21.62,0.6532,77.87,1.8555
2022-07-14,3441366.0,695155.93,1.7,1.95,1.7,0.68,1.0,355914.91,1779401.0,1761955.0,359439.0,,,,,,,,,,,,,,,,,,0.35,,,100.0,95.94,0.0,0.0,,0.0,100.0,21.4,0.6558,78.1,1.8555
2022-07-15,3441366.0,689993.88,1.7,1.85,1.7,0.69,1.0,353271.98,1779401.0,1761955.0,356769.9,,,,,,,,,,,,,,,,,,0.36,,,100.0,95.94,0.0,0.0,,0.0,100.0,21.73,0.652,77.77,1.8555
2022-07-18,3631366.0,762586.86,1.79,1.88,1.79,0.74,1.0,389960.55,1874401.0,1856955.0,393624.21,,,95000.0,0.02,,,,,95000.0,,,,0.02,95000.0,,,,0.38,,,100.0,96.14,0.0,0.0,,0.0,100.0,25.3,0.615,74.23,1.8626
2022-07-19,3593489.0,777990.37,1.78,1.81,1.77,0.76,1.0,393830.39,1874401.0,1819078.0,405807.82,,,,,,,,,,,,,,,,,37877.0,0.39,0.0,,100.0,96.14,0.0,0.0,,0.0,100.0,25.73,0.6107,73.79,1.8431
2022-07-20,3593489.0,758226.18,1.78,1.66,1.77,0.77,1.0,370719.62,1836524.0,1756965.0,387506.56,,,,,,,,0.01,,37877.0,,,,,,,62113.0,0.4,0.02,,100.0,96.06,0.0,0.0,,0.0,100.0,26.27,0.6054,73.24,1.8797
2022-07-21,2785976.0,571125.08,1.38,1.22,1.38,0.58,1.0,283774.33,1401711.0,1384265.0,287350.76,,,,,,,,0.1,,434813.0,,,,,,,372700.0,0.3,0.08,,100.0,75.78,0.0,0.0,,0.0,100.0,6.91,0.8596,92.45,1.5062
2022-07-22,2785976.0,565553.13,1.38,1.24,1.38,0.57,1.0,281005.8,1401711.0,1384265.0,284547.33,,,,,,,,,,,,,,,,,,0.29,,,100.0,75.78,0.0,0.0,,0.0,100.0,6.85,0.8607,92.52,1.5062
2022-07-25,2785976.0,565553.13,1.38,1.22,1.38,0.57,1.0,281005.8,1401711.0,1384265.0,284547.33,,,,,,,,,,,,,,,,,,0.28,,,100.0,94.91,0.0,0.0,,0.0,100.0,6.82,0.8613,92.55,1.8863
2022-07-26,2595976.0,509849.69,1.28,1.14,1.28,0.52,1.0,253211.65,1306711.0,1289265.0,256638.04,,,,,,,,0.02,,95000.0,,,,,,,95000.0,0.27,0.02,,100.0,94.55,0.0,0.0,,0.0,100.0,0.68,0.9864,99.32,1.8785
2022-07-27,2695976.0,564806.97,1.33,1.18,1.33,0.55,1.0,280576.02,1356711.0,1339265.0,284230.95,,,50000.0,,,50000.0,,,,,,,,50000.0,0.01,,,0.27,,,100.0,94.75,0.0,0.0,,0.0,100.0,3.59,0.9187,95.78,1.8827
2022-07-28,2795976.0,578767.03,1.38,1.23,1.38,0.58,1.0,277227.86,1456711.0,1339265.0,301539.18,,,,,,,,,,,,,,,,100000.0,,0.31,,,100.0,95.09,0.0,0.0,,0.0,100.0,4.22,0.8528,92.18,1.8251
2022-07-29,2795976.0,573175.08,1.38,1.22,1.38,0.58,1.0,274549.33,1456711.0,1339265.0,298625.76,,,,,,,,,,,,,,,,,,0.3,,,100.0,95.09,0.0,0.0,,0.0,100.0,4.22,0.8529,92.19,1.8251
2022-08-01,2795976.0,623502.65,1.38,1.21,1.38,0.6,1.0,298656.09,1456711.0,1339265.0,324846.55,,,,,,,,,,,,,,,,,,0.3,,,100.0,95.09,0.0,0.0,,0.0,100.0,4.04,0.8589,92.53,1.8251
2022-08-02,2795976.0,676626.19,1.38,1.15,1.38,0.65,1.0,324102.13,1456711.0,1339265.0,352524.06,,,,,,,,,,,,,,,,,,0.32,,,100.0,95.09,0.0,0.0,,0.0,100.0,4.04,0.8588,92.52,1.8251
2022-08-03,2778530.0,715471.48,1.37,1.09,1.37,0.69,1.0,344860.74,1439265.0,1339265.0,370610.74,,,,,,,,0.0,,17446.0,,,,,,,,0.35,,,100.0,95.03,0.0,0.0,,0.0,100.0,3.5,0.8675,93.01,1.8346
2022-08-04,2858280.0,730290.54,1.41,1.02,1.41,0.73,1.0,342182.21,1519015.0,1339265.0,388108.33,,,10000.0,,,,,,,,,,,10000.0,,69750.0,,0.39,,,100.0,99.64,0.0,0.0,,0.0,100.0,3.96,0.8574,92.44,1.8749
2022-08-05,2658280.0,736343.56,1.31,0.91,1.31,0.71,1.0,357126.41,1369015.0,1289265.0,379217.16,,,,,,,,0.04,,150000.0,,,,,,,50000.0,0.35,0.01,,100.0,96.1,0.0,0.0,,0.0,100.0,0.37,0.9926,99.63,1.8661
2022-08-08,2648280.0,770649.48,1.31,0.87,1.31,0.75,1.0,375176.12,1359015.0,1289265.0,395473.37,,,,,,,,0.0,,10000.0,,,,,,,,0.38,,,100.0,99.6,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9408
2022-08-09,2059795.0,596310.65,1.02,0.67,1.02,0.6,1.0,202875.81,1359015.0,700780.0,393434.84,,,,,,,,,,,,,,,,,588485.0,0.4,0.17,,100.0,99.6,0.0,0.0,,0.0,100.0,,1.0,100.0,1.5095
2022-08-10,1471310.0,464198.31,0.73,0.47,0.73,0.44,1.0,221096.09,770530.0,700780.0,243102.22,,,,,,,,0.17,,588485.0,,,,,,,,0.22,,,100.0,99.29,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8959
2022-08-11,1401560.0,456908.56,0.69,0.47,0.69,0.45,1.0,228454.28,700780.0,700780.0,228454.28,,,,,,,,0.02,,69750.0,,,,,,,,0.22,,,100.0,99.96,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9993
2022-08-12,1402560.0,504921.6,0.48,0.45,0.48,0.48,1.0,252280.8,701780.0,700780.0,252640.8,,,,,,,,,,,,,,,,1000.0,,0.23,,,100.0,99.96,0.0,0.0,,0.0,100.0,0.07,0.9986,99.93,1.9979
2022-08-15,1354940.0,529104.07,0.47,0.38,0.47,0.51,0.0,255058.98,701780.0,653160.0,274045.09,,,,,,,,,,,,,,,,,47620.0,0.25,0.0,,100.0,99.96,0.0,0.0,,0.0,100.0,0.07,0.9986,99.93,1.93
2022-08-16,1307320.0,483708.4,0.45,0.34,0.45,0.5,0.0,241669.2,654160.0,653160.0,242039.2,,,,,,,,0.0,,47620.0,,,,,,,,0.26,,,100.0,99.96,0.0,0.0,,0.0,100.0,0.08,0.9984,99.92,1.9977
2022-08-17,2124378.0,703169.12,0.73,0.48,0.73,0.74,1.0,350591.56,1065189.0,1059189.0,352577.56,,,411029.0,0.11,,,,,406029.0,,,,0.11,411029.0,,,,0.39,,,100.0,99.98,0.0,0.0,,0.0,100.0,0.3,0.9941,99.7,1.9939
2022-08-18,3033460.0,1148164.61,1.05,0.6,1.05,1.07,1.0,542941.6,1599004.0,1434456.0,605223.01,,,533815.0,0.19,,,,,375267.0,,,,0.19,533815.0,,,,0.53,,,100.0,99.98,0.0,0.0,,0.0,100.0,5.08,0.9036,94.92,1.8968
2022-08-19,3202260.0,1143206.82,1.11,0.6,1.11,1.18,1.0,512100.79,1767804.0,1434456.0,631106.03,,,168800.0,,,,,,,,,,,168800.0,,,,0.67,,,100.0,99.99,0.0,0.0,,0.0,100.0,10.68,0.8092,89.32,1.8112
2022-08-22,3202260.0,1212055.41,1.11,0.58,1.11,1.17,1.0,542941.6,1767804.0,1434456.0,669113.81,,,,,,,,,,,,,,,,,,0.63,,,100.0,99.99,0.0,0.0,,0.0,100.0,10.14,0.8178,89.86,1.8112
2022-08-23,3202260.0,1202448.63,1.11,0.57,1.11,1.21,1.0,538638.23,1767804.0,1434456.0,663810.4,,,,,,,,,,,,,,,,,,0.67,,,100.0,99.99,0.0,0.0,,0.0,100.0,10.45,0.8129,89.55,1.8112
2022-08-24,3202260.0,1245679.14,1.11,0.56,1.11,1.22,1.0,558003.38,1767804.0,1434456.0,687675.76,,,,,,,,,,,,,,,,,,0.66,,,100.0,99.99,0.0,0.0,,0.0,100.0,10.24,0.8161,89.76,1.8112
2022-08-25,3191941.0,1295928.05,1.1,0.54,1.1,1.26,1.0,636663.62,1757485.0,1568137.0,713538.91,,,133681.0,,,133681.0,,0.05,,144000.0,,,,133681.0,0.05,,,0.68,,,100.0,23.0,0.0,0.0,,0.0,100.0,5.83,0.8186,90.2,0.4177
2022-08-26,3426593.0,1394623.35,1.18,0.58,1.18,1.39,1.0,638231.76,1992137.0,1568137.0,810799.76,,,18000.0,,,,,0.04,,183348.0,,,,18000.0,,400000.0,,0.81,,,28.08,27.37,5102265.0,2076621.86,,2.07,28.08,11.66,0.7164,83.74,0.4708
2022-08-29,3452593.0,1311985.34,1.19,0.57,1.19,1.37,1.0,600832.06,2005137.0,1581137.0,761952.06,,,13000.0,,,13000.0,,,,,,,,13000.0,0.01,,,0.81,,,28.21,28.21,5102265.0,1938860.7,,2.06,28.35,11.83,0.6996,82.7,0.4858
2022-08-30,2886574.0,1053599.51,1.0,0.47,1.0,1.08,1.0,370518.07,2005137.0,1015118.0,731875.01,,,,,,,,,,,,,,,,,566019.0,0.76,0.23,,31.43,31.43,4374260.0,1596604.9,,1.66,31.43,14.02,0.6546,79.54,0.4525
2022-08-31,2320555.0,858605.35,0.8,0.38,0.8,0.85,1.0,375593.66,1439118.0,1015118.0,532473.66,,,,,,,,0.23,,566019.0,,,,,,,,0.53,,,24.76,24.75,4374260.0,1618476.2,,1.6,24.76,17.15,0.5951,74.98,0.3992
2022-09-01,2294555.0,843248.96,0.79,0.38,0.79,0.85,1.0,368278.37,1426118.0,1002118.0,524098.37,,,,,,,,0.0,,13000.0,,,,,,,13000.0,0.53,0.0,,24.59,24.59,4374260.0,1607540.55,,1.62,24.59,17.48,0.6061,75.63,0.3956
2022-09-02,2213718.0,810220.79,0.77,0.36,0.76,0.81,1.0,337188.85,1345281.0,921281.0,492372.85,,,,,,,,0.03,,80837.0,,,,,,,80837.0,0.49,0.03,,23.52,23.19,4374260.0,1600979.16,,1.61,23.52,18.1,0.6485,78.43,0.3816
2022-09-05,2272635.0,895418.19,0.79,0.37,0.79,0.86,1.0,386198.01,1412437.0,980198.0,556500.18,,,120000.0,0.03,,,,0.02,67156.0,52844.0,,,0.03,120000.0,,,8239.0,0.52,0.0,,24.41,24.41,4374260.0,1723458.44,,1.6,24.41,17.1,0.6202,76.69,0.3927
2022-09-06,2472354.0,944439.23,0.85,0.4,0.85,0.96,1.0,408035.59,1492156.0,1068156.0,570003.59,,,79719.0,0.04,,,,,87958.0,,,,0.04,79719.0,,,,0.59,,,25.44,25.43,4374260.0,1670967.32,,1.72,25.44,16.39,0.5265,69.44,0.4214
2022-09-07,2346532.0,892855.43,0.81,0.38,0.81,0.9,1.0,382495.72,1429245.0,1005245.0,543827.72,,,57089.0,0.02,,,,0.05,57089.0,120000.0,,,0.02,57089.0,,,120000.0,0.55,0.05,,24.63,24.63,4374260.0,1664405.93,,1.67,24.63,17.07,0.6414,78.15,0.4043
2022-09-08,2940854.0,1123406.23,1.02,0.47,1.02,1.12,1.0,464208.31,1938607.0,1215205.0,740547.87,,,509362.0,0.08,,,,,209960.0,,,,0.08,509362.0,,,,0.74,,,30.71,30.71,4374260.0,1670967.32,,1.66,30.71,13.58,0.638,78.37,0.4658
2022-09-09,2566650.0,1017676.73,0.89,0.41,0.89,1.0,1.0,452169.79,1564403.0,1140403.0,620285.79,,,,,,11000.0,,0.14,,374204.0,,,,,0.0,,85802.0,0.6,0.03,,26.34,26.34,4374260.0,1734394.09,,1.67,26.34,15.36,0.641,78.42,0.4322
2022-09-12,2365391.0,1073887.51,0.82,0.38,0.82,0.97,1.0,369179.63,1609753.0,813171.0,730827.86,,,45350.0,0.02,,,,,45350.0,,,,0.02,45350.0,,,372582.0,0.64,0.11,,26.9,26.9,4374260.0,1985914.04,,1.73,26.9,16.28,0.5333,70.13,0.3953
2022-09-13,1588447.0,676678.42,0.55,0.25,0.55,0.7,1.0,272923.29,958782.0,640665.0,408441.13,,,,,,,,0.2,,650971.0,,,,,,,172506.0,0.44,0.07,,17.63,17.63,4480143.0,1908540.92,,2.03,17.63,18.98,0.6566,78.76,0.292
2022-09-14,1316086.0,631721.28,0.45,0.2,0.45,0.6,0.0,307519.2,686421.0,640665.0,329482.08,,,,,,,,0.12,,272361.0,,,,,,,,0.29,,,12.62,12.62,4752504.0,2281201.92,,2.02,12.62,1.72,0.9191,95.84,0.242
2022-09-15,1316086.0,700157.75,0.45,0.2,0.45,0.66,0.0,340833.78,686421.0,640665.0,365175.97,,,,,,,,,,,,,,,,,,0.33,,,13.23,13.23,4502504.0,2395332.13,,2.16,13.23,1.73,0.9203,95.9,0.2536
2022-09-16,1436640.0,767165.76,0.5,0.2,0.5,0.77,1.0,342115.11,806975.0,640665.0,430924.65,,,120554.0,,,,,,,,,,,120554.0,,,,0.43,,,15.2,15.2,4502504.0,2404337.14,,2.4,15.2,10.05,0.7791,87.68,0.2706
2022-09-19,2122828.0,1074150.97,0.73,0.29,0.73,1.11,1.0,482793.32,1179691.0,954137.0,596923.65,,,394472.0,0.14,,,,0.01,313472.0,21756.0,,,0.14,394472.0,,,,0.63,,,100.0,20.68,0.0,0.0,,0.0,100.0,10.88,0.7967,88.59,0.3722
2022-09-20,2287828.0,1040961.74,0.79,0.31,0.79,1.11,1.0,434132.34,1344691.0,954137.0,611834.41,,,,,,,,,,,,,,,,165000.0,,0.68,,,25.24,25.24,3982544.0,1812057.52,,2.02,25.24,10.29,0.6842,81.73,0.4294
2022-09-21,2287828.0,1155353.14,0.79,0.31,0.79,1.09,1.0,481839.19,1344691.0,954137.0,679068.96,,,,,,,,,,,,,,,,,,0.61,,,25.24,25.24,3982544.0,2011184.72,,1.81,25.24,9.43,0.706,83.21,0.4294
2022-09-22,2276828.0,1087185.37,0.79,0.31,0.79,1.12,1.0,450347.92,1333691.0,943137.0,636837.45,,,,,,,,0.0,,11000.0,,,,,,,11000.0,0.67,0.01,,25.09,25.03,3982544.0,1901664.76,,2.01,25.09,10.14,0.6956,82.45,0.4274
2022-09-23,3574051.0,1751284.99,1.24,0.5,1.23,1.73,1.0,789752.11,2002293.0,1611739.0,981123.57,,,668602.0,0.32,,39981.0,,,628621.0,,,,0.32,668602.0,0.02,,,0.96,,,35.85,35.85,3582544.0,1755446.56,,1.71,35.85,6.24,0.7811,88.03,0.6399
2022-09-26,2909648.0,1280245.12,1.01,0.43,1.01,1.37,1.0,687004.56,1831374.0,1561374.0,805804.56,,,75950.0,0.21,,,,0.1,443119.0,246869.0,,,0.21,75950.0,,,493484.0,0.9,0.3,,33.83,33.83,3582544.0,1576319.36,,1.76,33.83,16.93,0.5721,73.39,0.5374
2022-09-27,3522927.0,1535996.17,1.22,0.53,1.22,1.54,1.0,847034.64,2131740.0,1942740.0,929438.64,,,300366.0,0.14,,,,,381366.0,,,,0.14,300366.0,,,,0.94,,,37.31,37.3,3582544.0,1561989.18,,1.58,37.31,15.71,0.6495,78.9,0.6165
2022-09-28,3812048.0,1742105.94,1.32,0.63,1.32,1.69,1.0,875228.58,2315309.0,1915161.0,1058096.21,,,199560.0,0.08,,19000.0,,0.01,105552.0,15991.0,,,0.08,199560.0,0.01,,152131.0,1.01,0.07,,39.26,39.26,3582544.0,1637222.61,,1.56,39.26,10.28,0.7241,84.36,0.6463
2022-09-29,3540954.0,1496053.07,1.22,0.64,1.22,1.57,1.0,768635.66,2051618.0,1819256.0,866808.61,,,,,,,,0.08,,263691.0,,,,,,,95905.0,0.94,0.08,,36.41,36.41,3582544.0,1513624.84,,1.58,37.16,12.57,0.6941,82.23,0.6285
2022-09-30,2877754.0,1243189.73,0.99,0.55,0.99,1.23,1.0,625698.86,1448377.0,1448377.0,625698.86,,,,,,,,0.32,,603241.0,,,,,,,370879.0,0.61,0.17,,100.0,25.98,0.0,0.0,,0.0,100.0,0.65,0.987,99.35,0.5162
2022-10-03,2948933.0,1153032.8,1.02,0.58,1.02,1.22,1.0,555046.4,1548377.0,1419556.0,605415.41,,,,,,100000.0,,,,,,,,,0.04,100000.0,128821.0,0.67,0.11,,100.0,27.29,0.0,0.0,,0.0,100.0,6.99,0.8576,92.34,0.5197
2022-10-04,2620112.0,1100447.04,0.91,0.51,0.91,1.06,1.0,554213.52,1319556.0,1319556.0,554213.52,,,,,,,,0.15,,228821.0,,,,,,,100000.0,0.52,0.04,,100.0,26.04,0.0,0.0,,0.0,100.0,0.7,0.9861,99.3,0.5171
2022-10-05,2916496.0,1219095.33,1.01,0.56,1.01,1.22,1.0,628501.46,1615940.0,1503592.0,675462.92,,,296384.0,,,184036.0,,,,,,,,296384.0,0.07,,,0.68,,,100.0,28.81,0.0,0.0,,0.0,100.0,5.91,0.8071,89.56,0.52
2022-10-06,3285814.0,1511474.44,1.14,0.64,1.14,1.43,1.0,691652.32,1985258.0,1503592.0,913218.68,,,269318.0,,,,,,,,,,,269318.0,,100000.0,,0.83,,,100.0,33.21,0.0,0.0,,0.0,100.0,14.1,0.6622,79.96,0.5496
2022-10-07,4594407.0,2051402.73,1.59,0.89,1.59,2.09,1.0,1032622.78,3041544.0,2312705.0,1358049.4,,,1056286.0,0.32,,100000.0,,,728113.0,,,,0.32,1056286.0,0.05,,19000.0,1.4,0.01,,100.0,43.18,0.0,0.0,,0.0,100.0,16.69,0.4511,62.9,0.6522
2022-10-10,4318187.0,2072729.76,1.49,0.83,1.49,1.98,1.0,977512.8,2765324.0,2036485.0,1327355.52,,,,,,,,0.16,,276220.0,,,,,,,276220.0,1.23,0.13,,100.0,40.59,0.0,0.0,,0.0,100.0,16.46,0.5048,68.1,0.6339
2022-10-11,4466089.0,2121392.28,1.54,0.88,1.54,2.14,1.0,1037583.83,2913226.0,2184387.0,1383782.35,,,147902.0,0.09,,,,,147902.0,,,,0.09,147902.0,,,,1.4,,,100.0,41.87,0.0,0.0,,0.0,100.0,16.37,0.4707,64.94,0.6419
2022-10-12,3792030.0,1778462.07,1.31,0.76,1.31,1.79,1.0,1028360.82,2192667.0,2192667.0,1028360.82,,,,0.0,,,,0.38,8280.0,767059.0,,,0.0,,,46500.0,,1.04,,,100.0,35.45,0.0,0.0,,0.0,100.0,17.17,0.6325,77.47,0.613
2022-10-13,4030618.0,1866176.13,1.39,0.8,1.39,1.88,1.0,1125671.07,2431255.0,2431255.0,1125671.07,,,238588.0,0.11,,,,,238588.0,,,,0.11,238588.0,,,,1.14,,,100.0,37.82,0.0,0.0,,0.0,100.0,22.21,0.5811,72.75,0.627
