,RS2K FP Equity_DX_SI_QTY,RS2K FP Equity_DX_SHORT_INTEREST_VALUE,RS2K FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RS2K FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RS2K FP Equity_DX_SI_MV,RS2K FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RS2K FP Equity_DX_SUPPLY_SI_QTY,RS2K FP Equity_DX_BROKER_SI_QTY,RS2K FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RS2K FP Equity_DX_SUPPLY_SI_QTY_INC_x,RS2K FP Equity_DX_BROKER_SI_MV_INC_x,RS2K FP Equity_DX_BROKER_SI_QTY_ADD,RS2K FP Equity_DX_SUPPLY_SI_MV_DEC,RS2K FP Equity_DX_BROKER_SI_QTY_INC,RS2K FP Equity_DX_SUPPLY_SI_QTY_DEC,RS2K FP Equity_DX_BROKER_SI_MV_INC_y,RS2K FP Equity_DX_SUPPLY_SI_QTY_INC_y,RS2K FP Equity_DX_BROKER_SI_MV_ADD,RS2K FP Equity_DX_SUPPLY_SI_QTY_ADD,RS2K FP Equity_DX_BROKER_SI_QTY_DEC,RS2K FP Equity_DX_SUPPLY_SI_MV,RS2K FP Equity_DX_BROKER_SI_MV_DEC,RS2K FP Equity_DX_BROKER_SI_MV_RMV,RS2K FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RS2K FP Equity_DX_UTILIZATION_QUANTITY,RS2K FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RS2K FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RS2K FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RS2K FP Equity_DX_ACTIVE_UTILIZATION_MV,RS2K FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RS2K FP Equity_DX_BROKER_SI_CON_RATIO,RS2K FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RS2K FP Equity_DX_DEMAND_SUPPLY_RATIO,RS2K FP Equity_PX_LAST
2024-08-29,540.0,159650.84,0.13,0.05,0.16,128607.62,435.0,435.0,128607.62,,,,,,,,,,,,0.13,,,100.0,18.24,0.0,0.0,0.0,100.0,37.04,0.5336,62.96,0.2264,295.6497
2024-08-30,540.0,158915.9,0.13,0.05,0.16,128015.58,435.0,435.0,128015.58,,,,,,,,,,,,0.13,,,100.0,18.24,0.0,0.0,0.0,100.0,37.46,0.5314,62.54,0.2264,294.2887
2024-09-02,530.0,157038.58,0.13,0.05,0.16,127408.66,430.0,430.0,127408.66,,,,0.0,,5.0,,,,,5.0,0.13,0.0,,100.0,16.71,0.0,0.0,0.0,100.0,37.59,0.5308,62.41,0.206,296.2992
2024-09-03,1330.0,387113.79,0.34,0.12,0.39,241582.29,830.0,830.0,241582.29,,,400.0,,,,,,0.12,400.0,,0.24,,,100.0,34.8,0.0,0.0,0.0,100.0,35.07,0.3572,43.28,0.5577,291.063
2024-09-04,7315.0,2105306.01,1.91,0.64,2.12,1073518.99,3915.0,3730.0,1126763.23,3085.0,,2900.0,,,,,3085.0,0.84,,,1.14,,,100.0,74.08,0.0,0.0,0.0,100.0,5.95,0.7503,86.23,1.3841,287.8067
2024-09-05,1330.0,377097.16,0.36,0.11,0.38,235331.31,830.0,830.0,235331.31,,,,0.9,,3085.0,,,,,2900.0,0.24,0.84,,100.0,32.26,0.0,0.0,0.0,100.0,35.08,0.3572,43.28,0.5169,283.5317
2024-09-06,1330.0,371172.01,0.39,0.11,0.38,231633.66,830.0,830.0,231633.66,,,,,,,,,,,,0.24,,,100.0,32.21,0.0,0.0,0.0,100.0,35.13,0.3572,43.25,0.5161,279.0767
2024-09-09,1330.0,375258.57,0.4,0.11,0.37,234183.92,830.0,830.0,234183.92,,,,,,,,,,,,0.23,,,100.0,32.21,0.0,0.0,0.0,100.0,35.74,0.3571,42.84,0.5161,282.1493
2024-09-10,1330.0,372794.48,0.41,0.11,0.37,232646.18,830.0,830.0,232646.18,,,,,,,,,,,,0.23,,,100.0,32.21,0.0,0.0,0.0,100.0,35.33,0.3572,43.11,0.5161,280.2966
2024-09-11,1684.0,469217.97,0.53,0.15,0.47,231265.39,1184.0,830.0,329901.47,354.0,,,,,,,354.0,,,,0.33,,,100.0,40.4,0.0,0.0,0.0,100.0,27.62,0.2634,31.2,0.5745,278.633
2024-09-12,1330.0,379323.05,0.43,0.11,0.37,236720.4,830.0,830.0,236720.4,,,,0.1,,354.0,,,,,,0.23,,,100.0,32.23,0.0,0.0,0.0,100.0,35.95,0.3572,42.7,0.5165,285.2053
2024-09-13,1330.0,386392.4,0.44,0.11,0.38,241132.1,830.0,830.0,241132.1,,,,,,,,,,,,0.24,,,100.0,32.23,0.0,0.0,0.0,100.0,35.9,0.3571,42.73,0.5165,290.5206
2024-09-16,5530.0,1605150.52,1.95,0.48,1.64,850468.54,2930.0,2930.0,850468.54,2500.0,,2500.0,0.11,,400.0,,2500.0,0.76,,400.0,0.85,0.11,,100.0,57.73,0.0,0.0,0.0,100.0,5.83,0.8261,90.64,1.0897,290.2623
2024-09-17,6023.0,1786479.02,2.3,0.52,1.79,1007582.47,3423.0,3397.0,1015294.32,493.0,0.14,,,467.0,,0.14,493.0,,,,1.0,,,100.0,67.1,0.0,0.0,0.0,100.0,13.22,0.7094,83.12,1.1807,296.6095
2024-09-18,6023.0,1767060.87,2.49,0.52,1.81,996630.54,3423.0,3397.0,1004258.57,,,,,,,,,,,,1.01,,,100.0,67.1,0.0,0.0,0.0,100.0,12.85,0.7144,83.47,1.1807,293.3855
2024-09-19,8323.0,2482210.74,3.56,0.71,2.48,1356075.0,4269.0,4547.0,1273165.64,600.0,,1150.0,0.09,,304.0,,600.0,0.34,550.0,,1.25,,,100.0,79.38,0.0,0.0,0.0,100.0,22.13,0.48,64.8,1.5476,298.2351
2024-09-20,11423.0,3390604.56,4.92,0.93,3.45,2121391.12,4769.0,7147.0,1415546.98,500.0,0.79,,,2600.0,,0.79,500.0,,,,1.43,,,100.0,83.75,0.0,0.0,0.0,100.0,44.29,0.4173,46.43,2.0061,296.8226
2024-09-23,11423.0,3368774.06,4.65,0.93,3.4,2107732.49,4769.0,7147.0,1406432.94,,,,,,,,,,,,1.41,,,100.0,83.74,0.0,0.0,0.0,100.0,44.11,0.4174,46.62,2.0058,294.9115
2024-09-24,11932.0,3524285.63,4.64,0.96,3.57,2139322.9,5182.0,7243.0,1530577.28,413.0,0.12,,,400.0,,0.12,413.0,,,304.0,1.53,0.09,,100.0,84.84,0.0,0.0,0.0,100.0,44.55,0.4416,49.09,1.9535,295.3642
2024-09-25,8232.0,2418563.25,3.22,0.66,2.46,1584464.48,3332.0,5393.0,978942.27,,,,0.55,,1850.0,,,,,1850.0,0.98,0.55,,100.0,69.3,0.0,0.0,0.0,100.0,29.9,0.4698,61.35,1.7121,293.8002
2024-09-26,7832.0,2299398.45,3.02,0.63,2.34,1524613.91,3132.0,5193.0,919524.51,,,,0.06,,200.0,,,,,200.0,0.92,0.06,,100.0,67.97,0.0,0.0,0.0,100.0,26.4,0.489,64.41,1.6997,293.5902
2024-09-27,5732.0,1706010.57,2.13,0.46,1.73,920567.12,2665.0,3093.0,793181.82,,,,0.14,,467.0,,,,,2100.0,0.79,0.62,,100.0,57.83,0.0,0.0,0.0,100.0,8.52,0.7724,87.41,1.2439,297.6292
2024-09-30,3265.0,966365.23,1.2,0.26,0.98,185281.66,2665.0,626.0,788778.97,,,,,,,,,,,2467.0,0.8,0.76,,100.0,57.77,0.0,0.0,0.0,100.0,6.08,0.8494,91.95,0.7078,295.9771
2024-10-01,265.0,77868.55,0.09,0.02,0.08,37024.29,165.0,126.0,48484.19,,,,0.75,,2500.0,,,,,500.0,0.05,0.16,,100.0,4.31,0.0,0.0,0.0,100.0,14.73,0.6016,75.53,0.0692,293.8436
2024-10-02,265.0,78219.28,0.09,0.02,0.08,37191.05,165.0,126.0,48702.57,,,,,,,,,,,,0.05,,,100.0,8.39,0.0,0.0,0.0,100.0,14.71,0.6004,75.44,0.1348,295.1671
2024-10-03,1639.0,480863.92,0.58,0.13,0.49,242338.98,839.0,826.0,246153.04,674.0,,700.0,,,,,674.0,0.21,,,0.25,,,100.0,31.88,0.0,0.0,0.0,100.0,12.2,0.745,85.43,0.6227,293.3886
2024-10-04,239.0,71013.11,0.08,0.02,0.07,37437.88,139.0,126.0,41300.51,,,,0.21,,700.0,,,,,700.0,0.04,0.21,,100.0,6.26,0.0,0.0,0.0,100.0,11.0,0.7134,83.57,0.1077,297.126
2024-10-07,239.0,70846.46,0.08,0.02,0.07,37350.02,139.0,126.0,41203.59,,,,,,,,,,,,0.04,,,100.0,6.26,0.0,0.0,0.0,100.0,10.86,0.7154,83.7,0.1077,296.4287
2024-10-08,239.0,70877.1,0.09,0.02,0.07,37366.17,139.0,126.0,41221.41,,,,,,,,,,,,0.04,,,100.0,6.26,0.0,0.0,0.0,100.0,10.88,0.715,83.68,0.1077,296.5569
2024-10-09,239.0,71620.65,0.09,0.02,0.07,37758.17,139.0,126.0,41653.85,,,,,,,,,,,,0.04,,,100.0,5.75,0.0,0.0,0.0,100.0,10.98,0.7137,83.59,0.0988,299.668
2024-10-10,239.0,70731.88,0.08,0.02,0.07,37289.61,139.0,126.0,41136.95,,,,,,,,,,,,0.04,,,100.0,5.75,0.0,0.0,0.0,100.0,10.76,0.7167,83.8,0.0988,295.9493
2024-10-11,226.0,67981.12,0.08,0.02,0.07,37900.98,126.0,126.0,37900.98,,,,0.0,,13.0,,,,,,0.04,,,100.0,5.68,0.0,0.0,0.0,100.0,11.67,0.7938,88.33,0.1018,300.8014
2024-10-14,226.0,68754.42,0.08,0.02,0.07,38332.11,126.0,126.0,38332.11,,,,,,,,,,,,0.04,,,100.0,7.33,0.0,0.0,0.0,100.0,11.62,0.7946,88.38,0.1315,304.2231
2024-10-15,1426.0,438742.98,0.5,0.11,0.44,223371.25,726.0,726.0,223371.25,600.0,,600.0,,,,,600.0,0.18,,,0.22,,,100.0,32.79,0.0,0.0,0.0,100.0,13.96,0.7289,84.2,0.6441,307.6739
2024-10-16,4226.0,1316723.13,1.5,0.33,1.33,662412.06,2126.0,2126.0,662412.06,1400.0,,2000.0,,,,,1400.0,0.65,,600.0,0.66,0.19,,100.0,58.66,0.0,0.0,0.0,100.0,4.62,0.9003,94.77,1.1661,311.5767
2024-10-17,4226.0,1314298.68,1.5,0.33,1.34,661192.38,2126.0,2126.0,661192.38,,,,,,,,,,,,0.66,,,100.0,55.22,0.0,0.0,0.0,100.0,4.62,0.9004,94.78,1.0977,311.003
2024-10-18,5426.0,1685326.99,1.92,0.41,1.73,846701.32,2726.0,2726.0,846701.32,600.0,,600.0,,,,,600.0,0.19,,,0.85,,,100.0,63.51,0.0,0.0,0.0,100.0,21.7,0.5991,74.21,1.2642,310.6021
2024-10-21,7826.0,2396376.76,2.75,0.56,2.46,1202169.07,3926.0,3926.0,1202169.07,1200.0,0.36,,,1200.0,,0.36,1200.0,,,,1.22,,,100.0,71.49,0.0,0.0,0.0,100.0,45.25,0.4747,51.9,1.425,306.2071
2024-10-22,7826.0,2391459.69,2.82,0.56,2.43,1199702.37,3926.0,3926.0,1199702.37,,,,,,,,,,,,1.2,,,100.0,71.49,0.0,0.0,0.0,100.0,45.4,0.4745,51.74,1.425,305.5788
2024-10-23,8526.0,2588728.07,3.04,0.61,2.62,1298311.19,4276.0,4276.0,1298311.19,,0.1,,,350.0,,0.1,,,350.0,,1.3,,,100.0,79.45,0.0,0.0,0.0,100.0,47.66,0.4738,49.61,1.5842,303.6275
2024-10-24,4926.0,1496364.12,1.72,0.34,1.53,752131.05,2476.0,2476.0,752131.05,,,,0.55,,1800.0,,,,,1800.0,0.75,0.55,,100.0,69.12,0.0,0.0,0.0,100.0,7.49,0.7762,87.68,1.3752,303.7686
2024-10-25,6326.0,1925558.49,2.27,0.44,1.95,966736.29,3176.0,3176.0,966736.29,700.0,0.21,,,700.0,,0.21,700.0,,,,0.96,,,100.0,74.17,0.0,0.0,0.0,100.0,28.8,0.5394,67.48,1.4773,304.388
2024-10-28,8126.0,2497143.37,2.92,0.56,2.51,1252566.62,4076.0,4076.0,1252566.62,900.0,0.28,,,900.0,,0.28,900.0,,,,1.24,,,100.0,78.66,0.0,0.0,0.0,100.0,45.2,0.4747,51.93,1.5681,307.3029
2024-10-29,8176.0,2501277.14,3.07,0.55,2.53,1201078.04,4276.0,3926.0,1308153.26,200.0,,,,,,,200.0,,600.0,150.0,1.31,0.05,,100.0,79.45,0.0,0.0,0.0,100.0,45.37,0.4746,51.78,1.5191,305.9292
2024-10-30,4226.0,1295423.67,1.57,0.29,1.32,651696.81,2126.0,2126.0,651696.81,,,,0.66,,2150.0,,,,,1800.0,0.65,0.55,,100.0,57.74,0.0,0.0,0.0,100.0,4.62,0.9004,94.77,1.1477,306.5366
2024-10-31,4226.0,1277681.66,1.57,0.29,1.32,642771.23,2126.0,2126.0,642771.23,,,,,,,,,,,,0.65,,,100.0,55.58,0.0,0.0,0.0,100.0,4.62,0.9006,94.78,1.1048,302.3383
2024-11-01,5226.0,1581701.68,1.95,0.35,1.61,794785.42,2626.0,2626.0,794785.42,500.0,,500.0,,,,,500.0,0.15,,,0.79,,,100.0,60.72,0.0,0.0,0.0,100.0,18.78,0.6292,76.97,1.2083,302.6601
2024-11-04,5512.0,1670478.85,2.17,0.36,1.72,882517.13,2626.0,2912.0,795841.34,,0.09,,,286.0,,0.09,,,,,0.81,,,100.0,60.72,0.0,0.0,0.0,100.0,17.83,0.5696,73.04,1.2745,303.0622
2024-11-05,5512.0,1675759.34,2.24,0.36,1.73,885306.82,2626.0,2912.0,798357.05,,,,,,,,,,,,0.81,,,100.0,60.44,0.0,0.0,0.0,100.0,17.82,0.5699,73.06,1.2686,304.0202
2024-11-06,512.0,167291.6,0.2,0.03,0.16,134617.46,412.0,412.0,134617.46,,,,0.77,,2500.0,,,,286.0,2500.0,0.13,0.8,,100.0,9.48,0.0,0.0,0.0,100.0,37.38,0.5319,62.62,0.1178,326.7414
2024-11-07,9712.0,3193427.97,2.31,0.62,3.21,1976821.35,4012.0,6012.0,1319196.15,3600.0,,5600.0,,,,,3600.0,1.86,,,1.32,,,62.79,46.71,2378.0,781916.36,0.79,62.65,3.22,0.8988,94.73,1.1306,328.8126
2024-11-08,10112.0,3341559.95,2.23,0.62,3.36,2052785.84,4212.0,6212.0,1391876.04,200.0,0.06,,,200.0,,0.06,200.0,,,,1.4,,,63.92,47.92,2378.0,785821.75,0.79,63.81,3.1,0.9026,94.93,1.1504,330.4549
2024-11-11,2912.0,987083.26,0.58,0.17,0.99,885391.99,612.0,2612.0,207450.19,,,,1.2,,3600.0,,,,,3600.0,0.21,1.19,,11.57,8.17,4678.0,1585705.87,1.54,11.78,10.74,0.6973,82.54,0.3888,338.9709
2024-11-12,15112.0,5089451.1,2.83,0.88,5.14,3237149.55,7612.0,9612.0,2563585.35,5200.0,2.23,400.0,,6600.0,,2.23,5200.0,0.14,1800.0,,2.59,,,100.0,83.25,0.0,0.0,0.0,100.0,15.81,0.6607,79.66,1.6527,336.7821
2024-11-13,7112.0,2404138.35,1.25,0.41,2.41,1660451.01,4312.0,4912.0,1457627.19,,,,1.14,,3300.0,,,,,4700.0,1.46,1.6,,59.79,47.16,2900.0,980315.13,1.05,58.14,37.05,0.4921,59.46,0.7778,338.0397
2024-11-14,5662.0,1873173.62,0.89,0.32,1.88,1534070.3,3137.0,4637.0,1037821.55,,,,0.4,,1175.0,,,,,275.0,1.05,0.11,,100.0,51.33,0.0,0.0,0.0,100.0,40.31,0.4754,55.8,0.9265,330.8325
2024-11-15,5762.0,1872865.5,0.84,0.3,1.87,1604709.64,2937.0,4937.0,954634.84,300.0,0.08,,0.17,300.0,500.0,0.08,300.0,,,,0.96,,,100.0,52.34,0.0,0.0,0.0,100.0,41.86,0.4695,54.1,1.0269,325.0374
2024-11-18,4312.0,1404130.36,0.6,0.22,1.4,1371567.04,2212.0,4212.0,720300.64,,,,0.24,,725.0,,,,,725.0,0.72,0.23,,100.0,36.73,0.0,0.0,0.0,100.0,46.44,0.4572,48.92,0.7159,325.6332
2024-11-19,4312.0,1395141.56,0.58,0.22,1.4,1362786.7,2212.0,4212.0,715689.5,,,,,,,,,,,,0.72,,,100.0,39.23,0.0,0.0,0.0,100.0,46.42,0.4569,48.91,0.7648,323.5486
2024-11-20,2312.0,752837.83,0.29,0.12,0.76,720275.64,903.0,2212.0,294036.58,,,,0.43,,1309.0,,,,,2000.0,0.3,0.66,,27.31,16.02,2403.0,782469.43,0.79,27.3,8.62,0.8424,91.38,0.4101,325.6219
2024-11-21,1003.0,335154.46,0.12,0.05,0.33,301739.26,903.0,903.0,301739.26,,,,,,,,,,,1309.0,0.3,0.42,,27.31,16.02,2403.0,802967.26,0.8,27.25,19.48,0.6863,80.52,0.1779,334.152
2024-11-22,1003.0,342632.02,0.12,0.05,0.34,308471.3,903.0,903.0,308471.3,,,,,,,,,,,,0.31,,,27.31,16.02,2403.0,820882.1,0.82,27.26,19.62,0.6846,80.38,0.1779,341.6072
2024-11-25,10603.0,3686721.42,1.2,0.53,3.66,1982964.47,5703.0,5703.0,1982964.47,3100.0,,4800.0,,,,,3100.0,1.67,1700.0,,1.96,,,70.36,65.27,2403.0,835536.32,0.84,70.04,9.08,0.7205,84.25,1.2134,347.7055
2024-11-26,12280.0,4225034.7,1.31,0.6,4.22,2539149.52,7380.0,7380.0,2539149.52,1677.0,0.57,,,1677.0,,0.57,1677.0,,,,2.54,,,100.0,84.46,0.0,0.0,0.0,100.0,23.32,0.5598,70.97,1.4054,344.0582
2024-11-27,3880.0,1323919.63,0.4,0.19,1.33,1085068.15,3180.0,3180.0,1085068.15,,,,1.45,,4200.0,,,,,4200.0,1.09,1.44,,100.0,50.98,0.0,0.0,0.0,100.0,31.05,0.5057,63.77,0.622,341.2164
2024-11-28,7381.0,2539202.76,0.71,0.36,2.54,1679155.76,3221.0,4881.0,1108084.55,1800.0,0.48,1800.0,0.6,1400.0,1759.0,0.48,1800.0,0.62,,1499.0,1.11,0.51,,56.45,40.0,2485.0,854886.72,0.86,56.29,24.31,0.4334,59.64,0.9166,344.0188
2024-11-29,4715.0,1615339.2,0.43,0.23,1.64,960981.22,2805.0,2805.0,960981.22,174.0,,,0.82,,2400.0,,174.0,,1810.0,2076.0,0.97,0.72,,53.02,44.28,2485.0,851350.56,0.86,53.09,31.01,0.4865,62.09,0.7443,342.5958
2024-12-02,12689.0,4363551.69,1.14,0.59,4.36,2365582.16,6879.0,6879.0,2365582.16,4074.0,0.06,3900.0,,174.0,,0.06,4074.0,1.34,,,2.36,,,72.34,68.24,2630.0,904416.5,0.91,72.28,16.52,0.5519,71.73,1.2588,343.8846
2024-12-03,12289.0,4190113.97,1.06,0.54,4.21,2277302.56,6679.0,6679.0,2277302.56,,,,0.06,,200.0,,,,,200.0,2.29,0.08,,71.75,67.57,2630.0,896736.9,0.9,71.9,17.24,0.5389,70.59,1.2433,340.9646
2024-12-04,4889.0,1674234.63,0.41,0.21,1.66,1020156.46,2979.0,2979.0,1020156.46,,,,1.27,,3700.0,,,,,3700.0,1.01,1.25,,53.11,33.51,2630.0,900641.66,0.9,53.03,35.15,0.4684,58.36,0.5499,342.4493
2024-12-05,13489.0,4566242.32,1.12,0.57,4.62,2464057.96,7279.0,7279.0,2464057.96,4300.0,,4300.0,,,,,4300.0,1.46,,,2.5,,,70.38,66.63,3064.0,1037213.02,1.04,70.59,15.5,0.5746,73.61,1.2347,338.516
2024-12-06,9889.0,3335731.77,0.8,0.42,3.35,1848162.03,5479.0,5479.0,1848162.03,,,,0.62,,1800.0,,,,,1800.0,1.86,0.62,,52.36,49.87,4985.0,1681527.24,1.69,52.41,10.9,0.7704,87.07,0.9001,337.3174
2024-12-09,9189.0,3105514.44,0.73,0.31,3.11,1682702.84,4979.0,4979.0,1682702.84,,,,0.18,,500.0,,,,,500.0,1.68,0.17,,49.97,46.16,4985.0,1684730.6,1.69,49.95,8.52,0.8053,89.31,0.8519,337.96
2024-12-10,9189.0,3108400.7,0.71,0.31,3.11,1684266.74,4979.0,4979.0,1684266.74,,,,,,,,,,,,1.69,,,49.54,45.75,5072.0,1715726.24,1.72,49.53,8.47,0.806,89.35,0.8444,338.2741
2024-12-11,4435.0,1499649.57,0.34,0.15,1.51,786174.8,2110.0,2325.0,713474.77,400.0,,400.0,1.11,,3269.0,,400.0,0.14,,3054.0,0.72,1.04,,100.0,24.99,0.0,0.0,0.0,100.0,9.94,0.6476,79.51,0.5252,338.1397
2024-12-12,10620.0,3574270.39,0.8,0.35,3.57,1787135.19,5310.0,5310.0,1787135.19,3600.0,1.2,,0.14,3600.0,400.0,1.2,3600.0,,,615.0,1.79,0.21,,73.16,43.97,1948.0,655619.46,0.66,73.17,1.89,0.9611,98.02,0.8794,336.5603
2024-12-13,13420.0,4452856.65,1.0,0.44,4.48,1894620.83,7710.0,5710.0,2558235.83,400.0,,400.0,,,,,400.0,0.13,2000.0,,2.58,,,79.65,63.85,1970.0,653660.78,0.65,79.78,15.25,0.6648,80.02,1.1113,331.8075
2024-12-16,14120.0,4707338.31,1.03,0.46,4.7,2437014.38,9247.0,7310.0,3082773.18,1537.0,0.15,2000.0,,437.0,,0.15,1537.0,0.66,,400.0,3.08,0.13,,100.0,76.38,0.0,0.0,0.0,100.0,15.81,0.7063,82.53,1.1664,333.3809
2024-12-17,4204.0,1388920.88,0.3,0.14,1.41,1220426.68,3257.0,3694.0,1076050.27,310.0,0.4,400.0,2.12,1184.0,6300.0,0.4,310.0,0.13,,5200.0,1.09,1.76,,100.0,47.16,0.0,0.0,0.0,100.0,31.27,0.3914,52.88,0.6087,330.3808
2024-12-18,9567.0,3179896.68,0.69,0.31,3.21,2046474.74,6157.0,6157.0,2046474.74,2900.0,0.69,900.0,,2000.0,,0.69,2900.0,0.3,,437.0,2.05,0.15,,100.0,62.29,0.0,0.0,0.0,100.0,19.41,0.4806,65.86,0.9679,332.3818
2024-12-19,7767.0,2483985.24,0.63,0.25,2.59,1681255.36,4924.0,5257.0,1574757.73,,,,0.44,,1233.0,,,,,900.0,1.6,0.3,,100.0,53.64,0.0,0.0,0.0,100.0,9.79,0.6882,82.16,0.8462,319.8127
2024-12-20,6950.0,2232778.55,0.56,0.22,2.26,1554913.4,4426.0,4840.0,1421910.48,,,,0.26,,814.0,,,,316.0,417.0,1.42,0.14,,53.04,48.19,3918.0,1258708.83,1.26,52.92,10.55,0.7619,86.6,0.7567,321.2631
2024-12-23,7736.0,2457516.01,0.65,0.25,2.51,1596622.99,5026.0,5026.0,1596622.99,600.0,,600.0,,,,,600.0,0.19,,414.0,1.61,0.13,,56.19,51.36,3918.0,1244641.64,1.25,56.18,15.27,0.6347,78.04,0.7906,317.6727
2024-12-24,7653.0,2447055.17,0.63,0.25,2.49,1580529.69,4943.0,4943.0,1580529.69,,,,0.03,,83.0,,,,,83.0,1.58,0.03,,55.78,51.44,3918.0,1252784.81,1.26,55.74,15.44,0.6473,78.86,0.7964,319.7511
2024-12-25,7653.0,2447055.17,0.65,0.25,2.5,1580529.69,4943.0,4943.0,1580529.69,,,,,,,,,,,,1.58,,,55.78,51.44,3918.0,1252784.81,1.26,55.64,15.44,0.6472,78.85,0.7964,
2024-12-26,7653.0,2447055.17,0.65,0.25,2.49,1580529.69,4943.0,4943.0,1580529.69,,,,,,,,,,,,1.58,,,55.78,51.45,3918.0,1252784.81,1.26,55.65,15.5,0.6462,78.77,0.7965,
2024-12-27,8453.0,2697356.53,0.72,0.27,2.76,1704953.97,5361.0,5343.0,1710697.78,418.0,,400.0,,,,,418.0,0.13,,,1.73,,,73.13,55.69,1970.0,628627.99,0.63,73.13,14.74,0.5867,74.9,0.8781,319.1005
2024-12-30,15053.0,4776322.92,1.35,0.49,4.86,2742427.36,8661.0,8643.0,2748138.76,3300.0,1.05,,,3300.0,,1.05,3300.0,,,,2.77,,,81.47,75.71,1970.0,625081.79,0.63,81.47,46.15,0.4399,47.48,1.3158,317.3004
2024-12-31,13745.0,4398875.58,1.27,0.44,4.41,2539474.55,7953.0,7935.0,2545235.17,,,,0.24,,708.0,,,,,708.0,2.53,0.22,,80.15,73.37,1970.0,630468.16,0.63,80.04,42.74,0.4456,51.12,1.268,320.0346
2025-01-01,13745.0,4398875.58,1.32,0.44,4.46,2539474.55,7953.0,7935.0,2545235.17,,,,,,,,,,,,2.56,,,80.15,73.37,1970.0,630468.16,0.64,80.06,42.73,0.4453,51.11,1.268,
2025-01-02,13745.0,4471182.52,1.32,0.44,4.44,2581217.41,7953.0,7935.0,2587072.73,,,,,,,,,,,,2.55,,,80.15,73.37,1970.0,640831.54,0.64,79.98,42.89,0.4453,50.98,1.2681,325.2952
2025-01-03,13745.0,4455682.29,1.34,0.44,4.47,2572269.11,7953.0,7935.0,2578104.13,,,,,,,,,,,,2.57,,,80.15,73.37,1970.0,638609.98,0.64,80.11,42.73,0.4453,51.11,1.2681,324.1675
2025-01-06,12720.0,4154925.67,1.3,0.41,4.17,2159124.11,8128.0,6610.0,2654971.37,300.0,,,0.04,,125.0,,300.0,,,1325.0,2.65,0.42,,80.49,72.97,1970.0,643490.85,0.65,80.4,38.66,0.4619,55.75,1.1419,326.6451
2025-01-07,7620.0,2455220.39,0.8,0.24,2.53,1549817.59,4828.0,4810.0,1555617.33,,,,1.08,,3300.0,,,,,1800.0,1.58,0.6,,71.02,51.67,1970.0,634748.58,0.64,71.28,8.15,0.7079,83.52,0.8155,322.2074
2025-01-08,9620.0,3092238.37,1.02,0.31,3.14,1867557.69,5828.0,5810.0,1873343.58,1000.0,0.32,,,1000.0,,0.32,1000.0,,,,1.88,,,74.74,56.34,1970.0,633233.85,0.64,74.72,27.88,0.51,65.57,0.93,321.4385
2025-01-09,16045.0,5172797.29,1.76,0.51,5.24,3170736.14,9804.0,9835.0,3160741.95,3976.0,1.31,,,4025.0,,1.31,3976.0,,,,3.18,,,100.0,87.18,0.0,0.0,0.0,100.0,41.48,0.3695,42.8,1.4267,322.3931
2025-01-10,14460.0,4575015.31,1.66,0.46,4.62,3243008.78,8119.0,10250.0,2568779.34,315.0,0.72,,0.65,2415.0,2000.0,0.72,315.0,,,2000.0,2.6,0.68,,100.0,87.1,0.0,0.0,0.0,100.0,16.18,0.4554,63.58,1.5513,316.3911
2025-01-13,10969.0,3458793.34,1.3,0.35,3.45,2225874.94,4928.0,7059.0,1553918.64,,,,1.02,,3191.0,,,,,3191.0,1.55,1.03,,100.0,54.63,0.0,0.0,0.0,100.0,11.05,0.6817,81.67,1.2159,315.3244
2025-01-14,12965.0,4122041.54,1.63,0.41,4.11,2323159.08,6676.0,7307.0,2122541.4,1748.0,0.1,,,248.0,,0.1,1748.0,,,,2.11,,,100.0,62.21,0.0,0.0,0.0,100.0,8.95,0.7261,84.64,1.2082,317.9361
2025-01-15,3483.0,1134345.18,0.46,0.11,1.12,1077025.41,1176.0,3307.0,383000.27,,,,1.74,,5500.0,,,,,4000.0,0.38,1.26,,38.23,14.86,1900.0,618792.95,0.6,38.75,28.74,0.4694,61.85,0.4402,325.6805
2025-01-16,2916.0,952859.57,0.4,0.09,0.95,639814.49,976.0,1958.0,318926.93,800.0,,800.0,0.33,,1000.0,,800.0,0.26,,2149.0,0.32,0.7,,100.0,12.65,0.0,0.0,0.0,100.0,38.91,0.3973,48.54,0.3779,326.7694
2025-01-17,1334.0,437815.87,0.19,0.04,0.43,380053.05,176.0,1158.0,57762.81,,,,0.26,,800.0,,,,,800.0,0.06,0.26,,8.48,2.28,1900.0,623575.82,0.61,8.49,15.78,0.6388,78.2,0.1729,328.1978
