,ALVIO FP Equity_DX_SI_QTY,ALVIO FP Equity_DX_SHORT_INTEREST_VALUE,ALVIO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVIO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVIO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVIO FP Equity_DX_SI_MV,ALVIO FP Equity_DX_DSS,ALVIO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVIO FP Equity_DX_SUPPLY_SI_QTY,ALVIO FP Equity_DX_BROKER_SI_QTY,ALVIO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVIO FP Equity_DX_BROKER_SI_MV_NEW_x,ALVIO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVIO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVIO FP Equity_DX_BROKER_SI_MV_INC_x,ALVIO FP Equity_DX_SUPPLY_SI_MV_NEW,ALVIO FP Equity_DX_BROKER_SI_QTY_ADD,ALVIO FP Equity_DX_BROKER_SI_QTY_NEW,ALVIO FP Equity_DX_SUPPLY_SI_MV_DEC,ALVIO FP Equity_DX_BROKER_SI_QTY_INC,ALVIO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVIO FP Equity_DX_BROKER_SI_MV_NEW_y,ALVIO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVIO FP Equity_DX_BROKER_SI_MV_INC_y,ALVIO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVIO FP Equity_DX_BROKER_SI_MV_ADD,ALVIO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVIO FP Equity_DX_BROKER_SI_QTY_DEC,ALVIO FP Equity_DX_SUPPLY_SI_MV,ALVIO FP Equity_DX_BROKER_SI_MV_DEC,ALVIO FP Equity_DX_SUPPLY_SI_MV_RMV,ALVIO FP Equity_DX_BROKER_SI_MV_RMV,ALVIO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVIO FP Equity_DX_UTILIZATION_QUANTITY,ALVIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVIO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVIO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVIO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVIO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVIO FP Equity_DX_BROKER_SI_CON_RATIO,ALVIO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVIO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALVIO FP Equity_PX_LAST
2015-10-06,295879.0,1076999.56,0.85,3.54,0.73,1.07,0.0,1076999.56,52900.0,295879.0,192556.0,,,,0.02,,,,,5000.0,,,,0.02,,,,,0.19,,,,100.0,75.71,0.0,0.0,,0.0,100.0,19.64,0.1778,23.78,4.2343,3.64
2015-10-07,298879.0,1064009.24,0.86,3.62,0.74,1.11,0.0,1064009.24,52900.0,298879.0,188324.0,,,,0.02,,,,,3000.0,,,,0.02,,,,,0.19,,,,100.0,75.71,0.0,0.0,,0.0,100.0,19.57,0.1797,23.92,4.2773,3.56
2015-10-08,298879.0,1064009.24,0.86,3.69,0.74,1.09,0.0,1064009.24,52900.0,298879.0,188324.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,75.71,0.0,0.0,,0.0,100.0,19.52,0.1789,23.73,4.2773,3.56
2015-10-09,298879.0,1135740.2,0.86,3.67,0.74,1.1,0.0,1135740.2,52900.0,298879.0,201020.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,75.71,0.0,0.0,,0.0,100.0,19.32,0.1769,23.43,4.2773,3.8
2015-10-12,275733.0,1031241.42,0.79,3.48,0.68,1.05,0.0,1031241.42,52900.0,275733.0,197846.0,,,,,,,,,,,,,,,,,23146.0,0.2,0.09,,,100.0,75.71,0.0,0.0,,0.0,100.0,21.32,0.1743,21.44,3.946,3.74
2015-10-13,275367.0,1027118.91,0.79,3.48,0.68,1.05,0.0,1027118.91,52900.0,275367.0,197317.0,,,,,,,,,,,,,,,,,366.0,0.2,0.0,,,100.0,75.71,0.0,0.0,,0.0,100.0,21.16,0.1746,21.22,3.9408,3.73
2015-10-14,275367.0,1007843.22,0.79,3.72,0.68,1.04,0.0,1007843.22,52900.0,275367.0,193614.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,75.71,0.0,0.0,,0.0,100.0,21.24,0.1751,21.29,3.9408,3.66
2015-10-15,266178.0,963564.36,0.77,3.62,0.66,0.99,0.0,963564.36,52900.0,266178.0,191498.0,,,,,,,,,,,,,,,,,9189.0,0.19,0.04,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.5,0.1731,21.85,3.8093,3.62
2015-10-16,246178.0,908396.82,0.71,3.4,0.61,0.91,0.0,908396.82,52900.0,246178.0,195201.0,,,,,,,,,,,,,,,,,20000.0,0.19,0.08,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.04,0.1723,23.58,3.5231,3.69
2015-10-19,246178.0,923167.5,0.71,3.48,0.61,0.93,0.0,923167.5,52900.0,246178.0,198375.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.04,0.1724,23.61,3.5231,3.75
2015-10-20,238728.0,883293.6,0.69,3.32,0.59,0.91,0.0,883293.6,52900.0,238728.0,195730.0,,,,,,,,,,,,,,,,,7450.0,0.2,0.03,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.76,0.1779,24.48,3.4165,3.7
2015-10-21,238728.0,888068.16,0.69,3.34,0.59,0.9,0.0,888068.16,52900.0,238728.0,196788.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.69,0.1773,24.39,3.4165,3.72
2015-10-22,238728.0,871357.2,0.69,3.5,0.59,0.91,0.0,871357.2,52900.0,238728.0,193085.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.75,0.1781,24.35,3.4165,3.65
2015-10-23,238728.0,852258.96,0.69,3.42,0.59,0.88,0.0,852258.96,52900.0,238728.0,188853.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.79,0.1781,24.47,3.4165,3.57
2015-10-26,239052.0,848634.6,0.69,3.27,0.59,0.87,0.0,848634.6,52900.0,239052.0,187795.0,,,,0.0,,,,,324.0,,,,0.0,,,,,0.19,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.73,0.1778,24.56,3.4211,3.55
2015-10-27,239052.0,853415.64,0.69,3.27,0.59,0.86,0.0,853415.64,52900.0,239052.0,188853.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.66,0.1775,24.49,3.4211,3.57
2015-10-28,243104.0,880036.48,0.7,3.28,0.6,0.89,0.0,880036.48,52900.0,243104.0,191498.0,,,,0.02,,,,,4052.0,,,,0.02,,,,,0.19,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.31,0.1798,25.64,3.4791,3.62
2015-10-29,243104.0,899484.8,0.7,3.52,0.6,0.9,0.0,899484.8,52900.0,243104.0,195730.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.29,0.1794,25.69,3.4791,3.7
2015-10-30,243104.0,887329.6,0.7,3.51,0.6,0.91,0.0,887329.6,52900.0,243104.0,193085.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.39,0.1805,25.82,3.4791,3.65
2015-11-02,243104.0,911640.0,0.7,3.52,0.6,0.91,0.0,911640.0,52900.0,243104.0,198375.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.25,0.1792,25.64,3.4791,3.75
2015-11-03,263104.0,986640.0,0.76,3.79,0.65,1.01,0.0,986640.0,52900.0,263104.0,198375.0,,,,0.08,,,,,20000.0,,,,0.08,,,,,0.2,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.71,0.1793,23.7,3.7653,3.75
2015-11-04,263104.0,1189230.08,0.76,3.79,0.65,1.02,0.0,1189230.08,52900.0,263104.0,239108.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.37,0.1763,23.32,3.7653,4.52
2015-11-05,262780.0,1093164.8,0.76,2.75,0.65,1.2,0.0,1093164.8,52900.0,262780.0,220064.0,,,,,,,,,,,,,,,,,324.0,0.24,0.0,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.98,0.1818,23.89,3.7607,4.16
2015-11-06,262780.0,1053747.8,0.76,2.3,0.65,1.11,0.0,1053747.8,52900.0,262780.0,212129.0,,,,,,,,,,,,,,,,,,0.22,,,,100.0,75.71,0.0,0.0,,0.0,100.0,20.81,0.1802,23.7,3.7607,4.01
2015-11-09,262780.0,1056375.6,0.76,2.1,0.65,1.07,0.0,1056375.6,52900.0,262780.0,212658.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,74.32,0.0,0.0,,0.0,100.0,20.76,0.1791,23.64,3.692,4.02
2015-11-10,262780.0,1064259.0,0.76,1.99,0.65,1.08,0.0,1064259.0,52900.0,262780.0,214245.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,74.32,0.0,0.0,,0.0,100.0,20.72,0.1789,23.6,3.692,4.05
2015-11-11,262780.0,1061631.2,0.76,2.0,0.65,1.08,0.0,1061631.2,52900.0,262780.0,213716.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,74.32,0.0,0.0,,0.0,100.0,20.79,0.1792,23.68,3.692,4.04
2015-11-12,263096.0,1057645.92,0.76,2.02,0.65,1.08,0.0,1057645.92,52900.0,263096.0,212658.0,,,,0.0,,,,,316.0,,,,0.0,,,,,0.21,,,,100.0,74.32,0.0,0.0,,0.0,100.0,20.78,0.1795,23.78,3.6964,4.02
2015-11-13,263096.0,1026074.4,0.76,2.01,0.65,1.08,0.0,1026074.4,52900.0,263096.0,206310.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,74.32,0.0,0.0,,0.0,100.0,20.81,0.1802,23.81,3.6964,3.9
2015-11-16,263096.0,1005026.72,0.76,1.99,0.65,1.05,0.0,1005026.72,52900.0,263096.0,202078.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,74.32,0.0,0.0,,0.0,100.0,20.76,0.1799,23.76,3.6964,3.82
2015-11-17,263096.0,1026074.4,0.76,1.99,0.65,1.03,0.0,1026074.4,52900.0,263096.0,206310.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,74.32,0.0,0.0,,0.0,100.0,20.65,0.1786,23.64,3.6964,3.9
2015-11-18,263096.0,1026074.4,0.76,2.03,0.65,1.05,0.0,1026074.4,52900.0,263096.0,206310.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,74.32,0.0,0.0,,0.0,100.0,20.74,0.1793,23.74,3.6964,3.9
2015-11-19,263096.0,1026074.4,0.76,2.05,0.65,1.04,0.0,1026074.4,52900.0,263096.0,206310.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,74.32,0.0,0.0,,0.0,100.0,20.77,0.1793,23.78,3.6964,3.9
2015-11-20,263096.0,1028705.36,0.76,2.07,0.65,1.05,0.0,1028705.36,52900.0,263096.0,206839.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,74.32,0.0,0.0,,0.0,100.0,20.69,0.1792,23.68,3.6964,3.91
2015-11-23,216156.0,836523.72,0.62,1.74,0.53,0.86,0.0,836523.72,52900.0,216156.0,204723.0,,,,,,,,,,,,,,,,,46940.0,0.21,0.19,,,100.0,74.32,0.0,0.0,,0.0,100.0,23.0,0.2012,28.23,3.0369,3.87
2015-11-24,216156.0,825715.92,0.62,1.76,0.53,0.85,0.0,825715.92,52900.0,216156.0,202078.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,74.32,0.0,0.0,,0.0,100.0,23.02,0.2013,28.25,3.0369,3.82
2015-11-25,216373.0,833036.05,0.62,1.78,0.53,0.84,0.0,833036.05,52900.0,216373.0,203665.0,,,,0.0,,,,,217.0,,,,0.0,,,,,0.2,,,,100.0,74.32,0.0,0.0,,0.0,100.0,22.88,0.2004,28.17,3.04,3.85
2015-11-26,216373.0,843854.7,0.62,1.77,0.53,0.85,0.0,843854.7,52900.0,216373.0,206310.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,74.32,0.0,0.0,,0.0,100.0,22.88,0.2002,28.2,3.04,3.9
2015-11-27,216373.0,837363.51,0.62,1.78,0.53,0.85,0.0,837363.51,52900.0,216373.0,204723.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,74.32,0.0,0.0,,0.0,100.0,22.91,0.2011,28.3,3.04,3.87
2015-11-30,226373.0,885118.43,0.65,1.86,0.56,0.89,0.0,885118.43,52900.0,226373.0,206839.0,,,,0.04,,,,,10000.0,,,,0.04,,,,,0.2,,,,100.0,74.32,0.0,0.0,,0.0,100.0,26.22,0.2043,26.96,3.1805,3.91
2015-12-01,226373.0,869272.32,0.65,1.87,0.56,0.89,0.0,869272.32,52900.0,226373.0,203136.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,74.32,0.0,0.0,,0.0,100.0,26.42,0.2056,27.14,3.1805,3.84
2015-12-02,201982.0,785709.98,0.58,1.66,0.5,0.79,0.0,785709.98,52900.0,201982.0,205781.0,,,,,,,,,,,,,,,,,24391.0,0.2,0.1,,,100.0,74.32,0.0,0.0,,0.0,100.0,23.59,0.2,30.14,2.8378,3.89
2015-12-03,203765.0,774307.0,0.59,1.66,0.5,0.8,0.0,774307.0,52900.0,203765.0,201020.0,,,,0.01,,,,,2000.0,,,,0.01,,,,217.0,0.2,0.0,,,100.0,74.32,0.0,0.0,,0.0,100.0,22.97,0.1975,30.19,2.8628,3.8
2015-12-04,205411.0,782615.91,0.59,1.7,0.51,0.8,0.0,782615.91,52900.0,205411.0,201549.0,,,,0.0,,,,,1646.0,,,,0.0,,,,,0.2,,,,100.0,74.32,0.0,0.0,,0.0,100.0,23.24,0.1983,30.27,2.886,3.81
2015-12-07,205411.0,788778.24,0.59,1.74,0.51,0.8,0.0,788778.24,52900.0,205411.0,203136.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,74.32,0.0,0.0,,0.0,100.0,23.24,0.1983,30.28,2.886,3.84
2015-12-08,205411.0,784670.02,0.59,1.69,0.51,0.8,0.0,784670.02,52900.0,205411.0,202078.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,74.32,0.0,0.0,,0.0,100.0,23.21,0.1991,30.49,2.886,3.82
2015-12-09,205411.0,768237.14,0.59,1.7,0.51,0.79,0.0,768237.14,52900.0,205411.0,197846.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,74.32,0.0,0.0,,0.0,100.0,23.16,0.1997,30.64,2.886,3.74
2015-12-10,225411.0,827258.37,0.65,1.8,0.56,0.86,0.0,827258.37,52900.0,225411.0,194143.0,,,,0.08,,,,,20000.0,,,,0.08,,,,,0.2,,,,100.0,74.32,0.0,0.0,,0.0,100.0,21.27,0.1811,27.59,3.167,3.67
2015-12-11,225411.0,822750.15,0.65,1.81,0.56,0.84,0.0,822750.15,52900.0,225411.0,193085.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,74.32,0.0,0.0,,0.0,100.0,21.02,0.1805,27.56,3.167,3.65
2015-12-14,225411.0,797954.94,0.65,1.8,0.56,0.83,0.0,797954.94,52900.0,225411.0,187266.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,74.32,0.0,0.0,,0.0,100.0,21.21,0.1818,27.74,3.167,3.54
2015-12-15,225411.0,797954.94,0.65,1.81,0.56,0.82,0.0,797954.94,52900.0,225411.0,187266.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,74.32,0.0,0.0,,0.0,100.0,21.2,0.1808,27.52,3.167,3.54
2015-12-16,225411.0,800209.05,0.65,1.77,0.56,0.81,0.0,800209.05,52900.0,225411.0,187795.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,74.32,0.0,0.0,,0.0,100.0,21.09,0.1807,27.54,3.167,3.55
2015-12-17,225411.0,818241.93,0.65,2.2,0.56,0.82,0.0,818241.93,52900.0,225411.0,192027.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,74.32,0.0,0.0,,0.0,100.0,21.18,0.1804,27.45,3.167,3.63
2015-12-18,219952.0,787428.16,0.63,2.62,0.54,0.83,0.0,787428.16,52900.0,219952.0,189382.0,,,,,,,,,,,,,,,,,5459.0,0.19,0.0,,,100.0,74.32,0.0,0.0,,0.0,100.0,21.12,0.1813,27.67,3.0903,3.58
2015-12-21,208952.0,733421.52,0.6,2.77,0.52,0.76,0.0,733421.52,47441.0,208952.0,166517.91,,,,,,,,0.02,,5459.0,,,,,,,11000.0,0.17,0.04,,,100.0,66.65,0.0,0.0,,0.0,100.0,20.04,0.1912,29.86,2.9357,3.51
2015-12-22,203232.0,717408.96,0.58,2.78,0.5,0.73,0.0,717408.96,47441.0,203232.0,167466.73,,,,,,,,,,,,,,,,,5720.0,0.17,0.02,,,100.0,66.65,0.0,0.0,,0.0,100.0,20.52,0.1924,29.15,2.8553,3.53
2015-12-23,203232.0,741796.8,0.58,2.76,0.5,0.74,0.0,741796.8,47441.0,203232.0,173159.65,,,,,,,,,,,,,,,,,,0.17,,,,100.0,66.65,0.0,0.0,,0.0,100.0,20.57,0.1915,28.97,2.8553,3.65
2015-12-24,203232.0,733667.52,0.58,2.65,0.5,0.75,0.0,733667.52,47441.0,203232.0,171262.01,,,,,,,,,,,,,,,,,,0.17,,,,100.0,66.65,0.0,0.0,,0.0,100.0,20.67,0.1933,29.4,2.8553,3.61
2015-12-25,203232.0,733667.52,0.58,2.67,0.5,0.75,0.0,733667.52,47441.0,203232.0,171262.01,,,,,,,,,,,,,,,,,,0.17,,,,100.0,66.65,0.0,0.0,,0.0,100.0,20.76,0.1929,29.19,2.8553,
2015-12-28,213232.0,771899.84,0.61,2.8,0.53,0.79,0.0,771899.84,47441.0,213232.0,171736.42,,,,0.04,,,,,10000.0,,,,0.04,,,,,0.17,,,,100.0,66.65,0.0,0.0,,0.0,100.0,19.67,0.1907,27.73,2.9958,3.62
2015-12-29,213232.0,780429.12,0.61,2.73,0.53,0.79,0.0,780429.12,47441.0,213232.0,173634.06,,,,,,,,,,,,,,,,,,0.17,,,,100.0,66.65,0.0,0.0,,0.0,100.0,19.67,0.1904,27.68,2.9958,3.66
2015-12-30,202436.0,753061.92,0.58,2.55,0.5,0.76,0.0,753061.92,47441.0,202436.0,176480.52,,,,,,15.0,,,,,,,,,0.0,,10811.0,0.17,0.04,,,100.0,63.15,0.0,0.0,,0.0,100.0,20.65,0.2072,29.15,2.6947,3.72
2015-12-31,202436.0,759135.0,0.58,2.51,0.5,0.77,0.0,759135.0,47441.0,202436.0,177903.75,,,,,,,,,,,,,,,,,,0.18,,,,100.0,63.15,0.0,0.0,,0.0,100.0,20.84,0.2076,29.29,2.6947,3.75
2016-01-01,202436.0,759135.0,0.58,2.51,0.5,0.77,0.0,759135.0,47441.0,202436.0,177903.75,,,,,,,,,,,,,,,,,,0.18,,,,100.0,63.15,0.0,0.0,,0.0,100.0,20.76,0.2077,29.42,2.6947,
2016-01-04,175444.0,643879.48,0.5,2.17,0.43,0.67,0.0,643879.48,47441.0,175444.0,174108.47,,,,0.0,,,,,8.0,,,,0.0,,,,27000.0,0.18,0.1,,,100.0,63.15,0.0,0.0,,0.0,100.0,23.82,0.2236,34.05,2.3354,3.67
2016-01-05,165731.0,608232.77,0.48,2.0,0.41,0.62,0.0,608232.77,47441.0,165731.0,174108.47,,,,,,,,,,,,,,,,,9713.0,0.17,0.04,,,100.0,63.15,0.0,0.0,,0.0,100.0,25.5,0.2244,33.04,2.2061,3.67
2016-01-06,165731.0,593316.98,0.48,1.98,0.41,0.62,0.0,593316.98,47441.0,165731.0,169838.78,,,,,,,,,,,,,,,,,,0.17,,,,100.0,63.15,0.0,0.0,,0.0,100.0,25.4,0.2251,33.24,2.2061,3.58
2016-01-07,166623.0,578181.81,0.48,1.93,0.41,0.6,0.0,578181.81,47441.0,166623.0,164620.27,,,,,,900.0,,,,,,,,,0.0,,8.0,0.17,0.0,,,100.0,60.23,0.0,0.0,,0.0,100.0,25.08,0.2228,33.19,2.1154,3.47
2016-01-08,166623.0,573183.12,0.48,1.87,0.41,0.59,0.0,573183.12,47441.0,166623.0,163197.04,,,,,,,,,,,,,,,,,,0.16,,,,100.0,60.23,0.0,0.0,,0.0,100.0,25.29,0.2223,32.95,2.1154,3.44
2016-01-11,159945.0,526219.05,0.46,1.78,0.39,0.56,0.0,526219.05,40763.0,159945.0,134110.27,,,,,,,,0.02,,6678.0,,,,,,,6678.0,0.14,0.02,,,100.0,51.75,0.0,0.0,,0.0,100.0,22.26,0.2218,34.48,2.0307,3.29
2016-01-12,161718.0,536903.76,0.47,1.73,0.4,0.54,0.0,536903.76,40763.0,161718.0,135333.16,,,,0.0,,,,,2673.0,,,,0.0,,,,900.0,0.13,0.0,,,100.0,51.75,0.0,0.0,,0.0,100.0,21.74,0.2273,35.61,2.0532,3.32
2016-01-13,185518.0,617774.94,0.53,1.94,0.46,0.63,0.0,617774.94,54563.0,185518.0,181694.79,,,13800.0,,,23800.0,,,,,,,,13800.0,0.08,,,0.18,,,,100.0,69.27,0.0,0.0,,0.0,100.0,22.12,0.2027,30.9,2.3553,3.33
2016-01-14,183140.0,597036.4,0.53,1.91,0.45,0.62,0.0,597036.4,54563.0,183140.0,177875.38,,,,,,,,,,,,,,,,,2378.0,0.18,0.01,,,100.0,72.63,0.0,0.0,,0.0,100.0,22.24,0.2008,30.21,2.4379,3.26
2016-01-15,188699.0,569870.98,0.54,1.89,0.47,0.62,0.0,569870.98,54563.0,188699.0,164780.26,,,,0.01,,,,,5559.0,,,,0.01,,,,,0.18,,,,100.0,72.63,0.0,0.0,,0.0,100.0,21.76,0.2093,32.54,2.5119,3.02
2016-01-18,193964.0,539219.92,0.56,1.91,0.48,0.6,0.0,539219.92,54563.0,193964.0,151685.14,,,,0.0,,5000.0,,,265.0,,,,0.0,,0.01,,,0.16,,,,100.0,72.63,0.0,0.0,,0.0,100.0,21.19,0.2001,30.96,2.582,2.78
2016-01-19,187284.0,496302.6,0.54,1.68,0.46,0.52,0.0,496302.6,47883.0,187284.0,126889.95,,,,,,,,0.03,,6680.0,,,,,,,6680.0,0.13,0.04,,,100.0,63.74,0.0,0.0,,0.0,100.0,21.91,0.204,32.87,2.493,2.65
2016-01-20,187284.0,455100.12,0.54,1.59,0.46,0.5,0.0,455100.12,47883.0,187284.0,116355.69,,,,,,,,,,,,,,,,,,0.13,,,,100.0,63.74,0.0,0.0,,0.0,100.0,22.1,0.2055,33.06,2.493,2.43
2016-01-21,208873.0,545158.53,0.6,1.65,0.52,0.52,0.0,545158.53,52883.0,208873.0,138024.63,,,5000.0,0.05,,,,,25000.0,,,,0.05,5000.0,,,3411.0,0.13,0.02,,,100.0,70.4,0.0,0.0,,0.0,100.0,19.18,0.1812,27.11,2.7804,2.61
2016-01-22,223873.0,676096.46,0.64,1.69,0.55,0.61,0.0,676096.46,52883.0,223873.0,159706.66,,,,0.05,,,,,15000.0,,,,0.05,,,,,0.14,,,,100.0,70.4,0.0,0.0,,0.0,100.0,22.37,0.1811,24.92,2.9801,3.02
2016-01-25,238873.0,714230.27,0.69,1.65,0.59,0.74,0.0,714230.27,52883.0,238873.0,158120.17,,,,0.07,,,,,15000.0,,,,0.07,,,,,0.16,,,,100.0,70.4,0.0,0.0,,0.0,100.0,23.99,0.1952,28.0,3.1798,2.99
2016-01-26,238873.0,692731.7,0.69,1.61,0.59,0.73,0.0,692731.7,52883.0,238873.0,153360.7,,,,,,,,,,,,,,,,,,0.16,,,,100.0,70.4,0.0,0.0,,0.0,100.0,24.04,0.1958,28.05,3.1798,2.9
2016-01-27,247173.0,852746.85,0.71,1.63,0.61,0.75,0.0,852746.85,57522.0,247173.0,198450.9,,,4639.0,0.02,,,,,8300.0,,,,0.02,4639.0,,,,0.17,,,,100.0,76.57,0.0,0.0,,0.0,100.0,22.49,0.1861,26.25,3.2902,3.45
2016-01-28,244073.0,866459.15,0.7,1.47,0.6,0.87,0.0,866459.15,56183.0,244073.0,199449.65,,,,0.04,,,,0.0,1900.0,1339.0,,,0.04,,,,5000.0,0.19,0.0,,,100.0,74.79,0.0,0.0,,0.0,100.0,24.08,0.1929,27.21,3.249,3.55
2016-01-29,246673.0,846088.39,0.71,1.32,0.61,0.9,0.0,846088.39,56183.0,246673.0,192707.69,,,,0.02,,,,,2600.0,,,,0.02,,,,,0.2,,,,100.0,73.81,0.0,0.0,,0.0,100.0,24.94,0.1953,27.05,3.2405,3.43
2016-02-01,246673.0,804153.98,0.71,1.3,0.61,0.86,0.0,804153.98,56183.0,246673.0,183156.58,,,,,,,,,,,,,,,,,,0.19,,,,100.0,73.81,0.0,0.0,,0.0,100.0,25.14,0.1968,27.24,3.2405,3.26
2016-02-02,245724.0,781402.32,0.71,1.28,0.61,0.82,0.0,781402.32,56183.0,245724.0,178661.94,,,,,,,,,,,,,,,,,949.0,0.18,0.01,,,100.0,73.81,0.0,0.0,,0.0,100.0,24.77,0.1956,27.25,3.228,3.18
2016-02-03,245724.0,734714.76,0.71,1.28,0.61,0.79,0.0,734714.76,56183.0,245724.0,167987.17,,,,,,,,,,,,,,,,,,0.18,,,,100.0,73.81,0.0,0.0,,0.0,100.0,24.98,0.1973,27.48,3.228,2.99
2016-02-04,253365.0,760095.0,0.73,1.35,0.62,0.77,0.0,760095.0,56183.0,253365.0,168549.0,,,,0.02,,,,,7641.0,,,,0.02,,,,,0.17,,,,100.0,73.81,0.0,0.0,,0.0,100.0,23.97,0.1928,26.37,3.3284,3.0
2016-02-05,256365.0,758840.4,0.74,1.37,0.63,0.79,0.0,758840.4,56164.0,256365.0,166245.44,,,,0.01,,,,0.0,3000.0,19.0,,,0.01,,,,,0.17,,,,100.0,70.27,0.0,0.0,,0.0,100.0,23.64,0.1923,26.0,3.2076,2.96
2016-02-08,259658.0,727042.4,0.75,1.41,0.64,0.78,0.0,727042.4,57563.0,259658.0,161176.4,,,,0.01,,,,,3293.0,,,,0.01,,,1399.0,,0.17,,,,100.0,72.02,0.0,0.0,,0.0,100.0,24.04,0.1939,25.83,3.2488,2.8
2016-02-09,265564.0,719678.44,0.76,1.42,0.65,0.76,0.0,719678.44,57563.0,265564.0,155995.73,,,,0.02,,,,,10906.0,,,,0.02,,,,5000.0,0.16,0.01,,,100.0,72.02,0.0,0.0,,0.0,100.0,23.54,0.188,25.31,3.3227,2.71
2016-02-10,264523.0,716857.33,0.76,1.41,0.65,0.73,0.0,716857.33,57563.0,264523.0,155995.73,,,,0.0,,,,,1600.0,,,,0.0,,,,2641.0,0.16,0.01,,,100.0,72.02,0.0,0.0,,0.0,100.0,23.46,0.1847,25.2,3.3097,2.71
2016-02-11,245523.0,635904.57,0.71,1.31,0.61,0.67,0.0,635904.57,58563.0,245523.0,151678.17,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,20000.0,0.16,0.06,,,100.0,73.27,0.0,0.0,,0.0,100.0,19.0,0.1797,25.54,3.072,2.59
2016-02-12,249523.0,648759.8,0.72,1.32,0.62,0.67,0.0,648759.8,58563.0,249523.0,152263.8,,,,0.03,,,,,10000.0,,,,0.03,,,,6000.0,0.15,0.02,,,100.0,73.27,0.0,0.0,,0.0,100.0,19.33,0.174,24.63,3.122,2.6
