,ALBOA FP Equity_DX_SI_QTY,ALBOA FP Equity_DX_SHORT_INTEREST_VALUE,ALBOA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBOA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBOA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBOA FP Equity_DX_SI_MV,ALBOA FP Equity_DX_DSS,ALBOA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBOA FP Equity_DX_SUPPLY_SI_QTY,ALBOA FP Equity_DX_BROKER_SI_QTY,ALBOA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBOA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBOA FP Equity_DX_BROKER_SI_MV_INC_x,ALBOA FP Equity_DX_BROKER_SI_QTY_ADD,ALBOA FP Equity_DX_SUPPLY_SI_MV_DEC,ALBOA FP Equity_DX_BROKER_SI_QTY_INC,ALBOA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBOA FP Equity_DX_BROKER_SI_MV_INC_y,ALBOA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBOA FP Equity_DX_BROKER_SI_MV_ADD,ALBOA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBOA FP Equity_DX_BROKER_SI_QTY_DEC,ALBOA FP Equity_DX_SUPPLY_SI_MV,ALBOA FP Equity_DX_BROKER_SI_MV_DEC,ALBOA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBOA FP Equity_DX_UTILIZATION_QUANTITY,ALBOA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBOA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBOA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBOA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBOA FP Equity_DX_BROKER_SI_CON_RATIO,ALBOA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBOA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBOA FP Equity_PX_LAST
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5370.0,108474.0,0.12,0.0,0.0,,0.0,20.2
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5370.0,112233.0,0.12,0.0,0.0,,0.0,20.9
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5370.0,110622.0,0.12,0.0,0.0,,0.0,20.6
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1670.0,34402.0,0.03,0.0,0.0,,0.0,20.6
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1670.0,33400.0,0.03,0.0,0.0,,0.0,20.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1670.0,31396.0,0.03,0.0,0.0,,0.0,18.8
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2070.0,36432.0,0.04,0.0,0.0,,0.0,17.6
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2070.0,35604.0,0.04,0.0,0.0,,0.0,17.2
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2070.0,35086.5,0.04,0.0,0.0,,0.0,16.95
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2070.0,35190.0,0.04,0.0,0.0,,0.0,17.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2070.0,34983.0,0.04,0.0,0.0,,0.0,16.9
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1270.0,22669.5,0.02,0.0,0.0,,0.0,17.85
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1970.0,34672.0,0.04,0.0,0.0,,0.0,17.6
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1970.0,34869.0,0.04,0.0,0.0,,0.0,17.7
2024-09-23,20.0,362.0,0.0,0.02,0.0,0.0,0.0,181.0,10.0,10.0,181.0,,,10.0,,,,,,0.0,10.0,,0.0,,100.0,2.7,0.0,0.0,0.0,100.0,1.0,100.0,0.0541,18.1
2024-09-24,20.0,360.0,0.0,0.02,0.0,0.0,0.0,180.0,10.0,10.0,180.0,,,,,,,,,,,,0.0,,100.0,2.7,0.0,0.0,0.0,100.0,1.0,100.0,0.0541,18.0
2024-09-25,20.0,367.0,0.0,0.02,0.0,0.0,0.0,183.5,10.0,10.0,183.5,,,,,,,,,,,,0.0,,100.0,2.7,0.0,0.0,0.0,100.0,1.0,100.0,0.0541,18.35
2024-09-26,20.0,367.0,0.0,0.02,0.0,0.0,0.0,183.5,10.0,10.0,183.5,,,,,,,,,,,,0.0,,100.0,2.7,0.0,0.0,0.0,100.0,1.0,100.0,0.0541,18.35
2024-09-27,20.0,360.0,0.0,0.02,0.0,0.0,0.0,180.0,10.0,10.0,180.0,,,,,,,,,,,,0.0,,100.0,2.7,0.0,0.0,0.0,100.0,1.0,100.0,0.0541,18.0
2024-09-30,20.0,360.0,0.0,0.02,0.0,0.0,0.0,180.0,10.0,10.0,180.0,,,,,,,,,,,,0.0,,100.0,2.7,0.0,0.0,0.0,100.0,1.0,100.0,0.0541,18.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,10.0,,,,,10.0,0.0,0.0,0.0,0.0,370.0,6364.0,0.01,0.0,0.0,,0.0,17.2
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6364.0,0.01,0.0,0.0,,0.0,17.2
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6327.0,0.01,0.0,0.0,,0.0,17.1
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6419.5,0.01,0.0,0.0,,0.0,17.35
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6401.0,0.01,0.0,0.0,,0.0,17.3
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6401.0,0.01,0.0,0.0,,0.0,17.3
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6401.0,0.01,0.0,0.0,,0.0,17.3
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6290.0,0.01,0.0,0.0,,0.0,17.0
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6290.0,0.01,0.0,0.0,,0.0,17.0
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6438.0,0.01,0.0,0.0,,0.0,17.4
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6142.0,0.01,0.0,0.0,,0.0,16.6
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6179.0,0.01,0.0,0.0,,0.0,16.7
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,5938.5,0.01,0.0,0.0,,0.0,16.05
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,5938.5,0.01,0.0,0.0,,0.0,16.05
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,5901.5,0.01,0.0,0.0,,0.0,15.95
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470.0,7449.5,0.01,0.0,0.0,,0.0,15.85
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,5920.0,0.01,0.0,0.0,,0.0,16.0
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6031.0,0.01,0.0,0.0,,0.0,16.3
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6031.0,0.01,0.0,0.0,,0.0,16.3
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,5994.0,0.01,0.0,0.0,,0.0,16.2
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,5957.0,0.01,0.0,0.0,,0.0,16.1
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,5957.0,0.01,0.0,0.0,,0.0,16.1
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470.0,7755.0,0.01,0.0,0.0,,0.0,16.5
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470.0,7708.0,0.01,0.0,0.0,,0.0,16.4
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6049.5,0.01,0.0,0.0,,0.0,16.35
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6049.5,0.01,0.0,0.0,,0.0,16.35
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,5994.0,0.01,0.0,0.0,,0.0,16.2
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6105.0,0.01,0.0,0.0,,0.0,16.5
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6105.0,0.01,0.0,0.0,,0.0,16.5
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6327.0,0.01,0.0,0.0,,0.0,17.1
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,770.0,12974.5,0.01,0.0,0.0,,0.0,16.85
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,770.0,12974.5,0.01,0.0,0.0,,0.0,16.85
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6197.5,0.01,0.0,0.0,,0.0,16.75
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6197.5,0.01,0.0,0.0,,0.0,16.75
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6197.5,0.01,0.0,0.0,,0.0,16.75
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6216.0,0.01,0.0,0.0,,0.0,16.8
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6216.0,0.01,0.0,0.0,,0.0,16.8
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6216.0,0.01,0.0,0.0,,0.0,16.8
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6216.0,0.01,0.0,0.0,,0.0,16.8
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6216.0,0.01,0.0,0.0,,0.0,16.8
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6216.0,0.01,0.0,0.0,,0.0,16.8
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6216.0,0.01,0.0,0.0,,0.0,16.8
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6253.0,0.01,0.0,0.0,,0.0,16.9
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6253.0,0.01,0.0,0.0,,0.0,16.9
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6253.0,0.01,0.0,0.0,,0.0,16.9
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6327.0,0.01,0.0,0.0,,0.0,17.1
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6327.0,0.01,0.0,0.0,,0.0,17.1
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6253.0,0.01,0.0,0.0,,0.0,16.9
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6253.0,0.01,0.0,0.0,,0.0,16.9
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6290.0,0.01,0.0,0.0,,0.0,17.0
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6290.0,0.01,0.0,0.0,,0.0,17.0
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6290.0,0.01,0.0,0.0,,0.0,17.0
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6327.0,0.01,0.0,0.0,,0.0,17.1
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6290.0,0.01,0.0,0.0,,0.0,17.0
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6327.0,0.01,0.0,0.0,,0.0,17.1
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6327.0,0.01,0.0,0.0,,0.0,17.1
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6290.0,0.01,0.0,0.0,,0.0,17.0
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6290.0,0.01,0.0,0.0,,0.0,17.0
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6382.5,0.01,0.0,0.0,,0.0,17.25
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6382.5,0.01,0.0,0.0,,0.0,17.25
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6401.0,0.01,0.0,0.0,,0.0,17.3
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6401.0,0.01,0.0,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6401.0,0.01,0.0,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6401.0,0.01,0.0,0.0,,0.0,17.3
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6382.5,0.01,0.0,0.0,,0.0,17.25
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6382.5,0.01,0.0,0.0,,0.0,17.25
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6382.5,0.01,0.0,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6419.5,0.01,0.0,0.0,,0.0,17.35
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6382.5,0.01,0.0,0.0,,0.0,17.25
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6419.5,0.01,0.0,0.0,,0.0,17.35
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6419.5,0.01,0.0,0.0,,0.0,17.35
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6401.0,0.01,0.0,0.0,,0.0,17.3
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6401.0,0.01,0.0,0.0,,0.0,17.3
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6382.5,0.01,0.0,0.0,,0.0,17.25
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6364.0,0.01,0.0,0.0,,0.0,17.2
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6493.5,0.01,0.0,0.0,,0.0,17.55
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6530.5,0.01,0.0,0.0,,0.0,17.65
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6660.0,0.01,0.0,0.0,,0.0,18.0
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,6660.0,0.01,0.0,0.0,,0.0,18.0
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,570.0,11172.0,0.01,0.0,0.0,,0.0,19.6
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470.0,8836.0,0.01,0.0,0.0,,0.0,18.8
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7474.0,0.01,0.0,0.0,,0.0,20.2
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7474.0,0.01,0.0,0.0,,0.0,20.2
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7548.0,0.01,0.0,0.0,,0.0,20.4
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470.0,10528.0,0.01,0.0,0.0,,0.0,22.4
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470.0,12032.0,0.01,0.0,0.0,,0.0,25.6
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470.0,11562.0,0.01,0.0,0.0,,0.0,24.6
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470.0,10716.0,0.01,0.0,0.0,,0.0,22.8
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,470.0,11139.0,0.01,0.0,0.0,,0.0,23.7
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,8584.0,0.01,0.0,0.0,,0.0,23.2
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,8362.0,0.01,0.0,0.0,,0.0,22.6
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,8066.0,0.01,0.0,0.0,,0.0,21.8
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,8362.0,0.01,0.0,0.0,,0.0,22.6
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7696.0,0.01,0.0,0.0,,0.0,20.8
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7585.0,0.01,0.0,0.0,,0.0,20.5
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7585.0,0.01,0.0,0.0,,0.0,20.5
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7585.0,0.01,0.0,0.0,,0.0,20.5
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7770.0,0.01,0.0,0.0,,0.0,21.0
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,8103.0,0.01,0.0,0.0,,0.0,21.9
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7992.0,0.01,0.0,0.0,,0.0,21.6
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7918.0,0.01,0.0,0.0,,0.0,21.4
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7918.0,0.01,0.0,0.0,,0.0,21.4
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7659.0,0.01,0.0,0.0,,0.0,20.7
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7659.0,0.01,0.0,0.0,,0.0,20.7
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7918.0,0.01,0.0,0.0,,0.0,21.4
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7844.0,0.01,0.0,0.0,,0.0,21.2
