,ALAFY FP Equity_DX_SI_QTY,ALAFY FP Equity_DX_SHORT_INTEREST_VALUE,ALAFY FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAFY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAFY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAFY FP Equity_DX_SI_MV,ALAFY FP Equity_DX_DSS,ALAFY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAFY FP Equity_DX_SUPPLY_SI_QTY,ALAFY FP Equity_DX_BROKER_SI_QTY,ALAFY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAFY FP Equity_DX_BROKER_SI_MV_NEW_x,ALAFY FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAFY FP Equity_DX_BROKER_SI_MV_INC_x,ALAFY FP Equity_DX_BROKER_SI_QTY_ADD,ALAFY FP Equity_DX_BROKER_SI_QTY_NEW,ALAFY FP Equity_DX_SUPPLY_SI_MV_DEC,ALAFY FP Equity_DX_BROKER_SI_QTY_INC,ALAFY FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAFY FP Equity_DX_BROKER_SI_MV_NEW_y,ALAFY FP Equity_DX_BROKER_SI_MV_INC_y,ALAFY FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAFY FP Equity_DX_BROKER_SI_MV_ADD,ALAFY FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAFY FP Equity_DX_BROKER_SI_QTY_DEC,ALAFY FP Equity_DX_SUPPLY_SI_MV,ALAFY FP Equity_DX_BROKER_SI_MV_DEC,ALAFY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAFY FP Equity_DX_UTILIZATION_QUANTITY,ALAFY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAFY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAFY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAFY FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAFY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAFY FP Equity_DX_BROKER_SI_CON_RATIO,ALAFY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAFY FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-12-26,11400.0,25308.0,0.1,1.2,0.04,0.02,0.0,12654.0,5700.0,5700.0,12654.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-12-27,11400.0,26220.0,0.1,1.2,0.04,0.03,0.0,13110.0,5700.0,5700.0,13110.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,98.8,,1.0,100.0,2.0
2024-12-30,11400.0,25080.0,0.1,1.22,0.04,0.03,0.0,12540.0,5700.0,5700.0,12540.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2024-12-31,11400.0,24966.0,0.1,1.33,0.04,0.03,0.0,12483.0,5700.0,5700.0,12483.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,91.1,,1.0,100.0,2.0
2025-01-01,11400.0,24966.0,0.1,1.34,0.04,0.03,0.0,12483.0,5700.0,5700.0,12483.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,91.1,,1.0,100.0,2.0
2025-01-02,11400.0,27018.0,0.1,1.34,0.04,0.03,0.0,13509.0,5700.0,5700.0,13509.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-01-03,12200.0,29280.0,0.11,1.43,0.05,0.03,0.0,15600.0,5700.0,6500.0,13680.0,,,,800.0,,,,,,,,0.0,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,6.78,0.8737,93.22,2.1404
2025-01-06,11400.0,27018.0,0.1,1.34,0.04,0.03,0.0,13509.0,5700.0,5700.0,13509.0,,,,,,,,,,,,,,800.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-01-07,11574.0,27777.6,0.1,1.34,0.04,0.03,0.0,13888.8,5787.0,5787.0,13888.8,,87.0,,87.0,,,,,,,87.0,0.0,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,1.49,0.9706,98.51,2.0
2025-01-08,11574.0,27661.86,0.1,1.37,0.04,0.03,0.0,13830.93,5787.0,5787.0,13830.93,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,96.44,1.51,0.9703,98.49,2.0
2025-01-09,11574.0,23610.96,0.1,1.37,0.04,0.03,0.0,11805.48,5787.0,5787.0,11805.48,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,1.62,0.9681,98.38,2.0
2025-01-10,11574.0,22685.04,0.1,1.16,0.04,0.02,0.0,11342.52,5787.0,5787.0,11342.52,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,81.29,1.53,0.9698,98.47,2.0
2025-01-13,11574.0,22569.3,0.1,1.13,0.04,0.02,0.0,11284.65,5787.0,5787.0,11284.65,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,1.51,0.9703,98.49,2.0
2025-01-14,11574.0,21932.73,0.1,1.14,0.04,0.02,0.0,10966.37,5787.0,5787.0,10966.37,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,1.52,0.97,98.48,2.0
2025-01-15,11400.0,20634.0,0.1,1.1,0.04,0.02,0.0,10317.0,5700.0,5700.0,10317.0,,,,,,0.0,,87.0,,,,,,87.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2025-01-16,11400.0,20349.0,0.1,1.09,0.04,0.02,0.0,10174.5,5700.0,5700.0,10174.5,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-01-17,11400.0,19722.0,0.1,1.1,0.04,0.02,0.0,9861.0,5700.0,5700.0,9861.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,93.92,,1.0,100.0,2.0
2025-01-20,11400.0,20064.0,0.1,1.08,0.04,0.02,0.0,10032.0,5700.0,5700.0,10032.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-01-21,11400.0,19836.0,0.1,1.03,0.04,0.02,0.0,9918.0,5700.0,5700.0,9918.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-01-22,11400.0,20121.0,0.1,1.02,0.04,0.02,0.0,10060.5,5700.0,5700.0,10060.5,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-01-23,11400.0,18696.0,0.1,1.01,0.04,0.02,0.0,9348.0,5700.0,5700.0,9348.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-01-24,11400.0,17784.0,0.1,0.82,0.04,0.02,0.0,8892.0,5700.0,5700.0,8892.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,88.49,,1.0,100.0,2.0
2025-01-27,11400.0,16872.0,0.1,0.73,0.04,0.02,0.0,8436.0,5700.0,5700.0,8436.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-01-28,11400.0,17499.0,0.1,0.7,0.04,0.02,0.0,8749.5,5700.0,5700.0,8749.5,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,90.35,,1.0,100.0,2.0
2025-01-29,11400.0,19551.0,0.1,0.68,0.04,0.02,0.0,9775.5,5700.0,5700.0,9775.5,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,93.71,,1.0,100.0,2.0
2025-01-30,11400.0,19380.0,0.1,0.66,0.04,0.02,0.0,9690.0,5700.0,5700.0,9690.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2025-01-31,11400.0,18867.0,0.1,0.68,0.04,0.02,0.0,9433.5,5700.0,5700.0,9433.5,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2025-02-03,11400.0,20691.0,0.1,0.69,0.04,0.02,0.0,10345.5,5700.0,5700.0,10345.5,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-02-04,11400.0,22116.0,0.1,0.67,0.04,0.02,0.0,11058.0,5700.0,5700.0,11058.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-02-05,13400.0,26264.0,0.12,0.78,0.05,0.03,0.0,15092.0,7700.0,7700.0,15092.0,,2000.0,,2000.0,,,,,,,2000.0,0.0,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,14.86,0.747,85.14,1.7403
2025-02-06,13400.0,25728.0,0.12,0.78,0.05,0.03,0.0,14784.0,7700.0,7700.0,14784.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,15.06,0.7442,84.94,1.7403
2025-02-07,11400.0,20463.0,0.1,0.64,0.04,0.02,0.0,10231.5,5700.0,5700.0,10231.5,,,,,,0.0,,2000.0,,,,,,2000.0,0.01,0.0,74.03,74.03,2000.0,3590.0,0.0,69.06,,1.0,100.0,1.4805
2025-02-10,11400.0,19551.0,0.1,0.63,0.04,0.02,0.0,9775.5,5700.0,5700.0,9775.5,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-02-11,11400.0,21204.0,0.1,0.62,0.04,0.02,0.0,10602.0,5700.0,5700.0,10602.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-02-12,11400.0,21660.0,0.1,0.61,0.04,0.02,0.0,10830.0,5700.0,5700.0,10830.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-02-13,11400.0,22686.0,0.1,0.59,0.04,0.02,0.0,11343.0,5700.0,5700.0,11343.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0
2025-02-14,11400.0,25080.0,0.1,0.58,0.04,0.02,0.0,12540.0,5700.0,5700.0,12540.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.75,,1.0,100.0,2.0
2025-02-17,11400.0,24510.0,0.1,0.56,0.04,0.02,0.0,12255.0,5700.0,5700.0,12255.0,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,99.99,,1.0,100.0,2.0
2025-02-18,15600.0,31980.0,0.14,0.75,0.06,0.03,0.0,15990.0,7800.0,7800.0,15990.0,,2100.0,,2100.0,,,,,,,2100.0,0.0,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,27.39,0.6023,72.61,2.0
2025-02-19,15600.0,30498.0,0.14,0.72,0.06,0.03,0.0,15249.0,7800.0,7800.0,15249.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,27.39,0.6023,72.61,2.0
2025-02-20,15600.0,29172.0,0.14,0.7,0.06,0.03,0.0,14586.0,7800.0,7800.0,14586.0,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,90.82,27.36,0.6025,72.64,2.0
2025-02-21,26082.0,45382.68,0.23,1.11,0.1,0.05,0.0,30956.34,8291.0,17791.0,14426.34,,491.0,0.0,9500.0,,,491.0,,,0.0,491.0,0.02,,,0.02,,100.0,100.0,0.0,0.0,0.0,92.34,37.15,0.3611,42.73,3.1458
2025-02-24,35582.0,61556.86,0.31,1.28,0.14,0.06,0.0,47213.43,8291.0,27291.0,14343.43,,,,9500.0,,,,,,,,0.02,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,28.32,0.2667,31.34,4.2916
2025-02-25,35582.0,61023.13,0.31,1.27,0.14,0.06,0.0,46804.07,8291.0,27291.0,14219.07,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,26.8,0.2663,32.02,4.2916
2025-02-26,35582.0,60845.22,0.31,1.26,0.14,0.06,0.0,46667.61,8291.0,27291.0,14177.61,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,26.85,0.2664,31.98,4.2916
2025-02-27,35582.0,61556.86,0.31,1.27,0.14,0.06,0.0,47213.43,8291.0,27291.0,14343.43,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,26.8,0.2666,31.96,4.2916
2025-02-28,24182.0,40867.58,0.21,0.85,0.09,0.04,0.0,36488.79,2591.0,21591.0,4378.79,,,,,,0.01,,5700.0,,,,,,5700.0,0.0,0.01,31.25,31.25,5700.0,9633.0,0.01,30.11,38.6,0.3542,39.85,2.9167
2025-03-03,24182.0,40625.76,0.21,0.85,0.09,0.04,0.0,36272.88,2591.0,21591.0,4352.88,,,,,,,,,,,,,,,0.0,,31.25,31.25,5700.0,9576.0,0.01,29.41,39.2,0.3542,39.26,2.9167
2025-03-04,24182.0,38449.38,0.21,0.86,0.09,0.04,0.0,34329.69,2591.0,21591.0,4119.69,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,38.12,0.3529,39.92,9.3331
2025-03-05,24182.0,39174.84,0.21,0.84,0.09,0.04,0.0,34977.42,2591.0,21591.0,4197.42,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,38.64,0.3548,39.97,9.3331
2025-03-06,24182.0,39174.84,0.21,0.84,0.09,0.04,0.0,34977.42,2591.0,21591.0,4197.42,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,39.27,0.3546,39.31,9.3331
2025-03-07,24182.0,40383.94,0.21,0.91,0.09,0.04,0.0,36056.97,2591.0,21591.0,4326.97,,,,,,,,,,,,,,,0.0,,44.74,44.74,3200.0,5344.0,0.01,33.52,38.74,0.3555,40.06,4.1758
2025-03-10,24182.0,42802.14,0.21,0.97,0.09,0.04,0.0,38216.07,2591.0,21591.0,4586.07,,,,,,,,,,,,,,,0.0,,44.74,44.74,3200.0,5664.0,0.01,43.69,38.52,0.3568,40.59,4.1758
2025-03-11,24182.0,40867.58,0.21,1.01,0.09,0.04,0.0,36488.79,2591.0,21591.0,4378.79,,,,,,,,,,,,,,,0.0,,40.48,40.48,3809.0,6437.21,0.01,40.64,38.29,0.3531,39.83,3.7784
2025-03-12,24182.0,39779.39,0.21,1.03,0.09,0.04,0.0,35517.2,2591.0,21591.0,4262.2,,,,,,,,,,,,,,,0.0,,40.48,40.48,3809.0,6265.81,0.01,40.42,38.56,0.354,39.83,3.7784
2025-03-13,24182.0,39416.66,0.21,1.04,0.09,0.04,0.0,35193.33,2591.0,21591.0,4223.33,,,,,,,,,,,,,,,0.0,,40.48,40.48,3809.0,6208.67,0.01,40.29,38.94,0.3546,39.63,3.7784
2025-03-14,24182.0,39174.84,0.21,1.06,0.09,0.04,0.0,34977.42,2591.0,21591.0,4197.42,,,,,,,,,,,,,,,0.0,,40.48,40.48,3809.0,6170.58,0.01,40.28,39.17,0.3543,39.33,3.7784
2025-03-17,24182.0,39416.66,0.21,1.06,0.09,0.04,0.0,35193.33,2591.0,21591.0,4223.33,,,,,,,,,,,,,,,0.0,,44.74,44.74,3200.0,5216.0,0.01,43.88,39.18,0.3548,39.44,4.1758
2025-03-18,24182.0,39658.48,0.21,1.07,0.09,0.04,0.0,35409.24,2591.0,21591.0,4249.24,,,,,,,,,,,,,,,0.0,,44.74,44.74,3200.0,5248.0,0.01,43.94,39.27,0.3549,39.38,4.1758
2025-03-19,24182.0,39416.66,0.21,1.08,0.09,0.04,0.0,35193.33,2591.0,21591.0,4223.33,,,,,,,,,,,,,,,0.0,,44.74,44.74,3200.0,5216.0,0.01,43.72,39.04,0.3546,39.53,4.1758
2025-03-20,24182.0,36514.82,0.21,1.05,0.09,0.04,0.0,32602.41,2591.0,21591.0,3912.41,,,,,,,,,,,,,,,0.0,,44.74,44.74,3200.0,4832.0,0.01,43.72,37.39,0.3531,40.59,4.1758
2025-03-21,24182.0,37603.01,0.21,1.04,0.09,0.04,0.0,33574.0,2591.0,21591.0,4029.01,,,,,,,,,,,,,,,0.0,,44.74,44.74,3200.0,4976.0,0.01,42.16,38.93,0.3557,39.93,4.1758
2025-03-24,24182.0,37723.92,0.21,1.05,0.09,0.04,0.0,33681.96,2591.0,21591.0,4041.96,,,,,,,,,,,,,,,0.0,,44.74,44.74,3200.0,4992.0,0.01,43.75,39.27,0.3549,39.38,4.1758
2025-03-25,24182.0,38812.11,0.21,1.06,0.09,0.04,0.0,34653.56,2591.0,21591.0,4158.56,,,,,,,,,,,,,,,0.0,,44.74,44.74,3200.0,5136.0,0.01,43.76,38.93,0.3556,39.91,4.1758
2025-03-26,24182.0,41834.86,0.21,1.07,0.09,0.04,0.0,37352.43,2591.0,21591.0,4482.43,,,,,,,,,,,,,,,0.0,,44.74,44.74,3200.0,5536.0,0.01,43.66,38.31,0.3575,40.96,4.1758
2025-03-27,24784.0,39282.64,0.22,1.09,0.09,0.04,0.0,34698.82,2892.0,21892.0,4583.82,,301.0,0.0,,,,301.0,,,0.0,301.0,,,,0.01,,47.47,47.47,3200.0,5072.0,0.01,46.41,36.27,0.3467,39.62,4.0683
2025-03-28,25346.0,40807.06,0.22,1.1,0.1,0.04,0.0,35698.53,3173.0,22173.0,5108.53,,281.0,,281.0,,,,,,,281.0,0.0,,,0.01,,49.79,49.79,3200.0,5152.0,0.01,48.78,37.29,0.334,37.82,3.9771
2025-03-31,24164.0,39508.14,0.21,1.07,0.09,0.04,0.0,35286.57,2582.0,21582.0,4221.57,,,,,,0.0,,591.0,,,,,,591.0,0.0,0.0,42.38,42.38,3510.0,5738.85,0.01,39.95,39.18,0.3466,39.61,3.9665
2025-04-01,24164.0,39870.6,0.21,1.09,0.09,0.04,0.0,35610.3,2582.0,21582.0,4260.3,,,,,,,,,,,,,,,0.0,,44.66,44.66,3200.0,5280.0,0.01,43.66,39.24,0.3463,39.48,4.1792
2025-04-02,24158.0,38411.22,0.21,1.13,0.09,0.04,0.0,34305.84,2582.0,21576.0,4105.38,,,,,,,,,,,,,,6.0,0.0,0.0,44.66,44.66,3200.0,5088.0,0.01,43.96,38.47,0.3451,39.9,4.1781
2025-04-03,24152.0,38643.2,0.21,1.15,0.09,0.04,0.0,34521.6,2576.0,21576.0,4121.6,,,,,,0.0,,6.0,,,,,,,0.0,,44.55,44.55,3206.0,5129.6,0.01,43.43,38.86,0.3459,39.72,4.1771
2025-04-04,23550.0,38386.5,0.21,1.07,0.09,0.04,0.0,34678.25,2275.0,21275.0,3708.25,,,,,,0.0,,301.0,,,,,,301.0,0.0,0.0,39.35,39.35,3507.0,5716.41,0.01,37.99,40.25,0.3558,40.63,4.073
2025-04-07,23000.0,36340.0,0.2,1.22,0.09,0.04,0.0,33180.0,2000.0,21000.0,3160.0,,,,,,0.0,,275.0,,,,,,275.0,0.0,0.0,28.99,28.99,4900.0,7742.0,0.01,29.37,40.44,0.3707,41.99,3.3333
2025-04-08,23000.0,37490.0,0.2,1.14,0.09,0.04,0.0,34230.0,2000.0,21000.0,3260.0,,,,,,,,,,,,,,,0.0,,38.46,38.46,3200.0,5216.0,0.01,36.89,40.74,0.3726,42.08,4.4231
2025-04-09,23000.0,36110.0,0.2,1.15,0.09,0.04,0.0,32970.0,2000.0,21000.0,3140.0,,,,,,,,,,,,,,,0.0,,38.46,38.46,3200.0,5024.0,0.01,37.81,40.34,0.3704,42.02,4.4231
2025-04-10,23000.0,37260.0,0.2,1.12,0.09,0.04,0.0,34020.0,2000.0,21000.0,3240.0,,,,,,,,,,,,,,,0.0,,38.46,38.46,3200.0,5184.0,0.01,38.08,40.22,0.372,42.46,4.4231
2025-04-11,23402.0,37677.22,0.21,1.08,0.09,0.04,0.0,34133.61,2201.0,21201.0,3543.61,,201.0,,201.0,,,,,,,201.0,0.0,,,0.0,,40.75,40.75,3200.0,5152.0,0.01,41.14,40.43,0.3585,40.63,4.3329
2025-04-14,23402.0,37911.24,0.21,1.1,0.09,0.04,0.0,34345.62,2201.0,21201.0,3565.62,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5269.86,0.01,40.39,40.51,0.3593,40.73,4.2908
2025-04-15,23402.0,38098.46,0.21,1.06,0.09,0.04,0.0,34515.23,2201.0,21201.0,3583.23,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5295.88,0.01,39.39,40.61,0.3595,40.66,4.2908
2025-04-16,23402.0,38145.26,0.21,1.07,0.09,0.04,0.0,34557.63,2201.0,21201.0,3587.63,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5302.39,0.01,39.71,40.38,0.3588,40.74,4.2908
2025-04-17,23402.0,38379.28,0.21,1.03,0.09,0.04,0.0,34769.64,2201.0,21201.0,3609.64,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5334.92,0.01,39.55,40.58,0.3594,40.68,4.2908
2025-04-18,23402.0,38379.28,0.21,1.06,0.09,0.04,0.0,34769.64,2201.0,21201.0,3609.64,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5334.92,0.01,39.54,40.62,0.3593,40.62,4.2908
2025-04-21,23402.0,38379.28,0.21,1.06,0.09,0.04,0.0,34769.64,2201.0,21201.0,3609.64,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5334.92,0.01,39.76,40.37,0.359,40.79,4.2908
2025-04-22,23402.0,39877.01,0.21,1.06,0.09,0.04,0.0,36126.5,2201.0,21201.0,3750.5,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5543.11,0.01,39.41,40.44,0.3592,40.79,4.2908
2025-04-23,23402.0,39081.34,0.21,1.05,0.09,0.04,0.0,35405.67,2201.0,21201.0,3675.67,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5432.51,0.01,40.2,39.94,0.3589,41.19,4.2908
2025-04-24,23402.0,39315.36,0.21,1.04,0.09,0.04,0.0,35617.68,2201.0,21201.0,3697.68,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5465.04,0.01,39.65,40.45,0.3592,40.77,4.2908
2025-04-25,23402.0,39549.38,0.21,1.04,0.09,0.04,0.0,35829.69,2201.0,21201.0,3719.69,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5497.57,0.01,39.64,40.63,0.3595,40.65,4.2908
2025-04-28,23402.0,39549.38,0.21,1.06,0.09,0.04,0.0,35829.69,2201.0,21201.0,3719.69,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5497.57,0.01,39.68,40.46,0.3589,40.69,4.2908
2025-04-29,23402.0,38660.1,0.21,1.02,0.09,0.04,0.0,35024.05,2201.0,21201.0,3636.05,,,,,,,,,,,,,,,0.0,,40.36,40.36,3253.0,5373.96,0.01,39.59,40.48,0.3595,40.79,4.2908
2025-04-30,23402.0,38847.32,0.21,1.0,0.09,0.04,0.0,35193.66,2201.0,21201.0,3653.66,,,,,,,,,,,,,,,0.0,,40.36,40.36,3252.0,5398.32,0.01,39.09,40.56,0.3596,40.74,4.2916
2025-05-01,23402.0,38847.32,0.21,1.01,0.09,0.04,0.0,35193.66,2201.0,21201.0,3653.66,,,,,,,,,,,,,,,0.0,,40.36,40.36,3252.0,5398.32,0.01,38.95,40.49,0.3596,40.79,4.2916
2025-05-02,23402.0,39081.34,0.21,1.01,0.09,0.04,0.0,35405.67,2201.0,21201.0,3675.67,,,,,,,,,,,,,,,0.0,,40.36,40.36,3252.0,5430.84,0.01,39.31,40.54,0.3594,40.71,4.2916
2025-05-05,21402.0,35955.36,0.19,0.92,0.08,0.04,0.0,35617.68,201.0,21201.0,337.68,,,,,,0.0,,2000.0,,,,,,,0.0,,4.73,4.73,4051.0,6805.68,0.01,4.7,44.29,0.4037,44.56,5.0334
2025-05-06,21402.0,34457.22,0.19,0.95,0.08,0.04,0.0,34133.61,201.0,21201.0,323.61,,,,,,,,,,,,,,,0.0,,4.73,4.73,4051.0,6522.11,0.01,4.79,43.42,0.4027,45.27,5.0334
2025-05-07,21402.0,34885.26,0.19,0.95,0.08,0.03,0.0,34557.63,201.0,21201.0,327.63,,,,,,,,,,,,,,,0.0,,4.73,4.73,4051.0,6603.13,0.01,4.72,44.26,0.402,44.35,5.0334
2025-05-08,21402.0,35313.3,0.19,0.94,0.08,0.04,0.0,34981.65,201.0,21201.0,331.65,,,,,,,,,,,,,,,0.0,,4.73,4.73,4051.0,6684.15,0.01,4.67,44.3,0.4026,44.39,5.0334
2025-05-09,21436.0,36741.3,0.19,0.92,0.08,0.04,0.0,34653.65,1218.0,20218.0,2087.65,,1017.0,,,,,,,,,1017.0,,,983.0,0.0,0.0,26.83,26.83,3321.0,5692.19,0.01,26.79,43.6,0.4035,45.21,4.7226
2025-05-12,21436.0,36226.84,0.19,0.87,0.08,0.04,0.0,34168.42,1218.0,20218.0,2058.42,,,,,,,,,,,,,,,0.0,,26.83,26.83,3321.0,5612.49,0.01,26.52,43.68,0.4024,44.97,4.7226
2025-05-13,21436.0,35798.12,0.19,0.87,0.08,0.04,0.0,33764.06,1218.0,20218.0,2034.06,,,,,,,,,,,,,,,0.0,,26.83,26.83,3321.0,5546.07,0.01,26.62,44.15,0.4016,44.41,4.7226
2025-05-14,21436.0,39099.26,0.19,0.9,0.08,0.04,0.0,36877.63,1218.0,20218.0,2221.63,,,,,,,,,,,,,,,0.0,,15.57,15.57,6603.0,12043.87,0.01,14.82,42.58,0.4056,46.43,2.7408
2025-05-15,21436.0,38156.08,0.19,0.87,0.08,0.04,0.0,35988.04,1218.0,20218.0,2168.04,,,,,,,,,,,,,,,0.0,,15.57,15.57,6603.0,11753.34,0.01,15.58,43.73,0.4015,44.8,2.7408
2025-05-16,21436.0,38627.67,0.19,0.86,0.08,0.04,0.0,36432.84,1218.0,20218.0,2194.84,,,,,,,,,,,,,,,0.0,,15.54,15.54,6618.0,11925.64,0.01,15.32,44.21,0.4021,44.41,2.7356
2025-05-19,27536.0,57274.88,0.24,1.07,0.11,0.05,0.0,42053.44,7318.0,20218.0,15221.44,,6100.0,,,,,,,,,6100.0,,,,0.01,,68.59,68.59,3351.0,6970.08,0.01,68.76,32.53,0.3284,37.86,2.5809
2025-05-20,26519.0,60065.54,0.23,0.86,0.1,0.06,0.0,45793.77,6301.0,20218.0,14271.77,,,,,,0.0,,1017.0,,,,,,,0.01,,65.84,65.84,3269.0,7404.29,0.01,63.81,34.77,0.3315,38.01,2.7711
2025-05-21,26318.0,58952.32,0.23,0.78,0.1,0.06,0.0,44838.08,6301.0,20017.0,14114.24,,,,,,,,,,,,,,201.0,0.01,0.0,65.84,65.84,3269.0,7322.56,0.01,65.97,36.31,0.3347,36.41,2.7501
2025-05-22,31200.0,66144.0,0.28,0.87,0.12,0.07,0.0,53212.0,6100.0,25100.0,12932.0,,,0.01,,,0.0,5083.0,201.0,,0.01,,,,,0.01,,75.94,75.94,1933.0,4097.96,0.01,73.07,31.06,0.3396,39.69,3.884
2025-05-23,31200.0,67704.0,0.28,0.88,0.12,0.07,0.0,54467.0,6100.0,25100.0,13237.0,,,,,,,,,,,,,,,0.01,,72.36,72.36,2330.0,5056.1,0.01,67.19,30.98,0.338,38.87,3.7011
