,LAT FP Equity_DX_SI_QTY,LAT FP Equity_DX_SHORT_INTEREST_VALUE,LAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LAT FP Equity_DX_SI_MV,LAT FP Equity_DX_DSS,LAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LAT FP Equity_DX_SUPPLY_SI_QTY,LAT FP Equity_DX_BROKER_SI_QTY,LAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LAT FP Equity_DX_BROKER_SI_MV_NEW_x,LAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,LAT FP Equity_DX_BROKER_SI_MV_INC_x,LAT FP Equity_DX_SUPPLY_SI_MV_NEW,LAT FP Equity_DX_BROKER_SI_QTY_ADD,LAT FP Equity_DX_BROKER_SI_QTY_NEW,LAT FP Equity_DX_SUPPLY_SI_MV_DEC,LAT FP Equity_DX_BROKER_SI_QTY_INC,LAT FP Equity_DX_SUPPLY_SI_QTY_DEC,LAT FP Equity_DX_BROKER_SI_MV_NEW_y,LAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LAT FP Equity_DX_BROKER_SI_MV_INC_y,LAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,LAT FP Equity_DX_BROKER_SI_MV_ADD,LAT FP Equity_DX_SUPPLY_SI_QTY_ADD,LAT FP Equity_DX_BROKER_SI_QTY_DEC,LAT FP Equity_DX_SUPPLY_SI_MV,LAT FP Equity_DX_BROKER_SI_MV_DEC,LAT FP Equity_DX_SUPPLY_SI_MV_RMV,LAT FP Equity_DX_BROKER_SI_MV_RMV,LAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LAT FP Equity_DX_UTILIZATION_QUANTITY,LAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LAT FP Equity_DX_ACTIVE_UTILIZATION_MV,LAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LAT FP Equity_DX_BROKER_SI_CON_RATIO,LAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LAT FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-04-20,276050.0,120909.9,0.06,2.27,0.05,0.12,0.0,93096.9,79757.0,212550.0,34933.57,,,,,,,,,,,,,,,,,,0.03,,,,100.0,88.57,0.0,0.0,,0.0,100.0,11.46,0.4689,66.34,3.0656
2022-04-21,282135.0,122164.46,0.06,2.61,0.05,0.12,0.0,95015.36,78957.0,219435.0,34188.38,,,,0.0,,,,0.0,6885.0,800.0,,,0.0,,,,,0.03,,,,100.0,87.1,0.0,0.0,,0.0,100.0,11.14,0.4779,67.13,3.1124
2022-04-22,280335.0,123627.74,0.06,2.57,0.05,0.12,0.0,95977.04,78957.0,217635.0,34820.04,,,,,,,,,,,,,,,,,1800.0,0.03,0.0,,,100.0,87.68,0.0,0.0,,0.0,100.0,11.35,0.4831,67.53,3.1131
2022-04-25,280335.0,123487.57,0.06,2.62,0.05,0.12,0.0,95868.22,78957.0,217635.0,34780.56,,,,,,,,,,,,,,,,,,0.03,,,,100.0,87.68,0.0,0.0,,0.0,100.0,11.26,0.4826,67.5,3.1131
2022-04-26,281035.0,119720.91,0.06,2.61,0.05,0.12,0.0,92669.91,78857.0,217535.0,33593.08,,,,0.0,,,,0.0,800.0,100.0,,,0.0,,,,900.0,0.03,0.0,,,100.0,87.67,0.0,0.0,,0.0,100.0,11.62,0.4789,67.16,3.1244
2022-04-27,253535.0,108512.98,0.05,2.33,0.05,0.11,0.0,81334.98,78857.0,190035.0,33750.8,,,,,,,,,,,,,,,,,27500.0,0.03,0.01,,,100.0,73.2,0.0,0.0,,0.0,100.0,13.01,0.5758,74.36,2.3534
2022-04-28,253535.0,107752.38,0.05,2.48,0.05,0.11,0.0,80764.88,78857.0,190035.0,33514.23,,,,,,,,,,,,,,,,,,0.03,,,,100.0,73.2,0.0,0.0,,0.0,100.0,12.97,0.576,74.38,2.3534
2022-04-29,253535.0,107752.38,0.19,2.52,0.05,0.11,0.0,80764.88,78857.0,190035.0,33514.23,,,,,,,,,,,,,,,,,,0.03,,,,100.0,73.2,0.0,0.0,,0.0,100.0,13.08,0.5757,74.35,2.3534
2022-05-02,253535.0,103949.35,0.19,2.59,0.05,0.11,0.0,77914.35,78857.0,190035.0,32331.37,,,,,,,,,,,,,,,,,,0.03,,,,100.0,73.2,0.0,0.0,,0.0,100.0,12.82,0.5781,74.55,2.3534
2022-05-03,261817.0,106821.34,0.2,2.97,0.05,0.11,0.0,77041.01,77648.0,188826.0,31680.38,,,9491.0,,,,,0.01,,10700.0,,,,9491.0,,,1209.0,0.03,0.0,,,100.0,80.02,0.0,0.0,,0.0,100.0,12.45,0.5905,75.47,2.6983
2022-05-04,261817.0,107083.15,0.2,2.98,0.05,0.11,0.0,77229.83,77648.0,188826.0,31758.03,,,,,,,,,,,,,,,,,,0.03,,,,100.0,80.02,0.0,0.0,,0.0,100.0,12.5,0.5904,75.46,2.6983
2022-05-05,261817.0,107344.97,0.2,2.95,0.05,0.11,0.0,77418.66,77648.0,188826.0,31835.68,,,,,,,,,,,,,,,,,,0.03,,,,100.0,80.02,0.0,0.0,,0.0,100.0,12.39,0.5911,75.53,2.6983
2022-05-06,261817.0,104726.8,0.19,2.69,0.05,0.11,0.0,75530.4,77648.0,188826.0,31059.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,80.02,0.0,0.0,,0.0,100.0,12.23,0.593,75.67,2.6983
2022-05-09,268942.0,107038.92,0.2,2.73,0.05,0.11,0.0,77988.5,77648.0,195951.0,30903.9,,,,,,10000.0,,,,,,,,,0.0,,2875.0,0.03,0.0,,,100.0,80.02,0.0,0.0,,0.0,100.0,11.01,0.5613,73.68,2.7717
2022-05-10,268942.0,107307.86,0.2,2.62,0.05,0.11,0.0,78184.45,77648.0,195951.0,30981.55,,,,,,,,,,,,,,,,,,0.03,,,,100.0,74.39,0.0,0.0,,0.0,100.0,11.04,0.5613,73.68,2.5764
2022-05-11,268942.0,107576.8,0.2,2.53,0.05,0.11,0.0,78380.4,77648.0,195951.0,31059.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,74.39,0.0,0.0,,0.0,100.0,11.04,0.5611,73.66,2.5764
2022-05-12,283542.0,113416.8,0.21,2.68,0.05,0.12,0.0,84220.4,92248.0,210551.0,36899.2,,,14600.0,0.01,,,,,14600.0,,,,0.01,14600.0,,,,0.04,,,,100.0,88.37,0.0,0.0,,0.0,100.0,15.46,0.5192,69.97,2.7163
2022-05-13,283542.0,114834.51,0.21,3.02,0.05,0.12,0.0,85273.16,92248.0,210551.0,37360.44,,,,,,,,,,,,,,,,,,0.04,,,,100.0,88.37,0.0,0.0,,0.0,100.0,15.65,0.5182,69.86,2.7163
2022-05-16,283542.0,113416.8,0.21,3.09,0.05,0.12,0.0,84220.4,92248.0,210551.0,36899.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,88.37,0.0,0.0,,0.0,100.0,15.44,0.519,69.96,2.7163
2022-05-17,283542.0,113983.88,0.21,3.04,0.05,0.12,0.0,84641.5,92248.0,210551.0,37083.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,88.37,0.0,0.0,,0.0,100.0,15.6,0.5183,69.87,2.7163
2022-05-18,283542.0,115968.68,0.21,3.11,0.05,0.12,0.0,86115.36,92248.0,210551.0,37729.43,,,,,,,,,,,,,,,,,,0.04,,,,100.0,88.37,0.0,0.0,,0.0,100.0,15.63,0.5177,69.83,2.7163
2022-05-19,276042.0,112625.14,0.2,3.03,0.05,0.12,0.0,82844.81,92248.0,203051.0,37637.18,,,,,,,,,,,,,,,,,7500.0,0.04,0.0,,,100.0,88.37,0.0,0.0,,0.0,100.0,16.02,0.5461,71.78,2.6445
2022-05-20,276042.0,115661.6,0.2,3.11,0.05,0.12,0.0,85078.37,92248.0,203051.0,38651.91,,,,,,,,,,,,,,,,,,0.04,,,,100.0,88.22,0.0,0.0,,0.0,100.0,16.25,0.5438,71.56,2.64
2022-05-23,278042.0,115665.47,0.21,2.64,0.05,0.12,0.0,84885.22,93248.0,204051.0,38791.17,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.04,,,,100.0,61.93,0.0,0.0,,0.0,100.0,15.98,0.537,71.11,1.8467
2022-05-24,266652.0,113193.77,0.2,2.47,0.05,0.11,0.0,82079.62,92553.0,193356.0,39288.75,,,,,,,,0.0,,695.0,,,,,,,10695.0,0.04,0.0,,,100.0,61.76,0.0,0.0,,0.0,100.0,16.84,0.5721,73.44,1.7793
2022-05-25,267152.0,112203.84,0.2,2.49,0.05,0.12,0.0,81419.52,92553.0,193856.0,38872.26,,,,0.0,,,,,500.0,,,,0.0,,,,,0.04,,,,100.0,58.74,0.0,0.0,,0.0,100.0,16.54,0.5719,73.48,1.6955
2022-05-26,271852.0,112546.73,0.2,2.63,0.05,0.12,0.0,82202.18,92553.0,198556.0,38316.94,,,,0.0,,1700.0,,,3000.0,,,,0.0,,0.0,,,0.04,,,,100.0,58.74,0.0,0.0,,0.0,100.0,16.24,0.5535,72.27,1.7254
2022-05-27,271852.0,113226.36,0.2,2.77,0.05,0.12,0.0,82698.57,92553.0,198556.0,38548.32,,,,,,,,,,,,,,,,,,0.04,,,,100.0,58.74,0.0,0.0,,0.0,100.0,16.41,0.5512,72.07,1.7254
2022-05-30,271852.0,113634.14,0.2,2.66,0.05,0.12,0.0,82996.41,92553.0,198556.0,38687.15,,,,,,,,,,,,,,,,,,0.04,,,,100.0,57.37,0.0,0.0,,0.0,100.0,16.37,0.552,72.14,1.6852
2022-05-31,323209.0,134131.73,0.24,3.16,0.06,0.14,0.0,90433.9,124553.0,217913.0,51689.5,,,,0.01,,,,,19357.0,,,,0.01,,,32000.0,,0.05,,,,100.0,64.43,0.0,0.0,,0.0,100.0,14.36,0.4398,63.88,1.6719
2022-06-01,323209.0,137687.03,0.24,3.11,0.06,0.14,0.0,92830.94,124553.0,217913.0,53059.58,,,,,,,,,,,,,,,,,,0.05,,,,100.0,65.19,0.0,0.0,,0.0,100.0,14.62,0.438,63.69,1.6917
2022-06-02,331009.0,143823.41,0.24,3.23,0.06,0.14,0.0,98072.3,124553.0,225713.0,54118.28,,,,0.01,,,,,17800.0,,,,0.01,,,,10000.0,0.05,0.0,,,100.0,65.19,0.0,0.0,,0.0,100.0,14.26,0.4179,62.08,1.7326
2022-06-03,324609.0,139744.17,0.24,3.2,0.06,0.14,0.0,95146.1,122853.0,221013.0,52888.22,,,,,,,,0.0,,1700.0,,,,,,,4700.0,0.05,0.0,,,100.0,64.3,0.0,0.0,,0.0,100.0,14.17,0.4309,63.25,1.6991
2022-06-06,297809.0,127908.97,0.22,2.88,0.06,0.13,0.0,88783.23,110353.0,206713.0,47396.61,,,1800.0,,,,,0.01,,14300.0,,,,1800.0,,,14300.0,0.05,0.01,,,100.0,58.25,0.0,0.0,,0.0,100.0,15.0,0.4654,65.87,1.5719
2022-06-07,264109.0,112510.43,0.2,2.6,0.05,0.11,0.0,80519.54,94353.0,189013.0,40194.38,,,,,,,,0.01,,16000.0,,,,,,,17700.0,0.04,0.01,,,100.0,59.32,0.0,0.0,,0.0,100.0,16.81,0.5814,74.13,1.6605
2022-06-08,264109.0,113302.76,0.2,2.59,0.05,0.11,0.0,81086.58,94353.0,189013.0,40477.44,,,,,,,,,,,,,,,,,,0.04,,,,100.0,61.33,0.0,0.0,,0.0,100.0,16.93,0.5808,74.07,1.7166
2022-06-09,265109.0,115057.31,0.2,2.47,0.05,0.12,0.0,82465.64,94353.0,190013.0,40949.2,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.04,,,,100.0,61.33,0.0,0.0,,0.0,100.0,16.87,0.5755,73.7,1.7231
2022-06-10,263309.0,104007.06,0.19,2.42,0.05,0.11,0.0,74344.13,94353.0,188213.0,37269.44,,,,,,,,,,,,,,,,,1800.0,0.04,0.0,,,100.0,61.33,0.0,0.0,,0.0,100.0,15.99,0.5925,75.07,1.7114
2022-06-13,260509.0,104594.36,0.19,2.28,0.05,0.11,0.0,75166.02,92553.0,187213.0,37160.03,,,,,,,,0.0,,1800.0,,,,,,,1000.0,0.04,0.0,,,100.0,60.87,0.0,0.0,,0.0,100.0,16.94,0.6044,75.73,1.7133
2022-06-14,265509.0,104876.06,0.2,2.27,0.05,0.11,0.0,75924.13,92553.0,192213.0,36558.44,,,,0.0,,,,,5000.0,,,,0.0,,,,,0.04,,,,100.0,65.38,0.0,0.0,,0.0,100.0,16.38,0.5809,74.16,1.8757
2022-06-15,310687.0,123032.05,0.23,2.65,0.06,0.13,0.0,81893.59,123142.0,206802.0,48764.23,,,,0.01,,,,,14589.0,,,,0.01,,,30589.0,,0.05,,,,100.0,65.42,0.0,0.0,,0.0,100.0,14.81,0.5129,69.58,1.6506
2022-06-16,309219.0,118430.88,0.23,2.65,0.06,0.13,0.0,78642.92,123142.0,205334.0,47163.39,,,,,,,,,,,,,,,,,1468.0,0.05,0.0,,,100.0,65.42,0.0,0.0,,0.0,100.0,14.17,0.5187,70.12,1.6428
2022-06-17,309219.0,114411.03,0.23,2.78,0.06,0.12,0.0,75973.58,121674.0,205334.0,45019.38,,,8200.0,,,,,0.0,,9668.0,,,,8200.0,,,,0.05,,,,100.0,40.13,0.0,0.0,,0.0,100.0,14.53,0.5062,69.1,1.02
2022-06-20,309219.0,114411.03,0.23,2.65,0.06,0.12,0.0,75973.58,121674.0,205334.0,45019.38,,,,,,,,,,,,,,,,,,0.05,,,,100.0,40.96,0.0,0.0,,0.0,100.0,14.55,0.5038,68.91,1.041
2022-06-21,297791.0,112565.0,0.22,2.58,0.06,0.12,0.0,76401.36,113460.0,202120.0,42887.88,,,,,,,,0.0,,8214.0,,,,,,,3214.0,0.04,0.0,,,100.0,39.82,0.0,0.0,,0.0,100.0,15.11,0.4963,68.24,1.045
2022-06-22,292791.0,111260.58,0.22,2.6,0.05,0.12,0.0,74905.6,113460.0,197120.0,43114.8,,,,,,,,,,,,,,,,,5000.0,0.04,0.0,,,100.0,38.47,0.0,0.0,,0.0,100.0,15.32,0.5141,69.5,0.9926
2022-06-23,292791.0,111260.58,0.22,2.59,0.05,0.12,0.0,74905.6,113460.0,197120.0,43114.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.47,0.0,0.0,,0.0,100.0,15.26,0.5143,69.53,0.9926
2022-06-24,292791.0,110382.21,0.22,2.61,0.05,0.12,0.0,74314.24,113460.0,197120.0,42774.42,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.47,0.0,0.0,,0.0,100.0,15.22,0.5148,69.57,0.9926
2022-06-27,292791.0,108332.67,0.22,2.62,0.05,0.11,0.0,72934.4,113460.0,197120.0,41980.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.47,0.0,0.0,,0.0,100.0,15.12,0.5158,69.67,0.9926
2022-06-28,292791.0,108332.67,0.22,2.68,0.05,0.11,0.0,72934.4,113460.0,197120.0,41980.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.47,0.0,0.0,,0.0,100.0,15.15,0.5139,69.51,0.9926
2022-06-29,292791.0,107161.51,0.22,2.64,0.05,0.11,0.0,72145.92,113460.0,197120.0,41526.36,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.47,0.0,0.0,,0.0,100.0,15.08,0.5154,69.65,0.9926
2022-06-30,292791.0,108332.67,0.22,2.6,0.05,0.11,0.0,72934.4,113460.0,197120.0,41980.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.47,0.0,0.0,,0.0,100.0,15.3,0.5132,69.44,0.9926
2022-07-01,292791.0,108332.67,0.22,2.55,0.05,0.11,0.0,72934.4,113460.0,197120.0,41980.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.47,0.0,0.0,,0.0,100.0,15.19,0.5152,69.61,0.9926
2022-07-04,292791.0,106429.53,0.22,2.9,0.05,0.11,0.0,71653.12,113460.0,197120.0,41242.71,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.47,0.0,0.0,,0.0,100.0,15.07,0.516,69.69,0.9926
2022-07-05,292791.0,102476.85,0.22,2.98,0.05,0.11,0.0,68992.0,113460.0,197120.0,39711.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.47,0.0,0.0,,0.0,100.0,14.85,0.5168,69.79,0.9926
2022-07-06,292791.0,103648.01,0.22,2.85,0.05,0.11,0.0,69780.48,113460.0,197120.0,40164.84,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.47,0.0,0.0,,0.0,100.0,15.04,0.5147,69.59,0.9926
2022-07-07,292791.0,105697.55,0.22,2.83,0.05,0.11,0.0,71160.32,113460.0,197120.0,40959.06,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.47,0.0,0.0,,0.0,100.0,15.16,0.5137,69.49,0.9926
2022-07-08,292791.0,105697.55,0.22,2.86,0.05,0.11,0.0,71160.32,113460.0,197120.0,40959.06,,,,,,,,,,,,,,,,,,0.04,,,,100.0,38.42,0.0,0.0,,0.0,100.0,15.09,0.515,69.61,0.9914
2022-07-11,292791.0,105404.76,0.22,2.98,0.05,0.11,0.0,70963.2,113460.0,197120.0,40845.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,37.41,0.0,0.0,,0.0,100.0,15.01,0.5154,69.65,0.9653
2022-07-12,300791.0,108886.34,0.22,3.05,0.06,0.11,0.0,72805.44,117460.0,201120.0,42520.52,,,4000.0,0.0,,,,,4000.0,,,,0.0,4000.0,,,,0.04,,,,100.0,38.72,0.0,0.0,,0.0,100.0,14.9,0.501,68.62,0.9916
2022-07-13,300791.0,108886.34,0.22,3.12,0.06,0.11,0.0,72805.44,117460.0,201120.0,42520.52,,,,,,,,,,,,,,,,,,0.04,,,,100.0,37.13,0.0,0.0,,0.0,100.0,14.9,0.5012,68.63,0.9509
2022-07-14,316791.0,114044.76,0.23,3.27,0.06,0.12,0.0,75283.2,125460.0,209120.0,45165.6,,,8000.0,0.0,,,,,8000.0,,,,0.0,8000.0,,,,0.05,,,,100.0,37.75,0.0,0.0,,0.0,100.0,14.43,0.4774,66.88,0.9533
2022-07-15,318791.0,114764.76,0.24,3.32,0.06,0.12,0.0,75643.2,126460.0,210120.0,45525.6,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.05,,,,100.0,37.83,0.0,0.0,,0.0,100.0,14.46,0.4737,66.58,0.9535
2022-07-18,324291.0,117069.05,0.24,3.49,0.06,0.12,0.0,77838.82,126460.0,215620.0,45652.06,,,,0.0,,1500.0,,,4000.0,,,,0.0,,0.0,,,0.05,,,,100.0,37.83,0.0,0.0,,0.0,100.0,14.22,0.4582,65.37,0.97
2022-07-19,336291.0,121064.76,0.25,3.56,0.06,0.13,0.0,79783.2,132460.0,221620.0,47685.6,,,6000.0,0.0,,,,,6000.0,,,,0.0,6000.0,,,,0.05,,,,100.0,38.25,0.0,0.0,,0.0,100.0,13.91,0.444,64.17,0.971
2022-07-20,336291.0,121401.05,0.25,3.71,0.06,0.13,0.0,80004.82,132460.0,221620.0,47818.06,,,,,,,,,,,,,,,,,,0.05,,,,100.0,53.77,0.0,0.0,,0.0,100.0,13.9,0.4441,64.19,1.3652
2022-07-21,336291.0,120728.47,0.25,3.95,0.06,0.13,0.0,79561.58,132460.0,221620.0,47553.14,,,,,,,,,,,,,,,,,,0.05,,,,100.0,53.77,0.0,0.0,,0.0,100.0,13.88,0.4442,64.19,1.3652
2022-07-22,335191.0,118322.42,0.25,4.04,0.06,0.13,0.0,77843.56,131360.0,220520.0,46370.08,,,,,,,,0.0,,1100.0,,,,,,,1100.0,0.05,0.0,,,100.0,53.33,0.0,0.0,,0.0,100.0,13.82,0.4436,64.14,1.3608
2022-07-25,335191.0,116814.06,0.25,4.33,0.06,0.12,0.0,76851.22,131360.0,220520.0,45778.96,,,,,,,,,,,,,,,,,,0.05,,,,100.0,53.57,0.0,0.0,,0.0,100.0,13.78,0.4437,64.16,1.3669
2022-07-26,347191.0,119433.7,0.26,4.33,0.06,0.13,0.0,78266.88,136360.0,227520.0,46907.84,,,5000.0,0.0,,,,,7000.0,,,,0.0,5000.0,,,,0.05,,,,100.0,53.43,0.0,0.0,,0.0,100.0,13.4,0.4362,63.5,1.3603
2022-07-27,339191.0,116681.7,0.25,4.32,0.06,0.12,0.0,78266.88,128360.0,227520.0,44155.84,,,,,,,,0.0,,8000.0,,,,,,,,0.05,,,,100.0,53.66,0.0,0.0,,0.0,100.0,13.53,0.4349,63.36,1.4179
2022-07-28,321191.0,109204.94,0.24,4.07,0.06,0.12,0.0,74636.8,118360.0,219520.0,40242.4,,,,,,,,0.0,,10000.0,,,,,,,8000.0,0.04,0.0,,,100.0,53.99,0.0,0.0,,0.0,100.0,13.78,0.4537,65.04,1.4651
2022-07-29,308691.0,109585.31,0.23,4.07,0.06,0.11,0.0,73492.1,118360.0,207020.0,42017.8,,,,,,,,,,,,,,,,,12500.0,0.04,0.0,,,100.0,53.99,0.0,0.0,,0.0,100.0,14.75,0.4844,67.4,1.4081
2022-08-01,308291.0,109905.74,0.23,2.35,0.06,0.12,0.0,74622.58,120660.0,209320.0,43015.29,,,5000.0,0.0,,,,0.0,2300.0,2700.0,,,0.0,5000.0,,,,0.04,,,,100.0,55.73,0.0,0.0,,0.0,100.0,14.46,0.4873,67.68,1.4238
2022-08-02,308291.0,109289.16,0.23,2.38,0.06,0.12,0.0,74203.94,120660.0,209320.0,42773.97,,,,,,,,,,,,,,,,,,0.04,,,,100.0,49.75,0.0,0.0,,0.0,100.0,14.33,0.4883,67.78,1.2712
2022-08-03,338691.0,118541.85,0.25,2.56,0.06,0.13,0.0,79352.0,138060.0,226720.0,48321.0,,,17400.0,0.01,,,,,17400.0,,,,0.01,17400.0,,,,0.05,,,,100.0,54.16,0.0,0.0,,0.0,100.0,13.49,0.4587,65.5,1.3286
2022-08-04,349735.0,122407.25,0.26,2.65,0.07,0.13,0.0,82807.2,143932.0,236592.0,50376.2,,,8700.0,0.0,,,,0.0,9872.0,2828.0,,,0.0,8700.0,,,,0.05,,,,100.0,56.05,0.0,0.0,,0.0,100.0,13.33,0.4353,63.59,1.3619
2022-08-05,344651.0,120627.85,0.25,2.57,0.06,0.13,0.0,81917.5,141390.0,234050.0,49486.5,,,,,,,,0.0,,2542.0,,,,,,,2542.0,0.05,0.0,,,100.0,55.0,0.0,0.0,,0.0,100.0,13.53,0.4285,62.97,1.3406
2022-08-08,347957.0,121089.04,0.26,2.5,0.06,0.13,0.0,82581.44,141443.0,237303.0,49222.16,,,200.0,0.0,,,,0.0,3400.0,147.0,,,0.0,200.0,,,147.0,0.05,0.0,,,100.0,54.44,0.0,0.0,,0.0,100.0,13.36,0.4196,62.23,1.3392
2022-08-09,350956.0,126344.16,0.26,2.51,0.07,0.13,0.0,86508.72,144442.0,240302.0,51999.12,,,,0.0,,,,,2999.0,,,,0.0,,,2999.0,,0.05,,,,100.0,55.59,0.0,0.0,,0.0,100.0,13.55,0.4091,61.31,1.3507
2022-08-10,350956.0,124940.34,0.26,2.44,0.07,0.13,0.0,85547.51,144442.0,240302.0,51421.35,,,,,,,,,,,,,,,,,,0.05,,,,100.0,55.59,0.0,0.0,,0.0,100.0,13.29,0.4116,61.56,1.3507
2022-08-11,350956.0,125993.2,0.26,2.47,0.07,0.13,0.0,86268.42,144442.0,240302.0,51854.68,,,,,,,,,,,,,,,,,,0.05,,,,100.0,55.59,0.0,0.0,,0.0,100.0,13.38,0.411,61.5,1.3507
2022-08-12,350956.0,136697.36,0.26,2.41,0.07,0.13,0.0,93597.63,144442.0,240302.0,56260.16,,,,,,,,,,,,,,,,,,0.05,,,,100.0,55.59,0.0,0.0,,0.0,100.0,14.01,0.4073,61.08,1.3507
2022-08-15,350956.0,161439.76,0.26,2.42,0.07,0.14,0.0,110538.92,144442.0,240302.0,66443.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,55.59,0.0,0.0,,0.0,100.0,15.14,0.4053,60.74,1.3507
2022-08-16,399368.0,176920.02,0.3,2.36,0.07,0.18,0.0,118373.14,165348.0,267208.0,73249.16,,,27506.0,0.02,,,,0.0,26906.0,6600.0,,,0.02,27506.0,,,,0.08,,,,100.0,60.18,0.0,0.0,,0.0,100.0,11.94,0.4833,67.82,1.4537
2022-08-17,372337.0,163083.61,0.28,2.09,0.07,0.16,0.0,107441.4,151125.0,245300.0,66192.75,,,,0.0,,,,0.01,6200.0,14223.0,,,0.0,,,,28108.0,0.07,0.01,,,100.0,62.31,0.0,0.0,,0.0,100.0,13.02,0.4059,61.14,1.5352
2022-08-18,365937.0,157718.85,0.27,2.04,0.07,0.16,0.0,103052.1,150925.0,239100.0,65048.68,,,,,,,,0.0,,200.0,,,,,,,6200.0,0.07,0.0,,,100.0,63.26,0.0,0.0,,0.0,100.0,12.96,0.4091,61.44,1.5338
2022-08-19,353938.0,150069.71,0.26,1.97,0.07,0.15,0.0,96290.82,142926.0,227101.0,60600.62,,,8000.0,,,,,0.01,,15999.0,,,,8000.0,,,11999.0,0.06,0.01,,,100.0,56.64,0.0,0.0,,0.0,100.0,12.16,0.4252,63.0,1.4027
2022-08-22,345938.0,140104.89,0.26,1.92,0.06,0.15,0.0,90355.91,138926.0,223101.0,56265.03,,,,,,,,0.0,,4000.0,,,,,,,4000.0,0.06,0.0,,,100.0,57.27,0.0,0.0,,0.0,100.0,12.06,0.4383,64.06,1.4261
2022-08-23,345938.0,144602.08,0.26,1.91,0.06,0.14,0.0,93256.22,138926.0,223101.0,58071.07,,,,,,,,,,,,,,,,,,0.06,,,,100.0,59.54,0.0,0.0,,0.0,100.0,12.53,0.4354,63.76,1.4826
2022-08-24,345938.0,140104.89,0.26,1.91,0.06,0.15,0.0,90355.91,138926.0,223101.0,56265.03,,,,,,,,,,,,,,,,,,0.06,,,,100.0,57.23,0.0,0.0,,0.0,100.0,12.15,0.438,64.02,1.425
2022-08-25,345938.0,141834.58,0.26,1.92,0.06,0.14,0.0,91471.41,138926.0,223101.0,56959.66,,,,,,,,,,,,,,,,,,0.06,,,,100.0,57.57,0.0,0.0,,0.0,100.0,12.38,0.4365,63.87,1.4335
2022-08-26,345938.0,150828.97,0.26,1.93,0.06,0.14,0.0,97272.04,138926.0,223101.0,60571.74,,,,,,,,,,,,,,,,,,0.06,,,,100.0,57.57,0.0,0.0,,0.0,100.0,12.79,0.4336,63.57,1.4335
2022-08-29,320281.0,140923.64,0.24,1.76,0.06,0.14,0.0,98164.44,100137.0,223101.0,44060.28,,,,,,,,0.02,,38789.0,,,,,,,,0.04,,,,100.0,41.49,0.0,0.0,,0.0,100.0,16.16,0.411,61.05,1.3272
2022-08-30,286949.0,121953.33,0.21,1.58,0.05,0.13,0.0,87876.83,83137.0,206769.0,35333.23,,,,,,,,0.01,,17000.0,,,,,,,16332.0,0.04,0.01,,,100.0,70.01,0.0,0.0,,0.0,100.0,13.24,0.4843,67.46,2.4164
2022-08-31,273617.0,116424.03,0.2,1.51,0.05,0.12,0.0,80023.36,88505.0,188069.0,37658.88,,,2500.0,0.0,,,,0.01,2500.0,13132.0,,,0.0,2500.0,,16000.0,21200.0,0.04,0.01,,,100.0,63.67,0.0,0.0,,0.0,100.0,11.01,0.4847,67.87,1.9684
