,MTI FP Equity_DX_SI_QTY,MTI FP Equity_DX_SHORT_INTEREST_VALUE,MTI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTI FP Equity_DX_SI_MV,MTI FP Equity_DX_DSS,MTI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTI FP Equity_DX_SUPPLY_SI_QTY,MTI FP Equity_DX_BROKER_SI_QTY,MTI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTI FP Equity_DX_BROKER_SI_MV_NEW_x,MTI FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTI FP Equity_DX_BROKER_SI_MV_INC_x,MTI FP Equity_DX_BROKER_SI_QTY_ADD,MTI FP Equity_DX_BROKER_SI_QTY_NEW,MTI FP Equity_DX_SUPPLY_SI_MV_DEC,MTI FP Equity_DX_BROKER_SI_QTY_INC,MTI FP Equity_DX_SUPPLY_SI_QTY_DEC,MTI FP Equity_DX_BROKER_SI_MV_NEW_y,MTI FP Equity_DX_BROKER_SI_MV_INC_y,MTI FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTI FP Equity_DX_BROKER_SI_MV_ADD,MTI FP Equity_DX_SUPPLY_SI_QTY_ADD,MTI FP Equity_DX_BROKER_SI_QTY_DEC,MTI FP Equity_DX_SUPPLY_SI_MV,MTI FP Equity_DX_BROKER_SI_MV_DEC,MTI FP Equity_DX_BROKER_SI_MV_RMV,MTI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTI FP Equity_DX_UTILIZATION_QUANTITY,MTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTI FP Equity_DX_ACTIVE_UTILIZATION_MV,MTI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTI FP Equity_DX_BROKER_SI_CON_RATIO,MTI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTI FP Equity_DX_DEMAND_SUPPLY_RATIO,MTI FP Equity_PX_LAST
2024-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5652.0,928341.0,0.35,0.0,,0.0,,0.0,164.25
2024-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5624.0,924473.12,0.35,0.0,,0.0,,0.0,164.38
2024-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5624.0,927003.92,0.34,0.0,,0.0,,0.0,164.83
2024-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5624.0,928297.44,0.35,0.0,,0.0,,0.0,165.06
2024-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5632.0,929899.52,0.35,0.0,,0.0,,0.0,165.11
2024-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5632.0,926858.24,0.35,0.0,,0.0,,0.0,164.57
2024-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5632.0,925168.64,0.35,0.0,,0.0,,0.0,164.27
2024-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5632.0,925450.24,0.34,0.0,,0.0,,0.0,164.32
2024-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5632.0,927083.52,0.35,0.0,,0.0,,0.0,164.61
2024-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5632.0,928378.88,0.35,0.0,,0.0,,0.0,164.84
2024-08-22,10.0,1644.7,0.01,0.0,0.0,,0.0,10.0,0.0,1644.7,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,164.47
2024-08-23,10.0,1652.1,0.01,0.0,0.0,,0.0,10.0,0.0,1652.1,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,165.21
2024-08-26,10.0,1653.4,0.01,0.0,0.0,,0.0,10.0,0.0,1653.4,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,165.34
2024-08-27,10.0,1642.8,0.01,0.0,0.0,,0.0,10.0,0.0,1642.8,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,164.28
2024-08-28,410.0,67420.4,0.45,0.01,0.07,,32888.0,210.0,200.0,34532.4,,200.0,,200.0,,,,,,,200.0,0.03,,,0.03,,,100.0,3.63,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.0709,164.44
2024-08-29,10.0,1641.1,0.01,0.0,0.0,,0.0,10.0,0.0,1641.1,,,,,,0.03,,200.0,,,,,,200.0,0.0,0.03,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,164.11
2024-08-30,10.0,1639.2,0.01,0.0,0.0,,0.0,10.0,0.0,1639.2,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,163.92
2024-09-02,10.0,1637.3,0.01,0.0,0.0,,0.0,10.0,0.0,1637.3,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,163.73
2024-09-03,10.0,1641.0,0.01,0.0,0.0,,0.0,10.0,0.0,1641.0,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,164.1
2024-09-04,10.0,1645.4,0.01,0.0,0.0,,0.0,10.0,0.0,1645.4,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,164.54
2024-09-05,10.0,1647.6,0.01,0.0,0.0,,0.0,10.0,0.0,1647.6,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,164.76
2024-09-06,10.0,1650.3,0.01,0.0,0.0,,0.0,10.0,0.0,1650.3,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,165.03
2024-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,10.0,,,,,,,0.0,,,0.0,0.0,5594.0,922730.3,0.34,0.0,,0.0,,0.0,164.95
2024-09-10,10.0,1644.5,0.01,0.0,0.0,,0.0,10.0,0.0,1644.5,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,164.45
2024-09-11,10.0,1651.6,0.01,0.0,0.0,,0.0,10.0,0.0,1651.6,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,165.16
2024-09-12,10.0,1647.9,0.01,0.0,0.0,,0.0,10.0,0.0,1647.9,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,164.79
2024-09-13,10.0,1652.4,0.01,0.0,0.0,,0.0,10.0,0.0,1652.4,,,,,,,,,,,,,,,0.0,,,100.0,0.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,165.24
2024-09-16,1810.0,300460.0,1.56,0.03,0.3,,149400.0,910.0,900.0,151060.0,,900.0,,900.0,,,,,,,900.0,0.15,,,0.15,,,100.0,14.01,0.0,0.0,0.0,100.0,0.55,0.989,99.45,0.2787,166.0
2024-09-17,5910.0,980291.7,5.02,0.11,0.98,,547371.0,2610.0,3300.0,432920.7,,1700.0,0.4,,,,2400.0,,,0.4,1700.0,,,,0.43,,,100.0,31.85,0.0,0.0,0.0,100.0,0.17,0.9966,99.83,0.7213,165.87
2024-09-18,5910.0,977573.1,5.16,0.11,0.98,,545853.0,2610.0,3300.0,431720.1,,,,,,,,,,,,,,,0.43,,,100.0,31.85,0.0,0.0,0.0,100.0,0.17,0.9966,99.83,0.7213,165.41
2024-09-19,2510.0,414777.5,2.47,0.05,0.42,,264400.0,910.0,1600.0,150377.5,,,,,,0.28,,1700.0,,,,,,1700.0,0.15,0.28,,100.0,14.86,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,0.4099,165.25
2024-09-20,700.0,115416.0,0.83,0.01,0.12,,115416.0,0.0,700.0,0.0,,,,,,0.15,,910.0,,,,,,900.0,0.0,0.15,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1143,164.88
2024-09-23,710.0,117341.7,0.88,0.01,0.12,,115689.0,10.0,700.0,1652.7,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.19,0.0,0.0,0.0,100.0,1.41,0.9722,98.59,0.1359,165.27
2024-09-24,10.0,1660.4,0.01,0.0,0.0,,0.0,10.0,0.0,1660.4,,,,,,,,,,,,,,700.0,0.0,0.12,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0019,166.04
2024-09-25,10.0,1657.1,0.01,0.0,0.0,,0.0,10.0,0.0,1657.1,,,,,,,,,,,,,,,0.0,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0019,165.71
2024-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,10.0,,,,,,,0.0,,,0.0,0.0,5214.0,864064.08,0.28,0.0,,0.0,,0.0,165.72
2024-09-27,10.0,1658.0,0.01,0.0,0.0,,0.0,10.0,0.0,1658.0,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0019,165.8
2024-09-30,10.0,1660.2,0.01,0.0,0.0,,0.0,10.0,0.0,1660.2,,,,,,,,,,,,,,,0.0,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0019,166.02
2024-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,10.0,,,,,,,0.0,,,0.0,0.0,5214.0,871363.68,0.28,0.0,,0.0,,0.0,167.12
2024-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5224.0,873922.96,0.29,0.0,,0.0,,0.0,167.29
2024-10-03,45510.0,7603355.7,51.04,0.82,7.65,,7167303.0,2610.0,42900.0,436052.7,,,,42900.0,,,,,,,,7.21,2610.0,,0.44,,,100.0,33.36,0.0,0.0,0.0,100.0,0.02,0.9996,99.98,5.8167,167.07
2024-10-04,40310.0,6718467.7,33.97,0.73,6.73,,6716801.0,10.0,40300.0,1666.7,,,,,,0.44,,2600.0,,,,,,2600.0,0.0,0.47,,100.0,0.13,0.0,0.0,0.0,100.0,0.02,0.9995,99.98,5.1521,166.67
2024-10-07,40300.0,6712771.0,32.15,0.73,6.71,,6712771.0,0.0,40300.0,0.0,,,,,,0.0,,10.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.7292,166.57
2024-10-08,40310.0,6696700.3,31.19,0.73,6.73,,6695039.0,10.0,40300.0,1661.3,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.19,0.0,0.0,0.0,100.0,0.02,0.9995,99.98,7.7163,166.13
2024-10-09,40310.0,6687832.1,30.96,0.73,6.7,,6686173.0,10.0,40300.0,1659.1,,,,,,,,,,,,,,,0.0,,,100.0,0.19,0.0,0.0,0.0,100.0,0.02,0.9995,99.98,7.5856,165.91
2024-10-10,10.0,1667.7,0.01,0.0,0.0,,0.0,10.0,0.0,1667.7,,,,,,,,,,,,,,40300.0,0.0,6.7,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0019,166.77
2024-10-11,10.0,1668.3,0.01,0.0,0.0,,0.0,10.0,0.0,1668.3,,,,,,,,,,,,,,,0.0,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0019,166.83
2024-10-14,10.0,1665.7,0.01,0.0,0.0,,0.0,10.0,0.0,1665.7,,,,,,,,,,,,,,,0.0,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0019,166.57
2024-10-15,10.0,1666.0,0.01,0.0,0.0,,0.0,10.0,0.0,1666.0,,,,,,,,,,,,,,,0.0,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0019,166.6
2024-10-16,10.0,1671.3,0.01,0.0,0.0,,0.0,10.0,0.0,1671.3,,,,,,,,,,,,,,,0.0,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0019,167.13
2024-10-17,10.0,1670.9,0.01,0.0,0.0,,0.0,10.0,0.0,1670.9,,,,,,,,,,,,,,,0.0,,,100.0,0.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0019,167.09
2024-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,10.0,,,,,,,0.0,,,0.0,0.0,1670.0,279190.6,0.28,0.0,,0.0,,0.0,167.18
2024-10-21,10.0,1659.5,0.01,0.0,0.0,,0.0,10.0,0.0,1659.5,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,165.95
2024-10-22,10.0,1660.7,0.01,0.0,0.0,,0.0,10.0,0.0,1660.7,,,,,,,,,,,,,,,0.0,,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,166.07
2024-10-23,10.0,1661.0,0.01,0.0,0.0,,0.0,10.0,0.0,1661.0,,,,,,,,,,,,,,,0.0,,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,166.1
2024-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,10.0,,,,,,,0.0,,,0.0,0.0,1660.0,275925.2,0.28,0.0,,0.0,,0.0,166.22
2024-10-25,10.0,1654.9,0.01,0.0,0.0,,0.0,10.0,0.0,1654.9,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,165.49
2024-10-28,10.0,1653.9,0.01,0.0,0.0,,0.0,10.0,0.0,1653.9,,,,,,,,,,,,,,,0.0,,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,165.39
2024-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,10.0,,,,,,,0.0,,,0.0,0.0,1660.0,273402.0,0.27,0.0,,0.0,,0.0,164.7
2024-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1660.0,273418.6,0.27,0.0,,0.0,,0.0,164.71
2024-10-31,10.0,1647.8,0.01,0.0,0.0,,0.0,10.0,0.0,1647.8,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,164.78
2024-11-01,1010.0,166256.1,0.82,0.02,0.17,,82305.0,510.0,500.0,83951.1,,500.0,,500.0,,,,,,,500.0,0.08,,,0.08,,,100.0,23.5,0.0,0.0,0.0,100.0,0.99,0.9804,99.01,0.4654,164.61
2024-11-04,7110.0,1174145.4,5.64,0.13,1.19,,726616.0,2710.0,4400.0,447529.4,,2200.0,0.65,,,,3900.0,,,0.65,2200.0,,,,0.45,,,100.0,62.01,0.0,0.0,0.0,100.0,0.14,0.9972,99.86,1.627,165.14
2024-11-05,7710.0,1275388.2,6.42,0.14,1.3,,827100.0,2710.0,5000.0,448288.2,,,0.11,,,,600.0,,,0.11,,,,,0.46,,,100.0,62.01,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.7643,165.42
2024-11-06,7310.0,1210536.0,6.08,0.13,1.21,,745200.0,2810.0,4500.0,465336.0,,,,,,0.09,,500.0,,,,,600.0,500.0,0.46,0.1,,100.0,62.43,0.0,0.0,0.0,100.0,8.21,0.8468,91.66,1.6241,165.6
2024-11-07,7510.0,1238098.6,6.09,0.14,1.25,,807814.0,2610.0,4900.0,430284.6,,400.0,0.07,,,0.1,400.0,600.0,,0.07,400.0,,,,0.44,,,100.0,57.99,0.0,0.0,0.0,100.0,0.13,0.9973,99.87,1.6685,164.86
2024-11-08,2510.0,414852.8,2.04,0.05,0.42,,347088.0,410.0,2100.0,67764.8,,,,,,0.37,,2200.0,,,,,,2800.0,0.07,0.47,,100.0,9.11,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,0.5577,165.28
2024-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.07,,410.0,,,,,,2100.0,0.0,0.35,,0.0,0.0,4501.0,745860.71,0.77,0.0,,0.0,,0.0,165.71
2024-11-12,10.0,1653.8,0.01,0.0,0.0,,0.0,10.0,0.0,1653.8,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,165.38
2024-11-13,10.0,1652.3,0.01,0.0,0.0,,0.0,10.0,0.0,1652.3,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,165.23
2024-11-14,10.0,1657.2,0.01,0.0,0.0,,0.0,10.0,0.0,1657.2,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,165.72
2024-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,10.0,,,,,,,0.0,,,0.0,0.0,1801.0,298029.48,0.3,0.0,,0.0,,0.0,165.48
2024-11-18,10.0,1657.9,0.01,0.0,0.0,,0.0,10.0,0.0,1657.9,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,165.79
2024-11-19,10.0,1657.4,0.01,0.0,0.0,,0.0,10.0,0.0,1657.4,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,165.74
2024-11-20,10.0,1654.4,0.01,0.0,0.0,,0.0,10.0,0.0,1654.4,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,165.44
2024-11-21,10.0,1654.0,0.01,0.0,0.0,,0.0,10.0,0.0,1654.0,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,165.4
2024-11-22,10.0,1659.2,0.01,0.0,0.0,,0.0,10.0,0.0,1659.2,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,165.92
2024-11-25,10.0,1660.7,0.01,0.0,0.0,,0.0,10.0,0.0,1660.7,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,166.07
2024-11-26,7610.0,1263488.3,8.66,0.12,1.26,,813547.0,2710.0,4900.0,449941.3,,2700.0,,4900.0,,,,,,,2700.0,0.81,,,0.45,,,100.0,60.21,0.0,0.0,0.0,100.0,0.13,0.9974,99.87,1.6907,166.03
2024-11-27,2210.0,367257.8,2.58,0.03,0.37,,365596.0,10.0,2200.0,1661.8,,,,,,0.45,,2700.0,,,,,,2700.0,0.0,0.44,,100.0,0.56,0.0,0.0,0.0,100.0,0.45,0.991,99.55,1.2271,166.18
2024-11-28,2210.0,368561.7,2.55,0.03,0.37,,366894.0,10.0,2200.0,1667.7,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,0.45,0.991,99.55,1.2271,166.77
2024-11-29,2210.0,370373.9,2.26,0.03,0.37,,368698.0,10.0,2200.0,1675.9,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,0.45,0.991,99.55,1.2271,167.59
2024-12-02,1200.0,200964.0,1.22,0.02,0.2,,200964.0,0.0,1200.0,0.0,,,,,,0.0,,10.0,,,,,,1000.0,0.0,0.17,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.67,167.47
2024-12-03,1210.0,202626.6,1.43,0.02,0.2,,200952.0,10.0,1200.0,1674.6,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,0.83,0.9836,99.17,0.6718,167.46
2024-12-04,10.0,1677.3,0.01,0.0,0.0,,0.0,10.0,0.0,1677.3,,,,,,,,,,,,,,1200.0,0.0,0.2,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,167.73
2024-12-05,10.0,1678.7,0.01,0.0,0.0,,0.0,10.0,0.0,1678.7,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,167.87
2024-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,10.0,,,,,,,0.0,,,0.0,0.0,1801.0,302604.02,0.3,0.0,,0.0,,0.0,168.02
2024-12-09,10.0,1677.7,0.01,0.0,0.0,,0.0,10.0,0.0,1677.7,,,,,,,,,,,,,10.0,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,167.77
2024-12-10,10.0,1678.5,0.01,0.0,0.0,,0.0,10.0,0.0,1678.5,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,167.85
2024-12-11,10.0,1680.2,0.01,0.0,0.0,,0.0,10.0,0.0,1680.2,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,168.02
2024-12-12,10.0,1671.3,0.01,0.0,0.0,,0.0,10.0,0.0,1671.3,,,,,,,,,,,,,,,0.0,,,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0056,167.13
2024-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,10.0,,,,,,,0.0,,,0.0,0.0,1801.0,300388.79,0.3,0.0,,0.0,,0.0,166.79
2024-12-16,34910.0,5815656.9,27.95,0.55,5.83,,5364198.0,2710.0,32200.0,451458.9,,,,32200.0,,,,,,,,5.37,2710.0,,0.45,,,100.0,59.68,0.0,0.0,0.0,100.0,0.03,0.9994,99.97,7.6877,166.59
2024-12-17,41010.0,6811761.0,33.01,0.65,6.89,,6361630.0,2710.0,38300.0,450131.0,,,1.0,,,,6100.0,,,1.0,,,,,0.46,,,100.0,59.68,0.0,0.0,0.0,100.0,0.02,0.9995,99.98,9.0311,166.1
2024-12-18,35600.0,5921348.0,28.75,0.56,5.92,,5921348.0,0.0,35600.0,0.0,,,,,,0.46,,2710.0,,,,,,2700.0,0.0,0.52,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.8397,166.33
2024-12-19,35600.0,5897496.0,28.42,0.57,5.86,,5897496.0,0.0,35600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,19.4429,165.66
2024-12-20,35600.0,5897852.0,27.89,0.57,5.93,,5897852.0,0.0,35600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,19.4429,165.67
2024-12-23,6100.0,1008696.0,4.79,0.1,1.01,,1008696.0,0.0,6100.0,0.0,,,,,,,,,,,,,,29500.0,0.0,4.91,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.3315,165.36
2024-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,6100.0,0.0,1.01,,0.0,0.0,1831.0,302829.09,0.3,0.0,,0.0,,0.0,165.39
2024-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1831.0,302829.09,0.3,0.0,,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1915.0,316721.85,0.32,0.0,,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1915.0,315649.45,0.32,0.0,,0.0,,0.0,164.83
2024-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1915.0,316070.75,0.32,0.0,,0.0,,0.0,165.05
2024-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1915.0,316338.85,0.32,0.0,,0.0,,0.0,165.19
2025-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1915.0,316338.85,0.32,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1915.0,316530.35,0.32,0.0,,0.0,,0.0,165.29
2025-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1915.0,315572.85,0.31,0.0,,0.0,,0.0,164.79
2025-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1915.0,316492.05,0.32,0.0,,0.0,,0.0,165.27
2025-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1915.0,315879.25,0.32,0.0,,0.0,,0.0,164.95
2025-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1915.0,315209.0,0.32,0.0,,0.0,,0.0,164.6
2025-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1909.0,313076.0,0.32,0.0,,0.0,,0.0,164.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1909.0,313476.89,0.31,0.0,,0.0,,0.0,164.21
2025-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1909.0,312789.65,0.31,0.0,,0.0,,0.0,163.85
2025-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1909.0,312694.2,0.31,0.0,,0.0,,0.0,163.8
2025-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1909.0,314832.28,0.31,0.0,,0.0,,0.0,164.92
