,ALVG FP Equity_DX_SI_QTY,ALVG FP Equity_DX_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVG FP Equity_DX_SI_MV,ALVG FP Equity_DX_DSS,ALVG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY,ALVG FP Equity_DX_BROKER_SI_QTY,ALVG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVG FP Equity_DX_BROKER_SI_MV_INC_x,ALVG FP Equity_DX_BROKER_SI_QTY_ADD,ALVG FP Equity_DX_SUPPLY_SI_MV_DEC,ALVG FP Equity_DX_BROKER_SI_QTY_INC,ALVG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVG FP Equity_DX_BROKER_SI_MV_INC_y,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVG FP Equity_DX_BROKER_SI_MV_ADD,ALVG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVG FP Equity_DX_BROKER_SI_QTY_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV,ALVG FP Equity_DX_BROKER_SI_MV_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV_RMV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVG FP Equity_DX_UTILIZATION_QUANTITY,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVG FP Equity_DX_BROKER_SI_CON_RATIO,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVG FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-10-14,6656.0,938.5,0.09,0.62,0.08,0.0,0.0,575.0,3078.0,4078.0,434.0,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.5,0.6981,82.89,0.6899
2024-10-15,6656.0,898.56,0.09,0.62,0.08,0.0,0.0,550.53,3078.0,4078.0,415.53,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.48,0.6988,82.94,0.6899
2024-10-16,6656.0,945.15,0.09,0.63,0.08,0.0,0.0,579.08,3078.0,4078.0,437.08,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.17,0.7082,83.55,0.6899
2024-10-17,6656.0,911.87,0.09,0.63,0.08,0.0,0.0,558.69,3078.0,4078.0,421.69,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.53,0.6973,82.84,0.6899
2024-10-18,6656.0,905.22,0.09,0.72,0.08,0.0,0.0,554.61,3078.0,4078.0,418.61,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.28,0.705,83.35,0.6899
2024-10-21,6656.0,965.12,0.09,0.69,0.08,0.0,0.0,591.31,3078.0,4078.0,446.31,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.22,0.7066,83.45,0.6899
2024-10-22,6656.0,998.4,0.09,0.59,0.08,0.0,0.0,611.7,3078.0,4078.0,461.7,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.67,0.6927,82.54,0.6899
2024-10-23,6656.0,938.5,0.09,0.51,0.08,0.0,0.0,575.0,3078.0,4078.0,434.0,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.92,0.6853,82.05,0.6899
2024-10-24,6656.0,918.53,0.09,0.49,0.08,0.0,0.0,562.76,3078.0,4078.0,424.76,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.48,0.6988,82.94,0.6899
2024-10-25,6656.0,918.53,0.09,0.49,0.08,0.0,0.0,562.76,3078.0,4078.0,424.76,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.33,0.7035,83.24,0.6899
2024-10-28,6656.0,931.84,0.09,0.53,0.08,0.0,0.0,570.92,3078.0,4078.0,430.92,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.33,0.7035,83.24,0.6899
2024-10-29,6656.0,931.84,0.09,0.53,0.08,0.0,0.0,570.92,3078.0,4078.0,430.92,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.43,0.7004,83.04,0.6899
2024-10-30,6656.0,998.4,0.09,0.53,0.08,0.0,0.0,611.7,3078.0,4078.0,461.7,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.43,0.7004,83.04,0.6899
2024-10-31,6656.0,981.76,0.09,0.52,0.08,0.0,0.0,601.51,3078.0,4078.0,454.01,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.92,0.6853,82.05,0.6899
2024-11-01,6656.0,981.76,0.09,0.52,0.08,0.0,0.0,601.51,3078.0,4078.0,454.01,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.8,0.689,82.29,0.6899
2024-11-04,6656.0,865.28,0.09,0.52,0.08,0.0,0.0,530.14,3078.0,4078.0,400.14,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.8,0.689,82.29,0.6899
2024-11-05,6656.0,958.46,0.09,0.49,0.08,0.0,0.0,587.23,3078.0,4078.0,443.23,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,7.92,0.7161,84.06,0.6899
2024-11-06,6656.0,948.48,0.09,0.48,0.08,0.0,0.0,581.12,3078.0,4078.0,438.62,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.62,0.6942,82.64,0.6899
2024-11-07,6656.0,938.5,0.09,0.48,0.08,0.0,0.0,575.0,3078.0,4078.0,434.0,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.55,0.6965,82.79,0.6899
2024-11-08,6656.0,931.84,0.09,0.5,0.08,0.0,0.0,570.92,3078.0,4078.0,430.92,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.48,0.6988,82.94,0.6899
2024-11-11,6656.0,898.56,0.09,0.5,0.08,0.0,0.0,550.53,3078.0,4078.0,415.53,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.43,0.7004,83.04,0.6899
2024-11-12,6656.0,931.84,0.09,0.5,0.08,0.0,0.0,570.92,3078.0,4078.0,430.92,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.17,0.7082,83.55,0.6899
2024-11-13,6656.0,931.84,0.09,0.9,0.08,0.0,0.0,570.92,3078.0,4078.0,430.92,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.43,0.7004,83.04,0.6899
2024-11-14,6656.0,908.54,0.09,0.66,0.08,0.0,0.0,556.65,3078.0,4078.0,420.15,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.43,0.7004,83.04,0.6899
2024-11-15,6656.0,898.56,0.09,0.68,0.08,0.0,0.0,550.53,3078.0,4078.0,415.53,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.25,0.7058,83.4,0.6899
2024-11-18,6656.0,868.61,0.09,0.73,0.08,0.0,0.0,532.18,3078.0,4078.0,401.68,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.17,0.7082,83.55,0.6899
2024-11-19,6656.0,875.26,0.09,0.73,0.08,0.0,0.0,536.26,3078.0,4078.0,404.76,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,7.95,0.7153,84.01,0.6899
2024-11-20,6656.0,865.28,0.09,0.7,0.08,0.0,0.0,530.14,3078.0,4078.0,400.14,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.0,0.7137,83.91,0.6899
2024-11-21,6656.0,832.0,0.09,0.68,0.08,0.0,0.0,509.75,3078.0,4078.0,384.75,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,7.92,0.7161,84.06,0.6899
2024-11-22,6656.0,835.33,0.09,0.66,0.08,0.0,0.0,511.79,3078.0,4078.0,386.29,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,7.66,0.7243,84.58,0.6899
2024-11-25,6656.0,891.9,0.09,0.66,0.08,0.0,0.0,546.45,3078.0,4078.0,412.45,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,7.69,0.7234,84.53,0.6899
2024-11-26,6656.0,891.9,0.09,0.67,0.08,0.0,0.0,546.45,3078.0,4078.0,412.45,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.12,0.7097,83.65,0.6899
2024-11-27,6656.0,1064.96,0.09,0.69,0.08,0.0,0.0,652.48,3078.0,4078.0,492.48,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.12,0.7097,83.65,0.6899
2024-11-28,6656.0,1064.96,0.09,0.62,0.08,0.0,0.0,652.48,3078.0,4078.0,492.48,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.7,0.6798,81.71,0.6899
2024-11-29,6656.0,1198.08,0.09,0.58,0.08,0.0,0.0,734.04,3078.0,4078.0,554.04,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,9.4,0.6708,81.08,0.6899
2024-12-02,6656.0,1081.6,0.09,0.6,0.08,0.01,0.0,662.68,3078.0,4078.0,500.18,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,10.33,0.6435,79.21,0.6899
2024-12-03,6656.0,938.5,0.09,0.65,0.08,0.0,0.0,575.0,3078.0,4078.0,434.0,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,9.52,0.6672,80.84,0.6899
2024-12-04,6656.0,905.22,0.09,0.7,0.08,0.0,0.0,554.61,3078.0,4078.0,418.61,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.48,0.6988,82.94,0.6899
2024-12-05,6656.0,998.4,0.09,0.73,0.08,0.0,0.0,611.7,3078.0,4078.0,461.7,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.22,0.7066,83.45,0.6899
2024-12-06,6656.0,1098.24,0.09,0.73,0.08,0.0,0.0,672.87,3078.0,4078.0,507.87,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.92,0.6853,82.05,0.6899
2024-12-09,6656.0,998.4,0.09,0.69,0.08,0.0,0.0,611.7,3078.0,4078.0,461.7,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,9.64,0.6637,80.6,0.6899
2024-12-10,6656.0,995.07,0.09,0.61,0.08,0.0,0.0,609.66,3078.0,4078.0,460.16,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.92,0.6853,82.05,0.6899
2024-12-11,5300.0,731.4,0.07,0.48,0.07,0.0,0.0,469.2,2400.0,3400.0,331.2,,,,0.0,,678.0,,,,,678.0,0.0,0.0,,100.0,26.76,0.0,0.0,,0.0,100.0,9.29,0.7456,85.7,0.5909
2024-12-12,5300.0,691.65,0.07,0.48,0.07,0.0,0.0,443.7,2400.0,3400.0,313.2,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,8.67,0.7606,86.65,0.5909
2024-12-13,5300.0,678.4,0.07,0.47,0.07,0.0,0.0,435.2,2400.0,3400.0,307.2,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,8.26,0.7707,87.29,0.5909
2024-12-16,5300.0,736.7,0.07,0.43,0.07,0.0,0.0,472.6,2400.0,3400.0,333.6,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,8.12,0.7741,87.5,0.5909
2024-12-17,5300.0,720.8,0.07,0.46,0.07,0.0,0.0,462.4,2400.0,3400.0,326.4,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,8.72,0.7592,86.57,0.5909
2024-12-18,5300.0,742.0,0.07,0.46,0.07,0.0,0.0,476.0,2400.0,3400.0,336.0,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,8.56,0.7632,86.82,0.5909
2024-12-19,5300.0,710.2,0.07,0.46,0.07,0.0,0.0,455.6,2400.0,3400.0,321.6,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,8.78,0.7579,86.49,0.5909
2024-12-20,5300.0,694.3,0.07,0.46,0.07,0.0,0.0,445.4,2400.0,3400.0,314.4,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,8.45,0.7659,86.99,0.5909
2024-12-23,5300.0,651.9,0.07,0.44,0.07,0.0,0.0,418.2,2400.0,3400.0,295.2,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,8.28,0.77,87.24,0.5909
2024-12-24,5300.0,606.85,0.07,0.42,0.07,0.0,0.0,389.3,2400.0,3400.0,274.8,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,7.84,0.7811,87.93,0.5909
2024-12-25,5300.0,606.85,0.07,0.42,0.07,0.0,0.0,389.3,2400.0,3400.0,274.8,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,7.85,0.784,88.1,0.5909
2024-12-26,5300.0,606.85,0.07,0.42,0.07,0.0,0.0,389.3,2400.0,3400.0,274.8,,,,,,,,,,,,0.0,,,100.0,24.56,0.0,0.0,,0.0,100.0,7.6,0.7894,88.43,0.5425
2024-12-27,5300.0,593.6,0.07,0.42,0.07,0.0,0.0,380.8,2400.0,3400.0,268.8,,,,,,,,,,,,0.0,,,100.0,24.56,0.0,0.0,,0.0,100.0,7.36,0.7932,88.67,0.5425
2024-12-30,5300.0,593.6,0.07,0.41,0.07,0.0,0.0,380.8,2400.0,3400.0,268.8,,,,,,,,,,,,0.0,,,100.0,22.71,0.0,0.0,,0.0,100.0,7.22,0.7968,88.89,0.5014
2024-12-31,5300.0,614.8,0.07,0.41,0.07,0.0,0.0,394.4,2400.0,3400.0,278.4,,,,,,,,,,,,0.0,,,100.0,22.71,0.0,0.0,,0.0,100.0,7.22,0.7968,88.89,0.5014
2025-01-01,5300.0,614.8,0.07,0.42,0.07,0.0,0.0,394.4,2400.0,3400.0,278.4,,,,,,,,,,,,0.0,,,100.0,22.71,0.0,0.0,,0.0,100.0,7.21,0.7954,88.8,0.5014
2025-01-02,5300.0,683.7,0.07,0.42,0.07,0.0,0.0,438.6,2400.0,3400.0,309.6,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,7.44,0.791,88.54,0.5909
2025-01-03,5300.0,683.7,0.07,0.43,0.07,0.0,0.0,438.6,2400.0,3400.0,309.6,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,8.17,0.7727,87.41,0.5909
2025-01-06,5300.0,651.9,0.07,0.45,0.07,0.0,0.0,418.2,2400.0,3400.0,295.2,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,8.17,0.7727,87.41,0.5909
2025-01-07,5300.0,628.05,0.07,0.46,0.07,0.0,0.0,402.9,2400.0,3400.0,284.4,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,7.84,0.7811,87.93,0.5909
2025-01-08,5300.0,583.0,0.07,0.47,0.07,0.0,0.0,374.0,2400.0,3400.0,264.0,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,7.59,0.7874,88.32,0.5909
2025-01-09,5300.0,654.55,0.07,0.45,0.07,0.0,0.0,419.9,2400.0,3400.0,296.4,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,7.1,0.7998,89.06,0.5909
2025-01-10,5300.0,694.3,0.07,0.41,0.07,0.0,0.0,445.4,2400.0,3400.0,314.4,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,7.87,0.7804,87.89,0.5909
2025-01-13,5300.0,848.0,0.07,0.24,0.07,0.0,0.0,544.0,2400.0,3400.0,384.0,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,8.28,0.77,87.24,0.5909
2025-01-14,5300.0,757.9,0.07,0.23,0.07,0.0,0.0,486.2,2400.0,3400.0,343.2,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,9.84,0.7324,84.85,0.5909
2025-01-15,5300.0,834.75,0.07,0.22,0.07,0.0,0.0,535.5,2400.0,3400.0,378.0,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.94,0.754,86.24,0.4086
2025-01-16,5300.0,715.5,0.07,0.22,0.07,0.0,0.0,459.0,2400.0,3400.0,324.0,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,9.71,0.7355,85.05,0.4086
2025-01-17,5300.0,752.6,0.07,0.22,0.07,0.0,0.0,482.8,2400.0,3400.0,340.8,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.5,0.7646,86.9,0.4086
2025-01-20,5300.0,861.25,0.07,0.21,0.07,0.0,0.0,552.5,2400.0,3400.0,390.0,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.68,0.7583,86.51,0.4086
2025-01-21,5300.0,760.55,0.07,0.2,0.07,0.0,0.0,487.9,2400.0,3400.0,344.4,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,9.97,0.7293,84.65,0.4086
2025-01-22,5300.0,776.45,0.07,0.2,0.07,0.0,0.0,498.1,2400.0,3400.0,351.6,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.96,0.7533,86.19,0.4086
2025-01-23,5300.0,744.65,0.07,0.2,0.07,0.0,0.0,477.7,2400.0,3400.0,337.2,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,9.13,0.7494,85.95,0.4086
2025-01-24,5300.0,744.65,0.07,0.21,0.07,0.0,0.0,477.7,2400.0,3400.0,337.2,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.8,0.7573,86.44,0.4086
2025-01-27,5300.0,826.8,0.07,0.21,0.07,0.0,0.0,530.4,2400.0,3400.0,374.4,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.8,0.7573,86.44,0.4086
2025-01-28,5300.0,768.5,0.07,0.21,0.07,0.0,0.0,493.0,2400.0,3400.0,348.0,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,9.63,0.7374,85.17,0.4086
2025-01-29,5300.0,749.95,0.07,0.21,0.07,0.0,0.0,481.1,2400.0,3400.0,339.6,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,9.04,0.7514,86.07,0.4086
2025-01-30,5300.0,707.55,0.07,0.22,0.07,0.0,0.0,453.9,2400.0,3400.0,320.4,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.86,0.7559,86.36,0.4086
2025-01-31,5300.0,694.3,0.07,0.22,0.07,0.0,0.0,445.4,2400.0,3400.0,314.4,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.42,0.7666,87.03,0.4086
2025-02-03,5300.0,704.9,0.07,0.22,0.07,0.0,0.0,452.2,2400.0,3400.0,319.2,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.28,0.77,87.24,0.4086
2025-02-04,5300.0,702.25,0.07,0.22,0.07,0.0,0.0,450.5,2400.0,3400.0,318.0,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.39,0.7673,87.07,0.4086
2025-02-05,5300.0,699.6,0.07,0.22,0.07,0.0,0.0,448.8,2400.0,3400.0,316.8,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.37,0.768,87.12,0.4086
2025-02-06,5300.0,689.0,0.07,0.22,0.07,0.0,0.0,442.0,2400.0,3400.0,312.0,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.34,0.7686,87.16,0.4086
2025-02-07,5300.0,757.9,0.07,0.22,0.07,0.0,0.0,486.2,2400.0,3400.0,343.2,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.23,0.7714,87.33,0.4086
2025-02-10,5300.0,1107.7,0.07,0.16,0.07,0.0,0.0,710.6,2400.0,3400.0,501.6,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,8.94,0.754,86.24,0.4086
2025-02-11,5300.0,1107.7,0.07,0.12,0.07,0.0,0.0,710.6,2400.0,3400.0,501.6,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,12.28,0.677,81.08,0.4086
2025-02-12,5300.0,1113.0,0.07,0.11,0.07,0.0,0.0,714.0,2400.0,3400.0,504.0,,,,,,,,,,,,0.0,,,100.0,18.5,0.0,0.0,,0.0,100.0,12.28,0.677,81.08,0.4086
2025-02-13,5300.0,1775.5,0.07,0.11,0.07,0.0,0.0,1139.0,2400.0,3400.0,804.0,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,12.33,0.6759,81.01,0.5909
2025-02-14,5300.0,1992.8,0.07,0.08,0.07,0.01,0.0,1278.4,2400.0,3400.0,902.4,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,17.67,0.5701,72.78,0.5909
2025-02-17,5300.0,1669.5,0.07,0.06,0.07,0.01,0.0,1071.0,2400.0,3400.0,756.0,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,18.34,0.5513,71.18,0.5909
2025-02-18,5300.0,1261.4,0.07,0.06,0.07,0.01,0.0,809.2,2400.0,3400.0,571.2,,,,,,,,,,,,0.0,,,100.0,26.76,0.0,0.0,,0.0,100.0,16.89,0.5843,73.99,0.5909
2025-02-19,5300.0,1192.5,0.07,0.05,0.07,0.01,0.0,765.0,2400.0,3400.0,540.0,,,,,,,,,,,,0.0,,,100.0,52.52,0.0,0.0,,0.0,100.0,13.63,0.6483,79.01,1.1597
2025-02-20,5300.0,1409.8,0.07,0.05,0.07,0.01,0.0,904.4,2400.0,3400.0,638.4,,,,,,,,,,,,0.0,,,100.0,52.52,0.0,0.0,,0.0,100.0,13.03,0.6608,79.93,1.1597
2025-02-21,5300.0,1446.9,0.07,0.05,0.07,0.01,0.0,928.2,2400.0,3400.0,655.2,,,,,,,,,,,,0.0,,,100.0,52.52,0.0,0.0,,0.0,100.0,14.86,0.6231,77.11,1.1597
2025-02-24,5300.0,1330.3,0.07,0.05,0.07,0.01,0.0,853.4,2400.0,3400.0,602.4,,,,,,,,,,,,0.0,,,100.0,28.0,0.0,0.0,,0.0,100.0,15.16,0.6172,76.65,0.6184
2025-02-25,5300.0,1266.7,0.07,0.05,0.07,0.01,0.0,812.6,2400.0,3400.0,573.6,,,,,,,,,,,,0.0,,,100.0,52.52,0.0,0.0,,0.0,100.0,14.21,0.6363,78.12,1.1597
2025-02-26,5300.0,1219.0,0.07,0.05,0.07,0.01,0.0,782.0,2400.0,3400.0,552.0,,,,,,,,,,,,0.0,,,100.0,52.52,0.0,0.0,,0.0,100.0,13.67,0.6473,78.94,1.1597
2025-02-27,5300.0,1224.3,0.07,0.05,0.07,0.01,0.0,785.4,2400.0,3400.0,554.4,,,,,,,,,,,,0.0,,,100.0,52.52,0.0,0.0,,0.0,100.0,13.26,0.6559,79.57,1.1597
2025-02-28,5300.0,1176.6,0.07,0.05,0.07,0.01,0.0,754.8,2400.0,3400.0,532.8,,,,,,,,,,,,0.0,,,100.0,52.52,0.0,0.0,,0.0,100.0,13.31,0.6549,79.5,1.1597
2025-03-03,5300.0,1277.3,0.07,0.05,0.07,0.0,0.0,819.4,2400.0,3400.0,578.4,,,,,,,,,,,,0.0,,,100.0,30.08,0.0,0.0,,0.0,100.0,12.89,0.6637,80.14,0.6643
2025-03-04,5300.0,1219.0,0.07,0.05,0.07,0.01,0.0,782.0,2400.0,3400.0,552.0,,,,,,,,,,,,0.0,,,100.0,28.31,0.0,0.0,,0.0,100.0,13.76,0.6455,78.8,0.6251
2025-03-05,5300.0,1213.7,0.07,0.05,0.07,0.01,0.0,778.6,2400.0,3400.0,549.6,,,,,,,,,,,,0.0,,,100.0,17.81,0.0,0.0,,0.0,100.0,13.26,0.6559,79.57,0.3932
2025-03-06,5300.0,1107.7,0.07,0.04,0.07,0.01,0.0,710.6,2400.0,3400.0,501.6,,,,,,,,,,,,0.0,,,100.0,14.14,0.0,0.0,,0.0,100.0,13.22,0.6569,79.64,0.3122
2025-03-07,5300.0,1171.3,0.07,0.04,0.07,0.0,0.0,751.4,2400.0,3400.0,530.4,,,,,,,,,,,,0.0,,,100.0,14.14,0.0,0.0,,0.0,100.0,12.23,0.6718,80.74,0.3122
2025-03-10,5300.0,1309.1,0.07,0.04,0.07,0.0,0.0,839.8,2400.0,3400.0,592.8,,,,,,,,,,,,0.0,,,100.0,14.15,0.0,0.0,,0.0,100.0,12.85,0.6647,80.21,0.3124
2025-03-11,5300.0,1250.8,0.07,0.04,0.07,0.01,0.0,802.4,2400.0,3400.0,566.4,,,,,,,,,,,,0.0,,,100.0,14.15,0.0,0.0,,0.0,100.0,14.03,0.6399,78.39,0.3124
2025-03-12,5300.0,1139.5,0.07,0.04,0.07,0.01,0.0,731.0,2400.0,3400.0,516.0,,,,,,,,,,,,0.0,,,100.0,14.15,0.0,0.0,,0.0,100.0,13.52,0.6488,79.06,0.3124
2025-03-13,5300.0,1250.8,0.07,0.04,0.07,0.0,0.0,802.4,2400.0,3400.0,566.4,,,,,,,,,,,,0.0,,,100.0,14.15,0.0,0.0,,0.0,100.0,12.57,0.6708,80.65,0.3124
2025-03-14,5300.0,1229.6,0.07,0.04,0.07,0.01,0.0,788.8,2400.0,3400.0,556.8,,,,,,,,,,,,0.0,,,100.0,14.15,0.0,0.0,,0.0,100.0,13.54,0.6502,79.15,0.3124
2025-03-17,5300.0,1144.8,0.07,0.04,0.07,0.01,0.0,734.4,2400.0,3400.0,518.4,,,,,,,,,,,,0.0,,,100.0,14.15,0.0,0.0,,0.0,100.0,13.36,0.654,79.43,0.3124
2025-03-18,5300.0,1118.3,0.07,0.04,0.07,0.0,0.0,717.4,2400.0,3400.0,506.4,,,,,,,,,,,,0.0,,,100.0,14.15,0.0,0.0,,0.0,100.0,12.61,0.6698,80.57,0.3124
