,CF1 FP Equity_DX_SI_QTY,CF1 FP Equity_DX_SHORT_INTEREST_VALUE,CF1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CF1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CF1 FP Equity_DX_SI_MV,CF1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CF1 FP Equity_DX_SUPPLY_SI_QTY,CF1 FP Equity_DX_BROKER_SI_QTY,CF1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CF1 FP Equity_DX_BROKER_SI_MV_INC_x,CF1 FP Equity_DX_BROKER_SI_QTY_ADD,CF1 FP Equity_DX_SUPPLY_SI_MV_DEC,CF1 FP Equity_DX_BROKER_SI_QTY_INC,CF1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CF1 FP Equity_DX_BROKER_SI_MV_INC_y,CF1 FP Equity_DX_BROKER_SI_MV_ADD,CF1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CF1 FP Equity_DX_BROKER_SI_QTY_DEC,CF1 FP Equity_DX_SUPPLY_SI_MV,CF1 FP Equity_DX_BROKER_SI_MV_DEC,CF1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CF1 FP Equity_DX_UTILIZATION_QUANTITY,CF1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CF1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CF1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CF1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CF1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CF1 FP Equity_DX_BROKER_SI_CON_RATIO,CF1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CF1 FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-04-23,1250.0,218637.5,1.21,0.16,0.22,218637.5,0.0,1250.0,0.0,,,,,,,,,850.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-24,1250.0,219850.0,1.2,0.16,0.22,219850.0,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-25,2150.0,375691.0,2.08,0.28,0.38,375691.0,0.0,2150.0,0.0,0.16,,,900.0,,0.16,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-28,2150.0,376938.0,2.19,0.28,0.38,376938.0,0.0,2150.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-29,2150.0,380141.5,2.29,0.28,0.38,380141.5,0.0,2150.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-30,2150.0,379647.0,2.85,0.28,0.38,379647.0,0.0,2150.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-01,2150.0,379647.0,2.85,0.28,0.38,379647.0,0.0,2150.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-02,2150.0,378185.0,2.85,0.28,0.38,378185.0,0.0,2150.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-05,2150.0,378507.5,2.85,0.28,0.38,378507.5,0.0,2150.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-06,2150.0,375712.5,2.53,0.29,0.38,375712.5,0.0,2150.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-07,2150.0,377282.0,2.86,0.33,0.38,377282.0,0.0,2150.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-08,1250.0,221937.5,2.12,0.19,0.22,221937.5,0.0,1250.0,0.0,,,,,,,,,900.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-09,1250.0,220887.5,2.89,0.19,0.22,220887.5,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-12,1250.0,222412.5,2.88,0.19,0.22,222412.5,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-13,1250.0,223375.0,2.34,0.37,0.22,223375.0,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-14,1250.0,223337.5,2.13,0.37,0.22,223337.5,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-15,1250.0,220675.0,2.13,0.37,0.22,220675.0,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-16,1250.0,221175.0,2.13,0.36,0.22,221175.0,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-19,1250.0,221925.0,2.13,0.36,0.22,221925.0,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-20,1250.0,221437.5,2.14,0.36,0.22,221437.5,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-21,1250.0,222425.0,1.93,0.36,0.22,222425.0,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-22,1250.0,222950.0,1.81,0.36,0.22,222950.0,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-23,1250.0,223775.0,1.81,0.36,0.22,223775.0,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-26,1250.0,225600.0,1.81,0.36,0.22,225600.0,0.0,1250.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-27,4650.0,840115.5,7.34,1.33,0.84,840115.5,0.0,4650.0,0.0,0.62,,,3400.0,,0.62,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-28,4650.0,840627.0,7.91,1.45,0.84,840627.0,0.0,4650.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-29,4650.0,841975.5,8.22,1.45,0.84,841975.5,0.0,4650.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-05-30,4650.0,840673.5,7.4,1.45,0.84,840673.5,0.0,4650.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-02,4650.0,841650.0,7.37,1.45,0.84,841650.0,0.0,4650.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-03,4650.0,839278.5,6.53,1.45,0.84,839278.5,0.0,4650.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-04,4650.0,839046.0,6.52,1.45,0.84,839046.0,0.0,4650.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-05,2600.0,474240.0,3.65,0.81,0.47,474240.0,0.0,2600.0,0.0,,,,,,,,,2050.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-06,2600.0,477854.0,3.62,0.81,0.47,477854.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-09,2600.0,478608.0,3.57,0.81,0.48,478608.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-10,2600.0,479050.0,3.57,0.81,0.48,479050.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-11,2600.0,474942.0,3.56,0.81,0.48,474942.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-12,2600.0,475748.0,3.56,0.81,0.48,475748.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-13,2600.0,474058.0,1.95,0.81,0.48,474058.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-16,2600.0,469768.0,1.99,0.81,0.47,469768.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-02,2300.0,395669.0,0.32,0.68,0.39,395669.0,0.0,2300.0,0.0,,2300.0,,,,,0.39,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-05,2300.0,383525.0,0.32,0.72,0.4,383525.0,0.0,2300.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-06,2300.0,380719.0,0.3,0.72,0.38,380719.0,0.0,2300.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-07,3700.0,616642.0,0.49,1.16,0.61,616642.0,0.0,3700.0,0.0,0.23,,,1400.0,,0.23,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-08,3700.0,637769.0,0.64,1.16,0.62,637769.0,0.0,3700.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-09,2500.0,423500.0,0.43,0.78,0.43,423500.0,0.0,2500.0,0.0,,,,,,,,,1200.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-12,2500.0,428275.0,0.43,0.78,0.42,428275.0,0.0,2500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-13,2500.0,434600.0,0.43,0.78,0.43,434600.0,0.0,2500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-14,2500.0,428375.0,0.41,0.78,0.43,428375.0,0.0,2500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-15,5800.0,1016276.0,0.95,1.82,1.0,1016276.0,0.0,5800.0,0.0,0.55,,,3300.0,,0.55,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-16,5800.0,1027528.0,0.9,1.82,1.02,1027528.0,0.0,5800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-19,5800.0,1031588.0,0.9,1.82,1.03,1031588.0,0.0,5800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-20,5800.0,1042666.0,0.91,1.82,1.03,1042666.0,0.0,5800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-01-21,3300.0,597960.0,0.53,1.03,0.6,597960.0,0.0,3300.0,0.0,,,,,,,,,2500.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-06,1000.0,202760.0,0.44,0.54,0.2,202760.0,0.0,1000.0,0.0,,1000.0,,,,,0.2,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-07,1000.0,202320.0,0.44,0.54,0.2,202320.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-08,1000.0,207220.0,0.42,0.54,0.2,207220.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-11,1000.0,205740.0,0.43,0.54,0.21,205740.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-12,1000.0,203810.0,0.42,0.54,0.21,203810.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-13,1000.0,203560.0,0.35,0.54,0.2,203560.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-14,1000.0,206240.0,0.35,0.54,0.2,206240.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-15,1500.0,307830.0,0.51,0.81,0.31,307830.0,0.0,1500.0,0.0,0.11,,,500.0,,0.11,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-18,1500.0,308925.0,0.59,0.75,0.31,308925.0,0.0,1500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-19,500.0,105040.0,0.21,0.25,0.1,105040.0,0.0,500.0,0.0,,,,,,,,,1000.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-20,500.0,105470.0,0.21,0.25,0.11,105470.0,0.0,500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-21,500.0,105740.0,0.22,0.25,0.11,105740.0,0.0,500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-22,500.0,105690.0,0.22,0.28,0.11,105690.0,0.0,500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-25,500.0,105690.0,0.22,0.28,0.11,105690.0,0.0,500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-26,500.0,104645.0,0.22,0.28,0.11,104645.0,0.0,500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-27,500.0,106525.0,0.21,0.28,0.1,106525.0,0.0,500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-28,500.0,105895.0,0.21,0.26,0.11,105895.0,0.0,500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-05-29,500.0,103170.0,0.19,0.26,0.11,103170.0,0.0,500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-01,500.0,103710.0,0.16,0.26,0.1,103710.0,0.0,500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-02,500.0,103345.0,0.14,0.26,0.1,103345.0,0.0,500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-08,3000.0,603150.0,0.81,1.55,0.61,603150.0,0.0,3000.0,0.0,,3000.0,,,,,0.61,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-09,3000.0,602370.0,0.8,1.55,0.6,602370.0,0.0,3000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-10,3000.0,612570.0,0.72,1.55,0.6,612570.0,0.0,3000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-11,3000.0,617070.0,0.71,1.55,0.61,617070.0,0.0,3000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-12,3000.0,608670.0,0.74,1.55,0.62,608670.0,0.0,3000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-19,600.0,119622.0,0.15,0.31,0.12,119622.0,0.0,600.0,0.0,,600.0,,,,,0.12,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-22,600.0,124092.0,0.15,0.31,0.12,124092.0,0.0,600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-23,600.0,125532.0,0.15,0.31,0.12,125532.0,0.0,600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-24,600.0,125166.0,0.17,0.31,0.13,125166.0,0.0,600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-25,600.0,125166.0,0.17,0.31,0.13,125166.0,0.0,600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-26,600.0,125598.0,0.16,0.31,0.13,125598.0,0.0,600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-29,600.0,121068.0,0.16,0.31,0.13,121068.0,0.0,600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-06-30,600.0,119004.0,0.15,0.31,0.12,119004.0,0.0,600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-08-18,2000.0,411160.0,0.99,1.25,0.41,411160.0,0.0,2000.0,0.0,,2000.0,,,,,0.41,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-08-19,2000.0,403980.0,1.03,1.25,0.41,403980.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-08-20,2000.0,395800.0,1.44,1.25,0.41,395800.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-08-21,2000.0,383560.0,1.44,1.16,0.4,383560.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-08-24,4000.0,727280.0,2.67,2.32,0.77,727280.0,0.0,4000.0,0.0,0.38,,,2000.0,,0.38,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-08-25,4000.0,756600.0,2.69,2.32,0.73,756600.0,0.0,4000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-08-26,2000.0,372920.0,1.07,1.16,0.38,372920.0,0.0,2000.0,0.0,,,,,,,,,2000.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-08-27,2000.0,385460.0,1.06,1.16,0.37,385460.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-08-28,2000.0,386660.0,1.0,1.16,0.39,386660.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-12-07,3900.0,774618.0,1.67,2.34,0.77,774618.0,0.0,3900.0,0.0,,3900.0,,,,,0.77,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-12-08,3900.0,762762.0,1.64,2.34,0.77,762762.0,0.0,3900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-12-09,3900.0,755625.0,1.59,2.34,0.76,755625.0,0.0,3900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-12-10,3900.0,754104.0,1.54,2.34,0.76,754104.0,0.0,3900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2015-12-11,3900.0,740376.0,1.54,2.34,0.75,740376.0,0.0,3900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-05,1100.0,208604.0,0.42,0.72,0.21,208604.0,0.0,1100.0,0.0,,1100.0,,,,,0.21,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-06,1100.0,206096.0,0.42,0.72,0.21,206096.0,0.0,1100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-07,1100.0,202697.0,0.42,0.72,0.21,202697.0,0.0,1100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-08,1100.0,199672.0,0.45,0.72,0.2,199672.0,0.0,1100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-11,1100.0,198682.0,0.46,0.72,0.2,198682.0,0.0,1100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-12,1100.0,201641.0,0.46,0.72,0.2,201641.0,0.0,1100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-13,1100.0,202246.0,0.59,0.72,0.2,202246.0,0.0,1100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-14,1100.0,198561.0,0.6,0.72,0.2,198561.0,0.0,1100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-08-24,2200.0,420332.0,26.0,1.69,0.42,420332.0,0.0,2200.0,0.0,,2200.0,,,,,0.42,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-08-25,2200.0,417780.0,26.0,1.69,0.42,417780.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-08-26,2200.0,420948.0,26.0,1.69,0.42,420948.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-08-29,2200.0,419254.0,26.0,1.69,0.42,419254.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-08-30,2200.0,422026.0,26.01,1.69,0.42,422026.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-08-31,2200.0,420530.0,22.7,1.69,0.42,420530.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-01,2200.0,420838.0,9.74,1.69,0.42,420838.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-02,2200.0,430100.0,9.6,1.69,0.42,430100.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-05,2200.0,430430.0,9.6,1.69,0.43,430430.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-06,2200.0,429000.0,9.6,1.69,0.43,429000.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-07,2200.0,431420.0,9.6,1.69,0.43,431420.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-08,2200.0,430320.0,1.67,1.69,0.43,430320.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-09,2200.0,426030.0,1.67,1.69,0.43,426030.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-12,2200.0,421212.0,1.67,1.69,0.43,421212.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-13,2200.0,416856.0,1.67,1.69,0.42,416856.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-14,2200.0,415052.0,1.67,1.69,0.42,415052.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-15,2200.0,415558.0,1.67,1.69,0.42,415558.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-16,2200.0,411796.0,1.61,1.69,0.42,411796.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-19,2200.0,417780.0,1.54,1.69,0.41,417780.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-20,2200.0,417472.0,1.54,1.69,0.42,417472.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-21,2200.0,418726.0,1.54,1.69,0.42,418726.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-22,2200.0,427636.0,1.54,1.69,0.42,427636.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-23,2200.0,425590.0,1.54,1.69,0.43,425590.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
