,WLD FP Equity_DX_SI_QTY,WLD FP Equity_DX_SHORT_INTEREST_VALUE,WLD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WLD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WLD FP Equity_DX_SI_MV,WLD FP Equity_DX_DSS,WLD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WLD FP Equity_DX_SUPPLY_SI_QTY,WLD FP Equity_DX_BROKER_SI_QTY,WLD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WLD FP Equity_DX_BROKER_SI_MV_NEW_x,WLD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WLD FP Equity_DX_SUPPLY_SI_QTY_INC_x,WLD FP Equity_DX_BROKER_SI_MV_INC_x,WLD FP Equity_DX_SUPPLY_SI_MV_NEW,WLD FP Equity_DX_BROKER_SI_QTY_ADD,WLD FP Equity_DX_BROKER_SI_QTY_NEW,WLD FP Equity_DX_SUPPLY_SI_MV_DEC,WLD FP Equity_DX_BROKER_SI_QTY_INC,WLD FP Equity_DX_SUPPLY_SI_QTY_DEC,WLD FP Equity_DX_BROKER_SI_MV_NEW_y,WLD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WLD FP Equity_DX_BROKER_SI_MV_INC_y,WLD FP Equity_DX_SUPPLY_SI_QTY_INC_y,WLD FP Equity_DX_BROKER_SI_MV_ADD,WLD FP Equity_DX_SUPPLY_SI_QTY_ADD,WLD FP Equity_DX_BROKER_SI_QTY_DEC,WLD FP Equity_DX_SUPPLY_SI_MV,WLD FP Equity_DX_BROKER_SI_MV_DEC,WLD FP Equity_DX_SUPPLY_SI_MV_RMV,WLD FP Equity_DX_BROKER_SI_MV_RMV,WLD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WLD FP Equity_DX_UTILIZATION_QUANTITY,WLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WLD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WLD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WLD FP Equity_DX_ACTIVE_UTILIZATION_MV,WLD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WLD FP Equity_DX_BROKER_SI_CON_RATIO,WLD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WLD FP Equity_DX_DEMAND_SUPPLY_RATIO,WLD FP Equity_PX_LAST
2009-07-06,200.0,11370.3,0.01,0.0,0.01,0.0,5685.15,100.0,100.0,5685.15,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,68.75
2009-07-07,200.0,11276.03,0.01,0.0,0.01,0.0,5638.02,100.0,100.0,5638.02,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,68.18
2009-07-08,200.0,11161.91,0.01,0.0,0.01,0.0,5580.96,100.0,100.0,5580.96,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,67.49
2009-07-09,200.0,11206.57,0.01,0.0,0.01,0.0,5603.28,100.0,100.0,5603.28,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,67.76
2009-07-10,200.0,11115.61,0.01,0.0,0.01,0.0,5557.8,100.0,100.0,5557.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,67.21
2009-07-13,200.0,11292.57,0.01,0.0,0.01,0.0,5646.28,100.0,100.0,5646.28,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,68.28
2009-07-14,200.0,11454.65,0.01,0.0,0.01,0.0,5727.32,100.0,100.0,5727.32,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,69.26
2009-07-15,200.0,11653.11,0.01,0.0,0.01,0.0,5826.56,100.0,100.0,5826.56,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,70.46
2009-07-16,200.0,11686.19,0.01,0.0,0.01,0.0,5843.09,100.0,100.0,5843.09,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,70.66
2009-07-17,200.0,11706.03,0.01,0.0,0.01,0.0,5853.02,100.0,100.0,5853.02,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,70.78
2009-07-20,200.0,11820.15,0.01,0.0,0.01,0.0,5910.08,100.0,100.0,5910.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0003,71.47
2009-07-21,200.0,11889.61,0.01,0.0,0.01,0.0,5944.81,100.0,100.0,5944.81,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0003,71.89
2009-07-22,300.0,17881.56,0.01,0.01,0.02,0.0,11921.04,100.0,200.0,5960.52,,,,,,100.0,,,,,,,,,0.01,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.0005,72.08
2009-07-23,300.0,18238.79,0.01,0.01,0.02,0.0,12159.19,100.0,200.0,6079.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,49.47,0.5001,50.53,0.0005,73.52
2009-07-24,326.0,19851.83,0.01,0.01,0.02,0.0,13762.31,100.0,226.0,6089.52,,,,0.0,,,,,26.0,,,,0.0,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,44.34,0.5064,55.66,0.0005,73.64
2009-07-27,326.0,19892.27,0.01,0.01,0.02,0.0,13790.35,100.0,226.0,6101.92,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,44.39,0.5063,55.61,0.0005,73.79
2009-07-28,326.0,19808.7,0.01,0.01,0.02,0.0,13732.41,100.0,226.0,6076.29,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,44.12,0.5069,55.88,0.0005,73.48
2009-07-29,326.0,19959.67,0.01,0.01,0.02,0.0,13837.07,100.0,226.0,6122.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,44.35,0.5064,55.65,0.0005,74.04
2009-07-30,1315.0,82632.61,0.05,0.02,0.1,0.0,76348.76,100.0,1215.0,6283.85,,,,0.07,,,,,989.0,,,,0.07,,,,,0.01,,,,100.0,0.02,0.0,0.0,,0.0,100.0,8.42,0.8458,91.58,0.002,75.99
2009-07-31,1289.0,79868.94,0.05,0.02,0.1,0.0,73672.74,100.0,1189.0,6196.19,,,,,,,,,,,,,,,,,26.0,0.01,0.0,,,100.0,0.02,0.0,0.0,,0.0,100.0,8.49,0.8446,91.51,0.002,74.93
2009-08-03,200.0,12463.5,0.01,0.0,0.02,0.0,6231.75,100.0,100.0,6231.75,,,,,,,,,,,,,,,,,1089.0,0.01,0.08,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0003,75.36
2009-08-04,100.0,6260.69,0.0,0.0,0.01,0.0,6260.69,0.0,100.0,0.0,,,,,,,,0.01,,100.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0002,75.71
2009-08-05,100.0,6209.42,0.0,0.0,0.01,0.0,6209.42,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0002,75.09
2009-08-06,100.0,6233.41,0.0,0.0,0.01,0.0,6233.41,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0002,75.38
2009-08-07,30100.0,1912595.41,1.11,0.55,2.27,1.0,1912595.41,0.0,30100.0,0.0,,,,,,30100.0,,,,,,,,,2.27,,100.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.33,0.9934,99.67,0.0462,76.84
2009-08-10,51650.0,3271234.31,1.73,0.94,3.97,1.0,3271234.31,16000.0,51650.0,1013354.29,,,,0.47,,16000.0,,,5550.0,,,,0.47,,1.23,16000.0,,1.21,,,,100.0,2.4,0.0,0.0,,0.0,100.0,30.98,0.5697,68.83,0.0776,76.59
2009-08-11,51683.0,3225884.87,1.74,0.94,3.96,1.0,3225884.87,16000.0,51683.0,998667.99,,,,0.0,,,,,33.0,,,,0.0,,,,,1.23,,,,100.0,2.4,0.0,0.0,,0.0,100.0,30.96,0.569,68.78,0.0776,75.48
2009-08-12,51583.0,3244809.99,1.7,0.93,3.89,1.0,3244809.99,16000.0,51583.0,1006474.22,,,,,,,,,,,,,,,,,100.0,1.21,0.01,,,100.0,2.23,0.0,0.0,,0.0,100.0,31.02,0.5712,68.92,0.0718,76.07
2009-08-13,51550.0,3260638.02,1.69,0.93,3.92,1.0,3260638.02,16000.0,51550.0,1012031.2,,,,,,,,,,,,,,,,,33.0,1.22,0.0,,,100.0,2.23,0.0,0.0,,0.0,100.0,31.04,0.5719,68.96,0.0718,76.49
2009-08-14,51550.0,3226535.38,1.63,0.93,3.94,1.0,3226535.38,16000.0,51550.0,1001446.48,,,,,,,,,,,,,,,,,,1.22,,,,100.0,2.23,0.0,0.0,,0.0,100.0,31.04,0.5719,68.96,0.0718,75.69
2009-08-17,51550.0,3190727.62,1.62,0.93,3.9,1.0,3190727.62,16000.0,51550.0,990332.53,,,,,,,,,,,,,,,,,,1.21,,,,100.0,2.23,0.0,0.0,,0.0,100.0,31.04,0.5719,68.96,0.0718,74.85
2009-08-18,51550.0,3222698.84,1.62,0.91,3.86,1.0,3222698.84,16000.0,51550.0,1000255.7,,,,,,,,,,,,,,,,,,1.2,,,,100.0,2.23,0.0,0.0,,0.0,100.0,31.04,0.5719,68.96,0.0718,75.6
2009-08-19,66550.0,4127419.2,2.1,1.18,5.03,1.0,4127419.2,0.0,66550.0,0.0,,,,1.15,,,,1.2,15000.0,16000.0,,,1.15,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,46.58,0.5023,53.42,0.0926,75.0
2009-08-20,70761.0,4450610.01,2.29,1.25,5.35,1.0,4450610.01,16000.0,70761.0,1006341.91,,,,,,4211.0,,,,,,,,,0.32,16000.0,,1.2,,,,100.0,2.23,0.0,0.0,,0.0,100.0,43.97,0.4479,50.1,0.0985,76.06
2009-08-21,41211.0,2637346.89,1.28,0.73,3.13,1.0,2637346.89,12543.0,41211.0,802704.18,,,,,,,,0.25,,3457.0,,,,,,,29550.0,0.95,2.22,,,100.0,1.75,0.0,0.0,,0.0,100.0,14.59,0.5965,75.15,0.0574,77.39
2009-08-24,33543.0,2164098.91,1.06,0.59,2.57,1.0,2164098.91,0.0,33543.0,0.0,,,,,,,,0.95,,12543.0,,,,,,,7668.0,0.0,0.57,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.07,0.7038,81.93,0.0481,78.02
2009-08-25,34107.0,2201614.75,1.07,0.6,2.63,1.0,2201614.75,0.0,34107.0,0.0,,,,0.05,,3472.0,,,550.0,,,,0.05,,0.27,,3458.0,0.0,0.25,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.4,0.5426,70.32,0.0489,78.06
2009-08-26,14564.0,936616.98,0.43,0.26,1.13,0.0,936616.98,0.0,14564.0,0.0,,,,,,,,,,,,,,,,,19543.0,0.0,1.51,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.5,0.3573,45.42,0.0209,77.77
2009-08-27,14564.0,930233.97,0.44,0.26,1.13,0.0,930233.97,0.0,14564.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.17,0.3563,44.95,0.0209,77.24
2009-08-28,14564.0,935894.37,0.45,0.25,1.13,0.0,935894.37,0.0,14564.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.17,0.3562,44.95,0.0209,77.71
2009-08-31,14564.0,924573.56,0.53,0.25,1.13,0.0,924573.56,0.0,14564.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.18,0.3563,44.96,0.0207,76.77
2009-09-01,14014.0,883515.67,0.53,0.24,1.08,0.0,883515.67,0.0,14014.0,0.0,,,,,,,,,,,,,,,,,550.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.4,0.3497,42.8,0.0199,76.24
2009-09-02,10542.0,661397.2,0.38,0.18,0.8,0.0,661397.2,0.0,10542.0,0.0,,,,,,,,,,,,,,,,,3472.0,0.0,0.27,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.08,0.5096,56.92,0.015,75.87
2009-09-03,7960.0,499141.16,0.29,0.14,0.6,0.0,499141.16,0.0,7960.0,0.0,,,,,,,,,,,,,,,,,2582.0,0.0,0.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.62,0.6288,75.38,0.0114,75.83
2009-09-04,7960.0,504933.64,0.29,0.14,0.6,0.0,504933.64,0.0,7960.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.62,0.6288,75.38,0.0116,76.71
2009-09-07,7960.0,509738.77,0.3,0.14,0.6,0.0,509738.77,0.0,7960.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.94,0.6256,75.06,0.0116,77.44
2009-09-08,1960.0,124930.08,0.08,0.03,0.15,0.0,124930.08,0.0,1960.0,0.0,,,,,,,,,,,,,,,,,6000.0,0.0,0.45,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0029,77.08
2009-09-09,1960.0,125967.39,0.08,0.03,0.15,0.0,125967.39,0.0,1960.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0029,77.72
2009-09-10,1960.0,126242.92,0.08,0.03,0.15,0.0,126242.92,0.0,1960.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0029,77.89
2009-09-11,1960.0,126777.78,0.07,0.03,0.15,0.0,126777.78,0.0,1960.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0029,78.22
2009-09-14,1960.0,126314.67,0.07,0.03,0.15,0.0,126314.67,0.0,1960.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0029,76.37
2009-09-15,1960.0,126728.16,0.08,0.03,0.15,0.0,126728.16,0.0,1960.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0029,76.62
2009-09-16,1960.0,127786.71,0.08,0.03,0.15,0.0,127786.71,0.0,1960.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0029,77.26
2009-09-17,1960.0,128679.86,0.08,0.03,0.15,0.0,128679.86,0.0,1960.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0029,77.8
2009-09-18,11960.0,780163.43,0.47,0.21,0.93,0.0,780163.43,0.0,11960.0,0.0,,,,0.78,,,,,10000.0,,,,0.78,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0178,77.3
2009-09-21,11960.0,780163.43,0.53,0.21,0.93,0.0,780163.43,0.0,11960.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0178,77.3
2009-09-22,25000.0,1629510.59,1.1,0.44,1.93,0.0,1629510.59,0.0,25000.0,0.0,,,,,,15000.0,,,,,,,,,1.16,,1960.0,0.0,0.15,,,0.0,0.0,0.0,0.0,,0.0,0.0,40.0,0.52,60.0,0.0371,77.24
2009-09-23,25000.0,1635839.6,1.15,0.44,1.93,0.0,1635839.6,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,40.0,0.52,60.0,0.037,77.54
2009-09-24,18586.0,1195602.36,0.87,0.32,1.42,0.0,1195602.36,0.0,18586.0,0.0,,,,,,,,,,,,,,,,,6414.0,0.0,0.49,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.56,0.6854,80.44,0.0275,76.23
2009-09-25,18586.0,1191838.17,0.94,0.32,1.41,0.0,1191838.17,0.0,18586.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.43,0.6869,80.57,0.0273,75.99
2009-09-28,18586.0,1213168.61,1.0,0.32,1.41,0.0,1213168.61,0.0,18586.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.29,0.6886,80.71,0.0273,77.35
2009-09-29,3586.0,234342.22,0.19,0.06,0.28,0.0,234342.22,0.0,3586.0,0.0,,,,,,,,,,,,,,,,,15000.0,0.0,1.14,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0053,77.44
2009-09-30,3586.0,232072.64,0.19,0.06,0.28,0.0,232072.64,0.0,3586.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0053,76.69
2009-10-01,1776.0,114096.86,0.1,0.03,0.14,0.0,114096.86,0.0,1776.0,0.0,,,,,,,,,,,,,,,,,1810.0,0.0,0.14,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0026,76.13
2009-10-02,1776.0,111534.07,0.09,0.03,0.14,0.0,111534.07,0.0,1776.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0026,74.42
2009-10-05,1776.0,112373.35,0.09,0.03,0.13,0.0,112373.35,0.0,1776.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0026,74.98
2009-10-06,1776.0,114741.31,0.09,0.03,0.13,0.0,114741.31,0.0,1776.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,76.56
2009-10-07,1776.0,114786.27,0.09,0.03,0.14,0.0,114786.27,0.0,1776.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,76.59
2009-10-08,1776.0,115880.33,0.09,0.03,0.14,0.0,115880.33,0.0,1776.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,77.32
2009-10-09,1776.0,115820.38,0.09,0.03,0.14,0.0,115820.38,0.0,1776.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,77.28
2009-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1776.0,0.0,0.14,,,0.0,0.0,788408.0,51834526.97,,60.72,0.0,,0.0,,0.0,77.91
2009-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,788408.0,51282317.28,,61.42,0.0,,0.0,,0.0,77.08
2009-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,788663.0,52077571.7,,60.81,0.0,,0.0,,0.0,78.25
2009-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,788663.0,51944466.08,,61.71,0.0,,0.0,,0.0,78.05
2009-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,788663.0,51671599.57,,61.56,0.0,,0.0,,0.0,77.64
2009-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,788663.0,52303851.24,,61.23,0.0,,0.0,,0.0,78.59
2009-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,788663.0,52030984.73,,61.98,0.0,,0.0,,0.0,78.18
2009-10-21,39700.0,2623174.5,1.82,0.64,3.1,1.0,2623174.5,0.0,39700.0,0.0,,,,,,39700.0,,,,,,,,,3.1,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0503,78.3
2009-10-22,39700.0,2592353.04,1.82,0.64,3.11,1.0,2592353.04,0.0,39700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0503,77.38
2009-10-23,39700.0,2582302.56,1.73,0.64,3.07,1.0,2582302.56,0.0,39700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0503,77.08
2009-10-26,39700.0,2563876.68,1.8,0.64,3.1,1.0,2563876.68,39700.0,39700.0,2563876.68,,,,,,,,,,,,,,,,39700.0,,3.06,,,,18.64,5.03,173287.0,11191095.69,,13.36,18.64,,1.0,100.0,0.0503,76.53
2009-10-27,24700.0,1599743.12,1.08,0.4,1.89,0.0,1599743.12,24700.0,24700.0,1599743.12,,,,,,,,1.17,,15000.0,,,,,,,15000.0,1.89,1.21,,,11.6,3.13,188287.0,12194770.54,,14.41,11.6,,1.0,100.0,0.0313,76.75
2009-10-28,24700.0,1571812.75,1.07,0.4,1.9,0.0,1571812.75,24700.0,24700.0,1571812.75,,,,,,,,,,,,,,,,,,1.9,,,,11.6,3.13,188287.0,11981858.58,,14.45,11.6,,1.0,100.0,0.0313,75.41
2009-10-29,24700.0,1590363.52,1.06,0.4,1.86,0.0,1590363.52,24700.0,24700.0,1590363.52,,,,,,,,,,,,,,,,,,1.86,,,,11.6,3.14,188287.0,12123270.25,,14.2,11.6,,1.0,100.0,0.0314,76.3
2009-10-30,24700.0,1566810.29,1.07,0.4,1.88,0.0,1566810.29,24700.0,24700.0,1566810.29,,,,,,,,,,,,,,,,,,1.88,,,,11.6,3.14,188287.0,11943725.1,,14.37,11.6,,1.0,100.0,0.0314,75.17
2009-11-02,24700.0,1566601.86,1.03,0.4,1.87,0.0,1566601.86,24700.0,24700.0,1566601.86,,,,,,,,,,,,,,,,,,1.86,,,,11.6,3.14,188287.0,11942136.2,,14.15,11.6,,1.0,100.0,0.0314,75.16
2009-11-03,24700.0,1565559.68,1.0,0.4,1.86,0.0,1565559.68,24700.0,24700.0,1565559.68,,,,,,,,,,,,,,,,,,1.86,,,,11.6,3.14,188287.0,11934191.73,,14.15,11.6,,1.0,100.0,0.0314,75.11
2009-11-04,24700.0,1580775.48,0.99,0.4,1.86,0.0,1580775.48,24700.0,24700.0,1580775.48,,,,,,,,,,,,,,,,,,1.86,,,,11.6,3.15,188287.0,12050181.08,,14.14,11.6,,1.0,100.0,0.0315,75.84
2009-11-05,24700.0,1579941.74,0.9,0.4,1.87,0.0,1579941.74,24700.0,24700.0,1579941.74,,,,,,,,,,,,,,,,,,1.87,,,,11.6,3.15,188287.0,12043825.49,,14.28,11.6,,1.0,100.0,0.0315,75.8
2009-11-06,24700.0,1587653.85,0.9,0.4,1.87,0.0,1587653.85,24700.0,24700.0,1587653.85,,,,,,,,,,,,,,,,,,1.87,,,,11.6,3.15,188287.0,12102614.62,,14.27,11.6,,1.0,100.0,0.0315,76.17
2009-11-09,7600.0,494473.34,0.27,0.12,0.58,0.0,494473.34,24700.0,7600.0,1607038.36,,,,,,,,,,,,,,,,,17100.0,1.88,1.29,,,47.16,3.96,27675.0,1800598.65,,2.11,47.16,,1.0,100.0,0.0122,77.1
2009-11-10,7600.0,496269.1,0.28,0.12,0.59,0.0,496269.1,7600.0,7600.0,496269.1,,,,,,,,1.3,,17100.0,,,,,,,,0.59,,,,14.51,1.22,44775.0,2923743.25,,3.45,14.51,,1.0,100.0,0.0122,77.38
2009-11-11,23600.0,1552397.86,0.86,0.38,1.83,0.0,499924.73,23600.0,7600.0,1552397.86,,,,,,,,,,,,,,,,16000.0,,1.83,,,,34.52,3.73,44775.0,2945280.26,,3.46,34.52,,1.0,100.0,0.0373,77.95
2009-11-12,54900.0,3609445.28,1.97,0.88,4.28,1.0,2557512.23,23600.0,38900.0,1551601.25,,,,1.2,,16000.0,,,15300.0,,,,1.2,,1.25,,,1.84,,,,34.52,3.73,44775.0,2943768.89,,3.49,34.52,41.13,0.5157,58.87,0.0868,77.91
2009-11-13,54900.0,3621027.37,2.13,0.88,4.28,1.0,2565718.85,23600.0,38900.0,1556580.07,,,,,,,,,,,,,,,,,,1.84,,,,34.52,3.73,44775.0,2953214.95,,3.49,34.52,41.13,0.5157,58.87,0.0868,78.16
2009-11-16,55046.0,3658528.02,2.23,0.89,4.3,1.0,2595118.36,23600.0,39046.0,1568529.26,,,,,,146.0,,,,,,,,,0.01,,,1.84,,,,34.52,3.73,44775.0,2975885.48,,3.5,34.52,40.98,0.5119,58.65,0.087,78.76
2009-11-17,55046.0,3652953.83,2.26,0.89,4.34,1.0,2591164.4,23600.0,39046.0,1566139.42,,,,,,,,,,,,,,,,,,1.86,,,,34.52,3.73,44775.0,2971351.38,,3.53,34.52,40.98,0.5119,58.65,0.087,78.64
2009-11-18,55046.0,3633444.16,2.27,0.89,4.33,1.0,2577325.52,23600.0,39046.0,1557774.99,,,,,,,,,,,,,,,,,,1.86,,,,38.5,3.77,37696.0,2488215.51,,2.96,38.5,40.98,0.5119,58.65,0.0879,78.22
2009-11-19,55046.0,3596282.88,2.34,0.89,4.31,1.0,2550965.76,23600.0,39046.0,1541842.75,,,,,,,,,,,,,,,,,,1.85,,,,100.0,3.77,0.0,0.0,,0.0,100.0,40.98,0.5119,58.65,0.0879,77.42
2009-11-20,55046.0,3576773.21,2.34,0.89,4.27,1.0,2537126.89,23600.0,39046.0,1533478.32,,,,,,,,,,,,,,,,,,1.83,,,,100.0,3.77,0.0,0.0,,0.0,100.0,40.98,0.5119,58.65,0.0879,77.0
2009-11-23,55046.0,3640876.42,2.54,0.89,4.24,1.0,2582597.47,23600.0,39046.0,1560961.44,,,,,,,,,,,,,,,,,,1.82,,,,100.0,3.77,0.0,0.0,,0.0,100.0,40.98,0.5119,58.65,0.0879,78.38
2009-11-24,54900.0,3597863.18,2.63,0.89,4.3,1.0,2549305.6,23600.0,38900.0,1546622.42,,,,,,,,,,,,,,,,,146.0,1.85,0.01,,,100.0,3.77,0.0,0.0,,0.0,100.0,41.13,0.5157,58.87,0.0877,77.66
