,ALCLS FP Equity_DX_SI_QTY,ALCLS FP Equity_DX_SHORT_INTEREST_VALUE,ALCLS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCLS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCLS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCLS FP Equity_DX_SI_MV,ALCLS FP Equity_DX_DSS,ALCLS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCLS FP Equity_DX_SUPPLY_SI_QTY,ALCLS FP Equity_DX_BROKER_SI_QTY,ALCLS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCLS FP Equity_DX_BROKER_SI_MV_NEW_x,ALCLS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCLS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCLS FP Equity_DX_BROKER_SI_MV_INC_x,ALCLS FP Equity_DX_SUPPLY_SI_MV_NEW,ALCLS FP Equity_DX_BROKER_SI_QTY_ADD,ALCLS FP Equity_DX_BROKER_SI_QTY_NEW,ALCLS FP Equity_DX_SUPPLY_SI_MV_DEC,ALCLS FP Equity_DX_BROKER_SI_QTY_INC,ALCLS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCLS FP Equity_DX_BROKER_SI_MV_NEW_y,ALCLS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCLS FP Equity_DX_BROKER_SI_MV_INC_y,ALCLS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCLS FP Equity_DX_BROKER_SI_MV_ADD,ALCLS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCLS FP Equity_DX_BROKER_SI_QTY_DEC,ALCLS FP Equity_DX_SUPPLY_SI_MV,ALCLS FP Equity_DX_BROKER_SI_MV_DEC,ALCLS FP Equity_DX_SUPPLY_SI_MV_RMV,ALCLS FP Equity_DX_BROKER_SI_MV_RMV,ALCLS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCLS FP Equity_DX_UTILIZATION_QUANTITY,ALCLS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCLS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCLS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCLS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCLS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCLS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCLS FP Equity_DX_BROKER_SI_CON_RATIO,ALCLS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCLS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCLS FP Equity_PX_LAST
2018-02-02,504049.0,12278633.64,1.91,4.23,1.4,12.81,1.0,10309566.12,380935.0,423217.0,9279576.6,,,19051.0,0.24,,,,0.94,14114.0,34384.0,,,0.24,19051.0,,,129741.0,9.6,3.39,,,58.8,34.61,266942.0,6502707.12,,6.74,58.77,24.49,0.2336,37.14,0.458,24.36
2018-02-05,554583.0,13154708.76,2.1,4.64,1.54,13.65,1.0,11237373.72,382571.0,473751.0,9074584.12,,,5511.0,1.04,,,,0.24,53348.0,5875.0,,,1.04,5511.0,,2000.0,2814.0,9.32,0.08,,,58.83,34.74,267742.0,6350840.24,,6.52,58.83,31.17,0.243,34.11,0.5036,23.72
2018-02-06,534522.0,12475743.48,2.03,4.41,1.49,12.85,1.0,10589474.7,375228.0,453705.0,8757821.52,,,,0.13,,,,0.27,6000.0,7343.0,,,0.13,,,,26046.0,8.9,0.79,,,57.62,34.02,275985.0,6441489.9,,6.55,57.62,31.87,0.239,32.57,0.4846,23.34
2018-02-07,536795.0,13258836.5,2.03,4.35,1.49,12.89,1.0,11262656.6,386800.0,455978.0,9553960.0,,,,0.06,,13300.0,,0.05,4627.0,1728.0,,,0.06,,0.35,13300.0,15654.0,9.04,0.37,,,58.2,34.99,277860.0,6863142.0,,6.49,58.24,32.23,0.2388,32.48,0.4856,24.7
2018-02-08,531267.0,12931038.78,2.01,4.48,1.48,13.24,1.0,10963953.0,377645.0,450450.0,9191879.3,,,,0.3,,,,0.19,3627.0,9155.0,,,0.3,,,,9155.0,9.33,0.23,,,57.61,33.82,277860.0,6763112.4,,6.86,57.61,32.97,0.2512,33.71,0.4758,24.34
2018-02-09,520218.0,12225123.0,1.97,4.51,1.45,12.67,1.0,10325923.5,376705.0,439401.0,8852567.5,,,,,,,,0.07,,2355.0,,,,,,1415.0,11049.0,9.16,0.35,,,57.52,33.88,278235.0,6538522.5,,6.77,57.49,33.15,0.2508,33.28,0.4679,23.5
2018-02-12,542567.0,13227783.46,2.06,4.61,1.51,13.18,1.0,11257465.0,376705.0,461750.0,9184067.9,,,,0.23,,5973.0,,,16422.0,,,,0.23,,0.14,,46.0,8.86,0.01,,,54.39,34.24,315884.0,7701251.92,,7.42,54.42,33.18,0.2508,33.65,0.4931,24.38
2018-02-13,537499.0,13114975.6,2.04,4.45,1.49,13.3,1.0,11232442.4,373041.0,460346.0,9102200.4,,,,0.04,,,,0.09,1300.0,3664.0,,,0.04,,,,2704.0,9.09,0.06,,,54.15,33.9,315884.0,7707569.6,,7.7,54.15,32.69,0.2518,34.23,0.4884,24.4
2018-02-14,574886.0,14452634.04,2.18,4.7,1.6,14.35,1.0,12252733.2,386519.0,487380.0,9717087.66,,,5346.0,0.75,,,,,31290.0,,,,0.75,5346.0,,8132.0,4256.0,9.43,0.11,,,55.03,35.02,315884.0,7941323.76,,7.7,55.04,31.19,0.2416,34.29,0.5208,25.14
2018-02-15,599519.0,15347686.4,2.27,4.9,1.67,15.26,1.0,13244390.4,384473.0,517359.0,9842508.8,,,,0.48,,25346.0,,0.01,15767.0,2046.0,,,0.48,,0.63,,11134.0,9.66,0.19,,,54.78,34.89,317339.0,8123878.4,,7.97,54.79,29.64,0.2382,35.39,0.544,25.6
2018-02-16,577275.0,15240060.0,2.19,4.74,1.61,15.13,1.0,13071036.0,364351.0,495115.0,9618866.4,,,,0.18,,,,0.49,7120.0,20122.0,,,0.18,,,,29364.0,9.34,0.56,,,52.16,33.05,334136.0,8821190.4,,8.56,52.18,30.83,0.2303,32.95,0.5237,26.4
2018-02-19,579746.0,15015421.4,2.2,4.79,1.61,15.41,1.0,12887477.4,384305.0,497586.0,9953499.5,,,20000.0,0.23,,,,0.0,6340.0,46.0,,,0.23,20000.0,,,3869.0,10.15,0.0,,,73.35,34.85,139606.0,3615795.4,,3.69,73.36,30.27,0.2326,33.83,0.5258,25.9
2018-02-20,609716.0,15937976.24,2.31,5.21,1.7,15.99,1.0,13606052.98,381316.0,520507.0,9967600.24,,,7826.0,0.55,,,,0.31,24861.0,10815.0,,,0.55,7826.0,,,1940.0,9.88,0.16,,,73.2,34.46,139606.0,3649300.84,,3.62,73.22,31.87,0.2368,32.98,0.5511,26.14
2018-02-21,603896.0,16160256.96,2.29,5.2,1.68,16.13,1.0,13615595.04,387199.0,508804.0,10361445.24,,,4960.0,,,,,0.06,,2202.0,,,,4960.0,,3125.0,11703.0,10.13,0.25,,,73.5,35.43,139606.0,3735856.56,,3.65,73.52,32.64,0.2401,32.81,0.5526,26.76
2018-02-22,601360.0,16116448.0,2.28,5.19,1.67,16.28,1.0,13736661.6,382720.0,512562.0,10256896.0,,,,0.02,,10397.0,,0.1,671.0,4479.0,,,0.02,,0.28,,7310.0,10.24,0.08,,,73.27,35.02,139606.0,3741440.8,,3.74,73.27,32.06,0.2345,32.5,0.5503,26.8
2018-02-23,591622.0,15323009.8,2.24,5.09,1.65,15.82,1.0,13173180.3,374373.0,508617.0,9696260.7,,,,,,,,0.22,,8347.0,,,,,,,3945.0,10.03,0.09,,,72.84,34.24,139606.0,3615795.4,,3.74,72.83,32.32,0.2354,32.41,0.541,25.9
2018-02-26,589303.0,15522241.02,2.23,5.08,1.64,15.56,1.0,13335889.32,376457.0,506298.0,9915877.38,,,6492.0,0.28,,,,0.13,10481.0,4408.0,,,0.28,6492.0,,,12800.0,9.75,0.53,,,64.08,34.42,210993.0,5557555.62,,5.46,64.08,30.51,0.2316,33.42,0.5388,26.34
2018-02-27,596846.0,15708986.72,2.26,5.09,1.66,15.9,1.0,13524295.12,378177.0,513841.0,9953618.64,,,3796.0,0.2,,,,0.04,7543.0,2076.0,,,0.2,3796.0,,,,9.97,,,,63.96,34.57,213069.0,5607976.08,,5.61,63.97,30.34,0.2271,32.68,0.5457,26.32
2018-02-28,642613.0,16913574.16,2.44,5.49,1.79,17.08,1.0,14130155.2,381828.0,536860.0,10049712.96,,,19142.0,1.38,,,,0.59,52202.0,22498.0,,,1.38,19142.0,,7007.0,29183.0,10.06,0.78,,,63.55,34.88,218972.0,5763343.04,,5.76,63.57,25.69,0.2107,31.29,0.587,26.32
2018-03-01,655249.0,16866109.26,2.48,5.86,1.82,17.19,1.0,14024130.12,384023.0,544838.0,9884752.02,,,,0.28,,,,0.08,10441.0,2495.0,,,0.28,,,4690.0,2463.0,10.08,0.1,,,63.41,35.07,221610.0,5704241.4,,5.83,63.34,24.93,0.2016,30.36,0.5985,25.74
2018-03-02,652736.0,16514220.8,2.47,5.82,1.82,16.78,1.0,13752118.6,382786.0,543562.0,9684485.8,,,,,,1000.0,,0.06,,1237.0,,,,,0.03,,2276.0,9.82,0.17,,,63.26,34.71,222285.0,5623810.5,,5.72,63.19,24.53,0.201,30.58,0.5918,25.3
2018-03-05,659431.0,16986942.56,2.5,5.94,1.83,17.0,1.0,14174620.32,379699.0,550257.0,9781046.24,,,,0.35,,,,0.09,12200.0,3087.0,,,0.35,,,,5505.0,9.61,0.14,,,82.12,34.69,82679.0,2129811.04,,2.09,82.13,23.94,0.2036,30.73,0.6025,25.76
2018-03-06,658081.0,17307530.3,2.49,6.66,1.83,17.28,1.0,14458609.1,408235.0,549757.0,10736580.5,,,16100.0,,,,,0.01,,850.0,,,,16100.0,,13286.0,500.0,10.53,0.0,,,66.44,36.97,206185.0,5422665.5,,5.31,66.47,23.94,0.2047,30.89,0.5959,26.3
2018-03-07,652322.0,17273486.56,2.47,6.9,1.81,17.35,1.0,14432394.4,405403.0,545030.0,10735071.44,,,,0.06,,,,0.06,2000.0,2832.0,,,0.06,,,,6727.0,10.65,0.07,,,66.23,36.69,206685.0,5473018.8,,5.44,66.22,24.01,0.2059,30.94,0.5904,26.48
2018-03-08,682562.0,18715850.04,2.59,7.57,1.9,18.6,1.0,15773903.4,437213.0,575270.0,11988380.46,,,34872.0,1.11,,,,0.26,40065.0,9825.0,,,1.11,34872.0,,6763.0,9825.0,11.61,0.22,,,57.62,39.62,321537.0,8816544.54,,8.51,57.69,21.14,0.1877,29.87,0.6185,27.42
2018-03-09,693723.0,18799893.3,2.63,7.59,1.93,19.1,1.0,15892280.1,432637.0,586431.0,11724462.7,,,,0.16,,12712.0,,0.1,4872.0,4576.0,,,0.16,,0.35,,6423.0,11.85,0.06,,,57.04,39.26,325863.0,8830887.3,,8.94,57.02,20.64,0.1802,28.73,0.6295,27.1
2018-03-12,680432.0,18589402.24,2.58,7.25,1.89,19.01,1.0,15658184.8,431988.0,573140.0,11801912.16,,,2824.0,,,,,0.22,,6649.0,,,,2824.0,,3176.0,13291.0,11.71,0.08,,,56.42,38.86,333662.0,9115645.84,,9.04,56.42,20.48,0.1819,29.12,0.6121,27.32
2018-03-13,673296.0,17465298.24,2.55,7.17,1.87,18.1,1.0,14785255.26,414020.0,569979.0,10739678.8,,,,0.04,,,,0.48,1410.0,17968.0,,,0.04,,,,4571.0,11.25,0.11,,,54.36,37.19,347655.0,9018170.7,,9.47,54.31,20.91,0.1834,29.07,0.6048,25.94
2018-03-14,652320.0,18460656.0,2.47,6.85,1.81,17.96,1.0,15536784.9,414020.0,549003.0,11716766.0,,,,,,,,,,,,,,,,,20976.0,10.97,0.14,,,54.36,37.12,347655.0,9838636.5,,9.17,54.46,20.15,0.1874,29.35,0.5849,28.3
2018-03-15,584868.0,16586856.48,2.22,5.78,1.63,16.71,1.0,13656786.36,371286.0,481551.0,10529670.96,,,4710.0,,,,,1.16,,51744.0,,,,4710.0,,4300.0,67452.0,10.52,1.48,,,47.17,33.27,415858.0,11793732.88,,11.77,47.19,21.75,0.2109,34.51,0.5241,28.36
2018-03-16,728621.0,20109939.6,2.76,7.12,2.03,20.69,1.0,14222390.4,404225.0,515304.0,11156610.0,,,34770.0,0.85,,4700.0,,0.05,29053.0,1831.0,,,0.85,34770.0,0.13,,,11.44,,,,52.52,36.22,365471.0,10086999.6,,10.36,52.48,16.96,0.1712,27.71,0.6529,27.6
2018-03-19,727591.0,19426679.7,2.76,7.04,2.02,19.93,1.0,13731115.8,403404.0,514274.0,10770886.8,,,,0.4,,,,0.03,14096.0,821.0,,,0.4,,,,15126.0,11.1,0.51,,,52.36,36.56,366967.0,9798018.9,,10.13,52.3,17.03,0.1663,27.09,0.6595,26.7
2018-03-20,727602.0,19747118.28,2.76,7.09,2.02,19.71,1.0,13980763.9,396538.0,515135.0,10762041.32,,,,0.2,,,,0.2,8161.0,6866.0,,,0.2,,,,7300.0,10.62,0.16,,,51.84,35.45,368317.0,9996123.38,,9.83,51.91,16.64,0.1655,27.43,0.6504,27.14
2018-03-21,773625.0,20949765.0,2.93,7.68,2.15,21.16,1.0,14518833.68,421117.0,536146.0,11403848.36,,,29001.0,0.65,,,,0.12,23247.0,4422.0,,,0.65,29001.0,,,2236.0,11.42,0.05,,,55.34,37.69,339790.0,9201513.2,,9.22,55.33,15.43,0.1594,25.9,0.6924,27.08
2018-03-22,764906.0,20606567.64,2.9,7.59,2.13,20.85,1.0,14138839.38,412398.0,524827.0,11110002.12,,,,,,,,0.24,,8719.0,,,,,,,11319.0,11.15,0.31,,,53.08,36.91,364532.0,9820492.08,,9.87,53.05,15.57,0.1607,26.21,0.6846,26.94
2018-03-23,744679.0,19808461.4,2.82,7.29,2.07,20.13,1.0,13543815.6,398970.0,509166.0,10612602.0,,,2773.0,,,,,0.47,,16201.0,,,,2773.0,,,15661.0,10.66,0.46,,,51.21,36.48,380059.0,10109569.4,,10.17,51.18,15.94,0.1641,27.04,0.6809,26.6
2018-03-26,739442.0,19092392.44,2.8,7.35,2.06,19.57,1.0,13078578.78,390960.0,506529.0,10094587.2,,,,0.05,,,,0.22,1943.0,8010.0,,,0.05,,,,4580.0,10.39,0.16,,,52.95,35.75,347347.0,8968499.54,,9.24,52.92,15.93,0.1623,26.68,0.6761,25.82
2018-03-27,718266.0,18775473.24,2.72,7.32,2.0,18.78,1.0,13160261.42,372484.0,503453.0,9736731.76,,,,,,,,0.6,,21176.0,,,,,,2700.0,3076.0,9.62,0.1,,,51.4,34.27,352249.0,9207788.86,,9.1,51.41,16.43,0.1645,27.19,0.6608,26.14
2018-03-28,689168.0,17532433.92,2.61,7.07,1.92,18.12,1.0,12029431.2,358272.0,472855.0,9114439.68,,,1500.0,0.12,,,,0.36,4200.0,15712.0,,,0.12,1500.0,,,34798.0,9.37,0.93,,,50.04,32.84,357742.0,9100956.48,,9.35,50.05,15.98,0.1661,28.61,0.6317,25.44
2018-03-29,709761.0,18311833.8,2.69,7.15,1.97,18.34,1.0,12584388.6,398953.0,487767.0,10292987.4,,,35674.0,0.91,,,,,35000.0,,,,0.91,35674.0,,5007.0,20088.0,10.27,0.61,,,52.72,36.57,357742.0,9229743.6,,9.23,52.66,15.37,0.1575,27.5,0.6505,25.8
2018-03-30,709761.0,18311833.8,2.69,7.16,1.97,18.31,1.0,12584388.6,398953.0,487767.0,10292987.4,,,,,,,,,,,,,,,,,,10.28,,,,52.72,36.84,357742.0,9229743.6,,9.21,52.74,15.36,0.1574,27.49,0.6554,
2018-04-02,709761.0,18311833.8,2.69,7.16,1.97,18.42,1.0,12584388.6,400253.0,487767.0,10326527.4,,1300.0,,,0.03,,,,,,,1300.0,,,,,,10.29,,,,52.89,36.93,356527.0,9198396.6,,9.15,52.93,15.33,0.1582,27.76,0.6548,
2018-04-03,691001.0,20315429.4,2.62,6.97,1.92,18.31,1.0,13788805.8,373477.0,469007.0,10980223.8,,,,,,,,0.69,,26776.0,,,,,,,18760.0,9.66,0.51,,,53.66,34.51,322508.0,9481735.2,,8.29,53.81,15.59,0.1626,27.96,0.6385,29.4
2018-04-04,699786.0,19258110.72,2.65,5.95,1.95,19.77,1.0,12868104.32,391187.0,467591.0,10765466.24,,,11701.0,0.04,,,,0.0,6000.0,4657.0,,,0.04,11701.0,,10666.0,7416.0,11.06,0.14,,,54.46,35.77,327165.0,9003580.8,,9.07,54.94,14.93,0.1696,29.84,0.6399,27.52
2018-04-05,667904.0,16804464.64,2.53,5.24,1.86,17.88,1.0,11225159.16,362021.0,446151.0,9108448.36,,,,0.08,,,,1.03,2073.0,29166.0,,,0.08,,,,23513.0,9.71,0.68,,,60.67,33.22,234666.0,5904196.56,,6.17,61.12,16.02,0.1801,30.88,0.6128,25.16
2018-04-06,657801.0,15681975.84,2.49,4.89,1.83,16.56,1.0,10659531.52,347328.0,447128.0,8280299.52,,,,,,4590.0,,0.59,,14693.0,,,,,0.12,,3613.0,8.75,0.15,,,58.56,31.85,245746.0,5858584.64,,6.25,58.34,17.35,0.1779,30.47,0.6033,23.84
2018-04-09,844876.0,20023561.2,3.2,5.95,2.35,20.17,1.0,10764848.1,526346.0,454213.0,12474400.2,,,140000.0,0.13,,,,0.05,8332.0,1757.0,,,0.13,140000.0,,40775.0,1247.0,12.54,0.04,,,83.83,48.36,101545.0,2406616.5,,2.42,83.82,23.48,0.2126,34.81,0.7763,23.7
2018-04-10,948641.0,22729438.36,3.6,6.5,2.64,22.78,1.0,13406147.12,621286.0,559522.0,14886012.56,,,5808.0,2.78,,,,0.25,110120.0,10457.0,,,2.78,5808.0,,99589.0,4811.0,14.76,0.12,,,100.0,56.92,0.0,0.0,,0.0,100.0,22.52,0.1941,30.71,0.8692,23.96
2018-04-11,996760.0,24520296.0,2.99,6.67,2.4,24.3,1.0,14086968.6,678400.0,572641.0,16688640.0,,,45338.0,0.76,,,,0.08,25200.0,3716.0,,,0.76,45338.0,,15492.0,12081.0,16.27,0.25,,,91.22,62.07,65273.0,1605715.8,,1.56,91.23,22.32,0.1836,30.08,0.912,24.6
2018-04-12,1178765.0,29162646.1,3.53,7.74,2.83,29.26,1.0,18616528.38,683800.0,752487.0,16917212.0,,2159.0,3382.0,4.48,0.05,,,0.0,180000.0,141.0,,2159.0,4.48,3382.0,,,154.0,16.84,0.0,,,91.26,61.54,65523.0,1621039.02,,1.61,91.26,25.75,0.213,34.01,1.0608,24.74
2018-04-13,1190715.0,29172517.5,3.57,7.8,2.86,29.5,1.0,18728706.5,680537.0,764437.0,16673156.5,,,,0.38,,,,0.07,15421.0,3263.0,,,0.38,,,,3471.0,16.83,0.09,,,90.82,60.65,68786.0,1685257.0,,1.7,90.82,25.69,0.2093,33.41,1.0612,24.5
2018-04-16,1183205.0,29627453.2,3.55,7.69,2.84,29.46,1.0,19041342.48,679027.0,760437.0,17002836.08,,,244.0,,,2000.0,,0.09,,3754.0,,,,244.0,0.05,2000.0,6000.0,16.63,0.15,,,90.8,59.61,68786.0,1722401.44,,1.69,90.8,25.3,0.213,34.2,1.0386,25.04
2018-04-17,1167124.0,28921332.72,3.5,7.6,2.81,29.31,1.0,18331153.68,663053.0,739756.0,16430453.34,,,4683.0,0.31,,11380.0,,0.68,10610.0,28957.0,,,0.31,4683.0,0.3,8300.0,42671.0,16.6,1.16,,,86.54,58.05,103090.0,2554570.2,,2.58,86.54,26.0,0.2021,31.48,1.0219,24.78
2018-04-18,1184439.0,29563597.44,3.55,7.73,2.85,29.59,1.0,18345000.96,651173.0,734976.0,16253278.08,,,27000.0,1.23,,,,1.46,48949.0,58029.0,,,1.23,27000.0,,19149.0,53729.0,16.14,1.43,,,85.72,56.47,108447.0,2706837.12,,2.69,85.73,27.35,0.2072,31.4,1.0272,24.96
2018-04-19,1185086.0,29342729.36,3.55,7.72,2.85,29.62,1.0,18092850.04,655764.0,730729.0,16236716.64,,,6680.0,0.05,,,,0.04,1500.0,2089.0,,,0.05,6680.0,,,5747.0,16.37,0.12,,,85.53,56.8,110946.0,2747022.96,,2.77,85.52,27.55,0.2067,31.15,1.0265,24.76
2018-04-20,1175690.0,28475211.8,3.53,7.77,2.83,29.02,1.0,17740665.6,621237.0,732480.0,15046360.14,,,,1.46,,5180.0,,1.13,59368.0,44844.0,,,1.46,,0.14,10317.0,62797.0,15.41,1.63,,,82.22,53.81,134379.0,3254659.38,,3.35,82.15,27.9,0.2115,31.1,1.0184,24.22
2018-04-23,1156130.0,28487043.2,3.47,7.64,2.78,28.4,1.0,17566348.8,626678.0,712920.0,15441345.92,,,36000.0,,,,,0.79,,30559.0,,,,36000.0,,,19560.0,15.2,0.51,,,73.96,54.28,220627.0,5436249.28,,5.35,73.97,27.91,0.2207,32.36,1.0014,24.64
2018-04-24,1135153.0,27402593.42,3.4,7.61,2.73,27.83,1.0,16703504.02,632537.0,691943.0,15269443.18,,,15450.0,,,,,0.23,,9591.0,,,,15450.0,,,20977.0,15.57,0.48,,,74.09,54.63,221167.0,5338971.38,,5.45,74.08,28.97,0.2253,32.35,0.9805,24.14
2018-04-25,1195862.0,28461515.6,3.59,8.09,2.87,28.92,1.0,17913117.6,677796.0,752652.0,16131544.8,,,15355.0,1.5,,,,0.12,60709.0,4741.0,,,1.5,15355.0,,34645.0,,16.37,,,,75.25,57.7,222961.0,5306471.8,,5.39,75.24,27.29,0.2125,30.67,1.0179,23.8
2018-04-26,1180115.0,27992327.8,3.54,8.11,2.84,28.26,1.0,17479386.6,674135.0,736905.0,15990482.2,,,5936.0,0.11,,,,0.24,4824.0,9597.0,,,0.11,5936.0,,,20571.0,16.06,0.58,,,75.24,56.78,221886.0,5263135.92,,5.29,75.23,27.54,0.2165,31.29,0.994,23.72
2018-04-27,1155036.0,27720864.0,3.46,8.11,2.78,27.69,1.0,17083824.0,638223.0,711826.0,15317352.0,,,,0.29,,,,0.86,11004.0,35912.0,,,0.29,,,,36083.0,15.16,0.94,,,74.2,53.76,221886.0,5325264.0,,5.28,74.18,28.02,0.2207,32.31,0.9729,24.0
2018-04-30,1164150.0,28102581.0,3.49,8.7,2.8,28.17,1.0,17138579.24,637950.0,709966.0,15400113.0,,,,0.07,,,,0.0,3000.0,273.0,,,0.07,,,,4860.0,15.32,0.11,,,74.08,53.51,223166.0,5387227.24,,5.36,74.09,27.87,0.2171,31.96,0.9764,24.14
2018-05-01,1164150.0,28102581.0,3.49,8.89,2.8,28.27,1.0,17138579.24,637950.0,709966.0,15400113.0,,,,,,,,,,,,,,,,,,15.42,,,,74.08,53.51,223166.0,5387227.24,,5.4,74.07,27.93,0.2166,31.83,0.9764,
2018-05-02,1078957.0,26477604.78,3.24,8.24,2.59,26.38,1.0,15437794.98,648657.0,629087.0,15918042.78,,,6766.0,0.37,,4100.0,,0.11,15021.0,4314.0,,,0.37,6766.0,0.1,8255.0,100000.0,15.66,2.31,,,74.0,54.21,227856.0,5591586.24,,5.5,74.0,25.26,0.2012,29.96,0.9018,24.54
2018-05-03,1007001.0,24309004.14,3.02,7.77,2.42,24.63,1.0,15883323.38,556266.0,657967.0,13428261.24,,,913.0,0.78,,,,3.04,32497.0,128988.0,,,0.78,913.0,,35684.0,3617.0,13.64,0.09,,,58.66,46.04,392055.0,9464207.7,,9.5,58.96,22.45,0.1795,26.66,0.8335,24.14
2018-05-04,984756.0,23909875.68,2.95,7.53,2.37,23.97,1.0,15726058.88,535674.0,647696.0,13006164.72,,,,,,,,0.52,,20592.0,,,,,,,10271.0,12.95,0.29,,,61.54,43.99,334771.0,8128239.88,,8.08,61.58,22.69,0.1861,27.44,0.8086,24.28
2018-05-07,948681.0,22996027.44,3.42,7.3,2.64,23.11,1.0,14853350.88,510338.0,612762.0,12370593.12,,,,,,,,0.61,,25336.0,,,,,,,34934.0,12.4,0.87,,,67.17,42.08,249452.0,6046716.48,,6.06,67.18,23.69,0.1928,28.45,0.7822,24.24
2018-05-08,930021.0,22469307.36,2.79,7.22,2.24,22.61,1.0,14429004.32,494269.0,597227.0,11941539.04,,,1102.0,,,,,0.42,,17171.0,,,,1102.0,,,15535.0,11.99,0.38,,,66.46,40.62,249452.0,6026760.32,,6.05,66.47,24.19,0.1985,28.99,0.7643,24.16
2018-05-09,950964.0,22613923.92,2.85,7.54,2.29,22.93,1.0,14784477.82,485530.0,621719.0,11545903.4,,,,0.71,,,,0.21,29682.0,8739.0,,,0.71,,,,5190.0,11.75,0.13,,,77.0,39.9,145001.0,3448123.78,,3.51,77.01,23.87,0.1943,28.13,0.7814,23.78
2018-05-10,939329.0,22036658.34,2.82,7.61,2.26,22.34,1.0,14269732.68,491117.0,608258.0,11521604.82,,,4161.0,,,,,0.05,,1699.0,,,,4161.0,,3125.0,13461.0,11.73,0.37,,,77.21,40.3,145001.0,3401723.46,,3.46,77.22,24.3,0.1981,28.46,0.7708,23.46
2018-05-11,975504.0,22612182.72,2.88,7.95,2.32,23.01,1.0,14848621.22,527889.0,640579.0,12236467.02,,,37608.0,0.77,,,,0.02,32918.0,836.0,,,0.77,37608.0,,,597.0,12.5,0.02,,,88.05,43.31,71645.0,1660731.1,,1.7,88.02,23.54,0.1922,27.27,0.8003,23.18
2018-05-14,993686.0,23351621.0,2.94,8.31,2.36,23.52,1.0,15482246.5,517330.0,658819.0,12157255.0,,,,0.64,,,,0.25,29577.0,10559.0,,,0.64,,,,11337.0,12.21,0.27,,,86.3,42.38,82146.0,1930431.0,,1.95,86.26,23.08,0.1943,27.04,0.8141,23.5
2018-05-15,995119.0,23584320.3,2.94,8.63,2.36,23.78,1.0,15648185.7,517321.0,660261.0,12260507.7,,,,,,1500.0,,0.0,,9.0,,,,,0.04,,58.0,12.35,0.0,,,86.3,42.34,82146.0,1946860.2,,1.97,86.23,22.91,0.1934,26.97,0.8145,23.7
2018-05-16,990842.0,23681123.8,2.93,8.54,2.35,23.69,1.0,15776007.6,513053.0,660084.0,12261966.7,,,19500.0,,,,,0.57,,23768.0,,,,19500.0,,,177.0,12.17,0.0,,,80.39,41.62,125155.0,2991204.5,,2.97,80.37,22.09,0.1929,27.29,0.8038,23.9
2018-05-17,969187.0,23880767.68,2.86,10.17,2.3,23.59,1.0,15730890.56,508157.0,638429.0,12520988.48,,,,,,,,0.11,,4896.0,,,,,,,21655.0,12.16,0.41,,,80.03,41.21,126810.0,3124598.4,,3.03,80.05,22.38,0.1965,28.27,0.786,24.64
2018-05-18,956623.0,23972972.38,2.83,11.25,2.27,23.85,1.0,16134981.24,492738.0,643854.0,12348014.28,,,2570.0,0.33,,,,0.32,8666.0,18147.0,,,0.33,2570.0,,158.0,,12.16,,,,77.29,40.33,144799.0,3628662.94,,3.57,77.3,20.94,0.1941,28.45,0.783,25.06
2018-05-21,910431.0,23361659.46,2.69,11.42,2.16,23.13,1.0,15456352.32,486546.0,602352.0,12484770.36,,,1347.0,0.12,,,,0.23,2078.0,9976.0,,,0.12,1347.0,,2437.0,43580.0,12.19,0.95,,,76.86,39.84,146505.0,3759318.3,,3.67,76.87,21.98,0.1898,25.54,0.7454,25.66
2018-05-22,909383.0,23516644.38,2.69,12.61,2.16,23.36,1.0,15549721.44,481950.0,601304.0,12463227.0,,,158.0,0.1,,,,0.1,3548.0,4754.0,,,0.1,158.0,,,4596.0,12.24,0.0,,,76.13,39.44,151101.0,3907471.86,,3.81,76.25,21.77,0.1874,25.25,0.7442,25.86
