,TKO FP Equity_DX_SI_QTY,TKO FP Equity_DX_SHORT_INTEREST_VALUE,TKO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TKO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TKO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TKO FP Equity_DX_SI_MV,TKO FP Equity_DX_DSS,TKO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TKO FP Equity_DX_SUPPLY_SI_QTY,TKO FP Equity_DX_BROKER_SI_QTY,TKO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TKO FP Equity_DX_BROKER_SI_MV_NEW_x,TKO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TKO FP Equity_DX_SUPPLY_SI_QTY_INC_x,TKO FP Equity_DX_BROKER_SI_MV_INC_x,TKO FP Equity_DX_SUPPLY_SI_MV_NEW,TKO FP Equity_DX_BROKER_SI_QTY_ADD,TKO FP Equity_DX_BROKER_SI_QTY_NEW,TKO FP Equity_DX_SUPPLY_SI_MV_DEC,TKO FP Equity_DX_BROKER_SI_QTY_INC,TKO FP Equity_DX_SUPPLY_SI_QTY_DEC,TKO FP Equity_DX_BROKER_SI_MV_NEW_y,TKO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TKO FP Equity_DX_BROKER_SI_MV_INC_y,TKO FP Equity_DX_SUPPLY_SI_QTY_INC_y,TKO FP Equity_DX_BROKER_SI_MV_ADD,TKO FP Equity_DX_SUPPLY_SI_QTY_ADD,TKO FP Equity_DX_BROKER_SI_QTY_DEC,TKO FP Equity_DX_SUPPLY_SI_MV,TKO FP Equity_DX_BROKER_SI_MV_DEC,TKO FP Equity_DX_SUPPLY_SI_MV_RMV,TKO FP Equity_DX_BROKER_SI_MV_RMV,TKO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TKO FP Equity_DX_UTILIZATION_QUANTITY,TKO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TKO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TKO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TKO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TKO FP Equity_DX_ACTIVE_UTILIZATION_MV,TKO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TKO FP Equity_DX_BROKER_SI_CON_RATIO,TKO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TKO FP Equity_DX_DEMAND_SUPPLY_RATIO,TKO FP Equity_PX_LAST
2024-02-19,337595.0,7157014.0,0.81,20.94,0.19,7.14,0.0,6762545.6,252519.0,318988.0,5353402.8,,,,,,,,0.01,,393.0,,,,,,,120.0,5.33,0.0,,,100.0,17.28,0.0,0.0,,0.0,100.0,19.54,0.3839,57.38,0.2311,21.2
2024-02-20,336113.0,7007956.05,0.8,20.92,0.19,7.12,0.0,6620000.1,251430.0,317506.0,5242315.5,,,,,,,,0.02,,1089.0,,,,,,,1482.0,5.33,0.03,,,100.0,17.21,0.0,0.0,,0.0,100.0,19.22,0.3863,57.71,0.2301,20.85
2024-02-21,332839.0,7006260.95,0.8,20.64,0.19,6.96,0.0,6654578.6,250056.0,316132.0,5263678.8,,,,0.0,,,,0.03,526.0,1374.0,,,0.0,,,,1900.0,5.22,0.04,,,100.0,17.13,0.0,0.0,,0.0,100.0,19.51,0.3914,58.08,0.228,21.05
2024-02-22,349866.0,7277212.8,0.84,21.83,0.2,7.32,0.0,6832467.2,252808.0,328484.0,5258406.4,,,2809.0,0.27,,,,0.0,12409.0,57.0,,,0.27,2809.0,,,57.0,5.32,0.0,,,100.0,17.31,0.0,0.0,,0.0,100.0,19.97,0.3889,57.83,0.2396,20.8
2024-02-23,347013.0,7269922.35,0.83,21.5,0.2,7.23,0.0,6928290.7,254233.0,330706.0,5326181.35,,,5224.0,0.03,,,,0.22,2622.0,10606.0,,,0.03,5224.0,,6807.0,400.0,5.29,0.01,,,20.46,17.4,988067.0,20700003.65,,20.51,20.5,18.98,0.3935,58.54,0.2374,20.95
2024-02-26,348145.0,7102158.0,0.83,21.75,0.2,7.28,0.0,6851095.2,244765.0,335838.0,4993206.0,,,,0.23,,,,0.19,10600.0,9468.0,,,0.23,,,,5468.0,5.12,0.09,,,19.78,16.75,992567.0,20248366.8,,20.74,19.81,18.84,0.3963,58.87,0.2383,20.4
2024-02-27,351736.0,7280935.2,0.84,23.13,0.2,7.19,0.0,6979895.1,246256.0,337193.0,5097499.2,,,4236.0,0.01,,,,0.06,2059.0,2745.0,,,0.01,4236.0,,,704.0,5.03,0.02,,,19.88,16.86,992567.0,20546136.9,,20.26,19.88,19.18,0.3882,58.01,0.2408,20.7
2024-02-28,352990.0,7253944.5,0.84,24.46,0.2,7.31,0.0,6955085.85,249610.0,338447.0,5129485.5,,,4865.0,0.04,,,,0.03,1254.0,1511.0,,,0.04,4865.0,,,,5.17,,,,20.09,17.1,992567.0,20397251.85,,20.56,20.09,19.48,0.3881,57.95,0.2419,20.55
2024-02-29,352906.0,7340444.8,0.84,25.43,0.2,7.27,0.0,7046270.4,244826.0,338763.0,5092380.8,,,1353.0,0.16,,,,0.13,8200.0,6137.0,,,0.16,1353.0,,,7884.0,5.03,0.19,,,19.71,16.76,997567.0,20749393.6,,20.55,19.67,18.92,0.3875,58.04,0.2416,20.8
2024-03-01,354259.0,7510290.8,0.85,26.43,0.2,7.39,0.0,7220486.8,242838.0,340589.0,5148165.6,,,2391.0,0.04,,2391.0,,0.09,1035.0,4379.0,,,0.04,2391.0,0.05,,1600.0,5.05,0.03,,,19.58,16.63,997567.0,21148420.4,,20.7,19.61,19.11,0.3853,57.8,0.2427,21.2
2024-03-04,349569.0,7288513.65,0.84,26.0,0.2,7.4,0.0,6988899.15,240148.0,335199.0,5007085.8,,,,0.09,,,,0.18,2772.0,8851.0,,,0.09,,,6161.0,8162.0,5.09,0.15,,,19.4,16.46,997567.0,20799271.95,,21.09,19.44,20.24,0.374,56.43,0.2396,20.85
2024-03-05,350724.0,7470421.2,0.84,26.15,0.2,7.34,0.0,7164340.2,229380.0,336354.0,4885794.0,,,5000.0,0.13,,,,0.35,7555.0,15768.0,,,0.13,5000.0,,,6400.0,4.79,0.17,,,18.6,15.77,1003967.0,21384497.1,,20.95,18.6,20.24,0.3507,54.17,0.2411,21.3
2024-03-06,342169.0,7425067.3,0.82,24.19,0.2,7.31,0.0,7064348.2,223567.0,325546.0,4851403.9,,,1614.0,,,,,0.15,,7427.0,,,,1614.0,,,10808.0,4.76,0.19,,,100.0,15.38,0.0,0.0,,0.0,100.0,19.88,0.3648,55.59,0.2354,21.7
2024-03-07,344476.0,7320115.0,0.82,23.18,0.2,7.46,0.0,6930390.0,227484.0,326136.0,4834035.0,,,118.0,0.04,,,,0.05,590.0,2283.0,,,0.04,118.0,,6082.0,,4.93,,,,100.0,15.65,0.0,0.0,,0.0,100.0,20.01,0.3634,55.47,0.2369,21.25
2024-03-08,367234.0,7877169.3,0.88,23.87,0.21,7.84,0.0,7363034.25,258930.0,343265.0,5554048.5,,,23002.0,0.11,,16014.0,,0.07,6815.0,3166.0,,,0.11,23002.0,0.35,11610.0,5700.0,5.5,0.17,,,20.59,17.77,998765.0,21423509.25,,21.19,20.62,19.79,0.3079,50.2,0.252,21.45
2024-03-11,367173.0,7710633.0,0.88,24.45,0.21,7.87,0.0,7207284.0,261083.0,343204.0,5482743.0,,,2581.0,0.16,,,,0.03,6687.0,1428.0,,,0.16,2581.0,,1000.0,6748.0,5.61,0.14,,,20.72,17.82,998765.0,20974065.0,,21.49,20.69,19.99,0.3108,50.41,0.2507,21.0
2024-03-12,366231.0,7764097.2,0.88,24.59,0.21,7.72,0.0,7269077.2,251751.0,342881.0,5337121.2,,,81.0,,,,,0.23,,9413.0,,,,81.0,,,323.0,5.29,0.04,,,20.13,17.19,998765.0,21173818.0,,20.97,20.14,19.87,0.3097,50.31,0.2501,21.2
2024-03-13,365789.0,7827884.6,0.87,25.45,0.21,7.78,0.0,7366885.8,257116.0,344247.0,5502282.4,,,8695.0,0.24,,,,0.07,10388.0,3330.0,,,0.24,8695.0,,,9022.0,5.45,0.18,,,20.49,17.58,997765.0,21352171.0,,21.09,20.54,22.53,0.3054,48.84,0.2501,21.4
2024-03-14,357187.0,7554505.05,0.85,24.24,0.2,7.65,0.0,6976792.8,252678.0,329872.0,5344139.7,,,5373.0,0.13,,,,0.3,5491.0,14561.0,,,0.13,5373.0,,4750.0,19866.0,5.42,0.42,,,20.07,17.28,1006431.0,21286015.65,,21.66,20.02,23.13,0.3075,48.6,0.2443,21.15
2024-03-15,367951.0,7451007.75,0.88,25.41,0.21,7.78,0.0,6891804.0,263178.0,340336.0,5329354.5,,,32000.0,,,17000.0,,0.47,,21500.0,,,,32000.0,0.38,,6536.0,5.56,0.17,,,21.27,17.99,974431.0,19732227.75,,20.58,21.27,23.29,0.2912,46.18,0.2516,20.25
2024-03-18,356490.0,7343694.0,0.85,21.36,0.2,7.28,0.0,6767800.4,258054.0,328534.0,5315912.4,,,6779.0,0.0,,,,0.28,1294.0,11903.0,,,0.0,6779.0,,,13096.0,5.26,0.27,,,20.97,17.66,972431.0,20032078.6,,19.72,21.06,23.95,0.3003,47.23,0.2439,20.6
2024-03-19,279245.0,5682635.75,0.67,16.83,0.16,5.75,0.0,5509803.2,184377.0,270752.0,3752071.95,,,2049.0,,,,,1.54,,75726.0,,,,2049.0,,,57782.0,3.8,1.16,,,15.5,13.04,1005431.0,20460520.85,,20.75,15.49,28.0,0.3376,48.94,0.1975,20.35
2024-03-20,250475.0,5059595.0,0.6,15.34,0.14,5.1,0.0,4897025.4,156041.0,242427.0,3152028.2,,,,,,,,0.59,,28336.0,,,,,,,28325.0,3.18,0.6,,,13.43,11.04,1005431.0,20309706.2,,20.34,13.52,31.17,0.3981,54.46,0.1772,20.2
2024-03-21,249708.0,5081557.8,0.6,15.47,0.14,5.05,0.0,4917781.0,156541.0,241660.0,3185609.35,,,500.0,0.01,,,,,500.0,,,,0.01,500.0,,,1267.0,3.17,0.04,,,13.48,11.08,1004931.0,20450345.85,,20.29,13.5,30.74,0.3971,54.59,0.1768,20.35
2024-03-22,251955.0,5089491.0,0.6,15.27,0.14,5.14,0.0,4926921.4,162231.0,243907.0,3277066.2,,,,0.06,,,,,2247.0,,,,0.06,,,5690.0,,3.31,,,,13.9,11.48,1004931.0,20299606.2,,20.52,13.88,31.28,0.3953,54.12,0.1783,20.2
2024-03-25,251536.0,5106180.8,0.6,15.16,0.14,5.09,0.0,4915096.9,163096.0,242123.0,3310848.8,,,4369.0,,,,,0.07,,3504.0,,,,4369.0,,,1784.0,3.3,0.05,,,13.96,11.55,1005431.0,20410249.3,,20.27,14.0,30.62,0.3924,54.2,0.1781,20.3
2024-03-26,217084.0,4406805.2,0.52,9.93,0.12,4.41,0.0,4215721.3,152969.0,207671.0,3105270.7,,,5041.0,,,,,0.31,,15168.0,,,,5041.0,,,34452.0,3.11,0.69,,,13.21,10.89,1005431.0,20410249.3,,20.42,13.22,33.82,0.3571,48.6,0.1545,20.3
2024-03-27,213971.0,4322214.2,0.51,9.57,0.12,4.35,0.0,4132071.6,149856.0,204558.0,3027091.2,,,,,,,,0.06,,3113.0,,,,,,,3113.0,3.05,0.06,,,12.97,10.68,1005431.0,20309706.2,,20.41,12.99,32.87,0.3579,49.31,0.1525,20.2
2024-03-28,222465.0,4527162.75,0.52,1.66,0.13,4.51,0.0,4335608.2,156328.0,213052.0,3181274.8,,,7172.0,0.0,,9100.0,,0.01,94.0,700.0,,,0.0,7172.0,0.18,,700.0,3.17,0.01,,,13.46,11.15,1005431.0,20460520.85,,20.37,13.46,31.64,0.3709,51.47,0.1587,20.35
2024-03-29,222465.0,4527162.75,0.52,1.66,0.13,4.52,0.0,4335608.2,156328.0,213052.0,3181274.8,,,,,,,,,,,,,,,,,,3.18,,,,13.46,11.15,1005431.0,20460520.85,,20.44,13.48,31.53,0.3719,51.65,0.1587,
2024-04-01,222465.0,4527162.75,0.52,1.66,0.13,4.53,0.0,4335608.2,156328.0,213052.0,3181274.8,,,,,,,,,,,,,,,,,,3.19,,,,13.46,11.15,1005431.0,20460520.85,,20.57,13.42,31.5,0.3714,51.61,0.1587,
2024-04-02,230019.0,4623381.9,0.5,1.72,0.13,4.69,0.0,4406623.5,165538.0,219235.0,3327313.8,,,2039.0,0.14,,,,,6183.0,,,,0.14,2039.0,,7171.0,,3.37,,,,14.14,11.78,1005431.0,20209163.1,,20.41,14.17,30.8,0.3747,52.36,0.1637,20.1
2024-04-03,245799.0,4977429.75,0.54,1.83,0.14,4.95,0.0,4759053.75,163499.0,235015.0,3310854.75,,,,0.39,,,,0.05,19700.0,2039.0,,,0.39,,,,3920.0,3.29,0.1,,,13.99,11.64,1005431.0,20359977.75,,20.08,14.07,27.22,0.4039,56.98,0.175,20.25
2024-04-04,225198.0,4661598.6,0.49,1.68,0.13,4.57,0.0,4438369.8,140750.0,214414.0,2913525.0,,,,0.02,,,,0.48,1000.0,23749.0,,,0.02,,,1000.0,21601.0,2.85,0.41,,,12.28,10.01,1005431.0,20812421.7,,20.33,12.29,28.45,0.3772,53.83,0.1602,20.7
2024-04-05,224500.0,4624700.0,0.49,1.67,0.13,4.65,0.0,4402549.6,148598.0,213716.0,3061118.8,,,5700.0,0.15,,,,,5700.0,,,,0.15,5700.0,,2148.0,6398.0,3.08,0.1,,,12.94,10.57,999731.0,20594458.6,,20.75,12.93,28.31,0.3783,54.01,0.1598,20.6
2024-04-08,224705.0,4662628.75,0.49,1.65,0.13,4.64,0.0,4394289.75,142798.0,211773.0,2963058.5,,,,,,,,0.12,,5800.0,,,,,,,1943.0,2.94,0.05,,,12.5,10.16,999731.0,20744418.25,,20.52,12.54,28.41,0.378,53.93,0.1599,20.75
2024-04-09,213557.0,4420629.9,0.47,1.56,0.12,4.44,0.0,4197401.1,140650.0,202773.0,2911455.0,,,,,,,,0.05,,2148.0,,,,,,,9000.0,2.92,0.18,,,12.33,9.99,999731.0,20694431.7,,20.73,12.34,24.64,0.3903,56.79,0.1516,20.7
2024-04-10,212407.0,4471167.35,0.46,1.55,0.12,4.41,0.0,4276181.2,141168.0,203144.0,2971586.4,,,2039.0,0.01,,,,0.03,371.0,1521.0,,,0.01,2039.0,,,,2.93,,,,12.37,10.03,999731.0,21044337.55,,20.91,12.29,24.92,0.3938,57.0,0.151,21.05
2024-04-11,212769.0,4531979.7,0.52,1.55,0.12,4.48,0.0,4329906.6,144250.0,203282.0,3072525.0,,,224.0,0.02,,,,0.04,138.0,2039.0,,,0.02,224.0,,4897.0,,3.04,,,,12.61,10.25,999731.0,21294270.3,,21.1,12.58,24.93,0.3938,56.99,0.1512,21.3
2024-04-12,221146.0,4688295.2,0.54,1.61,0.13,4.71,0.0,4487170.8,153513.0,211659.0,3254475.6,,,4395.0,0.22,,,,,8377.0,,,,0.22,4395.0,,4868.0,,3.28,,,,13.34,10.91,996832.0,21132838.4,,21.35,13.31,24.9,0.3975,57.34,0.1572,21.2
2024-04-15,229773.0,4882676.25,0.56,1.67,0.13,4.88,0.0,4709573.75,161987.0,221627.0,3442223.75,,,7000.0,0.21,,,,0.08,9968.0,3341.0,,,0.21,7000.0,,4815.0,,3.44,,,,13.95,11.46,998832.0,21225180.0,,21.19,13.97,28.34,0.3904,55.15,0.1625,21.25
2024-04-16,223338.0,4678931.1,0.55,1.62,0.13,4.75,0.0,4508272.4,161787.0,215192.0,3389437.65,,,,,,,,0.0,,200.0,,,,,,,6435.0,3.44,0.13,,,13.94,11.42,999032.0,20929720.4,,21.25,13.95,28.82,0.3834,54.23,0.1576,20.95
2024-04-17,231139.0,4888589.85,0.57,1.68,0.13,4.86,0.0,4716301.95,167002.0,222993.0,3532092.3,,,9349.0,0.15,,,,0.11,7801.0,4868.0,,,0.15,9349.0,,734.0,,3.5,,,,14.32,11.78,999032.0,21129526.8,,20.85,14.36,31.33,0.3773,52.28,0.163,21.15
2024-04-18,235639.0,5007328.75,0.58,1.72,0.13,5.0,0.0,4834226.25,173112.0,227493.0,3678630.0,,,12300.0,0.2,,,,0.13,8401.0,6190.0,,,0.2,12300.0,,,3901.0,3.66,0.07,,,14.93,12.21,986732.0,20968055.0,,20.85,14.93,29.05,0.3865,54.4,0.1662,21.25
2024-04-19,222964.0,4737985.0,0.55,1.63,0.13,4.74,0.0,4569642.5,161622.0,215042.0,3434467.5,,,,,,,,0.24,,11490.0,,,,,,,12451.0,3.43,0.26,,,14.04,10.27,989631.0,21029658.75,,21.03,14.04,25.04,0.401,57.57,0.1417,21.25
2024-04-22,224698.0,4819772.1,0.55,1.65,0.13,4.78,0.0,4669579.2,163356.0,217696.0,3503986.2,,,,0.06,,,,0.02,2654.0,920.0,,,0.06,,,2654.0,,3.47,,,,14.17,10.38,989631.0,21227584.95,,21.05,14.16,26.07,0.4003,57.07,0.1427,21.45
2024-04-23,227943.0,4855185.9,0.56,1.67,0.13,4.89,0.0,4706043.3,188501.0,220941.0,4015071.3,,,25145.0,0.69,,,,,30645.0,,,,0.69,25145.0,,,27400.0,4.03,0.58,,,16.32,11.98,966231.0,20580720.3,,20.62,16.37,26.47,0.4114,57.89,0.1448,21.3
2024-04-24,231847.0,4857194.65,0.57,1.7,0.13,4.96,0.0,4687478.7,206100.0,223746.0,4317795.0,,,17599.0,0.07,,,,,2805.0,,,,0.07,17599.0,,,,4.39,,,,17.92,14.73,943773.0,19772044.35,,20.1,17.92,27.54,0.403,56.66,0.1657,20.95
2024-04-25,232663.0,4874289.85,0.57,1.71,0.13,4.92,0.0,4704573.9,206100.0,224562.0,4317795.0,,,13421.0,0.14,,,,0.3,7016.0,13421.0,,,0.14,13421.0,,,6200.0,4.31,0.13,,,17.92,14.73,943773.0,19772044.35,,19.69,17.96,30.65,0.4158,56.25,0.1662,20.95
2024-04-26,235810.0,5034543.5,0.58,1.73,0.13,4.99,0.0,4861587.15,209264.0,227709.0,4467786.4,,,,0.09,,,,0.02,4147.0,1000.0,,,0.09,,,4164.0,1000.0,4.39,0.02,,,18.15,14.96,943773.0,20149553.55,,19.81,18.14,32.0,0.4144,55.42,0.1686,21.35
2024-04-29,244692.0,5297581.8,0.6,1.78,0.14,5.27,0.0,5122195.15,223381.0,236591.0,4836198.65,,,12207.0,0.12,,4673.0,,0.0,4209.0,65.0,,,0.12,12207.0,0.1,1975.0,,4.76,,,,19.23,15.96,937952.0,20306660.8,,19.95,19.26,32.35,0.3958,53.49,0.1749,21.65
2024-04-30,244581.0,5368552.95,0.6,1.77,0.14,5.35,0.0,5176336.8,223335.0,235824.0,4902203.25,,,,,,,,0.0,,702.0,,,,,,656.0,767.0,4.84,0.0,,,19.23,11.98,937952.0,20588046.4,,20.4,19.17,32.15,0.3938,53.41,0.1312,21.95
2024-05-01,239711.0,5261656.45,0.59,1.75,0.14,5.3,0.0,5099533.75,218465.0,232325.0,4795306.75,,,,,,,,0.16,,7870.0,,,,,,3000.0,3499.0,4.77,0.08,,,18.84,14.06,940952.0,20653896.4,,20.61,18.8,32.75,0.4105,54.64,0.1542,
2024-05-02,245011.0,5390242.0,0.6,1.79,0.14,5.42,0.0,5227750.0,218465.0,237625.0,4806230.0,,,,0.12,,,,,5300.0,,,,0.12,,,,,4.77,,,,18.84,14.04,940952.0,20700944.0,,20.58,18.83,34.17,0.4071,53.46,0.1575,22.0
2024-05-03,245864.0,5396714.8,0.6,1.79,0.14,5.45,0.0,5192887.1,218412.0,236578.0,4794143.4,,,2642.0,0.02,,,,0.06,706.0,2695.0,,,0.02,2642.0,,,1753.0,4.77,0.04,,,18.88,14.09,938410.0,20598099.5,,20.51,18.88,33.54,0.4012,53.3,0.1586,21.95
2024-05-06,295868.0,6509096.0,0.73,2.15,0.17,6.54,0.0,6304804.0,263085.0,286582.0,5787870.0,,,51000.0,1.12,,,,0.14,51000.0,6327.0,,,1.12,51000.0,,,996.0,5.76,0.02,,,22.87,17.01,887410.0,19523020.0,,19.47,22.82,27.89,0.4577,61.38,0.1913,22.0
2024-05-07,253311.0,5560176.45,0.62,1.84,0.14,5.62,0.0,5356348.75,223728.0,244025.0,4910829.6,,,2328.0,,,,,0.91,,41685.0,,,,2328.0,,,42557.0,4.91,0.92,,,19.5,14.5,923610.0,20273239.5,,20.37,19.42,31.63,0.4163,55.86,0.1642,21.95
2024-05-08,254405.0,5406105.74,0.62,1.85,0.14,5.64,0.0,5164344.51,221731.0,243028.0,4711783.31,,,,0.02,,600.0,,0.06,1000.0,2597.0,,,0.02,,0.01,600.0,2597.0,4.85,0.06,,,19.36,14.37,923610.0,19626710.65,,20.33,19.28,31.38,0.4135,55.69,0.1649,22.0
2024-05-09,238467.0,5007807.0,0.59,1.72,0.14,5.14,0.0,4853247.0,210247.0,231107.0,4415187.0,,,2136.0,0.01,,,,0.3,600.0,13620.0,,,0.01,2136.0,,,12521.0,4.59,0.37,,,18.1,13.63,951317.0,19977657.0,,20.86,18.04,31.95,0.4397,57.77,0.1546,21.0
2024-05-10,230159.0,4856354.9,0.57,1.72,0.13,4.88,0.0,4701058.9,209726.0,222799.0,4425218.6,,,,,,,,0.07,,521.0,,,,,,,8308.0,4.41,0.25,,,18.06,13.6,951838.0,20083781.8,,20.0,18.05,28.88,0.4577,60.86,0.1493,21.1
2024-05-13,230903.0,4872053.3,0.57,1.73,0.13,4.91,0.0,4778749.1,210470.0,226481.0,4440917.0,,,8818.0,0.12,,4500.0,,0.17,5500.0,8074.0,,,0.12,8818.0,0.1,,6318.0,4.43,0.14,,,18.73,13.64,913177.0,19268034.7,,19.22,18.74,25.84,0.4698,63.19,0.1497,21.1
2024-05-14,245529.0,5156109.0,0.6,10.94,0.14,5.21,0.0,5063247.0,229400.0,241107.0,4817400.0,,,19347.0,0.44,,,,0.01,20779.0,417.0,,,0.44,19347.0,,,6153.0,4.83,0.13,,,20.42,14.87,893830.0,18770430.0,,18.83,20.42,24.59,0.4908,65.35,0.1591,21.0
2024-05-15,227381.0,4843215.3,0.56,10.15,0.13,4.8,0.0,4749026.7,208700.0,222959.0,4445310.0,,,,0.14,,,,0.45,7552.0,20700.0,,,0.14,,,,25700.0,4.37,0.56,,,18.73,13.53,905430.0,19285659.0,,18.91,18.78,27.59,0.4354,59.39,0.1474,21.3
2024-05-16,225126.0,4772671.2,0.55,10.06,0.13,4.82,0.0,4655414.0,205644.0,219595.0,4359652.8,,,,0.04,,,,0.06,801.0,4165.0,,,0.04,,,1109.0,4165.0,4.37,0.08,,,18.44,13.31,909595.0,19283414.0,,19.36,18.43,28.2,0.4438,59.99,0.1457,21.2
2024-05-17,229356.0,4827943.8,0.56,10.2,0.13,4.88,0.0,4711516.25,209609.0,223825.0,4412269.45,,,8400.0,0.07,,,,0.12,4230.0,5335.0,,,0.07,8400.0,,900.0,,4.44,,,,13.56,13.56,1336447.0,28132209.35,,28.31,13.56,27.76,0.4483,60.57,0.1483,21.05
2024-05-20,227348.0,4762940.6,0.56,10.09,0.13,4.8,0.0,4647066.15,205360.0,221817.0,4302292.0,,,,0.03,,,,0.1,1838.0,4249.0,,,0.03,,,,3846.0,4.33,0.09,,,13.29,13.29,1339796.0,28068726.2,,28.23,13.29,28.77,0.4615,61.21,0.1471,20.95
2024-05-21,241601.0,5037380.85,0.59,11.8,0.14,5.07,0.0,4941158.1,214808.0,236986.0,4478746.8,,,10386.0,0.31,,,,0.02,15169.0,938.0,,,0.31,10386.0,,,,4.5,,,,13.83,13.83,1338048.0,27898300.8,,28.05,13.84,30.79,0.434,57.64,0.1556,20.85
2024-05-22,242032.0,5010062.4,0.59,12.01,0.14,5.06,0.0,4914531.9,213296.0,237417.0,4415227.2,,,,0.02,,,,0.05,730.0,2242.0,,,0.02,,,730.0,299.0,4.46,0.02,,,13.68,13.68,1345693.0,27855845.1,,28.11,13.68,30.58,0.4317,57.55,0.1552,20.7
2024-05-23,237795.0,4934246.25,0.58,11.78,0.13,4.93,0.0,4862285.25,209859.0,234327.0,4354574.25,,,,0.07,,,,0.17,3200.0,7437.0,,,0.07,,,4000.0,6290.0,4.35,0.14,,,13.46,13.46,1349130.0,27994447.5,,27.99,13.46,28.46,0.432,58.59,0.1525,20.75
2024-05-24,228067.0,4778003.65,0.56,11.65,0.13,4.74,0.0,4730489.05,194620.0,225799.0,4077289.0,,,,0.02,,,,0.32,672.0,15239.0,,,0.02,,,,9200.0,4.04,0.19,,,12.49,12.49,1363460.0,28564487.0,,28.31,12.49,29.7,0.4224,57.1,0.1464,20.95
2024-05-27,232068.0,4919841.6,0.57,11.9,0.13,4.85,0.0,4859040.0,192280.0,229200.0,4076336.0,,,,0.07,,,,0.07,3401.0,3206.0,,,0.07,,,866.0,,4.03,,,,17.16,12.36,928231.0,19678497.2,,19.42,17.17,29.77,0.4138,56.32,0.1491,21.2
2024-05-28,235658.0,5007732.5,0.58,12.06,0.13,5.0,0.0,4959537.5,191929.0,233390.0,4078491.25,,,1312.0,0.05,,4200.0,,0.04,890.0,1663.0,,,0.05,1312.0,0.09,,900.0,4.07,0.02,,,17.13,12.31,928231.0,19724908.75,,19.68,17.12,29.78,0.402,55.26,0.1511,21.25
2024-05-29,239113.0,5045284.3,0.59,11.93,0.14,5.07,0.0,4997429.5,190300.0,236845.0,4015330.0,,,5500.0,0.13,,,,0.15,6226.0,7129.0,,,0.13,5500.0,,,2771.0,4.05,0.06,,,16.53,12.19,961124.0,20279716.4,,20.56,16.46,29.77,0.4157,56.57,0.1532,21.1
2024-05-30,256603.0,5427153.45,0.63,12.75,0.15,5.42,0.0,5379185.25,189697.0,254335.0,4012091.55,,,,0.4,,,,0.01,18800.0,603.0,,,0.4,,,,1310.0,4.0,0.04,,,16.48,12.15,961124.0,20327772.6,,20.25,16.49,27.14,0.4425,60.23,0.1644,21.15
2024-05-31,242247.0,5099299.35,0.59,11.88,0.14,5.13,0.0,5016614.95,220013.0,238319.0,4631273.65,,,48116.0,0.04,,,,0.37,1784.0,17800.0,,,0.04,48116.0,,,17800.0,4.65,0.37,,,15.08,15.08,1238512.0,26070677.6,,26.15,15.1,29.48,0.4127,56.47,0.1661,21.05
2024-06-03,243853.0,5218454.2,0.6,11.99,0.14,5.14,0.0,5112995.0,221493.0,238925.0,4739950.2,,,2306.0,0.01,,,,0.04,606.0,1826.0,,,0.01,2306.0,,1000.0,,4.66,,,,15.09,15.09,1246007.0,26664549.8,,26.21,15.08,29.48,0.4085,56.1,0.1662,21.4
2024-06-04,252668.0,5356561.6,0.62,12.44,0.14,5.41,0.0,5252088.0,223488.0,247740.0,4737945.6,,,,0.25,,,,0.07,8815.0,4639.0,,,0.25,,,6634.0,,4.78,,,,15.17,15.17,1249406.0,26487407.2,,26.68,15.2,28.97,0.4075,56.31,0.1715,21.2
2024-06-05,252130.0,5420795.0,0.62,13.18,0.14,5.37,0.0,5314843.0,228770.0,247202.0,4918555.0,,,2462.0,0.0,,,,0.05,746.0,2418.0,,,0.0,2462.0,,5238.0,1284.0,4.85,0.03,,,15.52,15.52,1245730.0,26783195.0,,26.49,15.48,29.24,0.4116,56.54,0.171,21.5
2024-06-06,254518.0,5535766.5,0.63,13.29,0.14,5.49,0.0,5480652.0,226515.0,251984.0,4926701.25,,,4630.0,0.13,,,,0.15,4782.0,6885.0,,,0.13,4630.0,,,,4.87,,,,13.73,13.73,1423030.0,30950902.5,,30.61,13.72,30.02,0.4092,55.93,0.1543,21.75
2024-06-07,259308.0,5614018.2,0.64,13.35,0.15,5.66,0.0,5526638.8,231717.0,255272.0,5016673.05,,,5202.0,0.08,,,,,3700.0,,,,0.08,5202.0,,,412.0,5.05,0.0,,,14.01,14.01,1422362.0,30794137.3,,31.06,13.99,29.35,0.3928,54.76,0.1568,21.65
