,WAVE FP Equity_DX_SI_QTY,WAVE FP Equity_DX_SHORT_INTEREST_VALUE,WAVE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,WAVE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WAVE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WAVE FP Equity_DX_SI_MV,WAVE FP Equity_DX_DSS,WAVE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WAVE FP Equity_DX_SUPPLY_SI_QTY,WAVE FP Equity_DX_BROKER_SI_QTY,WAVE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WAVE FP Equity_DX_BROKER_SI_MV_NEW_x,WAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WAVE FP Equity_DX_SUPPLY_SI_QTY_INC_x,WAVE FP Equity_DX_BROKER_SI_MV_INC_x,WAVE FP Equity_DX_SUPPLY_SI_MV_NEW,WAVE FP Equity_DX_BROKER_SI_QTY_ADD,WAVE FP Equity_DX_BROKER_SI_QTY_NEW,WAVE FP Equity_DX_SUPPLY_SI_MV_DEC,WAVE FP Equity_DX_BROKER_SI_QTY_INC,WAVE FP Equity_DX_SUPPLY_SI_QTY_DEC,WAVE FP Equity_DX_BROKER_SI_MV_NEW_y,WAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WAVE FP Equity_DX_BROKER_SI_MV_INC_y,WAVE FP Equity_DX_SUPPLY_SI_QTY_INC_y,WAVE FP Equity_DX_BROKER_SI_MV_ADD,WAVE FP Equity_DX_SUPPLY_SI_QTY_ADD,WAVE FP Equity_DX_BROKER_SI_QTY_DEC,WAVE FP Equity_DX_SUPPLY_SI_MV,WAVE FP Equity_DX_BROKER_SI_MV_DEC,WAVE FP Equity_DX_SUPPLY_SI_MV_RMV,WAVE FP Equity_DX_BROKER_SI_MV_RMV,WAVE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WAVE FP Equity_DX_UTILIZATION_QUANTITY,WAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WAVE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WAVE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WAVE FP Equity_DX_ACTIVE_UTILIZATION_MV,WAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WAVE FP Equity_DX_BROKER_SI_CON_RATIO,WAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WAVE FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-03-29,38190.0,2142459.0,0.31,3.44,0.15,2.17,0.0,1569846.3,23839.0,27983.0,1337367.9,,,,,,,,,,,,,,,,,,1.33,,,,4.69,4.69,484784.0,27196382.4,,27.18,4.66,20.04,0.1972,34.46,0.0751
2024-04-01,38190.0,2142459.0,0.31,3.44,0.15,2.19,0.0,1569846.3,23839.0,27983.0,1337367.9,,,,,,,,,,,,,,,,,,1.34,,,,4.7,4.7,483895.0,27146509.5,,27.17,4.69,20.15,0.1969,34.36,0.0752
2024-04-02,37924.0,2104782.0,0.3,3.41,0.15,2.16,0.0,1521643.5,23839.0,27417.0,1323064.5,,,40.0,,,,,0.0,,40.0,,,,40.0,,,566.0,1.33,0.03,,,4.75,4.75,478429.0,26552809.5,,26.79,4.74,20.22,0.1998,34.75,0.0755
2024-04-03,37924.0,2100989.6,0.3,3.4,0.15,2.14,0.0,1518901.8,23839.0,27417.0,1320680.6,,,575.0,,,,,0.11,,2000.0,,,,575.0,,1425.0,,1.32,,,,4.75,4.75,478529.0,26510506.6,,26.52,4.73,20.19,0.1999,34.77,0.0755
2024-04-04,37970.0,2111132.0,0.3,3.71,0.15,2.14,0.0,1526942.8,23839.0,27463.0,1325448.4,,,,0.0,,,,,46.0,,,,0.0,,,,,1.32,,,,4.74,4.74,479419.0,26655696.4,,26.56,4.73,20.2,0.1993,34.7,0.0754
2024-04-05,37370.0,2047876.0,0.3,3.84,0.15,2.12,0.0,1488532.4,23539.0,27163.0,1289937.2,,,,,,,,0.02,,300.0,,,,,,,300.0,1.31,0.02,,,4.68,4.68,479692.0,26287121.6,,26.64,4.68,20.57,0.205,35.19,0.0743
2024-04-08,28271.0,1583176.0,0.23,2.95,0.11,1.59,0.0,1302560.0,18343.0,23260.0,1027208.0,,,,,,,,0.29,,5196.0,,,,,,,3903.0,1.0,0.23,,,3.65,3.65,483646.0,27084176.0,,26.57,3.64,14.55,0.2744,46.26,0.0563
2024-04-09,25765.0,1442840.0,0.21,2.78,0.1,1.48,0.0,1134392.0,15494.0,20257.0,867664.0,,,,,,497.0,,0.18,,3346.0,,,,,0.03,497.0,3500.0,0.87,0.18,,,3.09,3.09,486320.0,27233920.0,,27.24,3.09,15.82,0.2156,37.62,0.0513
2024-04-10,24771.0,1352496.6,0.2,2.63,0.1,1.42,0.0,1078896.0,14997.0,19760.0,818836.2,,,,,,,,0.03,,497.0,,,,,,,497.0,0.84,0.03,,,2.99,2.99,486346.0,26554491.6,,27.19,2.99,16.73,0.2294,38.95,0.0494
2024-04-11,26501.0,1444304.5,0.21,2.81,0.11,1.48,0.0,1076920.0,16727.0,19760.0,911621.5,,,1730.0,,,,,,,,,,,1730.0,,,,0.91,,,,3.34,3.34,483380.0,26344210.0,,26.4,3.34,19.82,0.2225,36.49,0.053
2024-04-12,24829.0,1335800.2,0.2,2.68,0.1,1.4,0.0,1159336.2,16786.0,21549.0,903086.8,,,,0.11,,,,,1789.0,,,,0.11,,,59.0,,0.91,,,,3.36,3.36,483306.0,26001862.8,,26.32,3.36,16.51,0.2275,38.63,0.0496
2024-04-15,24639.0,1323114.3,0.2,2.69,0.1,1.37,0.0,1146978.3,16596.0,21359.0,891205.2,,,,,,,,0.01,,190.0,,,,,,,190.0,0.89,0.02,,,3.32,3.32,482722.0,25922171.4,,25.97,3.32,16.52,0.229,38.97,0.0493
2024-04-16,24229.0,1284137.0,0.19,2.66,0.1,1.34,0.0,1110297.0,16186.0,20949.0,857858.0,,,,,,,,0.02,,410.0,,,,,,,410.0,0.86,0.02,,,3.25,3.25,481369.0,25512557.0,,25.81,3.24,16.89,0.2323,39.65,0.0487
2024-04-17,29641.0,1570973.0,0.24,3.18,0.12,1.6,0.0,1305390.0,15056.0,24630.0,797968.0,,,,0.25,,,,0.06,4811.0,1130.0,,,0.25,,,,1130.0,0.79,0.07,,,3.03,3.03,482274.0,25560522.0,,25.53,3.02,21.28,0.2047,32.84,0.0596
2024-04-18,31281.0,1645380.6,0.25,3.41,0.13,1.69,0.0,1470170.0,18187.0,27950.0,956636.2,,,3612.0,0.18,,,,0.09,3320.0,1680.0,,,0.18,3612.0,,1199.0,,0.96,,,,3.67,3.67,477657.0,25124758.2,,25.28,3.67,20.23,0.2188,36.26,0.0631
2024-04-19,31281.0,1642252.5,0.25,3.29,0.13,1.68,0.0,1467375.0,18187.0,27950.0,954817.5,,,,,,,,,,,,,,,,,,0.96,,,,3.65,3.65,480070.0,25203675.0,,25.25,3.64,20.2,0.2187,36.24,0.0628
2024-04-22,32723.0,1744135.9,0.26,3.45,0.13,1.76,0.0,1528164.3,18908.0,28671.0,1007796.4,,,,,,721.0,,,,,,,,,0.04,721.0,,0.99,,,,3.79,3.79,480109.0,25589809.7,,25.28,3.78,19.32,0.2027,34.58,0.0656
2024-04-23,32382.0,1719484.2,0.26,3.17,0.13,1.76,0.0,1504323.0,18567.0,28330.0,985907.7,,,,,,,,0.02,,341.0,,,,,,,341.0,0.99,0.02,,,3.73,3.73,479253.0,25448334.3,,25.51,3.72,19.55,0.2068,35.12,0.065
2024-04-24,30940.0,1692418.0,0.25,2.97,0.12,1.68,0.0,1510212.3,17846.0,27609.0,976176.2,,,,,,,,0.04,,721.0,,,,,,,721.0,0.95,0.04,,,3.58,3.58,480864.0,26303260.8,,25.65,3.58,20.42,0.2225,36.46,0.062
2024-04-25,29880.0,1604556.0,0.24,2.87,0.12,1.67,0.0,1425681.3,21786.0,26549.0,1169908.2,,,,,,3940.0,,,,,,,,,0.22,3940.0,5000.0,1.19,0.26,,,4.37,4.37,476957.0,25612590.9,,26.0,4.36,21.17,0.1591,21.56,0.0599
2024-04-26,25940.0,1418918.0,0.21,2.5,0.1,1.43,0.0,1236712.3,17846.0,22609.0,976176.2,,,,,,,,0.21,,3940.0,,,,,,,3940.0,0.96,0.22,,,3.58,3.58,480345.0,26274871.5,,25.98,3.57,24.23,0.1867,24.58,0.0521
2024-04-29,25940.0,1431888.0,0.21,2.56,0.1,1.45,0.0,1248016.8,17846.0,22609.0,985099.2,,,,,,,,,,,,,,,,,,0.98,,,,3.6,3.6,478527.0,26414690.4,,26.19,3.59,24.27,0.187,24.71,0.0523
2024-04-30,27940.0,1494790.0,0.22,2.79,0.11,1.58,0.0,1316581.5,18692.0,24609.0,1000022.0,,,221.0,0.12,,,,,2000.0,,,,0.12,221.0,,625.0,,1.02,,,,3.77,3.77,476908.0,25514578.0,,26.24,3.74,22.67,0.1911,26.46,0.0564
2024-05-01,27940.0,1494790.0,0.22,2.47,0.11,1.53,0.0,1316581.5,18692.0,24609.0,1000022.0,,,,,,,,,,,,,,,,,,1.0,,,,3.78,3.78,476054.0,25468889.0,,25.47,3.78,22.55,0.1908,26.5,0.0565
2024-05-02,28300.0,1598950.0,0.23,2.5,0.11,1.56,0.0,1410748.5,18692.0,24969.0,1056098.0,,,,,,360.0,,,,,,,,,0.02,,,1.01,,,,3.75,3.75,479527.0,27093275.5,,25.85,3.75,22.07,0.1851,25.9,0.0568
2024-05-03,31940.0,1842938.0,0.26,2.8,0.13,1.85,0.0,1650739.3,18692.0,28609.0,1078528.4,,,,0.25,,,,,4000.0,,,,0.25,,,,360.0,1.05,0.02,,,3.75,3.75,479795.0,27684171.5,,27.15,3.74,19.66,0.2183,35.42,0.0641
2024-05-06,32006.0,1849946.8,0.26,2.8,0.13,1.89,0.0,1657415.0,18758.0,28675.0,1084212.4,,,,0.0,,,,,66.0,,,,0.0,,,66.0,,1.08,,,,3.75,3.75,481912.0,27854513.6,,27.8,3.75,19.72,0.2176,35.35,0.0639
2024-05-07,32594.0,1900230.2,0.26,2.84,0.13,1.93,0.0,1706032.9,19346.0,29263.0,1127871.8,,,588.0,0.0,,575.0,,,13.0,,,,0.0,588.0,0.03,,,1.12,,,,3.86,3.86,482048.0,28103398.4,,27.91,3.86,19.39,0.21,34.64,0.065
2024-05-08,32392.0,1878736.0,0.26,2.87,0.13,1.93,0.0,1685538.0,19144.0,29061.0,1110352.0,,,,,,,,0.01,,202.0,,,,,,,202.0,1.12,0.01,,,3.81,3.81,482762.0,28000196.0,,28.13,3.82,19.53,0.2128,34.93,0.0645
2024-05-09,32546.0,1903941.0,0.26,2.93,0.13,1.93,0.0,1709077.5,19298.0,29215.0,1128933.0,,,,0.01,,,,,154.0,,,,0.01,,,154.0,,1.12,,,,3.84,3.84,482608.0,28232568.0,,28.01,3.84,19.38,0.2109,34.78,0.0648
2024-05-10,28605.0,1681974.0,0.23,2.59,0.11,1.71,0.0,1587894.0,17242.0,27005.0,1013829.6,,,,,,,,0.11,,2056.0,,,,,,,2210.0,1.01,0.14,,,3.44,3.44,484608.0,28494950.4,,28.32,3.44,22.17,0.2585,39.64,0.057
2024-05-13,28605.0,1661950.5,0.23,2.65,0.11,1.71,0.0,1568990.5,17134.0,27005.0,995485.4,,,,,,,,0.01,,154.0,,,,,,46.0,,1.0,,,,3.4,3.4,487124.0,28301904.4,,28.57,3.4,22.21,0.2595,39.83,0.0567
2024-05-14,28478.0,1705832.2,0.23,2.7,0.11,1.69,0.0,1609992.2,17007.0,26878.0,1018719.3,,,,,,,,0.01,,127.0,,,,,,,127.0,0.99,0.01,,,3.37,3.37,487230.0,29185077.0,,28.42,3.37,22.19,0.26,39.73,0.0565
2024-05-15,28432.0,1700233.6,0.23,2.74,0.11,1.73,0.0,1604553.6,16961.0,26832.0,1014267.8,,,,,,,,0.0,,46.0,,,,,,,46.0,1.01,0.0,,,3.37,3.37,486843.0,29113211.4,,29.11,3.36,22.29,0.2625,40.07,0.0564
2024-05-16,29046.0,1765996.8,0.23,2.83,0.12,1.77,0.0,1668716.8,17575.0,27446.0,1068560.0,,,614.0,,,614.0,,,,,,,,614.0,0.04,,,1.05,,,,3.49,3.49,486186.0,29560108.8,,29.13,3.49,21.79,0.2511,39.04,0.0577
2024-05-17,40248.0,2463177.6,0.32,3.92,0.16,2.48,0.0,2022476.4,23176.0,33047.0,1418371.2,,,,,,5601.0,,,,,,,,,0.34,5601.0,,1.41,,,,4.6,4.6,480776.0,29423491.2,,29.26,4.6,27.32,0.2075,28.41,0.0799
2024-05-20,39634.0,2401820.4,0.32,3.86,0.16,2.46,0.0,1965439.8,22562.0,32433.0,1367257.2,,,3056.0,,,,,0.22,,3670.0,,,,3056.0,,,614.0,1.38,0.04,,,4.51,4.51,478143.0,28975465.8,,29.22,4.51,27.89,0.2141,28.83,0.0792
2024-05-21,24432.0,1490352.0,0.2,2.41,0.1,1.51,0.0,1392752.0,16961.0,22832.0,1034621.0,,,,,,,,0.34,,5601.0,,,,,,,9601.0,1.03,0.59,,,3.39,3.39,483602.0,29499722.0,,29.34,3.39,25.92,0.2296,30.27,0.0488
2024-05-22,24767.0,1503356.9,0.2,2.47,0.1,1.54,0.0,1406236.9,17296.0,23167.0,1049867.2,,,,,,335.0,,,,,,,,,0.02,335.0,,1.06,,,,3.45,3.45,484706.0,29421654.2,,29.55,3.45,25.6,0.2237,29.88,0.0493
2024-05-23,24432.0,1487908.8,0.2,2.49,0.1,1.52,0.0,1390468.8,16961.0,22832.0,1032924.9,,,,,,,,0.02,,335.0,,,,,,,335.0,1.03,0.02,,,3.38,3.38,484997.0,29536317.3,,29.46,3.38,25.93,0.2297,30.28,0.0487
2024-05-24,24432.0,1478136.0,0.2,2.54,0.1,1.52,0.0,1381336.0,16961.0,22832.0,1026140.5,,,,,,,,,,,,,,,,,,1.03,,,,3.41,3.41,479844.0,29030562.0,,29.18,3.41,25.91,0.23,30.4,0.0492
2024-05-27,26032.0,1587952.0,0.21,2.7,0.1,1.61,0.0,1392752.0,18561.0,22832.0,1132221.0,,,1600.0,,,,,,,,,,,1600.0,,,,1.12,,,,3.74,3.74,478172.0,29168492.0,,28.95,3.74,24.31,0.2064,28.48,0.0524
2024-05-28,25672.0,1558290.4,0.21,2.7,0.1,1.6,0.0,1445995.4,17951.0,23822.0,1089625.7,,,250.0,,,990.0,,0.05,,860.0,,,,250.0,0.06,,,1.09,,,,3.61,3.61,479029.0,29077060.3,,29.17,3.62,24.63,0.2088,28.84,0.0517
2024-05-29,25452.0,1542391.2,0.2,2.7,0.1,1.58,0.0,1430281.2,17731.0,23602.0,1074498.6,,,,,,,,0.01,,220.0,,,,,,,220.0,1.08,0.01,,,3.57,3.57,479279.0,29044307.4,,29.12,3.58,24.9,0.2121,29.0,0.0512
2024-05-30,25402.0,1541901.4,0.2,2.77,0.1,1.57,0.0,1429606.4,17681.0,23552.0,1073236.7,,,,,,,,0.01,,50.0,,,,,,,50.0,1.07,0.0,,,3.56,3.56,479231.0,29089321.7,,29.04,3.56,24.89,0.2129,29.15,0.0511
2024-05-31,25382.0,1512767.2,0.2,2.79,0.1,1.57,0.0,1402507.2,17661.0,23532.0,1052595.6,,,,,,,,0.0,,20.0,,,,,,,20.0,1.07,0.0,,,3.53,3.53,482253.0,28742278.8,,29.18,3.53,24.93,0.2136,29.29,0.0508
2024-06-03,25382.0,1525458.2,0.2,2.85,0.1,1.54,0.0,1414273.2,17661.0,23532.0,1061426.1,,,,,,,,,,,,,,,,,,1.05,,,,3.53,3.53,483084.0,29033348.4,,28.81,3.52,24.87,0.2131,29.19,0.0507
2024-06-04,25382.0,1588913.2,0.2,2.85,0.1,1.57,0.0,1473103.2,17661.0,23532.0,1105578.6,,,,,,,,,,,,,,,,,,1.07,,,,3.53,3.53,483024.0,30237302.4,,29.19,3.53,24.72,0.2123,28.98,0.0507
2024-06-05,25382.0,1614295.2,0.2,2.83,0.1,1.63,0.0,1496635.2,17661.0,23532.0,1123239.6,,,,,,,,,,,,,,,,,,1.11,,,,3.53,3.53,483120.0,30726432.0,,30.3,3.53,24.85,0.2128,29.08,0.0507
2024-06-06,25382.0,1637139.0,0.2,2.68,0.1,1.65,0.0,1517814.0,17661.0,23532.0,1139134.5,,,,,,,,,,,,,,,,,,1.12,,,,3.47,3.47,491924.0,31729098.0,,31.32,3.46,24.84,0.213,29.14,0.0498
2024-06-07,24882.0,1672070.4,0.2,2.61,0.1,1.66,0.0,1564550.4,17411.0,23282.0,1170019.2,,,,,,,,0.02,,250.0,,,,,,,250.0,1.14,0.02,,,3.21,3.21,525036.0,35282419.2,,34.11,3.22,25.26,0.2201,29.44,0.0459
2024-06-10,24882.0,1614841.8,0.2,2.48,0.1,1.7,0.0,1511001.8,17411.0,23282.0,1129973.9,,,,,,,,,,,,,,,,,,1.17,,,,3.22,3.22,522516.0,33911288.4,,34.98,3.23,25.61,0.2223,29.87,0.0461
2024-06-11,24882.0,1560101.4,0.2,2.43,0.1,1.64,0.0,1459781.4,17411.0,23282.0,1091669.7,,,,,,,,,,,,,,,,,,1.12,,,,3.2,3.2,526019.0,32981391.3,,33.96,3.21,25.55,0.2223,29.91,0.0458
2024-06-12,25554.0,1620123.6,0.21,2.5,0.1,1.64,0.0,1497381.2,17747.0,23618.0,1125159.8,,,336.0,,,336.0,,,,,,,,336.0,0.02,,,1.11,,,,3.18,3.18,540268.0,34252991.2,,33.85,3.17,24.6,0.2103,29.0,0.0458
2024-06-13,24882.0,1510337.4,0.2,2.8,0.1,1.61,0.0,1413217.4,17411.0,23282.0,1056847.7,,,41.0,,,,,0.02,,377.0,,,,41.0,,,336.0,1.1,0.02,,,3.12,3.12,540781.0,32825406.7,,34.2,3.13,25.67,0.2224,29.83,0.0446
2024-06-14,24882.0,1475502.6,0.2,2.89,0.1,1.54,0.0,1380622.6,17411.0,23282.0,1032472.3,,,,,,,,,,,,,,,,,,1.06,,,,3.07,3.07,549575.0,32589797.5,,33.33,3.07,25.57,0.2216,29.78,0.0439
2024-06-17,24882.0,1375974.6,0.2,2.8,0.1,1.49,0.0,1287494.6,17411.0,23282.0,962828.3,,,,,,,,,,,,,,,,,,1.02,,,,3.04,3.04,554848.0,30683094.4,,32.57,3.05,25.62,0.2232,30.19,0.0435
2024-06-18,24882.0,1403344.8,0.2,2.58,0.1,1.41,0.0,1313104.8,17411.0,23282.0,981980.4,,,418.0,,,,,0.05,,458.0,,,,418.0,,40.0,,0.97,,,,3.07,3.07,549777.0,31007422.8,,30.48,3.07,25.29,0.2202,29.6,0.0439
2024-06-19,24882.0,1368510.0,0.2,2.45,0.1,1.43,0.0,1280510.0,17411.0,23282.0,957605.0,,,,,,,,,,,,,,,,,,0.97,,,,3.07,3.07,549271.0,30209905.0,,30.86,3.05,25.53,0.2217,29.91,0.0439
2024-06-20,24882.0,1368510.0,0.2,2.38,0.1,1.4,0.0,1280510.0,17411.0,23282.0,957605.0,,,,,,,,,,,,,,,,,,0.96,,,,3.07,3.07,548982.0,30194010.0,,30.24,3.08,25.43,0.221,29.65,0.0439
2024-06-21,23482.0,1246894.2,0.19,2.17,0.09,1.32,0.0,1161934.2,16011.0,21882.0,850184.1,,,450.0,,,,,0.1,,1850.0,,,,450.0,,,1400.0,0.88,0.08,,,2.83,2.83,549940.0,29201814.0,,30.13,2.83,22.0,0.2207,31.64,0.0415
2024-06-24,23482.0,1253938.8,0.19,2.06,0.09,1.28,0.0,1168498.8,16011.0,21882.0,854987.4,,,,,,,,,,,,,,,,,,0.85,,,,2.83,2.83,549939.0,29366742.6,,29.18,2.82,21.76,0.2196,31.48,0.0415
2024-06-25,21682.0,1133968.6,0.17,1.82,0.09,1.18,0.0,1050288.6,14211.0,20082.0,743235.3,,,,,,,,0.09,,1800.0,,,,,,,1800.0,0.76,0.09,,,2.52,2.52,550134.0,28772008.2,,29.31,2.52,23.74,0.2272,34.15,0.0384
2024-06-26,17550.0,919620.0,0.14,1.46,0.07,0.93,0.0,835780.0,10079.0,15950.0,528139.6,,,,,,,,0.22,,4132.0,,,,,,,4132.0,0.53,0.23,,,1.79,1.79,553395.0,28997898.0,,28.97,1.79,29.53,0.3034,42.44,0.0311
2024-06-27,17550.0,916110.0,0.14,1.39,0.07,0.93,0.0,832590.0,10079.0,15950.0,526123.8,,,,,,,,,,,,,,,,,,0.53,,,,1.79,1.79,552866.0,28859605.2,,28.94,1.79,29.46,0.3038,42.55,0.0312
2024-06-28,17550.0,898560.0,0.14,1.38,0.07,0.93,0.0,816640.0,10079.0,15950.0,516044.8,,,,,,,,,,,,,,,,,,0.52,,,,1.79,1.79,553096.0,28318515.2,,28.79,1.78,29.5,0.304,42.55,0.0312
2024-07-01,17550.0,963495.0,0.14,1.26,0.07,0.91,0.0,875655.0,10079.0,15950.0,553337.1,,,,,,,,,,,,,,,,,,0.53,,,,1.79,1.79,552452.0,30329614.8,,28.54,1.83,29.42,0.303,42.5,0.0312
2024-07-02,17550.0,958230.0,0.14,1.19,0.07,0.98,0.0,870870.0,10079.0,15950.0,550313.4,,,,,,,,,,,,,,,,,,0.55,,,,1.79,1.79,552949.0,30191015.4,,30.31,1.79,29.51,0.3039,42.56,0.0312
2024-07-03,20790.0,1162161.0,0.17,1.37,0.08,1.15,0.0,982163.0,11699.0,17570.0,653974.1,,,1620.0,,,1620.0,,,,,,,,1620.0,0.09,,,0.64,,,,2.05,2.05,558887.0,31241783.3,,30.58,2.05,24.9,0.2454,36.01,0.0364
2024-07-04,20790.0,1180872.0,0.17,1.34,0.08,1.17,0.0,997976.0,11699.0,17570.0,664503.2,,,,,,,,,,,,,,,,,,0.66,,,,2.05,2.05,558727.0,31735693.6,,31.27,2.05,24.75,0.2457,36.16,0.0364
2024-07-05,20790.0,1191267.0,0.17,1.3,0.08,1.19,0.0,1006761.0,11699.0,17570.0,670352.7,,,,,,,,,,,,,,,,,,0.67,,,,2.05,2.05,558666.0,32011561.8,,31.75,2.05,24.9,0.2454,35.98,0.0365
2024-07-08,20790.0,1185030.0,0.17,1.28,0.08,1.21,0.0,1001490.0,11699.0,17570.0,666843.0,,,,,,,,,,,,,,,,,,0.67,,,,2.09,2.09,546887.0,31172559.0,,31.28,2.1,24.96,0.2454,35.94,0.0372
2024-07-09,20790.0,1195425.0,0.17,1.26,0.08,1.2,0.0,1010275.0,11699.0,17570.0,672692.5,,,,,,,,,,,,,,,,,,0.67,,,,2.09,2.09,546797.0,31440827.5,,31.2,2.1,24.97,0.2453,35.93,0.0372
2024-07-10,20790.0,1193346.0,0.17,1.23,0.08,1.21,0.0,1008518.0,11699.0,17570.0,671522.6,,,,,,,,,,,,,,,,,,0.67,,,,2.09,2.09,546974.0,31396307.6,,31.44,2.09,24.91,0.2454,35.98,0.0372
2024-07-11,19186.0,1122381.0,0.15,1.12,0.08,1.1,0.0,1027845.0,10249.0,17570.0,599566.5,,,,,,,,0.37,,6450.0,,,,,,5000.0,,0.59,,,,1.84,1.84,546653.0,31979200.5,,31.4,1.85,26.01,0.2643,39.48,0.0345
2024-07-12,19272.0,1098504.0,0.15,1.11,0.08,1.13,0.0,909492.0,11939.0,15956.0,680523.0,,,1690.0,,,,,,,,,,,1690.0,,,1614.0,0.69,0.09,,,2.13,2.13,549777.0,31337289.0,,32.04,2.11,25.88,0.2603,39.32,0.0343
2024-07-15,17682.0,993728.4,0.14,1.03,0.07,1.01,0.0,902909.2,10349.0,16066.0,581613.8,,,,,,110.0,,0.09,,1590.0,,,,,0.01,,,0.59,,,,1.84,1.84,552142.0,31030380.4,,31.44,1.83,28.28,0.2994,42.75,0.0314
2024-07-16,20456.0,1145536.0,0.16,1.19,0.08,1.15,0.0,955416.0,13123.0,17061.0,734888.0,,,2774.0,,,995.0,,,,,,,,2774.0,0.06,,,0.74,,,,2.33,2.33,549683.0,30782248.0,,30.91,2.33,24.4,0.236,36.91,0.0363
2024-07-17,21655.0,1230004.0,0.17,1.32,0.09,1.21,0.0,1037168.0,12543.0,18260.0,712442.4,,,,0.1,,,,0.03,1779.0,580.0,,,0.1,,,,580.0,0.7,0.03,,,2.24,2.24,547958.0,31124014.4,,30.68,2.25,23.01,0.232,34.95,0.0386
2024-07-18,19058.0,1099646.6,0.15,1.21,0.08,1.08,0.0,945356.8,11407.0,16384.0,658183.9,,,,,,,,0.06,,1136.0,,,,,,,1876.0,0.65,0.1,,,2.06,2.06,541964.0,31271322.8,,30.85,2.07,26.31,0.2647,39.68,0.0344
2024-07-19,18237.0,1039509.0,0.15,1.16,0.07,1.05,0.0,887091.0,9846.0,15563.0,561222.0,,,,,,,,0.09,,1561.0,,,,,,,821.0,0.57,0.04,,,1.81,1.81,535305.0,30512385.0,,30.88,1.8,27.44,0.277,41.46,0.0335
2024-07-22,18221.0,1044063.3,0.15,1.19,0.07,1.04,0.0,891759.9,9830.0,15563.0,563259.0,,,,,,,,0.0,,16.0,,,,,,,,0.56,,,,1.8,1.8,535432.0,30680253.6,,30.54,1.81,27.41,0.2773,41.53,0.0334
2024-07-23,18109.0,1017725.8,0.15,1.2,0.07,1.04,0.0,874640.6,9718.0,15563.0,546151.6,,,,,,,,0.01,,112.0,,,,,,,,0.55,,,,1.78,1.78,536086.0,30128033.2,,30.69,1.77,27.67,0.2793,41.75,0.0332
2024-07-24,17953.0,1008958.6,0.14,1.2,0.07,1.01,0.0,867447.0,9690.0,15435.0,544578.0,,,,,,,,0.0,,28.0,,,,,,,128.0,0.54,0.01,,,1.78,1.78,535654.0,30103754.8,,30.11,1.78,27.86,0.2818,42.13,0.0329
2024-07-25,17720.0,951564.0,0.14,1.18,0.07,0.99,0.0,828859.5,9457.0,15435.0,507840.9,,,,,,,,0.01,,233.0,,,,,,,,0.52,,,,1.71,1.71,543106.0,29164792.2,,30.36,1.68,28.22,0.2868,42.74,0.0321
2024-07-26,22459.0,1212786.0,0.18,1.47,0.09,1.22,0.0,1089396.0,14457.0,20174.0,780678.0,,,,,,5000.0,,,,,,,,,0.28,5000.0,261.0,0.78,0.02,,,2.62,2.62,537597.0,29030238.0,,28.9,2.62,22.97,0.2259,33.39,0.0407
2024-07-29,22459.0,1201556.5,0.18,1.5,0.09,1.22,0.0,1079309.0,14457.0,20174.0,773449.5,,,,,,,,,,,,,,,,,,0.78,,,,2.69,2.69,522603.0,27959260.5,,28.22,2.69,22.89,0.2259,33.38,0.0418
2024-07-30,18443.0,963093.78,0.15,1.3,0.07,1.0,0.0,843771.04,16767.0,16158.0,875573.04,,,2484.0,,,,,0.01,,174.0,,,,2484.0,,,4016.0,0.89,0.22,,,3.12,3.12,521145.0,27214201.07,,27.83,3.11,28.02,0.2654,40.52,0.0343
2024-07-31,12450.0,668565.0,0.1,0.91,0.05,0.69,0.0,604930.5,10230.0,11265.0,549351.0,,,,0.14,,,,0.35,2500.0,6537.0,,,0.14,,,,7393.0,0.54,0.4,,,1.91,1.91,526330.0,28263921.0,,27.76,1.91,21.12,0.2417,40.81,0.0232
2024-08-01,16174.0,845900.2,0.13,1.18,0.06,0.89,0.0,686542.1,12092.0,13127.0,632411.6,,,1862.0,0.1,,,,,1862.0,,,,0.1,1862.0,,,,0.65,,,,2.26,2.26,522500.0,27326750.0,,27.98,2.26,30.8,0.2316,31.3,0.0303
2024-08-02,18573.0,954652.2,0.15,1.38,0.07,1.0,0.0,758201.4,13716.0,14751.0,705002.4,,,849.0,,,1624.0,,,,,,,,849.0,0.09,775.0,,0.71,,,,2.54,2.54,525351.0,27003041.4,,27.32,2.53,26.51,0.193,27.64,0.0345
