,RF FP Equity_DX_SI_QTY,RF FP Equity_DX_SHORT_INTEREST_VALUE,RF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RF FP Equity_DX_SI_MV,RF FP Equity_DX_DSS,RF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RF FP Equity_DX_SUPPLY_SI_QTY,RF FP Equity_DX_BROKER_SI_QTY,RF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RF FP Equity_DX_BROKER_SI_MV_NEW_x,RF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RF FP Equity_DX_SUPPLY_SI_QTY_INC_x,RF FP Equity_DX_BROKER_SI_MV_INC_x,RF FP Equity_DX_SUPPLY_SI_MV_NEW,RF FP Equity_DX_BROKER_SI_QTY_ADD,RF FP Equity_DX_BROKER_SI_QTY_NEW,RF FP Equity_DX_SUPPLY_SI_MV_DEC,RF FP Equity_DX_BROKER_SI_QTY_INC,RF FP Equity_DX_SUPPLY_SI_QTY_DEC,RF FP Equity_DX_BROKER_SI_MV_NEW_y,RF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RF FP Equity_DX_BROKER_SI_MV_INC_y,RF FP Equity_DX_SUPPLY_SI_QTY_INC_y,RF FP Equity_DX_BROKER_SI_MV_ADD,RF FP Equity_DX_SUPPLY_SI_QTY_ADD,RF FP Equity_DX_BROKER_SI_QTY_DEC,RF FP Equity_DX_SUPPLY_SI_MV,RF FP Equity_DX_BROKER_SI_MV_DEC,RF FP Equity_DX_SUPPLY_SI_MV_RMV,RF FP Equity_DX_BROKER_SI_MV_RMV,RF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RF FP Equity_DX_UTILIZATION_QUANTITY,RF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RF FP Equity_DX_ACTIVE_UTILIZATION_MV,RF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RF FP Equity_DX_BROKER_SI_CON_RATIO,RF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RF FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-01-31,1927138.0,163324945.5,3.55,19.48,2.66,161.38,1.0,119786497.5,1226837.0,1413410.0,103974435.75,,,28646.0,1.44,,,,1.28,17578.0,13844.0,,,1.44,28646.0,,10688.0,35535.0,102.5,2.4,,,12.5,12.5,8588053.0,727837491.75,,719.94,12.46,17.71,0.1322,18.63,0.1963
2018-02-01,1878138.0,160674705.9,3.46,18.98,2.6,158.68,1.0,116284778.55,1186414.0,1359261.0,101497717.7,,,7624.0,1.06,,,,4.62,8325.0,59905.0,,,1.06,7624.0,,11858.0,62474.0,100.36,5.06,,,12.05,12.05,8659993.0,740862401.15,,734.63,12.02,16.27,0.1316,18.86,0.1907
2018-02-02,1873077.0,157900391.1,3.45,19.17,2.59,158.5,1.0,112919428.5,1174182.0,1339495.0,98983542.6,,,22939.0,2.86,,10714.0,,4.83,29795.0,59214.0,,,2.86,22939.0,0.92,24043.0,60275.0,100.38,5.65,,,11.88,11.88,8705518.0,733875167.4,,741.94,11.92,16.66,0.1253,17.17,0.1896
2018-02-05,1902112.0,156068289.6,3.5,19.36,2.63,158.68,1.0,112216092.75,1196490.0,1367655.0,98172004.5,,,27004.0,1.25,,,,0.72,29459.0,7310.0,,,1.25,27004.0,,2614.0,1299.0,100.93,0.16,,,12.05,12.05,8733495.0,716583264.75,,732.56,12.11,16.82,0.125,17.13,0.1916
2018-02-06,1933625.0,153529825.0,3.56,19.48,2.67,157.53,1.0,109638696.0,1236313.0,1380840.0,98163252.2,,,43905.0,1.47,,,,0.73,32386.0,5844.0,,,1.47,43905.0,,1762.0,19201.0,101.42,2.41,,,12.45,12.45,8690585.0,690032449.0,,707.76,12.53,17.44,0.126,17.62,0.1948
2018-02-07,1935060.0,159642450.0,3.56,18.72,2.68,156.37,1.0,114544567.5,1235607.0,1388419.0,101937577.5,,,11195.0,1.02,,,,1.68,21505.0,15211.0,,,1.02,11195.0,,3310.0,13926.0,98.63,0.43,,,12.44,12.44,8700430.0,717785475.0,,699.44,12.36,17.93,0.129,18.02,0.1948
2018-02-08,1935196.0,154525400.6,3.56,17.84,2.68,158.43,1.0,112649744.95,1241064.0,1410767.0,99098960.4,,,34383.0,4.1,,,,3.26,34844.0,45903.0,,,4.1,34383.0,,18650.0,12496.0,102.34,1.86,0.13,,12.54,12.54,8655518.0,691143112.3,1673.0,708.92,12.61,17.61,0.128,19.16,0.1955
2018-02-09,1976296.0,155040421.2,3.64,17.69,2.73,158.2,1.0,113155181.7,1293894.0,1442386.0,101505984.3,,,102794.0,5.9,,,,5.16,75975.0,54783.0,,,5.9,102794.0,,4819.0,44356.0,103.2,4.0,,,13.08,13.08,8596536.0,674398249.2,,683.51,13.12,17.68,0.1252,18.57,0.1998
2018-02-12,1999153.0,157633214.05,3.68,17.22,2.76,158.39,1.0,113549282.95,1307530.0,1440067.0,103098740.5,,,18522.0,,,10300.0,,0.63,,4916.0,,,,18522.0,0.81,30.0,12619.0,102.43,1.22,,,13.21,13.21,8592189.0,677494102.65,,674.16,13.19,17.76,0.1234,18.33,0.2019
2018-02-13,1989483.0,156771260.4,3.66,16.9,2.75,158.04,1.0,114387971.2,1313942.0,1451624.0,103538629.6,,,26586.0,2.19,,,,1.62,26586.0,21227.0,,,2.19,26586.0,,1053.0,15029.0,103.32,1.21,,,13.29,13.29,8571948.0,675469502.4,,674.6,13.28,17.01,0.1221,18.44,0.2012
2018-02-14,2011505.0,159512346.5,3.7,17.01,2.78,159.9,1.0,116823253.3,1325710.0,1473181.0,105128803.0,,,14000.0,1.51,,11676.0,,0.34,17900.0,4132.0,,,1.51,14000.0,0.92,1900.0,8019.0,104.15,0.67,,,13.43,13.43,8543237.0,677478694.1,,672.72,13.41,17.01,0.1218,18.18,0.2038
2018-02-15,1973411.0,156195480.65,3.63,16.61,2.73,157.39,1.0,113383562.25,1286374.0,1432515.0,101816502.1,,,20000.0,2.29,,,,4.55,28805.0,59336.0,,,2.29,20000.0,,,69471.0,101.66,5.31,,,13.04,13.04,8577251.0,678889416.65,,678.11,13.04,18.11,0.1228,18.4,0.2001
2018-02-16,1939225.0,155525845.0,3.57,16.27,2.68,155.46,1.0,112152000.8,1205625.0,1398404.0,96691125.0,,,3745.0,,,4000.0,,6.6,,84494.0,,,,3745.0,0.32,,38111.0,95.71,2.56,,,12.21,12.21,8668776.0,695235835.2,,689.46,12.19,18.39,0.1242,18.65,0.1964
2018-02-19,1971838.0,157747040.0,3.63,16.61,2.73,158.64,1.0,114324480.0,1202036.0,1429056.0,96162880.0,,,5588.0,2.97,,,,2.6,38168.0,34183.0,,,2.97,5588.0,,25006.0,7516.0,96.47,0.59,,,12.18,12.18,8666868.0,693349440.0,,695.06,12.19,18.03,0.1251,18.28,0.1998
2018-02-20,1945745.0,155562312.75,3.58,16.67,2.69,156.48,1.0,111437108.25,1195682.0,1393835.0,95594775.9,,,,1.74,,,,1.71,22000.0,21354.0,,,1.74,,,15000.0,57221.0,95.84,4.56,,,12.13,12.13,8662724.0,692584783.8,,693.76,12.14,16.24,0.125,18.01,0.1974
2018-02-21,2001149.0,158591058.25,3.68,17.28,2.77,160.42,1.0,106556538.5,1254530.0,1344562.0,99421502.5,,,52767.0,,,,,5.59,,69865.0,,,,52767.0,,75946.0,49273.0,100.41,4.12,,,12.71,12.71,8618684.0,683030707.0,,688.53,12.73,15.78,0.1191,17.43,0.2027
2018-02-22,1978906.0,156729355.2,3.64,16.88,2.74,157.69,1.0,106227792.0,1234800.0,1341260.0,97796160.0,,,1814.0,0.11,,,,1.85,2337.0,22332.0,,,0.11,1814.0,,788.0,5639.0,97.79,0.73,,,12.6,12.6,8563776.0,678251059.2,,678.37,12.6,15.77,0.1194,17.72,0.202
2018-02-23,1935049.0,152191603.85,3.56,16.62,2.68,153.8,1.0,103750832.9,1175095.0,1319146.0,92421221.75,,,26550.0,2.77,,,,6.98,36650.0,88355.0,,,2.77,26550.0,,2100.0,58764.0,93.09,4.82,,,12.01,12.01,8610200.0,677192230.0,,681.11,12.02,15.96,0.1235,19.32,0.1978
2018-02-26,1923871.0,151504841.25,3.54,16.42,2.66,152.35,1.0,102900105.0,1173249.0,1306668.0,92393358.75,,,4118.0,1.34,,,,0.56,16300.0,5964.0,,,1.34,4118.0,,,28778.0,92.22,2.47,,,12.01,12.01,8597868.0,677082105.0,,675.96,12.0,15.16,0.122,19.58,0.1969
2018-02-27,1933462.0,152453478.7,3.56,16.26,2.67,153.52,1.0,103614656.05,1173665.0,1314073.0,92543485.25,,,2798.0,1.55,,,,0.69,17456.0,9123.0,,,1.55,2798.0,,6741.0,10051.0,92.57,0.77,,,12.02,12.02,8593090.0,677565146.5,,677.54,12.02,15.46,0.1215,19.41,0.198
2018-02-28,1730300.0,135742035.0,3.18,14.67,2.39,137.17,1.0,90808934.55,1095670.0,1157539.0,85955311.5,,,7037.0,,,,,6.83,,86581.0,,,,7037.0,,1549.0,156534.0,86.5,12.63,,,11.25,11.25,8645556.0,678243868.2,,681.64,11.26,15.69,0.1191,15.94,0.1776
2018-03-01,1733757.0,133759352.55,3.19,14.69,2.4,136.08,1.0,89256300.85,1026316.0,1156919.0,79180279.4,,,4391.0,0.0,,,,5.84,4392.0,73745.0,,,0.0,4391.0,,,5012.0,80.17,0.41,,,10.54,10.54,8712886.0,672199154.9,,679.1,10.56,15.73,0.1199,15.97,0.178
2018-03-02,1672708.0,125704006.2,3.08,14.11,2.31,129.05,1.0,82512445.5,1012802.0,1097970.0,76112070.3,,,7457.0,0.6,,,,1.64,7457.0,20971.0,,,0.6,7457.0,,,66406.0,77.61,6.28,,,10.42,10.42,8706225.0,654272808.75,,664.89,10.45,15.36,0.1171,16.29,0.1721
2018-03-05,1664189.0,126478364.0,3.06,13.93,2.3,127.11,1.0,82592696.0,1017659.0,1086746.0,77342084.0,,,40243.0,0.31,,,,2.75,4533.0,36251.0,,,0.31,40243.0,,865.0,15757.0,76.48,1.81,,,10.53,10.53,8650746.0,657456696.0,,651.47,10.51,15.74,0.1171,16.43,0.1721
2018-03-06,1651580.0,127336818.0,3.89,13.57,2.28,127.39,1.0,82815962.7,1011845.0,1074137.0,78013249.5,,,3178.0,0.57,,,,0.63,3500.0,9314.0,,,0.57,3178.0,,322.0,16109.0,76.78,1.23,,,10.49,10.49,8630846.0,665438226.6,,657.23,10.46,16.2,0.1185,16.55,0.1713
2018-03-07,1621489.0,125503248.6,3.82,13.17,2.24,126.28,1.0,81821397.6,1006590.0,1057124.0,77910066.0,,620.0,,1.18,0.05,,,1.85,15000.0,26586.0,,620.0,1.18,,,20500.0,32013.0,77.58,2.32,,,10.46,10.46,8617800.0,667017720.0,,664.83,10.45,16.31,0.1205,16.75,0.1685
2018-03-08,1568990.0,122067422.0,3.69,12.64,2.17,122.88,1.0,78524551.4,993421.0,1009313.0,77288153.8,,,16501.0,0.19,,,,2.21,286.0,29669.0,,,0.19,16501.0,,,48097.0,77.19,3.7,0.0,,10.33,10.33,8623180.0,670883404.0,1.0,669.84,10.33,16.53,0.1204,17.13,0.1632
2018-03-09,1543464.0,120081499.2,3.63,12.75,2.13,120.97,1.0,78688164.8,953026.0,1011416.0,74145422.8,,,,0.11,,,,3.27,2412.0,42196.0,,,0.11,,,1801.0,309.0,74.19,0.02,,,9.99,9.99,8588268.0,668167250.4,,668.38,9.99,16.95,0.1217,17.39,0.1618
2018-03-12,1595025.0,124252447.5,3.75,13.01,2.21,125.05,1.0,82805908.3,955230.0,1062977.0,74412417.0,,,2204.0,4.89,,,,,63056.0,,,,4.89,2204.0,,,11495.0,74.27,0.89,,,10.01,10.01,8585504.0,668810761.6,,667.82,10.01,16.03,0.1176,16.34,0.1672
2018-03-13,1645177.0,125856040.5,3.87,13.48,2.28,128.28,1.0,83333745.0,972177.0,1089330.0,74371540.5,,,23799.0,3.38,,,,0.53,43400.0,6852.0,,,3.38,23799.0,,,17047.0,75.46,1.63,,,10.18,10.18,8581331.0,656471821.5,,664.46,10.2,16.2,0.1179,16.48,0.1722
2018-03-14,1588077.0,123711198.3,3.74,12.79,2.2,123.44,1.0,79401444.6,1018389.0,1019274.0,79332503.1,,,38087.0,,,,,1.49,,19000.0,,,,38087.0,,27125.0,70056.0,78.11,5.48,,,10.66,10.66,8535867.0,664944039.3,,656.43,10.63,15.94,0.12,17.05,0.1662
2018-03-15,1580653.0,124318358.45,3.72,12.62,2.19,124.49,1.0,79637686.7,1016615.0,1012558.0,79956769.75,,,3000.0,0.23,,,,0.26,3000.0,4774.0,,,0.23,3000.0,,,9716.0,79.41,0.2,,,10.64,10.64,8541496.0,671788660.4,,667.85,10.63,15.81,0.1192,16.95,0.1654
2018-03-16,1499623.0,117720405.5,3.53,11.85,2.07,118.67,1.0,79971561.0,921094.0,1018746.0,72305879.0,,,3206.0,0.44,,,,8.19,6188.0,105527.0,,,0.44,3206.0,,6800.0,,72.52,,,,9.66,9.66,8609428.0,675840098.0,,677.24,9.67,16.75,0.1265,17.39,0.1574
2018-03-19,1528654.0,118164954.2,3.6,11.62,2.11,120.03,1.0,78040302.1,959422.0,1009577.0,74163320.6,,24166.0,11500.0,0.0,1.89,,,2.73,4148.0,34234.0,,24166.0,0.0,11500.0,,36896.0,13317.0,75.05,1.09,,,10.06,10.06,8580101.0,663241807.3,,670.13,10.07,16.5,0.1254,17.2,0.1602
2018-03-20,1498364.0,116647637.4,3.53,11.49,2.07,117.4,1.0,76772789.55,952911.0,986163.0,74184121.35,,,6265.0,1.74,,4336.0,,1.93,22054.0,24280.0,,,1.74,6265.0,0.34,11504.0,49804.0,74.03,3.65,,,10.02,10.02,8554046.0,665932481.1,,664.02,10.03,15.23,0.1204,18.22,0.1576
2018-03-21,1461847.0,112562219.0,3.44,11.56,2.02,114.35,1.0,75091016.0,921555.0,975208.0,70959735.0,,,6745.0,0.38,,,,2.91,5348.0,38101.0,,,0.38,6745.0,,,16303.0,71.49,1.39,,,9.69,9.69,8587632.0,661247664.0,,665.51,9.7,15.02,0.1189,18.31,0.1537
2018-03-22,1489993.0,112047473.6,3.51,12.23,2.06,115.22,1.0,74283537.6,948256.0,987813.0,71308851.2,,,23162.0,0.84,,1844.0,,0.8,15761.0,9615.0,,,0.84,23162.0,0.14,13154.0,5000.0,72.85,0.39,,,9.98,9.98,8556466.0,643446243.2,,654.74,10.01,15.02,0.1188,18.28,0.1568
2018-03-23,1497371.0,111329533.85,3.52,12.16,2.07,114.09,1.0,75033350.85,936430.0,1009191.0,69623570.5,,,3226.0,1.38,,,,1.35,21430.0,15423.0,,,1.38,3226.0,,,52.0,70.25,0.06,,,9.85,9.85,8565884.0,636873475.4,,642.97,9.85,15.15,0.1196,18.02,0.1576
2018-03-26,1496718.0,110757132.0,3.52,12.38,2.07,113.22,1.0,75056202.0,926249.0,1014273.0,68542426.0,,,9100.0,0.72,,2100.0,,1.52,11058.0,19314.0,,,0.72,9100.0,0.16,33.0,8076.0,68.73,0.8,,,9.74,9.74,8585939.0,635359486.0,,640.74,9.69,15.31,0.1211,17.96,0.1573
2018-03-27,1424322.0,106183205.1,3.35,11.9,1.97,107.75,1.0,72171929.55,874725.0,968101.0,65210748.75,,,9592.0,1.71,,,,5.19,21000.0,69583.0,,,1.71,9592.0,,8467.0,67172.0,64.85,5.08,,,9.19,9.19,8641665.0,644236125.75,,644.86,9.14,17.53,0.1268,18.74,0.1497
2018-03-28,1413893.0,105122944.55,3.33,11.86,1.96,106.87,1.0,71303137.0,892463.0,959020.0,66354624.05,,,6788.0,0.6,,,,0.37,6613.0,5484.0,,,0.6,6788.0,,16434.0,15694.0,66.77,1.17,,,9.37,9.37,8629483.0,641602061.05,,644.88,9.38,17.0,0.1253,18.96,0.1485
2018-03-29,1419115.0,106078846.25,3.34,11.91,1.96,107.05,1.0,72141897.75,826095.0,965109.0,61750601.25,,,,1.58,,,,5.42,21320.0,71741.0,,,1.58,,,5373.0,15231.0,61.52,1.17,,,8.7,8.7,8668933.0,648002741.75,,646.31,8.69,17.37,0.1277,18.8,0.1495
2018-03-30,1419115.0,106078846.25,3.34,11.83,1.96,106.99,1.0,72141897.75,826095.0,965109.0,61750601.25,,,,,,,,,,,,,,,,,,61.51,,,,8.7,8.7,8663868.0,647624133.0,,647.91,8.67,17.37,0.1277,18.81,0.1495
2018-04-02,1277543.0,95496339.25,3.01,10.65,1.77,101.98,1.0,61155740.75,837072.0,818137.0,62571132.0,,,400.0,0.89,,,,,10577.0,,,,0.89,400.0,,10577.0,67549.0,62.55,0.0,,6.73,8.91,8.91,8559717.0,639838845.75,,640.02,8.9,18.33,0.1402,19.87,0.136
2018-04-03,1301133.0,95958558.75,3.06,10.84,1.8,98.13,1.0,61679853.75,857118.0,836337.0,63212452.5,,,7522.0,0.0,,,,,18200.0,,,,0.0,7522.0,,12524.0,,64.02,,,,9.21,9.21,8445831.0,622880036.25,,629.7,9.23,18.99,0.141,21.12,0.1399
2018-04-04,1289268.0,93536393.4,2.81,10.69,1.78,96.1,1.0,59966202.5,867817.0,826550.0,62960123.35,,,,0.61,,,,0.18,13300.0,2301.0,,,0.61,,,13000.0,23087.0,63.97,1.74,,,9.3,9.3,8459005.0,613700812.75,,621.31,9.33,20.12,0.1471,21.29,0.1382
2018-04-05,1286616.0,96431869.2,2.8,10.43,1.78,95.78,1.0,61875722.0,864625.0,825560.0,64803643.75,,,12849.0,0.94,,6000.0,,1.24,12765.0,16695.0,,,0.94,12849.0,0.45,654.0,19755.0,63.04,0.87,,,9.17,9.17,8568165.0,642183966.75,,627.25,9.13,19.96,0.1449,21.18,0.1364
2018-04-06,1269185.0,94173527.0,2.76,10.07,1.76,95.94,1.0,59191491.8,849894.0,797729.0,63062134.8,,,755.0,1.18,,,,1.84,15900.0,25886.0,,,1.18,755.0,,10400.0,43731.0,63.51,3.46,,,9.01,9.01,8582336.0,636809331.2,,640.7,9.02,17.07,0.1425,21.62,0.1346
2018-04-09,1239646.0,91981733.2,2.7,9.93,1.71,93.14,1.0,57004372.6,833914.0,768253.0,61876418.8,,,1808.0,0.95,,,,1.98,12867.0,25855.0,,,0.95,1808.0,,,42343.0,61.74,3.31,,,8.84,8.84,8603750.0,638398250.0,,637.27,8.83,17.6,0.1459,22.11,0.1314
2018-04-10,1351130.0,100659185.0,2.94,10.9,1.87,101.72,1.0,63702417.0,949533.0,855066.0,70740208.5,,,63873.0,8.57,,,,1.42,113680.0,19140.0,,,8.57,63873.0,,63050.0,26867.0,70.36,1.86,,,10.06,10.06,8489956.0,632501722.0,,630.65,10.04,18.91,0.1501,21.62,0.1431
2018-04-11,1335061.0,98861267.05,2.91,10.78,1.85,100.54,1.0,62163790.2,943730.0,839484.0,69883206.5,,,42.0,,,,,0.4,,5845.0,,,,42.0,,,15582.0,70.23,1.23,,,10.02,10.02,8473174.0,627438534.7,,630.0,10.03,18.24,0.1495,21.97,0.1418
2018-04-12,1306159.0,97700693.2,3.12,10.2,1.81,98.46,1.0,60351557.2,921045.0,806839.0,68894166.0,,,3743.0,0.15,,,,1.97,2100.0,26428.0,,,0.15,3743.0,,,34745.0,68.38,2.37,,,9.94,9.94,8342942.0,624052061.6,,619.9,9.94,18.59,0.1503,22.6,0.141
2018-04-13,1237640.0,92637354.0,2.96,9.65,1.71,93.8,1.0,56526570.3,903335.0,755198.0,67614624.75,,,,,,,,1.3,,17710.0,,,,,,,51641.0,67.52,3.85,,,9.75,9.75,8362369.0,625923319.65,,625.12,9.75,19.77,0.1557,22.52,0.1336
2018-04-16,1295510.0,97163250.0,3.1,10.17,1.79,98.04,1.0,52315575.0,1018862.0,697541.0,76414650.0,,,14951.0,,,,,,,,,,,14951.0,,100576.0,57657.0,76.14,4.46,,,11.28,11.28,8016838.0,601262850.0,,599.39,11.27,18.85,0.1553,21.47,0.1434
2018-04-17,1363289.0,101769523.85,3.26,10.77,1.89,103.08,1.0,59601231.85,984941.0,798409.0,73525845.65,,,857.0,7.57,,,,2.56,102664.0,35080.0,,,7.57,857.0,,302.0,1796.0,73.84,0.13,,,10.65,10.65,8259664.0,616583917.6,,618.42,10.67,19.86,0.1615,19.9,0.1475
2018-04-18,1465532.0,108962304.2,3.5,11.66,2.03,110.22,1.0,59007654.45,1096058.0,793647.0,81491912.3,,,30433.0,0.62,,1400.0,,0.54,8433.0,7190.0,,,0.62,30433.0,0.1,85200.0,14595.0,81.75,1.23,,,11.84,11.84,8160041.0,606699048.35,,608.05,11.85,18.44,0.1664,23.34,0.1583
2018-04-19,1341467.0,99536851.4,3.21,10.79,1.86,100.26,1.0,49782783.4,997149.0,670927.0,73988455.8,,,,,,,,8.89,,118868.0,,,,,,,122720.0,74.18,9.69,,,10.78,10.78,8249294.0,612097614.8,,613.26,10.79,20.27,0.1758,25.63,0.1451
2018-04-20,1298875.0,96961018.75,3.1,10.51,1.8,97.15,1.0,48021747.8,982192.0,643292.0,73320632.8,,,,,,,,1.1,,14957.0,,,,,,,27635.0,73.07,2.08,,,10.63,10.63,8260964.0,616680962.6,,614.8,10.62,20.76,0.1826,26.19,0.1405
2018-04-23,1381312.0,103184006.4,3.3,11.24,1.91,103.49,1.0,43794518.4,1058386.0,586272.0,79061434.2,,,148772.0,0.16,,,,26.46,1900.0,355536.0,,,0.16,148772.0,,282958.0,58920.0,79.11,4.52,,,11.44,11.44,8189783.0,611776790.1,,612.31,11.44,22.86,0.1711,23.82,0.1494
2018-04-24,1523240.0,112643598.0,3.48,12.5,2.05,114.32,1.0,53496465.3,1063172.0,723414.0,78621569.4,,,4703.0,0.53,,130000.0,,0.92,7142.0,12043.0,,,0.53,4703.0,10.2,12126.0,,79.31,,,,11.49,11.49,8188291.0,605524119.45,,610.06,11.51,20.67,0.1633,21.54,0.1646
2018-04-25,1320679.0,95815261.45,3.01,10.97,1.78,97.95,1.0,36688680.1,1063452.0,505702.0,77153442.6,,,5042.0,,,,,15.3,,204762.0,,,,5042.0,,200000.0,217712.0,78.5,16.41,,,11.51,11.51,8173192.0,592965079.6,,602.56,11.53,23.94,0.1901,26.11,0.143
2018-04-26,1311021.0,96753349.8,2.99,10.77,1.76,96.37,1.0,35117287.2,1088448.0,475844.0,80327462.4,,,15443.0,,,6716.0,,0.53,,6790.0,,,,15443.0,0.5,16343.0,36574.0,79.3,2.49,,,11.74,11.74,8186285.0,604147833.0,,597.27,11.72,24.0,0.1898,25.91,0.1414
2018-04-27,1338705.0,98729490.4,3.06,10.98,1.8,99.29,1.0,35722581.29,1249915.0,484374.0,92181228.13,,,2708.0,0.7,,,,,9708.0,,,,0.7,2708.0,,158759.0,1178.0,91.97,0.0,,,13.48,13.48,8020130.0,591484567.45,,591.5,13.46,23.71,0.1827,25.19,0.1444
2018-04-30,1538248.0,111984454.4,3.51,12.83,2.07,115.68,1.0,48333157.6,1258558.0,663917.0,91623022.4,,,2875.0,14.82,,,,0.97,192900.0,13357.0,,,14.82,2875.0,,19125.0,13357.0,94.05,0.97,,,13.58,13.58,8010484.0,583163235.2,,596.91,13.61,23.54,0.1899,27.22,0.166
2018-05-01,1538248.0,111984454.4,3.51,12.83,2.07,113.48,1.0,48333157.6,1258558.0,663917.0,91623022.4,,,,,,,,,,,,,,,,,,91.85,,,,13.58,13.58,8010736.0,583181580.8,,584.56,13.58,23.34,0.1893,27.33,0.166
2018-05-02,1556535.0,108023529.0,3.38,12.98,2.0,113.43,1.0,46926475.6,1280379.0,676174.0,88858302.6,,,17019.0,1.13,,,,0.09,15573.0,1216.0,,,1.13,17019.0,,6018.0,3316.0,92.57,0.26,,,13.8,13.8,7997860.0,555051484.0,,576.19,13.84,23.34,0.1856,26.81,0.1678
2018-05-03,1620745.0,110939995.25,3.52,13.96,2.08,113.84,1.0,50700846.55,1371058.0,740699.0,93848920.1,,,40566.0,,,93094.0,,0.17,,995.0,,,,40566.0,6.65,51108.0,28569.0,94.95,2.14,,,14.73,14.73,7935891.0,543211738.95,,550.33,14.71,22.2,0.1688,25.6,0.1741
2018-05-04,1814507.0,126924764.65,3.94,15.36,2.33,126.63,1.0,66391713.45,1413545.0,949131.0,98877472.75,,,800.0,13.78,,11000.0,,0.31,197432.0,4600.0,,,13.78,800.0,0.77,46287.0,,97.14,,,,14.97,14.97,8029390.0,561655830.5,,550.29,15.0,17.45,0.1442,23.37,0.1922
2018-05-07,1580985.0,112645181.25,3.44,13.2,2.03,111.29,1.0,60254415.0,1327159.0,845676.0,94560078.75,,,33942.0,1.74,,12883.0,,9.1,24157.0,132144.0,,,1.74,33942.0,0.91,11816.0,140495.0,92.91,10.17,,,13.81,13.81,8279990.0,589949287.5,,581.91,13.77,20.4,0.1337,21.38,0.1646
2018-05-08,1530461.0,107667931.35,3.33,12.7,1.96,109.25,1.0,56704632.6,1286917.0,806036.0,90534610.95,,,4987.0,0.02,,,,3.3,250.0,51735.0,,,0.02,4987.0,,6506.0,39890.0,91.67,2.0,,,13.36,13.36,8348533.0,587319296.55,,593.68,13.38,21.01,0.1384,22.04,0.1588
2018-05-09,1716589.0,120247059.45,3.73,14.57,2.2,121.52,1.0,68589317.4,1481255.0,979148.0,103761912.75,,,38602.0,13.78,,,,0.86,193857.0,11248.0,,,13.78,38602.0,,166984.0,20745.0,104.21,1.56,,,15.29,15.29,8207706.0,574949805.3,,577.39,15.29,19.3,0.1361,19.51,0.1772
2018-05-10,1761764.0,123323480.0,3.83,15.14,2.26,124.16,1.0,69259540.0,1519963.0,989422.0,106397410.0,,,25272.0,0.85,,9775.0,,0.36,13819.0,5085.0,,,0.85,25272.0,0.69,18521.0,13320.0,106.37,0.95,,,15.69,15.69,8168423.0,571789610.0,,571.0,15.7,18.87,0.1386,20.75,0.1818
2018-05-11,1585560.0,110592810.0,3.45,13.65,2.03,111.31,1.0,61947625.5,1304141.0,888138.0,90963834.75,,,31.0,3.69,,,,15.15,50634.0,215853.0,,,3.69,31.0,,,151918.0,91.17,11.11,,,13.48,13.48,8373947.0,584082803.25,,584.57,13.49,19.22,0.1328,22.79,0.1638
2018-05-14,1417586.0,98096951.2,3.08,12.13,1.82,99.36,1.0,60713796.4,1184250.0,877367.0,81950100.0,,,2438.0,0.02,,,,11.57,353.0,164735.0,,,0.02,2438.0,,42406.0,11124.0,82.57,0.74,,,12.21,12.21,8515017.0,589239176.4,,593.17,12.22,21.21,0.1491,24.42,0.1462
2018-05-15,1486726.0,101915067.3,3.23,12.63,1.91,103.54,1.0,64883054.85,1153056.0,946507.0,79041988.8,,,12628.0,6.63,,,,3.07,97073.0,44119.0,,,6.63,12628.0,,297.0,27933.0,79.86,2.08,,,11.91,11.91,8526197.0,584470804.35,,590.89,11.91,23.21,0.1631,26.97,0.1536
2018-05-16,1365160.0,93513460.0,2.97,11.46,1.75,94.57,1.0,57943807.5,1048045.0,845895.0,71791082.5,,,12286.0,1.18,,,,8.31,17560.0,117297.0,,,1.18,12286.0,,,118172.0,71.86,8.35,,,10.84,10.84,8624240.0,590760440.0,,592.23,10.82,24.47,0.1801,30.05,0.1411
2018-05-17,1242657.0,86364661.5,2.7,10.31,1.59,86.29,1.0,57161039.5,933186.0,822461.0,64856427.0,,,1654.0,0.1,,,,8.02,1500.0,116898.0,,,0.1,1654.0,,,24934.0,63.98,1.68,,,9.66,9.66,8727519.0,606562570.5,,599.71,9.64,26.09,0.2018,33.22,0.1286
