,LIN FP Equity_DX_SI_QTY,LIN FP Equity_DX_SHORT_INTEREST_VALUE,LIN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LIN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LIN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LIN FP Equity_DX_SI_MV,LIN FP Equity_DX_DSS,LIN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LIN FP Equity_DX_SUPPLY_SI_QTY,LIN FP Equity_DX_BROKER_SI_QTY,LIN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LIN FP Equity_DX_BROKER_SI_MV_NEW_x,LIN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LIN FP Equity_DX_SUPPLY_SI_QTY_INC_x,LIN FP Equity_DX_BROKER_SI_MV_INC_x,LIN FP Equity_DX_SUPPLY_SI_MV_NEW,LIN FP Equity_DX_BROKER_SI_QTY_ADD,LIN FP Equity_DX_BROKER_SI_QTY_NEW,LIN FP Equity_DX_SUPPLY_SI_MV_DEC,LIN FP Equity_DX_BROKER_SI_QTY_INC,LIN FP Equity_DX_SUPPLY_SI_QTY_DEC,LIN FP Equity_DX_BROKER_SI_MV_NEW_y,LIN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LIN FP Equity_DX_BROKER_SI_MV_INC_y,LIN FP Equity_DX_SUPPLY_SI_QTY_INC_y,LIN FP Equity_DX_BROKER_SI_MV_ADD,LIN FP Equity_DX_SUPPLY_SI_QTY_ADD,LIN FP Equity_DX_BROKER_SI_QTY_DEC,LIN FP Equity_DX_SUPPLY_SI_MV,LIN FP Equity_DX_BROKER_SI_MV_DEC,LIN FP Equity_DX_SUPPLY_SI_MV_RMV,LIN FP Equity_DX_BROKER_SI_MV_RMV,LIN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LIN FP Equity_DX_UTILIZATION_QUANTITY,LIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LIN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LIN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LIN FP Equity_DX_ACTIVE_UTILIZATION_MV,LIN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LIN FP Equity_DX_BROKER_SI_CON_RATIO,LIN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LIN FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-09-27,9908.0,141431.49,0.1,0.7,0.08,0.25,0.0,128470.27,908.0,9000.0,12961.22,,,,,,,,0.0,,32.0,,,,,,,,0.02,,,,0.32,0.32,281383.0,4016594.3,,6.02,0.37,,1.0,100.0,0.0351
2006-09-28,10294.0,146031.8,0.1,0.74,0.09,0.25,0.0,127674.97,1294.0,9000.0,18356.82,,,386.0,,,,,,,,,,,386.0,,,,0.03,,,,0.46,0.46,280476.0,3978862.87,,5.94,0.54,,1.0,100.0,0.0365
2006-09-29,10860.0,155758.98,0.11,0.77,0.09,0.27,0.0,133384.76,1560.0,9300.0,22374.22,,,267.0,,,300.0,,,,,,,,267.0,0.01,,,0.04,,,,0.55,0.55,280168.0,4018294.87,,5.94,0.64,2.76,0.9463,97.24,0.0385
2006-10-02,11329.0,166335.96,0.11,0.82,0.1,0.28,0.0,143152.58,1579.0,9750.0,23183.38,,,19.0,0.01,,,,,450.0,,,,0.01,19.0,,,,0.04,,,,0.56,0.56,280130.0,4112957.2,,5.98,0.64,6.78,0.8736,93.22,0.0402
2006-10-03,11373.0,165667.77,0.11,0.81,0.1,0.28,0.0,142025.92,1623.0,9750.0,23641.85,,,43.0,,,,,,,,,,,43.0,,,,0.04,,,,0.57,0.57,281280.0,4097338.48,,6.01,0.66,6.73,0.8745,93.27,0.0402
2006-10-04,11360.0,165092.31,0.11,0.83,0.1,0.28,0.0,141694.55,1610.0,9750.0,23397.77,,,,,,,,0.0,,12.0,,,,,,,,0.04,,,,0.57,0.57,280186.0,4071879.8,,6.1,0.64,6.71,0.8748,93.29,0.0403
2006-10-05,11359.0,162143.75,0.11,0.83,0.1,0.28,0.0,139176.12,1609.0,9750.0,22967.63,,,,,,,,0.0,,1.0,,,,,,,,0.04,,,,0.57,0.57,280153.0,3999036.7,,6.04,0.65,6.6,0.8767,93.4,0.0403
2006-10-06,11333.0,158922.33,0.11,0.8,0.1,0.28,0.0,136723.97,1583.0,9750.0,22198.36,,,,,,,,0.0,,26.0,,,,,,,,0.04,,,,0.56,0.56,278768.0,3909155.67,,6.03,0.64,6.48,0.8789,93.52,0.0404
2006-10-09,11303.0,159423.61,0.11,0.76,0.1,0.28,0.0,137519.26,1553.0,9750.0,21904.35,,,,,,,,0.0,,30.0,,,,,,,,0.04,,,,0.55,0.55,278347.0,3925956.32,,6.02,0.63,6.53,0.878,93.47,0.0404
2006-10-10,11314.0,162039.74,0.11,0.75,0.1,0.28,0.0,139640.04,1564.0,9750.0,22399.69,,,11.0,,,,,,,,,,,11.0,,,,0.04,,,,0.56,0.56,278473.0,3988305.77,,6.01,0.63,6.62,0.8763,93.38,0.0404
2006-10-11,11331.0,168675.95,0.11,0.73,0.1,0.28,0.0,145140.81,1581.0,9750.0,23535.14,,,17.0,,,,,,,,,,,17.0,,,,0.04,,,,0.56,0.56,278824.0,4150640.18,,5.98,0.65,6.86,0.8721,93.14,0.0404
2006-10-12,11388.0,172233.76,0.11,0.72,0.1,0.28,0.0,147460.41,1638.0,9750.0,24773.35,,,57.0,,,,,,,,,,,57.0,,,,0.04,,,,0.58,0.58,279883.0,4232991.08,,6.06,0.66,6.97,0.8704,93.03,0.0405
2006-10-13,11423.0,168492.56,0.11,0.64,0.1,0.28,0.0,143815.33,1673.0,9750.0,24677.23,,,35.0,,,,,,,,,,,35.0,,,,0.04,,,,0.59,0.59,280385.0,4135759.99,,6.08,0.67,6.81,0.8731,93.19,0.0405
2006-10-16,11377.0,167814.05,0.11,0.59,0.1,0.28,0.0,143815.33,1627.0,9750.0,23998.72,,,,,,,,0.0,,45.0,,,,,,,,0.04,,,,0.69,0.69,234857.0,3464208.8,,5.04,0.79,6.81,0.8731,93.19,0.0481
2006-10-17,11379.0,166296.6,0.11,0.61,0.1,0.28,0.0,142489.84,1629.0,9750.0,23806.76,,,1.0,,,,,,,,,,,1.0,,,,0.04,,,,0.69,0.69,234867.0,3432426.75,,5.05,0.78,6.75,0.8741,93.25,0.0481
2006-10-18,11365.0,166092.0,0.11,0.63,0.1,0.28,0.0,142489.84,1615.0,9750.0,23602.16,,,,,,,,0.0,,14.0,,,,,,,,0.04,,,,0.68,0.68,234721.0,3430293.06,,5.09,0.77,6.75,0.8741,93.25,0.0481
2006-10-19,11358.0,165603.68,0.11,0.59,0.1,0.28,0.0,142158.47,1608.0,9750.0,23445.21,,,,,,,,0.0,,7.0,,,,,,,,0.04,,,,0.71,0.71,224879.0,3278815.77,,4.86,0.8,6.73,0.8744,93.27,0.0501
2006-10-20,11361.0,165647.42,0.11,0.6,0.1,0.28,0.0,142158.47,1611.0,9750.0,23488.95,,,3.0,,,,,,,,,,,3.0,,,,0.04,,,,0.71,0.71,224842.0,3278276.3,,4.87,0.8,6.73,0.8744,93.27,0.0502
2006-10-23,11365.0,166092.0,0.11,0.6,0.1,0.28,0.0,142489.84,1615.0,9750.0,23602.16,,,4.0,,,,,,,,,,,4.0,,,,0.04,,,,0.72,0.72,224006.0,3273700.38,,4.86,0.81,6.75,0.8741,93.25,0.0504
2006-10-24,11364.0,165304.93,0.11,0.6,0.1,0.28,0.0,141827.09,1614.0,9750.0,23477.84,,,,,,,,0.0,,1.0,,,,,,,,0.04,,,,0.72,0.72,224045.0,3259041.17,,4.85,0.81,6.72,0.8747,93.28,0.0504
2006-10-25,11355.0,162858.49,0.11,0.6,0.1,0.28,0.0,139838.86,1605.0,9750.0,23019.63,,,,,,,,0.0,,9.0,,,,,,,,0.04,,,,0.71,0.71,224001.0,3212722.61,,4.82,0.81,6.63,0.8762,93.37,0.0503
2006-10-26,11575.0,167980.82,0.12,0.61,0.1,0.28,0.0,141495.72,1825.0,9750.0,26485.1,,,220.0,,,,,,,,,,,220.0,,,,0.04,,,,0.81,0.81,223571.0,3244547.72,,4.76,0.93,6.54,0.8329,91.0,0.0514
2006-10-27,11644.0,166211.97,0.12,0.69,0.1,0.28,0.0,143258.62,1858.0,10036.0,26521.97,,,33.0,,,286.0,,,,,,,,33.0,0.01,,,0.05,,,,0.82,0.82,223771.0,3194213.31,,4.81,0.93,6.44,0.8341,91.07,0.0516
2006-10-30,11622.0,166687.93,0.12,0.69,0.1,0.28,0.0,143940.8,1833.0,10036.0,26289.71,,,,,,,,0.0,,26.0,,,,,,,,0.04,,,,0.81,0.81,223565.0,3206469.31,,4.77,0.93,6.47,0.8343,91.08,0.0516
2006-10-31,11626.0,166666.27,0.12,0.7,0.1,0.28,0.0,143872.59,1837.0,10036.0,26334.59,,,4.0,,,,,,,,,,,4.0,,,,0.04,,,,0.81,0.81,223626.0,3205824.13,,4.77,0.93,6.46,0.8342,91.07,0.0516
2006-11-01,11630.0,164668.22,0.12,0.69,0.1,0.28,0.0,142098.91,1841.0,10036.0,26066.57,,,4.0,,,,,,,,,,,4.0,,,,0.04,,,,0.82,0.82,221740.0,3139598.63,,4.7,0.95,6.39,0.8354,91.14,0.052
2006-11-02,11609.0,163581.78,0.12,0.69,0.1,0.28,0.0,141416.72,1818.0,10036.0,25617.34,,,,,,,,0.0,,24.0,,,,,,,,0.04,,,,0.81,0.81,221605.0,3122623.87,,4.65,0.94,6.36,0.8364,91.2,0.052
2006-11-03,11608.0,163330.98,0.12,0.72,0.1,0.28,0.0,141212.07,1816.0,10036.0,25552.12,,,,,,,,0.0,,2.0,,,,,,,,0.04,,,,0.81,0.81,221547.0,3117288.78,,4.64,0.94,6.34,0.8369,91.23,0.052
2006-11-06,11601.0,163626.77,0.12,0.73,0.1,0.28,0.0,141553.16,1808.0,10036.0,25501.01,,,,,,,,0.0,,8.0,,,,,,,,0.04,,,,0.81,0.81,221533.0,3124621.0,,4.62,0.94,6.37,0.8365,91.21,0.0519
2006-11-07,11601.0,163863.33,0.12,0.84,0.1,0.28,0.0,141757.82,1809.0,10036.0,25552.0,,,1.0,,,,,,,,,,,1.0,,,,0.04,,,,0.81,0.81,221562.0,3129548.15,,4.67,0.93,6.38,0.8363,91.19,0.0519
2006-11-08,11601.0,175060.92,0.12,0.8,0.1,0.28,0.0,151444.83,1808.0,10036.0,27283.01,,,,,,,,0.0,,1.0,,,,,,,,0.04,,,,0.81,0.81,221523.0,3342817.11,,4.67,0.94,6.78,0.8296,90.79,0.0519
2006-11-09,11697.0,178894.84,0.12,0.64,0.1,0.29,0.0,153491.38,1920.0,10036.0,29364.63,,,112.0,,,,,,,,,,,112.0,,,,0.05,,,,1.03,1.03,183972.0,2813682.34,,4.08,1.14,6.86,0.8255,90.56,0.0629
2006-11-10,11727.0,175368.03,0.12,0.61,0.1,0.29,0.0,150080.46,1954.0,10036.0,29220.53,,,34.0,,,,,,,,,,,34.0,,,,0.05,,,,1.05,1.05,183984.0,2751335.52,,4.17,1.13,6.71,0.8273,90.67,0.0631
2006-11-13,11692.0,175718.86,0.12,0.6,0.1,0.29,0.0,150830.86,1913.0,10036.0,28750.44,,,,,,,,0.0,,41.0,,,,,,,,0.05,,,,1.03,1.03,183955.0,2764656.36,,4.08,1.13,6.75,0.8277,90.69,0.0629
2006-11-14,11698.0,178910.14,0.12,0.6,0.1,0.29,0.0,153491.38,1920.0,10036.0,29364.63,,,7.0,,,,,,,,,,,7.0,,,,0.05,,,,1.03,1.03,183964.0,2813559.99,,4.1,1.13,6.73,0.8278,90.7,0.0629
2006-11-15,11723.0,180089.35,0.12,0.6,0.1,0.29,0.0,154173.56,1949.0,10036.0,29940.64,,,29.0,,,,,,,,,,,29.0,,,,0.05,,,,1.05,1.05,183983.0,2826356.58,,4.14,1.14,6.88,0.8245,90.5,0.0631
2006-11-16,11733.0,181040.5,0.12,0.6,0.1,0.29,0.0,154855.75,1960.0,10036.0,30242.85,,,12.0,,,,,,,,,,,12.0,,,,0.05,,,,1.05,1.05,183984.0,2838878.01,,4.17,1.14,6.91,0.8238,90.46,0.0631
2006-11-17,11736.0,180927.24,0.12,0.59,0.1,0.29,0.0,154719.31,1964.0,10036.0,30277.87,,,4.0,,,,,,,,,,,4.0,,,,0.05,,,,1.06,1.06,183995.0,2836546.38,,4.18,1.14,6.91,0.8238,90.46,0.0631
2006-11-20,11738.0,180319.78,0.12,0.61,0.1,0.29,0.0,154173.56,1966.0,10036.0,30201.8,,,2.0,,,,,,,,,,,2.0,,,,0.05,,,,1.06,1.06,183990.0,2826464.12,,4.2,1.14,6.88,0.8242,90.48,0.0631
2006-11-21,11730.0,177964.35,0.12,0.61,0.1,0.29,0.0,152263.45,3195.0,10036.0,48473.67,,,1229.0,,,,,,,,,,,1229.0,,,,0.08,,,,1.72,1.72,182768.0,2772906.13,,4.07,1.89,6.8,0.8256,90.57,0.0631
2006-11-22,11706.0,175451.84,0.12,0.62,0.1,0.29,0.0,150421.55,3153.0,10036.0,47257.79,,,,,,,,0.0,,42.0,,,,,,,,0.08,,,,1.7,1.7,182768.0,2739362.91,,4.08,1.86,6.73,0.8268,90.64,0.063
2006-11-23,13760.0,202963.99,0.14,0.74,0.12,0.33,0.0,178139.25,3173.0,12077.0,46802.67,,,20.0,0.05,,,,,2041.0,,,,0.05,20.0,,,,0.08,,,,1.71,1.71,182768.0,2695880.96,,4.05,1.85,17.85,0.6212,76.56,0.074
2006-11-24,13726.0,199103.65,0.14,0.84,0.12,0.33,0.0,175183.94,3117.0,12077.0,45213.91,,,,,,,,0.0,,56.0,,,,,,,,0.08,,,,1.59,1.59,192768.0,2796212.51,,4.19,1.76,17.82,0.6227,76.67,0.0701
2006-11-27,13718.0,193019.84,0.14,0.93,0.12,0.33,0.0,169930.07,3094.0,12077.0,43534.29,,,,,,,,0.0,,23.0,,,,,,,,0.07,,,,1.58,1.58,192768.0,2712352.34,,4.11,1.77,17.44,0.6291,77.19,0.07
2006-11-28,13668.0,186741.93,0.14,0.9,0.12,0.33,0.0,165004.56,3002.0,12077.0,41015.46,,,,,,,,0.0,,91.0,,,,,,,,0.07,,,,1.53,1.53,192768.0,2633733.43,,4.01,1.76,17.49,0.6305,77.28,0.0698
2006-11-29,13641.0,186373.04,0.14,0.86,0.12,0.32,0.0,165004.56,2945.0,12077.0,40236.68,,,,,,,,0.0,,58.0,,,,,,,,0.07,,,,1.5,1.5,192768.0,2633733.43,,3.88,1.76,16.88,0.6374,77.85,0.0697
2006-11-30,13628.0,192401.94,0.14,0.9,0.12,0.32,0.0,170504.71,2928.0,12077.0,41337.9,,,,,,,,0.0,,16.0,,,,,,,,0.07,,,,1.5,1.5,192768.0,2721524.55,,3.88,1.76,16.9,0.6348,77.67,0.0696
2006-12-01,13682.0,195768.36,0.14,0.88,0.12,0.32,0.0,172803.28,3030.0,12077.0,43354.64,,,101.0,,,,,,,,,,,101.0,,,,0.07,,,,1.55,1.55,192768.0,2758213.37,,4.04,1.75,16.71,0.636,77.78,0.0699
2006-12-04,13681.0,196126.03,0.14,0.87,0.12,0.32,0.0,173131.65,3029.0,12077.0,43422.68,,,,,,,,0.0,,1.0,,,,,,,,0.07,,,,1.55,1.55,192768.0,2763454.63,,4.06,1.74,16.7,0.6359,77.78,0.0699
2006-12-05,11337.0,162523.27,0.11,0.73,0.1,0.28,0.0,139772.59,1587.0,9750.0,22750.68,,,,,,,,0.03,,1442.0,,,,,,,2327.0,0.04,0.05,,,0.81,0.81,194153.0,2783309.51,,4.07,0.95,6.63,0.8762,93.37,0.0579
2006-12-06,11337.0,162985.64,0.11,0.72,0.1,0.28,0.0,140170.24,1587.0,9750.0,22815.4,,,,,,,,0.0,,0.0,,,,,,,,0.04,,,,0.81,0.81,194463.0,2795684.58,,4.1,0.94,6.65,0.8759,93.35,0.0578
2006-12-07,11341.0,164045.3,0.11,0.67,0.1,0.28,0.0,141031.8,1591.0,9750.0,23013.5,,,5.0,,,,,,,,,,,5.0,,,,0.04,,,,0.81,0.81,194472.0,2812998.64,,4.12,0.94,6.69,0.8751,93.31,0.0578
2006-12-08,11354.0,165931.24,0.11,0.61,0.1,0.28,0.0,142489.84,1604.0,9750.0,23441.41,,,12.0,,,,,,,,,,,12.0,,,,0.04,,,,0.82,0.82,194472.0,2842080.39,,4.21,0.92,6.75,0.8741,93.25,0.0579
2006-12-11,11360.0,169107.65,0.11,0.61,0.1,0.28,0.0,145140.81,1610.0,9750.0,23966.84,,,6.0,,,,,,,,,,,6.0,,,,0.04,,,,0.82,0.82,194496.0,2895313.57,,4.2,0.93,6.86,0.8721,93.14,0.0579
2006-12-12,11389.0,170700.58,0.11,0.61,0.1,0.28,0.0,146134.93,1639.0,9750.0,24565.66,,,29.0,,,,,,,,,,,29.0,,,,0.04,,,,0.84,0.84,194527.0,2915609.12,,4.31,0.93,6.91,0.8714,93.09,0.0581
2006-12-13,12527.0,186479.89,0.13,0.66,0.11,0.31,0.0,145140.81,2777.0,9750.0,41339.08,,,1138.0,,,,,,,,,,,1138.0,,,,0.07,,,,1.39,1.39,196921.0,2931412.7,,4.36,1.54,10.29,0.7124,83.55,0.0627
2006-12-14,12508.0,186197.05,0.13,0.65,0.11,0.31,0.0,145140.81,2758.0,9750.0,41056.24,,,,,,,,0.0,,19.0,,,,,,,,0.07,,,,1.17,1.17,233410.0,3474596.61,,5.13,1.3,10.23,0.7133,83.61,0.053
2006-12-15,13516.0,200834.89,0.14,0.69,0.12,0.33,0.0,175886.55,2812.0,11837.0,41783.64,,,53.0,,,2087.0,,,,,,,,53.0,0.05,,,0.07,,,,1.19,1.19,233421.0,3468413.76,,5.12,1.3,16.08,0.6402,78.17,0.0572
2006-12-18,14518.0,217105.23,0.15,0.74,0.12,0.35,0.0,191967.2,2819.0,12837.0,42155.92,,,7.0,0.02,,,,,1000.0,,,,0.02,7.0,,,,0.07,,,,1.19,1.19,233432.0,3490791.34,,5.09,1.31,22.04,0.5783,72.58,0.0615
2006-12-19,14522.0,217165.05,0.15,0.76,0.12,0.35,0.0,191967.2,2830.0,12837.0,42320.42,,,11.0,,,,,,,,,,,11.0,,,,0.07,,,,1.2,1.2,233441.0,3490925.92,,5.15,1.3,22.09,0.5779,72.54,0.0615
2006-12-20,14531.0,216311.91,0.15,0.78,0.12,0.35,0.0,191094.63,2839.0,12837.0,42262.03,,,10.0,,,,,,,,,,,10.0,,,,0.07,,,,1.2,1.2,233432.0,3474924.1,,5.15,1.3,22.09,0.5781,72.56,0.0615
2006-12-21,14533.0,191645.14,0.15,0.96,0.12,0.35,0.0,169280.17,2843.0,12837.0,37490.34,,,4.0,,,,,,,,,,,4.0,,,,0.07,,,,1.2,1.2,233436.0,3078296.02,,5.11,1.31,22.2,0.5849,73.03,0.0615
2006-12-22,14201.0,187267.1,0.14,0.65,0.12,0.33,0.0,169280.17,2390.0,12837.0,31516.68,,,,,,,,0.01,,453.0,,,,,,,,0.06,,,,1.01,1.01,233520.0,3079403.72,,4.54,1.22,21.4,0.5925,73.79,0.0602
2006-12-25,9750.0,128572.23,0.1,0.41,0.08,0.29,0.0,128572.23,0.0,9750.0,0.0,,,,,,,,0.0,,2390.0,,,,,,,,0.06,,,0.06,0.0,0.0,231920.0,3058304.68,,4.54,1.22,9.2,0.7384,85.25,0.042
2006-12-26,14200.0,187253.91,0.14,0.6,0.12,0.33,0.0,169280.17,2390.0,12837.0,31516.68,0.06,,2390.0,,,,3087.0,,,,0.06,,,2390.0,,,,0.06,,,,1.01,1.01,233520.0,3079403.72,,4.54,1.22,21.4,0.5925,73.79,0.0602
2006-12-27,14210.0,187482.37,0.14,0.6,0.12,0.33,0.0,169367.43,2409.0,12837.0,31783.6,,,19.0,,,,,,,,,,,19.0,,,,0.06,,,,1.02,1.02,233530.0,3081122.97,,4.54,1.23,21.4,0.5925,73.78,0.0602
2006-12-28,14197.0,188179.37,0.14,0.58,0.12,0.33,0.0,170152.75,2387.0,12837.0,31639.37,,,,,,,,0.0,,22.0,,,,,,,,0.06,,,,1.02,1.02,230568.0,3056148.56,,4.52,1.23,21.39,0.5922,73.76,0.0609
2006-12-29,14202.0,187376.82,0.14,0.57,0.12,0.33,0.0,169367.43,2396.0,12837.0,31612.09,,,9.0,,,,,,,,,,,9.0,,,,0.06,,,,1.03,1.03,230573.0,3042109.23,,4.49,1.24,21.43,0.5922,73.75,0.061
2007-01-01,9750.0,128638.5,0.1,0.38,0.08,0.29,0.0,128638.5,0.0,9750.0,0.0,,,,,,,,0.0,,2396.0,,,,,,,,0.06,,,0.06,0.0,0.0,229812.0,3032068.83,,4.49,1.24,9.24,0.7375,85.2,0.0424
2007-01-02,14221.0,190237.46,0.14,0.55,0.12,0.33,0.0,171723.39,2431.0,12837.0,32520.02,0.06,,2431.0,,,,3087.0,,,,0.06,,,2431.0,,,,0.06,,,,1.03,1.03,233541.0,3124129.64,,4.56,1.22,20.18,0.6036,74.86,0.0603
2007-01-03,14242.0,190227.96,0.14,0.56,0.12,0.33,0.0,171461.62,2460.0,12837.0,32857.8,,,29.0,,,,,,,,,,,29.0,,,,0.06,,,,1.04,1.04,233538.0,3119327.18,,4.6,1.23,20.28,0.6027,74.78,0.0603
2007-01-04,13572.0,182662.69,0.14,0.52,0.12,0.32,0.0,172770.48,1789.0,12837.0,24077.77,,,,,,,,0.02,,671.0,,,,,,,,0.04,,,,0.76,0.76,234204.0,3152102.39,,4.63,0.89,20.25,0.6025,74.77,0.0575
2007-01-05,13577.0,181807.11,0.14,0.52,0.12,0.32,0.0,171897.91,1802.0,12837.0,24130.25,,,13.0,,,,,,,,,,,13.0,,,,0.04,,,,0.77,0.77,231632.0,3101741.5,,4.6,0.9,20.31,0.6022,74.73,0.0582
2007-01-08,12811.0,169721.04,0.13,0.48,0.11,0.3,0.0,160129.44,1771.0,12087.0,23462.33,,,,,,,,0.0,,31.0,,,,,,,750.0,0.04,0.01,,,0.79,0.79,221618.0,2936011.06,,4.4,0.93,21.34,0.6643,78.66,0.0573
2007-01-09,23869.0,314758.0,0.24,0.87,0.2,0.51,0.0,304445.84,1908.0,23087.0,25160.6,,,138.0,0.21,,,,,11000.0,,,,0.21,138.0,,,,0.04,,,,0.86,0.86,218768.0,2884870.64,,4.28,0.95,12.1,0.7873,87.9,0.1082
2007-01-10,22864.0,301816.0,0.23,0.81,0.19,0.49,0.0,291559.22,2280.0,22087.0,30097.12,,,371.0,,,,,,,,,,,371.0,,,1000.0,0.05,0.02,,,1.03,1.03,218367.0,2882551.34,,4.26,1.14,8.49,0.8446,91.51,0.1036
2007-01-11,26204.0,346618.11,0.26,0.93,0.22,0.56,0.0,336194.69,2312.0,25416.0,30582.39,,,33.0,0.06,,,,,3329.0,,,,0.06,33.0,,,,0.05,,,,1.05,1.05,218385.0,2888726.72,,4.3,1.13,19.39,0.6874,80.61,0.1187
2007-01-12,26201.0,343906.95,0.26,0.92,0.22,0.56,0.0,333603.27,2796.0,25416.0,36699.51,,,484.0,,,,,,,,,,,484.0,,,,0.06,,,,1.4,1.4,197637.0,2594127.66,,3.9,1.51,19.4,0.6872,80.6,0.1307
2007-01-15,26195.0,345430.71,0.26,0.91,0.22,0.56,0.0,335158.12,2775.0,25416.0,36593.63,,,,,,,,0.0,,21.0,,,,,,,,0.06,,,,1.4,1.4,194974.0,2571101.66,,3.79,1.54,19.4,0.6872,80.6,0.1325
2007-01-16,26734.0,353265.33,0.27,0.92,0.23,0.57,0.0,342865.85,2796.0,25947.0,36946.58,,,21.0,0.01,,,,,531.0,,,,0.01,21.0,,,,0.06,,,,1.41,1.41,194976.0,2576429.33,,3.78,1.55,20.89,0.6695,79.11,0.1352
2007-01-17,26733.0,354342.4,0.27,0.89,0.23,0.57,0.0,343924.08,2799.0,25947.0,37100.38,,,3.0,,,,,,,,,,,3.0,,,,0.06,,,,1.49,1.49,185399.0,2457439.4,,3.63,1.62,20.9,0.6693,79.1,0.142
2007-01-18,26736.0,352928.29,0.27,0.85,0.23,0.57,0.0,342513.11,2414.0,25947.0,31865.98,,,,,,,,0.01,,385.0,,,,,,,,0.05,,,,1.26,1.26,188885.0,2493374.5,,3.7,1.37,20.92,0.6692,79.08,0.1398
2007-01-19,25458.0,335885.02,0.26,0.8,0.22,0.54,0.0,325554.36,2395.0,24675.0,31598.89,,,,,,,,0.0,,18.0,,,,,,,1272.0,0.05,0.02,,,1.25,1.25,188875.0,2491958.64,,3.68,1.37,17.19,0.7154,82.81,0.1331
2007-01-22,25458.0,337096.35,0.26,0.8,0.22,0.54,0.0,326728.43,2394.0,24675.0,31699.61,,,,,,,,0.0,,1.0,,,,,,,,0.05,,,,1.25,1.25,188874.0,2500932.37,,3.68,1.37,17.18,0.7154,82.82,0.1331
2007-01-23,25456.0,337069.87,0.26,0.83,0.22,0.54,0.0,326728.43,2397.0,24675.0,31739.33,,,3.0,,,,,,,,,,,3.0,,,,0.05,,,,1.26,1.26,187158.0,2478210.35,,3.64,1.39,17.2,0.7151,82.8,0.1343
2007-01-24,25463.0,336989.48,0.26,0.87,0.22,0.54,0.0,326560.71,2405.0,24675.0,31828.92,,,8.0,,,,,,,,,,,8.0,,,,0.05,,,,1.34,1.34,177150.0,2344487.52,,3.44,1.47,17.2,0.7151,82.8,0.1418
2007-01-25,25462.0,336803.17,0.26,0.84,0.22,0.54,0.0,326392.98,2403.0,24675.0,31786.11,,,,,,,,0.0,,2.0,,,,,,,,0.05,,,,1.34,1.34,177151.0,2343296.6,,3.46,1.46,17.2,0.7152,82.8,0.1418
2007-01-26,25461.0,332290.18,0.26,0.84,0.22,0.54,0.0,322032.13,2401.0,24675.0,31335.33,,,,,,,,0.0,,2.0,,,,,,,,0.05,,,,1.64,1.64,143876.0,1877718.14,,2.8,1.8,17.2,0.7152,82.8,0.1741
2007-01-29,25448.0,330390.72,0.26,0.83,0.22,0.54,0.0,320354.88,2368.0,24675.0,30743.68,,,,,,,,0.0,,33.0,,,,,,,,0.05,,,,1.38,1.38,168866.0,2192382.87,,3.26,1.53,17.12,0.7162,82.88,0.1486
2007-01-30,25445.0,326892.59,0.26,0.83,0.22,0.54,0.0,317000.38,2357.0,24675.0,30280.44,,,,,,,,0.0,,10.0,,,,,,,,0.05,,,,1.38,1.38,168859.0,2169336.06,,3.23,1.54,17.1,0.7165,82.9,0.1486
2007-01-31,25435.0,326764.12,0.26,0.83,0.22,0.54,0.0,317000.38,2331.0,24675.0,29946.42,,,,,,,,0.0,,26.0,,,,,,,,0.05,,,,1.37,1.37,167804.0,2155782.44,,3.16,1.55,17.04,0.7173,82.96,0.1495
2007-02-01,25439.0,326469.67,0.26,0.77,0.22,0.54,0.0,316664.93,2335.0,24675.0,29966.06,,,4.0,,,,,,,,,,,4.0,,,,0.05,,,,1.39,1.39,165751.0,2127154.16,,3.16,1.55,17.04,0.7173,82.96,0.1513
2007-02-02,25441.0,329435.18,0.26,0.76,0.22,0.54,0.0,319516.26,2336.0,24675.0,30248.83,,,1.0,,,,,,,,,,,1.0,,,,0.05,,,,1.61,1.61,142796.0,1849063.56,,2.7,1.81,17.03,0.7173,82.97,0.1753
2007-02-05,25446.0,328635.1,0.26,0.75,0.22,0.54,0.0,318677.63,2354.0,24675.0,30401.91,,,18.0,,,,,,,,,,,18.0,,,,0.05,,,,1.62,1.62,142806.0,1844339.52,,2.72,1.82,17.08,0.7167,82.92,0.1753
