,ALIBR FP Equity_DX_SI_QTY,ALIBR FP Equity_DX_SHORT_INTEREST_VALUE,ALIBR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALIBR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALIBR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALIBR FP Equity_DX_SI_MV,ALIBR FP Equity_DX_DSS,ALIBR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALIBR FP Equity_DX_SUPPLY_SI_QTY,ALIBR FP Equity_DX_BROKER_SI_QTY,ALIBR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALIBR FP Equity_DX_BROKER_SI_MV_NEW_x,ALIBR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALIBR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALIBR FP Equity_DX_BROKER_SI_MV_INC_x,ALIBR FP Equity_DX_SUPPLY_SI_MV_NEW,ALIBR FP Equity_DX_BROKER_SI_QTY_ADD,ALIBR FP Equity_DX_BROKER_SI_QTY_NEW,ALIBR FP Equity_DX_SUPPLY_SI_MV_DEC,ALIBR FP Equity_DX_BROKER_SI_QTY_INC,ALIBR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALIBR FP Equity_DX_BROKER_SI_MV_NEW_y,ALIBR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALIBR FP Equity_DX_BROKER_SI_MV_INC_y,ALIBR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALIBR FP Equity_DX_BROKER_SI_MV_ADD,ALIBR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALIBR FP Equity_DX_BROKER_SI_QTY_DEC,ALIBR FP Equity_DX_SUPPLY_SI_MV,ALIBR FP Equity_DX_BROKER_SI_MV_DEC,ALIBR FP Equity_DX_SUPPLY_SI_MV_RMV,ALIBR FP Equity_DX_BROKER_SI_MV_RMV,ALIBR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALIBR FP Equity_DX_UTILIZATION_QUANTITY,ALIBR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALIBR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALIBR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALIBR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALIBR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALIBR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALIBR FP Equity_DX_BROKER_SI_CON_RATIO,ALIBR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALIBR FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-04-29,5346138.0,3207.68,0.07,0.02,0.07,0.0,4.0,3207.68,143510.0,5346138.0,86.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-30,5346138.0,2673.07,0.07,0.02,0.07,0.0,2.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-05-01,5346138.0,2673.07,0.07,0.02,0.07,0.0,2.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-05-04,5346138.0,3207.68,0.07,0.02,0.07,0.0,2.0,3207.68,143510.0,5346138.0,86.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-05-05,5346138.0,2673.07,0.07,0.02,0.07,0.0,2.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-05-06,5346138.0,2673.07,0.07,0.02,0.07,0.0,2.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-05-07,5346138.0,2673.07,0.07,0.02,0.07,0.0,2.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-05-08,5346138.0,2138.46,0.07,0.02,0.07,0.0,2.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-05-11,5346138.0,2673.07,0.07,0.02,0.07,0.0,2.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-05-12,5346138.0,2673.07,0.07,0.02,0.07,0.0,2.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-05-13,5346138.0,2673.07,0.07,0.02,0.07,0.0,2.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-05-14,5346138.0,2138.46,0.07,0.02,0.07,0.0,2.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-05-15,4646138.0,2323.07,0.06,0.02,0.06,0.0,2.0,2323.07,143510.0,4646138.0,71.76,,,,,,,,,,,,,,,,,700000.0,0.0,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,16.1875
2020-05-18,4646138.0,1858.46,0.06,0.02,0.06,0.0,2.0,1858.46,143510.0,4646138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,16.1875
2020-05-19,1219.0,1974.78,0.0,0.0,0.0,0.0,0.0,1974.78,37.0,1219.0,59.94,,,,,,,,0.0,,143473.0,,,,,,,4644919.0,0.0,0.0,,,100.0,49.33,0.0,0.0,,0.0,100.0,,1.0,100.0,16.2533
2020-05-20,1219.0,1913.83,0.06,0.0,0.06,0.0,0.0,1913.83,37.0,1219.0,58.09,,,,,,,,,,,,,,,,,,0.0,,,,100.0,49.33,0.0,0.0,,0.0,100.0,,1.0,100.0,16.2533
2020-05-21,4646138.0,7433820.8,228.91,0.02,228.74,0.0,2.0,7433820.8,37.0,4646138.0,59.2,,,,0.0,,,,,4644919.0,,,,0.0,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,62785.6486
2020-05-22,1219.0,2011.35,0.06,0.0,0.06,0.0,0.0,2011.35,37.0,1219.0,61.05,,,,,,,,,,,,,,,,,4644919.0,0.0,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,16.473
2020-05-25,1038.0,1577.76,0.05,0.0,0.05,0.0,0.0,1577.76,37.0,1038.0,56.24,,,,,,,,,,,,,,,,,181.0,0.0,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,14.027
2020-05-26,1038.0,1505.1,0.05,0.0,0.05,0.0,0.0,1505.1,37.0,1038.0,53.65,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,14.027
2020-05-27,995.0,1393.0,0.05,0.0,0.05,0.0,0.0,1393.0,37.0,995.0,51.8,,,,,,,,,,,,,,,,,43.0,0.0,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-05-28,995.0,1283.55,0.05,0.0,0.05,0.0,0.0,1283.55,37.0,995.0,47.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-05-29,995.0,1273.6,0.05,0.0,0.05,0.0,0.0,1273.6,37.0,995.0,47.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-01,995.0,1223.85,0.05,0.0,0.05,0.0,0.0,1223.85,37.0,995.0,45.51,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-02,995.0,1194.0,0.05,0.0,0.05,0.0,0.0,1194.0,37.0,995.0,44.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-03,995.0,1233.6,0.05,0.0,0.05,0.0,0.0,1233.6,37.0,995.0,45.87,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-04,995.0,1233.8,0.05,0.0,0.05,0.0,0.0,1233.8,37.0,995.0,45.88,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-05,995.0,1192.01,0.05,0.0,0.05,0.0,0.0,1192.01,37.0,995.0,44.33,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-08,995.0,1134.3,0.05,0.0,0.05,0.0,0.0,1134.3,37.0,995.0,42.18,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-09,995.0,1124.35,0.04,0.0,0.04,0.0,0.0,1124.35,37.0,995.0,41.81,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-10,995.0,1044.75,0.04,0.0,0.04,0.0,0.0,1044.75,37.0,995.0,38.85,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-11,995.0,995.0,0.04,0.0,0.04,0.0,0.0,995.0,37.0,995.0,37.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-12,995.0,1002.96,0.04,0.0,0.04,0.0,0.0,1002.96,37.0,995.0,37.3,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-15,995.0,975.1,0.04,0.0,0.04,0.0,0.0,975.1,37.0,995.0,36.26,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-16,995.0,975.0,0.04,0.0,0.04,0.0,0.0,975.0,37.0,995.0,36.26,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-17,995.0,796.0,0.04,0.0,0.04,0.0,0.0,796.0,37.0,995.0,29.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-18,995.0,668.64,0.03,0.0,0.03,0.0,0.0,668.64,37.0,995.0,24.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2736
2020-06-19,995.0,746.15,0.03,0.0,0.03,0.0,0.0,746.15,37.0,995.0,27.75,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2736
2020-06-22,995.0,766.15,0.03,0.0,0.03,0.0,0.0,766.15,37.0,995.0,28.49,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-23,995.0,694.51,0.03,0.0,0.03,0.0,0.0,694.51,37.0,995.0,25.83,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-24,995.0,690.53,0.03,0.0,0.03,0.0,0.0,690.53,37.0,995.0,25.68,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-25,995.0,691.53,0.03,0.0,0.03,0.0,0.0,691.53,37.0,995.0,25.72,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-26,995.0,686.45,0.03,0.0,0.03,0.0,0.0,686.45,37.0,995.0,25.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-29,995.0,765.95,0.03,0.0,0.03,0.0,0.0,765.95,37.0,995.0,28.48,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-06-30,995.0,716.4,0.03,0.0,0.03,0.0,0.0,716.4,37.0,995.0,26.64,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-01,995.0,694.51,0.02,0.0,0.02,0.0,0.0,694.51,37.0,995.0,25.83,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-02,995.0,676.6,0.02,0.0,0.02,0.0,0.0,676.6,37.0,995.0,25.16,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-03,995.0,596.8,0.02,0.0,0.02,0.0,0.0,596.8,37.0,995.0,22.19,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-06,995.0,603.97,0.02,0.0,0.02,0.0,0.0,603.97,37.0,995.0,22.46,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-07,995.0,542.28,0.02,0.0,0.02,0.0,0.0,542.28,37.0,995.0,20.17,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-08,995.0,504.47,0.02,0.0,0.02,0.0,0.0,504.47,37.0,995.0,18.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-09,995.0,497.5,0.02,0.0,0.02,0.0,0.0,497.5,37.0,995.0,18.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-10,995.0,453.02,0.02,0.0,0.02,0.0,0.0,453.02,37.0,995.0,16.85,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-13,995.0,437.8,0.02,0.0,0.02,0.0,0.0,437.8,37.0,995.0,16.28,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-14,995.0,436.81,0.02,0.0,0.02,0.0,0.0,436.81,37.0,995.0,16.24,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-15,995.0,440.49,0.02,0.0,0.02,0.0,0.0,440.49,37.0,995.0,16.38,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-16,995.0,428.85,0.02,0.0,0.02,0.0,0.0,428.85,37.0,995.0,15.95,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-17,995.0,447.65,0.02,0.0,0.02,0.0,0.0,447.65,37.0,995.0,16.65,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-20,995.0,438.8,0.02,0.0,0.02,0.0,0.0,438.8,37.0,995.0,16.32,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-21,995.0,432.83,0.02,0.0,0.02,0.0,0.0,432.83,37.0,995.0,16.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-22,995.0,421.88,0.02,0.0,0.02,0.0,0.0,421.88,37.0,995.0,15.69,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-23,995.0,407.55,0.02,0.0,0.02,0.0,0.0,407.55,37.0,995.0,15.16,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,13.4459
2020-07-24,4295.0,1653.15,0.08,0.01,0.08,0.0,0.0,1653.15,337.0,4295.0,129.71,,,300.0,0.0,,,,,3300.0,,,,0.0,300.0,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.3724
2020-07-27,4295.0,1533.32,0.08,0.01,0.08,0.0,0.0,1533.32,337.0,4295.0,120.31,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.3724
2020-07-28,7295.0,2407.35,0.13,0.02,0.13,0.0,0.0,2407.35,337.0,7295.0,111.21,,,,0.0,,,,,3000.0,,,,0.0,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-07-29,7295.0,2198.71,0.13,0.02,0.13,0.0,0.0,2198.71,337.0,7295.0,101.57,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-07-30,7295.0,2146.19,0.13,0.02,0.13,0.0,0.0,2146.19,337.0,7295.0,99.15,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-07-31,7295.0,2210.39,0.13,0.02,0.13,0.0,0.0,2210.39,337.0,7295.0,102.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-03,7295.0,2150.57,0.13,0.02,0.13,0.0,0.0,2150.57,337.0,7295.0,99.35,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-04,7295.0,2107.53,0.13,0.02,0.13,0.0,0.0,2107.53,337.0,7295.0,97.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-05,7295.0,2073.97,0.13,0.02,0.13,0.0,0.0,2073.97,337.0,7295.0,95.81,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-06,7295.0,2064.49,0.13,0.02,0.13,0.0,0.0,2064.49,337.0,7295.0,95.37,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-07,7295.0,1769.04,0.13,0.02,0.13,0.0,0.0,1769.04,337.0,7295.0,81.72,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-10,7295.0,1890.86,0.13,0.02,0.13,0.0,0.0,1890.86,337.0,7295.0,87.35,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-11,7295.0,1895.24,0.13,0.02,0.13,0.0,0.0,1895.24,337.0,7295.0,87.55,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-12,7295.0,1998.83,0.13,0.02,0.13,0.0,0.0,1998.83,337.0,7295.0,92.34,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-13,7295.0,1896.7,0.13,0.01,0.13,0.0,0.0,1896.7,337.0,7295.0,87.62,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-14,7295.0,2039.68,0.13,0.01,0.13,0.0,0.0,2039.68,337.0,7295.0,94.23,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-17,7295.0,1896.7,0.13,0.02,0.13,0.0,0.0,1896.7,337.0,7295.0,87.62,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-18,7295.0,1867.52,0.13,0.01,0.13,0.0,0.0,1867.52,337.0,7295.0,86.27,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-19,7295.0,1729.64,0.13,0.01,0.13,0.0,0.0,1729.64,337.0,7295.0,79.9,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-20,7295.0,1701.19,0.13,0.01,0.13,0.0,0.0,1701.19,337.0,7295.0,78.59,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-21,7295.0,1612.2,0.13,0.01,0.13,0.0,0.0,1612.2,337.0,7295.0,74.48,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,10.8234
2020-08-24,882.0,202.68,0.02,0.0,0.02,0.0,0.0,202.68,160.0,882.0,36.77,,,,,,,,0.0,,177.0,,,,,,,6413.0,0.0,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.7563
2020-08-25,882.0,202.86,0.02,0.0,0.02,0.0,0.0,202.86,160.0,882.0,36.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.7563
2020-08-26,882.0,199.33,0.02,0.0,0.02,0.0,0.0,199.33,160.0,882.0,36.16,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.7563
2020-08-27,882.0,193.33,0.02,0.0,0.02,0.0,0.0,193.33,160.0,882.0,35.07,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,2.7563
2020-08-28,3582.0,745.06,0.07,0.01,0.07,0.0,0.0,745.06,2860.0,3582.0,594.88,,,2700.0,0.0,,,,,2700.0,,,,0.0,2700.0,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-08-31,3582.0,725.0,0.07,0.01,0.07,0.0,0.0,725.0,2860.0,3582.0,578.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-01,3582.0,698.13,0.07,0.01,0.07,0.0,0.0,698.13,2860.0,3582.0,557.41,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-02,3582.0,787.32,0.07,0.01,0.07,0.0,0.0,787.32,2860.0,3582.0,628.63,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-03,3582.0,777.29,0.07,0.01,0.07,0.0,0.0,777.29,2860.0,3582.0,620.62,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-04,3582.0,752.22,0.07,0.01,0.07,0.0,0.0,752.22,2860.0,3582.0,600.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-07,3582.0,712.82,0.07,0.01,0.07,0.0,0.0,712.82,2860.0,3582.0,569.14,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-08,3582.0,649.77,0.07,0.01,0.07,0.0,0.0,649.77,2860.0,3582.0,518.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-09,3582.0,677.0,0.07,0.0,0.07,0.0,0.0,677.0,2860.0,3582.0,540.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-10,3582.0,677.0,0.07,0.0,0.07,0.0,0.0,677.0,2860.0,3582.0,540.54,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-11,3582.0,677.36,0.07,0.0,0.07,0.0,0.0,677.36,2860.0,3582.0,540.83,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-14,3582.0,630.07,0.07,0.0,0.07,0.0,0.0,630.07,2860.0,3582.0,503.07,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-15,3582.0,630.43,0.07,0.0,0.07,0.0,0.0,630.43,2860.0,3582.0,503.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-16,3582.0,612.52,0.07,0.0,0.07,0.0,0.0,612.52,2860.0,3582.0,489.06,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-17,3582.0,617.54,0.07,0.0,0.07,0.0,0.0,617.54,2860.0,3582.0,493.06,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-18,3582.0,578.85,0.07,0.0,0.07,0.0,0.0,578.85,2860.0,3582.0,462.18,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-21,3582.0,644.4,0.07,0.0,0.07,0.0,0.0,644.4,2860.0,3582.0,514.51,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-22,3582.0,662.67,0.07,0.0,0.07,0.0,0.0,662.67,2860.0,3582.0,529.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-23,3582.0,628.64,0.07,0.0,0.07,0.0,0.0,628.64,2860.0,3582.0,501.93,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
2020-09-24,3582.0,574.55,0.07,0.0,0.07,0.0,0.0,574.55,2860.0,3582.0,458.74,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6262
