,ALTHE FP Equity_DX_SI_QTY,ALTHE FP Equity_DX_SHORT_INTEREST_VALUE,ALTHE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHE FP Equity_DX_SI_MV,ALTHE FP Equity_DX_DSS,ALTHE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHE FP Equity_DX_SUPPLY_SI_QTY,ALTHE FP Equity_DX_BROKER_SI_QTY,ALTHE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHE FP Equity_DX_BROKER_SI_MV_INC_x,ALTHE FP Equity_DX_BROKER_SI_QTY_ADD,ALTHE FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHE FP Equity_DX_BROKER_SI_QTY_INC,ALTHE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHE FP Equity_DX_BROKER_SI_MV_INC_y,ALTHE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHE FP Equity_DX_BROKER_SI_MV_ADD,ALTHE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHE FP Equity_DX_BROKER_SI_QTY_DEC,ALTHE FP Equity_DX_SUPPLY_SI_MV,ALTHE FP Equity_DX_BROKER_SI_MV_DEC,ALTHE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHE FP Equity_DX_UTILIZATION_QUANTITY,ALTHE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHE FP Equity_DX_BROKER_SI_CON_RATIO,ALTHE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHE FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1315.0,0.0,0.0,,0.0,,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1360.0,0.0,0.0,,0.0,,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1395.0,0.0,0.0,,0.0,,0.0
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1450.0,0.0,0.0,,0.0,,0.0
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1380.0,0.0,0.0,,0.0,,0.0
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1385.0,0.0,0.0,,0.0,,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1405.0,0.0,0.0,,0.0,,0.0
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1420.0,0.0,0.0,,0.0,,0.0
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1500.0,0.0,0.0,,0.0,,0.0
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1615.0,0.0,0.0,,0.0,,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1530.0,0.0,0.0,,0.0,,0.0
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1480.0,0.0,0.0,,0.0,,0.0
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1495.0,0.0,0.0,,0.0,,0.0
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1450.0,0.0,0.0,,0.0,,0.0
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1500.0,0.0,0.0,,0.0,,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1460.0,0.0,0.0,,0.0,,0.0
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1425.0,0.0,0.0,,0.0,,0.0
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1430.0,0.0,0.0,,0.0,,0.0
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1400.0,0.0,0.0,,0.0,,0.0
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1330.0,0.0,0.0,,0.0,,0.0
2022-02-25,5000.0,6450.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,6450.0,,,,,,,,,,5000.0,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-02-28,5000.0,6075.0,0.03,0.2,0.02,0.01,0.0,0.0,5000.0,0.0,6075.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-01,5000.0,6025.0,0.03,0.19,0.02,0.01,0.0,0.0,5000.0,0.0,6025.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-02,5000.0,5900.0,0.03,0.19,0.02,0.01,0.0,0.0,5000.0,0.0,5900.0,,,,,,,,,,,,0.01,,100.0,69.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6944
2022-03-03,5000.0,5750.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,5750.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-04,5000.0,5525.0,0.03,0.25,0.02,0.01,0.0,0.0,5000.0,0.0,5525.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-07,5000.0,5300.0,0.03,0.24,0.02,0.01,0.0,0.0,5000.0,0.0,5300.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-08,5000.0,5400.0,0.03,0.23,0.02,0.01,0.0,0.0,5000.0,0.0,5400.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-09,5000.0,5775.0,0.03,0.22,0.02,0.01,0.0,0.0,5000.0,0.0,5775.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-10,5000.0,5775.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,5775.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-11,5000.0,5600.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,5600.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-14,5000.0,5700.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,5700.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-15,5000.0,5750.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,5750.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-16,5000.0,5800.0,0.03,0.22,0.02,0.01,0.0,0.0,5000.0,0.0,5800.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-17,5000.0,5950.0,0.03,0.22,0.02,0.01,0.0,0.0,5000.0,0.0,5950.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-18,5000.0,5800.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,5800.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-21,5000.0,5675.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,5675.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-22,5000.0,5750.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,5750.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-23,5000.0,5750.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,5750.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-24,5000.0,5900.0,0.03,0.23,0.02,0.01,0.0,0.0,5000.0,0.0,5900.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-25,5000.0,5925.0,0.03,0.24,0.02,0.01,0.0,0.0,5000.0,0.0,5925.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-28,5000.0,6600.0,0.03,0.23,0.02,0.01,0.0,0.0,5000.0,0.0,6600.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-29,5000.0,6600.0,0.03,0.22,0.02,0.01,0.0,0.0,5000.0,0.0,6600.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-30,5000.0,6450.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,6450.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-03-31,5000.0,6400.0,0.03,0.2,0.02,0.01,0.0,0.0,5000.0,0.0,6400.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-01,5000.0,6400.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,6400.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-04,5000.0,6425.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,6425.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-05,5000.0,6250.0,0.03,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,6250.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-06,5000.0,6250.0,0.02,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,6250.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-07,5000.0,6375.0,0.02,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,6375.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-08,5000.0,6475.0,0.02,0.21,0.02,0.01,0.0,0.0,5000.0,0.0,6475.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-11,5000.0,6475.0,0.02,0.23,0.02,0.01,0.0,0.0,5000.0,0.0,6475.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-12,5000.0,6075.0,0.02,0.24,0.02,0.01,0.0,0.0,5000.0,0.0,6075.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-13,5000.0,6000.0,0.02,0.25,0.02,0.01,0.0,0.0,5000.0,0.0,6000.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-14,5000.0,6200.0,0.02,0.25,0.02,0.01,0.0,0.0,5000.0,0.0,6200.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-15,5000.0,6200.0,0.02,0.26,0.02,0.01,0.0,0.0,5000.0,0.0,6200.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-18,5000.0,6200.0,0.02,0.26,0.02,0.01,0.0,0.0,5000.0,0.0,6200.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-19,5000.0,6425.0,0.02,0.26,0.02,0.01,0.0,0.0,5000.0,0.0,6425.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-20,5000.0,6125.0,0.02,0.29,0.02,0.01,0.0,0.0,5000.0,0.0,6125.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-21,5000.0,6325.0,0.02,0.3,0.02,0.01,0.0,0.0,5000.0,0.0,6325.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-22,5000.0,6325.0,0.02,0.32,0.02,0.01,0.0,0.0,5000.0,0.0,6325.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-25,5000.0,6250.0,0.02,0.35,0.02,0.01,0.0,0.0,5000.0,0.0,6250.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-26,5000.0,6225.0,0.02,0.36,0.02,0.01,0.0,0.0,5000.0,0.0,6225.0,,,,,,,,,,,,0.01,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8333
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,5000.0,,,,,,0.0,,0.0,0.0,1000.0,1245.0,0.0,0.0,,0.0,,0.0
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1215.0,0.0,0.0,,0.0,,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1200.0,0.0,0.0,,0.0,,0.0
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1175.0,0.0,0.0,,0.0,,0.0
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3304.0,0.0,0.0,,0.0,,0.0
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1150.0,0.0,0.0,,0.0,,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1180.0,0.0,0.0,,0.0,,0.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1175.0,0.0,0.0,,0.0,,0.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2100.0,2341.5,0.0,0.0,,0.0,,0.0
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1600.0,1920.0,0.0,0.0,,0.0,,0.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3402.0,0.0,0.0,,0.0,,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3416.0,0.0,0.0,,0.0,,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3332.0,0.0,0.0,,0.0,,0.0
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3346.0,0.0,0.0,,0.0,,0.0
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1260.0,0.0,0.0,,0.0,,0.0
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3542.0,0.0,0.0,,0.0,,0.0
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3472.0,0.0,0.0,,0.0,,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3430.0,0.0,0.0,,0.0,,0.0
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3360.0,0.0,0.0,,0.0,,0.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3360.0,0.0,0.0,,0.0,,0.0
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3360.0,0.0,0.0,,0.0,,0.0
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3388.0,0.0,0.0,,0.0,,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3388.0,0.0,0.0,,0.0,,0.0
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3360.0,0.0,0.0,,0.0,,0.0
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2600.0,3016.0,0.0,0.0,,0.0,,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2600.0,2951.0,0.0,0.0,,0.0,,0.0
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2600.0,2860.0,0.0,0.0,,0.0,,0.0
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2600.0,2860.0,0.0,0.0,,0.0,,0.0
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1105.0,0.0,0.0,,0.0,,0.0
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2000.0,2170.0,0.0,0.0,,0.0,,0.0
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1150.0,0.0,0.0,,0.0,,0.0
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1155.0,0.0,0.0,,0.0,,0.0
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1100.0,0.0,0.0,,0.0,,0.0
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1095.0,0.0,0.0,,0.0,,0.0
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1080.0,0.0,0.0,,0.0,,0.0
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1085.0,0.0,0.0,,0.0,,0.0
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1140.0,0.0,0.0,,0.0,,0.0
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1150.0,0.0,0.0,,0.0,,0.0
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2800.0,3220.0,0.0,0.0,,0.0,,0.0
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1160.0,0.0,0.0,,0.0,,0.0
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1165.0,0.0,0.0,,0.0,,0.0
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1145.0,0.0,0.0,,0.0,,0.0
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1145.0,0.0,0.0,,0.0,,0.0
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1125.0,0.0,0.0,,0.0,,0.0
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1130.0,0.0,0.0,,0.0,,0.0
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1145.0,0.0,0.0,,0.0,,0.0
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1115.0,0.0,0.0,,0.0,,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1150.0,0.0,0.0,,0.0,,0.0
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1140.0,0.0,0.0,,0.0,,0.0
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1135.0,0.0,0.0,,0.0,,0.0
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2000.0,2330.0,0.0,0.0,,0.0,,0.0
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1140.0,0.0,0.0,,0.0,,0.0
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1115.0,0.0,0.0,,0.0,,0.0
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1130.0,0.0,0.0,,0.0,,0.0
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1130.0,0.0,0.0,,0.0,,0.0
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1130.0,0.0,0.0,,0.0,,0.0
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1130.0,0.0,0.0,,0.0,,0.0
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1130.0,0.0,0.0,,0.0,,0.0
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1190.0,0.0,0.0,,0.0,,0.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1180.0,0.0,0.0,,0.0,,0.0
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1170.0,0.0,0.0,,0.0,,0.0
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,1170.0,0.0,0.0,,0.0,,0.0
