,ALLGO FP Equity_DX_SI_QTY,ALLGO FP Equity_DX_SHORT_INTEREST_VALUE,ALLGO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLGO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLGO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLGO FP Equity_DX_SI_MV,ALLGO FP Equity_DX_DSS,ALLGO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLGO FP Equity_DX_SUPPLY_SI_QTY,ALLGO FP Equity_DX_BROKER_SI_QTY,ALLGO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLGO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLGO FP Equity_DX_BROKER_SI_MV_INC_x,ALLGO FP Equity_DX_BROKER_SI_QTY_ADD,ALLGO FP Equity_DX_SUPPLY_SI_MV_DEC,ALLGO FP Equity_DX_BROKER_SI_QTY_INC,ALLGO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLGO FP Equity_DX_BROKER_SI_MV_INC_y,ALLGO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLGO FP Equity_DX_BROKER_SI_MV_ADD,ALLGO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLGO FP Equity_DX_BROKER_SI_QTY_DEC,ALLGO FP Equity_DX_SUPPLY_SI_MV,ALLGO FP Equity_DX_BROKER_SI_MV_DEC,ALLGO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLGO FP Equity_DX_UTILIZATION_QUANTITY,ALLGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLGO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLGO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLGO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLGO FP Equity_DX_BROKER_SI_CON_RATIO,ALLGO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLGO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLGO FP Equity_PX_LAST
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,1200.0,,,,,1200.0,0.0,0.0,0.0,0.0,100.0,260.0,0.0,0.0,,0.0,,0.0,2.6
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,252.0,0.0,0.0,,0.0,,0.0,2.52
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,253.0,0.0,0.0,,0.0,,0.0,2.53
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,253.0,0.0,0.0,,0.0,,0.0,2.53
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,251.0,0.0,0.0,,0.0,,0.0,2.51
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,251.0,0.0,0.0,,0.0,,0.0,2.51
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,253.0,0.0,0.0,,0.0,,0.0,2.53
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,261.0,0.0,0.0,,0.0,,0.0,2.61
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,260.0,0.0,0.0,,0.0,,0.0,2.6
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,269.0,0.0,0.0,,0.0,,0.0,2.69
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,270.0,0.0,0.0,,0.0,,0.0,2.7
2025-03-25,434.0,1141.42,0.06,0.04,0.01,0.0,0.0,570.71,217.0,217.0,570.71,,,217.0,,,,,,0.0,217.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.63
2025-03-26,434.0,1171.8,0.06,0.04,0.01,0.0,0.0,585.9,217.0,217.0,585.9,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.7
2025-03-27,434.0,1167.46,0.06,0.04,0.01,0.0,0.0,583.73,217.0,217.0,583.73,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.69
2025-03-28,434.0,1197.84,0.06,0.04,0.01,0.0,0.0,598.92,217.0,217.0,598.92,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.76
2025-03-31,434.0,1154.44,0.06,0.04,0.01,0.0,0.0,577.22,217.0,217.0,577.22,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.66
2025-04-01,434.0,1137.08,0.06,0.04,0.01,0.0,0.0,568.54,217.0,217.0,568.54,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.62
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,217.0,,,,,217.0,0.0,0.0,0.0,0.0,217.0,583.73,0.0,0.0,,0.0,100.0,0.0,2.69
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,217.0,609.77,0.0,0.0,,0.0,,0.0,2.81
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,217.0,555.52,0.0,0.0,,0.0,,0.0,2.56
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,270.0,0.0,0.0,,0.0,,0.0,2.7
2025-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2025-04-09,2400.0,6312.0,0.31,0.18,0.07,0.01,0.0,3156.0,1200.0,1200.0,3156.0,,,1200.0,,,,,,0.0,1200.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.63
2025-04-10,2500.0,6750.0,0.32,0.21,0.07,0.01,0.0,3240.0,1300.0,1200.0,3510.0,100.0,,,,,,,100.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,1.9231,2.7
2025-04-11,2500.0,6700.0,0.32,0.21,0.07,0.01,0.0,3216.0,1300.0,1200.0,3484.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,1.9231,2.68
2025-04-14,2500.0,6750.0,0.32,0.21,0.07,0.01,0.0,3240.0,1300.0,1200.0,3510.0,,,,,,,,,,,,0.0,,100.0,97.45,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,1.8741,2.7
2025-04-15,2500.0,6725.0,0.32,0.22,0.07,0.01,0.0,3228.0,1300.0,1200.0,3497.0,,,,,,,,,,,,0.0,,100.0,97.45,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,1.8741,2.69
2025-04-16,2500.0,6775.0,0.32,0.22,0.07,0.01,0.0,3252.0,1300.0,1200.0,3523.0,,,,,,,,,,,,0.0,,100.0,97.45,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,1.8741,2.71
2025-04-17,2500.0,6675.0,0.32,0.22,0.07,0.01,0.0,3204.0,1300.0,1200.0,3471.0,,,,,,,,,,,,0.0,,100.0,97.45,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,1.8741,2.67
2025-04-18,2500.0,6675.0,0.32,0.22,0.07,0.01,0.0,3204.0,1300.0,1200.0,3471.0,,,,,,,,,,,,0.0,,100.0,97.45,0.0,0.0,0.0,100.0,4.03,0.9227,95.97,1.8741,
2025-04-21,2500.0,6675.0,0.32,0.22,0.07,0.01,0.0,3204.0,1300.0,1200.0,3471.0,,,,,,,,,,,,0.0,,100.0,97.45,0.0,0.0,0.0,100.0,4.03,0.9227,95.97,1.8741,
2025-04-22,2500.0,6825.0,0.32,0.22,0.07,0.01,0.0,3276.0,1300.0,1200.0,3549.0,,,,,,,,,,,,0.0,,100.0,97.45,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,1.8741,2.73
2025-04-23,2500.0,6850.0,0.32,0.23,0.07,0.01,0.0,3288.0,1300.0,1200.0,3562.0,,,,,,,,,,,,0.0,,100.0,97.45,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,1.8741,2.74
2025-04-24,2500.0,6375.0,0.32,0.23,0.07,0.01,0.0,3060.0,1300.0,1200.0,3315.0,,,,,,,,,,,,0.0,,100.0,97.45,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,1.8741,2.55
2025-04-25,2400.0,6048.0,0.31,0.21,0.07,0.01,0.0,3024.0,1200.0,1200.0,3024.0,,,,0.0,,100.0,,,,,,0.0,,100.0,89.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.7991,2.52
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,1200.0,,,,,1200.0,0.0,0.0,0.0,0.0,134.0,336.34,0.0,0.0,,0.0,,0.0,2.51
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,134.0,332.32,0.0,0.0,,0.0,,0.0,2.48
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,135.0,342.9,0.0,0.0,,0.0,,0.0,2.54
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,135.0,342.9,0.0,0.0,,0.0,,0.0,
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,135.0,336.15,0.0,0.0,,0.0,,0.0,2.49
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,135.0,337.5,0.0,0.0,,0.0,,0.0,2.5
2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,135.0,334.8,0.0,0.0,,0.0,,0.0,2.48
2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,135.0,333.45,0.0,0.0,,0.0,,0.0,2.47
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,135.0,330.75,0.0,0.0,,0.0,,0.0,2.45
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,135.0,344.25,0.0,0.0,,0.0,,0.0,2.55
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,135.0,337.5,0.0,0.0,,0.0,,0.0,2.5
2025-05-13,2400.0,6024.0,0.31,0.26,0.07,0.01,0.0,3012.0,1200.0,1200.0,3012.0,,,1200.0,,,,,,0.0,1200.0,,0.0,,100.0,97.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.9433,2.51
2025-05-14,2400.0,6336.0,0.31,0.26,0.07,0.01,0.0,3168.0,1200.0,1200.0,3168.0,,,,,,,,,,,,0.0,,100.0,97.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.9433,2.64
2025-05-15,2400.0,6216.0,0.31,0.27,0.07,0.01,0.0,3108.0,1200.0,1200.0,3108.0,,,,,,,,,,,,0.0,,100.0,97.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.9433,2.59
2025-05-16,2400.0,6312.0,0.31,0.28,0.07,0.01,0.0,3156.0,1200.0,1200.0,3156.0,,,,,,,,,,,,0.0,,100.0,97.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.9433,2.63
2025-05-19,2400.0,6216.0,0.31,0.27,0.07,0.01,0.0,3108.0,1200.0,1200.0,3108.0,,,,,,,,,,,,0.0,,100.0,97.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.9433,2.59
2025-05-20,2400.0,6048.0,0.31,0.28,0.07,0.01,0.0,3024.0,1200.0,1200.0,3024.0,,,,,,,,,,,,0.0,,100.0,97.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.9433,2.52
2025-05-21,1800.0,4500.0,0.23,0.24,0.05,0.0,0.0,4500.0,600.0,1800.0,1500.0,,,600.0,0.0,,600.0,,,0.0,,,0.0,,100.0,94.49,0.0,0.0,0.0,100.0,32.4,0.5619,67.6,2.8346,2.5
2025-05-22,600.0,1494.0,0.08,0.09,0.02,0.0,0.0,1494.0,600.0,600.0,1494.0,,,,,,,,,,,1200.0,0.0,0.0,100.0,94.49,0.0,0.0,0.0,100.0,32.13,1.0,100.0,0.9449,2.49
2025-05-23,600.0,1494.0,0.08,0.12,0.02,0.0,0.0,1494.0,600.0,600.0,1494.0,,,,,,,,,,,,0.0,,100.0,94.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.9449,2.49
2025-05-26,600.0,1476.0,0.08,0.13,0.02,0.0,0.0,1476.0,600.0,600.0,1476.0,,,,,,,,,,,,0.0,,100.0,94.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.9449,2.46
2025-05-27,600.0,1476.0,0.08,0.14,0.02,0.0,0.0,1476.0,600.0,600.0,1476.0,,,,,,,,,,,,0.0,,100.0,94.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.9449,2.46
2025-05-28,600.0,1452.0,0.08,0.14,0.02,0.0,0.0,1452.0,600.0,600.0,1452.0,,,,,,,,,,,,0.0,,100.0,94.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.9449,2.42
2025-05-29,600.0,1494.0,0.08,0.15,0.02,0.0,0.0,1494.0,600.0,600.0,1494.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.49
2025-05-30,600.0,1506.0,0.08,0.15,0.02,0.0,0.0,1506.0,600.0,600.0,1506.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.51
2025-06-02,600.0,1458.0,0.08,0.15,0.02,0.0,0.0,1458.0,600.0,600.0,1458.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.43
2025-06-03,600.0,1470.0,0.08,0.15,0.02,0.0,0.0,1470.0,600.0,600.0,1470.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.45
2025-06-04,600.0,1452.0,0.08,0.15,0.02,0.0,0.0,1452.0,600.0,600.0,1452.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.42
2025-06-05,600.0,1464.0,0.08,0.15,0.02,0.0,0.0,1464.0,600.0,600.0,1464.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.44
2025-06-06,600.0,1446.0,0.08,0.17,0.02,0.0,0.0,1446.0,600.0,600.0,1446.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.41
2025-06-09,600.0,1380.0,0.08,0.21,0.02,0.0,0.0,1380.0,600.0,600.0,1380.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.3
2025-06-10,600.0,1536.0,0.08,0.23,0.02,0.0,0.0,1536.0,600.0,600.0,1536.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.56
2025-06-11,600.0,1530.0,0.08,0.2,0.02,0.0,0.0,1530.0,600.0,600.0,1530.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.55
2025-06-12,600.0,1530.0,0.08,0.19,0.02,0.0,0.0,1530.0,600.0,600.0,1530.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.55
2025-06-13,600.0,1470.0,0.08,0.18,0.02,0.0,0.0,1470.0,600.0,600.0,1470.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.45
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,600.0,,,,,600.0,0.0,0.0,0.0,0.0,137.0,337.02,0.0,0.0,,0.0,,0.0,2.46
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,137.0,337.02,0.0,0.0,,0.0,,0.0,2.46
2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37.0,91.76,0.0,0.0,,0.0,,0.0,2.48
2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37.0,89.17,0.0,0.0,,0.0,,0.0,2.41
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37.0,90.28,0.0,0.0,,0.0,,0.0,2.44
2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,37.0,89.91,0.0,0.0,,0.0,,0.0,2.43
2025-06-24,600.0,1452.0,0.08,0.19,0.02,0.0,0.0,1452.0,600.0,600.0,1452.0,,,600.0,,,,,,0.0,600.0,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.42
2025-06-25,600.0,1470.0,0.08,0.19,0.02,0.0,0.0,1470.0,600.0,600.0,1470.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.45
2025-06-26,600.0,1422.0,0.08,0.19,0.02,0.0,0.0,1422.0,600.0,600.0,1422.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.37
2025-06-27,600.0,1440.0,0.08,0.19,0.02,0.0,0.0,1440.0,600.0,600.0,1440.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.4
2025-06-30,600.0,1434.0,0.08,0.19,0.02,0.0,0.0,1434.0,600.0,600.0,1434.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.39
2025-07-01,600.0,1410.0,0.04,0.18,0.01,0.0,0.0,1410.0,600.0,600.0,1410.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.35
2025-07-02,600.0,1434.0,0.04,0.18,0.01,0.0,0.0,1434.0,600.0,600.0,1434.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.39
2025-07-03,600.0,1440.0,0.04,0.19,0.01,0.0,0.0,1440.0,600.0,600.0,1440.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.4
2025-07-04,600.0,1440.0,0.04,0.19,0.01,0.0,0.0,1440.0,600.0,600.0,1440.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.4
2025-07-07,600.0,1416.0,0.04,0.19,0.01,0.0,0.0,1416.0,600.0,600.0,1416.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.36
2025-07-08,600.0,1416.0,0.04,0.19,0.01,0.0,0.0,1416.0,600.0,600.0,1416.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.36
2025-07-09,600.0,1416.0,0.04,0.18,0.01,0.0,0.0,1416.0,600.0,600.0,1416.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.36
2025-07-10,600.0,1428.0,0.04,0.19,0.01,0.0,0.0,1428.0,600.0,600.0,1428.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.38
2025-07-11,600.0,1440.0,0.04,0.19,0.01,0.0,0.0,1440.0,600.0,600.0,1440.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.4
2025-07-14,600.0,1440.0,0.04,0.18,0.01,0.0,0.0,1440.0,600.0,600.0,1440.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.4
2025-07-15,600.0,1440.0,0.04,0.18,0.01,0.0,0.0,1440.0,600.0,600.0,1440.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.4
2025-07-16,600.0,1440.0,0.04,0.19,0.01,0.0,0.0,1440.0,600.0,600.0,1440.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.4
2025-07-17,600.0,1416.0,0.04,0.19,0.01,0.0,0.0,1416.0,600.0,600.0,1416.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.36
2025-07-18,600.0,1410.0,0.04,0.18,0.01,0.0,0.0,1410.0,600.0,600.0,1410.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.35
2025-07-21,600.0,1440.0,0.04,0.18,0.01,0.0,0.0,1440.0,600.0,600.0,1440.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.4
2025-07-22,600.0,1362.0,0.04,0.18,0.01,0.0,0.0,1362.0,600.0,600.0,1362.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.27
2025-07-23,600.0,1392.0,0.04,0.18,0.01,0.0,0.0,1392.0,600.0,600.0,1392.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.32
2025-07-24,600.0,1362.0,0.04,0.17,0.01,0.0,0.0,1362.0,600.0,600.0,1362.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.27
2025-07-25,600.0,1398.0,0.04,0.17,0.01,0.0,0.0,1398.0,600.0,600.0,1398.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.33
2025-07-28,600.0,1374.0,0.04,0.18,0.01,0.0,0.0,1374.0,600.0,600.0,1374.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.29
2025-07-29,600.0,1350.0,0.04,0.18,0.01,0.0,0.0,1350.0,600.0,600.0,1350.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.25
2025-07-30,600.0,1338.0,0.04,0.17,0.01,0.0,0.0,1338.0,600.0,600.0,1338.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.23
2025-07-31,600.0,1344.0,0.04,0.17,0.01,0.0,0.0,1344.0,600.0,600.0,1344.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.24
2025-08-01,600.0,1344.0,0.04,0.17,0.01,0.0,0.0,1344.0,600.0,600.0,1344.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.24
2025-08-04,600.0,1368.0,0.04,0.18,0.01,0.0,0.0,1368.0,600.0,600.0,1368.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.28
2025-08-05,600.0,1380.0,0.04,0.18,0.01,0.0,0.0,1380.0,600.0,600.0,1380.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.3
2025-08-06,600.0,1362.0,0.04,0.18,0.01,0.0,0.0,1362.0,600.0,600.0,1362.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.27
2025-08-07,600.0,1368.0,0.04,0.18,0.01,0.0,0.0,1368.0,600.0,600.0,1368.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.28
2025-08-08,600.0,1398.0,0.04,0.18,0.01,0.0,0.0,1398.0,600.0,600.0,1398.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.33
2025-08-11,600.0,1404.0,0.04,0.21,0.01,0.0,0.0,1404.0,600.0,600.0,1404.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.34
2025-08-12,600.0,1404.0,0.04,0.21,0.01,0.0,0.0,1404.0,600.0,600.0,1404.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.34
2025-08-13,600.0,1410.0,0.04,0.21,0.01,0.0,0.0,1410.0,600.0,600.0,1410.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.35
2025-08-14,600.0,1338.0,0.04,0.21,0.01,0.0,0.0,1338.0,600.0,600.0,1338.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.23
2025-08-15,600.0,1380.0,0.04,0.2,0.01,0.0,0.0,1380.0,600.0,600.0,1380.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.3
2025-08-18,600.0,1440.0,0.04,0.2,0.01,0.0,0.0,1440.0,600.0,600.0,1440.0,,,,,,,,,,,,0.0,,100.0,94.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.9419,2.4
