,JCQ FP Equity_DX_SI_QTY,JCQ FP Equity_DX_SHORT_INTEREST_VALUE,JCQ FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,JCQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JCQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JCQ FP Equity_DX_SI_MV,JCQ FP Equity_DX_DSS,JCQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JCQ FP Equity_DX_SUPPLY_SI_QTY,JCQ FP Equity_DX_BROKER_SI_QTY,JCQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JCQ FP Equity_DX_BROKER_SI_MV_NEW_x,JCQ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,JCQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,JCQ FP Equity_DX_BROKER_SI_MV_INC_x,JCQ FP Equity_DX_SUPPLY_SI_MV_NEW,JCQ FP Equity_DX_BROKER_SI_QTY_ADD,JCQ FP Equity_DX_BROKER_SI_QTY_NEW,JCQ FP Equity_DX_SUPPLY_SI_MV_DEC,JCQ FP Equity_DX_BROKER_SI_QTY_INC,JCQ FP Equity_DX_SUPPLY_SI_QTY_DEC,JCQ FP Equity_DX_BROKER_SI_MV_NEW_y,JCQ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,JCQ FP Equity_DX_BROKER_SI_MV_INC_y,JCQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,JCQ FP Equity_DX_BROKER_SI_MV_ADD,JCQ FP Equity_DX_SUPPLY_SI_QTY_ADD,JCQ FP Equity_DX_BROKER_SI_QTY_DEC,JCQ FP Equity_DX_SUPPLY_SI_MV,JCQ FP Equity_DX_BROKER_SI_MV_DEC,JCQ FP Equity_DX_SUPPLY_SI_MV_RMV,JCQ FP Equity_DX_BROKER_SI_MV_RMV,JCQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JCQ FP Equity_DX_UTILIZATION_QUANTITY,JCQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JCQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JCQ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,JCQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JCQ FP Equity_DX_ACTIVE_UTILIZATION_MV,JCQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JCQ FP Equity_DX_BROKER_SI_CON_RATIO,JCQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JCQ FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-12-14,60603.0,1248421.8,0.53,1.59,0.26,1.28,0.0,839326.4,29859.0,40744.0,615095.4,,,,,,,,,,,,,,,,,,0.62,,,,1.76,1.76,1662939.0,34256543.4,,34.74,1.76,15.87,0.3625,55.7,0.0358
2021-12-15,47603.0,975861.5,0.42,1.24,0.21,0.98,0.0,620002.0,23359.0,30244.0,478859.5,0.49,,500.0,0.01,,,23600.0,0.15,500.0,7000.0,0.49,,0.01,500.0,,,4000.0,0.48,0.09,,0.65,1.38,1.38,1670439.0,34243999.5,,34.38,1.38,20.39,0.3779,55.93,0.0281
2021-12-16,47603.0,987762.25,0.42,1.25,0.21,0.98,0.0,627563.0,23359.0,30244.0,484699.25,,,,,,,,,,,,,,,,,,0.48,,,,1.38,1.38,1671710.0,34687982.5,,34.21,1.38,20.26,0.3775,55.89,0.0281
2021-12-17,47803.0,979961.5,0.42,1.29,0.21,0.99,0.0,622052.0,23459.0,30344.0,480909.5,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.49,,,,1.38,1.38,1671810.0,34272105.0,,34.73,1.38,20.44,0.3749,55.65,0.0282
2021-12-20,48515.0,975151.5,0.43,1.31,0.21,0.99,0.0,627120.0,23315.0,31200.0,468631.5,,,,0.01,,,,0.0,1000.0,144.0,,,0.01,,,,144.0,0.48,0.0,,,1.37,1.37,1672551.0,33618275.1,,34.25,1.37,20.08,0.3875,57.0,0.0286
2021-12-21,52374.0,1065810.9,0.46,1.41,0.23,1.05,0.0,675620.0,25174.0,33200.0,512290.9,,,1859.0,0.03,,,,,2000.0,,,,0.03,1859.0,,,,0.51,,,,1.49,1.49,1662899.0,33839994.65,,33.45,1.49,22.06,0.3871,56.46,0.031
2021-12-22,52374.0,1050098.7,0.46,1.4,0.23,1.06,0.0,665660.0,25174.0,33200.0,504738.7,,,,,,,,,,,,,,,,,,0.51,,,,1.49,1.49,1663612.0,33355420.6,,33.76,1.49,22.04,0.3889,56.66,0.031
2021-12-23,52374.0,1120803.6,0.46,1.39,0.23,1.06,0.0,710480.0,25174.0,33200.0,538723.6,,,,,,,,,,,,,,,,,,0.51,,,,1.5,1.5,1648612.0,35280296.8,,33.16,1.51,21.87,0.3845,56.2,0.0313
2021-12-24,51374.0,1096834.9,0.45,1.33,0.22,1.1,0.0,698145.0,24674.0,32700.0,526789.9,,,,,,,,0.01,,500.0,,,,,,,500.0,0.53,0.01,,,1.48,1.48,1648112.0,35187191.2,,35.25,1.47,22.52,0.4027,57.64,0.0307
2021-12-27,51174.0,1115593.2,0.45,1.33,0.22,1.1,0.0,710680.0,24574.0,32600.0,535713.2,,,,,,,,0.0,,100.0,,,,,,,100.0,0.52,0.0,,,1.47,1.47,1648027.0,35926988.6,,35.24,1.47,22.56,0.4042,57.7,0.0306
2021-12-28,50974.0,1121428.0,0.45,1.35,0.22,1.11,0.0,704000.0,24974.0,32000.0,549428.0,,,400.0,,,400.0,,,,,,,,400.0,0.01,,1000.0,0.54,0.01,,,100.0,1.49,0.0,0.0,,0.0,100.0,22.68,0.3862,56.07,0.0305
2021-12-29,50974.0,1129074.1,0.45,1.38,0.22,1.12,0.0,708800.0,24974.0,32000.0,553174.1,,,,,,,,,,,,,,,,,,0.55,,,,100.0,1.49,0.0,0.0,,0.0,100.0,22.6,0.3866,56.13,0.0305
2021-12-30,38874.0,828016.2,0.34,1.05,0.17,0.86,0.0,487770.0,21974.0,22900.0,468046.2,,,,,,,,0.07,,3000.0,,,,,,,9100.0,0.49,0.2,,,100.0,1.32,0.0,0.0,,0.0,100.0,30.01,0.3054,42.66,0.0233
2021-12-31,30874.0,648354.0,0.27,1.0,0.13,0.66,0.0,396900.0,17974.0,18900.0,377454.0,,,,,,,,0.09,,4000.0,,,,,,,4000.0,0.38,0.1,,,100.0,1.08,0.0,0.0,,0.0,100.0,37.51,0.3436,40.65,0.0186
2022-01-03,32874.0,700216.2,0.29,1.21,0.14,0.69,0.0,445170.0,17974.0,20900.0,382846.2,,,,0.04,,,,,2000.0,,,,0.04,,,,,0.38,,,,1.09,1.09,1636242.0,34851954.6,,34.45,1.09,35.27,0.3515,43.89,0.0199
2022-01-04,32874.0,739665.0,0.29,1.3,0.14,0.71,0.0,470250.0,17974.0,20900.0,404415.0,,,,,,,,,,,,,,,,,,0.38,,,,1.09,1.09,1636904.0,36830340.0,,34.97,1.08,34.85,0.3491,43.66,0.0199
2022-01-05,34874.0,819539.0,0.31,1.36,0.15,0.79,0.0,514650.0,18974.0,21900.0,445889.0,,,1000.0,0.04,,,,,1000.0,,,,0.04,1000.0,,,,0.43,,,,100.0,1.13,0.0,0.0,,0.0,100.0,32.93,0.3613,46.96,0.0208
2022-01-06,35074.0,804948.3,0.31,1.3,0.15,0.82,0.0,504900.0,19074.0,22000.0,437748.3,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.45,,,,100.0,1.14,0.0,0.0,,0.0,100.0,33.21,0.3617,47.18,0.021
2022-01-07,34274.0,803725.3,0.3,1.27,0.15,0.79,0.0,506520.0,18674.0,21600.0,437905.3,,,,,,,,0.01,,400.0,,,,,,,400.0,0.43,0.01,,,100.0,1.12,0.0,0.0,,0.0,100.0,33.52,0.3751,48.05,0.0205
2022-01-10,34274.0,781447.2,0.3,1.3,0.15,0.79,0.0,492480.0,18674.0,21600.0,425767.2,,,,,,,,,,,,,,,,,,0.43,,,,100.0,1.11,0.0,0.0,,0.0,100.0,33.36,0.3792,48.79,0.0204
2022-01-11,32274.0,748756.8,0.28,1.24,0.14,0.74,0.0,454720.0,18674.0,19600.0,433236.8,,,,,,,,,,,,,,,,,2000.0,0.42,0.06,,,100.0,1.11,0.0,0.0,,0.0,100.0,35.64,0.3639,44.85,0.0192
2022-01-12,32274.0,790713.0,0.28,1.28,0.14,0.75,0.0,480200.0,18674.0,19600.0,457513.0,,,,,,,,,,,,,,,,,,0.43,,,,100.0,1.11,0.0,0.0,,0.0,100.0,35.29,0.3615,44.61,0.0192
2022-01-13,32274.0,787485.6,0.28,1.24,0.14,0.79,0.0,478240.0,18674.0,19600.0,455645.6,,,,,,,,,,,,,,,,,,0.46,,,,100.0,1.11,0.0,0.0,,0.0,100.0,35.83,0.3653,45.0,0.0192
2022-01-14,32274.0,789099.3,0.28,1.18,0.14,0.79,0.0,479220.0,18674.0,19600.0,456579.3,,,,,,,,,,,,,,,,,,0.46,,,,100.0,1.11,0.0,0.0,,0.0,100.0,35.94,0.3649,44.85,0.0192
2022-01-17,32274.0,797167.8,0.28,1.18,0.14,0.79,0.0,484120.0,18674.0,19600.0,461247.8,,,,,,,,,,,,,,,,,,0.46,,,,100.0,1.11,0.0,0.0,,0.0,100.0,35.85,0.3644,44.81,0.0192
2022-01-18,30274.0,728089.7,0.27,1.04,0.13,0.75,0.0,447330.0,11674.0,18600.0,280759.7,,,,,,,,0.17,,7000.0,,,,,,,1000.0,0.29,0.02,,,0.69,0.69,1669361.0,40148132.05,,41.12,0.7,38.59,0.3578,41.4,0.018
2022-01-19,18274.0,440403.4,0.16,0.63,0.08,0.44,0.0,159060.0,11674.0,6600.0,281343.4,,,,,,,,,,,,,,,,,12000.0,0.28,0.3,,,0.69,0.69,1669361.0,40231600.1,,40.17,0.69,35.57,0.5278,63.34,0.0109
2022-01-20,18274.0,431266.4,0.16,0.62,0.08,0.44,0.0,155760.0,11674.0,6600.0,275506.4,,,,,,,,,,,,,,,,,,0.28,,,,0.7,0.7,1655684.0,39074142.4,,39.78,0.7,35.5,0.5282,63.41,0.011
2022-01-21,21674.0,498502.0,0.19,0.82,0.09,0.51,0.0,195454.0,13572.0,8498.0,312156.0,,,296.0,0.05,,,,,1898.0,,,,0.05,296.0,,1602.0,,0.32,,,,0.81,0.81,1654092.0,38044116.0,,38.84,0.82,29.95,0.402,53.32,0.013
2022-01-24,21574.0,468155.8,0.19,0.8,0.09,0.5,0.0,182236.6,13472.0,8398.0,292342.4,,,,,,,,0.0,,100.0,,,,,,,100.0,0.31,0.0,,,0.81,0.81,1653488.0,35880689.6,,37.64,0.82,30.1,0.405,53.68,0.0129
2022-01-25,25674.0,564828.0,0.23,0.95,0.11,0.56,0.0,184756.0,17572.0,8398.0,386584.0,,,,,,,,,,,,,,,,4100.0,,0.38,,,,1.05,1.05,1650039.0,36300858.0,,35.91,1.05,25.3,0.3114,45.08,0.0154
2022-01-26,23443.0,525123.2,0.21,0.87,0.1,0.52,0.0,229980.8,15341.0,10267.0,343638.4,,,472.0,0.01,,1397.0,,0.06,472.0,2703.0,,,0.01,472.0,0.03,,,0.34,,,,0.92,0.92,1653113.0,37029731.2,,36.53,0.92,27.5,0.3493,49.09,0.0141
2022-01-27,20647.0,450104.6,0.18,0.76,0.09,0.47,0.0,181049.0,13379.0,8305.0,291662.2,,,,,,,,0.04,,1962.0,,,,,,,1962.0,0.3,0.04,,,0.8,0.8,1648803.0,35943905.4,,36.89,0.81,31.12,0.4197,56.08,0.0124
2022-01-28,20600.0,442900.0,0.18,0.75,0.09,0.45,0.0,177547.0,13332.0,8258.0,286638.0,,,,,,,,0.0,,47.0,,,,,,,47.0,0.29,0.0,,,0.8,0.8,1645623.0,35380894.5,,35.77,0.81,31.38,0.4185,55.82,0.0124
2022-01-31,20008.0,435174.0,0.18,0.73,0.09,0.43,0.0,173173.5,13036.0,7962.0,283533.0,,,,,,,,0.01,,296.0,,,,,,,296.0,0.28,0.01,,,0.79,0.79,1643623.0,35748800.25,,35.35,0.78,32.39,0.4387,57.31,0.0121
2022-02-01,18508.0,405325.2,0.16,0.68,0.08,0.4,0.0,141517.8,13036.0,6462.0,285488.4,,,,,,,,,,,,,,,,,1500.0,0.28,0.03,,,0.79,0.79,1640109.0,35918387.1,,35.66,0.79,26.93,0.4633,62.02,0.0112
2022-02-02,17528.0,382986.8,0.15,0.65,0.08,0.38,0.0,119781.7,12056.0,5482.0,263423.6,,,,,,,,0.02,,980.0,,,,,,,980.0,0.26,0.02,,,0.73,0.73,1638406.0,35799171.1,,35.8,0.73,28.63,0.5192,65.9,0.0106
2022-02-03,16574.0,353026.2,0.15,0.62,0.07,0.36,0.0,106500.0,11574.0,5000.0,246526.2,,,,,,,,0.01,,482.0,,,,,,,482.0,0.25,0.01,,,0.7,0.7,1636737.0,34862498.1,,35.44,0.7,30.43,0.5766,69.57,0.0101
2022-02-04,21496.0,453565.6,0.19,0.83,0.09,0.46,0.0,175552.0,14894.0,8320.0,314263.4,,,,,,3320.0,,,,,,,,,0.07,3320.0,,0.32,,,,0.91,0.91,1627071.0,34331198.1,,34.55,0.91,23.48,0.3936,53.38,0.0131
2022-02-07,17492.0,362084.4,0.15,0.66,0.08,0.37,0.0,113001.3,12033.0,5459.0,249083.1,,,,,,,,0.06,,2861.0,,,,,,,2861.0,0.25,0.06,,,0.73,0.73,1627935.0,33698254.5,,34.22,0.74,28.58,0.5223,66.17,0.0107
2022-02-08,18206.0,376864.2,0.16,0.68,0.08,0.38,0.0,127781.1,12747.0,6173.0,263862.9,,,,0.01,,,,,714.0,,,,0.01,,,714.0,,0.26,,,,0.78,0.78,1620358.0,33541410.6,,33.58,0.78,27.41,0.4881,63.63,0.0111
2022-02-09,22498.0,476957.6,0.2,0.83,0.1,0.47,0.0,179458.0,15039.0,8465.0,318826.8,,,292.0,0.05,,,,,2292.0,,,,0.05,292.0,,2000.0,,0.31,,,,0.93,0.93,1602976.0,33983091.2,,33.34,0.92,31.12,0.3766,51.43,0.0139
2022-02-10,24586.0,533516.2,0.22,0.89,0.11,0.52,0.0,195430.2,15580.0,9006.0,338086.0,,,1000.0,0.02,,,,0.01,1000.0,459.0,,,0.02,1000.0,,,459.0,0.33,0.01,,,0.97,0.97,1589136.0,34484251.2,,33.86,0.97,32.53,0.3491,47.08,0.0153
2022-02-11,25586.0,547540.4,0.22,0.9,0.11,0.56,0.0,214128.4,15580.0,10006.0,333412.0,,,,0.03,,,,,1000.0,,,,0.03,,,,,0.34,,,,0.97,0.97,1589939.0,34024694.6,,34.51,0.98,35.04,0.3496,45.51,0.0159
2022-02-14,30586.0,631600.9,0.27,1.07,0.13,0.66,0.0,309873.9,15580.0,15006.0,321727.0,,,,0.1,,,,,5000.0,,,,0.1,,,,,0.34,,,,0.96,0.96,1599187.0,33023211.55,,34.07,0.98,38.04,0.3667,45.63,0.0189
2022-02-15,30586.0,637718.1,0.27,1.02,0.13,0.63,0.0,312875.1,15580.0,15006.0,324843.0,,,,,,,,,,,,,,,,,,0.32,,,,0.96,0.96,1600540.0,33371259.0,,33.42,0.95,37.73,0.3666,45.85,0.0189
2022-02-16,33226.0,709375.1,0.29,1.14,0.14,0.69,0.0,359299.15,17403.0,16829.0,371554.05,,,,0.04,,,,,1823.0,,,,0.04,,,1823.0,,0.36,,,,1.08,1.08,1601377.0,34189398.95,,33.53,1.07,34.83,0.327,42.2,0.0205
2022-02-17,31586.0,660147.4,0.28,1.13,0.14,0.67,0.0,334525.4,15580.0,16006.0,325622.0,,,,0.03,,,,0.04,1000.0,1823.0,,,0.03,,,,1823.0,0.33,0.04,,,0.96,0.96,1604566.0,33535429.4,,34.11,0.97,36.68,0.3733,47.52,0.0195
2022-02-18,29570.0,615056.0,0.26,1.06,0.13,0.62,0.0,311958.4,15578.0,14998.0,324022.4,,,,,,,,0.02,,1000.0,,,,,,998.0,1008.0,0.33,0.03,,,0.96,0.96,1606469.0,33414555.2,,33.58,0.96,39.19,0.3858,47.23,0.0182
2022-02-21,27711.0,562533.3,0.24,0.99,0.12,0.58,0.0,304459.4,12713.0,14998.0,258073.9,,,,,,,,0.06,,2865.0,,,,,,,,0.27,,,,0.78,0.78,1609480.0,32672444.0,,33.34,0.79,35.11,0.3884,50.47,0.0171
2022-02-22,28696.0,568180.8,0.25,1.03,0.12,0.58,0.0,316463.4,13698.0,15983.0,271220.4,,,,0.02,,,,,985.0,,,,0.02,,,985.0,,0.28,,,,13.61,0.84,86915.0,1720917.0,,1.76,13.62,33.87,0.3682,48.77,0.0177
2022-02-23,31266.0,608436.36,0.27,1.11,0.14,0.62,0.0,336035.28,14983.0,17268.0,291569.18,,,,0.03,,,,,1285.0,,,,0.03,,,1285.0,,0.3,,,,0.92,0.92,1608447.0,31300378.62,,31.76,0.93,31.09,0.3322,44.67,0.0193
2022-02-24,29270.0,542080.4,0.26,1.09,0.13,0.57,0.0,301320.4,13985.0,16270.0,259002.2,,,,,,,,0.02,,998.0,,,,,,,998.0,0.27,0.02,,,13.86,0.86,86915.0,1609665.8,,1.69,13.97,33.42,0.3577,47.6,0.018
2022-02-25,30270.0,589054.2,0.27,1.14,0.13,0.56,0.0,336074.2,13985.0,17270.0,272148.1,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.26,,,,0.86,0.86,1610142.0,31333363.32,,30.01,0.85,31.84,0.3675,49.8,0.0186
2022-02-28,28685.0,559357.5,0.25,1.03,0.12,0.56,0.0,311707.5,12700.0,15985.0,247650.0,,,,,,,,0.02,,1285.0,,,,,,,1285.0,0.25,0.02,,,12.75,0.78,86915.0,1694842.5,,1.69,12.77,33.91,0.3977,52.26,0.0176
2022-03-01,29497.0,564572.58,0.26,1.1,0.13,0.58,0.0,313723.74,13106.0,16391.0,250848.84,,,,0.05,,,,0.04,2406.0,2000.0,,,0.05,,,2406.0,2000.0,0.26,0.04,,,0.81,0.81,1610895.0,30832530.3,,31.39,0.81,33.1,0.355,43.85,0.0182
2022-03-02,23193.0,455510.52,0.2,0.86,0.1,0.44,0.0,260013.96,9954.0,13239.0,195496.56,,,,,,,,0.06,,3152.0,,,,,,,3152.0,0.19,0.06,,,0.61,0.61,1632440.0,32061121.6,,31.43,0.6,41.92,0.4897,55.99,0.0141
2022-03-03,23193.0,475456.5,0.2,0.87,0.1,0.46,0.0,271399.5,9954.0,13239.0,204057.0,,,,,,,,,,,,,,,,,,0.2,,,,0.6,0.6,1635591.0,33529615.5,,32.42,0.6,41.9,0.49,56.04,0.0141
2022-03-04,22459.0,419084.94,0.2,0.79,0.1,0.46,0.0,233343.3,9954.0,12505.0,185741.64,,,,0.01,,,,,266.0,,,,0.01,,,,1000.0,0.21,0.01,,,0.6,0.6,1635388.0,30516340.08,,33.03,0.62,43.56,0.473,53.12,0.0137
2022-03-07,22247.0,398221.3,0.2,0.77,0.1,0.42,0.0,219561.4,9981.0,12266.0,178659.9,,,,,,,,0.01,,239.0,,,,,,266.0,239.0,0.19,0.01,,,0.61,0.61,1619929.0,28996729.1,,30.03,0.62,43.8,0.482,53.81,0.0136
2022-03-08,24867.0,470483.64,0.22,0.83,0.11,0.45,0.0,281643.12,12601.0,14886.0,238410.92,,,,0.05,,,,,2620.0,,,,0.05,,,2620.0,,0.22,,,,0.77,0.77,1617322.0,30599732.24,,29.26,0.76,38.61,0.3963,47.83,0.0153
2022-03-09,22247.0,452726.45,0.2,0.73,0.1,0.42,0.0,249613.1,9981.0,12266.0,203113.35,,,,,,,,0.05,,2620.0,,,,,,,2620.0,0.19,0.05,,,0.61,0.61,1618711.0,32940768.85,,30.92,0.6,43.23,0.483,54.36,0.0137
2022-03-10,22247.0,463849.95,0.2,0.7,0.1,0.45,0.0,255746.1,9981.0,12266.0,208103.85,,,,,,,,,,,,,,,,,,0.2,,,,0.62,0.62,1588931.0,33129211.35,,32.56,0.62,43.81,0.482,53.81,0.0139
2022-03-11,33278.0,672215.6,0.29,0.94,0.14,0.69,0.0,470599.4,21012.0,23297.0,424442.4,,,,0.09,,6754.0,,,4277.0,,,,0.09,,0.14,11031.0,,0.44,,,,1.32,1.32,1569285.0,31699557.0,,32.61,1.34,29.46,0.2775,36.05,0.0209
2022-03-14,23145.0,467529.0,0.2,0.63,0.1,0.47,0.0,242400.0,11145.0,12000.0,225129.0,,,,,,,,0.21,,9867.0,,,,,,,11297.0,0.23,0.23,,,0.7,0.7,1578886.0,31893497.2,,31.92,0.7,42.04,0.4489,51.81,0.0146
2022-03-15,52207.0,1049360.7,0.46,1.38,0.23,1.05,0.0,617994.6,28461.0,30746.0,572066.1,,,10316.0,0.1,,13746.0,,,5000.0,,,,0.1,10316.0,0.28,7000.0,,0.58,,,,1.79,1.79,1564963.0,31455756.3,,31.6,1.79,28.52,0.2756,36.02,0.0328
2022-03-16,46415.0,946866.0,0.41,1.2,0.2,0.93,0.0,646680.0,27415.0,31700.0,559266.0,,,,0.15,,,,0.14,7700.0,6746.0,,,0.15,,,5700.0,6746.0,0.55,0.14,,,1.7,1.7,1584003.0,32313661.2,,31.88,1.69,30.7,0.3598,45.93,0.0288
2022-03-17,46963.0,931745.92,0.41,1.21,0.2,0.96,0.0,634364.16,27689.0,31974.0,549349.76,,,,,,274.0,,,,,,,,,0.01,274.0,,0.56,,,,1.72,1.72,1584190.0,31430329.6,,32.04,1.72,30.33,0.3509,45.37,0.0291
2022-03-18,66270.0,1290939.6,0.58,1.69,0.29,1.32,0.0,882073.88,40996.0,45281.0,798602.08,,,13307.0,0.17,,4455.0,,,8852.0,,,,0.17,13307.0,0.09,,,0.82,,,,2.54,2.54,1570754.0,30598287.92,,31.09,2.56,22.86,0.2963,44.99,0.0411
2022-03-21,59653.0,1199025.3,0.52,1.53,0.26,1.16,0.0,777146.4,34379.0,38664.0,691017.9,,,,,,,,0.14,,6617.0,,,,,,,6617.0,0.67,0.14,,,2.13,2.13,1576987.0,31697438.7,,30.95,2.12,26.07,0.3718,51.33,0.037
2022-03-22,55822.0,1122022.2,0.49,1.42,0.24,1.12,0.0,585573.3,30548.0,29133.0,614014.8,,,,0.06,,,,0.07,3169.0,3831.0,,,0.06,,,,12700.0,0.61,0.25,,,1.89,1.89,1582023.0,31798662.3,,31.81,1.9,21.66,0.3811,55.66,0.0346
2022-03-23,46350.0,927000.0,0.41,1.19,0.2,0.93,0.0,507220.0,21076.0,25361.0,421520.0,,,,,,,,0.19,,9472.0,,,,,,,3772.0,0.42,0.08,,,1.31,1.31,1591495.0,31829900.0,,31.97,1.31,27.51,0.5757,70.69,0.0287
2022-03-24,46263.0,925260.0,0.41,1.21,0.2,0.93,0.0,505480.0,20989.0,25274.0,419780.0,,,,,,,,0.0,,87.0,,,,,,,87.0,0.42,0.0,,,1.3,1.3,1592918.0,31858360.0,,31.86,1.3,27.56,0.5787,70.88,0.0287
2022-03-25,50944.0,1039257.6,0.45,1.37,0.22,1.02,0.0,611082.0,25531.0,29955.0,520832.4,,,,0.0,,4542.0,,,139.0,,,,0.0,,0.09,4542.0,,0.51,,,,1.58,1.58,1585805.0,32350422.0,,31.87,1.58,24.35,0.4637,62.54,0.0316
2022-03-28,46092.0,908012.4,0.4,1.23,0.2,0.94,0.0,497188.6,20953.0,25238.0,412774.1,,,,,,,,0.09,,4578.0,,,,,,,4717.0,0.43,0.09,,,1.3,1.3,1592353.0,31369354.1,,32.26,1.31,27.7,0.5841,71.23,0.0286
2022-03-29,55695.0,1138962.75,0.49,1.52,0.24,1.1,0.0,613295.5,25705.0,29990.0,525667.25,,,,0.09,,,,0.0,4752.0,99.0,,,0.09,,,4851.0,,0.5,,,,1.59,1.59,1588268.0,32480080.6,,31.43,1.58,21.57,0.3914,56.07,0.0345
2022-03-30,55695.0,1113900.0,0.49,1.51,0.24,1.13,0.0,599800.0,25705.0,29990.0,514100.0,,,,,,,,,,,,,,,,,,0.52,,,,1.59,1.59,1588930.0,31778600.0,,32.3,1.6,21.92,0.3866,55.44,0.0345
2022-03-31,51207.0,1005705.48,0.45,1.41,0.22,1.03,0.0,498777.44,25811.0,25396.0,506928.04,,,,,,,,0.09,,4594.0,,,,,,4700.0,4594.0,0.52,0.09,,,1.6,1.6,1588889.0,31205779.96,,31.75,1.61,24.3,0.4571,61.97,0.0317
2022-04-01,64355.0,1276803.2,0.56,1.79,0.28,1.28,0.0,680908.8,30035.0,34320.0,595894.4,,,,0.08,,4700.0,,0.01,4224.0,257.0,,,0.08,,0.1,4481.0,,0.59,,,,1.85,1.85,1590401.0,31553555.84,,31.43,1.85,18.41,0.3089,46.31,0.0397
2022-04-04,66435.0,1295482.5,0.58,1.89,0.29,1.33,0.0,709800.0,32115.0,36400.0,626242.5,,,2080.0,0.04,,,,,2080.0,,,,0.04,2080.0,,,,0.64,,,,1.98,1.98,1593367.0,31070656.5,,31.56,1.99,17.67,0.2873,44.51,0.0409
2022-04-05,64377.0,1199987.28,0.56,1.84,0.28,1.27,0.0,630367.52,34141.0,33818.0,636388.24,,,4589.0,0.03,,,,0.08,1502.0,4084.0,,,0.03,4589.0,,1521.0,4084.0,0.67,0.08,,,2.1,2.1,1591933.0,29673631.12,,30.85,2.12,18.35,0.2915,46.05,0.0396
2022-04-06,58383.0,1102271.04,0.51,1.68,0.25,1.1,0.0,587942.08,28377.0,31141.0,535757.76,,,,,,,,0.13,,5764.0,,,,,,,2677.0,0.53,0.06,,,1.75,1.75,1597558.0,30161895.04,,29.89,1.74,20.62,0.3565,52.05,0.0359
2022-04-07,71773.0,1363687.0,0.63,2.02,0.31,1.37,0.0,771400.0,37836.0,40600.0,718884.0,,,9528.0,0.19,,,,0.0,9528.0,69.0,,,0.19,9528.0,,,69.0,0.72,0.0,,,2.33,2.33,1588099.0,30173881.0,,30.06,2.33,17.21,0.3271,50.36,0.0441
2022-04-08,81628.0,1591746.0,0.72,2.3,0.35,1.56,0.0,985374.0,44768.0,50532.0,872976.0,,,3246.0,0.15,,7294.0,,,7338.0,,,,0.15,3246.0,0.14,3686.0,4700.0,0.85,0.1,,,2.75,2.75,1581314.0,30835623.0,,30.23,2.74,14.48,0.2708,44.61,0.0502
2022-04-11,70978.0,1385490.56,0.62,2.07,0.31,1.38,0.0,739456.64,39412.0,37882.0,769322.24,,,,,,,,0.14,,7356.0,,,,,,2000.0,12650.0,0.77,0.25,,,2.42,2.42,1591290.0,31061980.8,,31.03,2.42,17.37,0.3535,53.58,0.0435
2022-04-12,67153.0,1313512.68,0.59,1.99,0.29,1.32,0.0,748463.4,32501.0,38265.0,635719.56,,,,0.09,,,,0.13,4591.0,6911.0,,,0.09,,,,4208.0,0.64,0.08,,,1.99,1.99,1598201.0,31260811.56,,31.28,1.99,18.65,0.4201,61.05,0.0412
2022-04-13,84778.0,1663344.36,0.74,2.57,0.37,1.66,0.0,1007663.58,44074.0,51359.0,864731.88,,,11456.0,0.26,,,,0.03,13094.0,1521.0,,,0.26,11456.0,,1638.0,,0.86,,,,2.7,2.7,1587905.0,31154696.1,,31.06,2.7,16.3,0.3196,50.06,0.0519
2022-04-14,90778.0,1820098.9,0.8,2.8,0.39,1.79,0.0,1150047.95,44074.0,57359.0,883683.7,,,,0.12,,,,,6000.0,,,,0.12,,,,,0.87,,,,2.7,2.7,1590018.0,31879860.9,,31.36,2.69,15.14,0.3493,53.88,0.0556
2022-04-15,90778.0,1820098.9,0.8,2.93,0.39,1.81,0.0,1150047.95,44074.0,57359.0,883683.7,,,,,,,,,,,,,,,,,,0.87,,,,2.7,2.7,1590018.0,31879860.9,,31.82,2.67,14.91,0.3523,54.24,0.0556
