,STW FP Equity_DX_SI_QTY,STW FP Equity_DX_SHORT_INTEREST_VALUE,STW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STW FP Equity_DX_SI_MV,STW FP Equity_DX_DSS,STW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STW FP Equity_DX_SUPPLY_SI_QTY,STW FP Equity_DX_BROKER_SI_QTY,STW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STW FP Equity_DX_BROKER_SI_MV_NEW_x,STW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STW FP Equity_DX_SUPPLY_SI_QTY_INC_x,STW FP Equity_DX_BROKER_SI_MV_INC_x,STW FP Equity_DX_SUPPLY_SI_MV_NEW,STW FP Equity_DX_BROKER_SI_QTY_ADD,STW FP Equity_DX_BROKER_SI_QTY_NEW,STW FP Equity_DX_SUPPLY_SI_MV_DEC,STW FP Equity_DX_BROKER_SI_QTY_INC,STW FP Equity_DX_SUPPLY_SI_QTY_DEC,STW FP Equity_DX_BROKER_SI_MV_NEW_y,STW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STW FP Equity_DX_BROKER_SI_MV_INC_y,STW FP Equity_DX_SUPPLY_SI_QTY_INC_y,STW FP Equity_DX_BROKER_SI_MV_ADD,STW FP Equity_DX_SUPPLY_SI_QTY_ADD,STW FP Equity_DX_BROKER_SI_QTY_DEC,STW FP Equity_DX_SUPPLY_SI_MV,STW FP Equity_DX_BROKER_SI_MV_DEC,STW FP Equity_DX_SUPPLY_SI_MV_RMV,STW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STW FP Equity_DX_UTILIZATION_QUANTITY,STW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STW FP Equity_DX_ACTIVE_UTILIZATION_MV,STW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STW FP Equity_DX_BROKER_SI_CON_RATIO,STW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STW FP Equity_DX_DEMAND_SUPPLY_RATIO,STW FP Equity_PX_LAST
2017-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4024.02,,0.0,0.0,,0.0,,0.0,121.94
2017-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4041.51,,0.0,0.0,,0.0,,0.0,122.47
2017-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4031.94,,0.0,0.0,,0.0,,0.0,122.18
2017-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4012.8,,0.0,0.0,,0.0,,0.0,121.6
2017-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3999.27,,0.0,0.0,,0.0,,0.0,121.19
2017-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4026.66,,0.0,0.0,,0.0,,0.0,122.02
2017-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3998.61,,0.0,0.0,,0.0,,0.0,121.17
2017-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4009.5,,0.0,0.0,,0.0,,0.0,121.5
2017-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3997.62,,0.0,0.0,,0.0,,0.0,121.14
2017-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3970.56,,0.0,0.0,,0.0,,0.0,120.32
2017-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3963.63,,0.0,0.0,,0.0,,0.0,120.11
2017-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3985.41,,0.0,0.0,,0.0,,0.0,120.77
2017-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4003.56,,0.0,0.0,,0.0,,0.0,121.32
2017-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4019.4,,0.0,0.0,,0.0,,0.0,121.8
2017-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4026.0,,0.0,0.0,,0.0,,0.0,122.0
2017-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3984.42,,0.0,0.0,,0.0,,0.0,120.74
2017-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3954.39,,0.0,0.0,,0.0,,0.0,119.83
2017-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4007.19,,0.0,0.0,,0.0,,0.0,121.43
2017-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3990.03,,0.0,0.0,,0.0,,0.0,120.91
2017-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4009.5,,0.0,0.0,,0.0,,0.0,121.5
2017-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4003.89,,0.0,0.0,,0.0,,0.0,121.33
2017-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3981.45,,0.0,0.0,,0.0,,0.0,120.65
2017-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3962.64,,0.0,0.0,,0.0,,0.0,120.08
2017-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3973.53,,0.0,0.0,,0.0,,0.0,120.41
2017-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4022.37,,0.0,0.0,,0.0,,0.0,121.89
2017-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4053.06,,0.0,0.0,,0.0,,0.0,122.82
2017-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4020.39,,0.0,0.0,,0.0,,0.0,121.83
2017-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4024.35,,0.0,0.0,,0.0,,0.0,121.95
2017-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4038.54,,0.0,0.0,,0.0,,0.0,122.38
2017-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4065.6,,0.0,0.0,,0.0,,0.0,123.2
2017-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4074.51,,0.0,0.0,,0.0,,0.0,123.47
2017-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4093.65,,0.0,0.0,,0.0,,0.0,124.05
2017-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4109.82,,0.0,0.0,,0.0,,0.0,124.54
2017-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4110.81,,0.0,0.0,,0.0,,0.0,124.57
2017-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4116.09,,0.0,0.0,,0.0,,0.0,124.73
2017-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4085.4,,0.0,0.0,,0.0,,0.0,123.8
2017-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4091.01,,0.0,0.0,,0.0,,0.0,123.97
2017-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4090.35,,0.0,0.0,,0.0,,0.0,123.95
2017-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4094.64,,0.0,0.0,,0.0,,0.0,124.08
2017-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4113.78,,0.0,0.0,,0.0,,0.0,124.66
2017-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4119.39,,0.0,0.0,,0.0,,0.0,124.83
2017-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4164.27,,0.0,0.0,,0.0,,0.0,126.19
2017-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4141.17,,0.0,0.0,,0.0,,0.0,125.49
2017-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4132.26,,0.0,0.0,,0.0,,0.0,125.22
2017-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4141.5,,0.0,0.0,,0.0,,0.0,125.5
2017-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4153.38,,0.0,0.0,,0.0,,0.0,125.86
2017-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4213.77,,0.0,0.0,,0.0,,0.0,127.69
2017-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4211.13,,0.0,0.0,,0.0,,0.0,127.61
2017-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4232.58,,0.0,0.0,,0.0,,0.0,128.26
2017-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4211.79,,0.0,0.0,,0.0,,0.0,127.63
2017-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4213.44,,0.0,0.0,,0.0,,0.0,127.68
2017-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4209.81,,0.0,0.0,,0.0,,0.0,127.57
2017-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4185.72,,0.0,0.0,,0.0,,0.0,126.84
2017-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4185.72,,0.0,0.0,,0.0,,0.0,126.84
2017-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4180.44,,0.0,0.0,,0.0,,0.0,126.68
2017-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4177.8,,0.0,0.0,,0.0,,0.0,126.6
2017-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4208.82,,0.0,0.0,,0.0,,0.0,127.54
2017-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4191.33,,0.0,0.0,,0.0,,0.0,127.01
2017-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4194.63,,0.0,0.0,,0.0,,0.0,127.11
2017-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4173.51,,0.0,0.0,,0.0,,0.0,126.47
2017-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4158.0,,0.0,0.0,,0.0,,0.0,126.0
2017-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4170.87,,0.0,0.0,,0.0,,0.0,126.39
2017-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4114.77,,0.0,0.0,,0.0,,0.0,124.69
2017-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4037.55,,0.0,0.0,,0.0,,0.0,122.35
2017-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4039.86,,0.0,0.0,,0.0,,0.0,122.42
2017-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4069.56,,0.0,0.0,,0.0,,0.0,123.32
2017-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4073.52,,0.0,0.0,,0.0,,0.0,123.44
2017-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4073.85,,0.0,0.0,,0.0,,0.0,123.45
2017-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4094.64,,0.0,0.0,,0.0,,0.0,124.08
2017-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4058.01,,0.0,0.0,,0.0,,0.0,122.97
2017-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4088.37,,0.0,0.0,,0.0,,0.0,123.89
2017-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4101.24,,0.0,0.0,,0.0,,0.0,124.28
2017-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4060.32,,0.0,0.0,,0.0,,0.0,123.04
2017-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4052.73,,0.0,0.0,,0.0,,0.0,122.81
2017-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3995.64,,0.0,0.0,,0.0,,0.0,121.08
2017-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3965.94,,0.0,0.0,,0.0,,0.0,120.18
2017-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3960.66,,0.0,0.0,,0.0,,0.0,120.02
2017-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3937.89,,0.0,0.0,,0.0,,0.0,119.33
2017-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3922.71,,0.0,0.0,,0.0,,0.0,118.87
2017-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3968.58,,0.0,0.0,,0.0,,0.0,120.26
2017-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3958.02,,0.0,0.0,,0.0,,0.0,119.94
2017-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4002.24,,0.0,0.0,,0.0,,0.0,121.28
2017-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4027.65,,0.0,0.0,,0.0,,0.0,122.05
2017-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4033.92,,0.0,0.0,,0.0,,0.0,122.24
2017-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4031.28,,0.0,0.0,,0.0,,0.0,122.16
2017-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4002.9,,0.0,0.0,,0.0,,0.0,121.3
2017-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3994.65,,0.0,0.0,,0.0,,0.0,121.05
2017-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4016.1,,0.0,0.0,,0.0,,0.0,121.7
2017-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4008.18,,0.0,0.0,,0.0,,0.0,121.46
2017-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3989.37,,0.0,0.0,,0.0,,0.0,120.89
2017-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3977.49,,0.0,0.0,,0.0,,0.0,120.53
2017-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4001.58,,0.0,0.0,,0.0,,0.0,121.26
2017-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3964.95,,0.0,0.0,,0.0,,0.0,120.15
2017-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3961.32,,0.0,0.0,,0.0,,0.0,120.04
2017-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3946.14,,0.0,0.0,,0.0,,0.0,119.58
2017-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3974.19,,0.0,0.0,,0.0,,0.0,120.43
2017-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3980.79,,0.0,0.0,,0.0,,0.0,120.63
2017-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4035.24,,0.0,0.0,,0.0,,0.0,122.28
2017-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4023.69,,0.0,0.0,,0.0,,0.0,121.93
2017-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3997.95,,0.0,0.0,,0.0,,0.0,121.15
2017-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3996.63,,0.0,0.0,,0.0,,0.0,121.11
2017-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4040.85,,0.0,0.0,,0.0,,0.0,122.45
2017-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4013.13,,0.0,0.0,,0.0,,0.0,121.61
2017-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3971.22,,0.0,0.0,,0.0,,0.0,120.34
2017-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3996.63,,0.0,0.0,,0.0,,0.0,121.11
2017-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3989.7,,0.0,0.0,,0.0,,0.0,120.9
2017-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3989.7,,0.0,0.0,,0.0,,0.0,
2017-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3989.7,,0.0,0.0,,0.0,,0.0,
2017-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4000.92,,0.0,0.0,,0.0,,0.0,121.24
2017-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3993.33,,0.0,0.0,,0.0,,0.0,121.01
2017-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3986.4,,0.0,0.0,,0.0,,0.0,120.8
2018-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3986.4,,0.0,0.0,,0.0,,0.0,
2018-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,3982.44,,0.0,0.0,,0.0,,0.0,120.68
2018-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4019.4,,0.0,0.0,,0.0,,0.0,121.8
2018-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4026.0,,0.0,0.0,,0.0,,0.0,122.0
2018-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4089.69,,0.0,0.0,,0.0,,0.0,123.93
2018-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4084.74,,0.0,0.0,,0.0,,0.0,123.78
2018-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4094.64,,0.0,0.0,,0.0,,0.0,124.08
2018-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,4044.15,,0.0,0.0,,0.0,,0.0,122.55
