,ALSEN FP Equity_DX_SI_QTY,ALSEN FP Equity_DX_SHORT_INTEREST_VALUE,ALSEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSEN FP Equity_DX_SI_MV,ALSEN FP Equity_DX_DSS,ALSEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSEN FP Equity_DX_SUPPLY_SI_QTY,ALSEN FP Equity_DX_BROKER_SI_QTY,ALSEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSEN FP Equity_DX_BROKER_SI_MV_NEW_x,ALSEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSEN FP Equity_DX_BROKER_SI_MV_INC_x,ALSEN FP Equity_DX_BROKER_SI_QTY_ADD,ALSEN FP Equity_DX_BROKER_SI_QTY_NEW,ALSEN FP Equity_DX_SUPPLY_SI_MV_DEC,ALSEN FP Equity_DX_BROKER_SI_QTY_INC,ALSEN FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSEN FP Equity_DX_BROKER_SI_MV_NEW_y,ALSEN FP Equity_DX_BROKER_SI_MV_INC_y,ALSEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSEN FP Equity_DX_BROKER_SI_MV_ADD,ALSEN FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSEN FP Equity_DX_BROKER_SI_QTY_DEC,ALSEN FP Equity_DX_SUPPLY_SI_MV,ALSEN FP Equity_DX_BROKER_SI_MV_DEC,ALSEN FP Equity_DX_SUPPLY_SI_MV_RMV,ALSEN FP Equity_DX_BROKER_SI_MV_RMV,ALSEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSEN FP Equity_DX_UTILIZATION_QUANTITY,ALSEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALSEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSEN FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSEN FP Equity_DX_BROKER_SI_CON_RATIO,ALSEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSEN FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSEN FP Equity_PX_LAST
2024-05-01,31646.0,22088.91,0.01,0.63,0.01,0.02,0.0,18931.85,27123.0,27123.0,18931.85,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.95,0.3503,43.93,0.0027,
2024-05-02,31646.0,22215.49,0.01,0.63,0.01,0.02,0.0,19040.35,27123.0,27123.0,19040.35,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,29.01,0.3507,44.03,0.0027,0.702
2024-05-03,31646.0,22215.49,0.01,0.65,0.01,0.02,0.0,19040.35,27123.0,27123.0,19040.35,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.79,0.3516,44.31,0.0027,0.702
2024-05-06,31646.0,21835.74,0.01,0.67,0.01,0.02,0.0,18714.87,27123.0,27123.0,18714.87,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.79,0.3516,44.31,0.0027,0.69
2024-05-07,31646.0,22152.2,0.02,0.73,0.01,0.02,0.0,18986.1,27123.0,27123.0,18986.1,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,29.29,0.3501,43.81,0.0027,0.7
2024-05-08,31646.0,22405.37,0.02,0.79,0.01,0.02,0.0,19203.08,27123.0,27123.0,19203.08,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.99,0.3506,43.99,0.0027,0.708
2024-05-09,31646.0,22468.66,0.02,0.83,0.01,0.02,0.0,19257.33,27123.0,27123.0,19257.33,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.72,0.3512,44.21,0.0027,0.71
2024-05-10,31646.0,22785.12,0.02,0.84,0.01,0.02,0.0,19528.56,27123.0,27123.0,19528.56,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.7,0.3511,44.18,0.0027,0.72
2024-05-13,31646.0,22342.08,0.02,0.83,0.01,0.02,0.0,19148.84,27123.0,27123.0,19148.84,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.41,0.3516,44.35,0.0027,0.706
2024-05-14,31646.0,22468.66,0.02,0.94,0.01,0.02,0.0,19257.33,27123.0,27123.0,19257.33,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.74,0.3513,44.24,0.0027,0.71
2024-05-15,31646.0,22721.83,0.02,1.02,0.01,0.02,0.0,19474.31,27123.0,27123.0,19474.31,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.7,0.3511,44.18,0.0027,0.718
2024-05-16,31646.0,22848.41,0.02,1.05,0.01,0.02,0.0,19582.81,27123.0,27123.0,19582.81,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.44,0.3517,44.39,0.0027,0.722
2024-05-17,31646.0,22468.66,0.02,1.09,0.01,0.02,0.0,19257.33,27123.0,27123.0,19257.33,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.22,0.3526,44.66,0.0027,0.71
2024-05-20,31646.0,22721.83,0.02,1.28,0.01,0.02,0.0,19474.31,27123.0,27123.0,19474.31,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.7,0.3511,44.18,0.0027,0.718
2024-05-21,31646.0,25000.34,0.02,1.35,0.01,0.02,0.0,21427.17,27123.0,27123.0,21427.17,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,28.44,0.3517,44.39,0.0027,0.79
2024-05-22,31646.0,25190.22,0.02,1.16,0.01,0.03,0.0,21589.91,27123.0,27123.0,21589.91,,,,,,,,,,,,,,,0.02,,,,100.0,0.23,0.0,0.0,,0.0,100.0,27.94,0.3556,45.5,0.0027,0.796
2024-05-23,30031.0,24445.23,0.02,0.98,0.01,0.03,0.0,20763.51,27123.0,25508.0,22078.12,,,,,,,,,,,,,,1615.0,0.02,0.0,,,100.0,0.23,0.0,0.0,,0.0,100.0,27.78,0.3671,48.17,0.0026,0.814
2024-05-24,28416.0,22448.64,0.02,0.9,0.01,0.02,0.0,20151.32,25508.0,25508.0,20151.32,,,,,,0.0,,1615.0,,,,,,,0.02,,,,100.0,0.22,0.0,0.0,,0.0,100.0,28.85,0.3857,51.28,0.0024,0.79
2024-05-27,28416.0,22448.64,0.02,0.87,0.01,0.02,0.0,20151.32,25508.0,25508.0,20151.32,,,,,,,,,,,,,,,0.02,,,,100.0,0.22,0.0,0.0,,0.0,100.0,29.48,0.382,50.49,0.0024,0.79
2024-05-28,25508.0,19794.21,0.02,0.75,0.01,0.02,0.0,17537.6,25508.0,22600.0,19794.21,,,,,,,,,,,,,,2908.0,0.02,0.0,,,100.0,0.22,0.0,0.0,,0.0,100.0,32.87,0.4367,56.29,0.0022,0.776
2024-05-29,22600.0,17628.0,0.01,0.67,0.01,0.02,0.0,17628.0,22600.0,22600.0,17628.0,,,,,,0.0,,2908.0,,,,,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,37.16,0.533,62.84,0.0019,0.78
2024-05-30,22600.0,17402.0,0.01,0.67,0.01,0.02,0.0,17402.0,22600.0,22600.0,17402.0,,,,,,,,,,,,,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,37.16,0.533,62.84,0.0019,0.77
2024-05-31,22600.0,17447.2,0.01,0.66,0.01,0.02,0.0,17447.2,10685.0,22600.0,8248.82,,,,,,0.01,,11915.0,,,,,,,0.01,,,,100.0,0.09,0.0,0.0,,0.0,100.0,37.19,0.5328,62.81,0.0019,0.772
2024-06-03,15685.0,12265.67,0.01,0.45,0.01,0.01,0.0,12265.67,15685.0,15685.0,12265.67,,,,,,,,,,,,,5000.0,6915.0,0.01,0.01,,,100.0,0.13,0.0,0.0,,0.0,100.0,47.67,0.5011,52.33,0.0013,0.782
2024-06-04,17500.0,13650.0,0.01,0.5,0.01,0.01,0.0,9750.0,12500.0,12500.0,9750.0,,,,,,0.0,,3185.0,,,,,,3185.0,0.01,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,47.11,0.5017,52.89,0.0015,0.78
2024-06-05,17500.0,13650.0,0.01,0.49,0.01,0.01,0.0,9750.0,12500.0,12500.0,9750.0,,,,,,,,,,,,,,,0.01,,,,100.0,1.06,0.0,0.0,,0.0,100.0,47.17,0.5016,52.83,0.0149,0.78
2024-06-06,17500.0,13790.0,0.01,0.51,0.01,0.01,0.0,9850.0,12500.0,12500.0,9850.0,,,,,,,,,,,,,,,0.01,,,,100.0,1.06,0.0,0.0,,0.0,100.0,47.17,0.5016,52.83,0.0149,0.788
2024-06-07,17500.0,13825.0,0.01,0.52,0.01,0.01,0.0,9875.0,12500.0,12500.0,9875.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.11,0.0,0.0,,0.0,100.0,46.92,0.5019,53.08,0.0015,0.79
2024-06-10,22136.0,17044.72,0.01,0.65,0.01,0.02,0.0,11409.86,14818.0,14818.0,11409.86,,2318.0,0.0,,,,2318.0,,,0.0,2318.0,,,,0.01,,,,100.0,0.13,0.0,0.0,,0.0,100.0,37.59,0.5308,62.41,0.0019,0.77
2024-06-11,22136.0,16602.0,0.01,0.65,0.01,0.02,0.0,11113.5,14818.0,14818.0,11113.5,,,,,,,,,,,,,,,0.01,,,,100.0,0.13,0.0,0.0,,0.0,100.0,38.2,0.5279,61.8,0.0019,0.75
2024-06-12,12136.0,8980.64,0.01,0.34,0.0,0.01,0.0,7265.32,9818.0,9818.0,7265.32,,,,,,0.0,,5000.0,,,,,,5000.0,0.01,0.0,,,100.0,0.08,0.0,0.0,,0.0,100.0,33.3,0.5558,66.7,0.001,0.74
2024-06-13,12136.0,8373.84,0.01,0.34,0.0,0.01,0.0,6774.42,9818.0,9818.0,6774.42,,,,,,,,,,,,,,,0.01,,,,100.0,0.08,0.0,0.0,,0.0,100.0,33.0,0.5578,67.0,0.001,0.69
2024-06-14,14136.0,9329.76,0.01,0.38,0.0,0.01,0.0,7139.88,10818.0,10818.0,7139.88,,1000.0,,1000.0,,,,,,,1000.0,0.0,,,0.01,,,,100.0,0.09,0.0,0.0,,0.0,100.0,27.71,0.4551,60.34,0.0012,0.66
2024-06-17,14136.0,9329.76,0.01,0.36,0.0,0.01,0.0,7139.88,10818.0,10818.0,7139.88,,,,,,,,,,,,,,,0.01,,,,100.0,0.09,0.0,0.0,,0.0,100.0,27.34,0.4591,60.87,0.0012,0.66
2024-06-18,9500.0,5966.0,0.01,0.23,0.0,0.01,0.0,5338.0,8500.0,8500.0,5338.0,,,,,,0.0,,2318.0,,,,,,2318.0,0.01,0.0,,,100.0,0.07,0.0,0.0,,0.0,100.0,15.93,0.7321,84.07,0.0008,0.628
2024-06-19,9500.0,5795.0,0.01,0.23,0.0,0.01,0.0,5185.0,8500.0,8500.0,5185.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.07,0.0,0.0,,0.0,100.0,15.6,0.7366,84.4,0.0008,0.61
2024-06-20,9500.0,6080.0,0.01,0.22,0.0,0.01,0.0,5440.0,8500.0,8500.0,5440.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.07,0.0,0.0,,0.0,100.0,14.91,0.7463,85.09,0.0008,0.64
2024-06-21,9500.0,6403.0,0.01,0.2,0.0,0.01,0.0,5729.0,8500.0,8500.0,5729.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.07,0.0,0.0,,0.0,100.0,15.52,0.7377,84.48,0.0008,0.674
2024-06-24,11340.0,8051.4,0.01,0.23,0.0,0.01,0.0,7341.4,10340.0,10340.0,7341.4,,1840.0,,1840.0,,,,,,,1840.0,0.0,,,0.01,,,,100.0,0.09,0.0,0.0,,0.0,100.0,14.24,0.5559,71.86,0.001,0.71
2024-06-25,48180.0,34689.6,0.03,0.98,0.02,0.04,0.0,33969.6,37180.0,47180.0,26769.6,,26840.0,0.02,10000.0,,,26840.0,,,0.02,26840.0,0.01,,,0.03,,,,100.0,0.32,0.0,0.0,,0.0,100.0,19.81,0.4012,56.8,0.0041,0.72
2024-06-26,73180.0,53421.4,0.04,1.46,0.02,0.05,0.0,33098.2,35340.0,45340.0,25798.2,,,,,,0.0,,1840.0,,,,,,1840.0,0.03,0.0,,,100.0,0.3,0.0,0.0,,0.0,100.0,13.27,0.5423,71.24,0.0063,0.73
2024-06-27,73180.0,54153.2,0.04,1.46,0.02,0.05,0.0,33551.6,35340.0,45340.0,26151.6,,,,,,,,,,,,,,,0.03,,,,100.0,0.3,0.0,0.0,,0.0,100.0,13.29,0.5437,71.36,0.0063,0.74
2024-06-28,73180.0,52250.52,0.04,1.44,0.02,0.06,0.0,32372.76,35340.0,45340.0,25232.76,,,,,,,,,,,,,,,0.03,,,,100.0,0.3,0.0,0.0,,0.0,100.0,13.32,0.5452,71.49,0.0063,0.714
2024-07-01,63180.0,43088.76,0.04,1.23,0.02,0.05,0.0,24101.88,35340.0,35340.0,24101.88,,,,,,,,,,,,,,10000.0,0.03,0.01,,,100.0,0.3,0.0,0.0,,0.0,100.0,14.91,0.6961,82.04,0.0054,0.682
2024-07-02,63180.0,43467.84,0.04,1.22,0.02,0.04,0.0,24313.92,35340.0,35340.0,24313.92,,,,,,,,,,,,,,,0.02,,,,100.0,0.3,0.0,0.0,,0.0,100.0,15.5,0.6886,81.47,0.0054,0.688
2024-07-03,5200.0,3629.6,0.0,0.12,0.0,0.0,0.0,2931.6,4200.0,4200.0,2931.6,,,,,,0.02,,31140.0,,,,,,31140.0,0.0,0.02,,,100.0,0.04,0.0,0.0,,0.0,100.0,32.24,0.5631,67.76,0.0004,0.698
2024-07-04,5200.0,3640.0,0.0,0.13,0.0,0.0,0.0,2940.0,4200.0,4200.0,2940.0,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,32.39,0.562,67.61,0.0004,0.7
2024-07-05,5200.0,3546.4,0.0,0.13,0.0,0.0,0.0,2864.4,4200.0,4200.0,2864.4,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,32.71,0.5598,67.29,0.0004,0.682
2024-07-08,5200.0,3556.8,0.0,0.13,0.0,0.0,0.0,2872.8,4200.0,4200.0,2872.8,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,32.14,0.5638,67.86,0.0004,0.684
2024-07-09,5200.0,3588.0,0.0,0.13,0.0,0.0,0.0,2898.0,4200.0,4200.0,2898.0,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,32.2,0.5633,67.8,0.0004,0.69
2024-07-10,4200.0,2881.2,0.0,0.11,0.0,0.0,0.0,2195.2,4200.0,3200.0,2881.2,,,,,,,,,,,,,,1000.0,0.0,0.0,,,100.0,0.04,0.0,0.0,,0.0,100.0,19.33,0.6882,80.67,0.0004,0.686
2024-07-11,3200.0,2208.0,0.0,0.08,0.0,0.0,0.0,2208.0,3200.0,3200.0,2208.0,,,,,,0.0,,1000.0,,,,,,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0003,0.69
2024-07-12,154531.0,107553.58,0.09,4.06,0.05,0.11,0.0,105326.38,151331.0,151331.0,105326.38,,148131.0,,148131.0,,,,,,,148131.0,0.1,,,0.1,,,,100.0,1.28,0.0,0.0,,0.0,100.0,4.67,0.9109,95.33,0.0131,0.696
2024-07-15,183.0,127.37,0.0,0.0,0.0,0.0,0.0,127.37,183.0,183.0,127.37,,,,,,0.1,,151148.0,,,,,,151148.0,0.0,0.11,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0,0.696
2024-07-16,183.0,127.0,0.0,0.0,0.0,0.0,0.0,127.0,183.0,183.0,127.0,,,,,,,,,,,,,,,0.0,,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0,0.694
2024-07-17,144978.0,100614.73,0.09,3.69,0.05,0.1,0.0,100614.73,144978.0,144978.0,100614.73,,144795.0,0.1,,,,144795.0,,,0.1,144795.0,,,,0.1,,,,100.0,1.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0123,0.694
2024-07-18,3481.0,2367.08,0.0,0.09,0.0,0.0,0.0,2367.08,3481.0,3481.0,2367.08,,,,,,0.1,,141497.0,,,,,,141497.0,0.0,0.1,,,100.0,0.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0003,0.68
2024-07-19,3481.0,2339.23,0.0,0.09,0.0,0.0,0.0,2339.23,3481.0,3481.0,2339.23,,,,,,,,,,,,,,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0003,0.672
2024-07-22,3481.0,2353.16,0.0,0.09,0.0,0.0,0.0,2353.16,3481.0,3481.0,2353.16,,,,,,,,,,,,,,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0003,0.676
2024-07-23,3681.0,2451.55,0.0,0.1,0.0,0.0,0.0,2384.95,3581.0,3581.0,2384.95,,,,100.0,,,,,,,,0.0,100.0,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,5.53,0.8955,94.47,0.0003,0.666
2024-07-24,3681.0,2458.91,0.0,0.1,0.0,0.0,0.0,2392.11,3581.0,3581.0,2392.11,,,,,,,,,,,,,,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,5.53,0.8955,94.47,0.0003,0.668
2024-07-25,3681.0,2392.65,0.0,0.1,0.0,0.0,0.0,2327.65,3581.0,3581.0,2327.65,,,,,,,,,,,,,,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,5.55,0.8952,94.45,0.0003,0.65
2024-07-26,3681.0,2377.93,0.0,0.1,0.0,0.0,0.0,2313.33,3581.0,3581.0,2313.33,,,,,,,,,,,,,,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,5.56,0.895,94.44,0.0003,0.646
2024-07-29,3681.0,2319.03,0.0,0.11,0.0,0.0,0.0,2256.03,3581.0,3581.0,2256.03,,,,,,,,,,,,,,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,5.53,0.8955,94.47,0.0003,0.63
2024-07-30,3681.0,2392.65,0.0,0.12,0.0,0.0,0.0,2327.65,3581.0,3581.0,2327.65,,,,,,,,,,,,,,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,5.56,0.895,94.44,0.0003,0.65
2024-07-31,3581.0,2341.97,0.0,0.12,0.0,0.0,0.0,2276.57,3581.0,3481.0,2341.97,,,,,,,,,,,,,,100.0,0.0,0.0,,,100.0,0.03,0.0,0.0,,0.0,100.0,2.79,0.9457,97.21,0.0003,0.654
2024-08-01,289181.0,198956.53,0.17,10.36,0.1,0.19,0.0,100991.52,145872.0,146790.0,100359.94,,142291.0,0.0,142391.0,,,918.0,,,0.0,142291.0,0.1,,,0.1,,,,100.0,1.23,0.0,0.0,,0.0,100.0,1.49,0.9706,98.51,0.0245,0.688
2024-08-02,288263.0,196595.37,0.17,11.4,0.1,0.2,0.0,99484.7,144954.0,145872.0,98858.63,,,,,,0.0,,918.0,,,,,,918.0,0.1,0.0,,,100.0,1.23,0.0,0.0,,0.0,100.0,1.16,0.977,98.84,0.0244,0.682
2024-08-05,288263.0,192559.68,0.17,13.36,0.1,0.2,0.0,97442.5,144954.0,145872.0,96829.27,,,,,,,,,,,,,,,0.1,,,,100.0,1.23,0.0,0.0,,0.0,100.0,1.17,0.9768,98.83,0.0244,0.668
2024-08-06,288263.0,189677.05,0.17,13.31,0.1,0.2,0.0,95983.78,144954.0,145872.0,95379.73,,,,,,,,,,,,,,,0.1,,,,100.0,1.23,0.0,0.0,,0.0,100.0,1.17,0.9768,98.83,0.0244,0.658
2024-08-07,148375.0,96740.5,0.09,6.88,0.05,0.1,0.0,3584.7,145440.0,5498.0,94826.88,,486.0,,486.0,,,,,,,486.0,0.0,,140860.0,0.1,0.1,,,100.0,1.23,0.0,0.0,,0.0,100.0,2.34,0.9415,97.0,0.0125,0.652
2024-08-08,7515.0,4899.78,0.0,0.35,0.0,0.01,0.0,3584.7,4580.0,5498.0,2986.16,,,,,,0.09,,140860.0,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,41.19,0.398,46.06,0.0006,0.652
2024-08-09,20058.0,13639.44,0.01,0.98,0.01,0.01,0.0,12242.72,4617.0,18004.0,3139.56,,37.0,0.01,,,,12506.0,,,0.01,37.0,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,16.92,0.6454,78.4,0.0017,0.68
2024-08-12,18527.0,12487.2,0.01,0.91,0.01,0.01,0.0,12134.7,3086.0,18004.0,2079.96,,,,,,0.0,,1531.0,,,,,,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,17.94,0.6275,76.99,0.0016,0.674
2024-08-13,18527.0,12413.09,0.01,0.92,0.01,0.01,0.0,12062.68,3086.0,18004.0,2067.62,,,,,,,,,,,,,,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,18.14,0.6251,76.79,0.0016,0.67
2024-08-14,18527.0,12709.52,0.01,0.93,0.01,0.01,0.0,12350.74,3086.0,18004.0,2117.0,,,,,,,,,,,,,,,0.0,,,,100.0,0.03,0.0,0.0,,0.0,100.0,18.07,0.6258,76.85,0.0016,0.686
2024-08-15,6122.0,4211.94,0.0,0.31,0.0,0.0,0.0,3852.11,3086.0,5599.0,2123.17,,,,,,,,,,,,,,12405.0,0.0,0.01,,,100.0,0.03,0.0,0.0,,0.0,100.0,28.46,0.4172,55.8,0.0005,0.688
2024-08-16,4374.0,2956.82,0.0,0.23,0.0,0.0,0.0,2603.28,1338.0,3851.0,904.49,,,,,,0.0,,1748.0,,,,,,1748.0,0.0,0.0,,,100.0,0.01,0.0,0.0,,0.0,100.0,38.29,0.3524,39.61,0.0004,0.676
2024-08-19,3559.0,2420.12,0.0,0.19,0.0,0.0,0.0,2064.48,523.0,3036.0,355.64,,,,,,0.0,,815.0,,,,,,815.0,0.0,0.0,,,100.0,0.0,0.0,0.0,,0.0,100.0,27.06,0.3675,48.37,0.0003,0.68
2024-08-20,4641.0,3183.73,0.0,0.24,0.0,0.0,0.0,2138.95,1523.0,3118.0,1044.78,,1000.0,0.0,,,,1000.0,,,0.0,1000.0,,,918.0,0.0,0.0,,,100.0,0.01,0.0,0.0,,0.0,100.0,20.62,0.6726,79.38,0.0004,0.686
2024-08-21,4641.0,3128.03,0.0,0.25,0.0,0.0,0.0,2101.53,1523.0,3118.0,1026.5,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,20.61,0.6727,79.39,0.0004,0.674
2024-08-22,4604.0,3149.14,0.0,0.24,0.0,0.0,0.0,2107.4,1523.0,3081.0,1041.73,,,,,,,,,,,,,,37.0,0.0,0.0,,,100.0,0.01,0.0,0.0,,0.0,100.0,20.74,0.6712,79.26,0.0004,0.684
2024-08-23,5595.0,3815.79,0.0,0.3,0.0,0.0,0.0,2451.79,2000.0,3595.0,1364.0,,477.0,0.0,,,,514.0,,,0.0,477.0,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,35.34,0.543,64.66,0.0005,0.682
2024-08-26,5595.0,3826.98,0.0,0.31,0.0,0.0,0.0,2458.98,2000.0,3595.0,1368.0,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,35.24,0.5436,64.76,0.0005,0.684
2024-08-27,5595.0,3826.98,0.0,0.34,0.0,0.0,0.0,2458.98,2000.0,3595.0,1368.0,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,35.26,0.5435,64.74,0.0005,0.684
2024-08-28,5595.0,3771.03,0.0,0.35,0.0,0.0,0.0,2423.03,2000.0,3595.0,1348.0,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,35.2,0.5438,64.8,0.0005,0.674
2024-08-29,5595.0,3771.03,0.0,0.34,0.0,0.0,0.0,2423.03,2000.0,3595.0,1348.0,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,35.2,0.5438,64.8,0.0005,0.674
2024-08-30,5595.0,3804.6,0.0,0.34,0.0,0.0,0.0,2444.6,2000.0,3595.0,1360.0,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,35.21,0.5437,64.79,0.0005,0.68
2024-09-02,6037.0,4165.53,0.0,0.36,0.0,0.0,0.0,2480.55,2442.0,3595.0,1684.98,,442.0,,,,,,,,,442.0,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,32.8,0.5592,67.2,0.0005,0.69
2024-09-03,5921.0,4109.17,0.0,0.34,0.0,0.0,0.0,2608.05,2163.0,3758.0,1501.12,,,0.0,,,0.0,1163.0,279.0,,0.0,,,,1000.0,0.0,0.0,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0005,0.694
2024-09-04,6587.0,4545.03,0.0,0.42,0.0,0.0,0.0,2822.79,2496.0,4091.0,1722.24,,333.0,0.0,,,,333.0,,,0.0,333.0,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006,0.69
2024-09-05,6645.0,4585.05,0.0,0.37,0.0,0.0,0.0,2842.8,2525.0,4120.0,1742.25,,29.0,0.0,,,,29.0,,,0.0,29.0,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006,0.69
2024-09-06,3648.0,2808.96,0.0,0.21,0.0,0.0,0.0,849.31,2545.0,1103.0,1959.65,,20.0,,,,,,,,,20.0,,,3017.0,0.0,0.0,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0003,0.77
2024-09-09,262959.0,213522.71,0.16,12.07,0.09,0.21,0.0,106468.63,131840.0,131119.0,107054.08,,129295.0,0.11,,,,130016.0,,,0.11,129295.0,,,,0.1,,,,100.0,1.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0223,0.812
2024-09-10,261905.0,224714.49,0.16,10.23,0.09,0.22,0.0,112214.39,131119.0,130786.0,112500.1,,,,,,0.0,,721.0,,,,,,333.0,0.11,0.0,,,100.0,1.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0222,0.858
2024-09-11,261543.0,230157.84,0.16,8.86,0.09,0.23,0.0,115066.16,130786.0,130757.0,115091.68,,,,,,0.0,,333.0,,,,,,29.0,0.11,0.0,,,100.0,1.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0221,0.88
2024-09-12,261514.0,232747.46,0.16,7.67,0.09,0.24,0.0,116373.73,130757.0,130757.0,116373.73,,,,,,0.0,,29.0,,,,,,,0.12,,,,100.0,1.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0221,0.89
2024-09-13,134984.0,118785.92,0.08,3.26,0.04,0.12,0.0,3719.76,130757.0,4227.0,115066.16,,,,,,,,,,,,,,126530.0,0.12,0.12,,,100.0,1.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0114,0.88
