,VK FP Equity_DX_SI_QTY,VK FP Equity_DX_SHORT_INTEREST_VALUE,VK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VK FP Equity_DX_SI_MV,VK FP Equity_DX_DSS,VK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VK FP Equity_DX_SUPPLY_SI_QTY,VK FP Equity_DX_BROKER_SI_QTY,VK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VK FP Equity_DX_BROKER_SI_MV_NEW_x,VK FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VK FP Equity_DX_SUPPLY_SI_QTY_INC_x,VK FP Equity_DX_BROKER_SI_MV_INC_x,VK FP Equity_DX_SUPPLY_SI_MV_NEW,VK FP Equity_DX_BROKER_SI_QTY_ADD,VK FP Equity_DX_BROKER_SI_QTY_NEW,VK FP Equity_DX_SUPPLY_SI_MV_DEC,VK FP Equity_DX_BROKER_SI_QTY_INC,VK FP Equity_DX_SUPPLY_SI_QTY_DEC,VK FP Equity_DX_BROKER_SI_MV_NEW_y,VK FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VK FP Equity_DX_BROKER_SI_MV_INC_y,VK FP Equity_DX_SUPPLY_SI_QTY_INC_y,VK FP Equity_DX_BROKER_SI_MV_ADD,VK FP Equity_DX_SUPPLY_SI_QTY_ADD,VK FP Equity_DX_BROKER_SI_QTY_DEC,VK FP Equity_DX_SUPPLY_SI_MV,VK FP Equity_DX_BROKER_SI_MV_DEC,VK FP Equity_DX_SUPPLY_SI_MV_RMV,VK FP Equity_DX_BROKER_SI_MV_RMV,VK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VK FP Equity_DX_UTILIZATION_QUANTITY,VK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VK FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VK FP Equity_DX_ACTIVE_UTILIZATION_MV,VK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VK FP Equity_DX_BROKER_SI_CON_RATIO,VK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VK FP Equity_DX_DEMAND_SUPPLY_RATIO,VK FP Equity_PX_LAST
2012-09-07,9002720.0,311727734.35,8.34,14.53,7.4,340.57,2.0,254931238.38,6041089.0,7362433.0,209178446.85,,,24983.0,3.2,,,,0.99,51460.0,29513.0,,,3.2,24983.0,,20000.0,14920.0,219.39,0.33,,,22.52,22.52,20778684.0,719481677.33,,758.01,22.45,12.53,0.1101,20.94,0.3357,37.22
2012-09-10,8894673.0,300746090.79,8.24,15.87,7.31,342.77,2.0,244992714.75,6017852.0,7245747.0,203475210.83,,,16214.0,0.94,,,,1.02,6926.0,39451.0,,,0.94,16214.0,,,123612.0,222.86,2.48,,,22.44,22.44,20800016.0,703288755.0,,768.46,22.48,12.46,0.1096,20.95,0.3317,36.345
2012-09-11,9014805.0,303340345.37,8.36,16.19,7.41,340.55,2.0,245142761.77,6002954.0,7285263.0,201994179.53,,,81644.0,4.34,,,,3.68,138000.0,98484.0,,,4.34,81644.0,,1942.0,98484.0,217.42,4.52,,,22.46,22.46,20718962.0,697175045.8,,750.32,22.47,13.24,0.1096,20.63,0.3374,36.17
2012-09-12,8871201.0,303294890.58,8.22,16.49,7.29,333.36,2.0,244140393.34,5919073.0,7140966.0,202365451.74,,,77422.0,4.88,,,,6.55,143047.0,180101.0,,,4.88,77422.0,,9880.0,287344.0,214.46,11.86,,,22.06,22.06,20915576.0,715076496.89,,759.28,22.02,14.23,0.1136,21.02,0.3306,36.75
2012-09-13,8932939.0,296430447.01,8.28,16.37,7.34,337.96,2.0,241376370.0,5910871.0,7273883.0,196146210.42,,,107682.0,5.85,,,,4.33,142467.0,119838.0,,,5.85,107682.0,,3954.0,54550.0,214.99,1.54,,,22.02,22.02,20933656.0,694661970.23,,759.53,22.06,14.04,0.1137,20.97,0.3328,35.67
2012-09-14,8846468.0,314794170.73,8.2,16.16,7.27,330.38,2.0,256796822.38,5861000.0,7216604.0,208558786.92,,,,,,,,2.4,,49871.0,,,,,,,57279.0,215.09,3.94,,,21.79,21.79,21041558.0,748746256.87,,763.76,21.97,14.37,0.1144,20.85,0.3288,38.25
2012-09-17,8638236.0,312246306.22,8.01,15.05,7.1,341.03,2.0,253829611.39,5847763.0,7022149.0,211379082.07,,,108700.0,,,,,3.78,,122537.0,,,,108700.0,,600.0,194455.0,224.04,1.67,,,21.74,21.74,21054588.0,761060166.91,,809.47,21.68,14.1,0.1162,21.67,0.3211,38.855
2012-09-18,8742273.0,310029191.35,8.1,15.05,7.19,348.98,2.0,253887715.04,5749694.0,7159183.0,203902689.99,,,,8.49,,,,5.33,202162.0,144956.0,,,8.49,,,46887.0,65128.0,222.89,1.43,,,21.53,21.53,20950626.0,742976756.4,,811.26,21.55,13.78,0.1172,21.6,0.3274,38.12
2012-09-19,8555384.0,302008659.45,7.93,14.67,7.03,335.65,2.0,247789753.99,5574726.0,7019456.0,196790176.34,,,9464.0,0.0,,8867.0,,8.69,5054.0,204639.0,,,0.0,9464.0,0.35,20207.0,153648.0,212.03,7.78,,,20.83,20.83,21187714.0,747935230.25,,806.34,20.82,14.29,0.1199,21.99,0.3197,37.945
2012-09-20,8964168.0,307307253.07,8.31,15.18,7.37,348.85,2.0,255928973.31,5330052.0,7465461.0,182723442.81,,,68935.0,24.72,,,,13.57,647410.0,354990.0,,,24.72,68935.0,,41381.0,201405.0,201.4,8.78,,,20.13,20.13,21144292.0,724863065.12,,796.89,20.17,20.06,0.1286,21.12,0.3386,36.85
2012-09-21,9050481.0,308034990.25,8.39,14.64,7.44,344.05,2.0,253374925.01,5450676.0,7444495.0,185514883.52,,,11987.0,1.56,,,,0.28,97044.0,6067.0,,,1.56,11987.0,,114704.0,118010.0,201.09,7.35,,,20.72,20.72,20851144.0,709672992.92,,768.14,20.75,19.76,0.1234,20.15,0.3441,36.585
2012-09-24,8810313.0,288140145.53,8.17,13.49,7.24,332.26,2.0,236905741.99,5467799.0,7243745.0,178823658.09,,,86385.0,2.74,,,,2.71,75131.0,72313.0,,,2.74,86385.0,,3051.0,275881.0,198.53,11.84,,,20.89,20.89,20710272.0,677326763.3,,749.46,20.94,18.57,0.12,20.36,0.3366,35.155
2012-09-25,9086025.0,296311993.37,8.42,13.55,7.47,332.7,2.0,240366316.66,5572105.0,7370523.0,181716596.62,,,81232.0,9.07,,,,3.71,265598.0,89047.0,,,9.07,81232.0,,112121.0,138820.0,196.07,7.88,,,21.24,21.24,20667456.0,674003767.91,,726.6,21.25,19.48,0.1222,20.93,0.3463,35.055
2012-09-26,8888773.0,279294577.74,8.24,12.98,7.31,323.94,2.0,232043006.28,5395430.0,7384954.0,169530073.9,,,87817.0,4.5,,2900.0,,10.91,120868.0,308586.0,,,4.5,87817.0,0.1,44094.0,109337.0,187.55,4.15,,,20.73,20.73,20636498.0,648420428.21,,716.28,20.75,19.92,0.1254,21.52,0.3415,33.775
2012-09-27,8023232.0,251650527.86,7.44,11.38,6.6,283.68,2.0,206547983.85,5166090.0,6585253.0,162035608.03,,,,,,,,9.34,,250140.0,,,,,,20800.0,799701.0,174.25,33.21,,,19.82,19.82,20899900.0,655530198.7,,704.1,19.84,16.48,0.1202,22.05,0.3078,33.715
2012-09-28,7880740.0,241572642.38,7.3,11.18,6.48,277.37,2.0,197033680.76,5083472.0,6427761.0,155826453.29,,,6279.0,1.77,,,,8.49,60196.0,251014.0,,,1.77,6279.0,,162117.0,217688.0,170.6,7.31,,,19.45,19.45,21058792.0,645526692.76,,704.77,19.49,17.02,0.1242,22.42,0.3015,32.95
2012-10-01,7886916.0,247264886.43,7.31,11.23,6.48,276.02,2.0,200988646.23,4938884.0,6410860.0,154840319.25,,,43056.0,5.35,,,,6.79,150243.0,202209.0,,,5.35,43056.0,,14565.0,167144.0,164.32,6.56,,,18.68,18.68,21496800.0,673952126.6,,708.97,18.82,19.09,0.1292,22.59,0.2983,33.7
2012-10-02,7592256.0,238874492.81,7.04,10.83,6.24,267.54,2.0,191938873.76,4119461.0,6100480.0,129610244.57,,,3231.0,13.28,,,,28.37,378151.0,857343.0,,,13.28,3231.0,,34689.0,688531.0,138.98,23.27,,,15.59,15.59,22298008.0,701560294.03,,750.55,15.62,18.84,0.1279,23.22,0.2874,33.82
2012-10-03,7594361.0,235478837.15,7.04,10.89,6.24,265.88,2.0,187558226.01,4213400.0,6048887.0,130645163.23,,,90032.0,4.1,,,,0.93,120130.0,27816.0,,,4.1,90032.0,,31723.0,171723.0,141.97,6.0,,,15.86,15.86,22353024.0,693101644.54,,753.15,15.86,18.3,0.1262,23.46,0.2859,33.33
2012-10-04,7462418.0,230728151.29,6.92,10.59,6.14,258.6,2.0,187807389.35,4102969.0,6074236.0,126858405.97,,,8354.0,0.9,,50000.0,,8.37,46957.0,241743.0,,,0.9,8354.0,1.68,122958.0,71608.0,136.53,3.44,,,15.52,15.52,22326752.0,690313811.61,,741.39,15.55,18.76,0.1226,22.39,0.2823,33.235
2012-10-05,7530831.0,241110435.12,6.98,10.68,6.19,261.91,2.0,197019980.65,4131890.0,6153712.0,132288428.17,,,25729.0,2.25,,15000.0,,1.07,72143.0,32939.0,,,2.25,25729.0,0.52,36131.0,7667.0,138.82,0.41,,,15.69,15.69,22197126.0,710673059.62,,746.16,15.69,18.53,0.121,22.07,0.286,34.415
2012-10-08,7725137.0,240575893.26,7.16,10.89,6.35,272.89,2.0,196307506.3,4159489.0,6303634.0,129534632.42,,,33090.0,7.79,,,,0.78,207984.0,24008.0,,,7.79,33090.0,,18517.0,58062.0,142.47,1.65,,,15.71,15.71,22321040.0,695120893.83,,764.99,15.7,17.87,0.118,21.91,0.2917,33.475
2012-10-09,7594108.0,233210244.76,7.04,10.65,6.24,264.31,2.0,187271489.43,4098641.0,6098188.0,125866668.05,,,54505.0,0.4,,,,9.99,10299.0,282401.0,,,0.4,54505.0,,167048.0,215745.0,137.2,8.09,,,15.4,15.4,22509992.0,691267591.12,,752.1,15.43,18.36,0.1201,22.25,0.2854,33.01
2012-10-10,7654042.0,229532320.23,7.09,10.69,6.29,262.76,2.0,186455421.78,4142330.0,6217589.0,124221766.23,,,72392.0,3.1,,9000.0,,1.98,110517.0,58703.0,,,3.1,72392.0,0.31,30000.0,116.0,136.16,0.46,,,15.66,15.66,22306980.0,668950193.48,,731.39,15.69,18.49,0.1199,22.04,0.2894,32.235
2012-10-11,7642191.0,229923432.59,7.08,10.56,6.28,257.85,2.0,186706218.51,4170704.0,6205738.0,125480059.32,,,,2.25,,3100.0,,1.33,85475.0,38626.0,,,2.25,,0.1,67000.0,100426.0,134.78,3.91,,,15.75,15.75,22314660.0,671360245.29,,719.81,15.77,17.93,0.1176,21.9,0.2885,32.34
2012-10-12,7677957.0,227535212.61,7.12,10.45,6.31,258.91,2.0,185604309.9,4145148.0,6263039.0,122840897.84,,,20000.0,4.94,,,,3.23,152112.0,99213.0,,,4.94,20000.0,,53657.0,94811.0,133.79,3.1,,,15.69,15.69,22267992.0,659908917.72,,716.65,15.73,18.64,0.1199,21.89,0.2907,31.855
2012-10-15,7774721.0,229679514.46,7.21,10.51,6.39,259.37,2.0,187597733.72,4164183.0,6350240.0,123017601.48,,,96238.0,4.98,,,,2.65,168137.0,80083.0,,,4.98,96238.0,,2880.0,80936.0,133.44,2.89,,,15.81,15.81,22179876.0,655234207.19,,706.49,15.89,18.52,0.1186,21.47,0.2951,31.755
2012-10-16,7961535.0,237420339.2,7.38,10.71,6.55,263.29,2.0,185850804.62,4331428.0,6232228.0,129167190.12,,,242349.0,1.0,,,,2.95,30000.0,89534.0,,,1.0,242349.0,,14430.0,148012.0,137.62,4.92,,,16.42,16.42,22042480.0,657327145.88,,700.09,16.43,17.77,0.1146,21.0,0.3019,32.055
2012-10-17,7774532.0,240595286.3,7.21,10.41,6.39,261.79,2.0,191188553.64,4175724.0,6178016.0,129224435.8,,,429.0,1.22,,,,6.77,37937.0,218699.0,,,1.22,429.0,,62566.0,92149.0,135.3,1.38,,,15.92,15.92,22053134.0,682469387.05,,714.34,15.92,17.88,0.1175,21.39,0.2964,33.265
2012-10-18,7725223.0,243884505.53,7.16,10.24,6.35,266.87,2.0,190667222.44,4253112.0,6039526.0,134270313.89,,,64434.0,0.49,,,,0.59,5000.0,25518.0,,,0.49,64434.0,,38472.0,143490.0,142.34,2.74,,,16.24,16.24,21934116.0,692457814.48,,735.52,16.21,17.51,0.1161,21.68,0.295,33.935
2012-10-19,7631904.0,243742933.41,7.07,10.03,6.27,267.57,2.0,189899595.44,4190203.0,5946000.0,133824058.95,,,27565.0,1.53,,,,2.95,27516.0,90474.0,,,1.53,27565.0,,,121042.0,142.79,3.89,,,16.02,16.02,21965028.0,701505202.0,,749.46,16.0,17.43,0.1188,22.01,0.2918,34.33
2012-10-22,7434615.0,234087559.16,6.89,9.74,6.11,261.73,2.0,179045702.04,4241933.0,5686487.0,133562227.78,,,72840.0,1.68,,,,1.69,40369.0,50334.0,,,1.68,72840.0,,29224.0,299882.0,144.95,10.04,,,16.25,16.25,21862980.0,688381526.72,,746.62,16.26,17.83,0.1186,21.16,0.2848,33.845
2012-10-23,7490210.0,228591126.23,6.94,9.9,6.16,260.51,2.0,173985167.06,4281019.0,5700945.0,130650936.97,,,,2.86,,,,2.34,95880.0,67724.0,,,2.86,,,106810.0,81422.0,143.91,3.21,,,16.36,16.36,21879400.0,667729834.98,,734.58,16.38,17.91,0.1165,21.01,0.2863,32.805
2012-10-24,7032131.0,214382200.88,6.52,9.21,5.78,239.43,2.0,160221766.22,4103380.0,5255569.0,125096025.01,,,36560.0,,,4000.0,,7.22,,214199.0,,,,36560.0,0.13,,449376.0,135.0,16.64,,,15.65,15.65,22114116.0,674173000.83,,725.26,15.69,16.32,0.1204,22.35,0.2682,32.77
2012-10-25,7233513.0,219310264.16,6.7,9.57,5.95,245.89,2.0,163913351.99,4138223.0,5406356.0,125465286.27,,,75745.0,6.94,,,,1.34,211329.0,40902.0,,,6.94,75745.0,,,60542.0,136.0,1.98,,,15.8,15.8,22047192.0,668440839.41,,722.13,15.85,18.76,0.1238,21.78,0.2762,32.59
2012-10-26,7199230.0,218706186.44,6.67,9.55,5.92,243.56,2.0,163113755.29,4144572.0,5369274.0,125908400.84,,,42352.0,3.2,,,,1.66,100571.0,49131.0,,,3.2,42352.0,,13128.0,137653.0,135.38,4.69,,,15.82,15.82,22053116.0,669953995.01,,719.64,15.83,18.58,0.1226,21.77,0.2748,32.655
2012-10-29,7225643.0,213794846.1,6.7,9.97,5.94,243.62,2.0,159560734.04,4104970.0,5392688.0,121459284.58,,,11507.0,1.11,,,,1.97,32830.0,60498.0,,,1.11,11507.0,,9389.0,9416.0,133.24,0.25,,,15.59,15.59,22225236.0,657608037.11,,720.23,15.61,18.92,0.1234,21.75,0.2744,31.805
2012-10-30,7164630.0,213789200.67,6.64,10.14,5.89,236.3,2.0,158726403.2,4085377.0,5319333.0,121905734.6,,,16843.0,0.01,,,,1.58,12379.0,44436.0,,,0.01,16843.0,,8000.0,85734.0,130.38,3.6,,,15.58,15.58,22129472.0,660333070.95,,705.16,15.6,18.76,0.1241,21.95,0.2733,32.075
2012-10-31,7086580.0,209218713.9,6.57,10.12,5.83,236.04,2.0,154800408.52,4070495.0,5243343.0,120174150.13,,,,0.8,,,,1.35,25000.0,42368.0,,,0.8,,,27486.0,100990.0,130.61,1.94,,,15.48,15.48,22224612.0,656142277.33,,710.8,15.52,18.57,0.1247,22.22,0.2695,31.735
2012-11-01,7025409.0,207772216.05,6.51,10.13,5.78,232.53,2.0,158379665.2,3976106.0,5355297.0,117590926.72,,,57601.0,3.14,,2486.0,,7.1,115944.0,220680.0,,,3.14,57601.0,0.08,68690.0,6476.0,126.6,0.24,,,15.09,15.09,22372162.0,661643140.87,,710.81,15.12,18.88,0.127,22.3,0.2666,31.79
2012-11-02,7013745.0,207035765.02,6.5,10.44,5.77,232.39,2.0,160988203.31,3949201.0,5453793.0,116574789.96,,,22054.0,1.99,,78104.0,,4.15,62812.0,130059.0,,,1.99,22054.0,2.5,81100.0,42420.0,125.96,1.35,,,14.98,14.98,22420264.0,661814267.43,,714.45,14.99,19.26,0.1259,22.33,0.266,31.73
2012-11-05,7523069.0,219340772.39,6.97,11.65,6.19,247.71,2.0,169130156.15,4441400.0,5800918.0,129492379.57,,,505000.0,11.3,,,,1.21,362000.0,37801.0,,,11.3,505000.0,,25000.0,14875.0,140.68,0.52,,,16.86,16.86,21897604.0,638441223.23,,693.12,16.87,18.04,0.1207,22.12,0.2856,31.34
2012-11-06,7547581.0,222161903.89,7.0,11.92,6.21,247.04,2.0,172520532.15,4517209.0,5861098.0,132963362.93,,,54912.0,5.47,,,,1.16,176194.0,36142.0,,,5.47,54912.0,,65957.0,116014.0,142.2,3.88,,,17.19,17.19,21764292.0,640628639.51,,683.89,17.21,18.05,0.1194,21.91,0.2872,31.64
2012-11-07,7780649.0,228624114.49,7.21,12.39,6.4,256.06,2.0,173804095.92,4846249.0,5914987.0,142400638.59,,,,9.91,,,,3.94,283776.0,129178.0,,,9.91,,,458218.0,229887.0,153.72,7.0,,,18.12,18.12,21896640.0,643403902.46,,693.24,18.15,16.28,0.1205,24.03,0.2909,31.585
2012-11-08,7503973.0,230232826.53,6.95,12.04,6.17,248.43,2.0,172958799.22,4713341.0,5637242.0,144612170.22,,,1144.0,0.96,,,,2.93,29947.0,139634.0,,,0.96,1144.0,,5582.0,307692.0,151.13,9.57,,,19.08,19.08,19995168.0,613480891.46,,640.64,19.09,15.39,0.1214,24.76,0.3037,32.98
2012-11-09,7509080.0,238842255.22,6.96,10.15,6.17,255.78,2.0,179466906.71,4685288.0,5642349.0,149025546.71,,,2947.0,0.86,,,,1.23,25000.0,38000.0,,,0.86,2947.0,,7000.0,19893.0,156.22,0.0,,,18.34,18.34,20855380.0,663349703.63,,696.78,18.31,15.12,0.1212,25.0,0.294,34.19
2012-11-12,7677018.0,243933911.5,7.12,10.06,6.31,259.95,2.0,184864009.17,3916194.0,5817987.0,124435362.87,,,28106.0,1.34,,,,26.44,212704.0,806700.0,,,1.34,28106.0,,9500.0,37066.0,133.5,0.0,,,15.82,15.82,20836378.0,662066858.13,,711.45,15.8,12.6,0.1168,24.98,0.3102,34.155
2012-11-13,7317182.0,231479197.35,6.78,9.65,6.02,255.31,2.0,163640238.41,4140784.0,5172756.0,130993783.77,,,100000.0,,,7000.0,,10.04,,293604.0,,,,100000.0,0.24,418194.0,652231.0,141.51,15.18,,,16.65,16.65,20736176.0,655989338.04,,707.23,16.67,13.14,0.1336,28.68,0.2941,34.005
2012-11-14,7228924.0,229695919.34,6.7,9.46,5.94,252.54,2.0,174727287.28,4162074.0,5498967.0,132248093.05,,,80752.0,14.66,,,,2.61,432565.0,76500.0,,,14.66,80752.0,,17038.0,106354.0,141.84,3.07,,,16.73,16.73,20714554.0,658195953.46,,704.82,16.75,13.3,0.106,22.03,0.2906,34.155
2012-11-15,6908984.0,220012024.49,6.4,9.19,5.68,242.25,2.0,164338281.07,4132787.0,5160675.0,131605867.76,,,,3.49,,5841.0,,1.91,102320.0,57205.0,,,3.49,,0.21,27918.0,446453.0,141.39,15.13,,,16.51,16.51,20906692.0,665759774.86,,713.61,16.54,15.32,0.1118,23.11,0.2759,34.23
2012-11-16,6440563.0,201081036.94,5.97,8.6,5.3,226.61,2.0,150127591.23,4147404.0,4808540.0,129486241.64,,,10217.0,,,5000.0,,0.06,,600.0,,,,10217.0,0.17,5000.0,357135.0,141.45,12.01,,,16.52,16.52,20960382.0,654404800.82,,713.84,16.54,11.78,0.1147,24.91,0.2565,33.56
2012-11-19,6457593.0,207800487.8,5.99,8.69,5.31,224.35,2.0,151287549.58,4308667.0,4701401.0,138649664.72,,,165726.0,3.35,,3000.0,,3.99,105612.0,147542.0,,,3.35,165726.0,0.1,143079.0,215751.0,146.01,8.8,,,17.14,17.14,20822540.0,670053682.41,,704.88,17.16,11.85,0.1046,22.4,0.257,34.59
2012-11-20,6509544.0,216406192.76,6.03,8.67,5.35,232.28,2.0,157565615.36,4343257.0,4739607.0,144389178.65,,,74782.0,2.56,,,,4.19,38206.0,128045.0,,,2.56,74782.0,,87853.0,,152.42,,,,17.13,17.13,21008060.0,698401344.54,,734.4,17.19,11.48,0.1042,22.36,0.2568,35.735
2012-11-21,6503255.0,227329137.4,6.03,8.48,5.35,238.62,2.0,165458850.68,4293443.0,4733318.0,150082488.49,,,3573.0,1.63,,,,1.77,24900.0,53387.0,,,1.63,3573.0,,,31189.0,155.68,0.81,,,17.01,17.01,20944440.0,732138210.57,,761.33,16.98,11.25,0.1045,22.48,0.2577,37.575
2012-11-22,6536579.0,231078448.11,6.06,8.21,5.37,245.19,2.0,167801332.64,4377154.0,4746642.0,154739345.07,,,108709.0,5.92,,,,0.55,135486.0,24998.0,,,5.92,108709.0,,,122162.0,164.32,1.94,,,17.26,17.26,20989874.0,742025379.0,,788.63,17.24,10.99,0.1007,21.85,0.2577,38.0
2012-11-23,6737058.0,238165699.13,6.24,8.41,5.54,258.04,2.0,174088117.65,4550062.0,4924478.0,160851917.45,,,99517.0,10.51,,,,0.87,180182.0,26609.0,,,10.51,99517.0,,100000.0,2346.0,172.09,0.0,,,17.91,17.91,20850386.0,737094256.69,,789.83,17.89,10.43,0.1104,24.78,0.2652,38.0
2012-11-26,7089922.0,256015570.36,6.57,8.85,5.83,272.9,2.0,190934938.1,4685624.0,5287623.0,169196882.68,,,111123.0,13.13,,25000.0,,5.66,340520.0,150183.0,,,13.13,111123.0,1.0,174622.0,2375.0,178.55,0.0,,,18.32,18.32,20897840.0,754616542.59,,799.17,18.26,9.84,0.1047,23.49,0.2771,38.815
2012-11-27,6913723.0,247819978.91,6.41,8.47,5.68,270.13,2.0,184096471.9,4790851.0,5135954.0,171726375.76,,,21822.0,14.02,,,,7.21,321741.0,184546.0,,,14.02,21822.0,,267951.0,473410.0,185.18,16.54,,,18.7,18.7,20833504.0,746769652.47,,806.0,18.68,13.24,0.1121,23.77,0.2698,38.53
2012-11-28,7119459.0,256320469.31,6.6,8.66,5.85,276.86,2.0,191320039.37,4961267.0,5314032.0,178619511.09,,,108583.0,7.87,,,,0.64,207474.0,16496.0,,,7.87,108583.0,,78329.0,29396.0,190.66,1.25,,,19.1,19.1,21010200.0,756426060.51,,809.4,19.06,15.52,0.1127,22.96,0.2741,38.7
2012-11-29,7112684.0,262461921.68,6.59,8.8,5.85,278.43,2.0,200723175.7,4828216.0,5439572.0,178163805.62,,,21018.0,5.1,,50716.0,,6.05,119999.0,181339.0,,,5.1,21018.0,2.01,27270.0,45175.0,187.03,1.42,,,18.61,18.61,21119266.0,779312442.22,,822.97,18.52,15.98,0.1141,22.78,0.2741,39.665
2012-11-30,6962053.0,258619916.14,6.45,8.7,5.72,279.38,2.0,203297926.51,4811300.0,5472784.0,178725729.68,,,59100.0,7.65,,,,1.32,139566.0,35108.0,,,7.65,59100.0,,185092.0,106354.0,191.7,3.92,7.69,,18.7,18.7,20919700.0,777105698.51,226000.0,831.66,18.73,16.42,0.1193,23.33,0.2706,39.93
2012-12-03,7270624.0,270488260.56,6.74,9.11,5.98,292.66,2.0,209198909.4,5027282.0,5623189.0,187029443.9,,,56660.0,7.81,,,,0.41,185736.0,11013.0,,,7.81,56660.0,,170335.0,35331.0,200.88,1.37,,,19.45,19.45,20819258.0,774536667.37,,830.65,19.47,15.87,0.1128,22.33,0.2813,39.99
2012-12-04,7419720.0,273998795.72,6.88,9.32,6.1,298.28,2.0,213740974.01,5238119.0,5787975.0,193435641.49,,,247419.0,16.49,,,,3.76,408623.0,97886.0,,,16.49,247419.0,,61304.0,243837.0,209.52,10.03,,,20.24,20.24,20641860.0,762271996.98,,822.31,20.31,17.53,0.1055,18.53,0.2867,39.695
2012-12-05,8435096.0,320794008.28,7.82,10.69,6.94,340.4,2.0,239224797.73,5946729.0,6290280.0,226159255.58,,,437865.0,21.05,,,,0.51,507056.0,12285.0,,,21.05,437865.0,,283030.0,4751.0,238.63,0.2,,,22.78,22.78,20153884.0,766469668.01,,810.09,22.75,16.48,0.104,17.37,0.3232,40.88
2012-12-06,8658172.0,323438095.12,8.02,10.91,7.12,358.09,2.0,242793968.32,6010920.0,6499395.0,224546303.16,,,101261.0,10.58,,,,4.7,255932.0,118447.0,,,10.58,101261.0,,81377.0,46817.0,247.64,0.0,,,23.0,23.0,20128258.0,751919160.96,,820.71,23.18,15.8,0.0998,17.08,0.3312,40.155
2012-12-07,9070933.0,336156963.34,8.16,11.27,7.26,369.78,2.0,257682317.57,6011602.0,6953356.0,222782140.84,,,55000.0,18.17,,,,2.34,467671.0,54318.0,,,18.17,55000.0,,,13710.0,243.75,2.1,,,22.96,22.96,20173584.0,747606749.72,,810.12,23.13,14.83,0.096,16.1,0.3464,39.835
2012-12-10,9355084.0,348123237.69,8.41,11.61,7.49,381.25,2.0,268092228.76,6764864.0,7204418.0,251735458.3,,,225394.0,30.17,,,,7.53,750591.0,185340.0,,,30.17,225394.0,,713208.0,499529.0,270.59,18.12,,,25.75,25.75,19508326.0,725947688.86,,778.3,25.8,14.26,0.1129,23.35,0.3561,40.0
2012-12-11,9271911.0,347141485.19,8.34,11.53,7.42,378.15,2.0,267658688.14,6741990.0,7148980.0,252420932.62,,,49288.0,1.47,,,,7.29,39078.0,183040.0,,,1.47,49288.0,,110878.0,94516.0,270.1,4.08,,,25.6,25.6,19591118.0,733493861.09,,784.22,25.62,14.75,0.1146,23.41,0.3521,40.245
2012-12-12,9174864.0,346964879.27,8.25,11.43,7.34,376.06,2.0,262607825.67,6712121.0,6944193.0,253831582.94,,,229740.0,5.1,,,,12.22,118000.0,309609.0,,,5.1,229740.0,,50000.0,322787.0,270.91,13.05,,,25.98,25.98,19121192.0,723104132.53,,771.14,26.0,12.9,0.1124,23.72,0.3552,40.65
2012-12-13,9188243.0,344051684.35,8.26,11.55,7.35,378.17,2.0,247994680.01,6987027.0,6622945.0,261627648.28,,,75951.0,3.33,,,,4.03,82718.0,104809.0,,,3.33,75951.0,,303764.0,403966.0,283.78,16.2,,,27.01,27.01,18880388.0,706971865.3,,764.17,27.08,16.23,0.1163,23.84,0.3552,40.25
2012-12-14,9197183.0,342504079.96,8.27,11.63,7.36,375.03,2.0,246347293.17,7007423.0,6615107.0,260957183.03,,,39278.0,0.3,,,,2.87,22269.0,70056.0,,,0.3,39278.0,,51174.0,30107.0,281.6,1.42,,,27.09,27.09,18863820.0,702490677.16,,756.07,27.14,16.27,0.1165,23.75,0.3555,40.03
2012-12-17,9186524.0,342192600.35,8.26,11.76,7.35,374.37,2.0,246428799.53,7008670.0,6615643.0,261068823.45,,,21473.0,1.43,,,,1.12,37869.0,27128.0,,,1.43,21473.0,,6902.0,37333.0,281.15,1.53,,,27.13,27.13,18821214.0,701079119.85,,752.39,27.2,16.27,0.1169,23.77,0.3557,40.04
2012-12-18,9257160.0,348656081.57,8.32,11.92,7.41,368.34,2.0,246408699.73,7096369.0,6542392.0,267273354.77,,,211857.0,2.6,,,,4.61,62631.0,129112.0,,,2.6,211857.0,,4954.0,135882.0,285.15,5.37,,,27.5,27.5,18705576.0,704515513.57,,751.06,27.52,16.7,0.1177,24.11,0.3588,40.485
