,ALVER FP Equity_DX_SI_QTY,ALVER FP Equity_DX_SHORT_INTEREST_VALUE,ALVER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVER FP Equity_DX_SI_MV,ALVER FP Equity_DX_DSS,ALVER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVER FP Equity_DX_SUPPLY_SI_QTY,ALVER FP Equity_DX_BROKER_SI_QTY,ALVER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVER FP Equity_DX_BROKER_SI_MV_NEW_x,ALVER FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVER FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVER FP Equity_DX_BROKER_SI_MV_INC_x,ALVER FP Equity_DX_SUPPLY_SI_MV_NEW,ALVER FP Equity_DX_BROKER_SI_QTY_ADD,ALVER FP Equity_DX_BROKER_SI_QTY_NEW,ALVER FP Equity_DX_SUPPLY_SI_MV_DEC,ALVER FP Equity_DX_BROKER_SI_QTY_INC,ALVER FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVER FP Equity_DX_BROKER_SI_MV_NEW_y,ALVER FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVER FP Equity_DX_BROKER_SI_MV_INC_y,ALVER FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVER FP Equity_DX_BROKER_SI_MV_ADD,ALVER FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVER FP Equity_DX_BROKER_SI_QTY_DEC,ALVER FP Equity_DX_SUPPLY_SI_MV,ALVER FP Equity_DX_BROKER_SI_MV_DEC,ALVER FP Equity_DX_BROKER_SI_MV_RMV,ALVER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVER FP Equity_DX_UTILIZATION_QUANTITY,ALVER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVER FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVER FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVER FP Equity_DX_BROKER_SI_CON_RATIO,ALVER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVER FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-08-21,5543.0,292.12,0.07,0.02,0.07,0.0,1.0,255.23,4071.0,4843.0,214.54,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,24.65,0.2352,34.38,0.8466
2024-08-22,5543.0,284.91,0.07,0.02,0.07,0.0,1.0,248.93,4071.0,4843.0,209.25,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,24.76,0.2363,34.62,0.8466
2024-08-23,5543.0,259.41,0.07,0.02,0.07,0.0,1.0,226.65,4071.0,4843.0,190.52,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,25.04,0.236,34.39,0.8466
2024-08-26,5543.0,277.15,0.07,0.02,0.07,0.0,1.0,242.15,4071.0,4843.0,203.55,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,26.15,0.2454,35.82,0.8466
2024-08-27,5543.0,277.15,0.06,0.02,0.06,0.0,1.0,242.15,4071.0,4843.0,203.55,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,25.78,0.2427,35.4,0.8466
2024-08-28,5543.0,268.28,0.06,0.02,0.06,0.0,1.0,234.4,4071.0,4843.0,197.04,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,25.79,0.2437,35.62,0.8466
2024-08-29,5543.0,260.52,0.06,0.02,0.06,0.0,1.0,227.62,4071.0,4843.0,191.34,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,26.01,0.2456,35.96,0.8466
2024-08-30,5543.0,269.39,0.06,0.02,0.06,0.0,1.0,235.37,4071.0,4843.0,197.85,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,26.11,0.2463,36.04,0.8466
2024-09-02,5543.0,257.75,0.06,0.02,0.06,0.0,1.0,225.2,4071.0,4843.0,189.3,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,26.01,0.2456,35.94,0.8466
2024-09-03,5543.0,232.81,0.06,0.01,0.06,0.0,1.0,203.41,4071.0,4843.0,170.98,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,26.4,0.2493,36.54,0.8466
2024-09-04,5543.0,216.18,0.06,0.01,0.06,0.0,1.0,188.88,4071.0,4843.0,158.77,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,27.22,0.2538,37.01,0.8466
2024-09-05,5543.0,206.2,0.06,0.02,0.06,0.0,1.0,180.16,4071.0,4843.0,151.44,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,28.38,0.2649,38.35,0.8466
2024-09-06,5543.0,160.19,0.06,0.01,0.06,0.0,1.0,139.96,4071.0,4843.0,117.65,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,29.03,0.2717,39.18,0.8466
2024-09-09,5543.0,139.68,0.06,0.01,0.06,0.0,1.0,122.04,4071.0,4843.0,102.59,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,31.36,0.2968,41.73,0.8466
2024-09-10,5543.0,136.91,0.04,0.01,0.04,0.0,1.0,119.62,4071.0,4843.0,100.55,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,32.15,0.3038,42.26,0.8466
2024-09-11,5543.0,144.12,0.04,0.01,0.04,0.0,1.0,125.92,4071.0,4843.0,105.85,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,32.16,0.3039,42.26,0.8466
2024-09-12,5543.0,138.57,0.04,0.01,0.04,0.0,1.0,121.08,4071.0,4843.0,101.78,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,31.93,0.3023,42.19,0.7177
2024-09-13,5543.0,136.91,0.04,0.01,0.04,0.0,1.0,119.62,4071.0,4843.0,100.55,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,32.27,0.3036,42.14,0.7177
2024-09-16,5543.0,135.25,0.04,0.01,0.04,0.0,1.0,118.17,4071.0,4843.0,99.33,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,32.4,0.3041,42.13,0.7177
2024-09-17,5543.0,120.28,0.04,0.01,0.04,0.0,1.0,105.09,4071.0,4843.0,88.34,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,32.59,0.3071,42.44,0.7177
2024-09-18,5543.0,121.39,0.04,0.01,0.04,0.0,1.0,106.06,4071.0,4843.0,89.15,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,33.1,0.3131,42.93,0.7177
2024-09-19,5543.0,119.17,0.04,0.01,0.04,0.0,1.0,104.12,4071.0,4843.0,87.53,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,33.14,0.3126,42.84,0.7177
2024-09-20,5543.0,123.05,0.04,0.01,0.04,0.0,1.0,107.51,4071.0,4843.0,90.38,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,33.15,0.313,42.89,0.7177
2024-09-23,5543.0,121.95,0.04,0.01,0.04,0.0,1.0,106.55,4071.0,4843.0,89.56,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,32.99,0.3119,42.84,0.7177
2024-09-24,5543.0,113.63,0.04,0.01,0.04,0.0,1.0,99.28,4071.0,4843.0,83.46,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,33.21,0.3131,42.86,0.7177
2024-09-25,5543.0,118.62,0.03,0.01,0.03,0.0,1.0,103.64,4071.0,4843.0,87.12,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,33.38,0.3163,43.18,0.7177
2024-09-26,5543.0,116.4,0.03,0.01,0.03,0.0,1.0,101.7,4071.0,4843.0,85.49,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,33.29,0.3141,42.94,0.7177
2024-09-27,5543.0,117.51,0.03,0.01,0.03,0.0,1.0,102.67,4071.0,4843.0,86.31,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,33.37,0.3148,42.99,0.7177
2024-09-30,5543.0,112.52,0.03,0.01,0.03,0.0,1.0,98.31,4071.0,4843.0,82.64,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,33.32,0.3156,43.14,0.7177
2024-10-01,5543.0,111.97,0.03,0.01,0.03,0.0,1.0,97.83,4071.0,4843.0,82.23,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,33.42,0.3185,43.46,0.7177
2024-10-02,5543.0,110.86,0.03,0.01,0.03,0.0,1.0,96.86,4071.0,4843.0,81.42,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.71,0.0,0.0,0.0,100.0,33.42,0.3191,43.55,0.7177
2024-10-03,5543.0,101.99,0.03,0.01,0.03,0.0,1.0,89.11,4071.0,4843.0,74.91,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.85,0.0,0.0,0.0,100.0,34.52,0.3359,45.02,0.7196
2024-10-04,5543.0,110.31,0.03,0.0,0.03,0.0,1.0,96.38,4071.0,4843.0,81.01,,,,,,,,,,,,,,,,,,0.0,,,100.0,52.85,0.0,0.0,0.0,100.0,34.67,0.3393,45.36,0.7196
2024-10-07,5543.0,93.12,0.03,0.0,0.03,0.0,1.0,81.36,4071.0,4843.0,68.39,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,34.57,0.3384,45.3,1.0259
2024-10-08,5543.0,94.23,0.03,0.0,0.03,0.0,1.0,82.33,4071.0,4843.0,69.21,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,35.4,0.3461,45.71,1.0259
2024-10-09,5543.0,88.13,0.03,0.0,0.03,0.0,1.0,77.0,4071.0,4843.0,64.73,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,35.36,0.3473,45.88,1.0259
2024-10-10,5543.0,86.47,0.02,0.0,0.02,0.0,1.0,75.55,4071.0,4843.0,63.51,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,35.62,0.3511,46.16,1.0259
2024-10-11,5543.0,83.7,0.02,0.0,0.02,0.0,1.0,73.13,4071.0,4843.0,61.47,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,35.75,0.3525,46.25,1.0259
2024-10-14,5543.0,89.8,0.02,0.0,0.02,0.0,1.0,78.46,4071.0,4843.0,65.95,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,36.25,0.3622,47.04,1.0259
2024-10-15,5543.0,80.37,0.02,0.0,0.02,0.0,1.0,70.22,4071.0,4843.0,59.03,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,35.57,0.3518,46.3,1.0259
2024-10-16,5543.0,82.04,0.02,0.0,0.02,0.0,1.0,71.68,4071.0,4843.0,60.25,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,36.49,0.3676,47.52,1.0259
2024-10-17,5543.0,59.86,0.02,0.0,0.02,0.0,1.0,52.3,4071.0,4843.0,43.97,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,36.07,0.3616,47.12,1.0259
2024-10-18,5543.0,55.43,0.02,0.0,0.02,0.0,1.0,48.43,4071.0,4843.0,40.71,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,37.15,0.3767,48.09,1.0259
2024-10-21,5543.0,49.33,0.02,0.0,0.02,0.0,1.0,43.1,4071.0,4843.0,36.23,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,38.53,0.4039,50.11,1.0259
2024-10-22,5543.0,49.33,0.02,0.0,0.02,0.0,1.0,43.1,4071.0,4843.0,36.23,,,,,,,,,,,,,,,,,,0.0,,,100.0,33.36,0.0,0.0,0.0,100.0,38.93,0.4116,50.63,0.4542
2024-10-23,5543.0,51.0,0.02,0.0,0.02,0.0,1.0,44.56,4071.0,4843.0,37.45,,,,,,,,,,,,,,,,,,0.0,,,100.0,24.37,0.0,0.0,0.0,100.0,38.88,0.4113,50.63,0.3319
2024-10-24,5543.0,52.1,0.02,0.0,0.02,0.0,1.0,45.52,4071.0,4843.0,38.27,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,38.74,0.4068,50.27,1.0259
2024-10-25,5543.0,51.55,0.02,0.0,0.02,0.0,1.0,45.04,4071.0,4843.0,37.86,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,38.72,0.4074,50.34,1.0259
2024-10-28,5543.0,49.89,0.02,0.0,0.02,0.0,1.0,43.59,4071.0,4843.0,36.64,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,38.68,0.4064,50.27,1.0259
2024-10-29,5543.0,54.32,0.02,0.0,0.02,0.0,1.0,47.46,4071.0,4843.0,39.9,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,38.85,0.4092,50.44,1.0259
2024-10-30,5543.0,47.67,0.02,0.0,0.02,0.0,1.0,41.65,4071.0,4843.0,35.01,,,,,,,,,,,,,,,,,,0.0,,,100.0,75.35,0.0,0.0,0.0,100.0,38.69,0.4049,50.1,1.0259
2024-10-31,5543.0,46.56,0.02,0.0,0.02,0.0,1.0,40.68,4071.0,4843.0,34.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.78,0.0,0.0,0.0,100.0,39.26,0.4095,50.16,0.0243
2024-11-01,5543.0,37.14,0.01,0.0,0.01,0.0,1.0,32.45,4071.0,4843.0,27.28,,,,,,,,,,,,,,,,,,0.0,,,100.0,1.78,0.0,0.0,0.0,100.0,39.6,0.4177,50.77,0.0243
2024-11-04,5543.0,37.14,0.01,0.0,0.01,0.0,1.0,32.45,4071.0,4843.0,27.28,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.09,0.0,0.0,0.0,100.0,39.93,0.4214,50.91,0.0557
2024-11-05,5543.0,37.69,0.02,0.0,0.02,0.0,1.0,32.93,4071.0,4843.0,27.68,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.09,0.0,0.0,0.0,100.0,40.04,0.4208,50.76,0.0557
2024-11-06,5543.0,37.14,0.02,0.0,0.02,0.0,0.0,32.45,4071.0,4843.0,27.28,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.09,0.0,0.0,0.0,100.0,39.66,0.422,51.18,0.0557
2024-11-07,5543.0,37.14,0.02,0.0,0.02,0.0,0.0,32.45,4071.0,4843.0,27.28,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.09,0.0,0.0,0.0,100.0,39.8,0.422,51.07,0.0557
2024-11-08,5543.0,34.92,0.02,0.0,0.02,0.0,0.0,30.51,4071.0,4843.0,25.65,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.09,0.0,0.0,0.0,100.0,39.7,0.4234,51.29,0.0557
2024-11-11,5543.0,33.26,0.02,0.0,0.02,0.0,0.0,29.06,4071.0,4843.0,24.43,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.09,0.0,0.0,0.0,100.0,39.69,0.4265,51.62,0.0557
2024-11-12,5543.0,33.26,0.02,0.0,0.02,0.0,0.0,29.06,4071.0,4843.0,24.43,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.35,0.0,0.0,0.0,100.0,40.25,0.4392,52.48,0.0728
2024-11-13,5543.0,34.37,0.02,0.0,0.02,0.0,0.0,30.03,4071.0,4843.0,25.24,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.35,0.0,0.0,0.0,100.0,40.11,0.4393,52.6,0.0728
2024-11-14,5543.0,32.7,0.01,0.0,0.01,0.0,0.0,28.57,4071.0,4843.0,24.02,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.55,0.0,0.0,0.0,100.0,39.49,0.4283,51.96,0.0756
2024-11-15,5543.0,32.15,0.01,0.0,0.01,0.0,0.0,28.09,4071.0,4843.0,23.61,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.55,0.0,0.0,0.0,100.0,39.62,0.4298,52.01,0.0756
2024-11-18,5531.0,27.1,0.01,0.0,0.01,0.0,0.0,23.3,4071.0,4756.0,19.95,,,,,,,,,,,,,,,,,87.0,0.0,0.0,,100.0,5.51,0.0,0.0,0.0,100.0,39.82,0.4316,52.03,0.0748
2024-11-19,5456.0,24.01,0.01,0.0,0.01,0.0,0.0,20.93,3996.0,4756.0,17.58,,,,,,,,0.0,,75.0,,,,,,,,0.0,,,100.0,5.12,0.0,0.0,0.0,100.0,40.89,0.4527,53.33,0.0699
2024-11-20,5456.0,26.19,0.01,0.0,0.01,0.0,0.0,22.83,3996.0,4756.0,19.18,,,,,,,,,,,,,,,,,,0.0,,,100.0,2.49,0.0,0.0,0.0,100.0,40.18,0.4406,52.66,0.034
2024-11-21,5385.0,22.62,0.01,0.0,0.01,0.0,0.0,19.68,3996.0,4685.0,16.78,,,,,,,,,,,,,,,,,71.0,0.0,0.0,,100.0,5.65,0.0,0.0,0.0,100.0,42.59,0.4303,49.68,0.0762
2024-11-22,5385.0,22.08,0.01,0.0,0.01,0.0,0.0,19.21,3996.0,4685.0,16.38,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.65,0.0,0.0,0.0,100.0,42.69,0.4341,49.99,0.0762
2024-11-25,5385.0,21.0,0.01,0.0,0.01,0.0,0.0,18.27,3996.0,4685.0,15.58,,,,,,,,,,,,,,,,,,0.0,,,100.0,73.96,0.0,0.0,0.0,100.0,42.89,0.4346,49.87,0.9967
2024-11-26,5385.0,19.92,0.01,0.0,0.01,0.0,0.0,17.33,3996.0,4685.0,14.79,,,,,,,,,,,,,,,,,,0.0,,,100.0,73.96,0.0,0.0,0.0,100.0,42.97,0.4361,49.96,0.9967
2024-11-27,5385.0,20.46,0.01,0.0,0.01,0.0,0.0,17.8,3996.0,4685.0,15.18,,,,,,,,,,,,,,,,,,0.0,,,100.0,73.96,0.0,0.0,0.0,100.0,43.99,0.4565,51.2,0.9967
2024-11-28,5385.0,22.08,0.01,0.0,0.01,0.0,0.0,19.21,3996.0,4685.0,16.38,,,,,,,,,,,,,,,,,,0.0,,,100.0,73.96,0.0,0.0,0.0,100.0,42.89,0.4362,50.03,0.9967
2024-11-29,5385.0,20.46,0.01,0.0,0.01,0.0,0.0,17.8,3996.0,4685.0,15.18,,,,,,,,,,,,,,,,,,0.0,,,100.0,73.96,0.0,0.0,0.0,100.0,43.09,0.4342,49.65,0.9967
2024-12-02,5385.0,19.92,0.01,0.0,0.01,0.0,0.0,17.33,3996.0,4685.0,14.79,,,,,,,,,,,,,,,,,,0.0,,,100.0,73.96,0.0,0.0,0.0,100.0,43.02,0.4366,49.96,0.9967
2024-12-03,5385.0,18.85,0.01,0.0,0.01,0.0,0.0,16.4,3996.0,4685.0,13.99,,,,,,,,,,,,,,,,,,0.0,,,100.0,73.96,0.0,0.0,0.0,100.0,44.1,0.4569,51.15,0.9967
2024-12-04,5385.0,16.16,0.01,0.0,0.01,0.0,0.0,14.06,3996.0,4685.0,11.99,,,,,,,,,,,,,,,,,,0.0,,,100.0,73.96,0.0,0.0,0.0,100.0,43.21,0.4395,50.1,0.9967
2024-12-05,5385.0,17.23,0.01,0.0,0.01,0.0,0.0,14.99,3996.0,4685.0,12.79,,,,,,,,,,,,,,,,,,0.0,,,100.0,73.96,0.0,0.0,0.0,100.0,43.5,0.4417,50.07,0.9967
2024-12-06,6385.0,19.16,0.01,0.0,0.01,0.0,0.0,14.06,3996.0,4685.0,11.99,,,,,,,,,,,,,,,,,,0.0,,,100.0,73.96,0.0,0.0,0.0,100.0,44.07,0.4409,49.5,1.1818
2024-12-09,3596.0,10.79,0.0,0.0,0.0,0.0,0.0,8.69,2996.0,2896.0,8.99,,,,,,,,0.0,,1000.0,,,,,,,1789.0,0.0,0.0,,100.0,55.45,0.0,0.0,0.0,100.0,21.96,0.4041,56.08,0.6656
2024-12-10,1200.0,3.96,0.0,0.0,0.0,0.0,0.0,1.98,600.0,600.0,1.98,,,,,,,,0.0,,2396.0,,,,,,,2296.0,0.0,0.0,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-11,1200.0,3.6,0.0,0.0,0.0,0.0,0.0,1.8,600.0,600.0,1.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-12,1200.0,3.36,0.0,0.0,0.0,0.0,0.0,1.68,600.0,600.0,1.68,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-13,1200.0,3.12,0.0,0.0,0.0,0.0,0.0,1.56,600.0,600.0,1.56,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-16,1200.0,2.64,0.0,0.0,0.0,0.0,0.0,1.32,600.0,600.0,1.32,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-17,1200.0,2.76,0.0,0.0,0.0,0.0,0.0,1.38,600.0,600.0,1.38,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-18,1200.0,2.64,0.0,0.0,0.0,0.0,0.0,1.32,600.0,600.0,1.32,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-19,1200.0,2.64,0.0,0.0,0.0,0.0,0.0,1.32,600.0,600.0,1.32,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-20,1200.0,2.52,0.0,0.0,0.0,0.0,0.0,1.26,600.0,600.0,1.26,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-23,1200.0,2.64,0.0,0.0,0.0,0.0,0.0,1.32,600.0,600.0,1.32,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-24,1200.0,2.52,0.0,0.0,0.0,0.0,0.0,1.26,600.0,600.0,1.26,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-25,1200.0,2.52,0.0,0.0,0.0,0.0,0.0,1.26,600.0,600.0,1.26,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-26,1200.0,2.52,0.0,0.0,0.0,0.0,0.0,1.26,600.0,600.0,1.26,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-27,1200.0,2.52,0.0,0.0,0.0,0.0,0.0,1.26,600.0,600.0,1.26,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-30,1200.0,2.4,0.0,0.0,0.0,0.0,0.0,1.2,600.0,600.0,1.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2024-12-31,1200.0,2.4,0.0,0.0,0.0,0.0,0.0,1.2,600.0,600.0,1.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2025-01-01,1200.0,2.4,0.0,0.0,0.0,0.0,0.0,1.2,600.0,600.0,1.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2025-01-02,1200.0,2.4,0.0,0.0,0.0,0.0,0.0,1.2,600.0,600.0,1.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,14.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.2998
2025-01-03,1200.0,2.4,0.0,0.0,0.0,0.0,0.0,1.2,600.0,600.0,1.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0093
2025-01-06,1200.0,2.4,0.0,0.0,0.0,0.0,0.0,1.2,600.0,600.0,1.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0093
2025-01-07,1200.0,2.4,0.0,0.0,0.0,0.0,0.0,1.2,600.0,600.0,1.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0093
2025-01-08,1200.0,2.16,0.0,0.0,0.0,0.0,0.0,1.08,600.0,600.0,1.08,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0093
2025-01-09,1200.0,2.16,0.0,0.0,0.0,0.0,0.0,1.08,600.0,600.0,1.08,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0093
2025-01-10,1200.0,2.16,0.0,0.0,0.0,0.0,0.0,1.08,600.0,600.0,1.08,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0093
2025-01-13,1200.0,2.04,0.0,0.0,0.0,0.0,0.0,1.02,600.0,600.0,1.02,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0093
2025-01-14,1200.0,1.92,0.0,0.0,0.0,0.0,0.0,0.96,600.0,600.0,0.96,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0093
2025-01-15,1200.0,2.4,0.0,0.0,0.0,0.0,0.0,1.2,600.0,600.0,1.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0093
2025-01-16,1200.0,2.28,0.0,0.0,0.0,0.0,0.0,1.14,600.0,600.0,1.14,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0093
2025-01-17,1200.0,1.8,0.0,0.0,0.0,0.0,0.0,0.9,600.0,600.0,0.9,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0093
