,GTT FP Equity_DX_SI_QTY,GTT FP Equity_DX_SHORT_INTEREST_VALUE,GTT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GTT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GTT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GTT FP Equity_DX_SI_MV,GTT FP Equity_DX_DSS,GTT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GTT FP Equity_DX_SUPPLY_SI_QTY,GTT FP Equity_DX_BROKER_SI_QTY,GTT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GTT FP Equity_DX_BROKER_SI_MV_NEW_x,GTT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GTT FP Equity_DX_SUPPLY_SI_QTY_INC_x,GTT FP Equity_DX_BROKER_SI_MV_INC_x,GTT FP Equity_DX_SUPPLY_SI_MV_NEW,GTT FP Equity_DX_BROKER_SI_QTY_ADD,GTT FP Equity_DX_BROKER_SI_QTY_NEW,GTT FP Equity_DX_SUPPLY_SI_MV_DEC,GTT FP Equity_DX_BROKER_SI_QTY_INC,GTT FP Equity_DX_SUPPLY_SI_QTY_DEC,GTT FP Equity_DX_BROKER_SI_MV_NEW_y,GTT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GTT FP Equity_DX_BROKER_SI_MV_INC_y,GTT FP Equity_DX_SUPPLY_SI_QTY_INC_y,GTT FP Equity_DX_BROKER_SI_MV_ADD,GTT FP Equity_DX_SUPPLY_SI_QTY_ADD,GTT FP Equity_DX_BROKER_SI_QTY_DEC,GTT FP Equity_DX_SUPPLY_SI_MV,GTT FP Equity_DX_BROKER_SI_MV_DEC,GTT FP Equity_DX_SUPPLY_SI_MV_RMV,GTT FP Equity_DX_BROKER_SI_MV_RMV,GTT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GTT FP Equity_DX_UTILIZATION_QUANTITY,GTT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GTT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GTT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GTT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GTT FP Equity_DX_ACTIVE_UTILIZATION_MV,GTT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GTT FP Equity_DX_BROKER_SI_CON_RATIO,GTT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GTT FP Equity_DX_DEMAND_SUPPLY_RATIO,GTT FP Equity_PX_LAST
2024-07-02,1963872.0,241556256.0,5.84,23.28,5.29,241.64,2.0,114891840.0,1812410.0,934080.0,222926430.0,,,12516.0,1.95,,,,1.24,8947.0,12675.0,,,1.95,12516.0,,,,222.69,,,,19.94,19.94,7275790.0,894922170.0,,893.59,19.95,42.04,0.4749,54.57,0.2161,123.0
2024-07-03,1931875.0,245154937.5,5.75,23.52,5.2,238.05,2.0,116358417.0,1785742.0,916930.0,226610659.8,,,7613.0,,,,,4.21,,34281.0,,,,7613.0,,,17150.0,219.97,2.23,,,19.61,19.61,7318423.0,928707878.7,,906.65,19.52,42.66,0.4813,54.68,0.2122,126.9
2024-07-04,1907338.0,251005680.8,5.67,22.94,5.14,242.51,2.0,119044438.8,1761205.0,904593.0,231774578.0,,,,,,,,2.71,,24537.0,,,,,,,12337.0,224.18,0.0,,,19.29,19.29,7370035.0,969896606.0,,942.96,19.21,42.64,0.4811,54.68,0.2089,131.6
2024-07-05,1915612.0,248837998.8,5.7,22.64,5.16,251.76,2.0,119101023.3,1769579.0,916867.0,229868312.1,,,1031.0,0.04,,13512.0,,0.85,256.0,7444.0,,,0.04,1031.0,1.8,14787.0,1494.0,232.29,0.0,,,19.36,19.36,7369613.0,957312728.7,,964.61,19.41,42.34,0.4739,54.24,0.2096,129.9
2024-07-08,1905108.0,242329737.6,5.67,22.05,5.13,247.43,2.0,115708752.0,1731254.0,909660.0,220215508.8,,,12070.0,0.0,,,,6.96,6305.0,52735.0,,,0.0,12070.0,,2340.0,13512.0,224.58,1.8,,,18.89,18.89,7433564.0,945549340.8,,961.42,18.94,42.44,0.4813,54.85,0.2079,127.2
2024-07-09,1942152.0,243351645.6,5.78,21.79,5.23,247.34,2.0,118119808.8,1777319.0,942696.0,222698070.7,,,36309.0,0.84,,7217.0,,0.01,25819.0,22.0,,,0.84,36309.0,0.99,9778.0,,226.12,,,,19.2,19.2,7481906.0,937482821.8,,951.65,19.2,41.81,0.4787,55.1,0.2098,125.3
2024-07-10,1968088.0,251324837.6,5.85,22.2,5.3,247.15,2.0,124332806.4,1803255.0,973632.0,230275663.5,,,28462.0,2.05,,,,0.76,30936.0,5790.0,,,2.05,28462.0,,3264.0,,226.26,,,,19.36,19.36,7512422.0,959336289.4,,945.3,19.31,40.84,0.4804,55.97,0.2113,127.7
2024-07-11,1968292.0,256468447.6,5.85,21.86,5.3,251.63,2.0,126794669.4,1797414.0,973098.0,234203044.2,,,11261.0,3.42,,,,1.56,9947.0,17102.0,,,3.42,11261.0,,,10481.0,229.61,1.32,,,19.29,19.29,7519455.0,979784986.5,,963.89,19.24,40.83,0.486,56.48,0.2113,130.3
2024-07-12,1965409.0,261006315.2,5.85,21.58,5.3,256.61,2.0,129426614.4,1788099.0,974598.0,237459547.2,,,,0.2,,,,1.34,1500.0,10815.0,,,0.2,,,1500.0,,233.32,,,,19.11,19.11,7567358.0,1004945142.4,,989.86,19.08,40.66,0.4856,56.57,0.2101,132.8
2024-07-15,1967272.0,259089722.4,5.85,21.43,5.3,261.39,2.0,128354161.5,1791317.0,974595.0,235916448.9,,,17912.0,0.34,,,,1.62,2500.0,14694.0,,,0.34,17912.0,,,2503.0,237.97,0.0,,,19.14,19.14,7567582.0,996650549.4,,1002.59,19.18,40.81,0.484,56.32,0.2102,131.7
2024-07-16,1945519.0,255446644.7,5.79,21.19,5.24,256.43,2.0,126276724.6,1770541.0,961742.0,232472033.3,,,,,,,,2.91,,21553.0,,,,,,777.0,12853.0,233.36,2.74,,,18.93,18.93,7581306.0,995425477.8,,997.59,18.96,41.05,0.4831,56.06,0.208,131.3
2024-07-17,1943115.0,257851360.5,5.78,21.35,5.23,254.84,2.0,127304152.6,1755680.0,959338.0,232978736.0,,,2596.0,,,,,2.44,,17457.0,,,,2596.0,,,2404.0,230.2,0.9,,,18.76,18.76,7600749.0,1008619392.3,,998.69,18.73,40.97,0.4832,56.13,0.2077,132.7
2024-07-18,1944714.0,256507776.6,5.78,21.49,5.24,257.9,2.0,120620175.8,1735565.0,914482.0,228921023.5,,,241225.0,,,,,34.63,,264469.0,,,,241225.0,,3129.0,44856.0,230.82,4.71,,,18.46,18.46,7665555.0,1011086704.5,,1015.6,18.52,41.09,0.4573,53.62,0.2069,131.9
2024-07-19,1971572.0,258473089.2,5.86,21.41,5.31,260.71,2.0,123492529.2,1826891.0,941972.0,239505410.1,,,47799.0,1.35,,18212.0,,0.08,10778.0,632.0,,,1.35,47799.0,2.45,44159.0,1500.0,241.64,0.2,,,19.42,19.42,7579844.0,993717548.4,,999.1,19.48,40.44,0.4506,53.48,0.2096,131.1
2024-07-22,2015404.0,266234868.4,5.99,21.75,5.43,265.29,2.0,127941227.8,1826893.0,968518.0,241332565.3,,,18344.0,6.04,,,,2.49,42821.0,18342.0,,,6.04,18344.0,,,16275.0,240.02,2.9,,,19.41,19.41,7583438.0,1001772159.8,,995.69,19.42,39.77,0.4299,51.94,0.2142,132.1
2024-07-23,1997397.0,262857445.2,5.94,21.6,5.38,265.19,2.0,125424670.0,1821414.0,953075.0,239698082.4,,,1796.0,0.66,,3000.0,,0.97,5000.0,9838.0,,,0.66,1796.0,0.42,2563.0,23443.0,241.29,1.96,,,19.38,19.38,7575411.0,996924087.6,,999.94,19.44,40.06,0.4253,51.27,0.2126,131.6
2024-07-24,2047746.0,267640402.2,6.09,21.97,5.52,270.78,2.0,123047515.0,1817893.0,941450.0,237598615.1,,,7646.0,,,,,1.51,,11227.0,,,,7646.0,,60.0,11625.0,239.52,2.18,,,19.35,19.35,7575855.0,990164248.5,,994.78,19.41,39.16,0.4297,52.4,0.218,130.7
2024-07-25,1292320.0,168906224.0,3.84,13.94,3.48,169.35,1.0,48365142.9,1243864.0,370047.0,162573024.8,,,,,,,,76.04,,574029.0,,,,,,,571403.0,162.58,76.05,,,13.33,13.33,8088168.0,1057123557.6,,1056.89,13.33,24.09,0.4537,62.54,0.1385,130.7
2024-07-26,1003799.0,132802607.7,2.99,11.06,2.7,131.58,1.0,17394274.8,956294.0,131476.0,126517696.2,,,,,,88.0,,37.67,,287658.0,,,,,0.01,88.0,238659.0,124.88,31.15,,,10.25,10.25,8375127.0,1108029302.1,,1097.69,10.21,6.82,0.6628,80.8,0.1076,132.3
2024-07-29,882600.0,118709700.0,2.62,9.78,2.38,117.28,1.0,8622660.5,868677.0,64109.0,116837056.5,,,,0.54,,,,11.37,3936.0,89367.0,,,0.54,,,1750.0,71303.0,115.2,9.52,,,9.35,9.35,8423665.0,1132982942.5,,1119.63,9.33,3.75,0.7947,88.99,0.095,134.5
2024-07-30,884672.0,121376998.4,2.63,10.03,2.38,119.24,1.0,9080033.2,868749.0,66181.0,119192362.8,,,72.0,0.29,,,,,2072.0,,,,0.29,72.0,,,,116.87,,,,9.34,9.34,8435227.0,1157313144.4,,1139.94,9.3,3.76,0.7909,88.78,0.0951,137.2
2024-07-31,882186.0,120330170.4,2.62,10.1,2.38,121.18,1.0,8735874.4,865191.0,64046.0,118012052.4,,,17360.0,2.62,,,,2.76,18294.0,20918.0,,,2.62,17360.0,,,20429.0,118.56,2.71,,,9.31,9.31,8427248.0,1149476627.2,,1153.26,9.32,3.77,0.7937,88.94,0.0949,136.4
2024-08-01,880528.0,119751808.0,2.62,10.04,2.37,120.47,1.0,8437032.0,863605.0,62037.0,117450280.0,,,423.0,,,,,0.28,,2009.0,,,,423.0,,,2009.0,117.94,0.35,,,9.29,9.29,8428119.0,1146224184.0,,1149.04,9.31,3.77,0.7983,89.21,0.0948,136.0
2024-08-02,865342.0,112840596.8,2.57,10.14,2.33,116.78,1.0,6109370.4,853419.0,46851.0,111285837.6,,,,,,,,1.43,,10186.0,,,,,,,15186.0,114.96,2.14,,,9.21,9.21,8417649.0,1097661429.6,,1128.24,9.25,3.87,0.8257,90.76,0.0933,130.4
2024-08-05,857425.0,108292777.5,2.55,10.48,2.31,111.61,1.0,5778603.9,845570.0,45753.0,106795491.0,,,27021.0,0.04,,,,4.74,652.0,34870.0,,,0.04,27021.0,,,1750.0,109.81,0.24,,,9.13,9.13,8413626.0,1062640963.8,,1086.98,9.18,3.89,0.8262,90.78,0.0926,126.3
2024-08-06,854911.0,108402714.8,2.54,10.44,2.3,108.33,1.0,5381772.4,842336.0,42443.0,106808204.8,,,10697.0,0.0,,,,3.18,720.0,24030.0,,,0.0,10697.0,,10099.0,4030.0,106.52,0.55,,,9.06,9.06,8453313.0,1071880088.4,,1069.87,9.05,3.9,0.8332,91.17,0.092,126.8
2024-08-07,906635.0,116774588.0,2.7,11.2,2.44,115.18,1.0,8717828.0,866838.0,67685.0,111648734.4,,,4744.0,3.45,,,,0.34,27222.0,2720.0,,,3.45,4744.0,,22478.0,1980.0,109.95,0.28,,,9.33,9.33,8419812.0,1084471785.6,,1072.01,9.3,6.76,0.7444,85.92,0.0976,128.8
2024-08-08,909116.0,115457732.0,2.7,11.25,2.45,117.37,1.0,8820023.0,867519.0,69449.0,110174913.0,,,717.0,0.22,,1800.0,,0.37,1234.0,3002.0,,,0.22,717.0,0.23,2966.0,1270.0,111.86,0.15,,,9.59,9.59,8177595.0,1038554565.0,,1048.8,9.64,6.87,0.7412,85.72,0.1005,127.0
2024-08-09,914111.0,115360808.2,2.72,11.35,2.46,116.06,1.0,9300182.8,874314.0,73694.0,110338426.8,,,19339.0,0.51,,,,1.62,4445.0,12544.0,,,0.51,19339.0,,,200.0,110.83,0.06,,,9.66,9.66,8178704.0,1032152444.8,,1035.51,9.67,7.34,0.7344,85.29,0.101,126.2
2024-08-12,905266.0,114425622.4,2.69,11.29,2.44,114.43,1.0,8293356.8,864519.0,65612.0,109275201.6,,,1607.0,0.05,,,,1.47,460.0,11402.0,,,0.05,1607.0,,,8542.0,109.13,1.12,,,9.54,9.54,8193930.0,1035712752.0,,1034.07,9.55,7.19,0.7447,85.9,0.0999,126.4
2024-08-13,848159.0,112805147.0,2.52,10.86,2.29,106.98,1.0,6596268.0,814903.0,49596.0,108382099.0,,,,0.05,,,,6.32,474.0,49616.0,,,0.05,,,,16490.0,102.63,2.09,,,8.99,8.99,8251446.0,1097442318.0,,1055.39,8.86,4.68,0.7799,88.08,0.0935,133.0
2024-08-14,847029.0,113417183.1,2.52,10.91,2.28,112.34,1.0,6565250.9,818336.0,49031.0,109575190.4,,,3998.0,,,,,0.0,,738.0,,,,3998.0,,173.0,565.0,108.37,0.0,,,8.99,8.99,8283087.0,1109105349.3,,1101.45,8.96,4.57,0.7818,88.2,0.0931,133.9
2024-08-15,848997.0,115718291.1,2.52,11.15,2.29,114.28,1.0,6872382.3,815728.0,50421.0,111183726.4,,,1318.0,0.24,,,,0.5,1390.0,3926.0,,,0.24,1318.0,,,,109.7,,,,8.92,8.92,8331432.0,1135574181.6,,1122.22,8.9,4.86,0.7781,87.97,0.0928,136.3
2024-08-16,815571.0,111325441.5,2.43,11.02,2.2,110.89,1.0,4562512.5,806534.0,33425.0,110091891.0,,,7990.0,2.02,,,,4.32,14997.0,32181.0,,,2.02,7990.0,,14997.0,31993.0,109.66,4.37,,,8.81,8.81,8346717.0,1139326870.5,,1135.54,8.81,4.97,0.8353,91.23,0.0891,136.5
2024-08-19,774493.0,103859511.3,2.3,10.74,2.09,105.24,1.0,5761070.1,759268.0,42961.0,101817838.8,,,3888.0,1.49,,,,7.15,10690.0,52764.0,,,1.49,3888.0,,1610.0,1154.0,103.13,0.16,,,8.27,8.27,8418495.0,1128920179.5,,1140.29,8.29,6.19,0.8058,89.51,0.0844,134.1
2024-08-20,769026.0,103818510.0,2.29,10.89,2.07,102.77,1.0,4916835.0,754975.0,36421.0,101921625.0,,,,0.13,,1909.0,,0.9,1000.0,6202.0,,,0.13,,0.26,1909.0,9449.0,100.84,1.32,,,8.23,8.23,8413772.0,1135859220.0,,1127.78,8.21,5.72,0.814,90.02,0.0839,135.0
2024-08-21,852617.0,115614865.2,2.54,12.0,2.3,114.81,1.0,10110607.2,787552.0,74562.0,106792051.2,,,341.0,6.85,,,,2.52,51120.0,18884.0,,,6.85,341.0,,51120.0,12979.0,105.59,1.74,,,8.62,8.62,8347682.0,1131945679.2,,1126.73,8.57,12.41,0.6748,81.07,0.0933,135.6
2024-08-22,695378.0,94432332.4,2.07,10.05,1.87,94.46,1.0,11046922.6,621530.0,81347.0,84403774.0,,,24344.0,1.55,,,,25.5,10533.0,193185.0,,,1.55,24344.0,,2819.0,3748.0,84.39,0.53,,,6.81,6.81,8503550.0,1154782090.0,,1153.32,6.82,16.49,0.5599,72.42,0.0762,135.8
2024-08-23,736805.0,99394994.5,2.19,10.77,1.99,99.79,1.0,13166914.5,645843.0,97605.0,87124220.7,,,14021.0,2.62,,,,1.36,19271.0,9878.0,,,2.62,14021.0,,20170.0,3013.0,87.42,0.42,,,7.07,7.07,8484559.0,1144567009.1,,1146.45,7.08,15.0,0.5109,68.3,0.0807,134.9
2024-08-26,759985.0,101457997.5,2.26,11.22,2.05,102.9,1.0,16403679.0,643754.0,122874.0,85941159.0,,,,3.72,,,,0.28,27358.0,2089.0,,,3.72,,,,2089.0,87.13,0.33,,,7.09,7.09,8438891.0,1126591948.5,,1135.03,7.13,18.13,0.4908,66.25,0.0837,133.5
2024-08-27,729342.0,96273144.0,2.17,10.89,1.96,97.47,1.0,13915836.0,630562.0,105423.0,83234184.0,,,,,,,,1.89,,13192.0,,,,,,,17451.0,84.24,2.53,,,6.94,6.94,8459198.0,1116614136.0,,1124.94,6.97,18.44,0.5222,69.04,0.0802,132.0
2024-08-28,726120.0,95339556.0,2.16,10.88,1.96,96.18,1.0,13630515.6,628951.0,103812.0,82581266.3,,,,,,,,0.27,,1611.0,,,,,,,1611.0,83.32,0.29,,,6.74,6.74,8703267.0,1142738957.1,,1148.21,6.77,18.5,0.5265,69.4,0.0778,131.3
2024-08-29,721314.0,96728207.4,2.15,10.8,1.94,94.99,1.0,13461494.4,626573.0,100384.0,84023439.3,,,,,,,,0.35,,2378.0,,,,,,,3428.0,82.51,0.48,,,6.74,6.74,8667234.0,1162276079.4,,1145.98,6.72,18.63,0.5326,69.85,0.0776,134.1
2024-08-30,870259.0,116005524.7,2.59,13.2,2.34,116.55,1.0,18332615.7,746650.0,137529.0,99528445.0,,,50949.0,0.07,,36594.0,,,551.0,,,,0.07,50949.0,4.88,69128.0,,100.14,,,,8.06,8.06,8514768.0,1135018574.4,,1139.65,8.08,24.88,0.4105,57.98,0.094,133.3
2024-09-02,770280.0,101214792.0,2.29,11.63,2.08,102.44,1.0,16167587.4,678046.0,123041.0,89095244.4,,,,,,,,9.34,,69283.0,,,,,,679.0,14488.0,90.28,2.01,,,7.37,7.37,8519669.0,1119484506.6,,1130.86,7.39,21.02,0.4827,65.58,0.0837,131.4
2024-09-03,793451.0,102037798.6,2.36,12.02,2.14,104.24,1.0,19078838.8,675900.0,148358.0,86920740.0,,,,3.69,,,,0.34,28014.0,2146.0,,,3.69,,,,2697.0,88.85,0.42,,,7.36,7.36,8503186.0,1093509719.6,,1111.52,7.4,23.99,0.4698,63.66,0.0864,128.6
2024-09-04,781581.0,98322889.8,2.32,11.96,2.11,100.47,1.0,17916813.4,669965.0,142423.0,84281597.0,,,,,,,,0.85,,5935.0,,,,,,,5935.0,85.92,0.85,,,7.32,7.32,8481282.0,1066945275.6,,1082.85,7.35,24.58,0.4802,64.4,0.0854,125.8
2024-09-05,799677.0,99000012.6,2.38,12.04,2.15,100.39,1.0,18814009.8,678513.0,151971.0,83999909.4,,,410.0,1.14,,,,0.2,9548.0,410.0,,,1.14,410.0,,8548.0,,85.15,,,,7.45,7.45,8434219.0,1044156312.2,,1055.42,7.47,23.84,0.4628,63.08,0.0878,123.8
2024-09-06,819999.0,99957878.1,2.44,12.23,2.21,101.47,1.0,17001636.8,686170.0,139472.0,83644123.0,,,24659.0,,,,,2.21,,17002.0,,,,24659.0,,,12499.0,84.77,1.64,,,7.55,7.55,8402108.0,1024216965.2,,1035.04,7.57,26.4,0.4471,60.91,0.0902,121.9
2024-09-09,651496.0,79612811.2,1.94,9.91,1.76,79.84,1.0,14555364.2,538028.0,119111.0,65747021.6,,,,2.68,,1000.0,,18.4,24659.0,148870.0,,,2.68,,0.12,728.0,46020.0,65.97,5.64,,,5.94,5.94,8523244.0,1041540416.8,,1042.18,5.95,28.7,0.5604,69.13,0.0719,122.2
2024-09-10,560386.0,67470474.4,1.67,8.3,1.51,68.61,1.0,5690224.4,519768.0,47261.0,62580067.2,,,1109.0,0.12,,,,2.55,1000.0,20000.0,,,0.12,1109.0,,631.0,72850.0,63.61,8.87,,,5.9,5.9,8291752.0,998326940.8,,1009.42,5.93,16.83,0.674,80.34,0.0636,120.4
2024-09-11,560682.0,69580636.2,1.67,8.21,1.51,67.66,1.0,5989190.1,519064.0,48261.0,64415842.4,,,,0.11,,,,0.09,1000.0,704.0,,,0.11,,,,,62.54,,,,5.92,5.92,8245777.0,1023300925.7,,1001.19,5.88,16.88,0.6707,80.12,0.064,124.1
2024-09-12,562592.0,71449184.0,1.67,8.05,1.52,69.37,1.0,7752969.0,509188.0,61047.0,64666876.0,,,7496.0,1.68,,,,2.08,12786.0,17372.0,,,1.68,7496.0,,,,62.7,,,,5.81,5.81,8252740.0,1048097980.0,,1027.09,5.75,17.09,0.666,79.79,0.0642,127.0
2024-09-13,555633.0,71287713.9,1.65,7.78,1.5,70.32,1.0,8217230.1,499229.0,64047.0,64051080.7,,,,0.4,,,,1.21,3000.0,9959.0,,,0.4,,,,,63.25,,,,5.72,5.72,8235671.0,1056636589.3,,1047.01,5.7,15.28,0.6803,81.03,0.0636,128.3
2024-09-16,544822.0,70227555.8,1.62,7.47,1.47,69.83,1.0,6738247.5,507226.0,52275.0,65381431.4,,,,0.02,,7997.0,,,149.0,,,,0.02,,1.03,7997.0,19918.0,64.99,2.4,,,5.79,5.79,8254744.0,1064036501.6,,1058.6,5.78,12.03,0.6964,82.55,0.0622,128.9
2024-09-17,534901.0,68788268.6,1.59,7.48,1.44,69.01,1.0,5497907.2,504570.0,42752.0,64887702.0,,,2694.0,0.35,,,,0.88,2694.0,6999.0,,,0.35,2694.0,,1649.0,12217.0,65.08,1.54,,,5.76,5.76,8257253.0,1061882735.8,,1063.58,5.77,9.56,0.7211,84.33,0.061,128.6
2024-09-18,535714.0,69053534.6,1.59,7.45,1.44,68.96,1.0,6255259.2,499357.0,48528.0,64367117.3,,,2509.0,0.75,,,,1.18,5795.0,9127.0,,,0.75,2509.0,,1405.0,19.0,64.22,0.0,,,5.68,5.68,8284605.0,1067885584.5,,1065.72,5.68,7.87,0.7178,84.28,0.061,128.9
2024-09-19,542371.0,69857384.8,1.61,7.31,1.46,69.91,1.0,4572915.2,519038.0,35504.0,66852094.4,,,,0.07,,,,1.06,518.0,8225.0,,,0.07,,,27906.0,13542.0,66.86,1.74,,,5.93,5.93,8227409.0,1059690279.2,,1058.46,5.94,11.84,0.7077,83.26,0.062,128.8
2024-09-20,552531.0,70723968.0,1.64,7.41,1.49,71.17,1.0,5844992.0,513419.0,45664.0,65717632.0,,,,2.42,,,,0.72,18779.0,5619.0,,,2.42,,,,8619.0,66.08,1.11,,,5.91,5.91,8177554.0,1046726912.0,,1049.82,5.92,15.04,0.6905,81.71,0.0636,128.0
2024-09-23,551296.0,71117184.0,1.64,7.1,1.49,71.0,1.0,5731341.0,513388.0,44429.0,66227052.0,,,,,,,,0.0,,31.0,,,,,,,1235.0,66.07,0.16,,,5.98,5.98,8075134.0,1041692286.0,,1038.88,5.98,14.8,0.6939,81.96,0.0642,129.0
2024-09-24,556252.0,72479635.6,1.65,7.06,1.5,71.73,1.0,6564253.4,521337.0,50378.0,67930211.1,,,698.0,,,8655.0,,0.09,,706.0,,,,698.0,1.11,7957.0,2706.0,67.21,0.35,,,6.05,6.05,8090645.0,1054211043.5,,1044.46,6.05,14.67,0.6795,81.09,0.0646,130.3
2024-09-25,719942.0,93736448.4,2.14,9.01,1.94,93.87,1.0,18497123.4,593338.0,142067.0,77252607.6,,,29744.0,12.37,,,,2.88,94400.0,22399.0,,,12.37,29744.0,,64656.0,2711.0,77.35,0.35,,,6.61,6.61,8380095.0,1091088369.0,,1091.92,6.61,37.52,0.4964,59.62,0.0802,130.2
2024-09-26,724949.0,93953390.4,2.16,8.95,1.95,94.36,1.0,19060790.4,596375.0,147074.0,77290200.0,,,698.0,0.52,,1000.0,,,4037.0,,,,0.52,698.0,0.13,2339.0,30.0,77.59,0.0,,,6.63,6.63,8395918.0,1088110972.8,,1091.12,6.64,37.3,0.4896,59.17,0.0806,129.6
2024-09-27,725649.0,91359209.1,2.16,8.82,1.95,94.06,1.0,18604746.6,597375.0,147774.0,75209512.5,,,1000.0,0.13,,,,,1000.0,,,,0.13,1000.0,,,300.0,77.34,0.04,,,6.65,6.65,8383259.0,1055452308.1,,1077.36,6.7,37.32,0.4885,59.07,0.0808,125.9
2024-09-30,740772.0,93855812.4,2.2,8.84,2.0,94.0,1.0,21579163.9,590487.0,170317.0,74814702.9,,,9317.0,2.85,,,,3.68,22543.0,27906.0,,,2.85,9317.0,,11701.0,,74.52,,,,6.61,6.61,8346678.0,1057524102.6,,1053.41,6.61,34.15,0.4508,57.64,0.0829,126.7
2024-10-01,673008.0,85270113.6,2.0,7.7,1.81,85.49,1.0,24998923.6,513728.0,197308.0,65089337.6,,,6706.0,2.95,,,,10.82,26991.0,85972.0,,,2.95,6706.0,,2507.0,,65.36,,,,5.8,5.8,8344325.0,1057225977.5,,1058.85,5.81,24.38,0.4719,63.88,0.076,126.7
2024-10-02,653296.0,83687217.6,1.94,7.3,1.76,83.06,1.0,21700396.2,521922.0,169402.0,66858208.2,,,6085.0,,,,,,,,,,,6085.0,,2109.0,27906.0,66.31,3.43,,,5.91,5.91,8315739.0,1065246165.9,,1057.13,5.9,20.96,0.4799,65.65,0.0739,128.1
2024-10-03,537517.0,69393444.7,1.6,5.9,1.45,68.88,1.0,7814552.1,502405.0,60531.0,64860485.5,,,,,,8194.0,,2.72,,21603.0,,,,,1.16,2086.0,117065.0,64.26,14.87,,,5.71,5.71,8289938.0,1070230995.8,,1062.79,5.7,7.95,0.6485,79.96,0.0611,129.1
2024-10-04,555285.0,71853879.0,1.65,6.02,1.5,71.84,1.0,8274483.0,526281.0,63945.0,68100761.4,,,7901.0,0.45,,,,,3414.0,,,,0.45,7901.0,,15975.0,,68.0,,,,5.99,5.99,8255459.0,1068256394.6,,1067.78,5.99,7.77,0.624,78.41,0.0632,129.4
2024-10-07,560622.0,73161171.0,1.67,5.99,1.51,72.72,1.0,9133564.5,530229.0,69989.0,69194884.5,,,,1.47,,,,0.01,11228.0,9.0,,,1.47,,,3957.0,5184.0,68.67,0.66,,,6.02,6.02,8275847.0,1079998033.5,,1072.66,6.02,7.69,0.6123,77.61,0.0637,130.5
2024-10-08,560022.0,73418884.2,1.67,5.79,1.51,73.05,1.0,9175557.9,529629.0,69989.0,69434361.9,,,1400.0,,,,,0.27,,2000.0,,,,1400.0,,,,69.0,,,,6.02,6.02,8263415.0,1083333706.5,,1078.47,6.01,7.73,0.6173,77.94,0.0637,131.1
2024-10-09,709545.0,91602259.5,2.11,7.28,1.91,92.97,1.0,24980979.1,644979.0,193501.0,83266788.9,,,81974.0,16.48,,,,0.52,127466.0,4171.0,,,16.48,81974.0,,37547.0,3954.0,84.71,0.5,,,7.32,7.32,8171455.0,1054934840.5,,1067.85,7.35,23.58,0.4406,61.69,0.0805,129.1
2024-10-10,748792.0,97268080.8,2.23,7.39,2.02,96.97,1.0,27468394.2,666063.0,211458.0,86521583.7,,,24590.0,2.27,,,,0.47,17957.0,3506.0,,,2.27,24590.0,,,,86.07,,,,7.56,7.56,8144734.0,1058000946.6,,1052.83,7.56,22.7,0.4027,58.41,0.085,129.9
2024-10-11,647979.0,84237270.0,1.93,6.34,1.75,84.26,1.0,20722390.0,604859.0,159403.0,78631670.0,,,12723.0,2.61,,,,9.86,19853.0,76848.0,,,2.61,12723.0,,2921.0,71908.0,78.56,9.33,,,6.86,6.86,8215718.0,1068043340.0,,1066.57,6.86,10.14,0.4844,67.77,0.0735,130.0
2024-10-14,652744.0,85313640.8,1.94,6.4,1.76,85.2,1.0,21193919.9,606870.0,162157.0,79317909.0,,,2011.0,0.28,,743.0,,,2011.0,,,,0.28,2011.0,0.1,,,79.03,,,,6.85,6.85,8246128.0,1077768929.6,,1073.77,6.86,10.7,0.478,67.21,0.0737,130.7
2024-10-15,624804.0,81037078.8,1.86,6.05,1.68,81.85,1.0,20092475.5,581869.0,154915.0,75468409.3,,,,,,1050.0,,3.38,,26051.0,,,,,0.14,1050.0,8292.0,76.2,1.06,,,6.65,6.65,8173827.0,1060145361.9,,1066.59,6.67,9.95,0.5126,70.1,0.0714,129.7
2024-10-16,620576.0,80178419.2,1.85,5.89,1.67,80.78,1.0,19468760.4,576641.0,150687.0,74502017.2,,,,0.13,,,,0.7,1000.0,5228.0,,,0.13,,,,5228.0,74.93,0.7,,,6.56,6.56,8209755.0,1060700346.0,,1063.71,6.58,10.06,0.5179,70.5,0.0706,129.2
